rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_PPIAL4B,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SPO11,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_TRAPPC2L;GALNS,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR5M3,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_FRY,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ENO2,methylation_gene__GENE_CNP,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_BID,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_ZNF44,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_YJU2B,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_B2M,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_ASAH1,methylation_gene__GENE_PTGR2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_UNCX,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_KRTAP4-11,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_CNIH,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_GSR,methylation_gene__GENE_SIN3A,methylation_gene__GENE_MLST8,methylation_gene__GENE_ADK;AP3M1,rnaseq_gene__GENE_KIR3DP1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_TRIM8,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR56A1,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DIS3L,methylation_gene__GENE_DVL1,methylation_gene__GENE_LASS5,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.41523582,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.15572448,-0.054042384,-0.03949606,-0.042500064,-0.37995428,-0.8134282,-0.069158584,-0.102361396,-0.054831173,-0.56077135,-0.059162382,-0.078358516,-0.053536013,-0.35947305,-0.23228656,-0.09654722,-0.22325699,-0.065219104,-0.057666454,-0.06925289,-0.32234102,-0.062246185,0.032662537,-0.4582189,-0.14370757,-0.2541684,0.55110085,-0.09052681,-0.09065095,-0.6067865,-0.110553056,-0.21530643,-0.51937765,-0.041330405,-0.06076851,-0.8554794,-0.044886343,-0.0915706,-0.06825314,-0.43262497,-0.3675162,-0.053563077,-0.04927731,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.3626867,-0.2245185,-0.41293842,-0.07896766,-0.11783594,-0.09926551,-0.4408958,-0.14203855,-0.06664966,-0.17639035,-0.08948154,0.34730598,7.2719884,-0.08795058,-0.6390192,-0.31688085,-0.11526267,-0.37858686,-0.14996482,0.1926241,-0.18031493,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.22029404,-0.3848227,-0.23341642,-0.06940588,-0.17081027,-0.17625973,-0.16392021,-0.069542356,-0.17805009,-0.35252365,-0.68273354,-0.46615747,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.013823607,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.05047496,-0.054042384,0.058012713,-0.042500064,0.1648263,-0.1757991,-0.069158584,-0.18690678,-0.054831173,0.4442075,-0.059162382,-0.078358516,-0.053536013,-0.045340117,-0.06602715,-0.09654722,0.10510638,-0.065219104,-0.057666454,-0.06925289,0.077656105,-0.062246185,-0.37357324,-0.10179313,-0.14370757,0.2473688,-0.1387421,-0.09052681,0.09926275,0.6847929,0.62086564,0.12071327,0.18993413,-0.041330405,0.77057093,-0.118080765,-0.044886343,0.49547854,-0.06825314,0.10769291,0.98960614,0.94905144,-0.15071338,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.07255122,1.0872498,0.59486187,-0.07896766,-0.11783594,-0.09926551,0.8312585,-0.14203855,-0.06664966,0.822272,-0.08948154,-0.18557616,0.02423709,-0.08795058,0.17205521,0.017079115,-0.11526267,0.4741328,0.10417561,0.14129607,0.2072135,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.02641899,0.26404253,-0.23341642,-0.06940588,0.5840051,-0.17625973,-0.16392021,-0.069542356,0.83463484,0.42639163,0.30907717,0.08316866,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.24904385,2.3822422,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.02137459,-0.054042384,-0.10909155,-0.042500064,0.19417675,0.24245046,-0.069158584,-0.19670783,-0.054831173,0.15646604,-0.059162382,-0.078358516,-0.053536013,0.36891943,0.005745246,-0.09654722,-0.010827497,-0.065219104,-0.057666454,-0.06925289,-0.07514216,-0.062246185,0.29687628,0.2964635,-0.14370757,0.18675672,0.3239146,-0.09052681,-0.5269826,0.031159967,0.038777705,0.39786434,-0.18389395,-0.041330405,-0.12834683,0.0916251,-0.044886343,-0.20196347,-0.06825314,0.4383812,-0.40832308,0.19508208,0.012542496,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.024587862,-0.19171825,-0.48410535,-0.07896766,-0.11783594,-0.09926551,0.4582093,-0.14203855,-0.06664966,0.28169817,-0.08948154,0.23022908,-0.18115489,-0.08795058,0.08133091,0.16877572,-0.11526267,-0.13990079,0.20864025,0.06336664,-0.014019217,-0.12883839,-0.0583981,-0.052082743,1.706076,0.013807043,0.12996612,-0.23341642,-0.06940588,-0.22494033,-0.17625973,-0.16392021,-0.069542356,-0.007714251,0.24326351,0.5864005,0.4475747,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.34644935,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.07969128,-0.054042384,-0.13117643,-0.042500064,0.27236673,0.14604715,-0.069158584,-0.095106006,-0.054831173,-0.110062234,-0.059162382,-0.078358516,-0.053536013,0.0177221,-0.19125445,-0.09654722,0.10312571,-0.065219104,-0.057666454,-0.06925289,-0.06716991,-0.062246185,0.31473017,-0.19001679,-0.14370757,-0.12566943,0.16613169,-0.09052681,-0.2608306,-0.12767227,-0.028148305,-0.27627993,-0.31105486,-0.041330405,0.003592401,-0.23316608,-0.044886343,-0.12959692,-0.06825314,0.05894936,-0.14343,-0.26886594,0.09501715,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.6594038,0.13077107,-0.65468925,-0.07896766,-0.11783594,-0.09926551,0.36685428,-0.14203855,-0.06664966,-0.11074261,-0.08948154,-0.43837842,-0.06595969,-0.08795058,0.36019155,0.19882485,-0.11526267,-0.3136844,0.04949449,-0.23155954,-0.29341885,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.23674323,-0.06663557,-0.23341642,-0.06940588,-0.4687123,-0.17625973,-0.16392021,-0.069542356,0.041371066,-0.10621057,-0.2238733,-0.45899206,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.22831663,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.011662902,-0.054042384,-0.07146008,-0.042500064,-0.1670502,-0.43679166,-0.069158584,-0.026505841,-0.054831173,-0.3521459,-0.059162382,-0.078358516,-0.053536013,-0.26312774,-0.26534867,-0.09654722,-0.13079934,-0.065219104,-0.057666454,-0.06925289,-0.043905243,-0.062246185,-0.29618558,-0.23931055,-0.14370757,-0.03176134,-0.30823514,-0.09052681,-0.34511262,-0.5812651,-0.50038165,-0.29938978,-0.03784924,-0.041330405,-0.1827903,-0.503412,-0.044886343,-0.32039514,-0.06825314,-0.21587779,-0.2869371,0.07011749,-0.2608133,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.23589882,-0.07060731,-0.61834127,-0.07896766,-0.11783594,-0.09926551,-0.7483261,-0.14203855,-0.06664966,-0.33056784,-0.08948154,-0.17111504,-0.26639783,-0.08795058,-0.0153360665,-0.15276612,1.529185,0.10760195,0.04184855,0.0053653982,-0.3564672,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.3403521,0.13542253,-0.23341642,-0.06940588,-0.29043013,-0.17625973,-0.16392021,-0.069542356,0.22088958,-0.1984576,-0.08138534,-0.70066637,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.060497604,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.05489531,-0.054042384,0.27168763,-0.042500064,-0.31211096,0.54628855,-0.069158584,0.0783912,-0.054831173,-0.21031907,-0.059162382,-0.078358516,-0.053536013,0.01771046,-0.2766508,-0.09654722,-0.17255001,-0.065219104,-0.057666454,-0.06925289,0.009126206,-0.062246185,-0.29449385,-0.2555387,-0.14370757,0.49684268,0.012746436,-0.09052681,-0.44852436,-0.351223,-0.3994595,-0.086453825,-0.07196643,-0.041330405,-0.09461231,-0.5477409,-0.044886343,-0.16354427,-0.06825314,-0.19431202,-0.47810006,0.00280372,-0.35304946,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.36110142,0.103221595,-0.6981903,-0.07896766,-0.11783594,-0.09926551,-0.07255009,2.1554956,-0.06664966,-0.024622437,-0.08948154,-0.2080818,-0.1416123,-0.08795058,-0.08135141,0.17368664,-0.11526267,-0.5216838,-0.00046325664,2.0108776,-0.19855666,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.021759355,-0.0894158,-0.23341642,-0.06940588,-0.24376161,-0.17625973,-0.16392021,-0.069542356,0.42632017,-0.4638397,-0.058244437,0.3531601,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.13876148,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.13989766,-0.054042384,-0.11352385,-0.042500064,-0.3991912,-0.11871019,-0.069158584,-0.1041228,-0.054831173,0.04586085,-0.059162382,-0.078358516,-0.053536013,-0.21391815,-0.26221967,-0.09654722,-0.2639336,-0.065219104,-0.057666454,-0.06925289,0.012420988,-0.062246185,-0.50827867,-0.323892,-0.14370757,0.06706932,-0.2049602,-0.09052681,-0.43842852,-0.5183155,-0.4137795,-0.3533604,-0.14569815,-0.041330405,-0.1970973,-0.8661528,-0.044886343,-0.31742308,-0.06825314,-0.32779723,-0.33802772,-0.45440993,-0.30295852,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.21672866,-0.16814241,-0.50373554,-0.07896766,-0.11783594,-0.09926551,-0.56037635,-0.14203855,-0.06664966,0.02440156,-0.08948154,-0.64853656,-0.2592694,-0.08795058,-0.32628238,-0.14061943,-0.11526267,0.01949335,-0.07003829,-0.12858748,-0.33648616,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.21147825,0.11288528,-0.23341642,-0.06940588,-0.33593634,-0.17625973,-0.16392021,-0.069542356,-0.38064125,-0.27542233,-0.4108547,-0.42742208,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.105276465,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.11042752,-0.054042384,0.10074755,-0.042500064,0.19770847,-0.013512165,-0.069158584,-0.058711067,-0.054831173,-0.16502146,-0.059162382,-0.078358516,-0.053536013,0.35964644,0.00036141006,-0.09654722,0.09724225,-0.065219104,-0.057666454,-0.06925289,-0.014330725,-0.062246185,-0.388839,0.1198986,-0.14370757,0.54744893,0.499051,-0.09052681,-0.15546031,0.27464926,-0.091303796,-0.5373125,-0.560382,-0.041330405,0.6594753,-0.02582903,-0.044886343,-0.08190751,-0.06825314,0.024999974,-0.51426905,0.08848156,-0.07637277,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.08103614,-0.11556712,-0.35567442,-0.07896766,-0.11783594,-0.09926551,0.21919721,-0.14203855,-0.06664966,0.12665072,-0.08948154,-0.17176495,-0.16907091,-0.08795058,-0.21037936,-0.17828126,-0.11526267,0.023313494,0.38999018,1.2783211,-0.23350167,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.20417063,-0.45638615,-0.23341642,-0.06940588,-0.83814865,-0.17625973,-0.16392021,6.1179647,-0.1591677,-0.42562622,0.020320356,0.18254484,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.028526695,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.33530962,-0.054042384,-0.06743414,-0.042500064,-0.105185606,-0.5453839,-0.069158584,-0.17962998,-0.054831173,-0.5836888,-0.059162382,-0.078358516,-0.053536013,-0.4676675,1.7912089,1.0161506,-0.070126854,-0.065219104,-0.057666454,-0.06925289,-0.22173359,-0.062246185,0.30332384,-0.58841795,-0.14370757,-0.04314262,-0.07144893,-0.09052681,0.039620206,-0.4670048,0.9340383,-0.42448094,0.41433942,-0.041330405,-0.002664013,1.2909616,-0.044886343,0.437778,-0.06825314,0.30664304,0.10890171,-0.027768077,0.35294956,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-1.7144573,-0.24702527,0.98687035,-0.07896766,-0.11783594,-0.09926551,0.052224807,-0.14203855,-0.06664966,-0.09464941,-0.08948154,0.14475925,0.4132495,-0.08795058,-0.28252107,-0.22596186,-0.11526267,-0.0023588187,-0.41189888,-0.3052585,0.91911733,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.07405807,-0.60697794,-0.23341642,-0.06940588,-0.25503576,-0.17625973,-0.16392021,-0.069542356,-1.2597259,-0.48442993,-0.5071143,-0.22447482,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.71395797,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.46329105,-0.054042384,-0.12099151,-0.042500064,0.42263833,0.044776376,-0.069158584,-0.17997044,-0.054831173,-0.14258368,-0.059162382,-0.078358516,-0.053536013,0.2979747,1.5193355,-0.09654722,0.11595298,-0.065219104,-0.057666454,-0.06925289,-0.20782001,-0.062246185,0.06308281,-0.5523907,-0.14370757,-0.753413,-0.066879585,-0.09052681,-0.6090292,0.4451856,-0.11531186,0.17222752,-0.24985467,-0.041330405,0.4847304,-0.060263533,28.596746,0.17492282,-0.06825314,0.5587308,-0.024134047,0.12206535,0.20756775,-0.21529208,9.288246,-0.048288155,-0.071920976,-3.3587139,-0.18195003,1.2047158,16.93983,-0.11783594,-0.09926551,0.8558301,-0.14203855,-0.06664966,0.9094126,-0.08948154,0.47565123,0.17254521,-0.08795058,-0.2670126,-0.075925745,-0.11526267,0.061607506,-0.42552686,0.16170788,0.06747069,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.17688493,0.54611844,-0.23341642,-0.06940588,0.16817082,3.363665,-0.16392021,-0.069542356,-1.121759,0.099849194,-0.0034996474,-0.5335873,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.2291357,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.005471885,-0.054042384,-0.0005052749,-0.042500064,-0.48452213,-0.33009288,-0.069158584,-0.13622347,-0.054831173,-0.053763114,-0.059162382,-0.078358516,-0.053536013,-0.13667299,-0.09299013,-0.09654722,-0.1895609,-0.065219104,-0.057666454,-0.06925289,-0.18098538,-0.062246185,-0.38513085,-0.55189216,-0.14370757,-0.21259966,-0.18664764,-0.09052681,0.032060828,0.08848029,0.38042128,0.087786876,-0.18676339,-0.041330405,-0.15601699,-0.13686365,-0.044886343,-0.73334706,-0.06825314,-0.24215505,0.23520246,-0.18287376,-0.2550622,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.13706793,-0.17224592,-0.03089022,-0.07896766,-0.11783594,-0.09926551,-0.42926106,-0.14203855,10.436265,-0.204969,-0.08948154,-0.6594246,-0.21218844,-0.08795058,0.08259021,-0.38853168,-0.11526267,-0.08391564,0.0006520052,-0.15476641,0.2901048,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.33187333,-0.1473148,-0.23341642,-0.06940588,-0.09341123,-0.17625973,-0.16392021,-0.069542356,0.052759517,-0.10414643,-0.31089363,0.32605124,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.09810973,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.036769856,-0.054042384,0.02972224,-0.042500064,-0.40382463,-0.42455387,-0.069158584,-0.1794493,-0.054831173,-0.03373536,-0.059162382,-0.078358516,-0.053536013,-0.35092252,-0.33018604,-0.09654722,-0.27089804,-0.065219104,-0.057666454,-0.06925289,-0.18791395,-0.062246185,1.0896878,-0.61940974,0.6403088,-0.32738662,0.39259678,-0.09052681,-0.36989015,-0.1525045,-0.32134178,-0.29230687,-0.25326517,-0.041330405,-0.20505746,-0.110098764,-0.044886343,-0.053972613,-0.06825314,-0.2211305,-0.048475128,0.09023231,-0.21578725,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.30259004,-0.15096982,-0.5859546,18.299305,-0.11783594,-0.09926551,-0.5823082,-0.14203855,-0.06664966,-0.35653517,-0.08948154,-0.41830987,-0.15522319,-0.08795058,-0.26641086,-0.2363962,-0.11526267,-0.62452126,-0.23502268,0.063176826,-0.40222827,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.45059034,8.702381,-0.23341642,-0.06940588,-0.2230886,-0.17625973,1.4916207,-0.069542356,0.8552553,0.25659773,-0.56744283,-0.07132571,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.13211349,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.18506683,-0.054042384,0.19164093,-0.042500064,-0.124689065,-0.19952528,-0.069158584,-0.01282034,-0.054831173,0.11743919,-0.059162382,-0.078358516,-0.053536013,-0.023614483,-0.113592036,-0.09654722,-0.021665303,-0.065219104,-0.057666454,-0.06925289,0.123582594,-0.062246185,-0.3497762,-0.3546758,-0.14370757,0.27284333,-0.23602267,-0.09052681,-0.10007365,0.0026935895,-0.2329402,0.05847979,-0.25276822,-0.041330405,-0.09506715,-0.0015494197,-0.044886343,0.14201087,-0.06825314,-0.20281994,0.16499875,-0.33959672,-0.1659254,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.084058166,-0.23952287,-0.36691633,-0.07896766,-0.11783594,-0.09926551,-0.13290283,-0.14203855,-0.06664966,0.15441877,-0.08948154,0.016390638,-0.27469474,-0.08795058,-0.4274183,-0.36396214,-0.11526267,0.4734396,0.25765255,-0.17350678,-0.15135826,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.26624307,-0.0761244,-0.23341642,-0.06940588,-0.2622033,-0.17625973,-0.16392021,-0.069542356,0.56695753,0.069712125,0.2198928,-0.29908758,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.40063938,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.02579259,-0.054042384,0.07566938,-0.042500064,-0.46245307,-0.80633307,-0.069158584,-0.18454322,-0.054831173,-0.64376295,-0.059162382,-0.078358516,-0.053536013,0.028499292,-0.6297782,-0.09654722,-0.29874498,-0.065219104,-0.057666454,-0.06925289,-0.35687855,-0.062246185,0.025061764,-0.6038271,-0.14370757,-0.17491147,-0.31622902,-0.09052681,-0.048409652,-0.564116,0.74402285,-0.27545533,-0.41241622,-0.041330405,-0.0032001657,-0.37189677,-0.044886343,-0.4929791,-0.06825314,-0.43497962,-0.5041201,-0.18686077,-0.34774917,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.69363403,0.111196,-0.6297211,-0.07896766,-0.11783594,-0.09926551,-0.3706316,-0.14203855,-0.06664966,-0.35857522,-0.08948154,-0.31377086,-0.21550035,-0.08795058,-0.15504913,-0.22518517,-0.11526267,-0.12537307,-0.40967044,-0.39621407,-0.28817314,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.2805352,-0.24411207,-0.23341642,-0.06940588,-0.366287,-0.17625973,-0.16392021,-0.069542356,-0.5271539,-0.65630364,-0.22785497,-0.251423,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.0022661092,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.0038015356,-0.054042384,-0.095632754,-0.042500064,-0.19450802,-0.14471404,-0.069158584,-0.13980669,-0.054831173,-0.10170942,-0.059162382,-0.078358516,-0.053536013,-0.14186257,0.081235096,-0.09654722,-0.035097554,-0.065219104,-0.057666454,-0.06925289,-0.28448287,-0.062246185,-0.22274834,0.06475239,-0.14370757,0.72089785,-0.1951306,-0.09052681,-0.24656594,0.012668949,-0.60061044,-0.24200864,0.08571437,-0.041330405,-0.18995023,-0.6841491,-0.044886343,-0.25801453,-0.06825314,-0.31304476,-0.14428262,0.35081172,-0.12262511,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.36181659,0.029854944,0.9478687,-0.07896766,-0.11783594,-0.09926551,0.011295433,-0.14203855,-0.06664966,-0.032028563,-0.08948154,-0.1563568,-0.18796684,-0.08795058,-0.68627256,0.2174559,1.364991,-0.038006045,-0.14647576,0.01852294,-0.08420316,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.09195624,0.17164443,-0.23341642,-0.06940588,-0.12782967,-0.17625973,-0.16392021,-0.069542356,1.2222798,-0.082799636,-0.027408732,-0.22333032,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.4371415,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.043953143,-0.054042384,-0.16556281,-0.042500064,-0.19638036,0.40030956,-0.069158584,-0.02597906,-0.054831173,-0.02587845,-0.059162382,-0.078358516,-0.053536013,-0.0789344,-0.039654616,-0.09654722,-0.294306,-0.065219104,-0.057666454,-0.06925289,0.3647498,-0.062246185,-0.048753526,-0.23229285,-0.14370757,-0.24967363,-0.22220716,-0.09052681,0.22042665,0.20528723,-0.24592009,-0.16241261,-0.23917626,-0.041330405,0.20596552,0.042807534,-0.044886343,0.35569155,-0.06825314,-0.153403,-0.47383767,-0.32844415,-0.2112057,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-3.3253715,-0.19001338,0.011955864,-0.07896766,-0.11783594,-0.09926551,-0.17988656,-0.14203855,-0.06664966,-0.18904717,-0.08948154,0.21621577,-0.12469447,-0.08795058,-0.087138556,-0.23376971,-0.11526267,-0.05755719,-0.09010847,0.074744284,-0.26282305,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.3619863,-0.2894595,-0.23341642,-0.06940588,-0.42620772,-0.17625973,-0.16392021,-0.069542356,0.33136454,-0.29532796,0.14360376,0.10430306,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.13180956,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.04550434,-0.054042384,-0.17766182,-0.042500064,-0.37823272,-0.28082776,-0.069158584,-0.21774338,-0.054831173,-0.6366523,-0.059162382,-0.078358516,-0.053536013,-0.04205718,-0.17654438,-0.09654722,-0.32884115,-0.065219104,-0.057666454,-0.06925289,-0.42861882,-0.062246185,-0.02216335,0.83211595,-0.14370757,-0.5964613,1.1798922,-0.09052681,-0.40971106,-0.45076126,-0.23706213,0.055215437,-0.5592942,-0.041330405,-0.50644755,1.0292011,-0.044886343,0.049571,-0.06825314,1.0193008,-0.3016982,-0.3948624,0.0067546414,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.19262671,-0.5296729,0.08412037,-0.07896766,-0.11783594,-0.09926551,0.017140638,-0.14203855,-0.06664966,-0.26309624,-0.08948154,-0.4173786,-0.35533714,-0.08795058,-0.2878131,-0.51689225,-0.11526267,-0.7343984,-0.26334572,0.2938719,-0.23091199,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.2545833,-0.538157,-0.23341642,-0.06940588,0.19536288,-0.17625973,-0.16392021,-0.069542356,-1.0404943,-0.08927237,0.04078438,0.13165458,0
