rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FRY,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_CDY2B,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_ENO2,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_KTELC1,methylation_gene__GENE_DGUOK,methylation_gene__GENE_TNKS2,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_SLC15A4,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_GMCL1,methylation_gene__GENE_SPATA13,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_TPCN2,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_GALNTL5,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_LYZL1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_NANOGNB,methylation_gene__GENE_ABAT,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_TEX28,cnv_log2__GENE_MIR1296,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_SRY,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_SLC25A38,cnv_log2__GENE_NRBF2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_CT47B1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PRAMEF5,cnv_log2__GENE_ADO,cnv_log2__GENE_EGR2,cnv_log2__GENE_JMJD1C-AS1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NEK4,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_HSD3B1,target
-0.104859196,1.23248,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.4637031,-0.1007914,-0.64141244,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.6773004,0.35124567,-0.04428074,-0.13499984,-0.15398254,-0.42724013,0.42641336,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.25773764,-0.20951504,-0.3773237,-0.42021054,-0.19452858,0.03580367,-0.11347569,-0.51416683,-0.080374055,-0.11092092,0.19942065,-0.13753338,-0.044280745,0.0,-0.044280745,0.20188752,-0.08072331,-0.2304863,-0.07463173,-0.08777189,-0.25279135,-0.06258341,-0.20535742,-0.18486874,1.1726967,0.065197796,-0.07551869,-0.04428074,-0.78289634,-0.11027249,-0.47564378,-0.18205872,-0.07282828,-0.09721598,-0.09089309,-1.029494,-0.14480719,-0.096591905,-0.20074908,-0.25166726,-0.1489248,-0.06040699,0.14166245,-0.1938067,-0.38032845,3.386304,5.949751,-0.15142901,-0.5059044,0.02272135,-0.14444475,-0.04428074,-1.812798,0.031989668,-0.3418704,-0.31040943,-0.21887189,-0.28318796,-0.038937006,-1.8399613,-0.076839514,-0.21540287,-0.1259461,-0.04915225,-0.09744255,-1.9835584,-1.9835584,-1.8002564,-0.075342394,-1.0013918,-0.55822325,-0.37734532,-0.15154496,-0.28170022,0
-0.104859196,-0.075148806,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.5773496,-0.1007914,1.8891678,-0.15975301,-0.0843408,-0.16108124,-0.1463846,1.7925302,-0.7527815,-0.04428074,-0.13499984,-0.15398254,-1.2221348,-0.3748032,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.7401741,-0.20951504,-1.6336622,-1.6150053,-0.19452858,-0.68390924,-0.11347569,-0.9777172,-0.080374055,-0.11092092,1.4838337,-0.13753338,-0.044280745,0.0,-0.044280745,-0.17763786,-0.08072331,-0.49050534,-0.07463173,-0.08777189,-1.7384486,-0.06258341,-0.20535742,-0.18486874,0.014637098,-1.0500307,-0.07551869,-0.04428074,-1.7724752,-0.51862305,-1.0112365,-0.30148757,-0.07282828,-0.09721598,-0.09089309,-1.1168548,-0.14480719,-0.096591905,-1.3911048,-1.0428834,-0.1489248,-0.7584026,-0.7572131,-0.1938067,-0.20108329,-0.13701758,-0.08764268,-0.15142901,-0.790575,-1.2021579,-0.14444475,-0.04428074,-1.1214476,-0.8581632,-0.3418704,-0.31040943,-0.7013358,-0.28318796,-0.9486242,-1.1435156,-0.076839514,-0.21540287,-0.1259461,-0.59023315,-0.09744255,-1.2295064,-1.2295064,-1.1157948,-0.075342394,-0.5673087,-1.5951241,-1.4382384,-0.15154496,-0.28170022,0
-0.104859196,0.050721865,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.54752445,-0.1007914,-0.5768976,-0.15975301,-0.0843408,-0.16108124,-0.1463846,2.5184221,-0.6110762,-0.04428074,-0.13499984,-0.15398254,-1.3816514,-0.4596477,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.89646846,0.68251735,-1.4531701,-1.591432,-0.19452858,-0.719365,-0.11347569,-1.4069068,-0.080374055,-0.11092092,-1.2602072,-0.13753338,-0.044280745,0.0,-0.044280745,-0.22953235,-0.08072331,-0.4811426,-0.07463173,-0.08777189,-1.7416677,-0.06258341,-0.20535742,-0.18486874,-0.9320795,5.4972544,-0.07551869,-0.04428074,-1.6509161,-0.8454911,-1.7305794,-0.0890708,-0.07282828,-0.09721598,-0.09089309,0.9199641,-0.14480719,-0.096591905,-1.5807619,-0.98244727,-0.1489248,-0.754546,-0.80029845,-0.1938067,-1.1101712,-0.13701758,-0.08764268,-0.15142901,8.0871,-1.1202384,-0.14444475,-0.04428074,1.1401511,-1.4242759,-0.09969124,-0.31040943,-0.87575006,-0.28318796,-0.9551028,1.1347508,6.1681256,-0.21540287,-0.1259461,-0.51021427,-0.09744255,1.2372065,1.2372065,1.1232685,-0.075342394,-0.39734793,-1.6736416,-1.8331372,-0.15154496,-0.28170022,1
-0.104859196,0.209465,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.23103799,-0.1007914,0.46443734,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.6817407,0.3991866,-0.04428074,-0.13499984,-0.15398254,0.6121465,-0.23046528,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.53202236,-0.20951504,0.39246282,0.4936365,-0.19452858,0.30825403,-0.11347569,0.54665387,-0.080374055,-0.11092092,-0.36889037,-0.13753338,-0.044280745,0.0,-0.044280745,-0.2847181,-0.08072331,0.6597134,-0.07463173,-0.08777189,0.6877955,-0.06258341,-0.20535742,-0.18486874,0.5531906,-0.17969035,-0.07551869,-0.04428074,1.1063342,-0.28112745,0.6154038,-0.17952134,-0.07282828,-0.09721598,-0.09089309,0.65146947,-0.14480719,-0.096591905,-0.33715704,-0.002606893,-0.1489248,0.13141964,0.06542071,-0.1938067,-0.64688367,-0.13701758,-0.08764268,-0.15142901,2.9890826,0.20422363,-0.14444475,-0.04428074,-0.007196463,0.6065303,-0.3418704,-0.31040943,0.46275172,-0.28318796,-0.29290298,-0.021052565,-0.076839514,-0.21540287,-0.1259461,0.08210061,-0.09744255,-0.01419911,-0.01419911,-0.012646448,-0.075342394,-0.12575214,0.3887976,0.43456984,-0.15154496,-0.28170022,1
-0.104859196,-0.13762584,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.61095303,-0.1007914,-0.02482834,-0.15975301,-0.0843408,-0.16108124,-0.1463846,0.28692275,-0.42932785,-0.04428074,-0.13499984,-0.15398254,-1.3343542,-0.38939428,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.72368944,-0.20951504,-1.6652477,-1.1546557,6.5074906,-0.7127189,-0.11347569,-0.8643689,-0.080374055,-0.11092092,-1.0403516,-0.13753338,-0.044280745,0.0,-0.044280745,-0.1508162,-0.08072331,-0.6091163,-0.07463173,-0.08777189,-1.9767718,-0.06258341,-0.20535742,-0.18486874,0.4390265,-0.511697,-0.07551869,-0.04428074,-1.4972162,-0.6857253,-1.7774173,-0.2283247,-0.07282828,-0.09721598,-0.09089309,-1.2385259,-0.14480719,-0.096591905,-1.2196791,-1.0385053,-0.1489248,-0.77057797,-0.67694694,-0.1938067,-0.3535793,-0.13701758,-0.08764268,-0.15142901,-1.0918887,-0.97566175,-0.14444475,-0.04428074,1.3607949,-1.3536948,3.9465191,-0.31040943,-0.750167,-0.28318796,-0.68658733,1.3570207,-0.076839514,-0.21540287,-0.1259461,-0.49903363,-0.09744255,1.4778613,1.4778613,1.3417138,-0.075342394,-0.45328993,-1.5494865,-0.6013571,-0.15154496,-0.28170022,1
-0.104859196,0.3544257,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.2547826,-0.1007914,0.35820326,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.5781602,-0.7312835,-0.04428074,-0.13499984,-0.15398254,0.05921332,0.86635214,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.8518166,-0.20951504,-0.05497308,0.3987042,-0.19452858,0.706232,-0.11347569,0.724967,-0.080374055,-0.11092092,-0.63914096,-0.13753338,-0.044280745,0.0,-0.044280745,-0.17053875,-0.08072331,-0.26061875,-0.07463173,-0.08777189,0.33235592,-0.06258341,-0.20535742,-0.18486874,0.1377627,2.083221,-0.07551869,-0.04428074,1.971642,-0.93744594,0.29219612,0.23904541,-0.07282828,-0.09721598,-0.09089309,-0.5403581,-0.14480719,-0.096591905,-0.62386566,1.1536955,-0.1489248,0.02478568,-0.12247106,-0.1938067,-0.04247531,-0.13701758,-0.08764268,-0.15142901,-0.45022696,-0.2860297,-0.14444475,-0.04428074,-1.3237044,-0.36650205,-0.3418704,-0.31040943,-0.004763783,-0.28318796,0.059933886,-1.3472631,-0.076839514,-0.21540287,-0.1259461,-0.755061,-0.09744255,-1.4501067,-1.4501067,-1.3160362,-0.075342394,-0.055840295,1.0235633,-0.16756216,-0.15154496,-0.28170022,1
-0.104859196,-0.013415625,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.3700603,-0.1007914,-0.6049105,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-1.0713723,-0.047107674,-0.04428074,-0.13499984,-0.15398254,-1.0530367,0.2632231,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.16436587,-0.20951504,-0.85346705,-0.7603527,-0.19452858,-0.35779583,-0.11347569,-0.48868382,-0.080374055,-0.11092092,-0.93996114,-0.13753338,-0.044280745,0.0,-0.044280745,-0.26554358,-0.08072331,-0.32700247,-0.07463173,-0.08777189,-0.020222813,-0.06258341,-0.20535742,-0.18486874,-1.9790889,-0.55921334,-0.07551869,-0.04428074,-0.59375864,-2.022196,-0.5255239,-1.0499374,-0.07282828,-0.09721598,-0.09089309,-0.52280015,-0.14480719,-0.096591905,-0.6589263,-0.9443662,2.5687807,-0.05029682,-0.56941485,-0.1938067,0.39723963,-0.13701758,-0.08764268,-0.15142901,-0.78493524,-0.48976707,-0.14444475,-0.04428074,1.9896297,-0.4200129,-0.3418704,-0.31040943,0.5316484,-0.28318796,-0.86950743,1.9904901,-0.076839514,-0.21540287,-0.1259461,-0.52509665,-0.09744255,2.1637278,2.1637278,1.9642826,-0.075342394,-0.24690571,-1.4831259,-0.29259902,-0.15154496,-0.28170022,0
-0.104859196,0.03036472,-0.06097022,-0.12492645,-0.080184266,0.0,3.6049027,-0.044280745,-0.27142623,-0.1007914,-0.9947098,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-1.0811799,0.34794265,-0.04428074,-0.13499984,-0.15398254,-0.24211034,-0.88777155,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.1773738,-0.20951504,0.38429448,0.103072695,-0.19452858,-0.22865906,-0.11347569,0.2424655,-0.080374055,-0.11092092,-0.6640925,-0.13753338,-0.044280745,0.0,-0.044280745,-0.33402005,-0.08072331,-0.07011189,-0.07463173,13.94977,0.4586199,-0.06258341,-0.20535742,-0.18486874,-1.0286463,2.1018271,-0.07551869,-0.04428074,0.7747344,-0.7798817,-0.0705577,-0.6007918,-0.07282828,-0.09721598,-0.09089309,0.28718427,-0.14480719,-0.096591905,0.06421098,-0.37814483,-0.1489248,0.379913,-0.4209657,-0.1938067,0.011194771,4.056017,-0.08764268,-0.15142901,-0.43382493,-0.081842095,-0.14444475,-0.04428074,0.92686224,-0.75057715,0.87833375,1.36284,-0.44384268,-0.28318796,-0.19487454,0.91989005,-0.076839514,-0.21540287,-0.1259461,-0.19102605,-0.09744255,1.0045733,1.0045733,0.91210496,-0.075342394,-0.17333327,-0.3061089,0.060668036,-0.15154496,-0.28170022,0
-0.104859196,-0.21884845,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.0064813206,-0.1007914,0.65019536,-0.15975301,-0.0843408,4.2564764,-0.1463846,-0.16031322,0.04677902,-0.04428074,-0.13499984,-0.15398254,-0.053139653,0.5097369,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.019654546,-0.20951504,-0.19356692,0.18750948,-0.19452858,0.3826117,-0.11347569,0.11272841,-0.080374055,-0.11092092,-0.10753055,-0.13753338,-0.044280745,0.0,-0.044280745,-0.035445247,-0.08072331,-0.026888423,-0.07463173,-0.08777189,-0.49864125,-0.06258341,-0.20535742,-0.18486874,1.1742284,0.84912294,-0.07551869,-0.04428074,0.07252199,0.9413217,0.12322179,-0.13303563,-0.07282828,-0.09721598,-0.09089309,0.46327347,-0.14480719,-0.096591905,-0.2393219,1.0039598,-0.1489248,0.00074061606,-0.032537684,-0.1938067,-0.4402126,-0.13701758,-0.08764268,-0.15142901,-0.0071137683,-0.051259745,-0.14444475,-0.04428074,0.08106105,0.3364091,-0.3418704,-0.31040943,0.045964096,-0.28318796,0.10256352,0.067855395,-0.076839514,-0.21540287,-0.1259461,0.27887315,-0.09744255,0.082062855,0.082062855,0.07473163,-0.075342394,-0.32626072,0.6189362,-0.51525503,-0.15154496,-0.28170022,1
-0.104859196,0.36284536,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.17865008,-0.1007914,0.42949596,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.60410213,0.0863827,-0.04428074,-0.13499984,-0.15398254,1.1328346,-0.9561435,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.60195637,-0.20951504,-0.02622109,0.45028493,-0.19452858,0.10122828,1.0389745,-0.4737379,-0.080374055,-0.11092092,0.2549963,-0.13753338,-0.044280745,0.0,-0.044280745,0.018440662,-0.08072331,-0.15896733,-0.07463173,-0.08777189,-0.2668123,-0.06258341,-0.20535742,-0.18486874,-0.4971968,-0.0074177175,-0.07551869,-0.04428074,0.052982904,-0.24170974,0.104499884,-0.20760897,-0.07282828,-0.09721598,-0.09089309,-0.772693,-0.14480719,-0.096591905,0.09637695,0.45369065,-0.1489248,-0.006126198,-0.28475553,-0.1938067,-0.2650278,-0.13701758,-0.08764268,2.0081856,-0.085578226,0.12209049,-0.14444475,-0.04428074,-1.4046072,0.508628,-0.3418704,-0.31040943,-0.19689035,-0.28318796,-0.29145446,-1.4287621,-0.076839514,-0.21540287,-0.1259461,0.32504904,-0.09744255,-1.5383469,-1.5383469,-1.3961328,-0.075342394,-0.7712235,0.48729444,0.47378537,-0.15154496,-0.28170022,1
-0.104859196,-0.12342383,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.1718511,-0.1007914,0.093047805,-0.15975301,19.092772,-0.16108124,-0.1463846,0.57131845,0.23377353,-0.04428074,6.707857,3.4692073,-0.110680774,-0.4317923,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.3015007,-0.20951504,-0.095452964,0.13694577,-0.19452858,-0.0065785483,-0.11347569,0.92264134,-0.080374055,-0.11092092,0.99458236,-0.13753338,-0.044280745,0.0,-0.044280745,0.16442554,-0.08072331,-0.17116258,-0.07463173,-0.08777189,0.03830756,-0.06258341,-0.20535742,-0.18486874,1.0713857,0.050546918,-0.07551869,-0.04428074,0.045899697,0.4247055,0.24563883,-0.28674987,-0.07282828,-0.09721598,-0.09089309,0.14522836,-0.14480719,-0.096591905,0.9822236,-0.3668627,-0.1489248,-0.06430649,-0.21869916,-0.1938067,0.6354133,-0.13701758,-0.08764268,-0.15142901,-0.5525325,-0.25641006,-0.14444475,-0.04428074,0.18402815,-0.22332002,2.3990338,-0.31040943,0.026249133,-0.28318796,-0.072785184,0.17158136,-0.076839514,-0.21540287,-0.1259461,0.010730379,-0.09744255,0.19436848,0.19436848,0.17667273,-0.075342394,-0.52755994,0.4468432,-0.26263326,-0.15154496,-0.28170022,1
-0.104859196,-0.5796916,-0.06097022,7.1123605,-0.080184266,0.0,-0.14799319,-0.044280745,-0.18852603,-0.1007914,0.29424995,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.60336375,0.26817495,-0.04428074,-0.13499984,-0.15398254,0.08423714,-0.30032697,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.042101994,-0.20951504,-0.79640687,-0.8557626,-0.19452858,-0.23478884,-0.11347569,-0.64877445,-0.080374055,-0.11092092,-0.29745162,13.492062,-0.044280745,0.0,-0.044280745,-0.037716363,-0.08072331,-0.04208508,-0.07463173,-0.08777189,0.27609852,-0.06258341,-0.20535742,-0.18486874,-0.084353,-0.14691672,-0.07551869,-0.04428074,-0.56790113,0.7709024,-1.0204258,-0.43940705,-0.07282828,-0.09721598,-0.09089309,-0.77321404,-0.14480719,-0.096591905,-0.29891038,-0.6349683,-0.1489248,-0.4423324,-0.30419493,1.9523172,0.7619427,-0.13701758,-0.08764268,-0.15142901,-0.16162033,0.38768154,-0.14444475,-0.04428074,0.08106105,-0.28678158,0.0650269,1.3505242,-0.386838,2.152432,-0.58447486,0.067855395,-0.076839514,0.6972339,-0.1259461,-0.11556737,-0.09744255,0.082062855,0.082062855,0.07473163,-0.075342394,-0.23090678,-0.47891977,-1.097991,-0.15154496,-0.28170022,1
-0.104859196,-0.44430354,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.4601711,-0.1007914,-0.36345282,2.9690788,-0.0843408,-0.16108124,-0.1463846,1.2735826,-0.6019244,-0.04428074,-0.13499984,-0.15398254,-0.44207385,0.34056318,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.22394665,-0.20951504,1.060441,-0.638228,-0.19452858,-0.118776225,-0.11347569,0.24445206,-0.080374055,-0.11092092,-0.05615364,-0.13753338,-0.044280745,0.0,-0.044280745,0.10975521,-0.08072331,-0.16331899,-0.07463173,-0.08777189,-0.09168734,-0.06258341,-0.20535742,-0.18486874,-0.44232455,-0.10644099,-0.07551869,-0.04428074,-0.2741162,-0.6390493,0.022260662,-0.49055448,-0.07282828,-0.09721598,-0.09089309,0.45817485,-0.14480719,-0.096591905,0.04616962,0.53082156,-0.1489248,0.0137568675,-0.040525023,-0.1938067,-0.091014825,-0.13701758,-0.08764268,-0.15142901,0.012418483,0.068425044,-0.14444475,-0.04428074,-0.253582,0.05088199,-0.3418704,4.1521344,-0.10979397,2.2256584,0.24935445,-0.26925394,-0.076839514,-0.21540287,-0.1259461,0.31235698,-0.09744255,-0.16661388,-0.16661388,-0.25657693,-0.075342394,-0.49609143,-0.48218822,0.43705952,-0.15154496,-0.28170022,1
-0.104859196,-0.30187425,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.27259868,-0.1007914,-0.55267966,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-1.1837744,0.3591362,-0.04428074,-0.13499984,-0.15398254,0.4339572,0.5905231,-0.12258983,-0.14358655,-0.08901244,-0.060099468,-0.018812856,0.93763965,-0.26861358,-0.90878904,1.4316059,-0.382675,-0.11347569,-0.22037446,-0.080374055,-0.11092092,0.37820587,-0.13753338,-0.044280745,0.0,-0.044280745,-0.06259593,-0.08072331,-0.13654634,-0.07463173,-0.08777189,0.004235819,-0.06258341,-0.20535742,-0.18486874,0.31039107,-0.51707464,-0.07551869,-0.04428074,0.9534614,0.19575873,-0.0005113989,-0.15420379,-0.07282828,-0.09721598,-0.09089309,-0.6780238,-0.14480719,-0.096591905,0.14466302,-0.1722458,-0.1489248,-0.34656587,0.10249137,-0.1938067,-0.108902074,-0.13701758,-0.08764268,-0.15142901,-0.33869827,0.32372764,-0.14444475,-0.04428074,-0.08809918,0.097033724,-0.3418704,-0.31040943,0.08233826,-0.28318796,-0.25920132,-0.10255153,-0.076839514,-0.21540287,-0.1259461,0.7047197,-0.09744255,-0.10243925,-0.10243925,-0.092743024,-0.075342394,-0.4667563,-0.65170026,0.75306296,-0.15154496,-0.28170022,1
-0.104859196,0.99775803,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.30800766,-0.1007914,-0.6838708,-0.15975301,-0.0843408,-0.16108124,-0.1463846,0.067413665,0.38790193,-0.04428074,-0.13499984,-0.15398254,0.49540913,0.23925956,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.45050305,-0.20951504,0.5877281,0.23888673,-0.19452858,0.5575932,-0.11347569,-0.30750573,-0.080374055,-0.11092092,0.31250423,-0.13753338,-0.044280745,0.0,-0.044280745,-0.2939986,-0.08072331,-0.0042155883,-0.07463173,-0.08777189,0.48838836,-0.06258341,-0.20535742,-0.18486874,0.81634104,-0.13420895,-0.07551869,-0.04428074,0.42619383,0.058270138,-0.2459379,0.033589963,-0.07282828,-0.09721598,-0.09089309,-0.101764515,-0.14480719,-0.096591905,0.25590545,0.75502795,-0.1489248,0.07357278,0.32114905,-0.1938067,0.033138964,-0.13701758,-0.08764268,-0.15142901,-0.0037137563,0.1126172,-0.14444475,-0.04428074,0.7172506,1.2124712,-0.3418704,-0.31040943,0.35917118,-0.28318796,-0.12478325,0.7087336,-0.076839514,-0.21540287,-0.1259461,0.5000442,-0.09744255,0.77595115,0.77595115,0.704582,-0.075342394,0.14294149,0.6547409,0.6512507,-0.15154496,-0.28170022,0
-0.104859196,-0.5855846,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.15115441,-0.1007914,-0.78163886,-0.15975301,-0.0843408,-0.16108124,-0.1463846,-0.5947009,-0.23595352,-0.04428074,-0.13499984,-0.15398254,0.09660008,-0.7226482,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.5805726,-0.20951504,0.31692758,0.90701234,-0.19452858,-0.45663252,-0.11347569,-0.28612283,-0.080374055,-0.11092092,-0.63710266,-0.13753338,-0.044280745,0.0,-0.044280745,-0.6902004,-0.08072331,0.06381535,-0.07463173,-0.08777189,0.22248127,-0.06258341,-0.20535742,-0.18486874,-0.81526506,-0.3152499,-0.07551869,-0.04428074,-0.44049203,-1.2125894,-0.381116,-0.28661355,-0.07282828,-0.09721598,-0.09089309,-0.5917757,-0.14480719,-0.096591905,0.83562416,-0.3598556,-0.1489248,-0.022915449,0.09186374,-0.1938067,0.08353677,-0.13701758,-0.08764268,-0.15142901,-0.06271187,-0.04781497,-0.14444475,-0.04428074,0.5885417,0.19000174,0.6113149,-0.31040943,-0.43928713,-0.28318796,0.08049532,0.5790762,-0.076839514,-0.21540287,-0.1259461,0.41000772,-0.09744255,0.6355691,0.6355691,0.5771556,-0.075342394,-0.5411108,-0.289478,-0.05134329,-0.15154496,-0.28170022,1
-0.104859196,-0.9891423,-0.06097022,-0.12492645,-0.080184266,0.0,-0.14799319,-0.044280745,-0.086562306,-0.1007914,-0.7041517,-0.15975301,-0.0843408,-0.16108124,-0.1463846,1.5147467,-0.8892004,-0.04428074,-0.13499984,-0.15398254,-0.51096225,0.34650314,-0.12258983,-0.14358655,-0.08901244,-0.060099468,0.041189868,-0.20951504,0.15132363,-0.09490525,-0.19452858,-0.19566552,-0.11347569,-0.34140667,-0.080374055,-0.11092092,0.47439086,3.5765264,-0.044280745,0.0,-0.044280745,0.11036155,-0.08072331,-0.03155573,-0.07463173,-0.08777189,-0.6530253,-0.06258341,-0.20535742,-0.18486874,0.91370875,-0.07292661,-0.07551869,-0.04428074,-0.7584501,-0.007950832,0.39427105,-0.41832206,-0.07282828,-0.09721598,-0.09089309,0.553617,-0.14480719,-0.096591905,-0.32976145,0.051278032,-0.1489248,-0.17650831,-0.13453332,-0.1938067,-0.35313776,-0.13701758,-0.08764268,-0.15142901,-0.4212856,0.5450635,-0.14444475,-0.04428074,0.073706254,-0.21402712,-0.3418704,-0.31040943,-0.07365617,-0.28318796,-0.01151607,0.0604464,-0.076839514,-0.21540287,-0.1259461,-0.41861764,-0.09744255,0.074041024,0.074041024,0.06745013,-0.075342394,0.036565408,-0.13442326,-0.509236,-0.15154496,-0.28170022,1
