rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_SREBF2,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_TRIB3,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TKT,methylation_gene__GENE_NT5C,methylation_gene__GENE_SLC35B1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TMEM141,methylation_gene__GENE_PREB,methylation_gene__GENE_PARVB,methylation_gene__GENE_NLRX1,methylation_gene__GENE_RAB6B,methylation_gene__GENE_FOXC1,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_CISD2;UBE2D3,rnaseq_gene__GENE_OR4F6,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_ACADM,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_SAMD10,rnaseq_gene__GENE_CSHL1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,rnaseq_gene__GENE_GK2,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_LACE1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_ZCCHC11,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_LSM12,methylation_gene__GENE_DPP7,methylation_gene__GENE_NIPA1,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_GGA2,methylation_gene__GENE_SNORD43;RPL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SCAMP2,rnaseq_gene__GENE_OR2T12,target
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.18854883,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.09964826,-0.170235,0.07993382,0.26627517,-0.076208994,-0.25669625,0.20204508,0.09513278,-0.078769214,0.024849426,-0.05375852,0.34635282,0.33355463,-0.054619074,-0.115279995,0.27013212,0.10710776,-0.05610869,0.07708986,-0.03293627,-0.07671373,-0.14633517,0.10553287,0.019134203,-0.07707038,-0.108833104,0.22615694,-0.06817627,-0.22885677,0.15593515,0.122456215,-0.12458608,-0.13653944,-0.105781555,-0.092539296,-0.23146625,0.38272205,-0.1779356,-0.17212418,0.17501138,-0.17589508,0.6877684,-0.23917878,-0.22247511,0.46233296,-0.064930394,-0.045779873,-0.11701565,-0.14486007,-0.0807927,-0.15942119,0.48824677,0.21835826,-0.11265257,-0.15906872,0.2673517,-0.121449016,-0.13364081,0.92778534,-0.07800698,-0.05603533,0.44356835,-0.12302327,0.1682076,-0.12378662,-0.097628534,0.36779258,-0.13132356,0.7070775,0.23649698,0.29922715,-0.16934597,0.06289611,-0.12937783,0.06663677,0.06932075,-0.08857027,0.48564616,-0.13640918,-0.10047635,-0.08904489,0.21966375,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044408843,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.118686944,-0.08135312,0.4020011,-0.33312437,-0.076208994,-0.19926059,0.145766,0.12858018,-0.078769214,0.42920274,-0.05375852,0.5403949,0.0785432,-0.054619074,-0.115279995,0.07669249,0.054133315,-0.05610869,-0.18869619,-0.09176247,-0.07671373,0.025482371,-0.24893612,-0.07697277,-0.07707038,-0.108833104,0.16185874,-0.06817627,0.102730416,0.22210237,-0.1046695,-0.12458608,-0.0043747863,-0.105781555,0.37531337,0.64652,0.20151408,-0.1779356,-0.3130845,0.36366928,0.60824716,-13.573904,-0.32984498,-0.23356575,0.8704294,-0.05204121,0.03339268,-0.11701565,-0.14486007,-0.0807927,-0.10494892,1.9877144,-0.10070294,-0.11265257,-0.15906872,-0.49597955,-0.121449016,0.70377237,0.6174345,-0.07800698,-0.33537933,0.06493337,-0.12302327,-0.15757169,-0.12378662,0.38659605,-0.31946817,-0.13132356,0.008000114,-0.5050136,0.24782015,-0.16934597,19.146242,-0.12937783,-0.049971845,-0.047634926,-0.08857027,0.042015992,-0.13640918,-0.10047635,0.2085659,-0.12837048,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.1311135,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.04320879,-0.10466751,0.25191516,0.18057676,-0.076208994,-0.03871958,-0.16502517,-0.03265012,-0.078769214,0.27177998,-0.05375852,0.053150225,0.3351197,-0.054619074,-0.115279995,0.30667108,-0.16401482,-0.05610869,-0.4198736,0.032443985,-0.07671373,-0.31127045,-0.16587862,0.1608086,-0.07707038,-0.108833104,-0.08625423,-0.06817627,-0.37895015,0.30505016,-0.16592725,-0.12458608,-0.16329394,-0.105781555,0.21295752,0.5102269,-0.05113848,-0.1779356,-0.071074046,0.39413422,0.43223673,0.23440586,-0.29582417,0.03939247,-0.39016142,0.34915426,0.09265091,-0.11701565,-0.14486007,-0.0807927,-0.019437924,0.4524619,-0.02360482,-0.11265257,-0.15906872,-0.44262087,-0.121449016,1.045895,0.52268237,-0.07800698,-0.32100102,0.39470822,-0.12302327,0.07653369,-0.12378662,-0.41202185,0.45988655,-0.13132356,0.1689791,-0.13832738,-0.050524242,-0.16934597,0.5950935,-0.12937783,5.46113,0.027513182,-0.08857027,0.4451808,-0.13640918,-0.10047635,0.042042185,0.12435453,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.13363877,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.15426713,-0.29004136,0.17420074,0.3142203,-0.076208994,-0.28165153,0.4668591,0.020830989,-0.078769214,0.37694913,-0.05375852,-0.06845257,0.58256614,-0.054619074,-0.115279995,-0.13904826,0.12294496,-0.05610869,-0.41645524,1.0847449,-0.07671373,-0.24469209,0.010898356,0.05456494,-0.07707038,-0.108833104,0.031844098,-0.06817627,-0.6312551,0.3721909,0.17979047,-0.12458608,-0.00066746963,-0.105781555,0.19679406,12.285047,-0.10502594,-0.1779356,-0.07751339,-0.18867207,0.07499891,0.92979044,0.0063426,-0.24252142,-0.049509756,0.22682779,0.82065773,-0.11701565,-0.14486007,-0.0807927,-0.10297402,0.3941246,0.35717335,-0.11265257,-0.15906872,-0.43120435,-0.121449016,-0.13364081,0.20910963,-0.07800698,-0.2815586,0.4086612,-0.12302327,-0.22117224,-0.12378662,-0.27106524,0.71962285,-0.13132356,0.40638512,0.61319166,0.5002064,-0.16934597,0.02173457,-0.12937783,0.29927436,-0.014354608,-0.08857027,-7.2668734,-0.13640918,-0.10047635,0.111713775,-0.013656422,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.19918874,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.082123764,-0.12791085,0.1302406,0.26614973,-0.076208994,-0.08702086,0.1704444,-0.010627207,-0.078769214,0.019615619,-0.05375852,0.4120855,-0.3712967,-0.054619074,-0.115279995,0.3730801,0.45286548,-0.05610869,0.72030026,-0.07473944,-0.07671373,-0.3265845,0.6825667,1.1861277,-0.07707038,-0.108833104,0.18460937,-0.06817627,-0.67932934,-0.19804487,-0.06277172,-0.12458608,-0.090001,-0.105781555,0.6068718,1.8327817,0.25265452,-0.1779356,0.35324588,-0.2832669,0.23911758,0.5318592,0.10171736,-0.19699128,-0.0010059616,-0.2294745,-0.015618607,-0.11701565,-0.14486007,-0.0807927,-0.23219745,0.6101978,9.263809,-0.11265257,-0.15906872,-0.22455274,-0.121449016,-0.13364081,0.63373053,-0.07800698,-0.4152729,0.3619775,-0.12302327,0.0998744,-0.12378662,0.11878219,0.9236831,-0.13132356,0.4459728,-0.22232904,-0.13941512,-0.16934597,1.0401075,-0.12937783,0.056575727,-0.23932813,-0.08857027,0.40456268,-0.13640918,-0.10047635,-0.028289095,-0.53821665,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.1443998,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.2568892,-0.07877845,0.40680385,-0.052618288,-0.076208994,-0.24308452,-0.46195698,0.07898304,-0.078769214,0.11652848,-0.05375852,-0.1577576,-0.22077927,-0.054619074,-0.115279995,0.13656853,0.30821592,-0.05610869,0.30267036,-0.4395449,-0.07671373,-0.02700497,0.020485794,0.044991225,-0.07707038,1.5860356,-0.23855555,-0.06817627,0.10716263,0.104002714,0.28684103,-0.12458608,-0.34188625,-0.105781555,0.66531616,0.3685961,0.060544565,-0.1779356,0.41669902,0.27608904,1.7702204,0.62333775,0.5237088,-0.2440044,0.10700485,-0.26854008,0.22067975,-0.11701565,-0.14486007,-0.0807927,-0.14125156,0.53566694,1.8842024,-0.11265257,-0.15906872,0.3784068,-0.121449016,-0.13364081,-0.102391474,-0.07800698,-0.12759939,-0.4554972,-0.12302327,0.16434617,-0.12378662,0.38522246,0.6134627,-0.13132356,0.09480909,-0.048266146,-0.4074718,-0.16934597,-0.030955566,-0.12937783,-0.24367599,0.022622785,-0.08857027,0.228355,-0.13640918,-0.10047635,-0.010427864,0.3093189,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.20344402,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.23662275,-0.3024057,0.48736537,0.48713988,-0.076208994,-0.07337204,-0.58173263,-0.12797666,-0.078769214,0.28243428,-0.05375852,0.42851132,-0.08741372,-0.054619074,-0.115279995,0.038547054,-0.42212766,-0.05610869,0.85336834,-0.03229449,-0.07671373,0.16063295,0.15749168,-0.13644932,-0.07707038,3.0428958,0.19948883,-0.06817627,0.027461624,0.030032158,0.525845,-0.12458608,-0.18713865,-0.105781555,-0.17255911,0.15703635,0.26312262,-0.1779356,-0.2442379,0.8934699,1.153441,0.31924462,0.25032508,-0.14990808,0.5009751,0.2668745,0.9974307,-0.11701565,-0.14486007,-0.0807927,-0.1429607,0.16756521,0.3198292,-0.11265257,-0.15906872,0.9104568,-0.121449016,-0.13364081,-0.2698327,-0.07800698,-0.087284684,0.098971866,-0.12302327,-0.068481766,-0.12378662,0.1936142,0.77159107,-0.13132356,0.05742467,-0.36394125,0.059481595,-0.16934597,0.095704995,-0.12937783,6.7641187,0.05546258,-0.08857027,0.5731564,-0.13640918,-0.10047635,0.23408903,-0.6241162,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.09830731,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.1965129,-0.25701103,-0.2262255,0.13701515,-0.076208994,-0.24974307,-0.28607368,-0.23905225,-0.078769214,-0.37603098,-0.05375852,-0.33902293,0.14245956,-0.054619074,-0.115279995,0.39871156,-0.42875296,-0.05610869,-0.043044806,1.739028,-0.07671373,-0.41033393,0.66521615,-0.4539027,-0.07707038,-0.108833104,-0.30835506,-0.06817627,-0.5175863,-0.45137188,-0.1738901,-0.12458608,-0.06545648,-0.105781555,-0.49606192,0.02861088,-0.07314326,-0.1779356,-0.11612685,0.086797416,0.69338864,0.71304953,0.74622047,-0.3328419,0.06816922,-0.18859707,-0.63868445,-0.11701565,-0.14486007,-0.0807927,-0.088318676,-0.3374117,0.004757376,-0.11265257,-0.15906872,-0.6396579,-0.121449016,-0.13364081,0.21748391,-0.07800698,-0.37957278,-0.65384716,-0.12302327,0.0009333029,-0.12378662,0.2102614,0.3912933,-0.13132356,-0.25426924,-0.44588545,-0.13390645,-0.16934597,-0.65707123,-0.12937783,-0.2204595,-0.15137559,-0.08857027,0.42083663,-0.13640918,-0.10047635,0.08661828,-0.26837376,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.021729743,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.16327651,-0.30881396,-0.24474327,-0.25885424,-0.076208994,-0.26648355,-0.06686267,-0.16903323,-0.078769214,-0.19252473,-0.05375852,-0.4236577,-0.2838668,-0.054619074,-0.115279995,0.3995951,-0.38375467,-0.05610869,-0.3113898,-0.19388647,-0.07671373,-0.19133036,-0.033688203,-0.09655923,-0.07707038,-0.108833104,-0.2580422,-0.06817627,-0.4318115,-0.045230877,1.0097644,-0.12458608,-0.32724118,-0.105781555,-0.37888104,-0.3075322,0.17550725,-0.1779356,0.01854846,-0.2145103,0.58362454,0.31922922,-0.27100864,-0.35075697,-0.02902227,-0.19034062,-0.2886857,-0.11701565,-0.14486007,-0.0807927,-0.1563762,-0.25158894,0.07621704,-0.11265257,-0.15906872,-0.44350114,-0.121449016,-0.13364081,-0.5830364,-0.07800698,0.5546354,-0.6425602,-0.12302327,-0.1951466,-0.12378662,-0.39558196,0.50492793,-0.13132356,-0.4151555,-0.12810396,-0.32272828,-0.16934597,-0.55884904,-0.12937783,0.9877524,-0.18923377,-0.08857027,0.04756695,-0.13640918,-0.10047635,-0.7737189,-0.7678802,-0.09117372,1
-0.044065263,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.039923795,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.066732466,0.14126594,-0.15592614,-0.31843594,-0.076208994,0.008246835,-0.025970517,-0.16447729,-0.078769214,-0.2478827,-0.05375852,-0.117268875,0.11314953,-0.054619074,-0.115279995,0.023118759,0.1795061,-0.05610869,-0.27885598,-0.15117934,-0.07671373,-0.2308297,-0.40035963,-0.21419704,-0.07707038,-0.108833104,0.031205747,-0.06817627,0.03239024,-0.39000228,-0.15096109,-0.12458608,-0.08919269,-0.105781555,0.09845582,-0.15949878,-0.16718657,-0.1779356,-0.029080823,-0.2024939,-0.4074281,-9.377013,0.09600807,-0.23094104,-0.24034183,-0.6326765,-0.26190326,-0.11701565,-0.14486007,-0.0807927,0.068006895,-0.052055046,-0.42256078,-0.11265257,-0.15906872,-0.36778164,-0.121449016,-0.13364081,-0.14184186,-0.07800698,0.1276184,-0.24778771,-0.12302327,-0.32066587,-0.12378662,-0.045238335,0.39507532,-0.13132356,-0.08200314,-0.137377,0.03229463,-0.16934597,-0.21703242,-0.12937783,-0.17195743,-0.17573622,-0.08857027,-4.491413,-0.13640918,-0.10047635,-0.11212282,0.87644094,-0.09117372,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0022133293,0.018947562,0.032169104,-0.38501823,0.0,0.32609913,-0.21465495,-0.30501378,0.0,-0.0175989,0.0,-0.23662293,0.53549385,0.0,0.0,-0.35411346,-0.4116234,0.0,-0.06466103,-0.26153147,0.0,0.4023141,-0.41678184,-0.19265224,0.0,0.0,-0.44176692,0.0,0.5389643,-0.56354326,-0.32066888,0.0,0.012355466,0.0,-0.19158028,-0.40844396,-0.67386633,0.0,-0.85799426,0.25341338,-0.3599122,-0.09366355,-0.4760641,0.02989929,-0.24611448,-0.2782851,-0.6259467,0.0,0.0,0.0,0.087114125,-0.44807312,-0.21643685,0.0,0.0,-0.1341356,0.0,0.0,-0.74641764,0.0,0.4256651,-0.23037626,0.0,-0.7334546,0.0,-0.5047616,-0.5553352,0.0,-0.27095094,-0.07169129,-0.09729452,0.0,-0.3721311,0.0,0.45327812,-0.08274331,0.0,0.52622944,0.0,0.0,-0.09216637,-0.057701588,0.0,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.23573947,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.25760442,0.0010322788,-0.21894918,-0.34581012,-0.076208994,0.015876548,-0.13078502,-0.5560584,-0.078769214,-0.04486586,-0.05375852,-0.27229837,-0.58832145,-0.054619074,-0.115279995,-0.09744891,-0.52435154,-0.05610869,-0.08363933,-0.07446844,-0.07671373,-0.49299824,-0.42834416,-0.6310975,-0.07707038,-0.108833104,-0.4595847,-0.06817627,-0.21292283,-0.40590426,-0.26937202,-0.12458608,-0.14738607,-0.105781555,-0.34790748,-0.48544127,-0.58340204,-0.1779356,-0.34411672,-0.67739743,-0.4322939,0.5792408,-0.8006598,-0.18282686,-0.7142454,-0.36194685,-0.36915222,-0.11701565,-0.14486007,-0.0807927,-0.05426928,0.2979035,-0.34925482,-0.11265257,-0.15906872,-0.42844996,-0.121449016,-0.13364081,-0.29430702,-0.07800698,-0.4374792,-0.51024216,-0.12302327,-0.49342206,-0.12378662,-0.660926,0.22657068,-0.13132356,-0.5617155,-0.51947033,-0.548456,-0.16934597,-0.5178331,-0.12937783,-0.40875906,-0.17012906,-0.08857027,0.11575424,-0.13640918,-0.10047635,-0.75900257,-0.96321076,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.1415885,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.16116463,-0.23481335,-0.027170237,0.050523456,-0.076208994,-0.045649294,0.54445976,0.67733794,-0.078769214,0.43130615,-0.05375852,-0.11523425,-0.40956676,-0.054619074,-0.115279995,0.15517063,0.32961774,-0.05610869,0.9762303,0.14525615,-0.07671373,0.0034279265,0.6487934,1.7257614,-0.07707038,-0.108833104,0.31385162,-0.06817627,-0.16816847,0.5396954,0.23389043,-0.12458608,0.1174007,-0.105781555,0.16425103,0.07313107,0.47595146,-0.1779356,1.8166208,0.95614797,0.26017854,0.4483497,0.13724647,0.15266255,0.1425655,0.53166735,1.4954869,-0.11701565,-0.14486007,-0.0807927,0.103767596,0.22233939,-0.17594111,-0.11265257,-0.15906872,0.2677257,-0.121449016,-0.13364081,1.6429671,-0.07800698,0.21714537,0.31976968,-0.12302327,1.1440418,-0.12378662,0.49201927,0.6140231,-0.13132356,1.15291,0.5946902,0.2593398,-0.16934597,-0.03577097,-0.12937783,0.70763785,0.083582155,-0.08857027,0.31442678,-0.13640918,-0.10047635,0.22381647,0.24651855,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.04886995,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.11679516,0.36288774,0.4751444,0.0795603,-0.076208994,0.17337985,0.27333757,-0.03065821,-0.078769214,-0.0048648836,-0.05375852,0.061948594,-0.26668903,-0.054619074,-0.115279995,0.15477107,1.4982514,-0.05610869,-0.016444582,-0.014128222,-0.07671373,-0.36896953,0.36110002,-0.042220235,-0.07707038,-0.108833104,0.22201787,-0.06817627,0.73584205,0.19443485,-0.15889283,-0.12458608,0.13764903,-0.105781555,0.3636395,0.8226612,-0.14746977,-0.1779356,1.4353566,0.74018437,0.65915245,0.39742953,0.046560735,0.07285799,0.34374502,0.75732994,0.6405552,-0.11701565,-0.14486007,-0.0807927,-0.04375121,0.14049017,4.3372188,4.1706147,-0.15906872,1.400028,-0.121449016,-0.13364081,-0.07874117,-0.07800698,-0.4629482,-0.44605035,-0.12302327,-0.004716782,-0.12378662,0.048533056,0.70068204,-0.13132356,0.24906681,0.15263472,0.011355641,-0.16934597,0.7830009,-0.12937783,6.477567,0.11407771,-0.08857027,-0.32968563,-0.13640918,-0.10047635,0.63753325,-0.51981014,-0.09117372,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.12856404,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.07764505,-0.21757202,-0.18201312,-0.016293379,-0.076208994,-0.2543178,0.17724676,0.0032526208,-0.078769214,0.15738122,-0.05375852,0.23142722,0.20839657,-0.054619074,-0.115279995,0.53208154,0.03721321,-0.05610869,0.2520465,-0.114154615,-0.07671373,-0.2769111,0.09028868,1.1047573,-0.07707038,-0.108833104,-0.27506697,-0.06817627,-0.27968755,0.00084092625,-0.15482996,-0.12458608,-0.056741767,-0.105781555,-0.16280313,-0.40941346,-0.0995255,-0.1779356,0.33279678,-0.4634995,0.06502462,0.5605943,-0.316023,-0.1968724,-0.53927886,-0.37166205,-0.10338044,-0.11701565,-0.14486007,-0.0807927,-0.15077467,0.011076623,0.46670416,-0.11265257,-0.15906872,-0.29582632,-0.121449016,-0.13364081,0.32000086,-0.07800698,-0.18257977,0.10222973,-0.12302327,0.012864969,-0.12378662,0.26254818,0.40078416,-0.13132356,0.28664362,-0.25381386,0.5398197,-0.16934597,-0.088574395,-0.12937783,0.05197426,0.05618881,-0.08857027,0.5174032,-0.13640918,-0.10047635,-0.22001582,0.29019699,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.014957066,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,19.413723,0.07788277,0.01822794,-0.1700332,-0.076208994,22.047186,21.916412,-0.0039702454,-0.078769214,0.24226485,-0.05375852,0.145567,0.06991106,-0.054619074,-0.115279995,0.08244489,-0.18161014,-0.05610869,0.0907552,0.044375986,-0.07671373,0.367476,-0.033441886,-0.12131768,-0.07707038,-0.108833104,0.17898118,-0.06817627,0.15248246,-0.42440906,0.031034123,-0.12458608,18.174297,-0.105781555,-0.039705563,0.10655164,-0.13512878,-0.1779356,0.17898427,-0.08170747,0.3112489,-0.6492232,0.779142,14.531026,0.14619684,0.09435625,-0.31605357,-0.11701565,-0.14486007,-0.0807927,20.235035,0.08276592,-0.23691015,-0.11265257,-0.15906872,-0.5853977,-0.121449016,-0.13364081,0.4294979,-0.07800698,0.77766734,0.027644143,-0.12302327,19.436857,-0.12378662,0.23006326,0.41127044,-0.13132356,0.28883037,0.46253207,-0.083191276,-0.16934597,0.45902872,-0.12937783,-0.14619544,-0.0025617874,-0.08857027,0.4940567,-0.13640918,-0.10047635,0.19794756,0.3829836,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.11257408,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.11252152,-0.2085637,-0.018416451,0.5284643,-0.076208994,-0.2230636,0.64459354,0.08023966,-0.078769214,-0.15753548,-0.05375852,-0.014736308,-0.2454576,-0.054619074,-0.115279995,0.38460344,-0.11890485,-0.05610869,-0.018924873,-0.038307358,-0.07671373,0.09249009,0.4022881,-0.25353485,-0.07707038,-0.108833104,-0.21144769,-0.06817627,0.61029667,0.36381352,-0.17234123,-0.12458608,0.14570288,-0.105781555,0.22218142,-0.017071463,-0.13986,-0.1779356,0.1583286,-0.18920949,-0.069226705,0.1653588,-0.027653825,-0.13670206,0.44834512,0.12579179,-0.410399,-0.11701565,-0.14486007,-0.0807927,-0.10818893,1.0192463,0.06071268,-0.11265257,-0.15906872,-0.21381669,-0.121449016,-0.13364081,-0.08512008,-0.07800698,0.122246504,0.35094014,-0.12302327,0.1789239,-0.12378662,0.08357565,0.3415615,-0.13132356,0.05780721,-0.12387558,-0.13389832,-0.16934597,-0.29204524,-0.12937783,0.4831576,0.005513288,-0.08857027,-0.16366728,-0.13640918,-0.10047635,-0.34770223,0.14643522,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.1012966,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.049032874,-0.03258359,-0.08665614,-0.29798993,-0.076208994,-0.010749562,1.1235408,0.001780648,-0.078769214,-0.15753171,-0.05375852,0.076863244,-0.6054085,-0.054619074,-0.115279995,-0.028142067,0.26050943,-0.05610869,-0.024916684,-0.10583238,-0.07671373,0.9661136,-0.08850813,0.0130044315,-0.07707038,-0.108833104,0.13667144,-0.06817627,0.5247056,0.19105338,-0.076407515,-0.12458608,-0.22330515,-0.105781555,0.30376673,0.3927543,0.12428493,-0.1779356,-0.24946004,1.4400699,0.05836405,0.08138481,0.024312327,-0.09709282,1.0543687,0.42385298,0.28618756,-0.11701565,-0.14486007,-0.0807927,-0.28206664,0.29776308,-0.06940467,-0.11265257,-0.15906872,1.1877348,-0.121449016,-0.13364081,0.5521348,-0.07800698,-0.08875788,-0.03988119,-0.12302327,0.072920755,-0.12378662,0.24374594,0.59417135,-0.13132356,0.46694684,-0.5500873,0.0103029,-0.16934597,-0.11148835,-0.12937783,-0.20853703,0.29595202,-0.08857027,0.36387113,-0.13640918,-0.10047635,0.48691577,-0.85708535,-0.09117372,0
