rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_GPI,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_USP14,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_NRXN2,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_DEFB118,cnv_log2__GENE_PRKG1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_SULT6B1,rnaseq_gene__GENE_SRY,methylation_gene__GENE_SIX5;DMPK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_OR6X1,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_GDF2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_IL3,target
-0.07296509,-0.056336332,-0.07660628,-0.7145888,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.6788944,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.33956042,-0.06415578,-1.1329621,-0.43487698,-0.2744887,-0.08963477,-0.29398033,-0.127114,-0.14358915,0.112513185,-0.045454547,-0.045454547,-1.2658854,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-1.1078994,-0.06587315,-0.3431322,-0.35243356,-0.07638666,-0.0852965,0.11216723,-1.7412677,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.15884008,0.08433492,-0.13243611,-0.21491648,-0.77513194,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,-0.1494432,0.25867543,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-1.141923,-1.4530106,-0.08127295,-0.44391212,-0.13564062,-1.1579114,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.17607234,-0.2729495,-0.33946037,-0.066703826,-0.13690181,-0.13690181,-0.1868555,-0.056941256,-0.11158503,-0.15207647,-0.10209921,-0.15732053,-0.06333108,-0.6624354,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.53294945,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.87593746,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,0.4960718,-0.06415578,1.7054322,-0.43487698,-0.2744887,-0.08963477,0.32206926,-0.127114,-0.14358915,0.23607746,-0.045454547,-0.045454547,1.5385127,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,1.8908077,-0.06587315,-0.3431322,-0.24151999,-0.07638666,-0.0852965,-0.047257062,3.4967258,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.058288213,2.2647476,-0.13243611,-0.21491648,2.0870895,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.01855179,-0.13942203,-0.094022274,-0.19727214,-0.06973292,-0.09704236,1.2943888,2.4818017,0.75484896,-0.08127295,-0.25896233,-0.13564062,0.31566283,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,3.405517,0.119829625,1.9761708,0.6263045,-0.066703826,0.045344308,0.045344308,-0.1868555,-0.056941256,-0.11158503,-0.118608214,-0.10209921,-0.15732053,-0.06333108,1.423317,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.12026862,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.5610561,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.043407764,-0.06415578,-0.38011584,1.0052377,-0.2744887,-0.08963477,0.26621506,-0.127114,-0.14358915,-0.10754438,-0.045454547,-0.045454547,0.39544395,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-1.2459569,-0.06587315,-0.3431322,-0.28373522,-0.07638666,-0.0852965,0.10630753,-1.0773978,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.15971088,-0.51458365,-0.13243611,-0.21491648,-0.1975941,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.15237829,-0.48568234,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.42964593,0.00890595,-0.08127295,-0.33637246,-0.13564062,-0.24230239,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.31076226,0.029979099,-0.3202699,-0.066703826,0.19052342,0.19052342,-0.1868555,-0.056941256,-0.11158503,-0.061716225,-0.10209921,-0.15732053,-0.06333108,-0.7438593,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.28602076,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.49438745,-0.21834551,-0.045454547,-0.3502034,-0.06326722,5.034124,-0.11734243,-0.17768924,-0.06415578,0.11019186,-0.43487698,3.9934952,-0.08963477,-0.36258355,-0.127114,-0.14358915,-0.22863439,-0.045454547,-0.045454547,-1.0272566,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,0.20432779,-0.06587315,-0.3431322,-0.17867546,-0.07638666,-0.0852965,-0.021408066,0.41868883,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.22225901,-0.683884,-0.13243611,-0.21491648,-0.180653,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,2.3619394,-0.3175909,-0.094022274,-0.19727214,-0.06973292,-0.09704236,0.60178834,0.7579902,-0.8648811,-0.08127295,-0.37562972,-0.13564062,-0.10766323,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.07238128,-0.17624263,-0.32977858,-0.32200927,-0.066703826,2.5875232,2.5875232,-0.1868555,-0.056941256,-0.11158503,-0.060744748,-0.10209921,1.6708477,-0.06333108,-0.6092109,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,-0.37440202,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.32379523,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.13422267,-0.06415578,-1.008166,-0.43487698,-0.2744887,-0.08963477,-0.45753765,-0.127114,-0.14358915,-0.13991596,-0.045454547,-0.045454547,-0.10506622,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,1.2437143,-0.050876774,-0.015250459,-0.06587315,-0.3431322,-0.4203593,-0.07638666,-0.0852965,-0.027065199,-0.34272894,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,1.3441416,-0.14762473,0.5674065,0.432911,-0.13243611,-0.21491648,0.1429547,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.23495209,-0.40633193,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.824195,-0.2290789,-0.08127295,-0.39539337,-0.13564062,-0.82177794,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.33687928,-0.3567573,-0.113491714,-0.066703826,0.280102,0.280102,-0.1868555,-0.056941256,-0.11158503,-0.09480712,-0.10209921,-0.15732053,-0.06333108,-0.40860122,10.125244,1
-0.07296509,-0.056336332,-0.07660628,-0.14248015,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.60299903,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.24394329,-0.06415578,0.93145525,-0.43487698,-0.2744887,-0.08963477,-0.13972075,-0.127114,-0.14358915,-0.44475126,-0.045454547,-0.045454547,-0.4097548,-0.045454547,-0.06693484,-0.19430467,0.95837575,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-0.26891905,-0.06587315,0.5800271,0.12848534,-0.07638666,-0.0852965,0.0007979025,1.7316176,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.17256756,0.47862968,2.5301163,-0.21491648,0.94753444,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,-1.7098033,1.2663648,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.19690578,6.6603837,-0.08127295,-0.34565368,-0.13564062,-0.21806525,-0.11911306,-0.08723922,0.82038605,-0.21703634,-0.19298975,0.14591531,0.012853595,-0.36597192,-0.40598598,-0.066703826,-1.8296285,-1.8296285,-0.1868555,-0.056941256,-0.11158503,-0.087978184,-0.10209921,-0.15732053,-0.06333108,0.80466664,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,-0.2290365,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.28044936,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,0.17589599,-0.06415578,0.95794207,0.23064013,-0.2744887,-0.08963477,-0.649926,-0.127114,-0.14358915,0.08906202,-0.045454547,-0.045454547,1.0949755,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,1.9045982,-0.06587315,-0.3431322,0.33589292,-0.07638666,-0.0852965,-0.10085552,2.041894,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,0.009693229,0.5328137,-0.13243611,-0.21491648,0.6620595,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,1.0493007,0.86426604,-0.094022274,3.391232,-0.06973292,-0.09704236,-0.4956792,0.691705,1.9876477,-0.08127295,-0.33201614,-0.13564062,1.588326,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,0.056699973,-0.23585626,0.06994684,-0.066703826,1.1635323,1.1635323,-0.1868555,-0.056941256,-0.11158503,-0.16948557,-0.10209921,-0.15732053,-0.06333108,-0.12729838,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.5072744,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.34436917,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.24504319,-0.06415578,-0.7565472,-0.43487698,-0.2744887,-0.08963477,0.1128194,-0.127114,-0.14358915,0.02297387,-0.045454547,-0.045454547,0.6065862,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-1.1048402,-0.06587315,-0.3431322,0.008764679,-0.07638666,-0.0852965,-0.12844074,-1.2675798,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.16127399,0.24115102,-0.13243611,-0.21491648,-0.5289647,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.2776627,-0.40037444,-0.094022274,-0.19727214,-0.06973292,-0.09704236,0.33236054,-0.7780024,0.7575993,-0.08127295,-0.39382467,-0.13564062,0.1579169,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.17635694,-0.33744806,-0.07303241,-0.99002206,-0.066703826,0.32643577,0.32643577,-0.1868555,-0.056941256,-0.11158503,-0.09764551,-0.10209921,-0.15732053,-0.06333108,-0.6041293,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.7742637,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,1.4338675,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.08937794,-0.06415578,0.3905445,4.239337,-0.2744887,-0.08963477,0.5399075,-0.127114,-0.14358915,0.65317523,-0.045454547,-0.045454547,0.7899948,-0.045454547,-0.06693484,-0.19430467,0.35932192,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-0.049497887,-0.06587315,-0.3431322,-0.07590396,-0.07638666,-0.0852965,0.19789355,1.7441946,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.12029891,1.3081431,-0.13243611,1.3258181,0.16316216,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,-0.98372334,-0.37427768,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,1.3858068,0.8916571,-0.08127295,-0.33277878,-0.13564062,0.06305555,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,0.110371165,-0.37498584,0.6674615,-0.066703826,-1.0419545,-1.0419545,-0.1868555,-0.056941256,-0.11158503,-0.066342175,-0.10209921,-0.15732053,-0.06333108,0.7184843,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.8891758,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.8810872,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,0.055190805,-0.06415578,0.89277816,2.8194408,-0.2744887,-0.08963477,0.40394956,-0.127114,-0.14358915,0.017389836,-0.045454547,-0.045454547,-0.4261883,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,0.6236879,-0.06587315,-0.3431322,0.05955781,-0.07638666,-0.0852965,0.10836345,-0.022771448,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.119557336,0.16569337,-0.13243611,-0.21491648,0.3073528,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.3061364,0.35777032,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.5471963,0.109500855,-0.08127295,-0.36259022,-0.13564062,0.84215695,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,1.4595859,-0.32304314,-0.18180479,0.122995116,-0.066703826,0.35732493,0.35732493,-0.1868555,-0.056941256,-0.11158503,-0.0471984,-0.10209921,-0.15732053,-0.06333108,0.50125986,-0.13481893,0
-0.07296509,-0.056336332,-0.07660628,-0.26901034,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,3.4043033,-0.05124679,-0.21834551,-0.045454547,2.0505607,-0.06326722,-0.2355832,-0.11734243,-0.109560385,-0.06415578,0.009834388,5.8615227,-0.2744887,-0.08963477,0.1592914,-0.127114,-0.14358915,-0.2486529,-0.045454547,-0.045454547,-0.28029627,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,1.2009826,-0.06587315,0.5903744,-0.021645395,-0.07638666,-0.0852965,0.057732455,1.8986596,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.22852774,-0.7584352,-0.13243611,2.783325,-0.23981136,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.21217312,-0.63148826,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.5672497,-0.058106348,-0.08127295,-0.3920741,-0.13564062,0.01264582,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,0.22715336,-0.3710581,0.23255162,-0.066703826,0.25539067,0.25539067,-0.1868555,-0.056941256,-0.11158503,-0.08303489,-0.10209921,-0.15732053,-0.06333108,1.0252382,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.6048828,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,-0.4957877,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,3.2160897,-0.06415578,-0.44792917,-0.43487698,-0.2744887,-0.08963477,0.5441713,-0.127114,-0.14358915,-0.39316845,-0.045454547,-0.045454547,0.16359639,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,0.15488227,-0.06587315,-0.3431322,-0.28975058,-0.07638666,-0.0852965,0.13157435,0.01597998,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.32094207,-0.74772084,-0.13243611,-0.21491648,-1.1945769,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.7076159,-0.66737044,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-0.9207438,-1.6652566,-0.08127295,-0.3756227,-0.13564062,-0.20383492,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.21075428,-0.33451733,-0.15021466,-0.066703826,0.7928623,0.7928623,-0.1868555,-0.056941256,-0.11158503,-0.03295006,-0.10209921,-0.15732053,-0.06333108,-0.49955168,-0.13481893,0
-0.07296509,-0.056336332,-0.07660628,0.6119186,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.35267088,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,1.5365243,-0.15853311,-0.06415578,0.437344,-0.43487698,-0.2744887,-0.08963477,0.6509569,-0.127114,-0.14358915,-0.15571548,-0.045454547,-0.045454547,0.42590448,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,0.24046636,-0.06587315,-0.3431322,0.7272344,-0.07638666,-0.0852965,0.02319074,-0.49337435,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.08041546,-0.15700068,-0.13243611,-0.21491648,0.31393486,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.15522568,-0.97937125,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,0.33023056,-0.0733458,-0.08127295,-0.34740928,-0.13564062,0.7191019,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,0.093516886,-0.26535758,-0.25737327,-0.066703826,0.19361234,0.19361234,-0.1868555,-0.056941256,-0.11158503,-0.070053756,-0.10209921,-0.15732053,-0.06333108,-0.39608705,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.3507825,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.70002115,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.09016082,-0.06415578,-0.6134255,-0.43487698,-0.2744887,-0.08963477,0.43384668,-0.127114,-0.14358915,0.029605415,-0.045454547,-0.045454547,-0.18026754,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-0.70458955,-0.06587315,-0.3431322,0.018985804,-0.07638666,-0.0852965,0.16518144,-1.3119781,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,-0.16903365,0.61933607,-0.13243611,-0.21491648,1.0684109,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,-1.6129926,0.58659446,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,-1.1167955,0.05971861,-0.08127295,-0.39956155,-0.13564062,-0.22659415,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.33472317,0.48990014,-0.62621474,-0.066703826,-1.7246051,-1.7246051,-0.1868555,-0.056941256,-0.11158503,-0.09524451,-0.10209921,-0.15732053,-0.06333108,-0.24180599,-0.13481893,0
-0.07296509,-0.056336332,-0.07660628,0.8117525,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.22481969,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.29355255,-0.06415578,0.28483462,-0.43487698,-0.2744887,-0.08963477,0.25439653,-0.127114,-0.14358915,0.38909853,-0.045454547,-0.045454547,0.17255247,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-0.13080312,-0.06587315,-0.3431322,-0.26077536,-0.07638666,-0.0852965,0.1598494,-0.21420474,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,0.017269,0.16059344,-0.13243611,-0.21491648,0.7312315,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.40579447,0.047360554,-0.094022274,-0.19727214,-0.06973292,-0.09704236,0.84958124,-0.7411154,0.741787,-0.08127295,-0.28126416,-0.13564062,0.73478496,-0.11911306,-0.08723922,-0.18473274,1.2722149,-0.19298975,0.8173529,-0.31224677,-0.29765296,0.551387,-0.066703826,0.46543705,0.46543705,-0.1868555,-0.056941256,-0.11158503,-0.08622995,-0.10209921,-0.15732053,-0.06333108,-0.3794295,-0.13481893,0
-0.07296509,-0.056336332,-0.07660628,0.8827956,-0.08417187,-0.045454547,0.6393471,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,0.0048052785,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,-0.11734243,-0.0311399,-0.06415578,-0.06877169,-0.43487698,-0.2744887,-0.08963477,0.8410724,-0.127114,-0.14358915,-0.29884103,-0.045454547,-0.045454547,0.5396077,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,-1.1552666,-0.06587315,0.663328,-0.03587099,-0.07638666,-0.0852965,-0.01000704,-0.6972702,-0.18853696,-0.045454543,-0.04545454,-0.077656925,-0.061227385,2.1342616,-0.14762473,-0.22528487,0.3163021,-0.13243611,4.809808,-0.70222193,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,-0.101037845,-0.28703108,-0.094022274,1.329227,-0.06973292,-0.09704236,0.48563844,0.13692735,-0.12705185,-0.08127295,2.5406458,9.278228,0.19472738,-0.11911306,-0.08723922,-0.18473274,-0.21703634,-0.19298975,-0.61129725,-0.039474957,-0.384944,0.60743195,-0.066703826,-0.0843902,-0.0843902,-0.1868555,-0.056941256,-0.11158503,-0.032229066,-0.10209921,-0.15732053,-0.06333108,-1.1823077,-0.13481893,1
-0.07296509,-0.056336332,-0.07660628,0.43887717,-0.08417187,-0.045454547,-0.31136838,-0.19127981,-0.068801284,-0.050556514,-0.045454547,-0.08995304,-0.10145293,2.291938,-0.21834551,-0.045454547,-0.3502034,-0.06326722,-0.2355832,1.2541649,0.050393272,-0.06415578,0.83717686,-0.43487698,-0.2744887,-0.08963477,0.06345555,-0.127114,-0.14358915,0.08281797,-0.045454547,-0.045454547,0.3491881,-0.045454547,-0.06693484,-0.19430467,-0.2866896,-0.13996558,-0.117702864,-0.25340986,-0.050876774,0.7849854,-0.06587315,-0.3431322,0.3328806,-0.07638666,-0.0852965,0.17248386,0.054660458,5.7824793,-0.045454543,-0.04545454,-0.077656925,-0.061227385,-0.19389953,-0.14762473,0.13207361,0.23949437,-0.13243611,-0.21491648,2.624942,-0.27001625,-0.087317266,-0.08537201,-0.09053003,-0.06804876,0.3289154,0.14235136,-0.094022274,-0.19727214,-0.06973292,-0.09704236,-0.4956792,1.4711696,2.2337234,-0.08127295,4.34966,-0.13564062,1.0564992,-0.11911306,-0.08723922,-0.18473274,3.2137327,-0.19298975,-0.61129725,0.43310964,-0.2336028,1.2304486,-0.066703826,0.38203627,0.38203627,1.763001,-0.056941256,-0.11158503,-0.16178185,-0.10209921,-0.15732053,-0.06333108,-0.18993144,-0.13481893,1
