methylation_gene__GENE_DGUOK,methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA14A,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_DERL1,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_FHOD3,methylation_gene__GENE_GALE,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_MANBA,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_CCPG1,methylation_gene__GENE_PRC1,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NRF1,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YWHAG,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TMED10,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_WDR5B,methylation_gene__GENE_YIF1A,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_EPHB6,methylation_gene__GENE_VCP,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_SLC25A29;MIR345,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_RSAD2,methylation_gene__GENE_EPHB2,methylation_gene__GENE_LPHN1,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ARL13B,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SREBF2,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_VAMP2,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_POLL;RP11-529I10.4,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_PHPT1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_PRIM2,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_LAP3,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_RPLP2,methylation_gene__GENE_FAM53B,methylation_gene__GENE_IQCG;RPL35A,methylation_gene__GENE_UTP11L,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TARS,rnaseq_gene__GENE_RBMY3AP,target
-0.14707619,0.32181054,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.03374125,-0.0848961,0.07687261,0.07211835,0.13503641,0.0038599432,0.18380694,0.3559679,0.47794628,0.12968403,-0.059945107,0.0004540041,-0.08056533,-0.05137616,-0.22511637,0.08981036,0.057049174,0.037333027,0.2436721,-0.076208994,0.10643132,-0.052885056,-0.050769895,0.6275313,1.1019359,-0.03461508,0.1861536,-0.29930797,-0.42294946,-0.09018878,1.5508178,-0.01941367,0.7075294,0.27179727,-0.07283608,0.4955046,-0.07920216,0.30650654,-0.012475458,0.043664362,-0.0914317,-0.58939105,0.16052347,-0.03418456,0.0061235563,-0.09609405,0.05618592,0.24270143,0.6477693,-0.099681504,0.4203094,0.18126093,0.18395904,-0.09159165,0.0037204903,0.42472082,0.12892705,-0.21395476,-0.14314474,0.38321263,-0.07707038,0.019751957,0.19158557,-0.31862596,0.2764891,-0.14736162,0.08680533,-0.15988438,0.74239475,0.3294126,10.569021,-0.44236702,-0.008287428,0.22233792,-0.090650626,1
-0.15140593,0.1699056,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.009908865,-0.0848961,-0.05916902,-0.06713875,0.050175477,0.27489614,0.035589643,0.015006133,0.25055283,0.50440955,-0.059945107,-0.051103383,-0.051475026,-0.05137616,0.12728702,-0.13959168,-0.24234076,0.01930417,0.299404,-0.076208994,-0.20642026,-0.052885056,0.23420508,0.18382637,0.01607278,0.0075453646,0.069539875,0.43853816,0.36234528,0.50231135,0.23975044,-0.27302855,-0.08189593,-0.19916028,-0.08226532,0.22880371,-0.06583887,0.054299437,0.286603,0.28860578,-0.12156486,0.03782426,0.27962267,0.23103881,-0.12908141,-0.09609405,-0.057153888,0.044950116,-0.06864985,-0.044203307,-0.18269779,0.30032766,0.14091143,-0.09159165,-0.05853018,0.21563946,0.22321178,0.07034149,0.38389206,0.0053818496,-0.07707038,0.4908229,0.60522574,0.09606738,-0.0073715975,-0.14736162,0.6043651,-0.15988438,0.8066171,-0.05603774,0.45114234,-0.16840026,-0.11848305,0.1387274,-0.090650626,1
-0.25942257,-0.17667922,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.28365538,-0.0848961,-0.12789172,-0.13261417,0.03476367,0.13251607,0.45834294,-0.064934835,0.2819984,0.11719667,-0.059945107,-0.28393644,-0.32124844,-0.05137616,0.02813379,-0.20771478,-0.19806905,0.0148920175,-0.10853151,-0.076208994,-0.1563222,-0.052885056,0.29340506,-0.115554385,0.029211475,-0.25234735,-0.10534965,0.249365,0.06764126,-0.14359172,0.17394432,-0.31441268,-0.02366083,0.2526942,0.120913506,0.27130917,-0.08985915,-0.04728611,0.06251554,-0.49706152,0.9251041,0.3115352,0.4344514,0.033195365,-0.12487292,-0.09609405,-0.14055291,0.10722249,-0.33728608,-0.13815922,0.10043542,0.32536668,-0.40765122,-0.09159165,-0.031437855,0.69885063,-0.14279924,-0.3262446,-0.046424787,0.23339468,-0.07707038,0.070237555,-0.011016527,-0.164666,-0.33684343,-0.14736162,0.22253054,-0.15988438,-0.20186472,-0.06391689,0.107934095,-0.719384,-0.109079905,-0.14120896,-0.090650626,0
-0.14639807,0.037497945,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.1334718,-0.0848961,-0.075846404,0.2286887,-0.08156422,0.537796,0.4488301,-0.024588535,1.1109599,0.29094934,-0.059945107,-0.087673716,0.10685758,-0.05137616,0.49320915,-0.13472666,-0.19456783,0.16238874,0.3268763,-0.076208994,0.4201688,-0.052885056,0.17421232,-0.031272758,0.90627515,0.010876793,0.83235776,1.3235735,0.38016102,0.6485997,0.18994923,0.5033824,0.63664263,0.31013587,-0.3177014,0.25747085,0.00027625967,1.0777029,0.8836986,0.14009462,0.2135741,-0.50008833,0.51395935,0.5180179,-0.04183206,-0.09609405,-0.05052464,0.26929277,-0.29281726,0.7306225,0.8091115,0.38096583,-0.083488785,-0.09159165,0.21771176,0.18231936,0.027186416,-0.018276833,0.62905943,0.07479462,-0.07707038,0.71430695,0.83006954,0.3641034,0.12112929,-0.14736162,0.29834443,-0.15988438,0.46454862,0.81606174,0.06204392,-0.034922574,0.24919832,0.3339498,-0.090650626,1
0.030348402,-0.07552448,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.15531212,-0.0848961,0.1987983,-0.13528167,-0.023009665,0.06429517,-0.055905733,-0.30318755,-0.10971227,0.04474848,-0.059945107,-0.019242173,-0.21804455,-0.05137616,0.44917703,0.21375279,-0.043306682,-0.18111214,0.28040287,-0.076208994,-0.29654914,-0.052885056,-0.13924655,-0.20564622,0.0011644847,-0.035780128,0.028261138,-0.20761329,-0.2830783,0.430924,-0.40180552,-0.2381464,-0.36419338,0.23345713,-0.2821592,-0.37536478,-0.32548594,-0.111942194,0.5786431,0.03534592,0.031343818,0.7361253,0.37442297,-0.30378506,-0.4513906,-0.09609405,-0.27034393,-0.1405098,-0.069039635,-0.26291704,-0.12572186,0.46410573,-0.31277257,-0.09159165,0.018985925,0.015126971,0.2611806,-0.4053983,-0.2615911,-0.061472036,-0.07707038,-0.38282216,0.71891123,0.56375295,-0.4499886,-0.14736162,-0.68533653,-0.15988438,-0.081278354,-0.0865978,-0.5265915,0.22718193,-0.10233814,-0.38144577,-0.090650626,0
-0.016386252,-0.06636724,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.30643606,-0.0848961,-0.19521,0.036949426,-0.084676616,-0.17485937,-0.13703318,0.048388656,0.14876962,-0.048953384,-0.059945107,-0.08960962,-0.32968,-0.05137616,0.36190236,-0.16366947,-0.0647191,0.0569712,-0.0910429,-0.076208994,0.031707488,-0.052885056,0.053942077,0.23010945,0.020410685,-0.43749854,0.20867665,0.057550844,-0.13449475,0.23320398,-0.0342349,-0.22798173,-0.037594266,-0.11353595,0.09837828,-0.044669624,0.19312283,0.9225664,0.12256667,0.07428057,-0.12325028,0.21412751,0.5482719,0.4335637,-0.21717945,-0.09609405,-0.036839835,0.32563543,-0.19468613,0.16250841,-0.13529164,0.22274972,0.00040348838,-0.09159165,0.13271733,0.48565102,0.050655782,-0.21756989,0.17471628,-0.0027622648,-0.07707038,0.23851247,0.10326593,0.1254191,-0.42663953,-0.14736162,2.1656742,-0.15988438,0.71620244,-0.13721749,-0.033715267,-0.27080175,-0.036905054,-0.10365313,-0.090650626,0
-0.019295236,-0.06596619,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.12328181,-0.0848961,0.06837268,0.12615293,0.15054113,-0.06110782,-0.093993716,0.086733624,-0.15413144,0.08590655,-0.059945107,-0.027041359,-0.073064916,-0.05137616,-0.30551222,-0.17937806,0.26729348,-0.08141059,-0.11518247,-0.076208994,-0.14020884,-0.052885056,0.08457372,0.1593503,0.1372026,-0.12321004,-0.23413971,0.3580421,-0.41356018,0.010310757,0.017688552,-0.004292308,-0.2065798,-0.12971202,-0.34392247,0.09146684,-0.12625669,-0.14390063,0.35341394,-0.5642918,-0.2047121,0.30122158,0.21727926,0.09146826,0.113124296,-0.09609405,-0.26415685,0.013935885,-0.14131314,0.034166012,-0.3154896,-0.25943142,0.474672,-0.09159165,0.44855464,-0.22757688,0.4213169,0.16074389,-0.039989006,0.0987087,-0.07707038,-0.48004442,-0.063247606,-0.063300334,0.1791181,-0.14736162,-0.09751945,-0.15988438,0.7059334,-0.012194331,-0.067038484,-0.027960204,0.244629,0.039704684,-0.090650626,0
-0.09528635,-0.024442304,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.057817366,-0.0848961,-0.0371028,-0.09577133,-0.10758032,0.11079745,0.0508939,0.14589308,-0.30287153,-0.061524574,-0.059945107,-0.07671888,-0.4573111,-0.05137616,-0.27830833,-0.28244054,-0.45680344,0.18744424,-0.16070835,-0.076208994,0.10161187,-0.052885056,-0.099791124,0.06898426,-0.03945744,-0.22443835,0.18108487,-0.13168982,0.12338668,-0.69602585,0.15120068,0.2076871,-0.11008102,0.14836481,-0.069352426,0.046734657,-0.11889617,0.13564458,-0.068592876,-0.117219,-0.16854475,-0.59859,-0.028531328,-0.06326901,-0.66011125,-0.09609405,0.5304,0.44974607,-0.15425107,1.2041603,0.17402606,0.15864184,0.4112079,-0.09159165,0.95346814,0.28354114,-0.27875993,0.2015188,0.2669064,0.39118984,-0.07707038,0.6109777,0.15212154,-0.080233276,0.5821185,-0.14736162,-0.35302812,-0.15988438,0.026555093,0.13407022,0.32547864,0.025291594,-0.010030365,0.6447968,-0.090650626,1
0.062415,-0.15640593,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.12997878,-0.0848961,-0.14737645,-0.3420918,-0.2554754,-0.07452589,-0.21941938,-0.2942115,0.079715304,0.006542538,-0.059945107,-0.116191,-0.43323132,-0.05137616,-0.58061475,-0.44567305,-0.24945769,0.0902541,-0.21563315,-0.076208994,-0.026614558,-0.052885056,-0.27599117,-0.3351934,0.32856965,-0.5518223,0.042528022,-0.2480826,-0.12025734,0.06541384,-0.12978245,0.13012536,0.34407333,0.23086378,-0.5850612,-0.027078077,-0.15219986,-0.33473668,-0.36365655,1.8100148,-0.2749113,-0.1021241,0.44027793,0.39985085,-0.19833317,-0.09609405,1.0377146,-0.49931943,-0.40066317,0.45117843,-0.13042103,1.2259974,0.21982004,-0.09159165,0.3200645,-0.25869936,-0.42764813,-0.56553924,-0.04563115,-0.35054418,-0.07707038,0.21874696,-0.4264912,0.5411695,0.6389461,-0.14736162,-1.0102377,-0.15988438,-0.03447849,-0.34007037,-0.47424695,0.59585357,-0.2537859,-0.1534428,-0.090650626,1
-0.16246319,-0.075624146,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.4437818,15.42736,-0.28226376,-0.013653674,-0.30989453,0.34580266,-0.30000567,-0.3133922,-0.52550006,-0.32122862,-0.059945107,-0.17577395,-0.5585548,-0.05137616,-0.5877594,-0.14806257,-0.40431273,-0.56234354,-0.41594553,-0.076208994,-0.3160471,-0.052885056,-0.32125682,-0.32351992,-0.10086607,-0.47413778,-0.576078,-0.50190026,-0.5755685,-0.33210137,-0.17156875,-0.26604706,-0.40549067,-0.47860867,-0.42410436,-0.30307975,-0.5117207,-0.42157406,-0.5803311,-0.46944353,-0.2522356,0.76483345,0.31662914,-0.3133433,-0.2503422,-0.09609405,-0.2645266,-0.78373194,-0.38490215,-0.3308781,-0.392773,-0.3359655,-0.28642398,-0.09159165,-0.47370985,-1.2284803,-0.49014458,-0.436296,-0.14852025,-0.5156723,-0.07707038,-0.71166,-0.66824645,-0.3013578,-0.28911582,-0.14736162,-0.7042677,-0.15988438,-0.7013006,-0.529157,-0.53133976,-0.5025812,-0.4156041,-0.42186177,-0.090650626,1
-0.058065515,-0.028875003,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.6780109,-0.0848961,-0.23408598,-0.12608528,0.10511661,0.03105456,-0.1229053,0.077801764,-0.05667883,-0.12292131,-0.059945107,0.010728655,-0.066781916,-0.05137616,-0.20709495,-0.082903534,0.06957543,-0.14677475,0.028262315,-0.076208994,-0.06575982,-0.052885056,-0.070796475,0.5253455,-0.055638175,0.37207654,0.07133175,0.02697074,0.1125299,0.44203058,-0.12621161,-0.19515237,0.19295955,0.03264142,-0.4368404,-0.058387008,0.026792856,-0.098281786,-0.16498864,0.4962691,-0.19062433,-0.18729916,0.27174273,0.4216695,-0.19897035,-0.09609405,-0.020180866,-0.11343915,-0.22751434,0.15938862,-0.32766593,0.5930649,-0.041235622,-0.09159165,-0.033274703,0.4144085,-0.031406924,-0.2802236,0.018674945,-0.36956984,-0.07707038,0.25263625,0.8640873,0.5198644,0.4048298,-0.14736162,-0.061935257,-0.15988438,-0.40838146,0.14333414,-0.3628675,0.31628877,-0.31328258,0.22999947,-0.090650626,1
0.010210685,0.06383339,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.06883227,-0.0848961,-0.05237115,-0.17450051,-0.23885328,0.15647133,0.07685048,0.24998073,0.13783778,-0.07821274,-0.059945107,0.033634786,-0.5920212,-0.05137616,0.0088562565,-0.2754322,-0.119275235,-0.077666245,0.051044732,-0.076208994,0.17941575,-0.052885056,-0.03861621,0.3245,-0.080048986,-0.13014291,0.33450064,0.20974335,0.25437057,0.1160122,0.25270054,0.45465976,0.06922329,-0.23826703,-0.02874867,0.43619964,0.06954173,0.24297804,0.59596205,0.27208248,0.024574248,-0.95371395,0.44482756,0.65022445,-0.27572453,-0.09609405,0.14201814,0.22555777,-0.26512545,-0.22097021,-0.27857125,0.19783604,0.81232995,-0.09159165,0.37705788,0.1988966,-0.00914096,0.043087747,0.07727508,0.09218999,-0.07707038,-0.036803234,0.26740527,0.19271179,0.28212178,-0.14736162,0.9038933,-0.15988438,0.11930404,0.42545196,0.19263652,-0.2502483,0.25821933,-0.02708785,-0.090650626,1
-0.040504843,0.07703122,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.19136468,-0.0848961,-0.13619006,-0.10024871,0.12863472,-0.13343056,-0.09413996,0.2049013,0.1354131,-0.16145073,-0.059945107,-0.084259085,-0.21405149,-0.05137616,0.010337723,-0.12532185,-0.31504142,-0.082166724,0.16529249,-0.076208994,-0.11977432,-0.052885056,0.5438419,-0.13216454,-0.5724959,-0.30142668,0.35632908,-0.049343903,0.27514935,-0.14901276,0.27921423,0.37433067,-0.2638732,0.59144646,0.7741386,0.058472708,0.34347832,-0.52897507,0.47761974,-0.23684794,0.10087243,-0.45318154,0.28614947,0.05646085,0.67785424,-0.09609405,-0.23867516,-0.23417552,-0.23971006,-0.351712,0.16961282,0.0021073958,0.8234096,-0.09159165,-0.07862569,0.011571648,0.648088,-0.28051758,0.08652525,-0.10872874,-0.07707038,-0.26527235,-0.17671154,-0.14700833,-0.0755746,6.5803113,0.22051242,4.3181343,0.14199422,0.11599713,0.16428487,-0.28491318,-0.032844234,0.022572454,-0.090650626,1
0.13661544,0.0071059186,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,22.649548,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.47894788,-0.0848961,-0.055486057,-0.19599426,-0.09508123,-0.13739088,0.3839523,0.13704306,-0.06577212,0.16235843,-0.059945107,-0.064919785,-0.11985402,-0.05137616,-0.030292422,-0.18811345,0.013844098,-0.0037318668,-0.17639689,-0.076208994,-0.27013928,-0.052885056,0.63414675,0.15658592,-0.0423961,0.06074194,0.3496336,0.095538184,0.34212416,0.25311843,0.6854726,-0.051011994,-0.33040273,-0.02284883,-0.462676,0.08973819,0.077752315,-0.11467902,-0.12855184,0.27889043,-0.21699245,0.06974975,0.37892726,0.13162716,-0.22704192,-0.09609405,-0.11553143,-0.18788457,0.024475353,0.3036758,0.19754934,-0.14318253,-0.17628896,-0.09159165,0.44826803,0.21905291,-0.04275408,0.13423464,-0.17141515,-0.08455075,-0.07707038,0.041032456,0.049456917,0.40970966,0.22012067,-0.14736162,-0.032718886,-0.15988438,0.69402677,0.07085455,0.18728805,-0.034507222,-0.18956655,-0.23134252,-0.090650626,1
-0.12627737,-0.15456119,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.23772436,-0.0848961,-0.14865968,-0.2721866,-0.35852233,-0.12797418,-0.06551305,-0.23413196,0.019221712,-0.12318975,-0.059945107,-0.17292173,0.034049124,-0.05137616,-0.47309554,-0.36695433,-0.48448104,0.113397084,0.011624595,-0.076208994,-0.028828146,-0.052885056,-0.24733639,-0.06706155,0.5527882,-0.33858925,0.33578274,0.51190984,0.0012223072,0.25621638,0.3452996,-0.55545443,0.21495257,-0.32607388,-0.58071226,-0.08750682,-0.24291275,-0.050280042,-0.42538947,0.14332454,0.21121159,0.62867236,0.50819254,0.37321442,-0.5933226,-0.09609405,-0.36886895,-0.2403398,-0.56581116,0.11486231,-0.10769992,0.09652545,-0.12943271,-0.09159165,-0.29650968,-0.449026,-0.14194764,-0.5704365,0.027855167,-0.27656612,-0.07707038,0.55714786,0.063236654,0.29390433,0.024118265,-0.14736162,-0.29869348,-0.15988438,-0.061079446,-0.19921982,-0.034579128,-0.63175917,0.6006876,-0.39206904,-0.090650626,0
0.2600292,-0.053495217,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.1333591,-0.0848961,-0.22554089,-0.124684535,-0.27937412,-0.08012671,-0.16914041,-0.3365177,-0.006643424,0.09599264,-0.059945107,-0.2936324,-0.32394496,-0.05137616,-0.0034726164,-0.22803192,-0.3695806,-0.3791626,-0.18368678,-0.076208994,0.13811073,-0.052885056,-0.07242913,0.050495464,0.17133605,-0.38856903,0.10625759,-0.63636976,0.06637223,-0.12269028,-0.124281436,0.13382249,-0.12386869,-0.17862281,-0.45378006,0.4175192,-0.3661138,-0.0482187,-0.09005186,-0.24862826,-0.27339584,0.33341938,0.10845529,-0.3150803,-0.7111581,-0.09609405,-0.30493,-0.09675662,-0.26229838,0.2941569,0.28027177,-0.1825045,-0.42667156,-0.09159165,0.025547693,-0.24642405,0.22404014,-0.27706894,0.03501412,-0.5236457,-0.07707038,-0.10104812,-0.27616996,0.49495804,0.6625658,-0.14736162,-0.4468825,-0.15988438,0.023859307,0.034319375,-0.064983495,0.10976084,-0.6650734,-0.17615038,-0.090650626,1
-0.0017921405,-0.08885054,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.102328904,-0.0848961,-0.23744285,-0.31493872,-0.15834,0.14443436,-0.2181979,-0.26291162,0.37898293,-0.09618427,-0.059945107,-0.070458114,0.0018061157,-0.05137616,-0.4561453,-0.19008234,-0.1571102,-0.14099777,0.30364233,-0.076208994,0.11535512,-0.052885056,-0.17227781,-0.05392426,0.060770582,-0.36780518,-0.6202137,-0.4694929,0.17788588,0.021141544,-0.0775533,0.4957478,0.7365701,0.23292854,-0.5162126,0.09999289,-0.0987488,-0.32756162,-0.32190514,0.1271713,0.1329967,-0.28262365,-0.051475022,-0.25416592,-0.5454512,-0.09609405,-0.20092312,-0.020788832,-0.22018021,0.30361187,-0.15803595,-0.26458734,-0.27043104,-0.09159165,-0.047049537,0.4432408,-0.07822379,-0.18341981,-0.102928236,-0.4324285,-0.07707038,0.82135165,0.0029908102,0.6324129,0.81385744,-0.14736162,-0.2673736,-0.15988438,-0.16523425,-0.23570742,-0.19052023,0.35157955,-0.5517857,-0.09509049,-0.090650626,1
0.11590243,-0.0812672,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.0012867685,-0.0848961,-0.087897174,-0.04528927,0.11811026,0.16189995,-0.17750576,0.093306996,0.20111607,-0.14883341,-0.059945107,0.04762799,0.016032914,-0.05137616,0.09051222,-0.09238923,0.033703215,-0.3877673,-0.029472211,-0.076208994,0.018465338,-0.052885056,0.18530858,0.15998948,0.19417031,-0.23689337,0.19297524,-0.19775513,0.4543959,-0.08096434,-0.31398606,0.0353836,0.27185026,-0.17148177,-0.03626936,-0.13624157,-0.04662894,0.018805774,0.82238513,-0.2865237,-0.34824643,0.110889345,0.11818062,0.022018997,0.06833227,-0.09609405,-0.0754636,-0.17047802,0.18148343,-0.115367316,0.102351025,-0.16527386,0.7323535,-0.09159165,-0.0879782,0.16556782,0.20562957,0.12976773,0.14066944,-0.3765373,-0.07707038,-0.15731815,0.3948239,-0.15876977,-0.2585274,-0.14736162,0.21819289,-0.15988438,-0.1400626,-0.17287213,0.15150787,0.110504895,0.34044352,0.030953517,-0.090650626,0
