rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_HES3,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_TSPAN3,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_C21ORF131,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_OR8K3,rnaseq_gene__GENE_ADAM7,rnaseq_gene__GENE_SRY,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_ZNF624,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_ZNF563,methylation_gene__GENE_TPP1,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_RTP1,rnaseq_gene__GENE_C10ORF71,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_FOXB2,methylation_gene__GENE_ATMIN,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_DCI,methylation_gene__GENE_DUSP4,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_CHRND,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_SNAR-B2,target
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.0646984,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.0038100616,-0.050053358,-0.04756436,-0.2766508,-0.21031907,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.44852436,0.16685534,-0.06825314,0.13664797,-0.048288155,-0.07196643,-0.11526267,0.037507433,-0.071920976,-0.35304946,1.4903508,-0.16380341,0.103221595,-0.09926551,-0.18127675,-0.066061795,-0.098306656,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.43905976,-0.351223,-0.09819597,-0.25575453,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.2174459,-0.039361313,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.1416123,0.03601206,-0.024622437,3.3792949,-0.07587367,-0.04293071,-0.18899952,0.8017812,-0.1911025,-0.5545047,-0.36110142,-0.12846951,-0.024593126,-0.10272443,-0.43848073,1.0013033,0.035073727,-0.15924661,-0.2964429,-0.114294864,-0.17307012,0.13742526,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.18044701,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.03480826,-0.050053358,-0.04756436,-0.26221967,0.04586085,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.43842852,-0.2680833,-0.06825314,0.23724823,-0.048288155,-0.14569815,-0.11526267,-0.045029055,-0.071920976,-0.30295852,-0.19387476,-0.23516719,-0.16814241,-0.09926551,-0.4046392,-0.066061795,-0.1741868,1.8656317,-0.09391567,2.3170733,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.1578084,-0.5183155,-0.32211962,-0.17208715,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.33037326,0.60957247,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.2592694,-0.09477048,0.02440156,-0.50298953,-0.07587367,-0.04293071,-0.18899952,1.8033867,-0.1911025,-0.934772,0.21672866,-0.12846951,0.4200363,-0.10272443,-0.12455282,22.833755,-0.042948622,-0.15924661,-0.22079927,-0.114294864,-0.17307012,-0.23816068,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.29256988,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.2079939,-0.050053358,-0.04756436,1.7912089,-0.5836888,1.0161506,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.039620206,0.21623088,-0.06825314,-0.3074748,-0.048288155,0.41433942,-0.11526267,-0.38191828,-0.071920976,0.35294956,-0.19387476,-0.19898987,-0.24702527,-0.09926551,-0.53791004,-0.066061795,-0.05686632,1.5588099,2.322745,-0.1489025,-0.09370761,6.203939,-0.08408102,-0.09467098,-0.08367701,0.66816336,-0.06418999,0.13503344,-0.4670048,-0.18600102,0.5963174,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.020526987,-0.38849688,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.4132495,-0.26173767,-0.09464941,-0.6309144,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.050534908,-1.7144573,-0.12846951,-0.36656094,-0.10272443,0.14698462,0.7676636,0.05909848,-0.15924661,-0.051156025,-0.114294864,-0.17307012,0.20552519,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.20074132,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.18102479,-0.050053358,-0.04756436,-0.10439054,-0.060923375,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.0353316,-0.32566747,-0.06825314,0.3140394,-0.048288155,-0.08599264,-0.11526267,-0.16619584,-0.071920976,-0.105878435,-0.19387476,9.400099,-0.0280709,-0.09926551,0.11094326,-0.066061795,-0.08343662,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.5657533,-0.24794793,-0.2998641,-0.15017286,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.25446105,0.6630552,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.14174202,-0.0041370215,-0.30223104,0.066381045,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.034744356,0.18848756,-0.12846951,0.030508174,-0.10272443,-0.1759104,-0.33687967,0.28635994,-0.15924661,-0.019585533,-0.114294864,-0.17307012,0.018311668,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.3324297,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.2964877,-0.050053358,-0.04756436,-0.2473024,-0.18248302,-0.09654722,-0.06925289,10.186263,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.34962726,-0.12470915,-0.06825314,-0.12586182,-0.048288155,-0.27679792,-0.11526267,-0.50648403,-0.071920976,-0.41985437,-0.19387476,-0.39269552,-0.33066872,-0.09926551,-0.21927732,-0.066061795,-0.2557588,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.29033303,-0.50978726,-0.3651229,-0.13862176,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.4138323,-0.44596112,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.24311031,-0.2429222,-0.39092582,-0.33425105,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.4218084,-0.07910056,-0.12846951,-0.41269687,-0.10272443,0.14943299,-0.72657603,-0.18686034,-0.15924661,-0.46585482,-0.114294864,-0.17307012,-0.5723143,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.036895666,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.09875095,-0.050053358,-0.04756436,-0.039654616,-0.02587845,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.22042665,-0.29307818,-0.06825314,-0.05689849,-0.048288155,-0.23917626,-0.11526267,-0.09554367,-0.071920976,-0.2112057,-0.19387476,-0.19756958,-0.19001338,-0.09926551,-0.1684076,-0.066061795,-0.13465446,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.39999548,0.20528723,-0.13989541,-0.1985672,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.05479249,-0.08120754,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.12469447,-0.12950344,-0.18904717,-0.40841597,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.36497942,-3.3253715,-0.12846951,0.6709458,-0.10272443,-0.095837526,-0.1711628,0.49072918,-0.15924661,-0.2897653,-0.114294864,-0.17307012,-0.012592196,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,32.863373,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.13610527,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.020331077,-0.050053358,-0.04756436,0.9452457,-0.5152782,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.54136544,-0.5492936,-0.06825314,-0.44296753,-0.048288155,0.0027243712,-0.11526267,0.70372105,-0.071920976,-0.077112414,-0.19387476,-0.14790349,-0.0853502,-0.09926551,-0.5739984,-0.066061795,-0.20080614,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.12527013,-0.067304045,-0.105144866,-0.22213607,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.17577675,-0.22497813,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.123072855,-0.13932079,0.1098566,-0.7189148,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.7343892,0.2208016,-0.12846951,0.020820184,-0.10272443,-0.17495166,1.1037935,-0.47680765,-0.15924661,0.043033965,-0.114294864,-0.17307012,19.287422,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.31555456,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.1298399,-0.050053358,-0.04756436,-0.15277292,-0.68020684,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.10007816,-0.39598888,-0.06825314,-0.459997,-0.048288155,0.34968755,-0.11526267,-0.3226041,-0.071920976,0.026305912,-0.19387476,-0.12757061,-0.21422473,-0.09926551,0.26602238,-0.066061795,-0.31291276,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.00047807457,-0.08552805,-0.1758268,-0.24146098,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.17375271,-0.3791909,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.09238461,-0.1822084,0.09934199,-0.81808,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.072502345,0.4771653,-0.12846951,0.016098596,-0.10272443,-0.20341393,-0.34033236,-0.016966177,-0.15924661,-0.23305847,-0.114294864,-0.17307012,-0.1309558,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.1901555,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.065816514,-0.050053358,-0.04756436,-0.2515395,-0.1672521,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,0.49541256,-0.08795058,-0.089100406,-0.090474494,-0.4089039,-0.06825314,-0.1928145,-0.048288155,-0.12837636,-0.11526267,-0.028002305,-0.071920976,0.52483225,-0.19387476,-0.0982202,4.898201,-0.09926551,-0.8512461,-0.066061795,-0.21118915,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.18301895,-0.11465207,-0.007662233,-0.31066754,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,1.0329843,-0.04013893,-0.13859554,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.15498364,-0.39680314,0.33892602,-0.65158534,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.7753673,0.4114298,-0.12846951,0.028937316,-0.10272443,-0.181149,1.139137,-0.03570619,-0.15924661,-0.078897215,-0.114294864,-0.17307012,0.2343741,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.091799766,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.3313811,-0.050053358,-0.04756436,0.15083244,0.12793101,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.073578,-0.37655017,-0.06825314,-0.41406697,-0.048288155,-0.21227895,-0.11526267,-0.22740279,-0.071920976,-0.28800973,-0.19387476,-0.3615199,-0.48415744,-0.09926551,0.48021007,-0.066061795,0.024736596,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,4.0751762,-0.1181239,-0.06418999,-0.33066496,-0.38662395,-0.28937137,-0.28764543,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.2834102,-0.21634632,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.3208844,-0.0231563,-0.23563033,0.27524552,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.047440186,0.13101418,-0.12846951,0.1120139,-0.10272443,-0.34177828,-0.30085298,-0.33609208,-0.15924661,-0.27228662,-0.114294864,-0.17307012,-0.6907292,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.03049399,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.40945104,-0.050053358,-0.04756436,-0.009430923,-0.20028462,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.2542215,-0.3584793,-0.06825314,-0.2739917,-0.048288155,-0.3295125,-0.11526267,-0.23126513,-0.071920976,-0.20492075,-0.19387476,-0.3176988,-0.39690995,-0.09926551,0.39536697,-0.066061795,0.063926704,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.04321519,-0.5967378,-0.18921104,-0.14131884,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.19302735,-0.37357035,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.30584484,-0.20794319,-0.052647807,-0.3329939,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.14013581,0.39133137,-0.12846951,-0.30428267,-0.10272443,-0.42239082,-0.33610025,0.48369268,-0.15924661,-0.3894133,-0.114294864,-0.17307012,-0.96334046,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.2955824,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.60035205,-0.050053358,-0.04756436,-0.33635414,-0.34995496,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.14112635,-0.33533043,-0.06825314,-0.07580983,-0.048288155,-0.3062995,-0.11526267,-0.45286545,-0.071920976,-0.3990281,-0.19387476,-0.39084798,-0.30920744,-0.09926551,-0.1533765,-0.066061795,-0.26662794,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.79380465,-0.44631058,-0.5394612,-0.24274176,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.2531757,-0.47168732,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.46537971,-0.146934,-0.5869012,-0.56619555,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.3493591,-1.3255023,-0.12846951,-0.046289098,-0.10272443,-0.46807027,-0.12992145,-1.6359497,-0.15924661,-0.5891313,-0.114294864,-0.17307012,-0.8924871,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.31883723,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.22265641,-0.050053358,-0.04756436,-0.41991237,-0.30105826,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.062096845,-0.5884207,-0.06825314,-0.14486171,-0.048288155,-0.54805964,-0.11526267,-0.13048233,-0.071920976,-0.33353972,-0.19387476,-0.20089836,-0.34481654,-0.09926551,-0.5546182,-0.066061795,-0.12901436,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.19142893,-0.7195809,-0.59969354,-0.23767397,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.25270352,-0.43138552,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.1919046,-0.28447726,-0.15095581,-0.4922198,-0.07587367,-0.04293071,-0.18899952,0.95645756,-0.1911025,-0.5953414,-0.31748223,-0.12846951,-0.7983501,-0.10272443,-0.30275777,-0.47655213,0.70744467,-0.15924661,-0.13093235,-0.114294864,-0.17307012,-0.37736458,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.124931075,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.16164578,-0.050053358,-0.04756436,-0.07826795,-0.20579217,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,6.6784596,-0.2364941,0.12442902,-0.06825314,0.16288847,-0.048288155,-0.46124882,-0.11526267,0.018273586,-0.071920976,-0.24713004,-0.19387476,-0.19358692,-0.30063275,4.023843,-0.34911782,-0.066061795,-0.18210217,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.48546553,-0.21534194,-0.16873503,-0.29452655,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,24.472734,0.09204335,-0.1653577,-0.06859739,-0.07638114,-0.050521668,1.3884673,-0.08978234,-0.08898973,-0.12568732,-0.07587367,-0.04293071,-0.18899952,0.5573539,-0.1911025,-0.5636186,0.047211085,-0.12846951,-0.014015446,-0.10272443,-0.4391769,-0.25294912,-0.24617502,-0.15924661,-0.34052527,-0.114294864,-0.17307012,1.2448512,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.22696865,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.6099459,-0.050053358,-0.04756436,0.087813966,0.0386848,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.9551574,0.83348787,-0.06825314,0.0783307,-0.048288155,-0.29826754,-0.11526267,-0.122042134,-0.071920976,-0.17502739,-0.19387476,-0.20058276,-0.18035798,-0.09926551,-0.11207964,-0.066061795,-0.20471108,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.61837435,-0.090583555,0.038993016,-0.21903765,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.27462775,0.029780095,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.19245678,0.15935563,-0.12233051,-0.0795409,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.32499078,0.04658795,-0.12846951,-0.12723877,-0.10272443,0.08452743,0.5580339,0.041774888,-0.15924661,-0.13471836,-0.114294864,-0.17307012,-0.50471556,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.116386235,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.026294647,-0.050053358,-0.04756436,-0.03775633,2.4457245,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.0044984543,0.024205081,-0.06825314,-0.19139883,-0.048288155,-0.14795353,-0.11526267,-0.021753876,-0.071920976,0.040308487,-0.19387476,-0.029882107,-0.012445213,-0.09926551,0.21954733,-0.066061795,-0.11462641,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.37525454,0.48147207,0.30027366,-0.09829036,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.18787944,1.9393909,-0.1653577,-0.06859739,24.1337,-0.050521668,-0.21059175,-0.24717213,0.32133752,0.16042356,-0.07587367,-0.04293071,2.4185073,0.99955946,-0.1911025,1.428651,-0.076903455,-0.12846951,-0.041670486,-0.10272443,0.27877772,-0.018948367,0.6496567,-0.15924661,-0.0066310903,-0.114294864,-0.17307012,0.48397022,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.010241468,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.020542916,-0.050053358,-0.04756436,-0.10452061,0.3689023,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.53348243,0.30255815,-0.06825314,0.17292061,-0.048288155,-0.13593875,-0.11526267,0.22255369,-0.071920976,-0.13774861,-0.19387476,0.21507658,-0.06379643,-0.09926551,0.017725363,-0.066061795,-0.093880795,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.3073548,-0.240576,0.24027301,0.033884477,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.009094105,1.0215422,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.050310425,0.19468123,0.33847657,0.23813148,-0.07587367,-0.04293071,-0.18899952,-0.4345085,0.5594873,0.3698384,0.39625347,-0.12846951,-0.3234057,-0.10272443,-0.069709204,-0.02322946,-0.085494235,-0.15924661,-0.10860675,-0.114294864,-0.17307012,0.7828486,-0.13498159,0
