rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T29,methylation_gene__GENE_PRCP,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR1S2,cnv_log2__GENE_RLIM,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_HPVC1,cnv_log2__GENE_SLC16A2,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_OR51G1,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_FKSG83,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_LINC00442,rnaseq_gene__GENE_TAAR8,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_ADAR,methylation_gene__GENE_MOCS2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_SLC15A4,rnaseq_gene__GENE_PRAMEF5,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_CPS1-IT1,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_SNORA11B,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_IFNA6,methylation_gene__GENE_USP14,methylation_gene__GENE_H3F3B,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_SOCS4;WDHD1,rnaseq_gene__GENE_OPTC,methylation_gene__GENE_CYP51A1,cnv_log2__GENE_MIR1277,cnv_log2__GENE_WDR44,target
-0.0843408,0.03036472,-0.06097022,-0.044280745,0.0,-0.08901244,18.266163,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-1.0286463,-0.16108124,-0.6007918,-0.044280745,-0.19102605,-0.1007914,-0.24211034,-0.08460147,-0.6640925,-0.044280745,-0.15154496,-0.05596226,0.38429448,-0.113286406,-0.44384268,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,0.2921561,-0.040028963,-0.06239218,0.34794265,-0.14358655,-0.04428074,-0.15027998,0.4586199,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.15444283,-0.13753338,-0.04428074,-0.64810526,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.48481774,-0.22508252,-0.2692077,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.30036214,-0.074988924,0.011194771,-0.81007165,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.28718427,-0.09744255,2.1018271,-0.07551869,-0.62095153,3.858963,-0.17488888,-0.044280745,-0.5234901,0.09411143,-0.16863784,18.671219,-0.075342394,-0.17333327,-0.12753855,-0.54817986,-0.3110258,-0.06211745,-0.88777155,0.124264345,-0.096591905,0.288156,-0.2341358,-0.081842095,-0.32880533,-0.32880533,0
-0.0843408,-0.53567594,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,0.45860976,-0.16108124,-0.32475275,-0.044280745,0.16311061,-0.1007914,-0.077514715,-0.08460147,0.49809915,-0.044280745,-0.15154496,-0.05596226,-0.9121583,-0.113286406,0.14447829,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.09180446,0.5120306,-0.06239218,0.3705812,-0.14358655,-0.04428074,0.039776217,0.5830032,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.03497964,-0.13753338,-0.04428074,0.3095621,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.005193512,-0.22508252,-0.07504974,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.46806297,-0.074988924,-0.22256301,0.58640903,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.09320892,-0.09744255,0.2654933,-0.07551869,0.4188638,-0.38108435,-0.17488888,-0.044280745,0.33164397,0.21807696,0.6583727,-0.09165288,-0.075342394,-0.07851623,-0.12753855,0.25088552,0.13565788,-0.06211745,-0.21214731,0.41177258,-0.096591905,0.2974041,-0.2341358,0.2149628,0.2746991,0.2746991,1
19.092772,-0.12342383,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,1.0713857,-0.16108124,-0.28674987,-0.044280745,0.010730379,-0.1007914,-0.110680774,-0.08460147,0.99458236,-0.044280745,-0.15154496,-0.05596226,-0.095452964,-0.113286406,0.026249133,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,0.5284322,-0.105730444,-0.06239218,0.23377353,-0.14358655,-0.04428074,-0.2643137,0.03830756,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.26809633,-0.13753338,-0.04428074,0.54046714,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.2701541,-0.22508252,-0.2779481,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.0754166,-0.074988924,0.6354133,0.56833285,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.14522836,-0.09744255,0.050546918,-0.07551869,-0.63109744,1.6336638,-0.17488888,-0.044280745,0.092227235,-0.09156624,0.50078183,-0.09165288,-0.075342394,-0.52755994,-0.12753855,-0.25896966,0.18684545,-0.06211745,-0.4317923,-0.06792932,-0.096591905,0.28069216,-0.2341358,-0.25641006,-0.3171246,-0.3171246,1
-0.0843408,-0.034951326,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,0.1584127,-0.16108124,-0.26305592,-0.044280745,0.31423008,-0.1007914,0.7116761,-0.08460147,0.26155388,-0.044280745,-0.15154496,-0.05596226,0.453317,-0.113286406,0.09386222,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.05687642,-0.069580466,-0.06239218,0.667089,-0.14358655,-0.04428074,0.34386614,0.83663553,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.3380556,-0.13753338,-0.04428074,0.9092852,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.60675955,-0.22508252,0.37515664,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.06985618,-0.074988924,0.09279974,1.9850842,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.41013855,-0.09744255,0.7938613,-0.07551869,-0.059787244,-0.38108435,-0.17488888,-0.044280745,0.033005215,-0.03456112,0.1247099,-0.09165288,-0.075342394,-0.7065704,-0.12753855,-0.07308933,1.0216542,-0.06211745,0.2839105,-0.27933624,-0.096591905,0.2008349,-0.2341358,0.15825818,0.2279762,0.2279762,0
-0.0843408,-0.5796916,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.084353,-0.16108124,-0.43940705,-0.044280745,-0.11556737,-0.1007914,0.08423714,-0.08460147,-0.29745162,-0.044280745,-0.15154496,-0.05596226,-0.79640687,-0.113286406,-0.386838,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.18958016,-0.44692087,-0.06239218,0.26817495,-0.14358655,-0.04428074,-0.11226874,0.27609852,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.11655834,13.492062,-0.04428074,-0.29534233,-0.34784025,-0.09721598,-0.044280745,-0.09485152,2.152432,-0.044280745,-0.044280745,-0.3342193,-0.22508252,-0.81965584,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.14867689,-0.074988924,0.7619427,-1.1149975,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.77321404,-0.09744255,-0.14691672,-0.07551869,-0.21751133,1.2955371,-0.17488888,-0.044280745,-1.0532068,0.5797622,-0.017373685,-0.09165288,-0.075342394,-0.23090678,-0.12753855,-0.07780777,0.35142845,-0.06211745,-0.30032697,-0.07193543,-0.096591905,-0.35833693,-0.2341358,0.38768154,-0.51569706,-0.51569706,1
-0.0843408,-0.7632774,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.3167127,-0.16108124,-0.19453558,-0.044280745,0.6016426,-0.1007914,-0.37713474,-0.08460147,-0.10911368,-0.044280745,-0.15154496,-0.05596226,0.21632625,-0.113286406,-0.15912803,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.41523477,0.15409902,-0.06239218,-0.56062555,-0.14358655,-0.04428074,-0.0846242,-0.3304805,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.08900598,-0.13753338,-0.04428074,0.034568537,4.17397,-0.09721598,-0.044280745,-0.09485152,5.327818,-0.044280745,-0.044280745,-0.39292613,-0.22508252,-0.031737063,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.49657843,-0.074988924,0.004384285,0.1545353,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.295861,-0.09744255,-0.35594398,-0.07551869,-0.53973836,0.2921335,-0.17488888,-0.044280745,-0.5977465,-0.024525115,0.16459942,-0.09165288,-0.075342394,-0.09524584,-0.12753855,-0.23078635,0.4048358,-0.06211745,0.09618414,-0.33668858,-0.096591905,-0.2450176,-0.2341358,-0.0547105,-0.25482738,-0.25482738,0
-0.0843408,-0.44430354,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.44232455,-0.16108124,-0.49055448,-0.044280745,0.31235698,-0.1007914,-0.44207385,-0.08460147,-0.05615364,-0.044280745,-0.15154496,-0.05596226,1.060441,-0.113286406,-0.10979397,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.21729393,0.22375701,-0.06239218,-0.6019244,-0.14358655,-0.04428074,0.8898457,-0.09168734,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.8822147,-0.13753338,-0.04428074,0.32806453,-0.34784025,-0.09721598,-0.044280745,-0.09485152,2.2256584,-0.044280745,-0.044280745,-0.2104424,-0.22508252,-0.41608468,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.4070996,-0.074988924,-0.091014825,0.8592363,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.45817485,-0.09744255,-0.10644099,-0.07551869,-0.12337003,-0.38108435,-0.17488888,-0.044280745,-0.15332493,-0.0007879067,0.2694143,-0.09165288,-0.075342394,-0.49609143,-0.12753855,0.30553076,1.3642597,-0.06211745,0.34056318,-0.08630975,-0.096591905,-0.8012098,-0.2341358,0.068425044,1.0573081,1.0573081,1
-0.0843408,0.99775803,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,0.81634104,-0.16108124,0.033589963,-0.044280745,0.5000442,-0.1007914,0.49540913,-0.08460147,0.31250423,-0.044280745,-0.15154496,-0.05596226,0.5877281,-0.113286406,0.35917118,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,0.051245578,0.11071653,-0.06239218,0.38790193,-0.14358655,-0.04428074,0.11234313,0.48838836,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.10730459,-0.13753338,-0.04428074,-0.3138115,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.23623157,-0.22508252,-0.30187985,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.06197003,-0.074988924,0.033138964,0.34477103,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.101764515,-0.09744255,-0.13420895,-0.07551869,-0.5863162,0.9907997,-0.17488888,-0.044280745,0.28934833,-0.13494334,0.9134311,-0.09165288,-0.075342394,0.14294149,-0.12753855,0.500193,0.331029,-0.06211745,0.23925956,0.4442907,-0.096591905,-1.062087,2.0497437,0.1126172,-0.032893483,-0.032893483,0
-0.0843408,-0.5855846,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.81526506,-0.16108124,-0.28661355,-0.044280745,0.41000772,-0.1007914,0.09660008,-0.08460147,-0.63710266,-0.044280745,-0.15154496,-0.05596226,0.31692758,-0.113286406,-0.43928713,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.5293482,-0.10963614,-0.06239218,-0.23595352,-0.14358655,-0.04428074,0.10543199,0.22248127,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.1004165,-0.13753338,-0.04428074,-0.22560032,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.3492949,-0.22508252,-0.31983137,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.1555666,-0.074988924,0.08353677,0.35715124,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.5917757,-0.09744255,-0.3152499,-0.07551869,-0.50879884,1.8203212,-0.17488888,-0.044280745,0.56433135,1.3731577,0.3675445,-0.09165288,-0.075342394,-0.5411108,-0.12753855,0.2567318,-0.4609354,-0.06211745,-0.7226482,0.32633117,-0.096591905,0.47116774,-0.2341358,-0.04781497,-0.040680636,-0.040680636,1
-0.0843408,-0.844854,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,0.5578209,-0.16108124,-0.1598836,-0.044280745,0.49914244,-0.1007914,0.31306243,-0.08460147,-0.08829619,-0.044280745,-0.15154496,-0.05596226,0.58872825,-0.113286406,0.035885636,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.24264844,0.10553844,-0.06239218,1.0305996,-0.14358655,-0.04428074,0.09852085,0.53797895,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.093528405,-0.13753338,-0.04428074,0.42825738,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.30724984,-0.22508252,-0.60409665,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.11914051,-0.074988924,0.039018806,0.84252334,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.24029487,-0.09744255,0.07993273,-0.07551869,-0.17435421,2.0849874,-0.17488888,-0.044280745,-0.08798207,-0.2502389,0.8698416,-0.09165288,-0.075342394,-0.21843843,-0.12753855,0.079561464,0.5430561,-0.06211745,-0.8082958,0.52977127,-0.096591905,0.42114893,5.192135,0.96764076,-0.048467793,-0.048467793,1
-0.0843408,-0.9891423,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,0.91370875,-0.16108124,-0.41832206,-0.044280745,-0.41861764,-0.1007914,-0.51096225,-0.08460147,0.47439086,-0.044280745,-0.15154496,-0.05596226,0.15132363,-0.113286406,-0.07365617,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,0.107111044,0.084266566,-0.06239218,-0.8892004,-0.14358655,-0.04428074,-0.49238116,-0.6530253,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.4954033,3.5765264,-0.04428074,-0.39338347,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,-0.22341207,-0.22508252,0.3958138,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.024363576,-0.074988924,-0.35313776,-0.2914537,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.553617,-0.09744255,-0.07292661,-0.07551869,-0.2399588,1.0582708,-0.17488888,-0.044280745,0.10975877,-0.05118248,1.3603781,-0.09165288,-0.075342394,0.036565408,-0.12753855,-0.026039295,1.0298885,-0.06211745,0.34650314,-0.38437563,-0.096591905,0.018864147,-0.2341358,0.5450635,-0.71426946,-0.71426946,1
-0.0843408,-0.6344607,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.16150582,-0.16108124,-0.27540854,-0.044280745,0.3304065,-0.1007914,0.11936335,-0.08460147,0.43579185,-0.044280745,-0.15154496,-0.05596226,-0.12510404,-0.113286406,0.18494222,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.0746371,0.12657116,-0.06239218,0.030641861,-0.14358655,-0.04428074,-1.3666397,1.1233158,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-1.3667467,-0.13753338,-0.04428074,0.10987073,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,-0.102434665,-0.22508252,0.83034146,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.42580563,-0.074988924,0.38584217,0.039462324,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.2999447,-0.09744255,0.09307973,-0.07551869,-0.44702658,-0.38108435,-0.17488888,-0.044280745,0.8054367,0.12343128,0.19119865,-0.09165288,-0.075342394,1.4747403,-0.12753855,-0.28667864,1.012976,-0.06211745,-0.045950852,-0.22581404,-0.096591905,0.45847857,-0.2341358,0.5102401,0.50442016,0.50442016,1
-0.0843408,-0.61714745,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.88704026,-0.16108124,-0.3548241,-0.044280745,-0.21405311,-0.1007914,-0.39033183,-0.08460147,-0.30951974,-0.044280745,-0.15154496,-0.05596226,-0.36468947,-0.113286406,-0.40750736,-0.044280745,0.6818455,-0.07312907,-0.20535742,-0.04428075,0.0,-0.10049224,0.4493728,-0.06239218,-0.6296247,-0.14358655,-0.04428074,2.1718612,0.65203035,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,2.1599555,-0.13753338,-0.04428074,-0.71571577,-0.34784025,-0.09721598,-0.044280745,-0.09485152,0.94073296,-0.044280745,-0.044280745,0.17790073,-0.22508252,0.022117466,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.033427674,-0.074988924,-0.7077372,-0.69075495,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.19865836,-0.09744255,4.1622863,-0.07551869,-0.7070626,-0.38108435,-0.17488888,-0.044280745,-0.2331063,-0.14845593,0.052973386,-0.09165288,-0.075342394,0.32049087,-0.12753855,-0.19263892,0.5969045,-0.06211745,-0.32611912,-0.19411705,-0.096591905,-0.4904424,-0.2341358,-0.063157745,-2.0069373,-2.0069373,1
-0.0843408,-0.7088337,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.5666206,-0.16108124,0.13093095,-0.044280745,0.29357558,-0.1007914,-0.056763973,-0.08460147,0.34388354,-0.044280745,-0.15154496,-0.05596226,0.23705477,-0.113286406,-0.31647825,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.032579746,-0.1669451,-0.06239218,-0.20627633,-0.14358655,-0.04428074,0.1814545,0.03949932,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.17618549,-0.13753338,-0.04428074,-0.636367,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,-0.41569582,-0.22508252,-0.48009548,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.18701933,-0.074988924,-0.1913928,0.13272959,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.11980494,-0.09744255,-0.48056608,-0.07551869,-0.7945474,-0.38108435,-0.17488888,-0.044280745,0.54976493,-0.18017912,-0.024678808,-0.09165288,-0.075342394,0.26340255,-0.12753855,-0.39629227,-0.3582018,-0.06211745,0.4061076,-0.70016265,-0.096591905,-0.4612106,-0.2341358,-0.048836257,0.056658804,0.056658804,1
-0.0843408,1.1627178,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-0.55041474,-0.16108124,0.3382393,-0.044280745,0.21156766,-0.1007914,0.30409434,-0.08460147,0.28022653,-0.044280745,-0.15154496,-0.05596226,1.4002334,-0.113286406,0.9155923,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,0.42043233,0.3254965,-0.06239218,1.880876,-0.14358655,-0.04428074,0.025953952,0.46238676,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.021203464,-0.13753338,-0.04428074,1.3162999,-0.34784025,-0.09721598,-0.044280745,-0.09485152,1.347111,-0.044280745,-0.044280745,0.8280372,-0.22508252,0.32120138,-0.06100211,-0.15848604,-0.12829776,-0.29686478,1.1005278,-0.074988924,-0.4186197,1.9654979,-0.04428074,-0.10457704,-0.0613941,-0.06199895,0.7242442,-0.09744255,0.49087837,-0.07551869,1.933736,0.04568129,-0.17488888,-0.044280745,0.36257172,0.1118221,0.675522,-0.09165288,-0.075342394,0.48684958,-0.12753855,-0.029331142,0.27541018,-0.06211745,0.49836802,0.28877568,-0.096591905,1.8923107,-0.2341358,1.0644462,-0.1302329,-0.1302329,0
-0.0843408,0.6686277,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,0.9907325,0.04051826,-0.16108124,-0.14643557,-0.044280745,16.321573,-0.1007914,-0.6483103,-0.08460147,-0.46703115,-0.044280745,-0.15154496,-0.05596226,0.5000067,-0.113286406,0.01035933,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.11961972,0.429638,-0.06239218,-0.9199953,-0.14358655,-0.04428074,-0.28159153,0.03189137,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,-0.28531656,-0.13753338,-0.04428074,-0.16844667,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,-0.040179763,-0.22508252,0.02341835,-0.06100211,-0.15848604,-0.12829776,-0.29686478,-0.21326141,-0.074988924,0.03605475,0.5140469,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.7934971,-0.09744255,-0.30373058,-0.07551869,-0.67682475,-0.38108435,-0.17488888,-0.044280745,-0.39934677,-0.28225282,-0.28919145,-0.09165288,-0.075342394,0.85636634,-0.12753855,-0.4955555,0.115052715,-0.06211745,0.5718667,0.39826074,-0.096591905,-0.7935056,-0.2341358,-0.55819255,-0.36384755,-0.36384755,0
-0.0843408,0.1915119,-0.06097022,-0.044280745,0.0,-0.08901244,-0.061878715,-0.10152546,-0.07463173,-0.06258341,-0.104859196,-1.2752988,-0.16108124,-0.11506335,-0.044280745,-0.45657614,-0.1007914,-0.115798965,-0.08460147,0.10116612,-0.044280745,-0.15154496,-0.05596226,-0.32594195,-0.113286406,0.14337331,-0.044280745,-0.11347569,-0.07312907,-0.20535742,-0.04428075,0.0,-0.028648017,-0.02750363,-0.06239218,-0.428125,-0.14358655,-0.04428074,0.119254254,0.7869228,-0.044280745,-0.12688223,-0.18102627,-0.056222294,-0.24268843,-0.2256415,-0.08072331,-0.09131542,0.11419268,-0.13753338,-0.04428074,-0.032978393,-0.34784025,-0.09721598,-0.044280745,-0.09485152,-0.28318796,-0.044280745,-0.044280745,0.15290086,-0.22508252,2.0569983,-0.06100211,-0.15848604,-0.12829776,-0.29686478,0.5632343,-0.074988924,-0.04461515,0.7988197,-0.04428074,-0.10457704,-0.0613941,-0.06199895,-0.10445937,-0.09744255,-0.28587872,-0.07551869,5.12378,-0.38108435,-0.17488888,-0.044280745,0.49139407,-0.14882264,0.21995676,-0.09165288,-0.075342394,1.0750507,-0.12753855,-0.21980442,0.417799,-0.06211745,-0.43300354,-0.44334778,-0.096591905,0.037703123,-0.2341358,0.44940782,0.18514685,0.18514685,1
