rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_KRTAP21-1,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR9K2,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_PSG10,methylation_gene__GENE_SLC38A2,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_OR13C8,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR2M4,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_CSTB,methylation_gene__GENE_BTN2A2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_LDB1,methylation_gene__GENE_ADC,rnaseq_gene__GENE_KRTAP9-4,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_POMP,rnaseq_gene__GENE_CST9L,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_C4ORF35,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CCNG1,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_SNORA32,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_MAPT-AS1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_SPANXN4,target
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.13669975,-0.09093261,-0.12254225,0.26925734,-0.69978654,-0.09422289,-0.05596226,-0.056167826,0.4160535,-0.14480719,-0.07620693,0.16959016,-0.10144153,-0.05709027,0.9185417,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.5524898,-0.09187428,0.10640853,-0.104859196,-0.09454093,-0.010895832,-0.11347569,-0.06059924,0.060737405,-0.499499,0.15515625,0.048038904,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-1.0605943,-0.08007545,-0.08901244,-1.3553131,-0.093709484,-0.34721667,-0.108028136,-0.15975301,0.07464861,-0.3426091,-0.009310597,0.108260214,-0.08483455,-0.12752284,0.04638103,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.09698517,-0.09093261,-0.12254225,-0.4996669,0.1574884,-0.09422289,-0.05596226,-0.056167826,0.46313652,-0.14480719,-0.07620693,-0.2758067,-0.10144153,-0.05709027,-0.032428436,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.33925954,-0.09187428,0.11771572,-0.104859196,-0.21063593,-0.067879245,-0.11347569,-0.506697,-0.019624773,-0.40182787,-0.50455207,0.3302933,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.87722796,-0.08007545,-0.08901244,0.3992235,-0.093709484,0.14861023,-0.108028136,-0.15975301,0.01604264,-0.162585,-0.2777171,-0.041630894,-0.08483455,-0.12752284,0.002722169,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,7.252218,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,16.564646,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.071651265,-0.09093261,-0.12254225,-0.49319926,-0.25327793,-0.09422289,-0.05596226,-0.056167826,0.010773816,-0.14480719,-0.07620693,0.3008393,1.462626,-0.05709027,0.06042229,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.0010122713,-0.09187428,0.5465581,-0.104859196,-0.11826799,-0.5582994,-0.11347569,-0.42847985,-0.122708425,-0.95847243,0.5817673,0.3786853,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.7958464,-0.08007545,-0.08901244,-0.3097655,-0.093709484,-0.46521893,-0.108028136,-0.15975301,0.5377062,-0.40354407,-0.14102656,0.3178333,-0.08483455,-0.12752284,0.21857125,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.080292895,-0.09093261,-0.12254225,0.1981468,-0.14577146,-0.09422289,-0.05596226,-0.056167826,-0.20765297,-0.14480719,-0.07620693,0.3799094,-0.10144153,-0.05709027,-0.0855049,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.0949259,-0.09187428,-0.24058649,-0.104859196,0.07916579,-0.15282325,-0.11347569,-0.037229817,-0.21867503,-0.61912745,-0.18353057,-0.12866005,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.5115022,-0.08007545,-0.08901244,-0.032440413,-0.093709484,-0.10402196,-0.108028136,-0.15975301,0.31910092,-0.32558614,-0.17540725,0.0791823,-0.08483455,-0.12752284,0.04858784,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.25705835,-0.09093261,-0.12254225,-0.011422854,-0.15671961,-0.09422289,-0.05596226,-0.056167826,0.10707185,-0.14480719,-0.07620693,-0.03661683,-0.10144153,-0.05709027,0.19016999,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.2283963,-0.09187428,-0.33881083,-0.104859196,0.029637918,-0.39054236,-0.11347569,-0.15067077,0.19461972,-0.3963384,0.47527844,-0.12259601,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.122422636,-0.08007545,-0.08901244,0.49230495,-0.093709484,0.102520734,-0.108028136,5.3915663,0.079277456,-0.3103017,-0.30685988,0.24099907,-0.08483455,-0.12752284,0.5652576,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.14067395,-0.09093261,-0.12254225,-0.6130161,-0.16055696,-0.09422289,-0.05596226,-0.056167826,-0.25668204,-0.14480719,-0.07620693,-1.1368519,-0.10144153,-0.05709027,-0.09897207,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.5198817,-0.09187428,-0.15181248,-0.104859196,-0.27554953,-0.4223187,-0.11347569,-0.20044948,-0.71450514,-0.996546,-0.16036794,-0.27544186,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.34594843,-0.08007545,4.679456,0.009206646,-0.093709484,-0.5800317,-0.108028136,-0.15975301,-0.016671512,-0.6405408,0.15285318,0.005498686,-0.08483455,2.760584,-0.41022098,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.2452489,-0.09093261,-0.12254225,-0.519547,-0.2885495,-0.09422289,-0.05596226,-0.056167826,0.22162443,-0.14480719,-0.07620693,-0.31069934,-0.10144153,-0.05709027,0.12012868,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.007893524,-0.09187428,-0.028703183,-0.104859196,-0.065542236,-0.14544834,-0.11347569,-0.71186453,-0.04533726,-0.060931053,0.14692914,0.054220576,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.11349889,-0.08007545,-0.08901244,-0.078709476,-0.093709484,-0.36644346,-0.108028136,-0.15975301,0.23549703,-0.25369453,-0.077616796,0.21625102,-0.08483455,-0.12752284,0.10067115,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,7.120238,-0.07152144,-0.08521778,0.04026005,-0.09093261,-0.12254225,-0.3625337,-0.5514025,-0.09422289,-0.05596226,-0.056167826,-0.24496229,-0.14480719,-0.07620693,-0.007279861,-0.10144153,-0.05709027,0.023444809,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.39453954,-0.09187428,-0.22072577,-0.104859196,-0.22448172,-0.70597285,-0.11347569,-0.49888858,-0.49569324,-0.43858606,-0.12751184,-0.25673977,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.5959158,-0.08007545,-0.08901244,-0.09494961,-0.093709484,0.036526255,-0.108028136,-0.15975301,-0.3506594,-0.31739488,-0.042006448,-0.38481525,-0.08483455,-0.12752284,-0.63293123,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,17.694252,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.49075207,-0.09093261,-0.12254225,-0.700728,-0.6818384,-0.09422289,-0.05596226,-0.056167826,0.006103622,-0.14480719,-0.07620693,-0.23221667,-0.10144153,-0.05709027,0.42852092,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.32901216,-0.09187428,-0.34947035,-0.104859196,-0.04417967,-0.56308234,-0.11347569,-0.92823917,-0.00448448,-0.79112285,0.1898792,0.32248563,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.40146756,-0.08007545,-0.08901244,-0.41478568,-0.093709484,-0.19590282,-0.108028136,3.0872867,-0.10508736,-0.4362891,-0.25823003,0.675523,-0.08483455,-0.12752284,-0.03481766,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.32650217,-0.09093261,-0.12254225,0.51080066,-0.17631032,-0.09422289,-0.05596226,-0.056167826,-0.19640155,-0.14480719,-0.07620693,-0.11735492,-0.10144153,-0.05709027,1.3778074,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.3215263,-0.09187428,0.1933948,-0.104859196,-0.05955481,-0.22578661,-0.11347569,0.18456133,0.1632033,-0.69879276,0.11338564,-0.10728691,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.27796507,-0.08007545,-0.08901244,-0.18528332,-0.093709484,-0.53011125,-0.108028136,-0.15975301,-0.24081588,0.3975569,-0.023663688,-0.05728158,-0.08483455,-0.12752284,-0.08825695,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,21.10782,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.2569501,10.702338,-0.12254225,-0.44765905,12.0191,-0.09422289,-0.05596226,-0.056167826,-0.25921017,-0.14480719,-0.07620693,-0.5456227,-0.10144153,-0.05709027,-0.41252273,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.25981164,-0.09187428,-0.42144698,-0.104859196,-0.35358235,0.22149271,-0.11347569,0.8366269,-0.16165318,0.08813931,0.08134303,-0.25416136,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.05478373,-0.08007545,-0.08901244,-0.4344024,9.75948,-0.569987,-0.108028136,-0.15975301,18.983334,-0.2985932,12.130692,-0.17793275,-0.08483455,-0.12752284,-0.1841379,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.020441202,-0.09093261,-0.12254225,-0.3622687,0.70382226,-0.09422289,-0.05596226,-0.056167826,0.06264697,-0.14480719,-0.07620693,0.41525307,-0.10144153,-0.05709027,-0.0025347706,-0.06406813,-0.11208584,-0.0843408,-0.064649016,1.352899,-0.09187428,0.62731177,-0.104859196,0.11435412,-0.19895871,-0.11347569,0.07489252,0.71843874,-0.45633775,0.23680449,0.26318085,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.6562386,-0.08007545,-0.08901244,0.27268875,-0.093709484,0.07270347,-0.108028136,-0.15975301,0.13096909,0.2923371,0.22383179,0.39575005,-0.08483455,14.362007,0.7640965,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,1.6697179,-0.09721598,-0.07152144,-0.08521778,0.09414872,-0.09093261,-0.12254225,0.10261963,1.0260906,-0.09422289,-0.05596226,-0.056167826,0.16482982,-0.14480719,-0.07620693,0.14669871,-0.10144153,-0.05709027,1.2263352,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.81182426,-0.09187428,-0.319011,0.83491427,0.16126326,0.10349408,-0.11347569,0.25718474,0.4712852,0.14003256,0.01777514,0.2752821,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.81063026,-0.08007545,-0.08901244,0.42133036,-0.093709484,0.3074067,-0.108028136,-0.15975301,0.23488477,0.47146028,0.3714334,0.36416474,-0.08483455,-0.12752284,0.46444675,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.4630239,-0.09093261,-0.12254225,0.4878671,-0.11074328,-0.09422289,-0.05596226,-0.056167826,0.19709022,-0.14480719,-0.07620693,0.3935908,-0.10144153,-0.05709027,0.07746279,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.19404364,-0.09187428,-0.077494994,-0.104859196,-0.25642034,0.17132545,-0.11347569,0.32523286,0.2811772,-0.37382033,-0.07579029,-0.032823082,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.54652447,-0.08007545,-0.08901244,-0.2576488,-0.093709484,0.07722341,-0.108028136,-0.15975301,-0.1756158,-0.29150003,-0.2996963,0.4401973,-0.08483455,-0.12752284,-0.32800025,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.11940338,-0.09093261,-0.12254225,-0.42532533,-0.49845433,-0.09422289,-0.05596226,-0.056167826,-0.056242004,-0.14480719,-0.07620693,-0.42295176,-0.10144153,-0.05709027,-0.06941606,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.30974153,-0.09187428,-0.28009516,-0.104859196,0.032315943,-0.3547974,-0.11347569,0.23994735,0.014587905,-0.27665195,0.24149841,0.06997007,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.29789105,-0.08007545,-0.08901244,-0.6728373,-0.093709484,-0.22828403,-0.108028136,-0.15975301,0.1040614,-0.22296812,-0.3840543,0.19581358,-0.08483455,-0.12752284,-0.39374995,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,3.7811053,-0.0085621765,-0.09093261,-0.12254225,-0.14334948,-0.14357719,-0.09422289,-0.05596226,-0.056167826,0.058418047,-0.14480719,-0.07620693,0.08262879,-0.10144153,-0.05709027,12.14563,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.35955235,-0.09187428,-0.060743295,-0.104859196,-0.091465354,-0.17935476,-0.11347569,1.2925516,-0.34938684,-0.24003723,-0.09593572,-0.0064198254,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.11205129,-0.08007545,-0.08901244,-0.35257855,-0.093709484,-0.09695524,-0.108028136,-0.15975301,0.27819896,-0.15743572,-0.08866536,0.25888318,-0.08483455,-0.12752284,0.35066175,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.064717986,-0.09093261,12.165734,-0.55233777,-0.10180176,-0.09422289,-0.05596226,-0.056167826,0.028864583,10.0701275,-0.07620693,0.68833613,-0.10144153,-0.05709027,0.12004796,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.6124767,-0.09187428,0.602637,3.1845558,0.21462117,-0.21341248,-0.11347569,0.19090235,0.25819477,-0.08757677,0.4235963,0.1700352,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.35124707,-0.08007545,-0.08901244,0.918813,-0.093709484,0.408693,-0.108028136,-0.15975301,0.32785645,0.41326407,0.31084678,0.6258254,-0.08483455,-0.12752284,0.61444324,-0.098675825,8.55249,-0.08764268,0
