rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_EIF4G1,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_IPPK,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_C3ORF77,rnaseq_gene__GENE_SCARNA20,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_OR13C8,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_ATP5E,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_ISG15,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_C1ORF68,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NDE1,methylation_gene__GENE_POMP,methylation_gene__GENE_KDM5C,methylation_gene__GENE_ADC,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_KRTAP9-4,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_BTN2A2,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_DCTPP1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_KIF20B,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_SULT2A1,methylation_gene__GENE_CCNG1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_MT4,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_MAGEB3,target
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.20347427,-0.09698517,-0.4996669,-0.088819906,-0.093568295,-0.0715059,-0.086499214,-0.076839514,-0.87722796,-0.05596226,0.46313652,-0.09187428,-0.056167826,0.33063924,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.21063593,-0.05709027,-0.09052918,-0.032428436,-0.064649016,0.33925954,-0.2758067,-0.08532813,-0.27576974,-0.067879245,-0.09680774,-0.50455207,-0.080826886,0.029558605,-0.40182787,-0.44588286,0.3992235,-0.76781756,0.3302933,-0.104859196,-0.11347569,-0.08100892,-0.26336247,-0.019624773,-0.08007545,-0.1006545,-0.12600559,0.2291195,-0.102999136,-0.15526278,-0.0843408,-0.078952044,-0.14223425,-0.162585,-0.32668325,-0.059154127,-0.51925766,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,7.252218,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,16.564646,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.23683737,0.071651265,-0.49319926,-0.088819906,-0.093568295,0.29536137,-0.086499214,-0.076839514,-0.7958464,-0.05596226,0.010773816,-0.09187428,-0.056167826,0.36584356,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.11826799,-0.05709027,-0.09052918,0.06042229,-0.064649016,0.0010122713,0.3008393,-0.08532813,0.3140153,-0.5582994,-0.09680774,0.5817673,-0.080826886,0.49125087,-0.95847243,-0.73855627,-0.3097655,0.26079336,0.3786853,-0.104859196,-0.11347569,-0.08100892,-0.30256757,-0.122708425,-0.08007545,-0.1006545,-0.12600559,0.21653284,-0.102999136,0.24368577,-0.0843408,-0.078952044,-0.14223425,-0.40354407,0.48882598,-0.059154127,-1.0793597,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.30171183,0.25705835,-0.011422854,-0.088819906,-0.093568295,0.10791971,-0.086499214,-0.076839514,-0.122422636,-0.05596226,0.10707185,-0.09187428,-0.056167826,0.21454932,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.029637918,-0.05709027,-0.09052918,0.19016999,-0.064649016,0.2283963,-0.03661683,-0.08532813,1.048186,-0.39054236,-0.09680774,0.47527844,-0.080826886,0.17595579,-0.3963384,-0.22035564,0.49230495,-0.27560917,-0.12259601,-0.104859196,-0.11347569,-0.08100892,-0.26674733,0.19461972,-0.08007545,-0.1006545,-0.12600559,-0.012664225,-0.102999136,0.17469494,-0.0843408,-0.078952044,-0.14223425,-0.3103017,0.5354816,-0.059154127,0.42400673,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.71382445,-0.14067395,-0.6130161,-0.088819906,1.2674919,-0.07885198,-0.086499214,-0.076839514,-0.34594843,-0.05596226,-0.25668204,-0.09187428,-0.056167826,-0.48832038,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.27554953,-0.05709027,-0.09052918,-0.09897207,-0.064649016,-0.5198817,-1.1368519,-0.08532813,-0.23360021,-0.4223187,-0.09680774,-0.16036794,-0.080826886,-0.29140654,-0.996546,-0.4231764,0.009206646,-0.61480266,-0.27544186,-0.104859196,-0.11347569,-0.08100892,-0.19965158,-0.71450514,-0.08007545,-0.1006545,-0.12600559,-1.0655419,-0.102999136,-0.7610583,-0.0843408,-0.078952044,-0.14223425,-0.6405408,-0.680441,-0.059154127,0.16065511,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.0677034,-0.2452489,-0.519547,-0.088819906,-0.093568295,0.526952,-0.086499214,-0.076839514,0.11349889,-0.05596226,0.22162443,-0.09187428,-0.056167826,-0.10671795,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.065542236,-0.05709027,-0.09052918,0.12012868,-0.064649016,-0.007893524,-0.31069934,-0.08532813,-0.04418698,-0.14544834,-0.09680774,0.14692914,-0.080826886,0.0030463869,-0.060931053,-0.009058014,-0.078709476,-0.10186812,0.054220576,-0.104859196,-0.11347569,-0.08100892,0.0007077604,-0.04533726,-0.08007545,-0.1006545,-0.12600559,0.8568712,-0.102999136,0.25375244,-0.0843408,-0.078952044,-0.14223425,-0.25369453,-0.15651116,-0.059154127,0.08071874,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.6969721,-0.19491053,-0.25451475,-0.088819906,-0.093568295,0.37004143,-0.086499214,-0.076839514,-0.17017785,-0.05596226,-0.2699756,-0.09187428,-0.056167826,-0.032914378,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.19267356,-0.05709027,-0.09052918,-0.15213476,-0.064649016,-0.38760883,-0.283246,-0.08532813,-0.1497171,-0.8138009,-0.09680774,0.10242165,-0.080826886,-0.30911595,-0.7330611,-0.6226593,0.029742818,-0.7288715,-0.02250922,-0.104859196,-0.11347569,-0.08100892,0.28045687,-0.54954296,-0.08007545,-0.1006545,-0.12600559,-0.8926945,-0.102999136,-0.23121446,-0.0843408,-0.078952044,-0.14223425,-0.4409052,-0.6926916,-0.059154127,-0.9890383,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.46142069,0.21933903,-0.5914869,-0.088819906,-0.093568295,-0.07031819,-0.086499214,-0.076839514,-0.8755167,-0.05596226,-0.27134475,-0.09187428,-0.056167826,0.16864584,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.092299126,-0.05709027,-0.09052918,-0.3959445,-0.064649016,-0.53200084,-0.20285901,-0.08532813,0.08281335,-0.29319143,-0.09680774,-0.0014016618,-0.080826886,0.13022052,-0.6814305,-0.98347086,-0.6975876,-0.7290245,-0.106985606,-0.104859196,-0.11347569,-0.08100892,-0.37371624,-0.40236834,-0.08007545,-0.1006545,-0.12600559,-0.63107204,-0.102999136,-0.32755992,-0.0843408,-0.078952044,-0.14223425,-0.36835638,-0.5183707,-0.059154127,-0.8112691,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.025704928,0.310158,-0.24446224,-0.088819906,-0.093568295,0.23061627,-0.086499214,-0.076839514,-0.34742627,-0.05596226,0.5407245,-0.09187428,-0.056167826,0.31761724,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.14466386,-0.05709027,-0.09052918,0.3960991,-0.064649016,0.04584896,0.6365374,-0.08532813,0.26762924,-0.1785105,-0.09680774,0.8905356,-0.080826886,0.45416102,-0.16400973,-0.20049202,-0.17414574,-0.19313066,-0.14103742,-0.104859196,-0.11347569,-0.08100892,0.16200608,0.3183501,-0.08007545,-0.1006545,-0.12600559,-0.09695464,-0.102999136,0.5539684,-0.0843408,18.512197,-0.14223425,-0.09065228,-0.6914088,-0.059154127,0.110882096,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.06454898,-0.32650217,0.51080066,-0.088819906,-0.093568295,-0.5783867,-0.086499214,-0.076839514,0.27796507,-0.05596226,-0.19640155,-0.09187428,-0.056167826,0.09451932,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.05955481,-0.05709027,-0.09052918,1.3778074,-0.064649016,0.3215263,-0.11735492,-0.08532813,-0.09501187,-0.22578661,-0.09680774,0.11338564,-0.080826886,-0.33308727,-0.69879276,-0.5177679,-0.18528332,-0.41154337,-0.10728691,-0.104859196,-0.11347569,-0.08100892,-0.22355123,0.1632033,-0.08007545,-0.1006545,13.311924,-0.26248416,-0.102999136,0.0159435,-0.0843408,-0.078952044,-0.14223425,0.3975569,-0.53458333,-0.059154127,-0.36271986,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,19.833279,-0.07152144,-0.067333296,-0.07150777,0.08712301,-0.020441202,-0.3622687,-0.088819906,-0.093568295,0.26603204,-0.086499214,-0.076839514,0.6562386,-0.05596226,0.06264697,-0.09187428,-0.056167826,0.4171322,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.11435412,-0.05709027,-0.09052918,-0.0025347706,-0.064649016,1.352899,0.41525307,-0.08532813,-0.1265543,-0.19895871,-0.09680774,0.23680449,-0.080826886,0.5587891,-0.45633775,0.2513076,0.27268875,-0.006080396,0.26318085,-0.104859196,-0.11347569,-0.08100892,0.13599539,0.71843874,-0.08007545,-0.1006545,-0.12600559,0.7993346,10.825998,0.49423915,-0.0843408,-0.078952044,-0.14223425,0.2923371,1.1034871,-0.059154127,-0.5041767,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.6199333,0.09414872,0.10261963,-0.088819906,-0.093568295,0.23771422,-0.086499214,-0.076839514,0.81063026,-0.05596226,0.16482982,-0.09187428,-0.056167826,0.8742173,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.16126326,-0.05709027,-0.09052918,1.2263352,-0.064649016,0.81182426,0.14669871,-0.08532813,0.7427633,0.10349408,-0.09680774,0.01777514,1.6697179,0.82765543,0.14003256,0.56643844,0.42133036,-0.21647246,0.2752821,0.83491427,-0.11347569,-0.08100892,0.016858552,0.4712852,-0.08007545,-0.1006545,-0.12600559,-0.28693607,-0.102999136,0.5165065,-0.0843408,-0.078952044,-0.14223425,0.47146028,0.32885888,-0.059154127,0.5784173,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.1015096,-0.051032674,0.25313988,-0.088819906,-0.093568295,0.5461612,-0.086499214,-0.076839514,-0.10736136,-0.05596226,0.074503005,-0.09187428,-0.056167826,-0.038945876,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.05541713,-0.05709027,-0.09052918,-0.28095022,-0.064649016,-0.06206677,0.30503926,-0.08532813,-0.023038732,0.12550618,-0.09680774,0.54959863,-0.080826886,-0.012009919,-0.078450754,-0.10400373,0.22897103,-0.31929258,0.17552552,-0.104859196,-0.11347569,-0.08100892,0.2589444,-0.03761635,-0.08007545,-0.1006545,-0.12600559,0.03803607,-0.102999136,0.4160398,-0.0843408,-0.078952044,-0.14223425,-0.14662343,0.12752296,-0.059154127,-0.5583291,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.05091867,0.11940338,-0.42532533,-0.088819906,-0.093568295,-0.22298788,-0.086499214,-0.076839514,0.29789105,-0.05596226,-0.056242004,-0.09187428,-0.056167826,0.15962669,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.032315943,-0.05709027,-0.09052918,-0.06941606,-0.064649016,-0.30974153,-0.42295176,-0.08532813,-0.07081606,-0.3547974,-0.09680774,0.24149841,-0.080826886,0.0107584195,-0.27665195,-0.4739578,-0.6728373,-0.2185204,0.06997007,-0.104859196,-0.11347569,-0.08100892,0.0042836675,0.014587905,-0.08007545,-0.1006545,-0.12600559,-0.6979716,-0.102999136,0.06717328,-0.0843408,-0.078952044,-0.14223425,-0.22296812,0.17594837,-0.059154127,-0.13024116,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.35982853,0.010410549,-0.15815538,-0.088819906,-0.093568295,-0.1724573,-0.086499214,-0.076839514,0.29041624,-0.05596226,0.2507233,-0.09187428,-0.056167826,0.056834448,-0.08670562,-0.06079424,15.66947,-0.09615671,4.5472555,-0.05709027,-0.09052918,-0.31413755,-0.064649016,-0.18211228,-0.12577367,-0.08532813,0.042969756,-0.2235212,-0.09680774,-0.117364645,-0.080826886,-0.32982883,-0.3135706,0.74811965,-0.021701708,0.043565083,-0.2972818,-0.104859196,-0.11347569,-0.08100892,3.0367234,-0.25834596,-0.08007545,-0.1006545,-0.12600559,0.21496797,-0.102999136,-0.49486774,-0.0843408,-0.078952044,-0.14223425,0.0851737,-0.18367437,-0.059154127,-0.33635917,2.830377,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,22.538898,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.53820306,-0.0085621765,-0.14334948,-0.088819906,-0.093568295,-0.09008577,-0.086499214,-0.076839514,-0.11205129,-0.05596226,0.058418047,-0.09187428,-0.056167826,-0.1713027,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.091465354,-0.05709027,-0.09052918,12.14563,-0.064649016,0.35955235,0.08262879,-0.08532813,-0.024843352,-0.17935476,-0.09680774,-0.09593572,-0.080826886,0.15213811,-0.24003723,-0.19680949,-0.35257855,-0.044327132,-0.0064198254,-0.104859196,-0.11347569,-0.08100892,0.06565277,-0.34938684,-0.08007545,-0.1006545,-0.12600559,-0.025246771,-0.102999136,0.9315334,-0.0843408,-0.078952044,-0.14223425,-0.15743572,-0.27397105,-0.059154127,-0.367214,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.005493339,0.18982497,-0.2055375,-0.088819906,-0.093568295,0.47347,-0.086499214,-0.076839514,0.30125695,-0.05596226,-0.04257511,-0.09187428,-0.056167826,0.60258883,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.29551342,-0.05709027,-0.09052918,0.30216944,-0.064649016,0.86685413,-0.3306158,-0.08532813,0.31683767,0.5898832,-0.09680774,0.29148978,-0.080826886,0.5520733,-0.23666894,0.8911157,-0.015556537,-0.21506609,0.2212547,-0.104859196,-0.11347569,-0.08100892,-0.011157193,0.61967045,-0.08007545,-0.1006545,-0.12600559,-0.40076715,-0.102999136,0.7186395,-0.0843408,-0.078952044,-0.14223425,0.28722206,1.2234286,-0.059154127,0.50014913,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.22448456,-0.009079514,-0.050422356,-0.088819906,-0.093568295,0.06885049,-0.086499214,-0.076839514,0.34033838,-0.05596226,0.22411472,-0.09187428,-0.056167826,0.87237203,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.42824855,-0.05709027,-0.09052918,0.5601722,-0.064649016,0.8066583,0.38423893,-0.08532813,0.6532947,-0.003369877,-0.09680774,0.35745236,-0.080826886,0.38130516,-0.14143093,0.6597463,0.14332947,-0.43389732,0.3718647,-0.104859196,-0.11347569,-0.08100892,-0.18052804,1.2001463,-0.08007545,-0.1006545,-0.12600559,-0.57459384,-0.102999136,-0.75835025,-0.0843408,-0.078952044,-0.14223425,7.3037333,0.48279318,-0.059154127,-0.2503233,-0.1763773,0
