rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CDY1B,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SKIL,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_PRDX6,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_EXT1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_ATP5E,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_RGS2,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNP,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_OR14A16,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_RSPH3,methylation_gene__GENE_BID,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_POTEB,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_TCFL5,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_PRCP,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SART3,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_OR52K1,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_KTELC1,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_LOC284788,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_TRIB3,target
-0.08901244,-0.58010304,-0.12492645,-0.9890536,-0.04428074,-0.060099468,-0.9104887,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.011463875,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,0.11134387,-0.06208287,-0.18857096,-0.11347569,-0.7870155,-0.7848668,-0.15398254,-0.18409993,22.538898,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-1.5908915,-1.809165,-0.074988924,-0.07120374,-0.044280745,-0.47614574,-0.43028697,-0.15979318,-0.1259461,0.02762704,-0.5395677,-0.044280745,-0.04428074,-1.5978092,7.7326345,-1.0961708,2.6032593,-1.682355,-0.113286406,-0.08460147,-1.4460025,-1.3091816,-1.4630605,-2.2593558,-0.07005376,-0.06079424,-1.8050086,-1.2634251,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-1.4414885,-0.08720055,-1.4924821,-0.0895394,-1.485704,-0.17066714,-0.12600559,-1.362734,-0.7203833,-1.4662087,-0.15702441,-0.104859196,-1.0003464,0.34271565,-0.6064623,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-1.6016912,-1.670981,1.2888,-1.958706,-0.06199895,-1.6857836,-0.7666925,0
-0.08901244,0.75611514,-0.12492645,-0.022255743,-0.04428074,-0.060099468,0.5031705,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.0973693,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.14614071,-0.06208287,-0.18857096,-0.11347569,-0.026648112,0.79694986,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.59743094,-0.3150546,-0.074988924,-0.07120374,-0.044280745,-0.36492166,0.10557511,-0.15979318,-0.1259461,0.27747992,0.4181745,-0.044280745,-0.04428074,0.12961955,-0.13753338,0.3171846,2.8460202,0.40426064,-0.113286406,-0.08460147,1.1348786,-0.5685765,-0.030659202,0.65158606,-0.07005376,-0.06079424,-0.63657,0.14987423,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.074153654,-0.08720055,0.20225853,-0.0895394,0.10591094,-0.105190806,-0.12600559,0.5511374,-0.40573227,-0.31726798,-0.15702441,-0.104859196,0.29167005,-0.61549765,-0.12424952,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.7965055,0.63921803,-0.40642726,1.0229522,-0.06199895,0.82110465,-0.48781034,0
-0.08901244,-0.9815394,-0.12492645,0.143916,-0.04428074,-0.060099468,-0.43897766,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.36237302,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-1.5768313,-0.06208287,-0.18857096,-0.11347569,-0.39962554,-0.84762824,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.09377887,0.67431027,-0.074988924,-0.07120374,-0.044280745,-0.6805065,-0.71108377,-0.15979318,-0.1259461,-0.41209865,-1.0950758,-0.044280745,-0.04428074,0.293673,-0.13753338,-0.19789113,-0.29686478,-1.1185676,-0.113286406,-0.08460147,-0.5581236,0.06578366,-0.8635863,-0.41465998,-0.07005376,-0.06079424,-0.36675945,0.45510104,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.27058193,-0.08720055,0.10544185,-0.0895394,-0.09697258,-0.5678938,-0.12600559,0.10411542,-0.10517325,0.12348412,-0.15702441,-0.104859196,0.49587858,-0.75856537,-0.710819,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.10697778,-0.06052699,0.6089159,-0.44347206,-0.06199895,-0.37589782,-0.5510068,1
-0.08901244,-0.47360936,-0.12492645,0.4635718,-0.04428074,-0.060099468,-0.29147822,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.261544,-0.13499984,-0.16108124,-0.069652244,4.706225,-0.044280745,-0.00035475267,-0.06208287,-0.18857096,-0.11347569,-0.81843096,-0.49812353,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.3405481,-0.59481996,-0.074988924,-0.07120374,-0.044280745,-1.3698184,-0.35566315,-0.15979318,-0.1259461,-0.32547957,-0.9761669,-0.044280745,-0.04428074,-0.41024834,-0.13753338,0.365207,4.4522595,0.014449784,-0.113286406,-0.08460147,0.73058796,-8.07284e-06,0.2176697,0.4655469,-0.07005376,-0.06079424,0.39665675,-0.14159527,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.47324798,-0.08720055,-0.3340252,-0.0895394,-0.05363788,-0.14742196,-0.12600559,0.2518981,-0.11099751,-0.044240683,-0.15702441,-0.104859196,-0.22301598,-0.6597435,-0.10641996,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.82085514,0.7877155,-0.40642726,0.3752834,-0.06199895,0.30874076,-0.6161457,1
-0.08901244,12.447785,-0.12492645,1.2243161,-0.04428074,-0.060099468,1.2847469,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.087866195,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.70340145,-0.06208287,-0.18857096,-0.11347569,16.202961,-1.0736926,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,2.4994738,1.4811627,-0.074988924,-0.07120374,-0.044280745,0.06348845,2.0893245,-0.15979318,-0.1259461,0.7563024,-0.48536205,-0.044280745,-0.04428074,3.093907,-0.13753338,0.43753797,-0.29686478,0.86106294,-0.113286406,-0.08460147,2.2073722,0.3611281,8.681169,1.6331254,-0.07005376,-0.06079424,-0.18013673,1.0639324,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.7159534,-0.08720055,1.3238436,-0.0895394,-0.42284027,19.077,-0.12600559,0.20294653,0.14166737,3.6146238,-0.15702441,-0.104859196,1.2088864,10.35556,-0.9327235,-0.1006545,-0.19693826,-0.20974803,-0.11092092,3.0811157,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.51397675,0.7439667,-0.40642726,-0.09724493,-0.06199895,1.9317738,-0.16641808,1
-0.08901244,-0.78502,-0.12492645,0.58649516,-0.04428074,-0.060099468,0.26697814,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.27206105,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.07660484,-0.06208287,-0.18857096,-0.11347569,0.50204694,0.31633255,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.18052028,0.5258015,-0.074988924,-0.07120374,-0.044280745,-0.84626853,-0.26605985,-0.15979318,-0.1259461,0.27716154,1.6822193,-0.044280745,-0.04428074,1.0230095,-0.13753338,0.44506493,-0.29686478,0.0888949,-0.113286406,-0.08460147,1.1830074,1.4625826,0.533467,1.5751823,-0.07005376,-0.06079424,1.0602119,1.0350543,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.2889635,-0.08720055,1.1281198,-0.0895394,0.12993583,0.7465066,-0.12600559,0.9916893,0.22690125,0.75543475,-0.15702441,-0.104859196,0.2744648,-0.45001063,1.9651812,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.65402305,0.495257,-0.40642726,1.7442443,-0.06199895,0.28589937,-0.27961951,1
-0.08901244,-0.22763015,-0.12492645,0.59908676,-0.04428074,-0.060099468,0.1475023,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.40337175,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,0.20747359,-0.06208287,-0.18857096,-0.11347569,0.5962831,0.241121,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.4085493,1.0830036,-0.074988924,-0.07120374,-0.044280745,-0.23593819,-0.65133333,-0.15979318,-0.1259461,0.928871,-0.15932767,-0.044280745,-0.04428074,0.73949903,-0.13753338,0.4144211,-0.29686478,1.7892815,-0.113286406,-0.08460147,0.645147,0.4555425,0.31625667,0.9282248,-0.07005376,-0.06079424,1.5391359,0.7995266,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.5291518,-0.08720055,0.7116043,-0.0895394,0.6031372,-0.011528228,-0.12600559,1.5947102,0.7779699,0.59906536,-0.15702441,-0.104859196,0.7185027,-0.02973721,0.41293138,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-0.073285826,1.7027652,-0.40642726,0.67140424,-0.06199895,1.6999713,-0.2280353,0
-0.08901244,-0.48252884,-0.12492645,-0.022814237,-0.04428074,-0.060099468,-0.12842548,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.261363,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.17659055,-0.06208287,-0.18857096,-0.11347569,-0.43652615,-0.2660766,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.290911,-0.36069036,-0.074988924,-0.07120374,-0.044280745,-0.7859093,-0.5225018,-0.15979318,-0.1259461,-0.17298348,-0.21906537,-0.044280745,-0.04428074,0.29275265,-0.13753338,0.07326737,-0.29686478,-0.19888492,-0.113286406,-0.08460147,-0.07492906,0.14826387,-0.22311147,0.110875756,-0.07005376,-0.06079424,0.18260525,0.34800208,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.28376925,-0.08720055,-0.38165045,-0.0895394,-0.13363206,-0.20254159,-0.12600559,0.35046622,-0.34764022,-0.32664964,-0.15702441,-0.104859196,0.7216818,-0.7484342,0.46730253,-0.1006545,-0.19693826,8.822781,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-0.07508903,-0.5192106,-0.40642726,0.30365717,-0.06199895,-0.18220952,-0.30159456,1
-0.08901244,1.7069517,-0.12492645,1.0483432,-0.04428074,-0.060099468,0.9891682,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.13002753,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,2.9490142,-0.06208287,-0.18857096,-0.11347569,0.72436994,1.5467365,-0.15398254,-0.18409993,-0.044280745,1.5225297,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,1.9584855,1.5113884,-0.074988924,-0.07120374,-0.044280745,2.1026633,1.0035372,-0.15979318,-0.1259461,1.1020007,1.4082491,-0.044280745,-0.04428074,1.0876881,-0.13753338,0.89947414,-0.29686478,2.2367063,-0.113286406,-0.08460147,3.0584965,1.8187801,1.3888296,0.9585622,-0.07005376,-0.06079424,1.5386668,2.1029198,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.9795626,-0.08720055,0.95922226,-0.0895394,1.1644766,0.44624755,-0.12600559,1.5702955,0.6399261,0.7613964,-0.15702441,-0.104859196,0.8498599,1.3642107,1.327307,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,2.006009,1.6818569,-0.40642726,1.6536075,-0.06199895,1.798731,0.8308878,0
-0.08901244,-0.47534347,-0.12492645,-0.14628601,-0.04428074,-0.060099468,0.50691354,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.00040894322,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.36794093,-0.06208287,-0.18857096,-0.11347569,0.286944,0.5786155,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.37023556,0.65624624,-0.074988924,-0.07120374,-0.044280745,-0.31297678,-0.35954562,-0.15979318,-0.1259461,-0.0012700777,-0.06968812,-0.044280745,-0.04428074,0.59101987,-0.13753338,-0.036609676,-0.29686478,0.5426998,-0.113286406,-0.08460147,0.30874202,-0.19787657,-0.9053048,0.19177078,-0.07005376,-0.06079424,0.16676237,0.9406195,-0.060934316,-0.13581827,-0.08866547,-0.12688223,1.5348896,-0.08720055,0.48494807,-0.0895394,-0.042219378,-0.2380257,-0.12600559,-0.17301881,0.13871065,-0.020741735,-0.15702441,-0.104859196,0.16801581,-0.72507143,-0.28596637,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.011911255,0.07823819,-0.40642726,0.13055424,-0.06199895,0.2144914,-0.46540296,0
-0.08901244,-0.47409332,-0.12492645,-0.3002926,-0.04428074,-0.060099468,0.12827145,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.042649806,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.55197906,-0.06208287,-0.18857096,-0.11347569,-0.08732309,-0.35243663,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.22774446,-0.46982473,-0.074988924,-0.07120374,-0.044280745,-0.4796175,0.8881166,-0.15979318,-0.1259461,0.33925954,0.67464215,-0.044280745,-0.04428074,-0.13363437,-0.13753338,0.022571772,-0.29686478,-0.34552613,-0.113286406,-0.08460147,-0.25024134,-0.17473194,0.20391616,-0.5018641,-0.07005376,-0.06079424,-0.26471564,0.029922938,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.08449862,-0.08720055,-0.94322383,-0.0895394,-0.18884836,-0.40182787,-0.12600559,0.25279614,-0.15584882,-0.28098077,-0.15702441,-0.104859196,0.5433266,-0.35052675,-0.49782845,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-0.23182784,0.055924878,-0.40642726,-0.4895254,-0.06199895,0.18739504,-0.36176506,1
-0.08901244,-0.2447604,-0.12492645,-0.19039918,-0.04428074,-0.060099468,-0.047495488,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.28713924,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.34216702,-0.06208287,-0.18857096,-0.11347569,-0.02166391,0.05193374,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.3395259,-0.30827868,-0.074988924,-0.07120374,-0.044280745,-0.41032553,-0.8203253,-0.15979318,-0.1259461,0.0949259,-0.6903511,-0.044280745,-0.04428074,-0.15894102,-0.13753338,0.10786271,-0.29686478,-0.43076417,-0.113286406,-0.08460147,-0.28014973,-0.401764,-0.15483992,0.07847019,-0.07005376,-0.06079424,0.23004058,-0.4846172,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.14896062,-0.08720055,-0.20588923,-0.0895394,-0.24867591,-0.61912745,-0.12600559,0.39413512,0.37686998,0.38395977,-0.15702441,-0.104859196,0.24251491,-0.7861346,-0.38894188,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,13.710628,-0.14165549,-0.08072331,-0.1513609,0.24571961,-0.40642726,-0.18736948,-0.06199895,0.44802654,-0.67213136,1
-0.08901244,0.616645,-0.12492645,-0.0019893022,-0.04428074,-0.060099468,-0.021391489,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.17891647,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,0.3346598,-0.06208287,-0.18857096,-0.11347569,0.33184108,0.17125227,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,0.14827935,0.38717386,-0.074988924,-0.07120374,22.538898,-0.24992655,-0.12712179,-0.15979318,-0.1259461,0.2283963,0.80522335,-0.044280745,-0.04428074,-0.70845264,-0.13753338,0.5133853,-0.29686478,-0.07760736,-0.113286406,-0.08460147,0.1450506,0.24360879,0.36301723,0.05557299,-0.07005376,-0.06079424,0.74377036,0.23541097,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.539839,-0.08720055,-0.030820072,-0.0895394,0.02723649,-0.3963384,-0.12600559,0.53783005,0.3180937,0.08727719,-0.15702441,-0.104859196,0.24746217,-0.27773732,-0.15980262,-0.1006545,-0.19693826,6.9523025,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.073683284,0.5991912,-0.40642726,0.4132389,-0.06199895,-0.15152344,-0.06223188,1
-0.08901244,0.9031938,-0.12492645,0.46456456,-0.04428074,-0.060099468,0.094804995,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,0.71283156,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,0.9750732,-0.06208287,-0.18857096,-0.11347569,0.8363629,0.36471578,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,1.0509524,1.6799693,-0.074988924,-0.07120374,-0.044280745,0.6989199,0.63544846,-0.15979318,-0.1259461,0.7446083,0.55706173,-0.044280745,-0.04428074,0.14255089,-0.13753338,0.3474937,-0.29686478,1.4080892,-0.113286406,-0.08460147,0.65145624,1.4269788,1.3184701,0.7601249,-0.07005376,-0.06079424,1.0357376,-0.047950618,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.97185296,-0.08720055,0.36895016,-0.0895394,0.61447936,-0.16333924,-0.12600559,0.38449764,0.18679139,0.6731021,-0.15702441,-0.104859196,0.6157134,1.2043723,0.9614006,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.123135515,1.2981318,-0.40642726,1.8657668,-0.06199895,0.95575583,0.5465785,1
-0.08901244,-1.3301911,2.4299788,-0.3944533,-0.04428074,-0.060099468,-0.61800754,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.5660144,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,0.21148281,-0.06208287,-0.18857096,-0.11347569,-0.26407194,-0.5804736,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.5837293,-0.005101075,-0.074988924,-0.07120374,-0.044280745,-0.9301371,-0.7184521,-0.15979318,-0.1259461,-0.39453954,-0.69835925,-0.044280745,-0.04428074,-0.4432786,-0.13753338,-0.17248936,-0.29686478,-1.7776461,-0.113286406,-0.08460147,0.01443061,-0.44146666,-0.43988308,-0.3439753,-0.07005376,-0.06079424,-0.41543913,-0.024565388,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.3265722,-0.08720055,-0.2774046,-0.0895394,-0.402815,-0.43858606,-0.12600559,-0.012694685,-0.023049673,-0.59282994,-0.15702441,-0.104859196,0.010788769,-0.51883805,-1.0302616,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-0.22187804,-0.32182568,-0.40642726,-0.11488854,-0.06199895,0.29347506,-0.5448433,1
-0.08901244,-0.9272491,-0.12492645,-0.33490434,-0.04428074,-0.060099468,-0.16061756,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.4545497,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-1.319863,-0.06208287,-0.18857096,-0.11347569,-0.75073534,0.90081584,-0.15398254,-0.18409993,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.61347187,-0.4828402,-0.074988924,-0.07120374,-0.044280745,-0.6101743,-0.45557034,-0.15979318,-0.1259461,-0.53200084,0.36026785,-0.044280745,-0.04428074,-0.81395555,-0.13753338,-0.34031242,-0.29686478,-0.8215002,-0.113286406,-0.08460147,-0.6967585,-0.73256224,-1.270399,-0.07692359,-0.07005376,-0.06079424,0.052035674,0.09224439,-0.060934316,-0.13581827,-0.08866547,-0.12688223,-0.2355233,-0.08720055,-0.3917093,-0.0895394,-0.34570345,-0.6814305,-0.12600559,0.3497614,0.0027492074,-0.48876503,-0.15702441,-0.104859196,0.32592344,-0.44046003,-0.61556065,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,-0.7493651,0.081738114,-0.40642726,-1.1089038,-0.06199895,0.2733894,-0.48762432,1
-0.08901244,-1.0072294,-0.12492645,-0.23607732,-0.04428074,-0.060099468,-0.6044045,-0.080184266,-0.044280745,-0.08777189,-0.1007914,-0.19452858,0.0,-0.6149195,-0.13499984,-0.16108124,-0.069652244,-0.20951504,-0.044280745,-0.67578506,-0.06208287,-0.18857096,-0.11347569,-0.57060415,-0.9863571,-0.15398254,5.236379,-0.044280745,-0.20535742,-0.06869581,-0.044280745,-0.044280745,-0.044280745,-0.05653216,-0.04428074,-0.09089309,-0.734441,-0.09523783,-0.074988924,-0.07120374,-0.044280745,-0.84416485,-0.6639211,-0.15979318,-0.1259461,-0.32901216,-0.012194908,-0.044280745,-0.04428074,-1.3074747,-0.13753338,-0.08253475,-0.29686478,0.073966905,-0.113286406,-0.08460147,-0.85240954,0.44949636,-0.08014123,0.07707342,-0.07005376,-0.06079424,-0.4488148,-0.20536497,-0.060934316,-0.13581827,-0.08866547,-0.12688223,0.21973123,-0.08720055,0.8877742,-0.0895394,-0.27591923,-0.79112285,-0.12600559,0.5593029,0.00700197,0.75301254,-0.15702441,-0.104859196,-0.11333804,-0.9498608,0.2539892,-0.1006545,-0.19693826,-0.20974803,-0.11092092,-0.3032457,-0.06100211,-0.057659455,-0.10457704,-0.14165549,-0.08072331,0.29212084,-0.35369733,0.5828883,-0.47250554,-0.06199895,-0.32944396,-0.8773473,1
