methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_MYO6,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_CDC42,methylation_gene__GENE_GALE,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_RBMY3AP,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_NPS,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_HIC1,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_MANBA,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_TARS,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_WFDC9,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_RAB6B,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_EPHB6,methylation_gene__GENE_FUK,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_NRF1,methylation_gene__GENE_WDR5B,methylation_gene__GENE_PRC1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_TMED10,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_DACT1,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ZNF787,methylation_gene__GENE_YIF1A,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_ARL13B,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_EPN2,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_FAM197Y2,methylation_gene__GENE_RASA1,methylation_gene__GENE_RNF17,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_PXMP3,methylation_gene__GENE_NRCAM,methylation_gene__GENE_SREBF2,methylation_gene__GENE_AZIN1,methylation_gene__GENE_USP13,methylation_gene__GENE_TOR1A,methylation_gene__GENE_HIST1H1C,target
-0.019295236,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.09435926,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.10764067,0.12615293,-0.1430151,0.124084905,-0.090650626,-0.15841581,-0.078769214,-0.12621255,-0.15413144,0.06913781,0.08590655,-0.13030465,-0.07954096,-0.17937806,0.086733624,-0.098585136,-0.14736162,-0.076208994,-0.08141059,-0.17566477,-0.09159165,0.039704684,-0.19420478,-0.09790814,-0.052885056,-0.07671373,0.01774396,-0.098550834,0.06838291,0.3580421,-0.2047121,0.20691101,-0.15988438,0.010310757,-0.41356018,-0.14390063,0.1593503,-0.34392247,0.3686889,-0.12971202,-0.5642918,-0.25943142,0.01673179,-0.26415685,-0.054619074,-0.08933646,-0.063300334,0.16010746,-0.14131314,0.07629771,0.35341394,-0.18560643,-0.3154896,-0.063247606,0.44855464,-0.073064916,-0.31549847,-0.12945709,0.14596455,-0.3999838,0.7589252,0.09146826,0.08111829,0.474672,-0.20955107,0.06053386,0.244629,0.24072807,0
0.062415,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.19785023,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.07348227,-0.3420918,-0.18707474,-0.0855675,-0.090650626,-0.2554001,-0.078769214,-0.12621255,0.079715304,-0.2007168,0.006542538,-0.13030465,-0.27855998,-0.44567305,-0.2942115,-0.22400908,-0.14736162,-0.076208994,0.0902541,-0.42044565,-0.09159165,-0.1534428,-0.22827284,-0.09790814,-0.052885056,-0.07671373,-0.08718687,-0.19390737,-0.48152986,-0.2480826,-0.2749113,-0.09815561,-0.15988438,0.06541384,-0.12025734,-0.33473668,-0.3351934,-0.5850612,0.08155647,0.23086378,1.8100148,1.2259974,-0.2932662,1.0377146,-0.054619074,0.094778165,0.5411695,-0.13374159,-0.40066317,-0.11712994,-0.36365655,-0.02427487,-0.13042103,-0.4264912,0.3200645,-0.43323132,-0.4145584,-0.12945709,-0.06630711,0.28599015,-0.14977999,0.39985085,-0.26241302,0.21982004,0.648148,-0.13646382,-0.2537859,-0.09141318,1
-0.16246319,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.28693533,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,15.42736,-0.32577488,-0.013653674,-0.29964226,-0.31082952,-0.090650626,-0.42294112,-0.078769214,-0.12621255,-0.52550006,-0.25353637,-0.32122862,-0.13030465,-0.08381617,-0.14806257,-0.3133922,-0.48948494,-0.14736162,-0.076208994,-0.56234354,-0.52001005,-0.09159165,-0.42186177,-0.3404591,-0.09790814,-0.052885056,-0.07671373,-0.17018631,-0.14790702,-0.49891952,-0.50190026,-0.2522356,-0.19030823,-0.15988438,-0.33210137,-0.5755685,-0.42157406,-0.32351992,-0.42410436,-0.39785832,-0.47860867,-0.46944353,-0.3359655,-0.40076134,-0.2645266,-0.054619074,-0.4229755,-0.3013578,-0.27587804,-0.38490215,0.0641793,-0.5803311,-0.5911049,-0.392773,-0.66824645,-0.47370985,-0.5585548,-0.5835834,-0.12945709,0.19266698,-0.18065342,-0.5178666,-0.3133433,-0.29408318,-0.28642398,0.054147292,-0.1989156,-0.4156041,-0.26134568,1
-0.05510936,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.14905559,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.13211203,-0.17362186,-0.12182727,-0.26720876,-0.090650626,-0.2817548,-0.078769214,-0.12621255,-0.045035243,-0.0700337,-0.34175846,-0.13030465,-0.06458279,-0.1565425,-0.2796302,-0.15855217,-0.14736162,-0.076208994,-0.1235476,0.019082857,-0.09159165,-0.21773177,-0.19940466,-0.09790814,-0.052885056,-0.07671373,-0.12582289,-0.20710973,-0.3772096,-0.16921012,0.019589642,-0.2608907,-0.15988438,0.058598578,0.2160753,-0.5207061,0.01757882,-0.4663349,0.69273776,-0.27121538,-0.0454839,0.5051067,-0.27764216,-0.40906113,-0.054619074,-0.40780595,-0.046768505,-0.38455546,0.06805469,-0.23878482,-0.097999565,-0.19746615,-0.4329504,0.3156719,1.0071328,-0.39009947,-0.14267959,-0.12945709,-0.13298799,0.38575017,-0.5664498,-0.4275934,0.5967255,-0.26382038,-0.4702929,0.031206068,-0.048388183,0.10967062,1
-0.058065515,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.056367435,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.23567465,-0.12608528,0.2967908,-0.21472016,-0.090650626,-0.13754368,-0.078769214,-0.12621255,-0.05667883,-0.12715544,-0.12292131,-0.13030465,-0.046456054,-0.082903534,0.077801764,0.023874262,-0.14736162,-0.076208994,-0.14677475,-0.11048166,-0.09159165,0.22999947,0.24302962,-0.09790814,-0.052885056,-0.07671373,-0.15734307,-0.065417886,0.32652217,0.02697074,-0.19062433,0.086221844,-0.15988438,0.44203058,0.1125299,-0.098281786,0.5253455,-0.4368404,0.58448946,0.03264142,0.4962691,0.5930649,-0.056970045,-0.020180866,-0.054619074,0.024174476,0.5198644,0.0025973232,-0.22751434,0.17113885,-0.16498864,-0.0028308674,-0.32766593,0.8640873,-0.033274703,-0.066781916,1.5996983,-0.12945709,-0.19919287,0.14774159,-0.4299325,0.4216695,0.30349213,-0.041235622,-0.024222296,0.024327377,-0.31328258,-0.0709981,1
-0.040504843,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.07793367,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.24140128,-0.10024871,-0.111338586,-0.08975887,-0.090650626,0.07190197,-0.078769214,4.2169914,0.1354131,0.21256283,-0.16145073,1.1989651,-0.13935682,-0.12532185,0.2049013,-0.01746013,6.5803113,-0.076208994,-0.082166724,-0.18523706,-0.09159165,0.022572454,-0.16828158,-0.09790814,-0.052885056,-0.07671373,-0.041930407,-0.08868916,-0.32150775,-0.049343903,0.10087243,0.17063214,4.3181343,-0.14901276,0.27514935,-0.52897507,-0.13216454,0.7741386,-0.06105887,0.59144646,-0.23684794,0.0021073958,0.059226625,-0.23867516,-0.054619074,-0.102304585,-0.14700833,0.21970195,-0.23971006,0.45752808,0.47761974,0.17803746,0.16961282,-0.17671154,-0.07862569,-0.21405149,-0.4144363,7.7980175,0.046730474,-0.3000051,-0.04599547,0.05646085,-0.17395298,0.8234096,0.19207695,-0.08492945,-0.032844234,-0.09159743,1
0.09450352,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,11.204656,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,22.216608,-0.2954718,0.2024751,-0.3070652,-0.090650626,0.7042235,-0.078769214,-0.12621255,0.08229863,-0.19307224,-0.3044729,-0.13030465,0.45219162,-0.18809359,0.0066239615,21.707054,-0.14736162,-0.076208994,0.4855355,0.6625727,-0.09159165,-0.22722046,-0.36939412,-0.09790814,-0.052885056,-0.07671373,0.024742348,0.43563715,-0.20696074,-0.30216047,0.110648334,15.281434,-0.15988438,0.06256712,0.9100208,0.2144744,-0.1639715,-0.2523459,0.7259946,0.71758866,-0.5139773,2.747732,0.09107135,0.3098104,-0.054619074,0.28566486,0.05725084,0.13717382,0.36091015,0.13794,-0.28684843,0.124456644,-0.46371806,-0.017718399,0.5085495,0.08493501,-0.11495423,-0.12945709,-0.14876829,0.27616572,-0.499904,-0.029981252,-0.032326505,0.19973862,20.625162,0.9022808,1.1905153,-0.27385244,1
-0.12627737,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.18873622,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.15107493,-0.2721866,-0.19090317,0.04733756,-0.090650626,-0.22367935,-0.078769214,-0.12621255,0.019221712,-0.11704318,-0.12318975,-0.13030465,-0.20764968,-0.36695433,-0.23413196,-0.20574783,-0.14736162,-0.076208994,0.113397084,-0.330963,-0.09159165,-0.39206904,-0.30702925,-0.09790814,-0.052885056,-0.07671373,-0.2104932,-0.095368624,-0.4043479,0.51190984,0.21121159,-0.370647,-0.15988438,0.25621638,0.0012223072,-0.050280042,-0.06706155,-0.58071226,0.8318926,-0.32607388,0.14332454,0.09652545,0.033905722,-0.36886895,-0.054619074,-0.28745568,0.29390433,-0.1792136,-0.56581116,-0.08219937,-0.42538947,0.17852874,-0.10769992,0.063236654,-0.29650968,0.034049124,-0.18253638,-0.12945709,0.2260023,0.20577301,-0.17491476,0.37321442,-0.19509561,-0.12943271,-0.10924059,-0.0864701,0.6006876,-0.35174498,0
0.2600292,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.060218565,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.12202302,-0.124684535,-0.25506037,0.06488414,-0.090650626,-0.12688778,-0.078769214,-0.12621255,-0.006643424,-0.2589166,0.09599264,-0.13030465,-0.08869797,-0.22803192,-0.3365177,-0.20317616,-0.14736162,-0.076208994,-0.3791626,-0.25581607,-0.09159165,-0.17615038,0.013666897,-0.09790814,-0.052885056,-0.07671373,-0.16665676,-0.21272011,0.12177321,-0.63636976,-0.27339584,0.0317847,-0.15988438,-0.12269028,0.06637223,-0.0482187,0.050495464,-0.45378006,0.24404225,-0.17862281,-0.24862826,-0.1825045,-0.20392966,-0.30493,-0.054619074,-0.27147698,0.49495804,-0.166595,-0.26229838,-0.27754912,-0.09005186,0.14501488,0.28027177,-0.27616996,0.025547693,-0.32394496,0.2660281,-0.12945709,-0.5215267,0.19374481,0.28951767,-0.3150803,-0.29964042,-0.42667156,-0.31143212,-0.30635524,-0.6650734,-0.7778197,1
-0.0017921405,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.15524338,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.105887525,-0.31493872,0.37817731,-0.26439387,-0.090650626,-0.01646494,-0.078769214,-0.12621255,0.37898293,-0.14866365,-0.09618427,-0.13030465,0.055392887,-0.19008234,-0.26291162,-0.19491819,-0.14736162,-0.076208994,-0.14099777,-0.25225562,-0.09159165,-0.09509049,-0.07239602,-0.09790814,-0.052885056,-0.07671373,-0.1497283,-0.08288087,-0.298794,-0.4694929,0.1329967,0.041475758,-0.15988438,0.021141544,0.17788588,-0.32756162,-0.05392426,-0.5162126,0.49498355,0.23292854,0.1271713,-0.26458734,-0.2719233,-0.20092312,-0.054619074,-0.02765993,0.6324129,-0.1586568,-0.22018021,-0.6370951,-0.32190514,-0.17698996,-0.15803595,0.0029908102,-0.047049537,0.0018061157,0.69780105,-0.12945709,-0.025105746,0.2965329,-0.37820405,-0.25416592,-0.20055525,-0.27043104,-0.03725771,-0.08414908,-0.5517857,-0.00782231,1
0.059893418,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.056635313,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.1465593,-0.09229588,-0.099678606,-0.17922118,-0.090650626,0.33984566,-0.078769214,-0.12621255,0.37323344,-0.12425709,-0.07883123,-0.13030465,0.043184254,0.032955825,0.035573445,-0.10088161,-0.14736162,-0.076208994,0.11784478,-0.42148542,-0.09159165,-0.19341911,-0.14654766,-0.09790814,-0.052885056,-0.07671373,-0.054889623,0.0019407974,-0.48681632,0.44570708,0.2850762,-0.048009057,-0.15988438,0.45171943,-0.03371749,-0.24949723,0.15646754,-0.043404393,-0.08430146,0.007075798,-0.390435,0.34889776,0.27093726,0.1250193,-0.054619074,-0.29260144,0.022423698,-0.260278,-0.42760247,0.8209422,0.117092654,0.10736546,-0.05334416,0.06647196,0.14505991,0.052323535,-0.102604575,-0.12945709,0.16638045,0.32717705,-0.02241866,0.089748606,0.4979398,-0.4175102,0.3583795,-0.01206445,-0.13831224,-0.17220333,0
-0.1309943,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.16053085,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.31099004,-0.45491627,-0.309499,-0.21837707,-0.090650626,-0.4246049,-0.078769214,-0.12621255,-0.38619888,-0.19235574,-0.14531538,-0.13030465,0.08686555,-0.11087765,-0.42034596,-0.29913327,-0.14736162,-0.076208994,-0.18109304,-0.3621685,-0.09159165,0.036991794,-0.18565795,-0.09790814,-0.052885056,-0.07671373,-0.20711397,-0.1280552,-0.28516555,0.062739275,-0.2524906,-0.26972666,-0.15988438,-0.19224374,-0.21903357,-0.26868227,-0.5872961,-0.42549446,-0.15036711,-0.36741734,-0.22644149,-0.5213574,-0.54512525,-0.3825223,-0.054619074,-0.17829125,0.6120885,0.0040315045,-0.4807745,-0.3355596,0.38017303,0.23957674,-0.1308391,-0.5663444,-0.23019975,-0.40930748,-0.57439446,-0.12945709,0.0908724,0.41076714,-0.025225276,-0.2798784,-0.74026877,-0.44595754,-0.581791,-0.28721064,-0.55714977,-0.5506451,1
0.0125608435,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.025847679,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.14038771,-0.32231668,-0.19334362,-0.19185108,-0.090650626,-0.33849567,-0.078769214,-0.12621255,-0.027000172,-0.25090376,-0.17270151,-0.13030465,-0.1600473,-0.17816031,-0.28280398,-0.6185928,-0.14736162,-0.076208994,-0.22780113,-0.5217212,-0.09159165,0.106684275,-0.2810185,-0.09790814,-0.052885056,-0.07671373,-0.12528595,0.061792668,-0.5359569,0.17335619,-0.20249198,-0.10877707,-0.15988438,-0.5692895,-0.1824851,-0.3520618,-0.270755,-0.37807274,-0.51018363,-0.2249288,-0.19413538,-0.51426154,-0.07767633,-0.41133353,-0.054619074,-0.5086013,-0.23817818,-0.52254283,-0.5020903,-0.26744035,-0.2872249,-0.42905182,-0.19423151,-0.30064467,0.12953797,-0.2698364,20.541128,-0.12945709,0.3275306,-10.553471,0.4162074,-0.50875163,-0.3506877,0.002523987,-0.1344589,-0.21387817,-0.40745124,-0.23684484,1
-0.14201859,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.16102521,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.33931905,-0.3166902,-0.19281417,0.23951893,-0.090650626,0.84531873,-0.078769214,-0.12621255,-0.27504504,-0.23207268,-0.15946732,-0.13030465,-0.16556345,-0.13822298,-0.42456308,-0.021500206,-0.14736162,-0.076208994,-0.23829554,-0.36896107,-0.09159165,-0.3368125,-0.15052776,-0.09790814,-0.052885056,-0.07671373,-0.23388746,-0.23534587,-0.110572405,-0.059960652,-0.17616753,-0.11933135,-0.15988438,-0.30282897,-0.13413332,0.14835614,-0.59006435,-0.13249531,-0.28831747,-0.3031306,-0.18137486,-0.02873905,-0.7225398,-0.43563783,-0.054619074,-0.43512994,-0.11302227,-0.26412424,-0.7106313,-0.17323025,-0.09324172,-0.37313417,-0.27539724,0.059425827,-0.19213594,-0.3411237,-0.26197714,-0.12945709,0.24699222,0.11483648,0.008733531,0.013742892,-0.77735895,-0.31544498,-0.46068838,-0.29005024,0.22219019,-0.60915685,1
-0.13999607,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.22373012,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.08916883,-0.08338399,0.17607296,0.07610477,-0.090650626,-0.07362723,-0.078769214,-0.12621255,0.040846433,-0.23610926,-0.030295063,-0.13030465,0.060548365,-0.24833189,-0.05335231,0.4330383,-0.14736162,-0.076208994,-0.070149235,-0.38385344,-0.09159165,0.13388036,-0.35849655,-0.09790814,-0.052885056,-0.07671373,-0.11843969,-0.14399648,0.1430193,-0.1866234,-0.25307843,-0.08026011,-0.15988438,-0.14313643,-0.20974204,-0.07258105,-0.26354608,-0.3801653,0.56472564,0.045037575,0.27327806,-0.21669634,-0.11164162,-0.114736825,-0.054619074,0.046562187,0.36604142,0.08608479,-0.38574925,-0.34013253,0.054057986,-0.19813678,-0.3170488,0.1381457,-0.09783287,-0.34840012,-0.16431591,-0.12945709,-0.2980705,0.17084414,-0.25675827,-0.22036077,0.56113774,0.038432144,0.41853517,-0.113241,0.36925754,-0.22782265,1
0.14806823,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.35635984,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.26598307,-0.21073556,-0.43817303,-0.2477733,-0.090650626,-0.4030102,-0.078769214,0.30857673,-0.6133504,-0.30364406,-0.32810757,-0.13030465,-0.4031984,-0.18271062,-0.45907548,-0.25472224,1.1824068,-0.076208994,-0.42405978,0.010628424,-0.09159165,-0.32977015,-0.21825235,-0.09790814,-0.052885056,-0.07671373,-0.1859104,-0.203284,-0.42463315,-0.07035816,-0.2186103,-0.2645214,-0.15988438,-0.12470639,-0.39482036,-0.40024754,-0.2914261,-0.40678215,-0.2864976,-0.46067187,-0.82296646,-0.53726935,-0.49311817,-0.09530655,-0.054619074,5.5504217,-0.42018983,-0.6667493,-0.047746323,0.06276796,-0.46713972,-0.42622843,-0.5083916,-0.4920885,-0.45680013,-0.28605697,-0.64677507,-0.12945709,-0.67719793,0.48368323,-0.12056706,-0.24828771,-0.41369957,-0.32690504,-0.58867615,8.582623,-0.47676215,-0.18834446,0
-0.23192492,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.21387962,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.30759025,-0.19549216,-0.11532089,-0.25965443,-0.090650626,-0.14765571,-0.078769214,-0.12621255,-0.39890411,-0.16955957,-0.33238542,-0.13030465,-0.2706888,-0.24918856,-0.23016116,-0.28010097,-0.14736162,-0.076208994,-0.13631529,-0.30687943,-0.09159165,0.08857118,-0.50456053,-0.09790814,-0.052885056,-0.07671373,-0.2006196,-0.24799895,-0.19144097,-0.4419839,-0.2856154,-0.25294054,0.29609406,-0.31370127,-0.20503075,-0.5338841,-0.50070024,-0.33242482,-0.30453378,-0.56804854,-0.34463018,-0.35829046,-0.2874623,-0.43731728,-0.054619074,-0.28331327,-0.35223746,-0.5977488,-0.21968323,-0.26627144,-0.1316896,-0.71554995,0.16420794,-0.20160711,0.09779646,-0.3357247,-0.2799893,-0.12945709,-0.68934506,0.07512492,-0.23018385,-0.2193026,-0.3764014,-0.14937809,0.4007257,-0.15800157,-0.043411795,0.16381426,0
