rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_VEGFB,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_ACPL2,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ZBTB12,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ARL13B,methylation_gene__GENE_SREBF2,methylation_gene__GENE_RPLP2,methylation_gene__GENE_AZIN1,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_USP14,methylation_gene__GENE_RASA1,methylation_gene__GENE_LDLR,methylation_gene__GENE_TMEM141,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_GGCT,methylation_gene__GENE_NLRX1,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_ACADM,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_LPHN1,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_IL4R,methylation_gene__GENE_SPATA13,methylation_gene__GENE_PREB,methylation_gene__GENE_TMEM160,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_AK7,methylation_gene__GENE_SIK3,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_EIF6,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_LACE1,rnaseq_gene__GENE_CYLC1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_EPC1,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_NIPA1,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_LSM12,methylation_gene__GENE_TUBA8,methylation_gene__GENE_UNG,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_SNN,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NEIL3,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_GK2,methylation_gene__GENE_SAMD10,rnaseq_gene__GENE_CFC1B,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_FICD,target
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.15524338,-0.105887525,-0.32371664,-0.26439387,-0.19008234,0.37898293,-0.052885056,-0.059945107,-0.19491819,-0.05375852,-0.07707038,-0.298794,-0.09609405,-0.3185632,-0.4694929,-0.054619074,0.021141544,-0.07671373,-0.051475022,0.010499987,-0.5162126,-0.2719233,-0.6370951,-0.17698996,-0.05610869,-0.15803595,-0.27043104,-0.16523425,-0.03725771,0.31302118,-0.12458608,-0.5517857,-0.08630882,-0.5454512,-0.49406424,-0.28742492,-0.025105746,0.32236147,0.16782807,-0.17193872,-0.73073953,-0.19996998,0.6535933,-0.008187419,-0.0035701324,-0.4275827,-0.11409981,-0.25927472,-0.14211825,-0.19451639,0.52805096,-0.3510707,-0.1779356,-0.22018021,-0.11265257,0.17534597,-0.1444788,1.3081367,-0.3366421,-0.37820405,-0.09193205,0.027052341,0.4071525,-0.07232606,0.25377294,0.13765451,-0.1130669,0.5667683,0.25490975,-0.27571985,-0.31332624,-0.41962212,-0.24073212,-0.14380968,-0.15459093,-0.16082202,-0.0807927,0.28541893,-0.115679696,-0.20798352,-0.20033833,1.234927,-0.121449016,-0.11240243,-0.12754409,4.548823,0.087052815,-0.27770728,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.117936134,0.030503212,0.09915969,0.07949375,-0.09238923,0.20111607,-0.052885056,-0.059945107,-0.25023553,-0.05375852,-0.07707038,0.01526757,-0.09609405,-0.1967072,-0.19775513,-0.054619074,-0.08096434,-0.07671373,0.11818062,-0.16391249,-0.03626936,0.10351822,-0.15497904,0.3708131,-0.05610869,0.102351025,0.7323535,-0.1400626,-0.08976049,-0.010775956,-0.12458608,0.34044352,-0.08630882,0.06833227,0.09919877,0.57510537,0.22895151,-0.12211852,-0.35421476,-0.03697445,0.31578323,0.26675034,-0.4656176,-0.22778256,0.053522218,-0.08290708,-0.11409981,-0.5038716,0.06232966,-0.014942615,-0.13755988,-0.25559086,-0.1779356,0.18148343,-0.11265257,-0.15754083,-0.13468605,-0.1255943,0.318475,-0.13552852,-0.1372152,-0.49046728,-0.022307364,0.013524527,-0.16164602,-0.13929926,-0.1130669,-0.5927025,0.11177686,0.3140199,0.18770981,-0.29923728,0.5212601,-0.18546522,-0.19294097,-0.38044485,-0.0807927,-0.049093142,-0.115679696,-0.9497269,-0.2866655,-0.2737193,-0.121449016,0.57963777,-0.12754409,-0.10047635,-0.07116386,0.5386394,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.16053085,-0.31099004,-0.38412654,-0.21837707,-0.11087765,-0.38619888,-0.052885056,-0.059945107,-0.29913327,-0.05375852,-0.07707038,-0.28516555,-0.09609405,-0.20697625,0.062739275,-0.054619074,-0.19224374,-0.07671373,0.3452964,-0.44265053,-0.42549446,-0.54512525,-0.3355596,0.23957674,-0.05610869,-0.1308391,-0.44595754,-0.548448,-0.581791,0.043591257,-0.12458608,-0.55714977,-0.08630882,-0.66686475,-0.41504094,-0.21055958,0.0908724,-0.12654772,0.4488026,-0.1907505,-0.59657484,-0.557927,-0.17766395,-0.580379,0.0981118,-0.6267886,-0.11409981,-0.6435324,-0.124871895,-0.46990567,-0.42658603,-0.45900366,-0.1779356,-0.4807745,-0.11265257,-0.73822564,0.02379425,0.49993312,-0.65543103,-0.025225276,-0.49504355,-0.16291636,-0.451475,-0.6207995,-0.3536569,-0.41778946,-0.1130669,0.43808237,-0.02128705,-0.08377185,-0.21547012,-0.35445806,0.16922332,-0.5471468,-0.43517864,-0.39025214,-0.0807927,-0.23242295,-0.115679696,-0.22143064,-0.8325615,-0.77364445,-0.121449016,-0.52919716,-0.12754409,-0.10047635,-0.32991168,-0.60815525,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.08215564,0.10074132,-0.18344472,0.65362716,0.007157656,0.08637287,-0.052885056,-0.059945107,0.09614599,-0.05375852,-0.07707038,-0.47824875,-0.09609405,-0.41620487,-0.15488052,-0.054619074,0.36832637,-0.07671373,0.06835326,0.113015905,-0.4884012,-0.23743688,-0.07216937,0.33605608,-0.05610869,0.19715795,0.18534693,0.1384416,0.58227456,0.14922337,-0.12458608,-0.24361558,-0.08630882,-0.27958545,0.09817131,-0.28871635,-0.017269064,0.23978469,0.3916271,-0.1806157,-0.019710632,0.12833537,0.31253505,1.4091841,0.051051613,-0.2257548,-0.11409981,0.08824109,-0.21770312,0.2154078,0.24897638,-0.25004086,-0.1779356,0.35844284,-0.11265257,0.15062027,2.3345268,0.46888086,0.13362795,0.09826025,0.14523114,0.63130677,-0.03360188,1.0226009,-0.2711781,-0.011597643,-0.1130669,0.6260959,0.7003816,-0.3382969,0.22202474,0.26152804,0.31798625,0.027392916,0.46194413,0.36862943,-0.0807927,-0.14795758,-0.115679696,-0.12757972,0.8481939,0.5279754,-0.121449016,-0.17860852,-0.12754409,-0.10047635,0.1419867,0.4009384,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.16102521,-0.33931905,-0.3400888,0.23951893,-0.13822298,-0.27504504,-0.052885056,-0.059945107,-0.021500206,-0.05375852,-0.07707038,-0.110572405,-0.09609405,-0.3381562,-0.059960652,-0.054619074,-0.30282897,-0.07671373,0.22885202,-0.2838631,-0.13249531,-0.7225398,-0.17323025,-0.37313417,-0.05610869,-0.27539724,-0.31544498,-0.75442886,-0.46068838,0.21527068,0.79051656,0.22219019,-0.08630882,-0.58505744,-0.10854282,-0.62535906,0.24699222,-0.29253617,-0.26130012,-0.17568202,-0.17100577,0.30659017,-0.17874366,0.8710056,0.7822878,0.19810855,-0.11409981,0.07929783,-0.1916958,-0.16551349,-0.5866349,-0.5159669,-0.1779356,-0.7106313,-0.11265257,-0.18135372,-0.14985204,-0.3678994,-0.29414752,0.008733531,-0.38434663,-0.7416311,0.22738458,0.014174825,-0.40526184,-0.5639497,-0.1130669,0.025545273,0.24730109,-0.28299865,0.021787748,0.2824338,0.43816844,0.0060457145,0.022266641,0.08397322,-0.0807927,-0.17051509,-0.115679696,-0.01987884,-0.39516443,-0.06527414,-0.121449016,-0.096221186,-0.12754409,-0.10047635,-0.26739657,-0.16522376,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.22373012,-0.08916883,-0.18760042,0.07610477,-0.24833189,0.040846433,-0.052885056,-0.059945107,0.4330383,-0.05375852,-0.07707038,0.1430193,-0.09609405,-0.15861319,-0.1866234,-0.054619074,-0.14313643,-0.07671373,0.118250646,-0.11551786,-0.3801653,-0.11164162,-0.34013253,-0.19813678,-0.05610869,-0.3170488,0.038432144,-0.2235906,0.41853517,0.4418582,-0.12458608,0.36925754,-0.08630882,-0.2894957,0.3058738,-0.23530123,-0.2980705,0.26553798,0.20888838,-0.15277012,0.12039572,0.33065766,0.2125616,-0.32853287,0.21622767,0.3539451,-0.11409981,0.11276943,-0.11069256,0.11356841,0.46003616,-0.44129264,-0.1779356,-0.38574925,-0.11265257,0.5433852,-0.11749913,0.4056939,-0.90800214,-0.25675827,0.14919743,-0.13542809,0.2649794,1.1597062,-0.24635649,-0.21165594,-0.1130669,0.6996994,0.41531315,1.7502207,-0.22212657,-0.036737245,0.26858488,-0.011359393,0.01204624,0.010643308,-0.0807927,-0.08940214,-0.115679696,0.22335424,0.19859177,0.09509808,2.564512,0.5907228,-0.12754409,-0.10047635,0.08089689,-0.4226134,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.21387962,-0.30759025,-0.25597247,-0.25965443,-0.24918856,-0.39890411,-0.052885056,-0.059945107,-0.28010097,-0.05375852,-0.07707038,-0.19144097,-0.09609405,0.12189817,-0.4419839,-0.054619074,-0.31370127,-0.07671373,0.23748782,-0.26946506,-0.33242482,-0.2874623,-0.26627144,-0.71554995,-0.05610869,0.16420794,-0.14937809,0.036038816,0.4007257,-0.31475976,-0.12458608,-0.043411795,-0.08630882,-0.5075577,-0.33266726,-0.3324232,-0.68934506,-0.37515593,-0.31032172,-0.117112435,0.15268387,0.11464861,-0.23469816,-0.61819303,-0.1305728,-0.26848596,-0.11409981,-0.23190197,-0.11657525,-0.061972275,-0.37038404,-0.6053047,-0.1779356,-0.21968323,-0.11265257,-0.45652562,-0.17857495,-0.16985762,-0.49783635,-0.23018385,-0.5424624,-0.28452083,0.078978024,-0.2685829,-0.35641077,-0.17178941,-0.1130669,0.024501251,0.29412982,0.16159812,-0.50354236,-0.055148493,-0.012859474,-0.402299,-0.39188176,-0.6236792,-0.0807927,-0.09468752,-0.115679696,-0.30924082,-0.40833947,-0.6228152,-0.121449016,-0.12019136,-0.12754409,-0.10047635,-0.25330436,0.051061854,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.14645182,-0.1604353,0.015455418,-0.08724866,-0.27516073,-0.2910532,-0.052885056,-0.059945107,-0.56149644,-0.05375852,-0.07707038,-0.34579608,-0.09609405,-0.5551865,0.07221419,-0.054619074,-0.9263205,-0.07671373,0.33488524,-0.0029648498,-0.3007421,-0.526303,-0.04612969,-0.34137055,-0.05610869,-0.45130026,-0.5329052,-0.41643056,-0.19958633,-0.19143647,1.6098094,-0.5264227,-0.08630882,-0.29927838,-0.5654373,-0.331765,-0.5888296,-0.37268433,-0.48126364,-0.15151788,-0.4989672,-0.49699038,-0.0718538,-0.6592776,0.088622004,-0.6156573,-0.11409981,-0.7126541,-0.13416605,-0.38134697,-0.9388348,-0.61761874,1.1933413,-0.5367042,-0.11265257,-0.59388375,-0.24664001,0.94354254,-0.810443,-0.18391337,-0.20967224,-0.21646424,-0.39505255,-0.1883561,-0.43736026,-0.79915386,-0.1130669,0.17168787,0.020952338,-0.36321568,-0.6999933,-0.66043586,0.074075885,-0.39704525,-0.12805203,-0.496655,-0.0807927,-0.19075622,-0.115679696,-0.0328482,-0.24670193,-0.24921782,-0.121449016,-0.572242,-0.12754409,-0.10047635,-0.23542874,-0.33746102,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.24083377,-0.41659057,-0.18424208,-0.3385669,-0.25719506,-0.44937044,-0.052885056,-0.059945107,-0.39115053,-0.05375852,-0.07707038,-0.26506287,-0.09609405,-0.22651123,0.47480103,-0.054619074,-0.51529884,-0.07671373,0.40847602,-0.47309566,-0.1936316,0.07810159,-0.22082436,-0.52332515,-0.05610869,0.17761545,-0.29761696,-0.20302957,-0.21219142,-0.14640932,-0.12458608,-0.515979,-0.08630882,-0.6636701,-0.8260319,0.10192633,-0.39454618,-0.31187987,-0.47478315,-0.15079336,-0.50168836,-0.659696,-0.44457623,-0.44489568,-0.34625143,-0.38682637,-0.11409981,-0.75362587,-0.1147874,-0.21826927,-0.88551426,-0.5696042,-0.1779356,-0.32623854,-0.11265257,-0.5354398,-0.37495726,-0.30635428,-0.56743103,-0.1117853,-0.42832363,-0.094521314,-0.47153056,-0.6600278,-0.39125127,-0.44343182,-0.1130669,0.38169238,-0.3715624,4.306191,-0.40030017,-0.6507942,-0.33628577,-0.040161382,-0.4923224,-0.23316582,-0.0807927,-0.12492384,-0.115679696,-0.37625208,-0.96374816,-0.61757195,-0.121449016,-0.09187765,-0.12754409,-0.10047635,-0.21493146,-0.7522242,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.21736096,-0.19406489,-0.22133534,-0.23576052,0.012103971,-0.016890641,-0.052885056,-0.059945107,-0.25119793,-0.05375852,-0.07707038,-0.13978396,-0.09609405,-0.37300718,-0.21833229,-0.054619074,-0.6560139,-0.07671373,0.27578774,-0.42448938,-0.51553327,-0.39869905,-0.2861887,-0.46850932,-0.05610869,0.016076794,-0.2030539,-0.41710132,-0.06485147,-0.1938562,1.0592043,-0.042452388,-0.08630882,-0.41187683,-0.46730563,-0.19551955,-0.33998898,-0.50959253,-0.14126933,-0.14020014,-0.3403421,-0.37862748,-0.09990133,-0.33375454,-0.29478043,-0.5593741,-0.11409981,-0.1635715,-0.21387695,0.4680697,-0.6016452,-0.64806265,-0.1779356,-0.19978835,-0.11265257,-0.97888094,-0.16073535,-0.06873173,-0.5008077,-0.3314898,-0.5004297,0.14261256,-0.1621472,-0.1461244,-0.2131347,-0.7905476,-0.1130669,0.22426769,0.51358074,-0.1855806,-0.27786312,-0.6004612,-0.30466825,0.2649299,-0.45986125,-0.35939768,-0.0807927,-0.19018641,-0.115679696,-0.3773482,-0.78024876,-0.43952242,-0.121449016,-0.54347676,-0.12754409,-0.10047635,-0.19430116,-0.36869544,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.10866068,-0.20913467,-0.201318,-0.2128394,-0.06337279,-0.280154,-0.052885056,-0.059945107,-0.3081654,-0.05375852,-0.07707038,-0.23750132,-0.09609405,-0.2978601,0.0026386715,-0.054619074,-0.37607822,-0.07671373,0.31732324,-0.5218802,-0.21202248,0.053081237,0.0514763,-0.15384834,-0.05610869,2.058299,-0.103690736,-0.1065728,-0.26439777,-0.35822785,-0.12458608,-0.61244094,-0.08630882,-0.43387604,-0.7445732,-0.86141336,-0.093722,-0.25411934,-0.29805875,-0.12874843,-0.2107114,-0.29235008,-0.29542613,0.62819064,-0.014131515,-0.5231945,-0.11409981,-0.49443078,-0.12582096,-0.056103386,-0.012913073,-0.39461154,-0.1779356,-0.49531332,-0.11265257,-0.17569703,-0.35985634,-0.6126757,-0.7330933,0.19590102,-0.25814164,-0.5883965,-0.2973901,-0.015189525,-0.32251617,0.069540784,-0.1130669,0.5472236,0.20688018,-0.48074013,-0.14088126,17.124792,-0.6066424,-0.0075514703,0.071986035,-0.3167724,-0.0807927,-0.1993163,-0.115679696,0.09920345,-0.48263752,-0.58129483,-0.121449016,-0.36615255,-0.12754409,-0.10047635,-0.32222047,-0.4716338,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.041689463,-0.27638018,-0.34932566,-0.2026386,-0.16871989,-0.33551437,-0.052885056,-0.059945107,-0.4058881,-0.05375852,-0.07707038,-0.20823286,-0.09609405,-0.38251,-0.13037,-0.054619074,-0.33558378,-0.07671373,0.3159083,0.22393014,0.37890586,-0.36808327,0.013492056,-0.44412675,-0.05610869,-0.11992076,-0.43692678,-0.25856474,-0.08254084,-0.56489915,-0.12458608,-0.2044677,-0.08630882,-0.29825237,-0.52521825,-0.23837653,-0.161645,-0.2637569,-0.09011066,-0.13995548,-0.5653563,-0.47390497,-0.06638915,-0.28768596,-0.2034382,-0.42972794,-0.11409981,-0.1670196,-0.16426058,-0.47213468,-0.3038293,-0.6102314,-0.1779356,-0.5004736,-0.11265257,-0.39187628,-0.28826186,-0.3124762,-0.6409742,-0.031088445,-0.5188287,-0.12147189,-0.36983004,-0.8467842,-0.30996335,-0.57540536,-0.1130669,0.28977495,-0.2295751,-0.37179527,-0.021578345,-0.15153301,-0.5777549,-0.10703445,-0.1997915,-0.20698589,-0.0807927,-0.124531984,-0.115679696,-0.34766313,-0.48182097,0.836689,-0.121449016,-0.25552568,-0.12754409,-0.10047635,-0.22925791,-0.28680888,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.34593496,-0.25411516,-0.32328117,-0.05577313,-0.09160961,-0.14234985,-0.052885056,-0.059945107,-0.23479445,-0.05375852,-0.07707038,-0.2897723,-0.09609405,-0.27825338,-0.20224999,-0.054619074,-0.33092844,-0.07671373,0.371797,0.03679148,-0.5786202,-0.33384085,-0.21663302,-0.14198415,-0.05610869,-0.4231497,-0.85935736,-0.11156244,-0.69390005,-0.5931111,-0.12458608,-0.4461087,-0.08630882,-0.43129984,-0.69898075,-0.49667183,-0.13652614,-0.2115796,0.27335572,-0.1673268,-0.30698416,-0.18240255,-0.5651905,-0.50596344,-0.28279492,-0.6080052,-0.11409981,-0.4383966,-0.2215951,-0.017338086,-0.3315085,-0.45347401,-0.1779356,-0.51772314,-0.11265257,-0.17462847,-0.38242435,0.27936938,-0.2217048,-0.37240863,-0.4309389,0.047100764,-0.28515866,-0.48071107,0.12579677,-0.5217153,-0.1130669,0.4044101,0.102950096,-0.4893397,-0.29093638,-0.44343367,0.17527393,-0.20288265,-0.16657338,-0.10102356,-0.0807927,-0.19164847,-0.115679696,-0.56042135,-0.7736941,-0.48007515,-0.121449016,0.078183256,-0.12754409,-0.10047635,-0.31275383,-0.47726524,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.27811,-0.24412437,-0.120715134,-0.09771986,-0.12556723,-0.27885112,-0.052885056,-0.059945107,-0.54646295,-0.05375852,-0.07707038,-0.3570096,-0.09609405,-0.25998166,-0.33764738,-0.054619074,-0.14343679,-0.07671373,0.19380006,-0.18315543,-0.23073092,-0.16281238,-0.3957371,-0.23021074,-0.05610869,0.32521,-0.566547,0.102841,0.060402267,-0.12472063,-0.12458608,-0.46205825,-0.08630882,-0.25221136,-0.61156636,-0.52454674,-0.7583427,-0.28213865,0.63871104,-0.14558892,-0.7982115,-0.18793118,-0.038962334,-0.44238132,-0.054339424,-0.22229336,-0.11409981,0.10101269,-0.087995574,-0.17143267,-0.16029836,-0.40293828,-0.1779356,-0.51479846,-0.11265257,-0.72475404,-0.25565508,0.117985755,-0.3819545,-0.24478896,-0.4881184,0.30218542,0.07785457,-0.30457133,-0.36403576,0.06731718,-0.1130669,0.5804353,-0.028740453,0.18951721,-0.42910007,-0.34919068,-0.4360098,-0.7806911,-0.026767887,-0.20433044,-0.0807927,-0.20890191,-0.115679696,-0.2194661,-0.49463674,-0.779247,-0.121449016,-0.09927813,-0.12754409,-0.10047635,-0.051467072,1.2040532,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.10114484,-0.2375423,-0.1612934,-0.0337226,-0.20121238,-0.06747907,-0.052885056,-0.059945107,-0.33761767,-0.05375852,-0.07707038,-0.4555867,-0.09609405,-0.4106732,0.07082566,-0.054619074,-0.28295937,-0.07671373,0.34319976,-0.50336444,-0.31078893,-0.21508244,-0.47455087,-0.48109385,-0.05610869,0.06298529,0.62039447,-0.24421898,0.0730358,-0.13140373,-0.12458608,-0.3360179,-0.08630882,-0.39351082,0.06220815,-0.24890833,-0.35041237,-0.20365712,-0.52468544,-0.10777811,-0.2745664,-0.45501545,-0.51622486,-0.46989644,0.19477546,-0.44747117,-0.11409981,-0.615003,-0.1563615,-0.19682997,-0.24016106,-0.4405817,-0.1779356,-0.024735698,-0.11265257,-0.4514767,-0.2338937,-0.043204412,-0.517424,2.3261266,-0.5967731,-0.24562281,-0.26345724,-0.806688,-0.33017597,-0.671389,-0.1130669,-0.15751937,-0.025683178,-0.34007874,-0.45864072,-0.748629,-0.248016,-0.20423278,-0.06562037,-0.08624429,-0.0807927,-0.16933613,-0.115679696,-0.37507248,-0.43535653,-0.0962286,-0.121449016,-0.3481515,-0.12754409,-0.10047635,-0.28561577,-0.49923345,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.2320711,-0.36337474,-0.37056693,-0.0077329054,-0.052078377,-0.32967076,-0.052885056,-0.059945107,-0.19762811,-0.05375852,-0.07707038,-0.23708954,-0.09609405,-0.3323193,-0.116466016,-0.054619074,-0.3829809,-0.07671373,0.05899248,0.42919114,-0.2992627,-0.44277963,-0.093621954,-0.34821627,-0.05610869,0.46159264,-0.24974677,-0.27515766,-0.3408552,-0.1982258,-0.12458608,-0.44043916,-0.08630882,-0.42872268,-0.038692597,-0.6403218,0.08953697,-0.43885306,-0.4363012,-0.15204187,-0.45221537,-0.28956228,-0.71981955,-0.10596148,-0.12323129,-0.047376692,-0.11409981,-0.25383875,-0.20016804,0.14351285,-0.5720866,-0.52048355,1.4079133,-0.3867615,-0.11265257,-0.56644744,-0.34690732,-0.41033465,-0.4025693,-0.47383982,-0.62774485,-0.3890729,-0.44293976,-0.44093794,-0.495741,-0.82593757,-0.1130669,0.4163933,-0.18072772,-0.5137915,-0.46962774,-0.24620074,-0.53972006,-0.09728243,-0.18876171,-0.44768387,-0.0807927,-0.11124083,-0.115679696,-0.06750268,-0.7493211,-0.43367767,-0.121449016,-0.64086324,-0.12754409,-0.10047635,-0.1988928,-0.2812575,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.21147692,-0.2814736,-0.1902098,0.03571063,-0.057197277,-0.23640385,-0.052885056,-0.059945107,0.016221877,-0.05375852,-0.07707038,-0.13812524,-0.09609405,-0.064026475,0.3097702,-0.054619074,-0.41440937,-0.07671373,0.18289873,-0.09197853,-0.4305309,-0.118193,-0.32750407,-0.17176768,-0.05610869,-0.42684296,-0.52565414,-0.17277989,-0.18609431,0.19170874,-0.12458608,-0.29270178,-0.08630882,-0.15730698,-0.51221967,-0.1477862,-0.08096561,-0.28676662,-0.17239068,-0.11971812,-0.54742396,-0.28762737,0.17726724,-0.21554765,0.14916268,-0.30380225,-0.11409981,-0.49401096,-0.12012252,0.05515414,-0.38042492,-0.29370344,-0.1779356,-0.2823831,-0.11265257,-0.6510579,-0.32944983,-0.21903783,-0.314264,-0.2309991,-0.22326529,-0.5342946,-0.37657833,-0.4412794,-0.25819352,-0.606216,-0.1130669,0.20571071,0.13388516,-0.28377354,0.09899729,-0.13888134,-0.15895781,0.21504265,-0.30288938,-0.15713643,-0.0807927,-0.13562591,-0.115679696,-0.66939944,-0.23696606,-0.39725804,-0.121449016,-0.36918315,-0.12754409,-0.10047635,-0.07367583,-0.56918114,1
