rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_GPI,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SKIL,methylation_gene__GENE_AKT1,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_LINC00635,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_FOXB2,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_DUSP4,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_AMDHD2,rnaseq_gene__GENE_TBC1D28,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_KTELC1,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_SNAR-B2,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_UBE3C,rnaseq_gene__GENE_FAM194B,methylation_gene__GENE_FAM59A,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_DEFB108B,methylation_gene__GENE_RTDR1,rnaseq_gene__GENE_SPACA1,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_MYLIP,target
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.22053048,-0.067629814,-0.042500064,0.056194346,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.024489604,-0.3275627,-0.083192356,-0.14370757,0.18824704,-0.048288155,-0.05877857,-0.071920976,0.76516706,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.18360317,-0.09391567,-0.19387476,-0.06427042,-0.22911717,-0.069542356,0.066454776,0.0927195,-0.09467098,0.23296727,-0.4178004,2.8189955,-0.07587367,0.8455446,-0.43931225,0.091097094,-0.18354331,-0.26946917,-0.065901086,-0.08846551,-0.1181239,-0.7126565,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,1.0056586,-0.11066106,-0.0583981,-0.078787245,0.05629873,-0.35834375,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.168929,0.6729639,-0.17688523,-0.061940223,0.056677893,0.103449136,-0.16144404,0.18004224,-0.1884908,0.044668768,-0.14199477,-0.04301151,-0.13498159,-0.17920811,-0.084201984,-0.33829787,-0.12620853,-0.43982613,0.058528796,-0.16336843,-0.23330294,-0.05221101,-0.0032043427,-0.10053951,-0.028737634,0.29093945,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.33205277,-0.067629814,-0.042500064,-0.33913174,-0.0679732,-0.061702468,-0.07234395,1.595287,-0.08606776,-0.06925289,0.060800232,-0.2998348,-0.083192356,-0.14370757,-0.35549363,-0.048288155,-0.05877857,-0.071920976,-0.2444006,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.8091919,-0.09391567,-0.19387476,-0.06427042,-0.20399891,-0.069542356,0.8934972,-0.54903156,-0.09467098,-0.009763377,-0.21305716,23.470734,-0.07587367,-0.13002403,-0.91435146,0.085385785,2.223071,-0.11418299,0.1030765,-0.08846551,-0.1181239,-0.1632618,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.6033518,-0.11066106,-0.0583981,-0.078787245,-0.48771614,0.6133433,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.23207766,-0.14873421,-0.2583331,-0.061940223,1.8649546,-0.6063849,-0.16144404,-0.15926923,-0.10695862,-0.09245618,-0.14199477,-0.04301151,-0.13498159,-0.46206835,-0.084201984,-0.5859687,-0.12620853,0.07482778,-0.051716115,-0.49462578,-0.23330294,-0.05221101,-0.29781884,-0.10053951,-0.4261475,0.09523438,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.14199035,-0.067629814,-0.042500064,-0.40584043,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.2720565,-0.32593516,-0.083192356,-0.14370757,-0.37316892,-0.048288155,-0.05877857,-0.071920976,-0.0737389,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.004624569,-0.09391567,-0.19387476,-0.06427042,-0.12358422,-0.069542356,-0.3486795,-0.13680845,-0.09467098,-0.09793006,-0.16585217,-0.5997429,-0.07587367,-0.7132084,-0.20511088,-0.5414219,-0.18354331,-0.16376233,-0.15013759,-0.08846551,-0.1181239,0.13406512,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.2087295,-0.11066106,-0.0583981,-0.078787245,-0.1239528,0.039926324,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.26693496,-0.5425796,-0.15368064,-0.061940223,-0.2616316,-0.7154741,-0.16144404,-0.13621897,-0.96174484,0.7112521,-0.14199477,-0.04301151,-0.13498159,-0.31326127,-0.084201984,-0.8470175,-0.12620853,0.3749606,-0.15852186,-0.21917659,0.93187,-0.05221101,-0.15409736,-0.10053951,-0.24765632,0.035658646,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.20651625,-0.067629814,-0.042500064,-0.33306053,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.3224223,0.08871684,-0.083192356,-0.14370757,-0.37603897,-0.048288155,-0.05877857,-0.071920976,-0.17088513,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.6202794,-0.09391567,1.4300363,-0.06427042,-0.19644329,-0.069542356,-0.04704998,-0.17925987,-0.09467098,-0.09734437,-0.2845757,-0.25940055,-0.07587367,-0.8784676,-0.11052267,0.13797157,-0.18354331,-0.26424983,-0.124081664,-0.08846551,-0.1181239,-0.37241873,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.083907135,-0.11066106,-0.0583981,-0.078787245,-0.29744008,-0.110435635,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.20866367,-0.1356743,-0.046793446,-0.061940223,0.33389142,0.07853478,-0.16144404,-0.7480228,-0.52508676,-0.21203029,-0.14199477,-0.04301151,-0.13498159,-0.43449196,-0.084201984,-0.5338855,-0.12620853,-0.62380314,-0.24736178,-0.5502145,-0.23330294,-0.05221101,-0.17211707,-0.10053951,-0.36107793,-0.5841736,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.34069133,-0.067629814,-0.042500064,0.05225125,2.758497,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.23424207,-0.27676424,-0.083192356,-0.14370757,0.27495274,-0.048288155,-0.05877857,-0.071920976,-0.2565706,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.42655036,-0.09391567,-0.19387476,-0.06427042,-0.076527365,-0.069542356,-0.08542248,-0.3783528,-0.09467098,-0.2577851,-0.110588014,-0.20046626,-0.07587367,-1.0251693,0.008535649,0.023371257,-0.18354331,-0.31413653,-0.18440436,-0.08846551,-0.1181239,0.6245681,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.34683728,-0.11066106,-0.0583981,-0.078787245,-0.18789676,-0.18295817,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.10081922,-0.48021096,-0.3593425,-0.061940223,0.13901512,-0.27788645,-0.16144404,0.03685617,-0.39507917,-0.35073027,-0.14199477,-0.04301151,-0.13498159,-0.026401257,-0.084201984,-0.6089094,-0.12620853,-0.49316567,-0.28914344,-0.39936572,-0.23330294,-0.05221101,-0.22223875,-0.10053951,-0.22146536,0.17313716,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.0646984,-0.067629814,-0.042500064,0.37861356,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.01771046,0.049007926,-0.083192356,-0.14370757,0.16685534,-0.048288155,-0.05877857,-0.071920976,-0.35304946,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.6981903,-0.09391567,1.4903508,-0.06427042,0.10672882,-0.069542356,0.17368664,0.08247012,-0.09467098,0.2174459,-0.25575453,-0.32326797,-0.07587367,-0.11105042,-0.3911186,-0.08135141,-0.18354331,-0.1418741,0.07738259,-0.08846551,-0.1181239,3.3792949,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.3492758,-0.11066106,-0.0583981,-0.078787245,-0.032786746,0.020743031,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.034738358,1.0013033,0.13664797,-0.061940223,0.22932947,0.037857488,-0.16144404,0.13742526,4.024206,-0.08109189,-0.14199477,-0.04301151,-0.13498159,-0.63470894,-0.084201984,-0.4146107,-0.12620853,4.181655,-0.2933926,-0.3766221,-0.23330294,-0.05221101,0.0064019607,-0.10053951,-0.14282621,-0.71143705,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.18044701,-0.067629814,-0.042500064,-0.05451468,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.21391815,0.0122981975,-0.083192356,-0.14370757,-0.2680833,-0.048288155,-0.05877857,-0.071920976,-0.30295852,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.50373554,-0.09391567,-0.19387476,-0.06427042,-0.5529567,-0.069542356,-0.14061943,-0.3525124,-0.09467098,-0.33037326,-0.17208715,-0.4582478,-0.07587367,-0.47911057,-0.6961958,-0.32628238,-0.18354331,-0.09865783,-0.2532957,-0.08846551,-0.1181239,-0.50298953,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.37093112,-0.11066106,-0.0583981,-0.078787245,-0.24997127,-0.38518202,-0.18899952,-0.07885677,-0.079487145,1.9299057,-0.16546789,22.833755,0.23724823,-0.061940223,0.47896606,0.15140021,-0.16144404,-0.23816068,0.04737492,-0.577231,-0.14199477,-0.04301151,-0.13498159,-0.3133447,-0.084201984,0.02010138,-0.12620853,0.5338251,-0.25765026,-0.37828353,2.6733665,-0.05221101,-0.28417444,-0.10053951,-0.6336052,-0.8651365,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.29256988,-0.067629814,-0.042500064,-0.49007794,-0.0679732,-0.061702468,-0.07234395,1.0161506,-0.08606776,-0.06925289,-0.4676675,-0.5533763,-0.083192356,-0.14370757,0.21623088,-0.048288155,-0.05877857,-0.071920976,0.35294956,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.98687035,2.322745,-0.19387476,6.203939,-0.24860527,-0.069542356,-0.22596186,-0.023108117,-0.09467098,0.020526987,0.5963174,0.96623605,-0.07587367,-0.057910144,-0.32584128,-0.28252107,-0.18354331,-0.38740784,5.5147076,-0.08846551,0.66816336,-0.6309144,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.02638453,-0.11066106,-0.0583981,-0.078787245,0.018024957,0.19170395,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.37696332,0.7676636,-0.3074748,-0.061940223,-1.174698,0.04434406,-0.16144404,0.20552519,-0.20640743,-0.13478157,-0.14199477,-0.04301151,-0.13498159,0.5483039,-0.084201984,-0.7016452,-0.12620853,-0.2957482,-0.2051954,-0.1914325,-0.23330294,-0.05221101,-0.09505413,-0.10053951,-0.4809801,-0.36363876,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.20074132,-0.067629814,-0.042500064,0.08446265,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.053274672,0.42286786,-0.083192356,-0.14370757,-0.32566747,-0.048288155,-0.05877857,-0.071920976,-0.105878435,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.74205875,-0.09391567,-0.19387476,-0.06427042,0.42095545,-0.069542356,0.16908208,-0.18778257,-0.09467098,-0.25446105,-0.15017286,-0.24647363,-0.07587367,0.35401174,-0.10726647,-0.20943636,-0.18354331,-0.2188102,-0.20585823,-0.08846551,-0.1181239,0.066381045,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.15320821,-0.11066106,-0.0583981,-0.078787245,-0.36901993,0.3350261,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.035970863,-0.33687967,0.3140394,-0.061940223,-0.031135857,-0.1665571,-0.16144404,0.018311668,-0.02218332,-0.33970562,-0.14199477,-0.04301151,-0.13498159,-0.5719704,-0.084201984,-0.56043696,3.2916636,0.01438574,-0.2463463,-0.35049576,-0.23330294,-0.05221101,-0.342734,-0.10053951,-0.041147895,-0.17368223,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.036895666,-0.067629814,-0.042500064,0.18449003,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.0789344,0.032794688,-0.083192356,-0.14370757,-0.29307818,-0.048288155,-0.05877857,-0.071920976,-0.2112057,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.011955864,-0.09391567,-0.19387476,-0.06427042,0.078264214,-0.069542356,-0.23376971,-0.36686313,-0.09467098,-0.05479249,-0.1985672,0.038770918,-0.07587367,0.000737929,-0.15087304,-0.087138556,-0.18354331,-0.13340881,-0.1770034,-0.08846551,-0.1181239,-0.40841597,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.38077432,-0.11066106,-0.0583981,-0.078787245,-0.2794857,0.48421365,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.06622208,-0.1711628,-0.05689849,-0.061940223,0.18238963,-0.06468442,-0.16144404,-0.012592196,0.7215917,-0.3034241,-0.14199477,-0.04301151,-0.13498159,-0.46702516,-0.084201984,-0.35743427,-0.12620853,-0.37856475,-0.28629604,0.045738593,-0.23330294,-0.05221101,-0.030784553,-0.10053951,0.31499827,-0.7426138,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.314351,-0.067629814,-0.042500064,0.15567051,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.101632155,-0.66411453,-0.083192356,-0.14370757,0.27561694,-0.048288155,-0.05877857,-0.071920976,0.9007968,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.0020309386,-0.09391567,-0.19387476,-0.06427042,-0.13436422,-0.069542356,-0.30320492,-0.16215593,-0.09467098,0.21711263,0.6921191,-0.42635465,-0.07587367,0.763337,0.61825556,0.17558792,-0.18354331,0.04011717,0.1029273,-0.08846551,-0.1181239,-0.74119335,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,1.0617273,-0.11066106,-0.0583981,-0.078787245,0.1286022,-0.4325941,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.13824065,0.30429605,-0.23298527,-0.061940223,-1.188039,0.12674698,-0.16144404,0.10592683,0.015121601,0.2099254,4.5438776,-0.04301151,-0.13498159,-0.23397481,-0.084201984,0.12831749,-0.12620853,-0.055631798,0.21963122,-0.10352322,-0.23330294,-0.05221101,-0.06745316,-0.10053951,-0.25187588,-0.045925833,0
-0.030400895,32.863373,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.13610527,-0.067629814,-0.042500064,-0.21441194,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.23769908,-0.64723414,-0.083192356,-0.14370757,-0.5492936,-0.048288155,-0.05877857,-0.071920976,-0.077112414,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.23775338,-0.09391567,-0.19387476,-0.06427042,-0.3245845,-0.069542356,-0.3225776,-0.35723597,-0.09467098,-0.17577675,-0.22213607,0.043045685,-0.07587367,16.459297,-0.4520408,0.22515085,-0.18354331,-0.31657633,-0.1595244,-0.08846551,-0.1181239,-0.7189148,-0.09939945,-0.08561648,3.440201,-0.12846951,-0.04293071,0.055469003,-0.11066106,-0.0583981,-0.078787245,-0.06831753,0.08702891,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.17697498,1.1037935,-0.44296753,-0.061940223,-0.9056237,0.019259354,-0.16144404,19.287422,-0.6211304,-0.31767598,-0.14199477,-0.04301151,-0.13498159,0.18059057,-0.084201984,3.6769643,-0.12620853,-0.65937483,3.111202,-0.13445912,-0.23330294,-0.05221101,0.19479257,-0.10053951,-0.24434145,-0.1550557,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.17222965,-0.067629814,-0.042500064,0.051947515,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.21322486,-0.25870228,-0.083192356,-0.14370757,-0.22671977,-0.048288155,-0.05877857,-0.071920976,1.1254599,-0.06418999,-0.09926551,-0.08408102,-0.21529208,1.8134977,-0.09391567,-0.19387476,-0.06427042,-0.011017986,-0.069542356,-0.18244581,-0.18959723,-0.09467098,0.043848474,-0.22960307,0.8575393,-0.07587367,0.7421983,0.977666,0.026807627,-0.18354331,-0.20940503,0.05894049,-0.08846551,-0.1181239,-0.4222585,-0.09939945,-0.08561648,2.7832952,-0.12846951,-0.04293071,0.8535534,-0.11066106,-0.0583981,-0.078787245,0.0695791,0.025641227,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.16275552,0.40934217,-0.24038363,-0.061940223,0.5455451,-0.037175674,-0.16144404,0.34073383,-0.1790128,0.14037366,-0.14199477,-0.04301151,-0.13498159,-0.30656815,-0.084201984,0.0897569,-0.12620853,-0.55706984,-0.015426428,0.24369541,13.880817,-0.05221101,-0.049361113,-0.10053951,0.74833983,1.1874819,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.1901555,-0.067629814,-0.042500064,0.08928149,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.093685165,-0.37742567,-0.083192356,0.49541256,-0.4089039,-0.048288155,-0.05877857,-0.071920976,0.52483225,-0.06418999,-0.09926551,-0.08408102,0.5240748,0.02382149,-0.09391567,-0.19387476,-0.06427042,-0.023643391,-0.069542356,-0.3703865,0.076087415,-0.09467098,-0.04013893,-0.31066754,0.83658344,-0.07587367,0.6315665,-0.14989328,-0.2045557,-0.18354331,-0.3572819,-0.015405823,-0.08846551,-0.1181239,-0.65158534,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.6616944,-0.11066106,-0.0583981,-0.078787245,-0.024988404,-0.17471656,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.24531506,1.139137,-0.1928145,-0.061940223,-0.90874624,0.6036182,-0.16144404,0.2343741,-0.21848173,0.12737632,-0.14199477,-0.04301151,-0.13498159,-0.06661789,-0.084201984,0.08813651,-0.12620853,-0.22108023,-0.0794688,-0.0809489,-0.23330294,-0.05221101,-0.046272825,-0.10053951,0.40580407,0.015437846,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.091799766,-0.067629814,-0.042500064,-0.19373389,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.32538977,0.34858766,-0.083192356,-0.14370757,-0.37655017,-0.048288155,-0.05877857,-0.071920976,-0.28800973,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.647936,-0.09391567,-0.19387476,-0.06427042,-0.37275207,-0.069542356,0.25359645,0.229913,-0.09467098,-0.2834102,-0.28764543,-0.19655518,-0.07587367,0.99418116,0.23284347,-0.33467552,-0.18354331,-0.35679665,-0.2851619,-0.08846551,-0.1181239,0.27524552,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.6240342,-0.11066106,-0.0583981,-0.078787245,-0.20533715,0.43166864,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.24841526,-0.30085298,-0.41406697,-0.061940223,1.2200638,-0.32108352,-0.16144404,-0.6907292,-0.39766115,-0.52450633,-0.14199477,-0.04301151,-0.13498159,-0.7257289,-0.084201984,-0.5314699,-0.12620853,0.2195359,-0.35583705,-0.37606204,-0.23330294,-0.05221101,-0.16383028,-0.10053951,0.0771342,-0.1329463,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.15635748,-0.067629814,-0.042500064,0.13060072,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.28354546,0.3715622,-0.083192356,-0.14370757,-0.4639878,-0.048288155,-0.05877857,-0.071920976,-0.10294559,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-1.2975856,-0.09391567,-0.19387476,-0.06427042,-0.117634974,-0.069542356,-0.014218031,-0.2039463,-0.09467098,-0.034245603,-0.035786983,-0.64871365,-0.07587367,0.5622601,-0.8571731,-0.5376657,-0.18354331,0.06846232,-0.2017043,-0.08846551,-0.1181239,-0.42848343,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.5466667,-0.11066106,-0.0583981,-0.078787245,-0.14753719,-0.111893,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.07750899,-0.3097088,-0.16000137,-0.061940223,1.1158185,-0.6239858,-0.16144404,-0.9554003,-0.54611063,0.09431051,-0.14199477,-0.04301151,-0.13498159,-0.3537883,-0.084201984,-0.32415968,-0.12620853,-0.21143368,-0.3602115,-0.4856308,0.3887713,-0.05221101,-0.3259457,-0.10053951,-0.29460973,0.21706744,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.2955824,-0.067629814,-0.042500064,0.26196283,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.32903567,-0.01480017,-0.083192356,-0.14370757,-0.33533043,-0.048288155,-0.05877857,-0.071920976,-0.3990281,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.47710875,-0.09391567,-0.19387476,-0.06427042,-0.0605477,-0.069542356,-0.033065416,-0.45384708,-0.09467098,-0.2531757,-0.24274176,-0.20230228,-0.07587367,-0.6282034,-0.51003236,-0.49024913,-0.18354331,-0.37096822,-0.3341851,-0.08846551,-0.1181239,-0.56619555,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.7793988,-0.11066106,-0.0583981,-0.078787245,-0.2764833,-0.4234322,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.16763595,-0.12992145,-0.07580983,-0.061940223,0.36750978,-0.4610307,-0.16144404,-0.8924871,-0.1258883,-0.37766117,-0.14199477,-0.04301151,-0.13498159,-0.581178,-0.084201984,-0.68008524,-0.12620853,-0.7448982,-0.2525596,-0.5137519,-0.23330294,-0.05221101,-0.57463014,-0.10053951,-0.2699423,-0.26123318,0
