methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SCRIB,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_ADAR,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_ADAM5P,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_ARPC2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_ADAM18,methylation_gene__GENE_RSAD2,methylation_gene__GENE_PNRC1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_LASS4,methylation_gene__GENE_TNKS2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_GCH1,methylation_gene__GENE_SUFU,methylation_gene__GENE_MMP15,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_PRDX6,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_SKIL,methylation_gene__GENE_LIN7B,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NSMAF,methylation_gene__GENE_IL20RB,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_TRPC7,methylation_gene__GENE_SPSB1,methylation_gene__GENE_DOHH,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_CTNS;SHPK,methylation_gene__GENE_TCFL5,methylation_gene__GENE_TYMP,methylation_gene__GENE_RNF7,methylation_gene__GENE_CTSC,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_KIF14,rnaseq_gene__GENE_TCP10L2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_FBXO38,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SIN3A,methylation_gene__GENE_RGS2,methylation_gene__GENE_CNIH,methylation_gene__GENE_MCC,rnaseq_gene__GENE_FLJ43950,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SHFM1,methylation_gene__GENE_ZNF414,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_TRIO,methylation_gene__GENE_NGRN,methylation_gene__GENE_EFCAB5;SSH2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_PGAP1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_MRPS17,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_TRIM8,methylation_gene__GENE_CCR4,methylation_gene__GENE_C19ORF22,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_ATP5J2,methylation_gene__GENE_SIKE1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_CENPM,methylation_gene__GENE_RPLP2,target
-0.4263135,-0.104859196,0.036270738,2.5650136,-0.12753855,-0.09721598,-0.5863274,-0.09485152,-0.13475163,0.08813931,0.45989156,-0.18800186,-0.19452858,-0.044280745,-0.5960938,-0.12901258,0.41749996,-0.058235843,-0.17122112,-0.18409993,-0.20951504,-1.0133878,0.0458309,0.12807648,-0.92557406,-0.24885513,-0.08401991,-0.16052023,-0.110513285,-0.30819914,-0.7339671,0.027183989,-0.18794659,0.5617383,-0.21357758,-0.7305762,-0.7046965,-0.79568326,-0.39412132,-0.46830714,-0.1474256,-1.4578713,-0.7031517,-0.4317961,-0.52292824,0.5668305,0.22149271,-0.16328798,0.8216045,0.03030996,-1.3018588,-0.7445059,-0.4636751,9.550962,-0.6727471,-0.007423543,-0.5094471,-0.3559948,0.16227134,-0.42177278,-0.44970694,-0.17434178,-0.63682765,-0.49935403,-0.19710185,-0.3909881,-0.005456857,-0.22693782,-0.27876493,-0.31480178,-0.30923858,13.291687,0.040603623,-0.97561175,0.23032786,-0.124300115,-0.41277295,-0.9513837,-1.0182472,-0.15345189,-0.015431435,-0.79930365,-0.37193346,-0.9486806,-0.2569501,-0.1838685,0.28245944,-0.2181408,-0.18129501,-0.80724496,0.058180213,-0.39206064,-0.17793275,-0.7538575,-0.6970574,-0.7254439,-0.14480719,1.0893376,-0.29897034,-0.42525643,1
0.08837603,-0.104859196,0.5275513,0.595882,-0.12753855,-0.09721598,0.70189005,-0.09485152,1.2328184,-0.45633775,0.42502502,-0.18800186,-0.19452858,-0.044280745,0.4556898,0.08852247,1.4732997,0.66703117,0.82339674,-0.18409993,-0.20951504,0.87746584,1.2788525,0.5237374,1.1751047,-0.24885513,1.455863,1.0491606,-0.110513285,0.14617947,1.5497813,-0.28689453,0.69769686,0.3145501,-0.1614557,0.2402658,0.6668087,1.5757028,0.24802406,0.37929553,-0.25937927,0.72974676,0.58394986,-0.2398844,0.32333717,-2.272894,-0.19895871,-0.16328798,1.0006598,0.7631035,0.8299846,0.29294723,1.0210814,0.0017288247,0.95268166,0.3646357,0.5268403,1.8861687,0.64551276,0.20263284,0.43034258,-0.17434178,0.7962602,0.24401177,0.55989885,0.34089917,0.4021533,0.41173065,0.5369921,-0.31480178,0.5270219,0.7614601,1.4693935,0.5784961,1.002972,-0.124300115,-0.30534407,0.71887743,0.40698823,-0.15345189,0.7703164,0.09115571,-0.28757945,0.80031776,-0.020441202,0.5519724,-0.31474128,0.24360795,-0.18129501,0.5780605,-0.18769307,1.5528699,0.39575005,0.13182187,1.0135599,0.76916146,-0.14480719,-0.25081438,0.4171322,0.5587891,1
0.09426495,-0.104859196,0.356247,-0.080032125,-0.12753855,-0.09721598,7.6028337,-0.09485152,0.88541514,0.021598345,-0.47067663,-0.18800186,-0.19452858,-0.044280745,-0.18778211,-0.35392576,-0.75264394,-0.4793074,-0.104491994,-0.18409993,-0.20951504,1.2217093,-0.56537175,-1.8573568,0.9803853,-0.24885513,-0.37419122,0.62294006,-0.110513285,0.2816046,-0.4518261,0.62616104,0.18215132,0.35318318,0.087949984,-0.59548855,0.5155212,-0.026547447,-0.29502496,-0.40356156,-0.33573312,-0.83549714,0.093646474,0.7180127,-0.2128203,0.2473936,-0.0321683,4.2978354,-0.41142815,-0.08030164,-0.37091854,-0.13768324,0.26357856,-0.33100536,-0.03716592,-0.31240326,-0.7478106,0.17685911,-0.32968572,0.20763534,-0.08261808,-0.17434178,-0.26175064,0.38767397,0.18206221,-0.47958374,-0.038200773,0.16034363,-0.22085644,-0.31480178,-0.5854515,0.29588428,0.008833907,-0.53741074,-0.56270355,-0.124300115,0.012610647,-0.48064962,0.054215726,-0.15345189,0.45046982,-0.12990983,-0.502912,0.8793253,-0.4282324,-0.06033501,0.1377705,0.2612494,-0.18129501,0.058353297,0.08681009,-0.14667746,0.046481505,0.32769585,-0.3476069,0.04630508,-0.14480719,-0.25081438,0.16721918,0.8569307,1
-0.113280825,-0.104859196,-0.06566992,-0.13895626,-0.12753855,-0.09721598,-0.28070152,-0.09485152,-0.12038321,-0.078450754,1.2812032,-0.18800186,-0.19452858,-0.044280745,0.09761939,-0.5655914,0.26580772,-0.31602037,0.026885787,-0.18409993,-0.20951504,-0.11385873,-0.63496524,-1.7456162,-0.7919179,-0.24885513,-0.1480278,-0.6634079,-0.110513285,-0.07541504,-0.22498089,0.7238254,0.11518428,0.19683643,-0.5646024,-0.70132357,0.2696901,-0.2035911,-0.12848333,-0.11786033,-0.6758277,-0.7627992,-0.3052086,-0.019684535,-0.19843033,0.6229148,0.12550618,-0.16328798,0.3247276,0.1651806,0.71274894,-0.38625193,-0.15396875,-0.22806694,-0.2528296,-0.16662806,-0.22745195,-0.09304513,-0.26222938,-0.16091022,-0.10205282,-0.17434178,0.2663568,0.03401697,0.14086108,-7.164334e-05,-0.28290176,-0.028962271,-0.22170402,-0.31480178,-0.1379393,-0.24717061,0.45897344,-0.43124717,-0.42692664,-0.124300115,-0.024967859,0.38383362,-0.38323334,-0.15345189,0.5838312,-0.5034692,-0.38850147,-0.13514693,-0.051032674,-0.1256641,-0.96036386,0.00032025596,-0.18129501,-0.29434592,0.888279,-0.18530272,0.69948727,0.023783067,-0.0029709132,0.013525234,-0.14480719,-0.25081438,-0.038945876,-0.012009919,0
-0.30907962,-0.104859196,0.26218086,0.09917658,3.3927677,-0.09721598,-1.1115756,-0.09485152,-0.62044525,-0.27665195,0.09620843,-0.18800186,-0.19452858,-0.044280745,0.06411156,-0.22249211,-0.2350651,1.317414,0.33222377,-0.18409993,-0.20951504,0.6156914,-0.38611293,-0.47671145,0.13361008,-0.24885513,0.23287904,-0.034150023,-0.110513285,0.24079387,-0.3724315,-0.6497009,0.054374944,-0.16256739,0.39922553,0.019990781,0.123507924,0.056418166,-0.21755932,-0.23236027,-0.13490342,-0.31353238,-0.060862962,-0.19678703,0.47483093,0.5518191,-0.3547974,-0.16328798,-0.10879922,0.6810576,0.045529693,-0.64333564,-0.12972346,-0.4354313,0.009012054,0.098137,-0.25446427,0.36661646,-0.2479945,-0.00021641934,0.1345469,-0.17434178,-0.061330494,-0.05330135,-0.35460058,-0.9263807,-0.30132234,0.19672458,-0.27406207,-0.31480178,0.040113583,0.1617263,-0.29571566,-0.3652315,-0.6993186,1.2325673,-0.0096013835,0.019071653,0.37512106,-0.15345189,0.30316445,-0.9497927,-0.41339812,-0.0056930273,0.11940338,0.29289997,0.26177,0.013377403,-0.18129501,0.032375555,-0.31705996,-0.29637858,0.19581358,0.26106846,0.96284187,-0.21326564,-0.14480719,-0.25081438,0.15962669,0.0107584195,1
-0.13154508,-0.104859196,0.02329781,0.37696677,-0.12753855,-0.09721598,-0.046432734,-0.09485152,0.40706882,-0.3135706,-0.65667605,-0.18800186,-0.19452858,-0.044280745,0.048904248,0.34607363,-0.05032564,-0.08086298,-0.03288302,-0.18409993,-0.20951504,-0.047334306,-0.27563512,-0.2781692,0.07345363,-0.24885513,-0.11428902,0.44670212,-0.110513285,-0.09476079,-0.7143227,-0.35676694,-0.3844439,0.51470995,-0.15942971,-0.4607916,0.5925092,0.10350432,-0.2925916,0.062085897,-0.76290756,-1.1471459,-0.41130432,-0.063738085,0.1907512,0.27419934,-0.2235212,-0.16328798,-0.16613644,-0.2152536,0.08324006,-0.19351795,-0.110328995,-0.11037899,-0.5803303,-0.26478493,-0.37629145,0.2579096,0.20759165,-0.13248496,-0.051739346,-0.17434178,0.12879041,-0.022083785,0.29106984,-0.47155777,0.0547115,-0.14096685,0.45372123,-0.31480178,-0.5010599,-0.12350869,-0.36748713,0.370959,-0.324189,1.2415361,-0.13592614,0.049275428,0.17306383,-0.15345189,0.19058873,-0.34087577,-0.5202033,0.07547607,0.010410549,-0.02204257,0.054279488,-0.07010557,-0.18129501,0.055727918,-4.397472,-0.71735096,-0.23926552,-0.6043348,0.012047857,0.01445285,-0.14480719,-0.25081438,0.056834448,-0.32982883,0
0.065314114,3.1845558,0.542181,0.20571399,-0.12753855,-0.09721598,0.45613107,-0.09485152,0.7002104,-0.08757677,-0.25433826,-0.18800186,-0.19452858,-0.044280745,0.41474172,0.2881437,0.72512907,0.96114314,0.47504446,-0.18409993,-0.20951504,0.8930217,2.3382044,1.5010178,0.76519454,-0.24885513,0.99687207,1.52066,-0.110513285,0.06292133,1.4111261,0.90114766,0.72264946,0.3504591,0.19468816,0.044809595,1.1978159,0.63710856,0.39240313,0.25977132,-0.5494661,0.37548015,0.17319283,-0.099550925,0.0036349646,-0.12733984,-0.21341248,-0.16328798,1.2785167,0.7433574,1.0375574,0.4340629,0.37437242,0.0070293364,0.52483404,0.9872042,0.42884737,1.0844938,0.52228945,1.3725208,0.6643432,-0.17434178,1.631721,0.6054508,0.51022995,1.6320411,0.40409493,0.88445884,0.16483942,-0.31480178,0.5272362,0.6312299,1.0323377,0.44468936,0.22970623,1.7620174,-0.31027746,0.5685404,0.11680547,-0.15345189,1.4577425,0.43077287,-0.36424172,0.5902569,-0.064717986,0.33239305,-0.9377522,0.24927835,-0.18129501,0.7055897,0.2631978,0.91755,0.6258254,0.7692652,0.79004294,0.33597973,10.0701275,-0.25081438,0.31627664,0.74552196,0
0.29755387,-0.104859196,0.06658402,0.32568994,-0.12753855,-0.09721598,0.06837638,-0.09485152,-0.1299968,0.11476176,2.2349372,-0.18800186,-0.19452858,-0.044280745,0.22585458,0.023228878,2.7253988,1.7030833,0.62737095,-0.18409993,-0.20951504,0.540774,2.502139,2.3500383,1.6044731,-0.24885513,0.11729502,1.8658882,-0.110513285,0.098343834,2.1768177,0.34713334,1.2318219,1.1774918,0.75838935,1.2231588,2.7993486,0.71428967,0.714912,0.8882597,-0.13253371,1.9812019,1.7045697,1.6477641,0.42401946,0.64776254,0.42074466,-0.16328798,2.6653955,1.3501152,1.373954,2.672707,1.2613683,0.1974224,2.2487752,0.66401577,0.91402113,1.0733265,0.075658426,0.5399355,1.4071116,-0.17434178,1.8087009,0.894095,0.79875714,1.3821696,0.5364694,1.2615197,1.1478262,-0.31480178,1.8288932,1.2078898,0.82952577,1.6272478,0.26225457,-0.124300115,-0.040287606,1.6087554,1.7339175,-0.15345189,1.2856988,1.2768854,3.3328762,1.3009769,0.03601397,0.19632968,-0.32483324,0.09257647,-0.18129501,1.2985915,0.26864997,0.47639537,0.9597884,0.31155667,1.7622832,0.67209655,-0.14480719,-0.25081438,0.66576403,-0.013479663,1
0.077952676,-0.104859196,0.68474716,0.24717236,-0.12753855,-0.09721598,1.6939492,-0.09485152,0.027039241,-0.10103705,1.532636,-0.18800186,-0.19452858,-0.044280745,0.60549194,9.732655,1.3372599,0.9744036,1.3901255,-0.18409993,-0.20951504,0.615907,0.723477,3.9239745,1.3713171,-0.24885513,0.6429226,1.7831428,-0.110513285,0.42487606,2.0283346,0.12010316,1.0849245,0.13745618,0.80609477,1.2490832,1.6409488,0.76165116,0.53177756,1.2970568,1.419886,1.9121889,0.79573894,0.14184162,1.018315,0.6569987,-0.11028428,-0.16328798,1.5500206,0.8665363,0.9652559,1.3417798,0.6776993,0.03959046,0.5931278,1.1574726,0.5291791,1.7606272,0.35529804,1.1272708,0.918048,-0.17434178,1.5561817,1.5925378,0.07053316,1.3305777,0.6845009,1.2629967,1.7030522,-0.31480178,0.9995866,0.57648224,0.8572064,0.15826796,0.65504754,-0.124300115,0.16250433,0.92924356,0.77890396,-0.15345189,0.32595575,0.6905029,3.0980532,1.8983834,0.29207864,0.5140453,0.47143024,0.5060732,-0.18129501,-0.04623035,0.36588794,2.1678972,0.87142503,1.1428255,0.66136193,2.3099902,-0.14480719,-0.25081438,0.23251268,0.028508132,0
-0.30243182,-0.104859196,0.56295633,0.35165325,-0.12753855,-0.09721598,0.5311205,-0.09485152,0.7203218,-0.14143093,2.0069897,-0.18800186,-0.19452858,-0.044280745,0.35963297,0.4714814,1.6778554,0.98576015,0.6544423,-0.18409993,-0.20951504,0.67130023,2.0824254,1.7911223,1.2197052,-0.24885513,0.4119476,0.72016096,-0.110513285,0.22116186,1.0202696,0.34515667,0.8742776,0.5240947,0.4155728,0.7021927,1.296143,1.5691855,0.32511535,0.8050326,0.4088923,0.3389061,1.4954158,0.63419986,0.5069167,0.31719413,-0.003369877,-0.16328798,0.8360029,1.3353161,0.40764225,2.1015315,0.9695563,1.4457625,1.228028,1.3252037,0.90011865,0.82261413,0.2635991,0.7840775,0.5986633,-0.17434178,1.4229285,1.3671112,1.4681816,1.2407689,0.7050444,0.5462368,0.07641962,-0.31480178,1.1246684,0.89184004,1.1197157,1.026939,0.74221444,-0.124300115,-0.02701216,0.9748466,0.71839017,-0.15345189,0.588004,0.9184594,-0.38320205,1.3066429,-0.009079514,0.4788757,-0.109169476,0.8043513,-0.18129501,1.072498,-0.029756257,1.4253247,0.5757523,1.2262561,1.9459473,3.9697087,-0.14480719,-0.25081438,0.87237203,0.38130516,0
0.25874627,-0.104859196,0.4323718,0.05209012,-0.12753855,-0.09721598,0.7905386,-0.09485152,2.1517446,0.15962048,1.9074361,-0.18800186,-0.19452858,-0.044280745,0.7132696,0.54464155,1.1957809,1.5942754,0.4317688,-0.18409993,-0.20951504,0.77734846,0.95585823,3.2514462,0.7032504,-0.24885513,1.6314138,0.8832503,-0.110513285,0.45745394,1.2748567,0.105318725,1.5957122,0.7128723,0.2649926,0.54512244,1.0608988,1.2513134,0.31085584,0.46245724,-0.14986406,1.5293356,1.0893865,0.045986954,0.40640828,0.4669267,0.4385726,-0.16328798,0.94990444,0.44367456,0.4818258,0.8103661,0.75087065,0.44190243,0.81091064,1.8807656,0.43118173,1.1548971,0.37863836,1.5781075,0.91717374,-0.17434178,1.2938479,1.0770657,0.49644792,1.039763,0.38223922,1.4438437,0.081842594,-0.31480178,1.3654976,0.3018444,1.2272307,0.6226619,0.5830379,-0.124300115,0.24784696,0.7459207,1.2245165,-0.15345189,1.4726909,0.09970886,0.7338654,1.4864361,0.1588302,0.38451964,0.12592712,0.38580936,-0.18129501,0.87509537,-0.07460731,0.34656826,0.4543673,0.3475332,0.36056235,0.29550636,-0.14480719,-0.25081438,0.15022601,0.35851932,1
-0.14763868,-0.104859196,0.011416111,0.28988373,-0.12753855,-0.09721598,0.8386897,-0.09485152,0.66405886,0.49354365,1.8840343,-0.18800186,-0.19452858,-0.044280745,0.19597657,0.24316767,0.2877989,0.7570448,-0.3458785,-0.18409993,-0.20951504,0.27583125,0.8739508,1.6571455,0.69740206,-0.24885513,0.48081037,0.5641524,-0.110513285,0.1465351,1.38252,0.011491336,0.7461974,0.39187256,-0.043722652,0.9317251,0.58644193,1.9877466,0.04132536,0.98925936,-0.3949214,0.29857457,0.48160467,1.0855869,-0.22546113,0.24566117,0.521575,-0.16328798,1.3263932,0.193595,-0.07378831,-0.5639334,0.7084755,0.24909529,0.6578421,1.367241,0.762386,0.52872187,0.39989677,1.534442,0.532941,4.191623,1.1139942,1.2990104,0.41825315,1.3337169,0.73042536,1.0999684,-0.10181409,-0.31480178,1.3936399,0.22341904,0.7095904,0.685791,0.7402311,-0.124300115,-0.12485854,0.20692769,0.65921843,-0.15345189,1.5134182,0.05426878,-0.27091715,0.65135247,-0.11404359,0.13177763,-0.58531284,0.18285404,-0.18129501,0.33483657,-0.19838683,0.951567,0.613149,0.60091984,1.3542792,0.5562491,-0.14480719,-0.25081438,0.1009208,-0.11079574,0
-0.33683792,-0.104859196,-1.1329213,-0.69503886,5.687975,-0.09721598,-1.0450041,-0.09485152,-1.0570538,-0.38573682,-1.1396552,-0.18800186,-0.19452858,-0.044280745,-0.9467389,-0.8733364,-1.1975313,-1.349476,-1.2366204,-0.18409993,-0.20951504,-1.8688142,-0.8463497,-0.27175155,-1.9864262,2.7914073,-1.0357106,-1.3565934,-0.110513285,-0.7710961,-1.1634222,-1.7128453,-1.6255305,-1.005321,-1.6927062,-1.1354444,-1.628856,-0.93780935,-0.63432366,-0.7478817,-0.73337096,-0.694162,-1.2422824,-0.055314936,-1.4649612,0.7204332,-0.47041818,-0.16328798,-1.3245982,-1.8300936,-1.2278725,-2.1402016,-1.5135852,-0.30464023,-1.3112676,-1.6975802,-1.1775377,-1.5509641,-0.21834671,-1.2816002,-1.636054,-0.17434178,-1.4549888,-1.7520099,-1.3511515,-1.6528395,-1.0914587,-1.7284594,-0.6031479,-0.31480178,-1.2443779,-1.6275097,-1.8633692,-0.9041529,-0.46243647,-0.124300115,-0.5962158,-1.3706781,-2.270849,-0.15345189,-1.4717906,-1.2852362,-0.5839395,-1.9321499,-1.3310213,-0.98674774,2.1445613,-0.8813539,-0.18129501,-1.2266179,0.58544254,-1.2947098,-0.95259124,-2.0086935,-1.7401643,1.9140282,-0.14480719,-0.25081438,-0.9371147,-0.8627646,0
-0.26646563,-0.104859196,-1.1004378,-0.7015376,-0.12753855,5.0091057,-1.3884228,-0.09485152,-0.98650074,-0.38144907,-0.85201,-0.18800186,-0.19452858,-0.044280745,-0.8163965,-0.65650856,-0.9769377,-1.7504522,-1.1544789,-0.18409993,-0.20951504,-1.8259634,-0.98837614,0.16766284,-1.794192,-0.24885513,-1.1888722,-1.3316683,-0.110513285,-0.8006836,-1.6360575,-1.7409619,-1.6952984,-0.9384079,-1.3038661,-1.1841315,-1.6429441,-2.3195784,-0.6156531,-0.8449683,-0.2661422,-0.8226707,-0.77997565,-0.3591271,-1.5065489,0.44070485,-0.54853785,-0.16328798,-1.0846831,-1.8210958,-1.0346538,-1.4256895,-1.5231937,-0.2901875,-1.3985722,-1.8921602,-1.1267719,-1.489682,-0.13914666,-1.3691775,-1.3782091,-0.17434178,-1.5151858,-1.4385854,-1.3046743,-1.5611748,-1.0810779,-2.0224912,-0.60729545,-0.31480178,-1.0078102,-1.2963209,-2.0775325,-0.9639024,-0.20664302,-0.124300115,-0.95484173,-1.2575649,-1.8948506,-0.15345189,-1.8755112,-0.95680845,-0.5146842,-1.7421334,-1.0251473,-0.62549895,1.4760137,-0.8151209,-0.18129501,-1.50494,0.55428946,-1.0161566,-1.383605,-2.7753239,-1.4997,-1.4350766,-0.14480719,1.8699719,-0.8861562,-0.8130583,1
-0.39573687,-0.104859196,-1.2019746,-0.6942255,-0.12753855,-0.09721598,-1.1672251,-0.09485152,-0.9594536,-0.017278597,-1.1125535,-0.18800186,-0.19452858,-0.044280745,-0.8765748,-0.64805526,-1.2485807,-1.2740848,-0.9105153,-0.18409993,-0.20951504,-1.4725298,-0.87457484,-0.43976432,-1.8678062,-0.24885513,-1.1409253,-1.9825786,-0.110513285,-0.90293854,-1.3636022,-1.5104138,-1.5396975,-1.0939463,-1.6138984,-1.1900082,-1.4703044,-1.882554,-0.7146551,-0.5959988,-0.9193447,-0.809671,-1.1057917,-0.030633532,-0.39488834,0.7664303,-0.3710213,-0.16328798,-1.347242,-1.8747139,-0.96111417,-1.4671159,-1.1988153,-0.15131164,-1.1619112,-1.5248592,-0.9575265,-1.3700846,-0.1010264,-1.8088439,-1.2936541,-0.17434178,-1.373842,-1.6590161,-1.1410848,-1.4560013,-1.1102245,-1.7195115,-0.49013743,-0.31480178,-1.331579,-2.0528157,-2.0388908,-0.94820577,-0.15320006,-0.124300115,-1.2520083,-1.5055119,-1.9613545,-0.15345189,-2.007404,-1.0620781,-0.5924105,-1.5021273,-0.62510455,-0.9834993,1.7384903,-0.9330727,-0.18129501,-1.518809,0.2144267,-1.4489582,-1.2464019,-1.2304407,-1.3628442,-1.3133708,-0.14480719,-0.25081438,-0.6510656,-0.8450097,0
-0.16782694,-0.104859196,0.063557684,0.40841657,-0.12753855,-0.09721598,1.0742322,-0.09485152,-0.98190933,0.38492382,0.135145,-0.18800186,-0.19452858,-0.044280745,0.3577591,-0.30912852,0.26464278,0.5247349,0.32847893,-0.18409993,-0.20951504,0.7968027,-0.5139782,-0.56156486,-0.24482358,-0.24885513,-0.4227943,-0.45065895,-0.110513285,-0.10512732,-0.15679282,1.7622608,0.99086726,-0.7976478,0.99836224,0.58191645,0.3652985,1.1295514,0.18499608,-0.34043634,-0.47253197,-0.95667815,-0.22914656,-0.5666683,0.9873531,0.67578936,0.006182986,-0.16328798,0.65260416,0.816491,-0.37167585,1.0713135,0.45050192,-0.13334633,0.09254658,1.2848016,0.77993447,1.608756,-0.43575844,0.7272338,0.2779817,-0.17434178,-0.18126628,0.7186683,0.6797926,0.6100712,0.1146051,1.1166035,-0.07521621,-0.31480178,0.37038285,0.6243637,-0.06936117,1.0094622,0.0078062955,-0.124300115,0.5042055,1.252198,0.01720718,-0.15345189,1.1159835,0.45916072,-0.52810144,0.5839518,0.40390214,0.11329919,0.97271276,0.34726968,-0.18129501,0.67917687,0.590761,0.6605176,0.29195637,0.95686686,1.2545599,0.16019548,-0.14480719,-0.25081438,0.45071483,0.35743368,0
-0.3165627,-0.104859196,-0.04915225,-0.21887189,-0.12753855,-0.09721598,0.16530865,-0.09485152,-0.38032845,-1.0013918,0.0992532,-0.18800186,-0.19452858,-0.044280745,-0.35215706,-0.48157862,-0.39331594,-0.18176386,0.19942065,-0.18409993,-0.20951504,-0.37636548,-0.14051737,0.14535294,-0.3773237,1.0932523,-0.7216389,-0.43046173,-0.110513285,-0.35446355,-0.47564378,-0.85687,-0.0045514926,0.7903622,-0.33636415,0.106421016,-0.5289859,-0.87049145,-0.17295343,0.35124567,-0.39288586,-0.6773004,-0.51416683,1.23248,-0.08003983,0.2892068,0.03180277,-0.16328798,-0.15097143,-0.13588683,0.2140495,-0.72207195,-0.1624205,-0.35253063,0.18289533,-0.22375885,-0.89208066,-0.25279135,-0.36191258,-0.44501838,0.017547203,-0.17434178,-0.20074908,-0.20861548,-0.2384586,-0.06909552,-0.3767414,-0.33284205,-0.39437947,-0.31480178,-0.42724013,-0.33188644,-0.17666726,0.9561532,-0.29587668,-0.124300115,-0.32896346,0.24570693,-0.21650797,-0.15345189,0.030408094,-0.049818665,-0.56673676,-0.27330822,-0.44760704,-0.25867778,-0.62194115,-0.113657005,-0.18129501,-0.64293176,0.6539477,-0.26440227,-0.35719395,-0.7964311,0.28559676,0.031989668,-0.14480719,-0.25081438,-0.023519797,-0.10041712,0
0.6507625,-0.104859196,-0.29164997,-0.034348585,-0.12753855,1.241217,0.8741628,-0.09485152,2.6735175,-0.7986867,0.21627545,-0.18800186,-0.19452858,-0.044280745,-0.2282647,1.1632054,-0.5891527,0.53041077,-0.37340787,-0.18409993,-0.20951504,-0.49574533,-0.13221772,-0.53017634,0.9865513,-0.24885513,0.123028204,-0.53378516,-0.110513285,1.6578434,-0.19960508,2.1689408,1.1433023,0.37782302,0.76084507,0.15961154,0.17232808,-0.048632275,-0.30952206,0.23695777,6.4500065,-0.18161382,0.60206187,1.7991093,0.13835824,-3.787621,0.76996565,-0.16328798,0.319986,0.18291835,0.40271327,-0.19781879,-0.4220597,-0.21030226,-0.6329127,-0.22185217,-0.22236389,-0.15021293,-0.22074172,-0.7890981,0.104394495,-0.17434178,-0.60598356,-0.07394862,0.05021025,0.110215925,0.20510006,0.5049931,-0.26301992,-0.31480178,-0.36965272,0.17233373,-0.27918586,0.6600187,-0.5099566,-0.124300115,-0.04401251,-0.4084749,-0.36222756,-0.15345189,0.46455383,0.35911778,0.28945023,-0.16422687,0.2715206,0.06830007,-0.41638184,0.11584369,-0.18129501,-0.06286732,-2.6372998,0.190955,-0.30528006,0.009242373,0.21450189,-0.16018139,-0.14480719,-0.25081438,0.29508555,-0.08241746,1
