rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_GPI,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF414,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_SPSB1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_UBE3B;KCTD10,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_SUV39H2,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_GMCL1,methylation_gene__GENE_MRPS28,methylation_gene__GENE_VEGFB,methylation_gene__GENE_TPP1,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_UCMA,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_SIN3A,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ITPA,methylation_gene__GENE_KIF15;KIAA1143,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_TRIM8,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_C18ORF1,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_KIF14,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_SIVA1,methylation_gene__GENE_KTI12;TXNDC12,methylation_gene__GENE_PDS5A,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_C21ORF131,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ZNF160,methylation_gene__GENE_AKT1,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_FTSJD1,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_FGF22,methylation_gene__GENE_FASN,rnaseq_gene__GENE_NCRNA00112,rnaseq_gene__GENE_KRTAP4-9,methylation_gene__GENE_RNF34,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_SART3,methylation_gene__GENE_GTF2A1,methylation_gene__GENE_POLL;RP11-529I10.4,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_KIR3DP1,methylation_gene__GENE_ZNF565;ZNF146,rnaseq_gene__GENE_RBMY1A1,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.20615652,-0.3415451,-0.054042384,-0.05562216,-0.0679732,0.13787149,-0.039025616,-0.05998392,-0.042500064,-0.502532,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.3342714,-0.4330133,-0.20357506,-0.057666454,-0.061940223,-0.04061949,-0.18646574,-0.06825314,-0.09052681,-0.8323632,-0.25110194,-0.11783594,-0.06940588,-0.37185702,-0.1053454,-0.041330405,-0.26318115,-0.48793337,-0.044886343,-0.37749785,-0.105133064,0.15970843,-0.53783685,-0.3586699,-0.46175253,0.3607191,-0.17236899,-0.51793605,-0.2996269,-0.06664966,-0.49368867,-0.036469083,0.20540558,-0.5697746,-0.16218084,-0.32539243,-0.1489025,-0.29612842,-0.07048975,-0.14203855,-0.29943,-0.19387476,-0.04917769,0.0644652,-0.16398868,-0.64630306,-0.21328606,-0.09391567,-0.09370761,-0.0583981,-0.233615,-0.37948662,0.25956172,-0.066061795,-0.05600812,-0.5410823,-0.0848391,-0.22688173,-0.17636785,-0.13713627,-0.14983527,-0.38780564,-0.08367701,-0.14925155,-0.589352,-0.14195058,0.05276497,-0.12883839,-0.6642165,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.23057131,0.0020669494,-0.054042384,-0.05562216,-0.0679732,-0.19694126,-0.039025616,-0.05998392,-0.042500064,-0.16982678,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.22098331,-0.14128156,-0.1758206,-0.057666454,-0.061940223,-0.04061949,0.0012494137,-0.06825314,-0.09052681,-0.6197846,0.2461504,-0.11783594,-0.06940588,0.11698312,-0.1053454,-0.041330405,0.23401059,0.021980837,-0.044886343,-0.3982502,-0.105133064,-0.014715123,2.0898519,-0.019038275,-0.107860856,-0.31597877,-0.17236899,-0.32900473,-0.42905906,-0.06664966,0.19610555,-0.19137649,0.11220687,-0.08820478,-0.16218084,-0.06844545,-0.1489025,-0.45014003,0.36956868,-0.14203855,0.17294537,-0.19387476,0.2874514,0.19023097,-0.16552232,-0.24111363,0.63142437,-0.09391567,-0.09370761,-0.0583981,-0.25499007,0.22696942,1.5403848,-0.066061795,-0.05600812,-0.197326,-0.0848391,-0.1837261,0.3916921,-0.13713627,-0.14983527,-0.26812685,-0.08367701,-0.21434961,-0.012281478,-0.0014402802,-0.23050645,-0.12883839,0.50455886,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.21007656,0.64777744,-0.054042384,-0.05562216,-0.0679732,0.38662532,-0.039025616,-0.05998392,-0.042500064,0.20205733,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.21782176,1.6590446,0.4618729,-0.057666454,-0.061940223,-0.04061949,1.7745599,-0.06825314,-0.09052681,0.093315415,2.3020759,-0.11783594,-0.06940588,3.2966363,-0.1053454,-0.041330405,3.8121195,2.7055862,-0.044886343,1.4971957,-0.105133064,2.8684332,4.204853,0.09206238,5.365569,1.7189755,-0.17236899,1.4370755,2.50282,-0.06664966,3.1071293,1.6506537,3.4226255,4.2494955,-0.16218084,3.8747797,-0.1489025,2.1991076,2.8290675,-0.14203855,1.3786478,-0.19387476,4.16503,25.215633,2.3949003,7.07136,2.5256667,-0.09391567,-0.09370761,-0.0583981,1.9204344,2.373149,0.5153295,-0.066061795,-0.05600812,3.1632388,-0.0848391,0.038697753,1.887624,-0.13713627,-0.14983527,5.316137,-0.08367701,4.461593,3.5741036,2.2111194,2.7823095,-0.12883839,3.4411764,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.052297197,0.099843144,-0.054042384,-0.05562216,-0.0679732,0.3746039,-0.039025616,-0.05998392,-0.042500064,0.3205057,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.116333865,0.4130354,-0.1395719,-0.057666454,-0.061940223,-0.04061949,0.08167271,-0.06825314,-0.09052681,0.3407768,0.110582076,-0.11783594,-0.06940588,0.19236977,-0.1053454,-0.041330405,0.35001978,0.09049501,-0.044886343,0.19644563,-0.105133064,-0.2121449,3.5858247,-0.09609804,0.7768782,-0.039046243,-0.17236899,-0.21539311,-0.0028953538,-0.06664966,0.7685283,0.24336241,1.0824484,0.44973955,-0.16218084,0.25333813,-0.1489025,0.14468655,0.56096923,-0.14203855,0.1746971,-0.19387476,-0.3947017,0.069240265,-0.053250376,0.039211962,0.3331928,-0.09391567,-0.09370761,-0.0583981,0.20464234,0.47143927,11.007351,-0.066061795,-0.05600812,0.38948694,-0.0848391,0.075681515,0.6776384,-0.13713627,-0.14983527,0.10454436,-0.08367701,0.5926677,2.0061667,-0.011720779,0.18432344,-0.12883839,0.06424927,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.20952347,0.22848631,-0.054042384,-0.05562216,-0.0679732,0.048110247,-0.039025616,-0.05998392,-0.042500064,0.1832943,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.19504042,0.2787132,-0.023519428,-0.057666454,-0.061940223,-0.04061949,-0.09990877,-0.06825314,-0.09052681,-0.79902166,0.56816155,-0.11783594,-0.06940588,-0.1252583,-0.1053454,-0.041330405,0.13307239,0.5406078,-0.044886343,0.3496552,-0.105133064,-0.38487306,0.07811119,0.040229965,0.015171742,-0.2120518,-0.17236899,-0.22551852,-0.22326742,-0.06664966,0.45126575,0.04621096,0.5255944,-0.054321557,-0.16218084,0.440189,-0.1489025,0.289594,0.0332273,-0.14203855,-0.28393573,-0.19387476,-0.089548156,-0.06151935,0.04634614,-0.066576734,0.28210703,-0.09391567,-0.09370761,-0.0583981,0.2654693,0.36863053,0.42021263,-0.066061795,-0.05600812,0.260966,-0.0848391,-0.019916598,0.49352658,-0.13713627,-0.14983527,0.19300976,-0.08367701,0.31984666,0.24877034,0.09932542,0.17286742,-0.12883839,0.10875652,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.40652308,0.58718354,-0.054042384,4.772294,-0.0679732,0.25373855,-0.039025616,-0.05998392,30.733828,0.4488811,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.23986138,2.1796637,0.1171694,-0.057666454,-0.061940223,-0.04061949,1.8229074,-0.06825314,-0.09052681,1.2952079,2.7217658,-0.11783594,-0.06940588,2.292959,-0.1053454,-0.041330405,4.4876585,4.0995417,-0.044886343,2.0526886,-0.105133064,2.903406,3.9529574,0.02919272,3.773915,2.7838898,-0.17236899,1.3583714,2.4002519,-0.06664966,2.9762151,2.3760855,3.6171536,5.7656918,-0.16218084,4.0683885,-0.1489025,2.5545027,2.8998804,-0.14203855,1.8008717,-0.19387476,4.727418,2.9304318,2.8336208,4.7559004,2.3126976,-0.09391567,-0.09370761,23.899282,2.1318176,2.2731633,1.1187873,-0.066061795,-0.05600812,4.2303987,-0.0848391,0.0036080647,1.877956,-0.13713627,-0.14983527,5.9511814,-0.08367701,5.1502404,2.8690805,3.5311882,3.3367598,-0.12883839,2.760833,-0.044386145,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.34834436,0.70375264,-0.054042384,-0.05562216,-0.0679732,0.23665969,-0.039025616,-0.05998392,-0.042500064,0.40586755,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.1990021,1.8976812,0.40854558,-0.057666454,-0.061940223,-0.04061949,1.9201207,-0.06825314,-0.09052681,0.6444552,2.558928,-0.11783594,-0.06940588,2.3904872,-0.1053454,-0.041330405,4.2588744,4.0126433,-0.044886343,1.8006839,-0.105133064,3.115872,4.284971,0.09850467,3.539613,2.886534,-0.17236899,1.4646711,2.3898823,-0.06664966,2.4258034,2.4763992,3.03273,5.252145,-0.16218084,3.870289,-0.1489025,2.4619906,1.9334214,-0.14203855,1.3543798,-0.19387476,4.321864,1.6206285,3.5637312,4.6541777,2.60326,-0.09391567,-0.09370761,-0.0583981,2.4079578,1.7559055,0.53374106,-0.066061795,-0.05600812,4.09235,-0.0848391,0.21281298,2.1262088,2.4249945,-0.14983527,5.468432,-0.08367701,2.7100456,1.9606783,2.8827388,3.6875465,-0.12883839,3.3939183,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.053474188,0.32848105,-0.054042384,-0.05562216,-0.0679732,0.49327204,-0.039025616,-0.05998392,-0.042500064,0.7247543,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.18514645,1.5427072,0.47578034,-0.057666454,-0.061940223,-0.04061949,1.1766133,-0.06825314,-0.09052681,-0.3709553,2.7536736,-0.11783594,-0.06940588,2.628823,-0.1053454,-0.041330405,3.6259227,3.8750358,-0.044886343,2.566682,-0.105133064,2.8104386,3.0340688,0.07928575,4.1194925,2.857696,-0.17236899,1.4813828,2.071256,-0.06664966,1.6105782,2.3219311,2.8975317,4.8838863,-0.16218084,3.3577042,-0.1489025,1.8893982,3.2929583,1.1494062,1.7596886,-0.19387476,4.0159197,3.0546658,3.5254614,5.723701,2.460254,-0.09391567,-0.09370761,-0.0583981,2.2134066,1.61016,0.6635507,-0.066061795,-0.05600812,3.6729622,-0.0848391,0.045712903,1.4675981,-0.13713627,-0.14983527,5.128493,-0.08367701,5.2597857,1.9495567,3.4598792,3.6814852,-0.12883839,2.4097722,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.18017784,0.7394436,-0.054042384,-0.05562216,-0.0679732,0.25075513,-0.039025616,-0.05998392,-0.042500064,0.76613027,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.27578032,2.245824,0.33757338,-0.057666454,-0.061940223,-0.04061949,1.2084537,-0.06825314,-0.09052681,-0.04214622,2.5308812,2.1234057,-0.06940588,3.6339462,-0.1053454,-0.041330405,3.856945,3.954259,-0.044886343,1.2305666,-0.105133064,3.2754521,4.1883044,0.23084207,3.7197115,3.8705893,-0.17236899,1.4449625,1.5172474,-0.06664966,3.193678,2.328169,4.3490233,4.793557,-0.16218084,3.735304,-0.1489025,1.9859703,2.24532,-0.14203855,1.6093186,-0.19387476,3.646871,2.9556184,3.2824063,3.4366293,2.631753,-0.09391567,-0.09370761,-0.0583981,1.8456433,1.7019795,0.57820797,-0.066061795,-0.05600812,4.427511,-0.0848391,-0.01008298,1.624621,-0.13713627,-0.14983527,5.41586,-0.08367701,6.613403,3.4340842,2.789491,3.3903508,-0.12883839,4.962117,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.08292233,0.45768493,-0.054042384,-0.05562216,-0.0679732,0.17064205,-0.039025616,-0.05998392,-0.042500064,0.2592388,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.15083435,1.3679527,0.09713075,-0.057666454,-0.061940223,-0.04061949,1.6014943,-0.06825314,-0.09052681,-0.26001567,2.299604,-0.11783594,-0.06940588,3.553606,-0.1053454,-0.041330405,3.8249755,3.5542252,-0.044886343,2.0945048,-0.105133064,2.1794822,4.6604514,0.015160769,4.6410503,2.0056863,1.4844168,1.0542712,1.855631,-0.06664966,2.720161,1.4728686,3.944436,5.223417,-0.16218084,3.0905905,3.7257695,2.132927,2.555423,-0.14203855,1.3705202,-0.19387476,3.9559617,2.9335196,2.4926,3.4635146,2.6423135,-0.09391567,-0.09370761,-0.0583981,2.0621707,1.942859,0.5992088,-0.066061795,-0.05600812,3.743111,-0.0848391,-0.08541722,2.115395,-0.13713627,-0.14983527,5.6163616,-0.08367701,3.0453455,2.4592087,4.5387874,3.8811383,-0.12883839,4.124993,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.22822979,0.09820516,30.727016,-0.05562216,-0.0679732,0.54581654,-0.039025616,-0.05998392,-0.042500064,0.061150044,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.0072636073,0.37467995,0.029537702,-0.057666454,-0.061940223,-0.04061949,-0.033318684,-0.06825314,-0.09052681,-0.120058075,0.30515096,-0.11783594,-0.06940588,-0.08881762,20.790955,-0.041330405,0.2380521,0.7042919,-0.044886343,-0.08568075,-0.105133064,0.58804536,-0.13363859,0.03219393,-0.2502371,-0.113604285,-0.17236899,0.24487129,0.20003709,-0.06664966,-0.11020997,0.08710896,0.9571907,0.36394492,-0.16218084,-0.68594456,-0.1489025,-0.14885609,0.11813254,-0.14203855,-0.23146358,-0.19387476,0.11244537,0.16883436,-0.0839831,0.39293176,0.86970234,-0.09391567,-0.09370761,-0.0583981,0.028082423,1.5804125,-0.42126554,-0.066061795,-0.05600812,-0.67222977,-0.0848391,-0.05420805,0.19109128,-0.13713627,-0.14983527,0.41938505,-0.08367701,-0.18594153,0.078757614,-0.17582852,0.3956233,-0.12883839,-0.15074587,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,14.013493,-0.039174013,-0.04482511,-0.051822077,0.034801316,0.05325042,-0.054042384,-0.05562216,-0.0679732,0.49380696,-0.039025616,-0.05998392,-0.042500064,-0.45703727,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.10758215,-0.29079488,0.036929395,-0.057666454,-0.061940223,-0.04061949,0.075682595,-0.06825314,-0.09052681,0.27925932,0.06217939,-0.11783594,-0.06940588,-0.40531784,-0.1053454,-0.041330405,0.58736515,0.28446546,-0.044886343,0.010038986,-0.105133064,0.011364122,0.27339834,0.46529582,-0.23270026,-0.15157749,-0.17236899,-0.3752144,0.15001704,-0.06664966,0.74727875,-0.08778772,-0.0020288497,0.36148304,-0.16218084,0.034960642,-0.1489025,0.2509099,0.15259795,-0.14203855,-0.3372192,-0.19387476,-0.010892248,0.15948084,-0.38343415,-0.018448506,0.6618584,-0.09391567,-0.09370761,-0.0583981,0.10392659,0.56865627,0.16628416,-0.066061795,-0.05600812,0.050575323,-0.0848391,-0.07374516,1.0872473,-0.13713627,-0.14983527,0.44142047,-0.08367701,0.66787,-0.18600515,0.12812291,0.5893249,-0.12883839,0.18449448,-0.044386145,1
-0.030400895,-0.030400896,-0.030400895,32.86337,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.07332,-0.061441317,-0.054042384,-0.05562216,-0.0679732,0.092082925,-0.039025616,-0.05998392,-0.042500064,-0.0646092,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.22997333,-0.07513618,-0.18214083,-0.057666454,-0.061940223,-0.04061949,0.3498014,-0.06825314,-0.09052681,0.02655502,-0.026616096,-0.11783594,-0.06940588,0.49312657,1.5165013,-0.041330405,-0.37617776,0.13520251,-0.044886343,0.07740124,-0.105133064,0.23285608,1.0796202,-0.23746452,-0.22602881,0.2884965,-0.17236899,-0.4183606,-0.1536109,-0.06664966,0.29580617,-0.07023694,0.014630801,0.21362267,-0.16218084,-0.5906562,-0.1489025,0.16445951,0.5930554,-0.14203855,-0.201306,-0.19387476,0.79436094,0.24460092,-0.3247272,0.6132671,0.5947237,-0.09391567,-0.09370761,-0.0583981,0.15343818,-0.077880174,0.44632146,-0.066061795,-0.05600812,-0.010369979,-0.0848391,-0.111596875,0.43458202,-0.13713627,-0.14983527,0.19329119,-0.08367701,-0.3606812,-0.40867877,-0.3065629,-0.27120158,-0.12883839,0.2900311,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.14078896,-0.12917899,-0.054042384,-0.05562216,-0.0679732,-0.26313853,-0.039025616,-0.05998392,-0.042500064,-0.11488137,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.14982848,-0.4161083,-0.1827938,-0.057666454,-0.061940223,-0.04061949,-0.4114984,-0.06825314,-0.09052681,-0.20407252,-0.30992264,-0.11783594,-0.06940588,-0.39415112,-0.1053454,-0.041330405,-0.18771842,0.49858955,-0.044886343,26.685997,-0.105133064,-0.3112068,0.0628932,-0.34150374,-0.0674517,0.5439488,-0.17236899,-0.45369473,26.148968,-0.06664966,-0.35460106,7.8600483,-0.051481355,-0.21158399,1.7901329,-0.018337071,-0.1489025,0.0066446513,-0.012172302,-0.14203855,6.0441065,-0.19387476,-0.008442362,-0.07783459,-0.34029976,0.062299967,-0.5605739,-0.09391567,-0.09370761,-0.0583981,-0.35544673,-0.34796536,-0.22519773,-0.066061795,-0.05600812,-0.16276272,-0.0848391,4.933143,0.14633565,-0.13713627,-0.14983527,-0.3668886,-0.08367701,-0.58589596,0.027639616,-0.16726804,-0.28333017,-0.12883839,14.105643,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.23426202,-0.0396854,-0.054042384,-0.05562216,-0.0679732,-0.06938004,-0.039025616,-0.05998392,-0.042500064,-0.21937521,-0.05578467,-0.039873518,7.158326,-0.05008855,-0.1781891,0.29674202,-0.21566045,-0.057666454,-0.061940223,-0.04061949,-0.19509824,-0.06825314,-0.09052681,-0.55899215,0.0017528576,-0.11783594,-0.06940588,1.0405356,-0.1053454,-0.041330405,-0.0046491665,0.22941811,-0.044886343,-0.030411538,-0.105133064,-0.2078121,0.3532786,-0.42341077,1.3455211,0.05358222,-0.17236899,-0.2689786,-0.05082104,-0.06664966,0.58586395,0.033399504,-0.01920766,0.54976463,-0.16218084,0.7882992,-0.1489025,-0.15761878,0.069772035,-0.14203855,5.0502076,-0.19387476,0.64160043,-0.069038115,0.96969956,0.100758314,0.88137347,-0.09391567,-0.09370761,-0.0583981,0.14708506,0.22296783,0.008858628,-0.066061795,-0.05600812,0.65190166,-0.0848391,-0.170829,0.8656357,-0.13713627,-0.14983527,0.31484866,-0.08367701,0.2508457,-0.27651265,-0.16925937,0.6800242,-0.12883839,-0.1469585,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.24445681,0.1437343,-0.054042384,-0.05562216,-0.0679732,-0.064072765,-0.039025616,-0.05998392,-0.042500064,-0.042627078,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.26401174,0.33008316,-0.15603563,-0.057666454,-0.061940223,-0.04061949,-0.20752901,-0.06825314,-0.09052681,-0.85090613,-0.76503444,-0.11783594,-0.06940588,-0.5588791,-0.1053454,-0.041330405,-0.0033983074,0.036095664,-0.044886343,-0.23481143,-0.105133064,0.524453,-0.54390895,-0.25436288,-0.50511324,0.10013196,-0.17236899,-0.4572412,-0.20795701,-0.06664966,-0.1971301,-0.2313562,-0.1291859,-0.037506573,-0.16218084,-0.011719066,-0.1489025,-0.2549546,-0.4735874,-0.14203855,-0.6197309,-0.19387476,-0.6272971,-0.028833503,0.42839786,-0.3051651,-0.28775483,-0.09391567,-0.09370761,-0.0583981,-0.14951664,-0.35463995,-0.30129173,-0.066061795,-0.05600812,-0.30033508,-0.0848391,-0.084871255,-0.83532447,-0.13713627,-0.14983527,-0.3341587,-0.08367701,-0.49146736,0.052420646,-0.35363486,-0.36500135,-0.12883839,-0.32620397,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.17823055,0.39016664,-0.054042384,-0.05562216,-0.0679732,0.27665904,-0.039025616,-0.05998392,-0.042500064,0.16015004,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.035462756,0.065530755,0.2214897,-0.057666454,-0.061940223,-0.04061949,-0.20002559,-0.06825314,-0.09052681,0.79232633,-0.1512604,-0.11783594,-0.06940588,-0.13113922,-0.1053454,-0.041330405,0.09075397,0.58258146,-0.044886343,-0.24669462,-0.105133064,0.68556285,-0.096804164,-0.16823973,-0.1687983,-0.14607722,-0.17236899,-0.25376844,0.0063303965,-0.06664966,0.21741864,-0.15552104,0.05030886,-0.027509516,-0.16218084,0.17854677,-0.1489025,-0.033040937,-0.40527338,-0.14203855,-0.5771827,-0.19387476,-0.04713191,-0.09833103,0.3940874,0.091887325,0.8583528,-0.09391567,-0.09370761,-0.0583981,0.61020285,0.19488312,0.5579279,-0.066061795,-0.05600812,0.09805174,-0.0848391,0.027679976,0.0539221,-0.13713627,2.3447046,1.006602,-0.08367701,-0.2037127,-0.6108239,-0.14590654,-0.26245064,-0.12883839,0.13578855,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.2730308,-0.18381572,-0.054042384,-0.05562216,-0.0679732,0.31098032,-0.039025616,-0.05998392,-0.042500064,0.0131381815,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.23937792,0.23631145,-0.0640683,-0.057666454,-0.061940223,-0.04061949,-0.1785015,-0.06825314,-0.09052681,-0.99789447,0.2071304,-0.11783594,-0.06940588,-0.14673404,-0.1053454,-0.041330405,0.39564842,0.22437383,-0.044886343,-0.23158112,-0.105133064,0.0916882,0.30009973,0.38559058,0.15937619,0.40903303,-0.17236899,-0.0073056133,-0.14902885,-0.06664966,0.34860888,0.10516785,1.0902543,0.13577932,-0.16218084,0.08727625,-0.1489025,-0.18168634,1.1088226,-0.14203855,0.32331198,-0.19387476,0.017735185,-0.2071655,0.12862742,-0.41950774,0.5958056,-0.09391567,-0.09370761,-0.0583981,0.3693719,0.66378695,0.19941702,-0.066061795,-0.05600812,0.8318358,-0.0848391,-0.10419313,0.3894863,-0.13713627,-0.14983527,0.033067748,-0.08367701,-0.030061763,-0.34712636,-0.063800946,-0.4571592,-0.12883839,0.4376192,-0.044386145,0
