rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_TMEM177,methylation_gene__GENE_CDC42,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NRXN2,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_ARL13B,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZNF787,methylation_gene__GENE_TRIB3,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TKT,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_LDLR,methylation_gene__GENE_PREB,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_RASA1,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_SQLE,methylation_gene__GENE_NT5C,methylation_gene__GENE_GGCT,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_ZNF672,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_FOXC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_NLRX1,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_TMEM141,methylation_gene__GENE_DPP7,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_TMEM160,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_EIF6,methylation_gene__GENE_SIK3,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_LSM12,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_YAP1,methylation_gene__GENE_PRCP;C11ORF82,methylation_gene__GENE_NEIL3,methylation_gene__GENE_ARG2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_FICD,methylation_gene__GENE_SCAMP2,methylation_gene__GENE_ARL6IP5,methylation_gene__GENE_FIZ1;ZNF524,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_MRPL34,methylation_gene__GENE_TAF1B,methylation_gene__GENE_DAP3;YY1AP1,methylation_gene__GENE_U2AF2,methylation_gene__GENE_EPC1,rnaseq_gene__GENE_OR4D2,methylation_gene__GENE_ADAM17,methylation_gene__GENE_ZNF394,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_TRAF6,rnaseq_gene__GENE_SNAR-B2,methylation_gene__GENE_TRAF5,methylation_gene__GENE_SLC15A4,methylation_gene__GENE_STX17,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.18854883,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.038771857,-0.170235,0.19781606,-0.07331298,0.024849426,-0.011205168,0.2644763,-0.04651147,-0.07707038,0.27013212,-0.30261412,-0.03293627,0.42221028,1.352524,0.10553287,-0.13403943,-0.14633517,-0.22885677,0.019134203,-0.12567908,-0.09609405,-0.053529907,-0.109090604,-0.092539296,-0.064930394,-0.032720305,-0.17589508,0.38272205,0.35280696,0.24862462,-0.11409981,0.58741796,-0.23146625,0.279952,-0.045779873,-0.17212418,-0.007688226,-0.098724924,0.46233296,0.008113445,0.48824677,-0.14671578,-0.23917878,-0.31266445,-0.0807927,-0.1779356,0.68240315,0.17501138,0.23649698,0.36779258,0.44356835,0.2673517,0.99942005,0.25964645,0.06289611,-0.05913073,0.7070775,0.32713148,-0.08904489,0.604901,-0.19943407,0.4041493,0.25460917,0.5521658,-0.03143187,0.0774556,0.14936648,0.21966375,0.26160696,-0.16081966,-0.121873505,0.7858105,0.63238615,0.13035141,0.40792212,-0.15085079,-0.08726569,0.33519548,0.16177653,0.48564616,-0.07561139,-0.15943184,1.2972305,0.08429623,-0.10970624,0.93666583,0.6415398,0.15425503,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044408843,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.23976746,-0.08135312,0.039902687,-0.21392931,0.42920274,-0.2824461,0.76878464,0.011473472,-0.07707038,0.07669249,-0.15901923,-0.09176247,-0.14385797,0.10354787,-0.24893612,0.2417095,0.025482371,0.102730416,-0.07697277,-0.16424377,-0.09609405,0.35275945,-0.28454047,0.37531337,-0.05204121,-0.3998038,0.60824716,0.20151408,-0.11364252,0.6194263,-0.11409981,0.052445862,0.64652,0.8454058,0.03339268,-0.3130845,-0.26213324,-0.19881126,0.8704294,-0.004074382,1.9877144,-0.14671578,-0.32984498,-0.3004594,-0.0807927,-0.1779356,0.44405803,0.36366928,-0.5050136,-0.31946817,0.06493337,-0.49597955,0.567876,-0.25724798,19.146242,-0.05913073,0.008000114,-0.5994121,0.2085659,0.45287672,2.1136463,-0.22796631,-0.1233682,0.81641924,0.55256355,0.15649548,0.26270702,-0.12837048,-0.16550687,-0.1926773,-0.121873505,0.946935,-0.6449544,-0.14294936,0.1929854,-0.13902842,-0.08726569,0.11502103,-0.25686118,0.042015992,-0.07561139,-0.15943184,2.5879827,-0.5057093,-0.10970624,-0.3413934,0.5856265,1.4491715,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.1422099,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.019786851,0.26508018,-0.14670852,-0.21459831,0.07542073,-0.32033032,0.11948685,0.52475727,-0.07707038,0.4460633,0.05557574,0.21038921,0.43870947,0.6393583,0.08456605,0.66955876,-0.29453668,-0.19390503,0.17753728,0.51839894,-0.09609405,0.076656826,0.19711794,0.57103896,0.10467282,0.39687398,-0.13359237,-0.08540981,-0.17458251,-0.2767518,-0.11409981,-0.5109738,0.052753452,0.297877,1.3567611,0.17857152,-0.264105,-0.14737777,-0.4766702,0.33238068,0.1688494,-0.14671578,-0.24330297,-0.22354166,-0.0807927,-0.1779356,-0.37308514,-0.104670286,0.20924799,0.5901718,-0.11142882,-0.3664286,0.3936833,-0.30742314,0.2671839,-0.05913073,-0.46047172,0.20304918,-0.34052816,0.09183617,-0.19943407,0.70904905,-0.21163176,0.70821524,0.33464807,-0.09417273,-0.059115145,0.82815516,-0.03778794,0.31173438,-0.121873505,0.20900959,0.18040346,0.23467398,-0.20058869,-0.17355435,-0.08726569,-0.06348276,0.37422222,0.19452335,-0.07561139,-0.15943184,0.018485982,0.29642904,-0.10970624,-0.4546126,-0.526924,-0.5634558,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.13363877,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.14090452,-0.29004136,0.040782627,-0.049074426,0.37694913,-0.13524938,0.32353827,0.8072902,-0.07707038,-0.13904826,-0.18326369,1.0847449,0.3843452,0.4858161,0.010898356,0.64046335,-0.24469209,-0.6312551,0.05456494,0.23182817,-0.09609405,0.048789624,-0.21346594,0.19679406,0.22682779,-0.17998973,0.07499891,-0.10502594,0.6267158,1.2603718,-0.11409981,0.25460204,12.285047,0.24305966,0.82065773,-0.07751339,0.015503643,-0.18599488,-0.049509756,0.33404046,0.3941246,-0.14671578,0.0063426,-0.47045395,-0.0807927,-0.1779356,0.43237397,-0.18867207,0.61319166,0.71962285,0.4086612,-0.43120435,0.2375971,-0.40586755,0.02173457,-0.05913073,0.40638512,0.24841598,0.111713775,0.89876693,-0.19943407,0.28692985,-0.048715428,0.9696188,-0.25126928,0.56036884,0.035374757,-0.013656422,0.10970912,0.55089587,-0.121873505,1.3906182,1.0650861,0.82620364,0.5913086,1.0795416,-0.08726569,-0.30708134,0.6192769,-7.2668734,-0.07561139,-0.15943184,0.37688884,-0.026941037,-0.10970624,0.17924067,0.6364206,-0.08209962,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.19918874,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.15569627,-0.12791085,-0.37048447,-0.14378686,0.019615619,0.5490126,0.44740734,0.13280128,-0.07707038,0.3730801,-0.1043257,-0.07473944,0.29502296,0.13648792,0.6825667,0.37162837,-0.3265845,-0.67932934,1.1861277,0.19832747,-0.09609405,0.07179422,-0.23050867,0.6068718,-0.2294745,0.039257873,0.23911758,0.25265452,0.11402729,0.17079182,-0.11409981,0.5822226,1.8327817,-0.09274394,-0.015618607,0.35324588,-0.19646397,-0.28641057,-0.0010059616,0.117950305,0.6101978,-0.14671578,0.10171736,-0.36902216,-0.0807927,-0.1779356,0.31726974,-0.2832669,-0.22232904,0.9236831,0.3619775,-0.22455274,1.148262,0.59742594,1.0401075,-0.05913073,0.4459728,0.045741905,-0.028289095,0.39489123,-0.19943407,0.059374634,0.33121157,0.24103108,-0.056975823,0.11857687,0.2838731,-0.53821665,0.33278602,-0.083793595,-0.121873505,0.3317986,0.68122774,0.14573744,-0.079369575,-0.3474432,-0.08726569,-0.032547943,0.15797538,0.40456268,-0.07561139,-0.15943184,0.0714658,0.7509682,-0.10970624,0.99615926,0.033376195,0.25839847,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.1574029,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.19748652,-0.24573685,0.03321541,-0.08316577,-0.08958501,0.05803071,-0.2928722,-0.04641087,-0.07707038,0.4034074,-0.34934875,-0.20815629,-0.4038812,-0.060914733,-0.18455383,-0.052962713,0.05012264,0.28043163,-0.39939046,-0.14637029,-0.09609405,-0.10553637,-0.43933424,-0.5846195,-0.05407388,-0.27717245,-0.1485537,-0.041345127,-0.32009885,-0.106731005,-0.11409981,-0.33004296,-0.5681583,-0.48838675,-0.47643054,-0.48178273,-0.08940161,-0.2812209,0.12869366,-0.4344149,-0.1536563,-0.14671578,0.056827743,-0.27769795,-0.0807927,1.2925489,-0.39493683,-0.3402599,-0.386505,0.5629888,-0.034920733,-0.2038217,-0.37652847,0.0094984295,0.108360015,-0.05913073,-0.22675918,-0.3245615,-0.37777218,-0.6690248,-0.19943407,-0.7851768,-0.068160444,-0.113275446,0.76626974,-0.023635667,-0.5594074,-0.47212043,-0.2863211,-0.13970008,-0.121873505,-0.7530108,-0.69187397,-0.35628483,-0.48434156,-0.31210595,-0.08726569,-0.6399027,-0.002291865,-0.06351799,-0.07561139,-0.15943184,-0.13238509,-0.011125349,-0.10970624,-0.39700538,-0.06011015,-0.12998722,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.20344402,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.00055578543,-0.3024057,-0.13701548,-0.19551627,0.28243428,-0.356531,0.34437874,0.013371223,-0.07707038,0.038547054,-0.49102107,-0.03229449,0.34698087,-0.22973956,0.15749168,-0.32896256,0.16063295,0.027461624,-0.13644932,0.04553591,-0.09609405,-0.1010377,-0.32973576,-0.17255911,0.2668745,0.32693002,1.153441,0.26312262,-0.17366016,0.5774802,-0.11409981,1.3307127,0.15703635,-0.34749886,0.9974307,-0.2442379,0.5359414,-0.17119768,0.5009751,0.35505733,0.16756521,-0.14671578,0.25032508,-0.16882339,-0.0807927,-0.1779356,0.18462878,0.8934699,-0.36394125,0.77159107,0.098971866,0.9104568,1.6763544,0.012585709,0.095704995,-0.05913073,0.05742467,1.3784674,0.23408903,0.9835681,1.3655391,0.31319088,0.19578728,1.2147361,-0.30495313,0.20775928,0.19024913,-0.6241162,-0.14409639,-0.076723285,-0.121873505,0.42391035,0.1795047,0.30162987,0.42078766,-0.11653252,-0.08726569,1.0985179,0.330668,0.5731564,-0.07561139,-0.15943184,0.030325765,-0.3282382,-0.10970624,1.0443575,0.76169443,1.0833802,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.09830731,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.37652317,-0.25701103,-0.26733664,-0.24233611,-0.37603098,-0.41372702,0.27959988,0.060784854,-0.07707038,0.39871156,-0.51322657,1.739028,-0.31251577,0.12735383,0.66521615,-0.46673182,-0.41033393,-0.5175863,-0.4539027,-0.054551978,-0.09609405,-0.40209523,-0.19154434,-0.49606192,-0.18859707,-0.26230806,0.69338864,-0.07314326,-0.06781553,-0.02163399,-0.11409981,0.17936411,0.02861088,-0.32868433,-0.63868445,-0.11612685,0.27352932,-0.17580493,0.06816922,-0.17230566,-0.3374117,-0.14671578,0.74622047,-0.39615953,-0.0807927,-0.1779356,-0.36396706,0.086797416,-0.44588545,0.3912933,-0.65384716,-0.6396579,-0.13692825,-0.60352635,-0.65707123,-0.05913073,-0.25426924,-0.61468035,0.08661828,-0.38426837,-0.19943407,-0.34053004,0.08242756,0.032999195,-0.31761554,-0.056748282,-0.34346163,-0.26837376,-0.55173177,-0.34391683,-0.121873505,-0.48391715,0.36237758,0.58171624,0.026771508,-0.40752348,-0.08726569,-0.6723361,-0.20244674,0.42083663,-0.07561139,-0.15943184,-0.32921758,-0.050312348,-0.10970624,-0.13771015,0.12292494,-0.4631533,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.06541137,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.062035,-0.012126847,0.04211657,-0.10042481,-0.053390443,-0.2870962,-0.36619487,-0.20688096,-0.07707038,0.3685202,0.8670797,-0.24894632,0.15061508,0.13224956,-0.16578986,-0.16881931,0.029313248,0.006969357,-0.4271502,0.121578075,-0.09609405,-0.27391726,-0.25185063,0.6276632,-0.71583134,-0.15941128,-0.21301244,-0.3340752,-0.17329897,-0.32662466,-0.11409981,-0.17537414,-0.37417993,-0.19001102,-0.5372252,0.46872202,0.47317395,-0.19930886,0.31394014,0.12742537,-0.50456774,-0.14671578,-0.006493441,-0.050521698,-0.0807927,-0.1779356,-0.34108254,0.07123188,0.3376087,0.4222813,0.014006277,-0.41711044,-0.012139512,0.43596852,0.2217562,-0.05913073,-0.044851054,0.6153804,-0.5069017,-0.30585125,-0.19943407,0.006805931,-0.37406152,-0.2665333,-0.4687443,-0.016185317,-0.25364044,1.0786659,-0.2950962,0.14605145,-0.121873505,-0.50244033,-0.6177107,-0.16625142,0.4993068,-0.21211626,-0.08726569,-0.19597214,-0.2022465,0.34477243,-0.07561139,-0.15943184,0.17045854,-0.30733576,-0.10970624,-0.10281814,-0.11641849,0.10029445,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.2278953,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.22249515,-0.13547555,-0.10878331,-0.13036484,-0.3218738,-0.20141771,-0.5907786,-0.17534098,-0.07707038,0.094647884,-0.3803212,-0.5757074,-0.81345433,-0.30304265,-0.73363227,-0.45281398,-0.22019874,0.21961775,-0.24095134,-0.09704615,-0.09609405,-0.37927347,-0.667977,-0.5465172,-0.25854278,-0.33205098,-0.71358,-0.7372424,-0.65022427,-0.5349449,-0.11409981,-0.10323235,-0.70417565,-0.70745033,-0.23034878,-0.0023685438,-0.32424298,-0.23282303,-0.89046836,-0.5180335,-0.8225544,2.9435735,-0.8225722,-0.58007807,-0.0807927,-0.1779356,-0.44496152,-0.9632662,-0.6251686,0.6661551,-0.7603565,0.089623265,0.31821102,-0.1622156,-0.5682686,-0.05913073,-0.7796039,-1.0639474,-0.21059719,-0.34449476,-0.19943407,-0.5626232,-0.52576387,0.30380374,-0.94736814,-0.76028407,-0.8719688,-0.038293403,-1.0273575,-0.61815166,-0.121873505,-0.22442408,-0.71890914,-1.2278819,-1.045902,-0.27904123,-0.08726569,-0.32560313,0.09879196,0.38963833,-0.07561139,-0.15943184,-0.41299322,-0.3999776,-0.10970624,-0.6296923,-0.53125703,-0.5279202,1
0.0,0.0,0.0,0.0,0.0,0.0,0.042700242,0.0,0.0,0.0,0.0,0.0,0.057732377,0.018947562,-0.05629342,0.20554736,-0.0175989,0.12587714,-0.30723011,0.116378196,0.0,-0.35411346,0.24202615,-0.26153147,-0.8222114,-0.15707134,-0.41678184,-0.414755,0.4023141,0.5389643,-0.19265224,0.4604155,0.0,-0.06886089,-0.5486931,-0.19158028,-0.2782851,-0.16510622,-0.3599122,-0.67386633,-0.5649355,-0.16218007,0.0,-0.133662,-0.40844396,-0.66429716,-0.6259467,-0.85799426,-0.384103,-0.19579966,-0.24611448,0.027875504,-0.44807312,0.0,-0.4760641,-0.49947765,0.0,0.0,-0.5278708,0.25341338,-0.07169129,-0.5553352,-0.23037626,-0.1341356,-0.5331115,-0.3768266,-0.3721311,0.0,-0.27095094,-0.14409183,-0.09216637,0.034849722,0.0,-0.3163477,0.019310778,-0.34643784,-0.36529744,-0.5429478,-0.13206686,-0.057701588,-0.74799305,-0.4822464,0.0,-0.7421365,0.05745779,-0.99202466,-0.68145275,0.02796319,0.0,0.10079027,-0.19468515,0.52622944,0.0,0.0,-0.15678798,-0.5955005,0.0,-0.7539141,-0.6787879,0.5440959,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.23573947,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.04343615,0.0010322788,-0.1988618,-0.2776247,-0.04486586,0.3006939,-0.43176973,-0.04427014,-0.07707038,-0.09744891,-0.15766966,-0.07446844,-0.40371853,-0.7845366,-0.42834416,-0.63404226,-0.49299824,-0.21292283,-0.6310975,-0.2644788,-0.09609405,-0.126749,-0.51182824,-0.34790748,-0.36194685,-0.4466104,-0.4322939,-0.58340204,-0.49837887,-0.50600445,-0.11409981,-0.4698043,-0.48544127,-0.41608116,-0.36915222,-0.34411672,-0.81269187,-0.30791122,-0.7142454,-0.4544777,0.2979035,1.8152627,-0.8006598,-0.5534249,-0.0807927,-0.1779356,-0.32593733,-0.67739743,-0.51947033,0.22657068,-0.51024216,-0.42844996,-0.43426022,-0.3805133,-0.5178331,-0.05913073,-0.5617155,-0.93810844,-0.75900257,-0.643814,-0.19943407,-0.69463784,-0.26691785,-0.99288917,-0.96395415,-0.97915787,0.07407129,-0.96321076,-0.9162673,-0.50419617,-0.121873505,-0.4728074,-0.70814174,-0.9122013,-0.69370574,-0.42138338,-0.08726569,-0.53595537,-0.10499876,0.11575424,-0.07561139,-0.15943184,-0.73193103,-0.8122499,-0.10970624,-0.17722964,-0.65689594,-0.6368506,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.08348389,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.23981273,0.031607624,-0.01893468,-0.06888798,0.46656552,0.42317033,0.29797545,0.121475026,-0.07707038,0.10952009,-0.03584377,1.1689492,-0.5126846,0.38469183,-0.02649783,0.579076,-0.05013373,0.22335036,0.7203436,0.26895285,-0.09609405,0.965499,0.37496147,0.82036984,-0.35054925,-0.12058112,0.11994067,0.29272032,0.57569176,0.029566245,-0.11409981,0.89929205,-0.5869729,0.08359025,1.0403956,0.385861,0.30016407,0.22183262,1.5233963,1.3181281,-0.13980247,-0.14671578,-0.0997201,0.22952166,-0.0807927,-0.1779356,0.1756479,-0.31483173,0.5501011,0.16819757,0.88927126,-0.09532206,0.32847103,0.12635711,2.7638059,-0.05913073,0.5444517,-0.65285236,0.40832797,2.261815,-0.19943407,1.4539763,0.7404263,0.12023921,2.3033025,0.05872997,-0.19257762,0.3332258,0.31567603,-0.1009826,-0.121873505,0.9848724,-0.13307826,0.5686177,1.1761098,-0.0011684839,-0.08726569,-0.48199266,0.984147,-0.14467491,-0.07561139,-0.15943184,0.48966286,0.49546674,-0.10970624,1.2932321,0.15678243,0.41480687,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.04886995,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.021706352,0.36288774,-0.23026235,16.24606,-0.0048648836,0.014329729,-0.029956974,1.193632,-0.07707038,0.15477107,-0.41878527,-0.014128222,0.5025968,0.64886516,0.36110002,0.093189046,-0.36896953,0.73584205,-0.042220235,-0.090700895,-0.09609405,-0.13924761,-0.083550565,0.3636395,0.75732994,0.43379408,0.65915245,-0.14746977,0.3479685,-0.11110263,-0.11409981,0.16595605,0.8226612,-0.33685488,0.6405552,1.4353566,-0.3437685,-0.12234222,0.34374502,0.40990803,0.14049017,-0.14671578,0.046560735,0.18085408,-0.0807927,-0.1779356,-0.08096037,0.74018437,0.15263472,0.70068204,-0.44605035,1.400028,0.1597227,0.10739203,0.7830009,-0.05913073,0.24906681,0.27651304,0.63753325,0.20066996,-0.19943407,0.108275086,0.049416844,0.8500705,1.3165932,0.6365353,-0.043481298,-0.51981014,0.2532344,0.62210584,-0.121873505,-0.6960861,1.200109,0.15183917,0.17254247,0.60654783,-0.08726569,0.68314624,0.14331044,-0.32968563,-0.07561139,-0.15943184,0.15407678,-0.26571217,-0.10970624,0.19594325,0.26210535,-0.09116463,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.12856404,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.095513545,-0.21757202,-0.15832628,-0.15983045,0.15738122,0.009601542,-0.041095376,0.041043088,-0.07707038,0.53208154,-0.13293193,-0.114154615,-0.021394035,0.6237517,0.09028868,-0.2367768,-0.2769111,-0.27968755,1.1047573,-0.048984677,-0.09609405,0.11281116,-0.37870488,-0.16280313,-0.37166205,-0.3426468,0.06502462,-0.0995255,0.18055457,0.15840001,-0.11409981,0.41932577,-0.40941346,0.08419995,-0.10338044,0.33279678,-0.29996377,0.0147160655,-0.53927886,0.13797352,0.011076623,-0.14671578,-0.316023,-0.20079142,-0.0807927,-0.1779356,0.037057903,-0.4634995,-0.25381386,0.40078416,0.10222973,-0.29582632,0.43171412,-0.3434508,-0.088574395,-0.05913073,0.28664362,-0.32691824,-0.22001582,-0.07742341,-0.19943407,-0.3044197,-0.37907445,-0.24468338,0.38055852,-0.23653938,-0.13637389,0.29019699,-0.13894382,-0.009268611,-0.121873505,0.2447996,-0.151729,0.09883819,-0.568952,0.78996897,-0.08726569,-0.6924143,0.11210793,0.5174032,-0.07561139,-0.15943184,0.30776376,-0.028998425,-0.10970624,0.30287132,-0.4037726,-0.27228427,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.11165644,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,22.242846,-0.06940712,22.095339,14.812037,0.060838707,0.35571992,0.17926535,-0.068800844,-0.07707038,0.13045982,0.262057,-0.19431102,0.27380934,-0.0790849,0.26773584,0.02190888,-0.30389097,0.11143956,0.1488328,-0.2508233,-0.09609405,0.039888017,-0.116614684,-0.05946724,-0.31504154,0.38121912,-0.27260378,0.18652318,-0.2217043,-0.2434538,-0.11409981,-0.14171109,0.24636738,-0.009914491,-0.62510836,-0.1610828,-0.65281147,16.324707,-0.49810672,-0.23174617,-0.03525433,-0.14671578,-0.2717013,0.18874672,-0.0807927,-0.1779356,1.0609207,-0.57874906,0.5662648,0.61524624,-0.5022911,-0.117031686,0.73254067,-0.6537007,0.00017384616,-0.05913073,-0.10906704,0.31102014,-0.27414992,-0.10454896,-0.19943407,-0.4900138,0.047436755,0.39733502,0.37749588,0.04140236,-0.23846346,0.24723743,0.13410112,-0.0058447463,-0.121873505,-0.2584859,1.0860806,-0.420551,-0.16960873,-0.27332354,-0.08726569,-0.23535104,-0.14422719,0.31277755,-0.07561139,-0.15943184,-0.017234253,9.345025,-0.10970624,0.17921604,0.2896647,1.0267537,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.11257408,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.05532343,-0.2085637,-0.18158524,0.0128209125,-0.15753548,-0.41809428,0.0957821,-0.2838703,-0.07707038,0.38460344,-0.23101206,-0.038307358,0.10258764,-0.07754325,0.4022881,-0.21242215,0.09249009,0.61029667,-0.25353485,-0.09107119,-0.09609405,0.27419087,0.06680566,0.22218142,0.12579179,0.0662305,-0.069226705,-0.13986,0.17969671,-0.25539815,-0.11409981,-0.18221256,-0.017071463,0.15111662,-0.410399,0.1583286,0.2608731,-0.095318116,0.44834512,-0.105951704,1.0192463,-0.14671578,-0.027653825,-0.3266515,-0.0807927,-0.1779356,-0.17802238,-0.18920949,-0.12387558,0.3415615,0.35094014,-0.21381669,0.19386448,-0.42034394,-0.29204524,-0.05913073,0.05780721,1.180319,-0.34770223,-0.38688797,-0.19943407,-0.0026923171,0.23513493,-0.7400071,-0.6527104,0.3500353,-0.046505306,0.14643522,0.2739117,-0.09834984,-0.121873505,-0.115953244,0.063230634,-0.19970748,0.108796865,-0.19453567,-0.08726569,-0.024294557,-0.16860521,-0.16366728,-0.07561139,-0.15943184,1.2764448,-0.062412024,-0.10970624,-0.04024884,-0.45237738,-0.5096666,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.18799935,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.3812576,-0.036611356,-0.21221668,-0.054732963,0.08896289,-0.27953088,-9.4493174e-05,0.24765722,-0.07707038,0.46744582,-0.50952786,-0.4165903,-0.09264778,-0.26667,-0.491799,-0.5352224,0.26202056,-0.54813474,-0.08427087,0.04683722,-0.09609405,-0.49372277,-0.46371448,-0.0048117633,1.2359421,0.3920766,-0.23539196,-0.50116706,-0.31258613,-0.45965222,-0.11409981,0.31112576,-0.278516,-0.6768631,-0.29406843,-0.62910736,-0.2989662,-0.2504384,-0.21855077,0.19704135,-0.30840647,8.080222,-0.005586207,-0.58789104,-0.0807927,-0.1779356,-0.50833076,0.7718094,-0.5184416,0.37160274,-0.44609797,0.7359576,-0.27531433,-0.58008426,-0.08216667,-0.05913073,0.045967113,0.24726829,0.14939053,-0.96233094,-0.19943407,-0.04516224,2.6367614,-0.13776031,0.47070843,0.13850118,-0.56146735,-0.8451559,0.12022296,-0.20646659,-0.121873505,-0.49831808,-0.15987289,-0.041864794,-0.27440554,15.76531,-0.08726569,-0.14324754,-0.27433306,0.66201043,-0.07561139,-0.15943184,-0.8683324,-0.18236893,-0.10970624,-0.10520527,0.83082646,-0.7330977,1
