rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_NRXN2,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_NPS,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ZNF787,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_NRCAM,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_NOX3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_ZNF672,methylation_gene__GENE_RASA1,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_ASAP3,methylation_gene__GENE_SQLE,methylation_gene__GENE_PREB,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SAMD10,methylation_gene__GENE_ZHX2,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_FOXC1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_PARVB,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_GHSR,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_UNG,methylation_gene__GENE_ACADM,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_EIF6,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_IL4R,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_ZNF444,methylation_gene__GENE_NIPA1,rnaseq_gene__GENE_OR8D4,rnaseq_gene__GENE_LCN15,methylation_gene__GENE_KBTBD6,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_PLA2G16,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NETO2,methylation_gene__GENE_PAK1,methylation_gene__GENE_FICD,methylation_gene__GENE_FGFBP3,methylation_gene__GENE_ARG2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.05911512,-0.14691968,0.44274798,-0.0036666382,0.5333452,-0.076208994,0.21001181,-0.050727505,-0.12772195,0.2706751,-0.078769214,-0.05375852,-0.15060945,-0.115279995,0.44735587,-0.054619074,0.31560567,-0.059945107,0.027982326,-0.07671373,0.35915965,-0.07707038,0.14908046,-0.05610869,0.9844722,-0.22760545,0.16186437,1.0159036,0.47713587,0.45770055,-0.088562965,0.20935532,-0.06817627,-0.108833104,-0.13364081,-0.5395056,-0.2565375,0.16463402,-0.030639788,-0.08437601,0.59795475,0.47496718,-0.12458608,0.08897805,0.27958828,0.2272254,-0.22172639,0.06987341,1.2068262,3.2758977,0.47371525,-0.105781555,0.09910386,-0.15906872,0.7914269,-0.0807927,-0.24195695,0.6479069,-0.11265257,-0.091100186,-0.07592422,0.9498777,0.7435093,0.44668126,-0.07800698,0.33363852,1.2061398,0.49289367,1.0824646,0.47917026,-0.13132356,-0.00688021,-0.16934597,0.5386024,0.39000398,-0.12419063,-0.16993497,0.5347323,-0.12937783,1.0443043,1.8837887,-0.08857027,-0.115679696,-0.041104555,0.99436545,0.5465045,0.2907105,0.4518137,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.05091427,-0.038771857,0.07993382,-0.07331298,0.26627517,-0.076208994,0.20204508,0.19781606,-0.25669625,0.09513278,-0.078769214,-0.05375852,-0.011205168,-0.115279995,0.33355463,-0.054619074,0.34635282,-0.059945107,-0.22247511,-0.07671373,-0.03293627,-0.07707038,0.27013212,-0.05610869,-0.13403943,-0.14633517,0.11925884,0.597873,0.15593515,0.42221028,-0.053529907,0.22615694,-0.06817627,-0.108833104,-0.13364081,-0.22885677,-0.11898578,0.24862462,-0.075323366,-0.17212418,0.35280696,-0.23146625,-0.12458608,-0.13974337,0.58741796,-0.17589508,-0.007688226,0.54774725,-0.1779356,0.21835826,0.09903937,-0.105781555,0.46233296,-0.15906872,0.6877684,-0.0807927,-0.24195695,0.52126783,-0.11265257,0.20400895,-0.15942119,0.1682076,-0.05603533,0.44356835,-0.07800698,0.68240315,0.99942005,-0.097628534,0.06289611,0.36779258,-0.13132356,0.2673517,-0.16934597,0.0774556,0.29922715,-0.12419063,-0.16993497,0.43447703,-0.12937783,-0.17015705,0.604901,-0.08857027,-0.115679696,-0.10513367,0.092167355,0.14936648,0.035756256,-0.03143187,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.014494949,-0.23976746,0.4020011,-0.21392931,-0.33312437,-0.076208994,0.145766,0.039902687,-0.19926059,0.12858018,-0.078769214,-0.05375852,-0.2824461,-0.115279995,0.0785432,-0.054619074,0.5403949,-0.059945107,-0.23356575,-0.07671373,-0.09176247,-0.07707038,0.07669249,-0.05610869,0.2417095,0.025482371,-0.19923109,-0.07284246,0.22210237,-0.14385797,0.35275945,0.16185874,-0.06817627,-0.108833104,0.70377237,0.102730416,-0.2527536,0.6194263,-0.072280794,-0.3130845,-0.11364252,0.64652,-0.12458608,0.36377966,0.052445862,0.60824716,-0.26213324,0.29927158,-0.1779356,-0.10070294,0.30007946,-0.105781555,0.8704294,-0.15906872,-13.573904,-0.0807927,-0.24195695,0.4123174,-0.11265257,-0.21857662,-0.10494892,-0.15757169,-0.33537933,0.06493337,-0.07800698,0.44405803,0.567876,0.38659605,19.146242,-0.31946817,-0.13132356,-0.49597955,-0.16934597,0.15649548,0.24782015,-0.12419063,-0.16993497,-0.23500541,-0.12937783,1.7643731,0.45287672,-0.08857027,-0.115679696,-0.13518228,-0.05689815,0.26270702,0.29696888,0.55256355,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.015286363,-0.031077828,0.25191516,0.052154016,0.18057676,-0.076208994,-0.16502517,-0.13088898,-0.03871958,-0.03265012,-0.078769214,-0.05375852,0.16613853,-0.115279995,0.3351197,-0.054619074,0.053150225,-0.059945107,0.03939247,-0.07671373,0.032443985,-0.07707038,0.30667108,-0.05610869,-0.07178384,-0.31127045,0.18308337,-0.30539578,0.30505016,0.27652344,-0.003272901,-0.08625423,-0.06817627,-0.108833104,1.045895,-0.37895015,-0.1818383,0.80351037,-0.07559107,-0.071074046,0.4775499,0.5102269,-0.12458608,-0.11230757,1.3014755,0.43223673,-0.017994884,0.054084998,-0.1779356,-0.02360482,0.083391644,-0.105781555,-0.39016142,-0.15906872,0.23440586,-0.0807927,-0.24195695,-0.061491575,-0.11265257,-0.13365583,-0.019437924,0.07653369,-0.32100102,0.39470822,-0.07800698,0.23384218,0.655799,-0.41202185,0.5950935,0.45988655,-0.13132356,-0.44262087,-0.16934597,-0.13685663,-0.050524242,-0.12419063,-0.16993497,-0.050697826,-0.12937783,0.31094348,0.5313745,-0.08857027,-0.115679696,-0.06100581,0.31472826,-0.08211828,-0.37962744,0.32734436,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.13112028,-0.14090452,0.17420074,-0.049074426,0.3142203,-0.076208994,0.4668591,0.040782627,-0.28165153,0.020830989,-0.078769214,-0.05375852,-0.13524938,-0.115279995,0.58256614,-0.054619074,-0.06845257,-0.059945107,-0.24252142,-0.07671373,1.0847449,-0.07707038,-0.13904826,-0.05610869,0.64046335,-0.24469209,-0.17083076,0.69273967,0.3721909,0.3843452,0.048789624,0.031844098,-0.06817627,-0.108833104,-0.13364081,-0.6312551,-0.04621727,1.2603718,-0.13785563,-0.07751339,0.6267158,12.285047,-0.12458608,-0.2111484,0.25460204,0.07499891,0.015503643,0.64820397,-0.1779356,0.35717335,-0.040170457,-0.105781555,-0.049509756,-0.15906872,0.92979044,-0.0807927,-0.24195695,0.736534,-0.11265257,0.38132712,-0.10297402,-0.22117224,-0.2815586,0.4086612,-0.07800698,0.43237397,0.2375971,-0.27106524,0.02173457,0.71962285,-0.13132356,-0.43120435,-0.16934597,0.56036884,0.5002064,-0.12419063,-0.16993497,-0.12119928,-0.12937783,0.27982056,0.89876693,-0.08857027,-0.115679696,-0.14794041,3.7781475,0.035374757,-0.30886686,-0.25126928,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.021413634,-0.15569627,0.1302406,-0.14378686,0.26614973,-0.076208994,0.1704444,-0.37048447,-0.08702086,-0.010627207,-0.078769214,-0.05375852,0.5490126,-0.115279995,-0.3712967,-0.054619074,0.4120855,-0.059945107,-0.19699128,-0.07671373,-0.07473944,-0.07707038,0.3730801,-0.05610869,0.37162837,-0.3265845,-0.2504812,-0.13766615,-0.19804487,0.29502296,0.07179422,0.18460937,-0.06817627,-0.108833104,-0.13364081,-0.67932934,-0.49298593,0.17079182,-0.17339282,0.35324588,0.11402729,1.8327817,-0.12458608,-0.22909273,0.5822226,0.23911758,-0.19646397,1.2895902,-0.1779356,9.263809,0.6347705,-0.105781555,-0.0010059616,-0.15906872,0.5318592,-0.0807927,-0.24195695,0.0637137,-0.11265257,-0.26513752,-0.23219745,0.0998744,-0.4152729,0.3619775,-0.07800698,0.31726974,1.148262,0.11878219,1.0401075,0.9236831,-0.13132356,-0.22455274,-0.16934597,0.11857687,-0.13941512,-0.12419063,-0.16993497,0.8746349,-0.12937783,-0.17490456,0.39489123,-0.08857027,-0.115679696,-0.14055151,0.51418054,0.2838731,0.25524744,-0.056975823,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.16413029,-0.042440932,0.40680385,-0.2589642,-0.052618288,-0.076208994,-0.46195698,-0.24470922,-0.24308452,0.07898304,-0.078769214,-0.05375852,-0.17661701,-0.115279995,-0.22077927,-0.054619074,-0.1577576,-0.059945107,-0.2440044,-0.07671373,-0.4395449,-0.07707038,0.13656853,-0.05610869,-0.29987082,-0.02700497,-0.17377685,0.41398343,0.104002714,0.22399592,-0.015169799,-0.23855555,-0.06817627,1.5860356,-0.13364081,0.10716263,-0.42004102,0.20825844,-0.15163761,0.41669902,0.30435342,0.3685961,-0.12458608,-0.19994457,-0.07035664,1.7702204,0.12863398,0.70945185,-0.1779356,1.8842024,0.04095295,-0.105781555,0.10700485,-0.15906872,0.62333775,-0.0807927,-0.24195695,-0.051352482,-0.11265257,0.09183179,-0.14125156,0.16434617,-0.12759939,-0.4554972,-0.07800698,0.046953984,-0.4715764,0.38522246,-0.030955566,0.6134627,-0.13132356,0.3784068,-0.16934597,0.28155425,-0.4074718,-0.12419063,-0.16993497,-0.42039993,-0.12937783,0.1708154,-0.0971574,-0.08857027,-0.115679696,-0.19609223,0.23308161,-0.13792142,-0.03240933,0.19341451,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.15855706,-0.00055578543,0.48736537,-0.19551627,0.48713988,-0.076208994,-0.58173263,-0.13701548,-0.07337204,-0.12797666,-0.078769214,-0.05375852,-0.356531,-0.115279995,-0.08741372,-0.054619074,0.42851132,-0.059945107,-0.14990808,-0.07671373,-0.03229449,-0.07707038,0.038547054,-0.05610869,-0.32896256,0.16063295,0.41462106,0.060466208,0.030032158,0.34698087,-0.1010377,0.19948883,-0.06817627,3.0428958,-0.13364081,0.027461624,-0.488965,0.5774802,-0.15028577,-0.2442379,-0.17366016,0.15703635,-0.12458608,-0.103183985,1.3307127,1.153441,0.5359414,0.54051846,-0.1779356,0.3198292,0.19516045,-0.105781555,0.5009751,-0.15906872,0.31924462,-0.0807927,0.47268105,0.09837568,-0.11265257,0.51608133,-0.1429607,-0.068481766,-0.087284684,0.098971866,-0.07800698,0.18462878,1.6763544,0.1936142,0.095704995,0.77159107,-0.13132356,0.9104568,-0.16934597,0.20775928,0.059481595,2.166552,-0.16993497,0.6431921,-0.12937783,0.4906494,0.9835681,-0.08857027,-0.115679696,-0.2125474,0.7369869,0.19024913,-0.16161995,-0.30495313,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.102922715,-0.37652317,-0.2262255,-0.24233611,0.13701515,-0.076208994,-0.28607368,-0.26733664,-0.24974307,-0.23905225,-0.078769214,-0.05375852,-0.41372702,-0.115279995,0.14245956,-0.054619074,-0.33902293,-0.059945107,-0.3328419,-0.07671373,1.739028,-0.07707038,0.39871156,-0.05610869,-0.46673182,-0.41033393,-0.13513897,-0.14471008,-0.45137188,-0.31251577,-0.40209523,-0.30835506,-0.06817627,-0.108833104,-0.13364081,-0.5175863,-0.34982505,-0.02163399,-0.20532864,-0.11612685,-0.06781553,0.02861088,-0.12458608,-0.07660687,0.17936411,0.69338864,0.27352932,-0.19677319,-0.1779356,0.004757376,-0.3614249,-0.105781555,0.06816922,-0.15906872,0.71304953,-0.0807927,0.36930573,-0.31285697,-0.11265257,-0.10493611,-0.088318676,0.0009333029,-0.37957278,-0.65384716,-0.07800698,-0.36396706,-0.13692825,0.2102614,-0.65707123,0.3912933,-0.13132356,-0.6396579,-0.16934597,-0.056748282,-0.13390645,-0.12419063,-0.16993497,-0.1347311,-0.12937783,16.396757,-0.38426837,-0.08857027,-0.115679696,-0.16003159,-0.17979944,-0.34346163,-0.5684936,-0.31761554,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.04452565,0.062035,-0.08461764,-0.10042481,-0.031903416,-0.076208994,-0.16707076,0.04211657,-0.17952596,-0.14487675,-0.078769214,-0.05375852,-0.2870962,-0.115279995,1.2841263,-0.054619074,-0.31117603,-0.059945107,-0.08353032,-0.07671373,-0.24894632,-0.07707038,0.3685202,-0.05610869,-0.16881931,0.029313248,-0.06866211,-0.16607589,-0.31143692,0.15061508,-0.27391726,-0.17632772,-0.06817627,-0.108833104,-0.13364081,0.006969357,0.4806108,-0.32662466,-0.0011930716,0.46872202,-0.17329897,-0.37417993,-0.12458608,-0.20836312,-0.17537414,-0.21301244,0.47317395,-0.44570932,-0.1779356,-0.07198345,0.21789247,-0.105781555,0.31394014,-0.15906872,0.41466978,-0.0807927,-0.24195695,0.41795707,-0.11265257,1.016257,-0.042141065,-0.30162066,-0.1749732,0.014006277,-0.07800698,-0.34108254,-0.012139512,0.32096624,0.2217562,0.4222813,-0.13132356,-0.41711044,2.3020658,-0.016185317,-0.09478672,-0.12419063,-0.16993497,-0.23433965,-0.12937783,-0.32399282,-0.30585125,-0.08857027,-0.115679696,-0.07194897,-0.06871273,-0.25364044,3.05017,-0.4687443,1
-0.044065267,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.03986407,0.0017532841,-0.15592614,-0.015646797,-0.31843594,-0.076208994,-0.025970517,-0.14022197,0.008246835,-0.16447729,-0.078769214,-0.05375852,0.32131574,-0.115279995,0.11314953,-0.054619074,-0.117268875,-0.059945107,-0.23094104,-0.07671373,-0.15117934,-0.07707038,0.023118759,-0.05610869,-0.46973795,-0.2308297,-0.20085093,0.036012255,-0.39000228,-0.16039872,-0.003912064,0.031205747,-0.06817627,-0.108833104,-0.13364081,0.03239024,0.5495638,-0.11499653,-0.04698446,-0.029080823,-0.27054104,-0.15949878,-0.12458608,-0.27562112,-0.09889558,-0.4074281,0.2334332,-0.2116558,-0.1779356,-0.42256078,0.8460026,-0.105781555,-0.24034183,-0.15906872,-9.377013,-0.0807927,-0.24195695,0.26274475,-0.11265257,-0.2294245,0.068006895,-0.32066587,0.1276184,-0.24778771,-0.07800698,-0.30437323,-0.045104142,-0.045238335,-0.21703242,0.39507532,-0.13132356,-0.36778164,-0.16934597,-0.17328192,0.03229463,-0.12419063,-0.16993497,-0.5707063,-0.12937783,-0.26094508,-0.5170381,-0.08857027,-0.115679696,-0.10586282,-0.13235368,-0.3846,-0.53437227,-0.22245878,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142741,0.057732377,0.032169104,0.20554736,-0.38501823,0.0,-0.21465495,-0.05629342,0.32609913,-0.30501378,0.0,0.0,0.12587714,0.0,0.53549385,0.0,-0.23662293,0.0,0.02989929,0.0,-0.26153147,0.0,-0.35411346,0.0,-0.414755,0.4023141,0.044925194,-0.4559135,-0.56354326,-0.8222114,-0.06886089,-0.44176692,0.0,0.0,0.0,0.5389643,0.23727794,-0.16218007,-0.10193416,-0.85799426,-0.5649355,-0.40844396,0.0,1.189037,-0.133662,-0.3599122,-0.384103,-0.3391848,0.0,-0.21643685,-0.5311983,0.0,-0.24611448,0.0,-0.09366355,0.0,0.0,-0.5749727,0.0,-0.43846816,0.087114125,-0.7334546,0.4256651,-0.23037626,0.0,-0.5278708,-0.5331115,-0.5047616,-0.3721311,-0.5553352,0.0,-0.1341356,0.0,-0.5429478,-0.09729452,0.0,0.0,-0.3757031,0.0,-0.42315388,0.034849722,0.0,0.0,-0.07848718,-0.28566274,-0.13206686,-0.15379745,-0.36529744,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.08170588,0.04343615,-0.21894918,-0.2776247,-0.34581012,-0.076208994,-0.13078502,-0.1988618,0.015876548,-0.5560584,-0.078769214,-0.05375852,0.3006939,-0.115279995,-0.58832145,-0.054619074,-0.27229837,-0.059945107,-0.18282686,-0.07671373,-0.07446844,-0.07707038,-0.09744891,-0.05610869,-0.63404226,-0.49299824,-0.45820495,-0.7077585,-0.40590426,-0.40371853,-0.126749,-0.4595847,-0.06817627,-0.108833104,-0.13364081,-0.21292283,-0.050193835,-0.50600445,-0.04084254,-0.34411672,-0.49837887,-0.48544127,-0.12458608,-0.18543303,-0.4698043,-0.4322939,-0.81269187,-0.47300735,-0.1779356,-0.34925482,-0.4911513,-0.105781555,-0.7142454,-0.15906872,0.5792408,-0.0807927,-0.24195695,-0.19515127,-0.11265257,-0.48284045,-0.05426928,-0.49342206,-0.4374792,-0.51024216,-0.07800698,-0.32593733,-0.43426022,-0.660926,-0.5178331,0.22657068,-0.13132356,-0.42844996,-0.16934597,-0.97915787,-0.548456,-0.12419063,-0.16993497,-0.44046172,-0.12937783,-0.6451696,-0.643814,-0.08857027,6.733518,-0.15153565,-0.6478697,0.07407129,-0.10115636,-0.96395415,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.14739051,0.18927737,-0.027170237,-0.016308084,0.050523456,-0.076208994,0.54445976,0.17592576,-0.045649294,0.67733794,-0.078769214,-0.05375852,0.19943912,-0.115279995,-0.40956676,-0.054619074,-0.11523425,-0.059945107,0.15266255,-0.07671373,0.14525615,-0.07707038,0.15517063,-0.05610869,0.13576607,0.0034279265,1.0761985,0.59371203,0.5396954,0.05060741,0.15069856,0.31385162,-0.06817627,-0.108833104,-0.13364081,-0.16816847,-0.1804412,1.2136921,-0.11361735,1.8166208,0.047054436,0.07313107,-0.12458608,-0.07497374,0.31260848,0.26017854,0.86704385,0.06607811,-0.1779356,-0.17594111,0.7879387,-0.105781555,0.1425655,-0.15906872,0.4483497,-0.0807927,0.57953274,0.41702178,-0.11265257,0.7902746,0.103767596,1.1440418,0.21714537,0.31976968,-0.07800698,0.23167405,0.85367024,0.49201927,-0.03577097,0.6140231,-0.13132356,0.2677257,-0.16934597,0.9493718,0.2593398,-0.12419063,-0.16993497,0.8137444,-0.12937783,0.58206326,0.26269078,-0.08857027,-0.115679696,-0.095230475,0.33620253,1.0359863,-0.009065168,0.57054645,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.16320609,0.021706352,0.4751444,16.24606,0.0795603,-0.076208994,0.27333757,-0.23026235,0.17337985,-0.03065821,-0.078769214,-0.05375852,0.014329729,-0.115279995,-0.26668903,-0.054619074,0.061948594,-0.059945107,0.07285799,-0.07671373,-0.014128222,-0.07707038,0.15477107,-0.05610869,0.093189046,-0.36896953,0.25884587,0.47543058,0.19443485,0.5025968,-0.13924761,0.22201787,-0.06817627,-0.108833104,-0.13364081,0.73584205,-0.37980738,-0.11110263,-0.07676155,1.4353566,0.3479685,0.8226612,-0.12458608,-0.16385095,0.16595605,0.65915245,-0.3437685,-0.19244558,-0.1779356,4.3372188,0.14991687,-0.105781555,0.34374502,-0.15906872,0.39742953,-0.0807927,-0.24195695,-0.32664925,4.1706147,0.19470379,-0.04375121,-0.004716782,-0.4629482,-0.44605035,-0.07800698,-0.08096037,0.1597227,0.048533056,0.7830009,0.70068204,-0.13132356,1.400028,-0.16934597,0.6365353,0.011355641,-0.12419063,-0.16993497,1.1568836,-0.12937783,-0.011475295,0.20066996,-0.08857027,-0.115679696,-0.11473762,0.47364834,-0.043481298,-0.22424453,1.3165932,0
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,15.71666,-0.12549858,0.01822794,3.685328,-0.1700332,-0.076208994,21.916412,0.059368823,22.047186,-0.0039702454,-0.078769214,-0.05375852,-0.1335438,-0.115279995,0.06991106,-0.054619074,0.145567,-0.059945107,14.531026,-0.07671373,0.044375986,-0.07707038,0.08244489,-0.05610869,-0.31397262,0.367476,13.267881,1.7322385,-0.42440906,0.04368593,-0.13281792,0.17898118,-0.06817627,-0.108833104,-0.13364081,0.15248246,0.024421556,-0.0794877,14.886696,0.17898427,0.30097565,0.10655164,-0.12458608,8.641248,-0.3940946,0.3112489,0.66449803,17.79085,-0.1779356,-0.23691015,12.700696,-0.105781555,0.14619684,-0.15906872,-0.6492232,-0.0807927,-0.24195695,0.15294757,-0.11265257,-0.18499243,20.235035,19.436857,0.77766734,0.027644143,-0.07800698,-0.1672711,0.3274717,0.23006326,0.45902872,0.41127044,-0.13132356,-0.5853977,-0.16934597,0.005383205,-0.083191276,-0.12419063,-0.16993497,0.014178811,-0.12937783,6.932007,0.1381922,-0.08857027,-0.115679696,9.264922,18.89764,-0.20242253,10.378122,0.7493101,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,15.9592705,22.242846,0.2491789,14.812037,0.1274457,-0.076208994,0.08572964,22.095339,0.12136072,-0.22597626,-0.078769214,-0.05375852,0.35571992,-0.115279995,0.16112883,-0.054619074,0.02543328,-0.059945107,-0.13345715,-0.07671373,-0.19431102,-0.07707038,0.13045982,-0.05610869,0.02190888,-0.30389097,16.474005,2.1473691,0.042788986,0.27380934,0.039888017,0.35055423,-0.06817627,-0.108833104,-0.13364081,0.11143956,-0.005554725,-0.2434538,-0.030904392,-0.1610828,-0.2217043,0.24636738,-0.12458608,10.110009,-0.14171109,-0.27260378,-0.65281147,9.117625,-0.1779356,-0.3534518,15.847032,-0.105781555,-0.49810672,-0.15906872,1.0112227,-0.0807927,-0.24195695,0.4843823,-0.11265257,-0.3200192,-0.11872184,0.3470047,-0.27469295,-0.5022911,-0.07800698,1.0609207,0.73254067,-0.42633522,0.00017384616,0.61524624,-0.13132356,-0.117031686,-0.16934597,0.04140236,-0.0037390161,-0.12419063,-0.16993497,-0.16518028,-0.12937783,-0.08881299,-0.10454896,-0.08857027,-0.115679696,-0.025580367,0.11451328,-0.23846346,11.665057,0.37749588,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.064537615,-0.05532343,-0.018416451,0.0128209125,0.5284643,-0.076208994,0.64459354,-0.18158524,-0.2230636,0.08023966,-0.078769214,-0.05375852,-0.41809428,-0.115279995,-0.2454576,-0.054619074,-0.014736308,-0.059945107,-0.13670206,-0.07671373,-0.038307358,-0.07707038,0.38460344,-0.05610869,-0.21242215,0.09249009,-0.24716611,0.3379416,0.36381352,0.10258764,0.27419087,-0.21144769,-0.06817627,-0.108833104,-0.13364081,0.61029667,-0.32031077,-0.25539815,-0.13922672,0.1583286,0.17969671,-0.017071463,-0.12458608,-0.12899742,-0.18221256,-0.069226705,0.2608731,0.29457298,-0.1779356,0.06071268,-0.32443544,-0.105781555,0.44834512,-0.15906872,0.1653588,-0.0807927,-0.24195695,-0.018135406,-0.11265257,0.041162923,-0.10818893,0.1789239,0.122246504,0.35094014,-0.07800698,-0.17802238,0.19386448,0.08357565,-0.29204524,0.3415615,-0.13132356,-0.21381669,-0.16934597,0.3500353,-0.13389832,-0.12419063,-0.16993497,0.647974,-0.12937783,-0.30451885,-0.38688797,-0.08857027,-0.115679696,-0.033404503,-0.17625251,-0.046505306,-0.3449598,-0.6527104,1
