rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_ADC,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CSTB,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_POMP,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PRAMEF14,methylation_gene__GENE_U2AF1,methylation_gene__GENE_MCFD2,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_DND1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF566,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_CCNB1,methylation_gene__GENE_UBE2T,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_OR4F4,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF497,rnaseq_gene__GENE_OR4F5,methylation_gene__GENE_NES,methylation_gene__GENE_ZNF136,methylation_gene__GENE_PDCD4;LOC282997,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_ZC3H13,methylation_gene__GENE_PRCP,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_RNASE11,methylation_gene__GENE_PDHX;APIP,methylation_gene__GENE_LIN37,methylation_gene__GENE_NFKBIB;SIRT2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_SKIL,methylation_gene__GENE_C12ORF76,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_HEXA;C15ORF34,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_DUSP21,rnaseq_gene__GENE_SNORA32,methylation_gene__GENE_HMHA1,methylation_gene__GENE_TTC18,methylation_gene__GENE_CNPY3,methylation_gene__GENE_ADSL,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_TCP10,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_OR11G2,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,22.5389,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.07505358,-0.05596226,-0.056167826,-0.056256305,-0.12638798,-0.1006545,-0.21174525,-0.10144153,-0.5215618,-0.30734047,-0.1464087,-0.088819906,-0.19830853,1.5901837,-0.22708637,0.025108969,-0.65241337,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,1.9730563,-0.7783792,-0.13871242,-0.46813455,1.9870905,-0.27383223,-0.81440836,0.12886383,-0.08764268,-0.1636733,-0.09052918,-0.06097022,-0.02948596,-0.09131542,-0.54056305,-0.08532813,-0.67481595,-0.15472019,-0.44182956,-0.31120154,-0.10747062,-0.09093261,-0.08460147,-0.26581812,-0.111529574,-0.35840005,-0.44493443,-0.42880064,-0.061562493,-0.21009833,-0.04484727,-0.38424206,-0.61849916,-0.10883868,-0.48891458,2.3745875,-0.3925855,-0.07120374,-0.07853914,-0.6569349,-0.43427563,-0.09038089,-0.14965495,-0.06199895,-0.30712023,-0.29331535,-0.119156815,-0.12752284,-0.31634688,-0.19220082,0.39105678,-0.29886878,6.871887,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,19.862907,-0.25614372,-0.05596226,-0.056167826,-0.056256305,-0.51520765,-0.1006545,-0.825327,-0.10144153,0.024750743,0.40163285,-0.38652232,-0.088819906,-0.34553164,-0.124300115,-0.31856805,0.046118647,-2.1140833,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.114808984,-0.13871242,0.024813876,-0.14742462,-0.3146941,-0.053474363,0.116412014,-0.08764268,-0.3695027,-0.09052918,-0.06097022,0.37444243,-0.09131542,-0.35137257,-0.08532813,2.7284925,-0.05190012,-0.1372271,0.08475476,-0.10747062,-0.09093261,-0.08460147,-0.20072122,-0.111529574,0.36190587,-0.275726,-0.19152044,-0.061562493,-0.21009833,0.59142965,0.06217962,1.3688462,-0.10883868,-0.55916756,0.13709083,-0.080353655,-0.07120374,-0.07853914,-0.40630573,-0.5820804,-0.09038089,-0.14965495,-0.06199895,-0.50383145,2.1337364,-0.119156815,-0.12752284,-0.07995376,-0.3249649,-0.33207086,-0.20368552,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.2950112,-0.05596226,-0.056167826,-0.056256305,-0.40997997,-0.1006545,-0.8066966,-0.10144153,0.12447131,0.05981499,-0.3904785,-0.088819906,-0.69975686,-0.124300115,-0.24965234,0.6131324,-2.6393144,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,8.052037,-0.76884687,-0.13871242,-0.26877403,-0.14742462,-0.46199325,-0.6774223,0.142333,-0.08764268,0.41539004,-0.09052918,-0.06097022,1.0346911,-0.09131542,-0.12998597,-0.08532813,-0.23222142,-0.012543904,-0.4927978,0.4045087,-0.10747062,-0.09093261,-0.08460147,-0.2990044,-0.111529574,-0.8083959,-0.20871651,-0.43642673,-0.061562493,-0.21009833,0.55456567,0.2165596,-0.24437355,-0.10883868,3.9297261,0.5759442,-0.12754998,-0.07120374,-0.07853914,-0.8719687,-0.67745405,-0.09038089,-0.14965495,-0.06199895,-0.108164445,-0.29331535,-0.119156815,-0.12752284,-1.6415907,-0.29692745,0.08045442,-0.52823037,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.050591357,-0.05596226,-0.056167826,-0.056256305,0.27879885,-0.1006545,0.31918794,-0.10144153,-0.19565326,0.118455075,-0.3918311,-0.088819906,-0.32228607,-0.124300115,-0.073731616,0.36237758,-2.419746,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,2.2535503,-0.8705573,-0.13871242,0.035972156,-0.14742462,-0.27560887,0.16987951,0.1510849,-0.08764268,0.35587198,-0.09052918,-0.06097022,-0.5244154,-0.09131542,-0.19644001,10.350589,-0.5309001,0.4199271,-0.24180923,0.086891115,-0.10747062,-0.09093261,-0.08460147,-0.115218654,-0.111529574,-0.09898204,-0.1896115,-0.13576555,-0.061562493,-0.21009833,0.32646093,0.1932085,-0.051941443,-0.10883868,-0.23095793,0.08656292,0.2654193,-0.07120374,-0.07853914,0.17266777,0.63017875,-0.09038089,-0.14965495,-0.06199895,-0.22054963,-0.29331535,-0.119156815,-0.12752284,-1.7379344,0.013754161,-0.35262215,-0.6299456,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.19289012,-0.05596226,-0.056167826,-0.056256305,0.0064208717,-0.1006545,-0.9050722,-0.10144153,-0.11893166,0.43446535,0.18929864,-0.088819906,-0.6204772,-0.124300115,-0.30092302,-0.1623937,-2.23403,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.2789872,-0.13871242,0.9156417,-0.14742462,-0.57791644,-0.105463766,0.41524065,-0.08764268,0.5371799,-0.09052918,-0.06097022,-0.54135615,-0.09131542,-0.119187534,-0.08532813,17.702408,0.09561103,0.0156817,0.8359762,-0.10747062,-0.09093261,-0.08460147,-0.28985214,-0.111529574,-0.10438069,-0.032623157,-0.31058383,-0.061562493,-0.21009833,0.13016333,0.47919145,-0.4955425,-0.10883868,-0.36361164,0.5692671,0.23471135,-0.07120374,-0.07853914,-0.81081736,-0.34867424,-0.09038089,-0.14965495,-0.06199895,-0.39364558,-0.29331535,-0.119156815,-0.12752284,-1.3303443,0.099468514,-0.4003027,-0.08612953,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.5984423,-0.05596226,-0.056167826,-0.056256305,-0.8099831,-0.1006545,-0.58755416,2.2753406,-0.18060705,-0.25905398,0.1460957,-0.088819906,-0.5749419,-0.124300115,-0.28129703,-0.27670336,-2.2627993,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.83883494,-0.13871242,0.25936037,-0.14742462,-0.56512356,-1.004865,0.20841801,-0.08764268,0.67649686,-0.09052918,-0.06097022,-0.39750063,-0.09131542,-0.36873227,16.039307,-1.2184982,0.5617304,-0.67837054,-0.38728642,-0.10747062,-0.09093261,-0.08460147,-0.2378459,-0.111529574,-0.3105666,-0.23197164,-0.59162235,-0.061562493,-0.21009833,0.09770099,0.008092126,-0.35146442,-0.10883868,0.048358824,-0.09524534,-0.12830453,-0.07120374,-0.07853914,-0.7868644,0.32152614,-0.09038089,-0.14965495,-0.06199895,-0.41540757,-0.29331535,-0.119156815,-0.12752284,-0.897588,-0.31871304,-0.689334,-0.5495995,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.13359529,-0.05596226,-0.056167826,-0.056256305,0.4183501,-0.1006545,-0.15306638,-0.10144153,-0.19233066,-0.13001686,0.21895562,-0.088819906,0.07412458,-0.124300115,-0.33662933,0.8465204,0.05953766,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,2.4313114,-0.13871242,1.5422571,-0.14742462,-0.30550256,0.9203804,1.2818899,-0.08764268,0.5731319,-0.09052918,-0.06097022,0.53731704,-0.09131542,0.19359003,-0.08532813,-1.4977455,-0.21657379,0.61981994,0.0038766207,-0.10747062,-0.09093261,-0.08460147,-0.13166654,-0.111529574,0.5421495,-0.07529599,-0.12600023,-0.061562493,-0.21009833,-0.45307666,-0.03531586,-0.0694527,-0.10883868,0.026030228,-0.10067404,-0.5193811,-0.07120374,-0.07853914,1.7428025,-0.4164944,-0.09038089,-0.14965495,-0.06199895,-0.17379683,-0.29331535,-0.119156815,-0.12752284,-0.05714099,-0.26810837,-0.18221419,-0.10576249,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.19867577,-0.05596226,-0.056167826,-0.056256305,0.062494364,-0.1006545,0.4769359,-0.10144153,0.44569507,0.20407313,0.6436315,-0.088819906,0.26410148,-0.124300115,1.238289,0.1298113,0.16883019,-0.0843408,-0.09187428,3.7585952,-0.10746877,-0.07551869,4.4650345,0.024809988,-0.13871242,0.94039977,5.399968,0.55715865,-1.0527643,0.62335986,-0.08764268,-1.2064841,-0.09052918,-0.06097022,0.18710871,-0.09131542,0.65988636,-0.08532813,0.035472557,-0.3580902,0.50985855,0.50877386,-0.10747062,-0.09093261,-0.08460147,0.8644531,-0.111529574,0.7334708,0.1382695,0.20248085,-0.061562493,-0.21009833,0.6961016,0.48025307,0.22904722,-0.10883868,0.36578327,1.0469671,1.2461206,-0.07120374,-0.07853914,0.53724325,-0.699565,-0.09038089,-0.14965495,-0.06199895,0.40607506,-0.29331535,-0.119156815,-0.12752284,-0.06081913,9.654474,1.0007558,0.77507776,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.32298216,-0.05596226,-0.056167826,-0.056256305,0.28002506,-0.1006545,0.123120114,-0.10144153,0.25169942,0.024229767,0.34482807,-0.088819906,0.19191237,-0.124300115,0.038369745,-0.4048316,0.14155546,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.72070915,-0.13871242,-0.6417039,4.3322153,0.20787667,-0.39594686,-0.28914773,-0.08764268,-0.07189311,-0.09052918,-0.06097022,0.6278313,-0.09131542,0.1321286,-0.08532813,-0.054188117,0.062045693,-0.6651031,0.14177226,-0.10747062,-0.09093261,-0.08460147,0.59609807,-0.111529574,0.41636577,0.008143424,0.10310076,-0.061562493,-0.21009833,0.19276783,0.040243816,-0.15049985,-0.10883868,-0.37176585,0.34010282,0.22786969,-0.07120374,-0.07853914,-0.36883366,0.08070291,-0.09038089,-0.14965495,-0.06199895,0.40635112,-0.29331535,-0.119156815,-0.12752284,-0.30004108,0.030083893,-0.013890975,-0.07296674,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.046827823,-0.05596226,-0.056167826,-0.056256305,-0.21920659,-0.1006545,-0.09781944,-0.10144153,-0.0040151747,-0.43921486,0.10571733,-0.088819906,0.23628299,-0.124300115,0.01744918,0.34081012,0.14090008,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,0.108467706,-0.13871242,-0.09745382,-0.14742462,-0.0049147652,-0.28360868,0.5020669,-0.08764268,-0.60981643,-0.09052918,-0.06097022,0.18635005,-0.09131542,0.6085084,-0.08532813,0.14383008,-0.18717419,0.026866585,0.013694311,-0.10747062,-0.09093261,-0.08460147,0.42136127,-0.111529574,0.0063705584,-0.02354621,0.071316585,-0.061562493,-0.21009833,0.017456857,0.08353109,-0.22076823,-0.10883868,-0.24551469,0.1314207,0.8111657,-0.07120374,-0.07853914,-0.06811561,0.72501296,-0.09038089,-0.14965495,-0.06199895,-0.062472045,-0.29331535,-0.119156815,-0.12752284,-0.6288561,0.34243083,-0.17495058,-0.17336091,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.49981546,-0.05596226,-0.056167826,-0.056256305,0.30598605,-0.1006545,-0.4732843,-0.10144153,-0.21270786,0.3974052,-0.16395293,-0.088819906,-0.39186043,-0.124300115,-0.23313203,2.233539,-0.41924065,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,1.9154909,-0.13871242,1.9135875,-0.14742462,-0.06747568,0.96047544,0.66104245,-0.08764268,-0.38669118,-0.09052918,-0.06097022,0.050677955,-0.09131542,-0.0902421,-0.08532813,0.08433698,-0.46186593,1.5984391,0.31591427,-0.10747062,-0.09093261,-0.08460147,-0.17843863,-0.111529574,1.0759822,0.25489977,-0.029075736,-0.061562493,-0.21009833,-0.016082572,-0.045894776,-0.09056383,-0.10883868,-0.06215193,-0.4812838,6.7558966,-0.07120374,-0.07853914,0.8698437,-0.9021931,-0.09038089,-0.14965495,-0.06199895,7.145672,-0.29331535,-0.119156815,-0.12752284,3.304011,-0.16341959,-0.4996065,1.1059957,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.57356334,-0.05596226,-0.056167826,-0.056256305,-0.23379858,-0.1006545,-0.084787555,-0.10144153,-0.22612594,-0.4869426,-0.17436257,-0.088819906,-0.390635,-0.124300115,0.12572627,1.0402547,-0.64902216,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.66892594,-0.13871242,0.27789703,-0.14742462,-0.116226986,-0.06596364,0.54804224,-0.08764268,0.36205676,-0.09052918,-0.06097022,0.14365739,-0.09131542,-0.17851412,-0.08532813,-0.67531335,-0.12467931,-0.05666069,-0.25277936,-0.10747062,-0.09093261,-0.08460147,0.2820093,-0.111529574,-0.18777987,-0.151106,0.054734744,-0.061562493,-0.21009833,-0.5165442,-0.013054927,-0.21619958,-0.10883868,0.41220346,-0.12862353,-0.20663758,-0.07120374,-0.07853914,-0.26748905,-0.56461364,-0.09038089,-0.14965495,-0.06199895,4.259374,-0.29331535,-0.119156815,-0.12752284,-0.17502257,-0.3038766,-0.21769838,-0.50947607,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.27027526,-0.05596226,-0.056167826,-0.056256305,0.53897643,-0.1006545,2.8909984,-0.10144153,1.1185255,-0.032233752,0.66742617,-0.088819906,0.42340925,-0.124300115,0.813159,-0.11658203,0.08928157,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,0.45167136,-0.13871242,0.512404,-0.14742462,0.60421956,18.188765,-0.6676867,-0.08764268,-2.3912113,-0.09052918,-0.06097022,0.82922006,-0.09131542,0.2326904,-0.08532813,-0.92347157,0.10012562,0.72834474,-0.25699657,-0.10747062,-0.09093261,16.160673,-0.08141375,-0.111529574,-0.22205085,0.052823994,0.121236354,-0.061562493,17.457481,0.6896648,1.8962225,0.28352615,-0.10883868,0.11827555,0.661954,0.17424482,-0.07120374,-0.07853914,0.15733345,-0.97270757,-0.09038089,-0.14965495,18.099865,0.1371715,-0.29331535,-0.119156815,-0.12752284,-0.38376048,0.16323277,1.4159709,0.44318375,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.1105734,-0.05596226,-0.056167826,-0.056256305,0.43369526,-0.1006545,0.2845695,-0.10144153,-0.055509664,-0.4627856,-0.004732241,-0.088819906,0.37843108,-0.124300115,-0.2275862,1.2828323,-0.5430315,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.424665,-0.13871242,-0.29535565,-0.14742462,0.21987566,-0.03187897,-0.36326516,-0.08764268,0.4177885,-0.09052918,-0.06097022,0.3124521,-0.09131542,0.47777948,-0.08532813,0.84100896,-0.30322915,-0.27979106,0.13129343,-0.10747062,-0.09093261,-0.08460147,-0.06355033,-0.111529574,0.017357003,0.023361739,-0.1388482,-0.061562493,-0.21009833,0.50854295,0.3126538,-0.413638,-0.10883868,0.7142631,0.3582797,-0.29925886,-0.07120374,-0.07853914,0.056547172,0.8787027,-0.09038089,-0.14965495,-0.06199895,-0.035897918,-0.29331535,-0.119156815,-0.12752284,-0.36901537,-0.02376528,-0.5151288,0.1092956,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,1.6263541,-0.05596226,-0.056167826,-0.056256305,-0.12557207,-0.1006545,0.53103924,-0.10144153,0.068354815,0.32550648,0.53823996,-0.088819906,0.6562321,-0.124300115,0.42030624,0.33213532,-0.13446935,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.3369723,-0.13871242,-0.46730524,-0.14742462,0.14585179,-0.9905383,-0.5059836,-0.08764268,0.375145,-0.09052918,-0.06097022,-0.03730018,-0.09131542,0.16817792,-0.08532813,0.18926701,0.37049004,-0.15197004,-0.037086423,-0.10747062,-0.09093261,-0.08460147,0.18277013,-0.111529574,-0.2655115,0.1027168,-0.19068371,-0.061562493,-0.21009833,0.79015607,0.13070339,0.13619953,-0.10883868,-0.2948312,0.83383405,0.42733362,-0.07120374,-0.07853914,-0.52555305,-4.2389483,-0.09038089,-0.14965495,-0.06199895,-0.016031396,-0.29331535,-0.119156815,-0.12752284,-0.04805186,0.12372948,0.71420276,0.3171919,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,22.538898,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.5648341,-0.05596226,-0.056167826,-0.056256305,0.6529089,-0.1006545,0.45772704,-0.10144153,0.84608066,1.1520486,0.6455643,-0.088819906,0.68139535,-0.124300115,0.37287304,0.6050128,0.14187373,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.32424295,-0.13871242,0.63170683,-0.14742462,0.8247169,1.3101503,0.35451695,-0.08764268,-0.32460395,-0.09052918,-0.06097022,0.88588667,-0.09131542,0.53839403,-0.08532813,0.35618824,0.3257687,0.94311905,0.383958,-0.10747062,-0.09093261,-0.08460147,0.6045745,-0.111529574,0.34656927,0.30868548,0.3611932,-0.061562493,-0.21009833,17.037897,0.33681396,0.46581027,-0.10883868,0.18263076,1.1398011,0.50957876,-0.07120374,-0.07853914,0.062029015,-0.42673215,-0.09038089,-0.14965495,-0.06199895,0.40479985,-0.29331535,-0.119156815,-0.12752284,0.11690934,0.44192386,0.80631953,0.72290456,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.12870409,-0.05596226,-0.056167826,-0.056256305,0.0964012,-0.1006545,-0.18524668,-0.10144153,-0.264958,-0.26720044,0.023553496,-0.088819906,0.09104223,-0.124300115,-0.3333185,-0.09467359,0.24248064,-0.0843408,-0.09187428,-0.13055657,-0.10746877,11.602209,-0.1763773,0.23957475,-0.13871242,-0.60409254,-0.14742462,0.15060942,-0.40173563,-0.044921212,-0.08764268,-0.29781613,-0.09052918,-0.06097022,-0.055330597,-0.09131542,0.40465903,-0.08532813,-0.025486348,-0.28971794,0.0059413146,-0.12431261,-0.10747062,-0.09093261,-0.08460147,2.0359814,-0.111529574,0.3510648,-0.19606264,-0.122079745,-0.061562493,-0.21009833,1.0333558,0.46289763,-0.31372944,-0.10883868,0.34206617,-0.09097258,-0.20952559,-0.07120374,-0.07853914,-0.20245473,-0.0004146278,-0.09038089,-0.14965495,-0.06199895,-0.06467555,-0.29331535,-0.119156815,-0.12752284,0.15053351,0.34946346,-0.24773048,-0.21672566,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
