rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_UNC84B,methylation_gene__GENE_TPP1,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_FRY,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_NSUN5,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_FOXB2,methylation_gene__GENE_ZNF160,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_RTP1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_KRTAP11-1,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_DEFB134,rnaseq_gene__GENE_SPRR2B,methylation_gene__GENE_MDK,methylation_gene__GENE_KTELC1,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_SAA3P,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_GABBR1,methylation_gene__GENE_C6ORF64,methylation_gene__GENE_FGF22,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR9I1,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.49007794,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,1.0161506,-0.5533763,-0.04061949,-0.062246185,-0.5836888,-0.08606776,-0.4676675,0.30332384,-0.041330405,-0.06825314,0.21623088,-0.06940588,-0.089100406,-0.05877857,0.41433942,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.24702527,-0.069542356,-0.07405807,-0.066061795,0.98687035,-0.044386145,-0.22596186,-0.08561648,-0.023108117,2.322745,-0.12899014,0.020526987,-0.19387476,-0.07587367,0.96623605,-0.09464941,-0.057910144,-0.078358516,-0.32584128,-0.23341642,-0.28252107,-0.06859739,5.5147076,-0.07638114,-0.22173359,-0.18903716,-0.38849688,-0.6309144,-0.11066106,-0.04293071,1.5588099,0.14698462,-0.02638453,-0.09172271,-0.3074748,0.018024957,0.19170395,-0.079487145,-0.12846951,-0.051156025,-0.37696332,-0.4345085,-0.0583981,-0.13478157,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.047047593,-0.20640743,-1.174698,0.5483039,-0.16144404,-0.14199477,-0.16757363,-0.1914325,-0.5707334,-0.20341398,-0.14244245,-0.7642985,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.08446265,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.42286786,-0.04061949,-0.062246185,-0.060923375,-0.08606776,-0.053274672,-0.18417612,-0.041330405,-0.06825314,-0.32566747,-0.06940588,-0.089100406,-0.05877857,-0.08599264,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.0280709,-0.069542356,-0.5452504,-0.066061795,-0.74205875,-0.044386145,0.16908208,-0.08561648,-0.18778257,-0.09391567,-0.12899014,-0.25446105,-0.19387476,-0.07587367,-0.24647363,-0.30223104,0.35401174,-0.078358516,-0.10726647,-0.23341642,-0.20943636,-0.06859739,-0.20585823,-0.07638114,-0.04938687,0.19467586,0.6630552,0.066381045,-0.11066106,-0.04293071,-0.16218084,-0.1759104,-0.15320821,-0.09172271,0.3140394,-0.36901993,0.3350261,-0.079487145,-0.12846951,-0.019585533,0.035970863,-0.4345085,-0.0583981,-0.33970562,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.028825048,-0.02218332,-0.031135857,-0.5719704,-0.16144404,-0.14199477,-0.16757363,-0.35049576,-0.17275754,-0.4962526,-0.01459578,-0.31307665,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.33048704,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.22967865,-0.04061949,-0.062246185,-0.18248302,-0.08606776,-0.46027333,-0.1687975,-0.041330405,-0.06825314,-0.12470915,10.186263,-0.089100406,-0.05877857,-0.27679792,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.33066872,-0.069542356,-0.49325663,-0.066061795,-0.014205439,-0.044386145,-0.6921088,-0.08561648,-0.5210043,-0.09391567,-0.12899014,-0.4138323,-0.19387476,-0.07587367,-1.3184866,-0.39092582,-0.31594992,-0.078358516,-0.44064572,-0.23341642,-0.7114353,-0.06859739,-0.21839365,-0.07638114,-0.587096,-0.22488882,-0.44596112,-0.33425105,-0.11066106,-0.04293071,-0.16218084,0.14943299,-0.6989867,-0.09172271,-0.12586182,-0.39982167,-0.29347906,-0.079487145,-0.12846951,-0.46585482,-0.15002804,-0.4345085,-0.0583981,0.06387004,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.16817431,-0.15427928,-0.2339639,-0.33827657,-0.16144404,-0.14199477,-0.16757363,-0.39662737,-0.68050057,-0.2914196,-0.08128332,0.118445806,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.15567051,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.66411453,-0.04061949,-0.062246185,0.08522806,-0.08606776,-0.101632155,-0.4342879,-0.041330405,-0.06825314,0.27561694,-0.06940588,-0.089100406,-0.05877857,0.080719694,-0.14370757,-0.059162382,-0.083192356,-0.09926551,0.13763747,-0.069542356,0.4899994,-0.066061795,0.0020309386,-0.044386145,-0.30320492,-0.08561648,-0.16215593,-0.09391567,-0.12899014,0.21711263,-0.19387476,-0.07587367,-0.42635465,0.06466809,0.763337,-0.078358516,0.61825556,-0.23341642,0.17558792,-0.06859739,0.1029273,-0.07638114,-0.19045642,-0.095141746,-0.054686863,-0.74119335,-0.11066106,-0.04293071,-0.16218084,-0.24160016,1.0617273,-0.09172271,-0.23298527,0.1286022,-0.4325941,-0.079487145,-0.12846951,0.9550014,-0.13824065,-0.4345085,-0.0583981,0.2099254,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,0.19680697,0.015121601,-1.188039,-0.23397481,-0.16144404,4.5438776,-0.16757363,-0.10352322,-0.036489293,0.019461555,0.07925336,-0.30790994,-0.084201984,0
-0.030400895,-0.030400896,32.863373,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.21441194,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.64723414,-0.04061949,-0.062246185,-0.5152782,-0.08606776,-0.23769908,0.87513655,-0.041330405,-0.06825314,-0.5492936,-0.06940588,-0.089100406,-0.05877857,0.0027243712,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.0853502,-0.069542356,-0.26770046,-0.066061795,-0.23775338,-0.044386145,-0.3225776,-0.08561648,-0.35723597,-0.09391567,-0.12899014,-0.17577675,-0.19387476,-0.07587367,0.043045685,0.1098566,16.459297,-0.078358516,-0.4520408,3.440201,0.22515085,-0.06859739,-0.1595244,-0.07638114,0.20209682,-0.0934696,-0.22497813,-0.7189148,-0.11066106,-0.04293071,-0.16218084,-0.17495166,0.055469003,-0.09172271,-0.44296753,-0.06831753,0.08702891,-0.079487145,-0.12846951,0.043033965,-0.17697498,-0.4345085,-0.0583981,-0.31767598,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,2.109792,-0.27519628,-0.6211304,-0.9056237,0.18059057,-0.16144404,-0.14199477,-0.16757363,-0.13445912,-0.42412552,-0.21953088,-0.10424461,-0.5634624,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.5467326,-0.0679732,29.981255,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.74172795,-0.04061949,-0.062246185,1.6450241,-0.08606776,-0.07201558,-0.21037513,-0.041330405,-0.06825314,-0.28689298,-0.06940588,-0.089100406,-0.05877857,0.28506526,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.13306677,-0.069542356,-0.15164308,-0.066061795,0.07229271,-0.044386145,-0.25615543,-0.08561648,0.35036016,-0.09391567,-0.12899014,-0.1684701,-0.19387476,-0.07587367,0.80972546,-0.06698503,0.3358772,-0.078358516,-0.0751341,-0.23341642,-0.04702871,-0.06859739,-0.20602876,-0.07638114,-0.3590331,-0.25476027,-0.26173797,-0.5309894,-0.11066106,-0.04293071,-0.16218084,-0.2258095,0.4563821,-0.09172271,-0.36508068,-0.039181974,-0.023396514,-0.079487145,-0.12846951,0.3579681,-0.17040592,-0.4345085,-0.0583981,-0.18835165,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.16738452,-0.43294233,0.041173283,0.07625961,-0.16144404,-0.14199477,-0.16757363,-0.14355671,-0.33264676,0.114769086,-0.18280858,-0.35062823,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.38256717,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.45379034,-0.04061949,-0.062246185,-0.68020684,-0.08606776,-0.32436776,-0.42150187,-0.041330405,-0.06825314,-0.39598888,-0.06940588,-0.089100406,-0.05877857,0.34968755,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.21422473,-0.069542356,0.11416865,-0.066061795,-0.15906972,-0.044386145,0.4620411,-0.08561648,-0.027630152,-0.09391567,-0.12899014,-0.17375271,-0.19387476,-0.07587367,1.13598,0.09934199,-0.40196282,-0.078358516,-0.688655,-0.23341642,0.0061363736,-0.06859739,-0.05058846,-0.07638114,-0.12979794,-0.2931052,-0.3791909,-0.81808,-0.11066106,-0.04293071,-0.16218084,-0.20341393,-0.24793515,-0.09172271,-0.459997,-0.22106826,-0.24034277,-0.079487145,-0.12846951,-0.23305847,-0.1834672,-0.4345085,-0.0583981,-0.69285846,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.2909869,-0.4156217,-0.7812854,0.53539306,-0.16144404,-0.14199477,-0.16757363,-0.3419593,-0.3644275,-0.44289884,-0.14853081,0.105642974,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.08928149,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.37742567,-0.04061949,-0.062246185,-0.1672521,-0.08606776,-0.093685165,-0.17102547,-0.041330405,-0.06825314,-0.4089039,-0.06940588,-0.089100406,-0.05877857,-0.12837636,0.49541256,-0.059162382,-0.083192356,-0.09926551,4.898201,-0.069542356,-0.12279212,-0.066061795,0.02382149,-0.044386145,-0.3703865,-0.08561648,0.076087415,-0.09391567,0.45240232,-0.04013893,-0.19387476,-0.07587367,0.83658344,0.33892602,0.6315665,-0.078358516,-0.14989328,-0.23341642,-0.2045557,-0.06859739,-0.015405823,-0.07638114,-0.34714016,-0.055377223,-0.13859554,-0.65158534,-0.11066106,-0.04293071,-0.16218084,-0.181149,0.6616944,-0.09172271,-0.1928145,-0.024988404,-0.17471656,-0.079487145,-0.12846951,-0.078897215,-0.24531506,-0.4345085,-0.0583981,0.12737632,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.35375506,-0.21848173,-0.90874624,-0.06661789,-0.16144404,-0.14199477,-0.16757363,-0.0809489,-0.16111675,-0.21155009,-0.11917459,-0.0171625,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.19373389,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.34858766,-0.04061949,-0.062246185,0.12793101,-0.08606776,-0.32538977,-0.67252004,-0.041330405,-0.06825314,-0.37655017,-0.06940588,-0.089100406,-0.05877857,-0.21227895,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.48415744,-0.069542356,-0.40259096,-0.066061795,0.647936,-0.044386145,0.25359645,-0.08561648,0.229913,-0.09391567,-0.12899014,-0.2834102,-0.19387476,-0.07587367,-0.19655518,-0.23563033,0.99418116,-0.078358516,0.23284347,-0.23341642,-0.33467552,-0.06859739,-0.2851619,-0.07638114,-0.17736895,-0.19417027,-0.21634632,0.27524552,-0.11066106,-0.04293071,-0.16218084,-0.34177828,-0.6240342,-0.09172271,-0.41406697,-0.20533715,0.43166864,-0.079487145,-0.12846951,-0.27228662,-0.24841526,-0.4345085,-0.0583981,-0.52450633,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.21160337,-0.39766115,1.2200638,-0.7257289,-0.16144404,-0.14199477,-0.16757363,-0.37606204,-0.2963388,-0.36689126,-0.017207876,-0.19018917,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.27923888,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,0.8509285,-0.09488312,-0.04061949,-0.062246185,-0.1270768,-0.08606776,0.34551743,-0.27903384,-0.041330405,-0.06825314,-0.46214667,-0.06940588,-0.089100406,-0.05877857,-0.3331781,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.43729255,-0.069542356,-0.5614384,-0.066061795,-0.5942445,-0.044386145,-0.345464,-0.08561648,-0.39109176,-0.09391567,-0.12899014,-0.13352041,-0.19387476,-0.07587367,-0.35112926,-0.43074742,-0.9936127,-0.078358516,-0.13524784,-0.23341642,0.021023294,-0.06859739,-0.04698069,-0.07638114,-0.31203866,-0.1936195,-0.39167097,0.2819487,-0.11066106,-0.04293071,-0.16218084,-0.26943895,-0.81786704,-0.09172271,0.1162301,-0.115264416,-0.2751919,-0.079487145,-0.12846951,-0.19487822,-0.11456724,-0.4345085,-0.0583981,0.16292906,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.26093358,0.41430104,0.86666155,-0.004572817,-0.16144404,1.0712707,-0.16757363,-0.22616816,-0.49518308,0.008689955,-0.21893364,-0.49230683,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.26196283,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.01480017,-0.04061949,-0.062246185,-0.34995496,-0.08606776,-0.32903567,0.07591782,-0.041330405,-0.06825314,-0.33533043,-0.06940588,-0.089100406,-0.05877857,-0.3062995,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.30920744,-0.069542356,-0.285466,-0.066061795,-0.47710875,-0.044386145,-0.033065416,-0.08561648,-0.45384708,-0.09391567,-0.12899014,-0.2531757,-0.19387476,-0.07587367,-0.20230228,-0.5869012,-0.6282034,-0.078358516,-0.51003236,-0.23341642,-0.49024913,-0.06859739,-0.3341851,-0.07638114,-0.2695125,-0.14760388,-0.47168732,-0.56619555,-0.11066106,-0.04293071,-0.16218084,-0.46807027,-0.7793988,-0.09172271,-0.07580983,-0.2764833,-0.4234322,-0.079487145,-0.12846951,-0.5891313,-0.16763595,-0.4345085,-0.0583981,-0.37766117,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.18503088,-0.1258883,0.36750978,-0.581178,-0.16144404,-0.14199477,-0.16757363,-0.5137519,-0.48143244,-0.054810964,-0.14368945,-0.27842188,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.4669248,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.55065125,-0.04061949,-0.062246185,-0.20579217,-0.08606776,0.11742567,0.09641184,-0.041330405,-0.06825314,0.12442902,-0.06940588,6.6784596,-0.05877857,-0.46124882,-0.14370757,-0.059162382,-0.083192356,4.023843,-0.30063275,-0.069542356,0.2266833,-0.066061795,-0.06819505,-0.044386145,-0.25911596,11.386753,0.10809358,-0.09391567,-0.12899014,24.472734,-0.19387476,-0.07587367,0.07505999,-0.08898973,-0.38879064,-0.078358516,0.44387957,-0.23341642,0.008881728,-0.06859739,-0.09035788,-0.07638114,-0.15751022,-0.029387036,0.09204335,-0.12568732,-0.11066106,-0.04293071,-0.16218084,-0.4391769,-0.089820705,-0.09172271,0.16288847,-0.019429054,0.18509376,-0.079487145,-0.12846951,-0.34052527,-0.12105014,0.5573539,-0.0583981,-0.27856612,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.24806556,0.13421205,0.17510433,-0.28077304,-0.16144404,-0.14199477,-0.16757363,-0.3838329,-0.5458461,-0.35701436,-0.019514259,0.87527484,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.075387575,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.10367189,-0.04061949,-0.062246185,0.0386848,-0.08606776,-0.38069177,-0.1998897,-0.041330405,-0.06825314,0.83348787,-0.06940588,-0.089100406,-0.05877857,-0.29826754,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.18035798,-0.069542356,-0.032183614,-0.066061795,-0.56327975,-0.044386145,0.04300902,-0.08561648,-0.2335328,-0.09391567,-0.12899014,-0.27462775,-0.19387476,-0.07587367,0.6300251,-0.12233051,-0.6176831,-0.078358516,-0.7408091,-0.23341642,0.41191542,-0.06859739,0.21227165,-0.07638114,0.38845974,-0.09086247,0.029780095,-0.0795409,-0.11066106,-0.04293071,-0.16218084,0.08452743,1.2241322,-0.09172271,0.0783307,-0.1417042,-0.18291748,-0.079487145,-0.12846951,-0.13471836,-0.1254184,-0.4345085,-0.0583981,-0.16695517,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.0395329,0.7132823,0.4551867,-0.23368737,-0.16144404,-0.14199477,-0.16757363,-0.12475734,-0.06183975,0.2305081,-0.07523675,0.22752619,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.015055481,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.01145381,-0.04061949,-0.062246185,2.4457245,-0.08606776,-0.06294743,-0.3918392,-0.041330405,-0.06825314,0.024205081,-0.06940588,-0.089100406,-0.05877857,-0.14795353,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.012445213,-0.069542356,-0.062321313,-0.066061795,0.91607887,-0.044386145,0.21625628,-0.08561648,0.3026101,-0.09391567,-0.12899014,-0.18787944,-0.19387476,-0.07587367,-0.25931358,0.32133752,0.22598554,-0.078358516,0.45222533,-0.23341642,0.3466449,-0.06859739,0.17222011,24.1337,-0.05646565,-0.056112394,1.9393909,0.16042356,-0.11066106,-0.04293071,-0.16218084,0.27877772,0.1642441,-0.09172271,-0.19139883,-0.038318485,0.3262468,-0.079487145,-0.12846951,-0.0066310903,-0.019472664,0.99955946,-0.0583981,-0.12338321,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,1.2003027,-0.13222681,0.6914462,0.50174135,0.811479,-0.16144404,-0.14199477,-0.16757363,0.3057726,0.3289314,0.33375904,-0.0074385316,20.741142,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.29079157,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.11668215,-0.04061949,-0.062246185,0.3689023,-0.08606776,0.5511027,0.10036247,-0.041330405,-0.06825314,0.30255815,-0.06940588,-0.089100406,-0.05877857,-0.13593875,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.06379643,-0.069542356,-0.17475672,-0.066061795,-0.029223016,-0.044386145,0.09693333,-0.08561648,0.3404067,-0.09391567,-0.12899014,0.009094105,-0.19387476,-0.07587367,0.065381125,0.33847657,-0.3852986,-0.078358516,-0.2790132,-0.23341642,0.50883454,-0.06859739,0.22218691,-0.07638114,-0.020888038,0.03622977,1.0215422,0.23813148,3.0949333,-0.04293071,-0.16218084,-0.069709204,0.46428502,-0.09172271,0.17292061,0.08176994,-0.1319939,-0.079487145,-0.12846951,-0.10860675,0.02942133,-0.4345085,-0.0583981,0.27041134,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.032814525,0.2984911,0.92055,0.23908108,-0.16144404,-0.14199477,-0.16757363,-0.015869992,0.13866922,0.58252066,0.0468023,0.24727038,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.071878456,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.073460184,-0.04061949,-0.062246185,-0.04111912,-0.08606776,-0.20895481,-0.60906774,-0.041330405,-0.06825314,-0.14810964,-0.06940588,-0.089100406,-0.05877857,0.14942461,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.17669444,-0.069542356,-0.07895558,-0.066061795,-0.9069685,-0.044386145,-0.3198334,-0.08561648,-0.0010830467,-0.09391567,6.5517726,-0.31660005,-0.19387476,-0.07587367,-0.61259735,0.20313895,0.150596,-0.078358516,0.05169702,-0.23341642,-0.41289136,-0.06859739,-0.29743406,-0.07638114,-0.45294106,-0.21280707,-0.35355788,-0.18345419,-0.11066106,-0.04293071,-0.16218084,-0.38410926,-0.4050406,-0.09172271,-0.2742468,-0.27446893,-0.49002945,-0.079487145,-0.12846951,-0.2550722,0.06891063,-0.4345085,-0.0583981,0.11878731,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,12.515453,-0.11695269,-0.49997032,0.6025655,-0.2822465,-0.16144404,-0.14199477,-0.16757363,-0.27424628,-0.25875458,-0.16598372,8.4646435,-0.34653834,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.36240485,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.18724398,-0.04061949,-0.062246185,0.19313487,-0.08606776,-0.29784077,-0.74120414,-0.041330405,-0.06825314,-0.2570901,-0.06940588,-0.089100406,-0.05877857,0.08989238,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.52060884,-0.069542356,-0.41520694,-0.066061795,-0.06735608,-0.044386145,-0.51300716,-0.08561648,-0.07635755,-0.09391567,-0.12899014,-0.33984637,-0.19387476,-0.07587367,-0.17837992,-0.119997844,-0.5996962,-0.078358516,0.15341152,-0.23341642,0.15093558,-0.06859739,-0.21836145,-0.07638114,0.020941252,-0.15400484,-0.28851077,0.18578446,-0.11066106,-0.04293071,-0.16218084,-0.12506625,-0.93503535,-0.09172271,0.03056593,-0.39398354,-0.37492216,-0.079487145,-0.12846951,-0.14085394,-0.26624903,-0.4345085,-0.0583981,-0.27440923,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.17389683,0.2266398,-0.5503199,-0.10197778,-0.16144404,-0.14199477,-0.16757363,-0.5332959,0.0834582,-0.26616007,-0.19344954,-0.030260574,-0.084201984,1
