rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_TRAPPC2L;GALNS,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_CNOT10,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ENO2,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_CNP,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_SPSB1,methylation_gene__GENE_BID,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_B2M,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_RSPH3,methylation_gene__GENE_PGAP1,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_UBE3B;KCTD10,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ERCC8;NDUFAF2,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_SIN3A,methylation_gene__GENE_MLST8,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_SDC1,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_MAP3K13,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ADK;AP3M1,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_CNIH,target
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.032396317,-0.23057131,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.19694126,-0.12562302,-0.039025616,-0.1785694,-0.0062855645,-0.042500064,-0.30530635,-0.5026886,-0.43817785,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.20464437,-0.035448294,-0.14128156,-0.36292866,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.12963027,-0.062246185,-0.55788016,-0.052791845,-0.12910314,-0.24658594,0.31469044,-0.09052681,-0.14567974,-0.6197846,-0.020366656,-0.0790095,-0.14370757,0.029220909,-0.06867951,-0.109660015,-0.1053454,0.2461504,0.3808185,-0.18902138,-0.041330405,-0.06825314,-0.078358516,0.100311756,-0.4106699,-0.044886343,-0.39301488,0.013112204,-0.3982502,0.021980837,-0.19387476,-0.05877857,0.23401059,0.2266828,-0.34821266,0.22644816,-0.059162382,-0.011313225,-0.21529208,-0.09926551,0.024367282,-0.14203855,-0.42905906,-0.32912794,-0.27691504,-0.26649472,-0.19888565,-0.03573619,-0.080541305,-0.0583981,0.31034,-0.052082743,-0.28199506,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.40695396,0.07208067,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.022238154,-0.14841959,-0.039025616,-0.21351361,-0.041015506,-0.042500064,0.34450787,0.039244447,0.39611456,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.35572132,-0.34907216,0.53115696,-0.06407231,-0.065219104,-0.057666454,0.9534882,-0.06940588,-0.04061949,0.13276826,-0.062246185,-0.10406584,0.53551114,-0.36020187,13.472987,0.06570104,-0.09052681,-0.11931179,-0.13456014,-0.6413056,-0.5951404,-0.14370757,-0.08754727,-0.06867951,0.16976643,-0.1053454,-0.071250014,0.9945743,0.32403323,-0.041330405,-0.06825314,-0.078358516,-0.1650888,-0.5943929,-0.044886343,0.28689003,0.22596677,0.17754695,0.22709395,-0.19387476,-0.05877857,0.28441834,-0.45214182,-0.19687754,-0.06035765,-0.059162382,0.42448163,-0.21529208,-0.09926551,0.6342459,-0.14203855,0.50389093,-0.058966573,0.72584915,-0.49151614,-0.1214792,-0.18087308,0.34360138,-0.0583981,0.38770887,-0.052082743,-0.21299008,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.017243076,-0.1704271,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.07090304,-0.29971728,-0.039025616,-0.1017946,-0.21983026,-0.042500064,-0.2715585,-0.34619123,-0.2296637,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.15346833,-0.49806288,1.366807,-0.11123815,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.20556001,-0.062246185,-0.024685422,-0.052556165,1.166359,0.21526052,0.53887457,-0.09052681,-0.20297772,-0.15656196,0.9331233,-0.6241674,-0.14370757,-0.18291402,-0.06867951,0.040247116,-0.1053454,-0.1639081,0.32624987,0.10078062,-0.041330405,-0.06825314,-0.078358516,0.26814443,-0.24074306,-0.044886343,-0.22290978,-0.10479294,-0.33539852,-0.33387074,-0.19387476,-0.05877857,0.050485138,-0.31318352,-0.009358586,0.064209454,-0.059162382,-0.40807682,-0.21529208,-0.09926551,0.12021679,-0.14203855,0.26807544,0.322724,0.9758565,0.6350511,-0.06190879,0.2748113,1.525152,-0.0583981,-0.007337194,-0.052082743,0.9748856,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.21923411,-0.052297197,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.3746039,-0.12708277,-0.039025616,-0.103438914,0.4922532,-0.042500064,0.29171962,-0.18381728,0.23889296,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.015247653,0.32245946,0.4130354,-0.12801771,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.015856843,-0.062246185,-0.28158322,-0.098610885,-0.3606949,-0.16921794,0.8368078,-0.09052681,0.043793887,0.3407768,-0.62210524,-0.06618581,-0.14370757,0.00472444,-0.06867951,-0.0383733,-0.1053454,0.110582076,0.0629009,-0.17230499,-0.041330405,-0.06825314,-0.078358516,0.2250657,-0.26788062,-0.044886343,0.062160227,1.9764566,0.19644563,0.09049501,-0.19387476,-0.05877857,0.35001978,-0.63306487,-0.48598462,0.18909186,-0.059162382,-3.3674555,-0.21529208,-0.09926551,0.6121738,-0.14203855,-0.0028953538,-0.007959081,0.49341506,0.5540814,0.3298068,-0.079141445,0.6349854,-0.0583981,0.3734337,-0.052082743,0.0101084905,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.20370887,-0.20952347,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.048110247,0.06986155,-0.039025616,-0.07138552,-0.12101975,-0.042500064,-0.12225472,-0.39870697,0.37573814,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.03542159,-0.24219084,0.2787132,-0.22149779,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.016671244,-0.062246185,-0.39207152,-0.12180225,-0.5650471,-0.1538575,-0.38177067,-0.09052681,-0.2572734,-0.79902166,0.2731519,-0.18026248,-0.14370757,0.29164916,-0.06867951,-0.085057594,-0.1053454,0.56816155,-0.16104448,-0.016260644,-0.041330405,-0.06825314,-0.078358516,-0.14667846,0.31166086,-0.044886343,-0.15034342,0.10586859,0.3496552,0.5406078,-0.19387476,-0.05877857,0.13307239,-0.5048331,0.9597523,0.43873754,-0.059162382,0.49275327,0.88363,-0.09926551,-0.046711534,-0.14203855,-0.22326742,0.0039050165,-0.30845818,-0.025748804,-0.16554232,-0.17299682,-0.5910136,-0.0583981,-0.2809662,-0.052082743,0.0019523661,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.67572355,0.40652308,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.25373855,-0.35919452,-0.039025616,-0.34020373,-0.09381451,30.733828,2.7513297,0.9405788,2.111624,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,4.1054296,-0.36406177,2.1796637,3.6128728,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,3.1726398,-0.062246185,0.52341443,2.7439766,1.8692635,2.3821454,3.4732418,-0.09052681,2.3044887,1.2952079,2.5798264,0.12787846,-0.14370757,3.415288,-0.06867951,6.0375066,-0.1053454,2.7217658,4.051585,4.7256317,-0.041330405,-0.06825314,-0.078358516,3.2347474,0.1684578,-0.044886343,1.2567743,3.189482,2.0526886,4.0995417,-0.19387476,-0.05877857,4.4876585,3.5453598,-0.68624103,2.9173641,-0.059162382,0.6336181,-0.21529208,-0.09926551,5.181447,-0.14203855,2.4002519,2.9944904,3.1374264,1.485577,2.2049918,1.4968528,4.678698,23.899282,2.5746653,-0.052082743,4.774574,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.42027998,-0.053474188,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.49327204,-0.39837548,-0.039025616,-0.27306193,0.045878127,-0.042500064,2.1570349,0.07944845,2.2845292,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,2.5346065,-0.8570807,1.5427072,2.9994006,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,2.8743057,-0.062246185,0.54609376,2.3608913,1.2058411,1.6470295,3.1008391,-0.09052681,2.438647,-0.3709553,2.9316843,-0.27238858,-0.14370757,5.326338,-0.06867951,4.719734,-0.1053454,2.7536736,2.8258314,4.0587196,-0.041330405,-0.06825314,-0.078358516,3.1146083,-0.5314523,-0.044886343,1.8255337,1.9822669,2.566682,3.8750358,-0.19387476,-0.05877857,3.6259227,1.4369874,-0.46010596,2.855435,-0.059162382,0.6333469,-0.21529208,-0.09926551,3.8553915,1.1494062,2.071256,2.9285305,3.5469134,1.8098888,2.3832724,1.1374549,4.1070266,-0.0583981,3.4128509,-0.052082743,5.019449,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.68786633,0.18017784,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.25075513,-0.37267026,-0.039025616,-0.27252224,-0.35683128,-0.042500064,2.4069726,0.7140746,1.7917087,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,2.1405594,-0.70871705,2.245824,2.7747648,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,2.62965,-0.062246185,0.747085,2.7126508,2.5407803,1.958118,2.8838181,-0.09052681,2.11108,-0.04214622,2.5098655,-0.2508512,-0.14370757,3.607265,-0.06867951,5.138561,-0.1053454,2.5308812,3.6713731,3.24442,-0.041330405,-0.06825314,-0.078358516,2.74911,-0.74755967,-0.044886343,1.3769629,3.3174896,1.2305666,3.954259,-0.19387476,-0.05877857,3.856945,4.226067,-0.69107527,2.785705,-0.059162382,0.5872029,-0.21529208,-0.09926551,4.7012076,-0.14203855,1.5172474,4.103515,4.3746223,2.1239355,1.599361,1.0119823,5.07744,-0.0583981,2.6950154,-0.052082743,4.345404,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.53067344,0.42269185,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.56595314,-0.38539702,-0.039025616,-0.30507278,0.12406803,-0.042500064,3.1419268,0.5607244,2.0728648,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,2.8755422,-0.8756359,1.509352,3.362925,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,2.8294392,-0.062246185,0.4225943,2.6680198,1.6066675,1.6301543,2.573915,-0.09052681,1.8682175,0.36871052,2.7488866,0.3101701,-0.14370757,4.3017516,-0.06867951,6.877453,-0.1053454,2.4696524,3.322139,3.323082,-0.041330405,-0.06825314,-0.078358516,3.0177236,-0.6306916,-0.044886343,2.3244164,3.1739397,1.5074772,3.5950215,-0.19387476,-0.05877857,3.34167,2.5580862,-0.5732923,2.7090952,-0.059162382,0.47361216,-0.21529208,-0.09926551,4.546391,1.3396919,3.4904108,1.9787407,2.94362,1.4976622,2.4290001,0.7625684,5.8016706,-0.0583981,2.0244474,-0.052082743,5.1189985,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.74839723,-0.08292233,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.17064205,-0.42799228,-0.039025616,-0.3838669,0.2554854,-0.042500064,1.6060927,0.49221924,2.393085,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,3.0943274,-0.81915605,1.3679527,3.1575048,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,2.1627474,-0.062246185,-0.19754833,3.239366,1.266587,1.6608303,3.1692286,-0.09052681,2.379782,-0.26001567,2.2838655,-0.1907662,-0.14370757,3.4817734,-0.06867951,2.8759382,-0.1053454,2.299604,3.8551552,2.9028745,-0.041330405,-0.06825314,-0.078358516,3.8161776,-0.8805529,-0.044886343,1.7721936,2.6742454,2.0945048,3.5542252,-0.19387476,-0.05877857,3.8249755,2.909412,-1.0077527,2.551526,-0.059162382,0.30952197,3.935111,-0.09926551,6.183631,-0.14203855,1.855631,2.2912343,3.4387877,1.341359,1.8355192,11.925691,3.255087,-0.0583981,1.9457521,-0.052082743,4.195849,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.14595398,-0.22822979,-0.07355285,-0.05578467,-0.067629814,30.727016,-0.0679732,0.54581654,-0.080387585,-0.039025616,0.022319144,-0.09552278,-0.042500064,-0.100038245,0.1862408,-0.25920272,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.02282405,0.33722004,0.37467995,-0.10996537,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.018454026,-0.062246185,-0.47706455,-0.0081415,0.12592047,-0.10875428,0.40617144,-0.09052681,-0.46293586,-0.120058075,-0.011029846,-0.36052972,-0.14370757,0.42824996,-0.06867951,-0.16185121,20.790955,0.30515096,0.026087211,0.13624442,-0.041330405,-0.06825314,-0.078358516,-0.09515448,0.19748928,-0.044886343,-0.18943213,0.020510672,-0.08568075,0.7042919,-0.19387476,-0.05877857,0.2380521,-0.20156598,0.4438603,-0.32691228,-0.059162382,0.06770016,0.7817977,-0.09926551,1.0402597,-0.14203855,0.20003709,0.4774469,-0.28765973,-0.14153531,0.49886188,-0.05034719,0.2502413,-0.0583981,-0.11098953,-0.052082743,0.12223938,0
-0.030400895,-0.030400896,32.86337,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.24023402,0.07332,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.092082925,0.034850348,-0.039025616,0.1924428,0.44266272,-0.042500064,0.03191235,0.37205204,0.29855818,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.111077875,-0.5111777,-0.07513618,-0.1769951,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.021761656,-0.062246185,-0.33337107,0.17536125,0.47568294,-0.16813113,0.3304784,-0.09052681,0.18620184,0.02655502,0.27485836,0.1632653,-0.14370757,0.12189916,-0.06867951,0.28856698,1.5165013,-0.026616096,0.25657147,-0.33306652,-0.041330405,-0.06825314,-0.078358516,0.28542686,0.322329,-0.044886343,-0.09445836,0.9489905,0.07740124,0.13520251,-0.19387476,-0.05877857,-0.37617776,-0.21897544,0.050460476,-0.12640364,-0.059162382,-0.09018455,-0.21529208,-0.09926551,-0.025217423,-0.14203855,-0.1536109,0.012590762,-0.4268552,1.2543138,0.068975605,0.028153388,0.10234906,-0.0583981,0.27582392,-0.052082743,0.20152722,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.23079093,-0.22626628,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.332649,-0.020848515,-0.039025616,0.028682092,-0.074269466,-0.042500064,-0.46292013,-0.51799864,-0.5453181,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.30534092,-0.49679664,-0.3864825,-0.3190857,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.27371496,-0.062246185,-0.034269672,-0.19324388,-0.43871418,-0.37441686,-0.264771,-0.09052681,-0.5887897,-0.22421615,-0.11595003,-0.26374486,-0.14370757,-0.33097374,-0.06867951,-0.14431058,-0.1053454,-0.6113164,-0.4135703,-0.19108883,-0.041330405,-0.06825314,-0.078358516,-0.43302783,0.12757039,-0.044886343,-0.24062915,0.03280968,-0.11747039,-0.27191275,-0.19387476,-0.05877857,-0.3501809,-0.09274122,-0.17137627,-0.57610327,-0.059162382,-0.06866876,-0.21529208,-0.09926551,-0.5398624,1.3118103,-0.118269704,-0.3772481,-0.42803395,-0.13071698,-0.280656,-0.27158698,-0.054986823,-0.0583981,-0.10037878,-0.052082743,-0.073152624,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.3193615,-0.14078896,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.26313853,-0.096902676,-0.039025616,-0.17808889,-0.4735354,-0.042500064,0.06524667,-0.22316267,-0.14664292,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.15330242,-0.7679587,-0.4161083,-0.178028,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.6151698,-0.062246185,0.31669614,0.18432821,-0.39219403,-0.07790657,0.27852714,-0.09052681,-0.36812702,-0.20407252,1.9139591,-0.3348797,-0.14370757,0.20425181,-0.06867951,0.20016183,-0.1053454,-0.30992264,0.1988284,-0.022659866,-0.041330405,-0.06825314,-0.078358516,-0.4300529,-0.96124434,-0.044886343,-0.19496386,0.16764851,26.685997,0.49858955,-0.19387476,-0.05877857,-0.18771842,-0.29470015,-0.45214874,-0.5971196,-0.059162382,-0.052118648,-0.21529208,-0.09926551,-0.04043479,-0.14203855,26.148968,-0.23493898,-0.3441134,-1.1483712,-0.21797362,-0.18582839,0.379615,-0.0583981,0.27297613,-0.052082743,0.23936829,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.023226935,-0.04712689,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.010219999,-0.25448444,-0.039025616,-0.13286062,-0.3261851,-0.042500064,-0.13268165,-0.59268045,0.0879242,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.065030806,-0.47462434,-0.41142765,-0.09655072,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.3752047,-0.062246185,0.26990592,-0.16134672,-0.22159961,-0.20580202,-0.42880735,-0.09052681,-0.43021557,-0.68761766,-0.48603427,-0.6968659,-0.14370757,-0.25564155,-0.06867951,0.17686394,-0.1053454,-0.34002587,-0.30185142,-0.14582796,-0.041330405,-0.06825314,-0.078358516,-0.2685934,-0.3608123,-0.044886343,-0.16049808,0.14228545,-0.26420453,-0.17588496,-0.19387476,-0.05877857,-0.570425,-0.41786152,0.045139287,-0.52888244,-0.059162382,-0.51100975,-0.21529208,-0.09926551,-0.60076207,-0.14203855,0.3763552,-0.26280424,0.19016172,-0.7789484,-0.18874148,-0.19220111,-0.66134423,-0.0583981,-0.07105219,-0.052082743,-0.5860602,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.32301047,-0.24445681,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.064072765,-0.10421416,-0.039025616,-0.09994233,-0.20319463,-0.042500064,0.080343015,-0.6128772,-0.40178424,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,1.7906138,-0.24467261,-0.43296131,0.33008316,-0.33491996,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.008992494,-0.062246185,0.20456977,-0.38547522,-0.5248077,-0.36785588,-0.03327012,-0.09052681,-0.45246047,-0.85090613,-0.45493266,-0.35661843,-0.14370757,-0.7254147,-0.06867951,-0.25831297,-0.1053454,-0.76503444,-0.14139122,-0.11887561,-0.041330405,-0.06825314,-0.078358516,-0.42664102,-0.63153535,-0.044886343,-0.73001426,0.5390038,-0.23481143,0.036095664,-0.19387476,-0.05877857,-0.0033983074,-0.9641336,-0.07735464,-0.47261247,-0.059162382,-0.3469518,-0.21529208,-0.09926551,-0.08118796,-0.14203855,-0.20795701,-0.37627512,-0.36205882,-0.6976939,-0.52878827,-0.22297147,0.40838262,-0.0583981,-0.4652274,-0.052082743,0.43414474,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,2.218978,0.10643051,0.17823055,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.27665904,0.06153327,-0.039025616,0.13158101,0.034863506,-0.042500064,-0.17869772,0.003339964,-0.19069776,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,2.6371648,0.04898884,-0.3006531,0.065530755,-0.06922361,-0.065219104,-0.057666454,1.0910516,-0.06940588,-0.04061949,-0.15632111,-0.062246185,-0.12336289,0.49921697,-0.30048588,-0.19662914,0.967027,-0.09052681,-0.16004987,0.79232633,-0.04245221,0.0076929186,-0.14370757,-0.11232381,-0.06867951,0.50542253,-0.1053454,-0.1512604,-0.008332815,-0.060129207,-0.041330405,-0.06825314,-0.078358516,0.069222875,0.3299819,-0.044886343,-0.14961411,0.204467,-0.24669462,0.58258146,-0.19387476,-0.05877857,0.09075397,0.071141884,0.08066772,0.03622498,-0.059162382,-0.46580204,-0.21529208,-0.09926551,0.2723725,-0.14203855,0.0063303965,-0.08923802,-0.2536291,-0.18837741,-0.09648092,-0.08431463,-0.3540195,-0.0583981,-0.05212315,-0.052082743,0.28430626,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.16770367,-0.2730308,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.31098032,-0.103853196,-0.039025616,-0.0016763026,0.043964677,-0.042500064,-0.45694318,-0.59255433,-0.13012342,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.2093531,0.13012691,0.23631145,-0.29185724,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.076396614,-0.062246185,-0.30014315,0.172659,-0.23681803,-0.04691037,0.3057879,-0.09052681,0.57516414,-0.99789447,0.064143345,-0.26467764,-0.14370757,0.18692166,-0.06867951,0.0333023,-0.1053454,0.2071304,-0.32858846,-0.18322472,-0.041330405,-0.06825314,-0.078358516,0.1431703,-0.29351053,-0.044886343,-0.4852657,0.8024594,-0.23158112,0.22437383,-0.19387476,-0.05877857,0.39564842,0.5653409,0.22030917,-0.17730743,-0.059162382,-0.06478307,-0.21529208,-0.09926551,0.031440903,-0.14203855,-0.14902885,-0.21057202,-0.4723021,-0.06768037,-0.2537538,-0.10132883,-0.20120072,-0.0583981,-0.17767906,-0.052082743,0.44163522,0
