rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_COMMD5,methylation_gene__GENE_EXT1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_PRDX6,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5M3,methylation_gene__GENE_ACPL2,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_FRY,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNP,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_ENO2,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_BID,methylation_gene__GENE_SCRIB,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_B2M,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_NSUN5,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR5M9,methylation_gene__GENE_MAP3K13,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_FGF22,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_GMFB,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_PYDC2,methylation_gene__GENE_PNP,methylation_gene__GENE_ITPA,methylation_gene__GENE_PLEKHB2,methylation_gene__GENE_DVL1,methylation_gene__GENE_TNIP1,rnaseq_gene__GENE_PRODH2,methylation_gene__GENE_KIF15;KIAA1143,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_KRTAP4-9,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_LOC642929,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_C21ORF131,target
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.153591,-0.18325713,-0.05803116,-0.07355285,-0.051822077,-0.40901047,-0.17954342,-0.1089523,-0.33782002,-0.042500064,-0.36413068,0.40292707,-0.3293876,-0.069158584,-0.059162382,-0.053536013,-0.18724398,-0.38722733,-0.09654722,0.19313487,-0.29784077,-0.46681726,-0.057666454,-0.089475185,-0.06925289,0.020941252,-0.105133064,0.044225365,-0.3749934,-0.41933402,-0.09052681,-0.74120414,-0.68691075,-0.3653274,0.08989238,-0.51217675,-0.06940588,-0.4019341,-0.13179114,-0.14370757,0.03056593,-0.33984637,-0.11783594,-0.09926551,-0.693582,-0.11526267,-0.46796036,-0.2875751,-0.17625973,-0.1489025,-0.21529208,-0.065754816,-0.06735608,-1.0029093,-0.073301435,0.15093558,-0.08870556,-0.17873928,-0.17584075,-0.13838363,-0.5076483,-0.06867951,-0.19344954,-0.51300716,-0.14203855,-0.22013035,-0.15800598,-0.41520694,-0.23341642,-0.4960368,-0.0583981,-0.36525956,-0.052082743,-0.27440923,-0.17837992,-0.07286304,-0.43363494,0.18578446,-0.28475097,-0.3112977,0.30234784,-0.16565828,-0.18651141,-0.066061795,-0.14983527,-0.09391567,-0.62049985,-0.11322361,-0.069542356,0.13676862,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.20008874,-0.33893362,-0.05803116,-0.07355285,-0.051822077,-0.26051795,-0.21060452,-0.12426275,-0.124302365,-0.042500064,-0.28907737,-0.355774,-0.29033163,-0.069158584,-0.059162382,-0.053536013,-0.37798148,-0.20645939,-0.09654722,-0.14674577,-0.17759924,-0.46454597,-0.057666454,-0.09916682,-0.06925289,0.49822924,-0.105133064,0.23051013,-0.21762522,-0.21345162,-0.09052681,-0.61988664,-0.12899561,-0.40829423,-0.3559425,0.35143298,-0.06940588,-0.2610668,-0.24475403,-0.14370757,-0.31326985,-0.12760106,-0.11783594,-0.09926551,-0.1175112,-0.11526267,-0.44639644,0.75755227,-0.17625973,-0.1489025,1.3643781,-0.059888303,0.8541013,-0.28335062,-0.073301435,-0.09930164,-0.08870556,-0.09174039,0.6617693,-0.13838363,-0.044770695,-0.06867951,-0.1665418,0.25662515,-0.14203855,-0.10962529,0.007914453,-0.20561627,-0.23341642,-0.022487303,-0.0583981,-0.5605204,-0.052082743,-0.11996397,0.17027831,-0.07286304,0.34875345,1.3308724,-0.0862433,-0.03545398,0.29068863,-0.16565828,0.12213138,-0.066061795,-0.14983527,-0.09391567,-0.1671818,-0.11322361,-0.069542356,0.073634036,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.4409483,-0.26771885,-0.05803116,-0.07355285,-0.051822077,-0.3255272,-0.1994651,-0.20072591,-0.34173995,-0.042500064,-0.27407363,-0.6770887,-0.2856373,-0.069158584,-0.059162382,-0.053536013,-0.0036587089,-0.37363732,-0.09654722,-0.2397388,-0.248908,-0.26772738,-0.057666454,-0.11956021,-0.06925289,-0.21103312,1.3310877,-0.2813189,-0.4098461,-0.56132996,-0.09052681,0.11809271,-0.25378847,-0.23519087,-0.33809137,-0.40367833,-0.06940588,-0.31961426,-0.36673555,-0.14370757,-0.08319093,-0.35754114,-0.11783594,-0.09926551,-0.29414108,-0.11526267,-0.31255692,-0.30875623,-0.17625973,-0.1489025,-0.21529208,-0.68203175,-0.690051,-0.5638083,-0.073301435,-0.53550005,-0.08870556,-0.07781087,0.08125311,-0.13838363,-0.42935273,-0.06867951,-0.14685246,-0.41871044,-0.14203855,-0.35490015,-0.06032821,-0.33552054,-0.23341642,-0.35021025,-0.0583981,-0.2692718,-0.052082743,-0.3730484,-0.38868833,-0.07286304,-0.21164222,0.031281408,-0.4460921,-0.32518134,-0.12844963,-0.16565828,-0.15086176,-0.066061795,-0.14983527,-0.09391567,-0.33863336,-0.11322361,-0.069542356,-0.113971666,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.16021682,-0.19877812,-0.05803116,-0.07355285,-0.051822077,-0.4258389,-0.05324525,-0.09686054,0.3599104,-0.042500064,0.022686493,1.163284,15.488221,-0.069158584,-0.059162382,-0.053536013,0.08782506,0.21623886,-0.09654722,0.5701193,-0.04523991,24.453821,-0.057666454,0.19278781,-0.06925289,0.22790743,-0.105133064,0.35499525,-0.046107806,0.13003276,-0.09052681,-0.60446787,0.27001056,0.37090403,0.14316507,0.78830546,-0.06940588,0.33845976,0.37214914,-0.14370757,0.2032234,0.085767284,-0.11783594,-0.09926551,-0.19560274,-0.11526267,0.78932613,-0.2757688,-0.17625973,-0.1489025,-0.21529208,0.14160654,0.96940523,0.00020012156,-0.073301435,0.26732326,-0.08870556,-0.06079575,0.056322243,-0.13838363,-0.49895093,-0.06867951,-0.116625816,-0.18027957,-0.14203855,-0.051501755,0.3140495,-0.04673423,-0.23341642,0.1715259,-0.0583981,0.017853562,-0.052082743,0.6102596,0.037196938,-0.07286304,0.36841846,0.14850897,-0.0743405,0.20781773,0.117002,-0.16565828,0.62771046,-0.066061795,-0.14983527,-0.09391567,0.30116713,-0.11322361,-0.069542356,0.20830032,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.49836108,0.13832419,-0.05803116,-0.07355285,-0.051822077,0.32372418,-0.06461536,-0.15056452,-0.158003,-0.042500064,0.44911608,-0.20411631,0.075003676,-0.069158584,-0.059162382,-0.053536013,-0.06373587,0.07717342,-0.09654722,0.34623903,0.261756,-0.17853677,-0.057666454,0.4094953,-0.06925289,0.44763148,-0.105133064,-0.31709525,-0.07472476,0.08669912,-0.09052681,0.033627182,0.26665792,0.041608058,0.11808457,0.59822047,-0.06940588,0.3448549,0.14737596,-0.14370757,0.08815095,0.027222537,-0.11783594,-0.09926551,-0.0045278342,-0.11526267,0.68403816,-0.004539443,-0.17625973,-0.1489025,-0.21529208,0.20650749,0.2797273,0.5303181,-0.073301435,0.4199309,-0.08870556,0.03221304,0.57294756,-0.13838363,-0.048744045,-0.06867951,0.070750915,0.54706806,1.6634533,0.059897304,-0.302219,0.2974051,-0.23341642,-0.104357876,-0.0583981,0.23298667,-0.052082743,-0.26906806,-0.31157744,-0.07286304,0.2980006,-0.0037958254,0.08661137,0.59354705,0.20339137,-0.16565828,0.17366822,-0.066061795,-0.14983527,-0.09391567,0.30429214,-0.11322361,-0.069542356,0.20116408,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.39704382,-0.1449449,-0.05803116,-0.07355285,-0.051822077,-0.1845911,-0.08918869,-0.0833949,-0.10787926,-0.042500064,-0.021678774,0.033420213,-0.18316302,-0.069158584,-0.059162382,-0.053536013,-0.23911953,-0.3970308,-0.09654722,-0.16729915,-0.3340393,0.26018405,-0.057666454,0.020052964,-0.06925289,0.14466675,-0.105133064,0.5980772,-0.24434191,-0.26764923,-0.09052681,-0.4996179,0.100860134,-0.26697776,-0.020325553,0.21465696,-0.06940588,0.27985603,-0.26139477,-0.14370757,-0.1993757,-0.40137583,-0.11783594,-0.09926551,-0.52700746,-0.11526267,0.16551137,-0.102039464,-0.17625973,-0.1489025,-0.21529208,-0.1550076,0.38244653,-0.03919945,-0.073301435,-0.3029425,-0.08870556,-0.20834254,-0.20751984,-0.13838363,-0.20201443,-0.06867951,-0.12363175,0.06906723,-0.14203855,0.2517359,-0.11609777,-0.2041975,-0.23341642,-0.018035231,-0.0583981,-0.759206,-0.052082743,0.23077694,-0.28532588,-0.07286304,-0.052223325,-0.28600478,-0.18333745,0.060281754,-0.01606734,-0.16565828,-0.0038226694,-0.066061795,-0.14983527,-0.09391567,-0.13170853,-0.11322361,-0.069542356,-0.12320952,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.19051187,-0.17666957,-0.05803116,-0.07355285,-0.051822077,0.080372214,-0.1040229,0.029263813,-0.18710692,-0.042500064,-0.38487872,-0.61475277,-0.28756803,-0.069158584,-0.059162382,-0.053536013,0.014684194,-0.4075099,-0.09654722,-0.48948166,-0.33853638,0.14232688,-0.057666454,-0.43596125,-0.06925289,-0.3951818,-0.105133064,0.09000249,-0.2792438,-0.5789036,-0.09052681,-0.12165698,-0.1670862,-0.11788635,-0.4661509,0.66436404,-0.06940588,-0.31388554,-0.35842863,-0.14370757,-0.26588798,-0.38045388,-0.11783594,-0.09926551,-0.33777675,-0.11526267,-0.8433029,-0.18904299,-0.17625973,-0.1489025,-0.21529208,-0.44266933,-0.34787068,-0.8275862,-0.073301435,-0.6540626,-0.08870556,-0.15851693,0.15723476,-0.13838363,0.31107438,-0.06867951,-0.17297858,-0.10531491,-0.14203855,-0.30526307,-0.44875938,-0.23109865,-0.23341642,-0.55996877,-0.0583981,-0.7644298,-0.052082743,0.2402193,-0.528621,-0.07286304,-0.43559846,-0.6775183,-0.26803312,-0.5044903,-0.6061381,-0.16565828,-0.41755903,-0.066061795,-0.14983527,-0.09391567,-0.5250887,-0.11322361,-0.069542356,0.12649456,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.032396317,-0.23057131,-0.05803116,-0.07355285,-0.051822077,-0.16982678,-0.12562302,-0.1785694,-0.0062855645,-0.042500064,-0.30530635,-0.43817785,-0.24658594,-0.069158584,-0.059162382,-0.053536013,-0.29951844,-0.36292866,-0.09654722,-0.14128156,-0.20464437,-0.035448294,-0.057666454,-0.12963027,-0.06925289,0.2748817,-0.105133064,0.31469044,-0.18902138,-0.12910314,-0.09052681,-0.55788016,0.3808185,-0.020366656,0.2461504,0.029220909,-0.06940588,0.100311756,-0.109660015,-0.14370757,0.060405225,-0.27306417,-0.11783594,-0.09926551,-0.39301488,-0.11526267,-0.27691504,-0.23066887,2.3151262,-0.1489025,-0.21529208,0.22644816,0.2266828,0.024367282,-0.073301435,-0.28199506,-0.08870556,-0.03573619,-0.31597877,-0.13838363,-0.34821266,-0.06867951,-0.1837261,-0.014715123,-0.14203855,0.034778677,0.31034,-0.19888565,-0.23341642,-0.26649472,-0.0583981,-0.080541305,-0.052082743,0.0013407959,0.36956868,14.576686,-0.46698704,0.11220687,-0.3340704,-0.16348018,0.07574988,-0.16565828,-0.08820478,-0.066061795,-0.14983527,-0.09391567,-0.18045087,-0.11322361,-0.069542356,0.19023097,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.40695396,0.07208067,-0.05803116,-0.07355285,-0.051822077,0.1989487,-0.14841959,-0.21351361,-0.041015506,-0.042500064,0.34450787,0.39611456,13.472987,-0.069158584,-0.059162382,-0.053536013,-0.10252697,-0.06407231,-0.09654722,0.53115696,0.35572132,-0.34907216,-0.057666454,0.13276826,0.9534882,0.051116377,-0.105133064,0.06570104,0.32403323,-0.36020187,-0.09052681,-0.10406584,0.9945743,-0.6413056,-0.071250014,-0.08754727,-0.06940588,-0.1650888,0.16976643,-0.14370757,0.020822203,0.260737,-0.11783594,-0.09926551,0.28689003,-0.11526267,0.72584915,-0.037958946,-0.17625973,-0.1489025,-0.21529208,-0.06035765,-0.45214182,0.6342459,-0.073301435,-0.21299008,-0.08870556,-0.18087308,-0.15614453,1.3381116,-0.19687754,-0.06867951,-0.027800173,0.44155377,-0.14203855,0.046919253,0.38770887,-0.1214792,-0.23341642,-0.49151614,-0.0583981,0.34360138,-0.052082743,0.4602335,0.5872482,-0.07286304,1.363227,0.13824363,0.36889255,-0.11355148,0.059769094,-0.16565828,0.15914987,-0.066061795,-0.14983527,-0.09391567,-0.114049695,-0.11322361,-0.069542356,0.40967694,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.49779013,0.21007656,-0.05803116,-0.07355285,-0.051822077,0.20205733,-0.4120597,-0.22562855,-0.29972583,-0.042500064,2.4623435,2.186293,1.2902867,-0.069158584,11.575272,-0.053536013,-0.7304907,3.2941155,-0.09654722,1.6590446,1.8996747,-0.9558835,-0.057666454,3.4984303,-0.06925289,2.4562585,-0.105133064,2.4500628,3.811008,0.9671632,-0.09052681,0.38975865,3.0936203,2.6875098,2.3020759,3.2192807,-0.06940588,2.832497,2.3822854,-0.14370757,2.183515,3.7499032,-0.11783594,-0.09926551,0.92747295,-0.11526267,4.6856093,-0.0108644115,-0.17625973,-0.1489025,-0.21529208,3.146197,2.3769743,3.1264074,-0.073301435,5.07146,-0.08870556,1.5132387,1.7189755,1.2813199,-0.47432077,-0.06867951,0.038697753,2.8684332,-0.14203855,2.8815258,1.8493391,1.4145073,-0.23341642,0.99067146,-0.0583981,3.123582,-0.052082743,4.446017,2.8290675,-0.07286304,3.848749,3.4226255,4.2983828,4.958532,3.8569736,-0.16565828,4.2494955,-0.066061795,-0.14983527,-0.09391567,1.1059763,-0.11322361,-0.069542356,25.215633,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.20370887,-0.20952347,-0.05803116,-0.07355285,-0.051822077,0.1832943,0.06986155,-0.07138552,-0.12101975,-0.042500064,-0.12225472,0.37573814,-0.1538575,-0.069158584,-0.059162382,-0.053536013,0.20521852,-0.22149779,-0.09654722,0.2787132,0.03542159,-0.24219084,-0.057666454,0.016671244,-0.06925289,-0.21856092,-0.105133064,-0.38177067,-0.016260644,-0.5650471,-0.09052681,-0.39207152,-0.16104448,0.2731519,0.56816155,0.29164916,-0.06940588,-0.14667846,-0.085057594,-0.14370757,-0.10740726,0.033048432,-0.11783594,-0.09926551,-0.15034342,-0.11526267,-0.30845818,-0.16206951,-0.17625973,-0.1489025,0.88363,0.43873754,-0.5048331,-0.046711534,-0.073301435,0.0019523661,-0.08870556,-0.17299682,-0.2120518,-0.13838363,0.9597523,-0.06867951,-0.019916598,-0.38487306,-0.14203855,0.15858069,-0.2809662,-0.16554232,-0.23341642,-0.025748804,-0.0583981,-0.5910136,-0.052082743,0.061759476,0.0332273,-0.07286304,0.50002927,0.5255944,-0.025831807,0.3053917,0.7464905,-0.16565828,-0.054321557,-0.066061795,-0.14983527,-0.09391567,-0.35948247,-0.11322361,-0.069542356,-0.06151935,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.67572355,0.40652308,-0.05803116,-0.07355285,-0.051822077,0.4488811,-0.35919452,-0.34020373,-0.09381451,30.733828,2.7513297,2.111624,2.3821454,-0.069158584,-0.059162382,-0.053536013,-0.7866987,3.6128728,-0.09654722,2.1796637,4.1054296,-0.36406177,-0.057666454,3.1726398,-0.06925289,2.9062543,-0.105133064,3.4732418,4.7256317,1.8692635,-0.09052681,0.52341443,4.051585,2.5798264,2.7217658,3.415288,-0.06940588,3.2347474,6.0375066,-0.14370757,2.0968056,5.670039,-0.11783594,-0.09926551,1.2567743,-0.11526267,3.1374264,0.16702603,-0.17625973,-0.1489025,-0.21529208,2.9173641,3.5453598,5.181447,-0.073301435,4.774574,-0.08870556,1.4968528,2.7838898,-0.13838363,-0.68624103,-0.06867951,0.0036080647,2.903406,-0.14203855,3.4430282,2.5746653,2.2049918,-0.23341642,1.485577,23.899282,4.678698,-0.052082743,4.2169113,2.8998804,-0.07286304,4.2158623,3.6171536,5.5254803,6.381689,6.130471,-0.16565828,5.7656918,-0.066061795,-0.14983527,-0.09391567,2.4298778,-0.11322361,26.206585,2.9304318,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.73729706,0.46337622,-0.05803116,-0.07355285,-0.051822077,0.5920193,-0.32054693,-0.38884854,-0.024405336,-0.042500064,2.708121,2.4727817,2.2829163,-0.069158584,-0.059162382,-0.053536013,-0.6861292,3.8548343,-0.09654722,2.43713,2.3403213,-0.87871474,-0.057666454,2.7409377,-0.06925289,2.4046981,-0.105133064,3.0981166,4.0387077,1.1395149,-0.09052681,0.6126599,3.4456875,2.5868924,2.3749971,3.0904734,-0.06940588,3.8173828,4.2518754,-0.14370757,2.1883652,4.8344502,-0.11783594,-0.09926551,1.7255166,-0.11526267,4.76162,0.2673583,-0.17625973,-0.1489025,0.7827159,2.5807712,2.6808584,6.1525254,-0.073301435,5.7075996,-0.08870556,1.1113375,2.6926618,-0.13838363,-0.93694305,-0.06867951,0.01970202,3.4582589,-0.14203855,3.394581,2.6345994,1.9203093,-0.23341642,1.8256732,-0.0583981,3.874481,-0.052082743,3.6751604,2.920217,-0.07286304,4.333074,4.982532,4.712193,6.7037144,4.820816,-0.16565828,5.3670464,-0.066061795,-0.14983527,-0.09391567,1.8737922,-0.11322361,-0.069542356,2.5485582,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.42027998,-0.053474188,-0.05803116,-0.07355285,-0.051822077,0.7247543,-0.39837548,-0.27306193,0.045878127,-0.042500064,2.1570349,2.2845292,1.6470295,-0.069158584,-0.059162382,-0.053536013,-0.8262386,2.9994006,-0.09654722,1.5427072,2.5346065,-0.8570807,-0.057666454,2.8743057,-0.06925289,2.4635835,-0.105133064,3.1008391,4.0587196,1.2058411,-0.09052681,0.54609376,2.8258314,2.9316843,2.7536736,5.326338,-0.06940588,3.1146083,4.719734,-0.14370757,2.0004885,7.127897,-0.11783594,-0.09926551,1.8255337,-0.11526267,3.5469134,0.104570635,-0.17625973,-0.1489025,-0.21529208,2.855435,1.4369874,3.8553915,-0.073301435,5.019449,-0.08870556,1.1374549,2.857696,-0.13838363,-0.46010596,-0.06867951,0.045712903,2.8104386,1.1494062,1.9419973,3.4128509,2.3832724,-0.23341642,1.8098888,-0.0583981,4.1070266,-0.052082743,6.4352627,3.2929583,-0.07286304,4.0708785,2.8975317,4.1278715,4.102536,4.528818,-0.16565828,4.8838863,-0.066061795,-0.14983527,-0.09391567,1.7164007,-0.11322361,-0.069542356,3.0546658,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.68786633,0.18017784,-0.05803116,-0.07355285,-0.051822077,0.76613027,-0.37267026,-0.27252224,-0.35683128,-0.042500064,2.4069726,1.7917087,1.958118,-0.069158584,-0.059162382,-0.053536013,-0.70328295,2.7747648,-0.09654722,2.245824,2.1405594,-0.70871705,-0.057666454,2.62965,-0.06925289,2.7516966,-0.105133064,2.8838181,3.24442,2.5407803,-0.09052681,0.747085,3.6713731,2.5098655,2.5308812,3.607265,-0.06940588,2.74911,5.138561,-0.14370757,1.5245318,4.3675766,2.1234057,-0.09926551,1.3769629,-0.11526267,4.3746223,0.3437425,-0.17625973,-0.1489025,-0.21529208,2.785705,4.226067,4.7012076,-0.073301435,4.345404,-0.08870556,1.0119823,3.8705893,-0.13838363,-0.69107527,-0.06867951,-0.01008298,3.2754521,-0.14203855,3.3617783,2.6950154,1.599361,1.8819176,2.1239355,-0.0583981,5.07744,-0.052082743,5.2361217,2.24532,-0.07286304,4.547304,4.3490233,4.2562704,5.442078,5.3528,-0.16565828,4.793557,-0.066061795,-0.14983527,-0.09391567,1.7955738,-0.11322361,-0.069542356,2.9556184,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.53067344,0.42269185,-0.05803116,-0.07355285,-0.051822077,0.33546457,-0.38539702,-0.30507278,0.12406803,-0.042500064,3.1419268,2.0728648,1.6301543,-0.069158584,-0.059162382,-0.053536013,-0.644504,3.362925,-0.09654722,1.509352,2.8755422,-0.8756359,-0.057666454,2.8294392,-0.06925289,2.6261265,1.0698417,2.573915,3.323082,1.6066675,-0.09052681,0.4225943,3.322139,2.7488866,2.4696524,4.3017516,-0.06940588,3.0177236,6.877453,-0.14370757,1.8018823,6.159702,-0.11783594,-0.09926551,2.3244164,-0.11526267,2.94362,0.23398499,-0.17625973,-0.1489025,-0.21529208,2.7090952,2.5580862,4.546391,-0.073301435,5.1189985,-0.08870556,0.7625684,2.4284554,-0.13838363,-0.5732923,-0.06867951,0.2129964,2.5653577,1.3396919,3.3881047,2.0244474,2.4290001,-0.23341642,1.4976622,-0.0583981,5.8016706,-0.052082743,4.2601995,1.8550988,-0.07286304,4.4215603,2.899638,4.819111,4.544841,5.5813084,-0.16565828,4.3018026,-0.066061795,-0.14983527,-0.09391567,1.5097655,-0.11322361,-0.069542356,2.8952842,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.74839723,-0.08292233,-0.05803116,-0.07355285,-0.051822077,0.2592388,-0.42799228,-0.3838669,0.2554854,-0.042500064,1.6060927,2.393085,1.6608303,-0.069158584,-0.059162382,-0.053536013,-0.8310418,3.1575048,-0.09654722,1.3679527,3.0943274,-0.81915605,-0.057666454,2.1627474,-0.06925289,1.959191,-0.105133064,3.1692286,2.9028745,1.266587,-0.09052681,-0.19754833,3.8551552,2.2838655,2.299604,3.4817734,-0.06940588,3.8161776,2.8759382,-0.14370757,2.140892,4.2201376,-0.11783594,-0.09926551,1.7721936,-0.11526267,3.4387877,0.035106216,-0.17625973,3.7257695,3.935111,2.551526,2.909412,6.183631,-0.073301435,4.195849,13.620144,11.925691,2.0056863,0.81605196,-1.0077527,-0.06867951,-0.08541722,2.1794822,-0.14203855,2.7833805,1.9457521,1.8355192,-0.23341642,1.341359,-0.0583981,3.255087,-0.052082743,6.248324,2.555423,-0.07286304,3.7510505,3.944436,3.7795117,6.9949245,4.5458183,-0.16565828,5.223417,-0.066061795,-0.14983527,-0.09391567,1.7076464,-0.11322361,-0.069542356,2.9335196,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.07924744,0.03802852,-0.05803116,-0.07355285,-0.051822077,0.1288397,-0.2093049,-0.08703966,-0.14619906,-0.042500064,-0.052164182,-0.15746456,-0.12713705,-0.069158584,-0.059162382,-0.053536013,-0.12109077,-0.0450842,-0.09654722,-0.0121426685,0.06986611,-0.39663044,-0.057666454,0.026012002,-0.06925289,-0.15334317,-0.105133064,-0.11819668,0.08281355,0.018246755,-0.09052681,-0.032075517,0.05661374,-0.28070632,-0.11943656,-0.113407776,-0.06940588,0.1574659,-0.13366319,0.6226662,0.06516638,0.22944227,-0.11783594,-0.09926551,-0.40846732,-0.11526267,-0.24737242,-0.10105601,-0.17625973,-0.1489025,0.6712883,-0.01864419,-0.19597802,-0.14742158,-0.073301435,-0.19837871,-0.08870556,-0.023830397,0.7439844,-0.13838363,-0.29303035,-0.06867951,-0.10786121,0.1221017,-0.14203855,0.09965658,-0.052273747,0.085604444,-0.23341642,-0.4726347,-0.0583981,0.7427387,-0.052082743,1.400339,-0.48738778,-0.07286304,-0.25687954,0.46270004,-0.26483342,-0.044464294,0.12704271,-0.16565828,-0.41946363,-0.066061795,-0.14983527,-0.09391567,-0.18635705,-0.11322361,-0.069542356,0.16350329,-0.09370761,0
