scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,patient_overlap_train_validation,patient_overlap_validation_test,class_0_train,class_0_validation,class_0_test,bundle_path,bundle_size_bytes,bundle_sha256,selected_modality_counts
per_cancer,ESCA,os_3yr,4,4,42,86,55,14,17,42,12,14,0,102323,100,variance ranking fitted on training rows only,0,0,13,2,3,folds/per_cancer/os_3yr/ESCA/repeat_04/fold_04.tar.zst,91938,8ca161cb10d5e61d1e15176ee8453ef9010562e96fbe49a3e3c8ad82cfdd6deb,"{""methylation_gene"": 98, ""rnaseq_gene"": 2}"
per_cancer,HNSCC,os_3yr,0,0,42,385,246,62,77,136,31,43,0,294286,100,variance ranking fitted on training rows only,0,0,110,31,34,folds/per_cancer/os_3yr/HNSCC/repeat_00/fold_00.tar.zst,207615,68b301cf45f59f747535bb2f1b68fbbf54b41756f4f7a6aa8934e49b9fabe4a6,"{""methylation_gene"": 66, ""rnaseq_gene"": 34}"
per_cancer,HNSCC,os_3yr,0,1,42,385,246,62,77,132,38,40,0,294286,100,variance ranking fitted on training rows only,0,0,114,24,37,folds/per_cancer/os_3yr/HNSCC/repeat_00/fold_01.tar.zst,232829,1e61c1a5840e8ca0420b9616a28eff0561dab7aaad475625e6f8cb6cbe43bc96,"{""methylation_gene"": 76, ""rnaseq_gene"": 24}"
per_cancer,HNSCC,os_3yr,0,2,42,385,246,62,77,135,26,49,0,294286,100,variance ranking fitted on training rows only,0,0,111,36,28,folds/per_cancer/os_3yr/HNSCC/repeat_00/fold_02.tar.zst,188138,ceb3e6001b9db3c722cf90ea93d3e878cb262d5902e78ec2067d6d68e1460ec5,"{""methylation_gene"": 58, ""rnaseq_gene"": 42}"
per_cancer,HNSCC,os_3yr,0,3,42,385,246,62,77,138,35,37,0,294286,100,variance ranking fitted on training rows only,0,0,108,27,40,folds/per_cancer/os_3yr/HNSCC/repeat_00/fold_03.tar.zst,227524,3653a1c48d37281dd0593bd3fd852fe078254d5d186205b5f4c924e7490e3b8d,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
per_cancer,HNSCC,os_3yr,0,4,42,385,246,62,77,136,33,41,0,294286,100,variance ranking fitted on training rows only,0,0,110,29,36,folds/per_cancer/os_3yr/HNSCC/repeat_00/fold_04.tar.zst,206342,cca866f9c1a5addab5c97b013a9a4110a1274b9522c82332f9e848dc000a6499,"{""methylation_gene"": 65, ""rnaseq_gene"": 35}"
per_cancer,HNSCC,os_3yr,1,0,42,385,246,62,77,134,35,41,0,294286,100,variance ranking fitted on training rows only,0,0,112,27,36,folds/per_cancer/os_3yr/HNSCC/repeat_01/fold_00.tar.zst,215684,36ffbae0213f19bab39338211f7060ca33b3b846033b2a667ecc2130ce90aaa8,"{""methylation_gene"": 69, ""rnaseq_gene"": 31}"
per_cancer,HNSCC,os_3yr,1,1,42,385,246,62,77,130,37,43,0,294286,100,variance ranking fitted on training rows only,0,0,116,25,34,folds/per_cancer/os_3yr/HNSCC/repeat_01/fold_01.tar.zst,174871,19ee304700ab4744ff45b46d0799bc4b885bd094a5f5fabceba320e1670a57b4,"{""methylation_gene"": 52, ""rnaseq_gene"": 48}"
per_cancer,HNSCC,os_3yr,1,2,42,385,246,62,77,137,32,41,0,294286,100,variance ranking fitted on training rows only,0,0,109,30,36,folds/per_cancer/os_3yr/HNSCC/repeat_01/fold_02.tar.zst,219669,7466665b640644a1c14524a6599ae956892bb7f84f23a5a33e755c6bc096c0f5,"{""methylation_gene"": 71, ""rnaseq_gene"": 29}"
per_cancer,HNSCC,os_3yr,1,3,42,385,246,62,77,139,29,42,0,294286,100,variance ranking fitted on training rows only,0,0,107,33,35,folds/per_cancer/os_3yr/HNSCC/repeat_01/fold_03.tar.zst,228721,d4f11190ec4532ceef913beb8112c938062ccca1ab005b2afe0d67eebe2afdaf,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
per_cancer,HNSCC,os_3yr,1,4,42,385,246,62,77,131,36,43,0,294286,100,variance ranking fitted on training rows only,0,0,115,26,34,folds/per_cancer/os_3yr/HNSCC/repeat_01/fold_04.tar.zst,223630,7269596344a0c3126162a39473b51b23bdc2c004ca2c803a4e0969c2ade19d4f,"{""methylation_gene"": 72, ""rnaseq_gene"": 28}"
per_cancer,HNSCC,os_3yr,2,0,42,385,246,62,77,140,32,38,0,294286,100,variance ranking fitted on training rows only,0,0,106,30,39,folds/per_cancer/os_3yr/HNSCC/repeat_02/fold_00.tar.zst,208160,6e040f9a0616d77908eb48136a9cf9d53adee87419fdf4fb4798534a06cd38c6,"{""methylation_gene"": 66, ""rnaseq_gene"": 34}"
per_cancer,HNSCC,os_3yr,2,1,42,385,246,62,77,127,33,50,0,294286,100,variance ranking fitted on training rows only,0,0,119,29,27,folds/per_cancer/os_3yr/HNSCC/repeat_02/fold_01.tar.zst,209183,b0bdc3ef11230bd8f1e98890310c4148861c53b029684ee7deb1443e5f93928e,"{""methylation_gene"": 66, ""rnaseq_gene"": 34}"
per_cancer,HNSCC,os_3yr,2,2,42,385,246,62,77,133,37,40,0,294286,100,variance ranking fitted on training rows only,0,0,113,25,37,folds/per_cancer/os_3yr/HNSCC/repeat_02/fold_02.tar.zst,184875,8054733635a90ba06671da2e61e901a79998156e102afe290f0e1fb28aa02bbd,"{""methylation_gene"": 57, ""rnaseq_gene"": 43}"
per_cancer,HNSCC,os_3yr,2,3,42,385,246,62,77,134,38,38,0,294286,100,variance ranking fitted on training rows only,0,0,112,24,39,folds/per_cancer/os_3yr/HNSCC/repeat_02/fold_03.tar.zst,209652,44afa16288b7d5a3559e52fb0f8e82e68f3fdb00b397bd3da53af10779a7382a,"{""methylation_gene"": 66, ""rnaseq_gene"": 34}"
per_cancer,HNSCC,os_3yr,2,4,42,385,246,62,77,133,33,44,0,294286,100,variance ranking fitted on training rows only,0,0,113,29,33,folds/per_cancer/os_3yr/HNSCC/repeat_02/fold_04.tar.zst,210903,fae61ea2bf539fb4629bc122530291ad4aa47c0b023300c755a507c2bee8d3c7,"{""methylation_gene"": 67, ""rnaseq_gene"": 33}"
per_cancer,HNSCC,os_3yr,3,0,42,385,246,62,77,137,25,48,0,294286,100,variance ranking fitted on training rows only,0,0,109,37,29,folds/per_cancer/os_3yr/HNSCC/repeat_03/fold_00.tar.zst,210983,b608261272b1b69b83ff43e738f13df9d016d46423c0613b372216f75e6ac739,"{""methylation_gene"": 67, ""rnaseq_gene"": 33}"
per_cancer,HNSCC,os_3yr,3,1,42,385,246,62,77,140,33,37,0,294286,100,variance ranking fitted on training rows only,0,0,106,29,40,folds/per_cancer/os_3yr/HNSCC/repeat_03/fold_01.tar.zst,242816,52c26a3fa3c41b4534d09c55a4c3367dc85a2b2c37f15ef3b2ca3035f7f6403d,"{""methylation_gene"": 80, ""rnaseq_gene"": 20}"
per_cancer,HNSCC,os_3yr,3,2,42,385,246,62,77,136,35,39,0,294286,100,variance ranking fitted on training rows only,0,0,110,27,38,folds/per_cancer/os_3yr/HNSCC/repeat_03/fold_02.tar.zst,218930,1710a3327b67978e78c58a2d5ffb2a44fdfce6d124d459776520278ab9dbeda7,"{""methylation_gene"": 70, ""rnaseq_gene"": 30}"
per_cancer,HNSCC,os_3yr,3,3,42,385,246,62,77,132,32,46,0,294286,100,variance ranking fitted on training rows only,0,0,114,30,31,folds/per_cancer/os_3yr/HNSCC/repeat_03/fold_03.tar.zst,211069,2d37c199a1e1bb28a9e9cdaa8d4975d835cfb11ec77833425d6935484b2c476c,"{""methylation_gene"": 67, ""rnaseq_gene"": 33}"
per_cancer,HNSCC,os_3yr,3,4,42,385,247,61,77,141,29,40,0,294286,100,variance ranking fitted on training rows only,0,0,106,32,37,folds/per_cancer/os_3yr/HNSCC/repeat_03/fold_04.tar.zst,218546,7adf1f2de8a48353e781c9fa36b650e55c0186d52e0bbf89c497fccf3c786235,"{""methylation_gene"": 70, ""rnaseq_gene"": 30}"
per_cancer,HNSCC,os_3yr,4,0,42,385,246,62,77,131,31,48,0,294286,100,variance ranking fitted on training rows only,0,0,115,31,29,folds/per_cancer/os_3yr/HNSCC/repeat_04/fold_00.tar.zst,211417,ed905bad0e9a153bf95aae0ad7cad120debaa697696513163088a55867e4b698,"{""methylation_gene"": 67, ""rnaseq_gene"": 33}"
per_cancer,HNSCC,os_3yr,4,1,42,385,246,62,77,134,36,40,0,294286,100,variance ranking fitted on training rows only,0,0,112,26,37,folds/per_cancer/os_3yr/HNSCC/repeat_04/fold_01.tar.zst,233125,391363e6cd426b436fa3c038f7eeea0b3f213d11d28115deb5ca7fe78a448b88,"{""methylation_gene"": 76, ""rnaseq_gene"": 24}"
per_cancer,HNSCC,os_3yr,4,2,42,385,246,62,77,140,28,42,0,294286,100,variance ranking fitted on training rows only,0,0,106,34,35,folds/per_cancer/os_3yr/HNSCC/repeat_04/fold_02.tar.zst,219859,24068214cce0274eaf9fa00556ef8fe14050d44bb1d7d59c1978961bf5e83d73,"{""methylation_gene"": 71, ""rnaseq_gene"": 29}"
per_cancer,HNSCC,os_3yr,4,3,42,385,246,62,77,141,31,38,0,294286,100,variance ranking fitted on training rows only,0,0,105,31,39,folds/per_cancer/os_3yr/HNSCC/repeat_04/fold_03.tar.zst,182885,1ee28be445a0c50b90b9a7808d990bbed3a1c7e2b53b8b3e0d70e66b9676ad2d,"{""methylation_gene"": 55, ""rnaseq_gene"": 45}"
per_cancer,HNSCC,os_3yr,4,4,42,385,247,61,77,138,30,42,0,294286,100,variance ranking fitted on training rows only,0,0,109,31,35,folds/per_cancer/os_3yr/HNSCC/repeat_04/fold_04.tar.zst,202229,9f7d6ac71fcb35b690884400d1140ef08548fcf6086182767338ca214ffaa795,"{""methylation_gene"": 63, ""rnaseq_gene"": 37}"
per_cancer,LSCC,os_3yr,0,0,42,355,227,57,71,106,32,32,0,296979,100,variance ranking fitted on training rows only,0,0,121,25,39,folds/per_cancer/os_3yr/LSCC/repeat_00/fold_00.tar.zst,217810,41d458c22a14c5c9a0b7313f14b1da5489d2c8307d20461676c3ac06dfe9e326,"{""methylation_gene"": 78, ""rnaseq_gene"": 22}"
per_cancer,LSCC,os_3yr,0,1,42,355,227,57,71,110,26,34,0,296979,100,variance ranking fitted on training rows only,0,0,117,31,37,folds/per_cancer/os_3yr/LSCC/repeat_00/fold_01.tar.zst,211341,436ff4aaaa42070ffd44c18c132e1c9d87d03cec35550ab2b0197ddc56622b36,"{""cnv_log2"": 3, ""methylation_gene"": 75, ""rnaseq_gene"": 22}"
per_cancer,LSCC,os_3yr,0,2,42,355,227,57,71,108,29,33,0,296979,100,variance ranking fitted on training rows only,0,0,119,28,38,folds/per_cancer/os_3yr/LSCC/repeat_00/fold_02.tar.zst,59370,62e39073a0778e0affda7df188b7deac5670de184d0ec2bd2a943189fe993d89,"{""methylation_gene"": 11, ""rnaseq_gene"": 89}"
per_cancer,LSCC,os_3yr,0,3,42,355,227,57,71,108,26,36,0,296979,100,variance ranking fitted on training rows only,0,0,119,31,35,folds/per_cancer/os_3yr/LSCC/repeat_00/fold_03.tar.zst,48142,fdd7259e2ff760c4c9b4e5ce4cc976c19b56c31298b077fbbcfc076dec8c3516,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_3yr,0,4,42,355,227,57,71,106,29,35,0,296979,100,variance ranking fitted on training rows only,0,0,121,28,36,folds/per_cancer/os_3yr/LSCC/repeat_00/fold_04.tar.zst,50372,fdbd80d380b932de7a1fe2a68d1818a3fd8bb21b135f5eb5b01c177371046010,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_3yr,1,0,42,355,227,57,71,106,29,35,0,296979,100,variance ranking fitted on training rows only,0,0,121,28,36,folds/per_cancer/os_3yr/LSCC/repeat_01/fold_00.tar.zst,45079,de1bc75ab5fe22187c2d09a19ef2b6c2711d82bd0a6c8d1586a1da1cf6b27d62,"{""methylation_gene"": 5, ""rnaseq_gene"": 95}"
per_cancer,LSCC,os_3yr,1,1,42,355,227,57,71,105,31,34,0,296979,100,variance ranking fitted on training rows only,0,0,122,26,37,folds/per_cancer/os_3yr/LSCC/repeat_01/fold_01.tar.zst,222953,081ab729af48776b0fcf5a0bc25652a15995bac6660fedebaec4be3cb3f95b39,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
per_cancer,LSCC,os_3yr,1,2,42,355,227,57,71,107,27,36,0,296979,100,variance ranking fitted on training rows only,0,0,120,30,35,folds/per_cancer/os_3yr/LSCC/repeat_01/fold_02.tar.zst,52786,305ef77061b2df789053d0a1056f700f5fb9ff39c229e1abfd5a068a6d65bf7c,"{""methylation_gene"": 8, ""rnaseq_gene"": 92}"
per_cancer,LSCC,os_3yr,1,3,42,355,227,57,71,112,25,33,0,296979,100,variance ranking fitted on training rows only,0,0,115,32,38,folds/per_cancer/os_3yr/LSCC/repeat_01/fold_03.tar.zst,56924,09cf7a1987c332d039afedc22000a61b136ab4b9c97433108a218daa28068e45,"{""methylation_gene"": 10, ""rnaseq_gene"": 90}"
per_cancer,LSCC,os_3yr,1,4,42,355,227,57,71,112,26,32,0,296979,100,variance ranking fitted on training rows only,0,0,115,31,39,folds/per_cancer/os_3yr/LSCC/repeat_01/fold_04.tar.zst,62179,c277155263d5ba6b71f6d6174112d10b747a4885edee2ea09404397cde947faf,"{""methylation_gene"": 12, ""rnaseq_gene"": 88}"
per_cancer,LSCC,os_3yr,2,0,42,355,227,57,71,108,31,31,0,296979,100,variance ranking fitted on training rows only,0,0,119,26,40,folds/per_cancer/os_3yr/LSCC/repeat_02/fold_00.tar.zst,44827,b32b0bd2452edda3b84eb26ac6cdf95dab6b2252109dbecf298e0035dcb1da21,"{""methylation_gene"": 5, ""rnaseq_gene"": 95}"
per_cancer,LSCC,os_3yr,2,1,42,355,227,57,71,100,30,40,0,296979,100,variance ranking fitted on training rows only,0,0,127,27,31,folds/per_cancer/os_3yr/LSCC/repeat_02/fold_01.tar.zst,61896,70cb1007ebb4aa790c75440a1d0177eb17046778d3552b65f7bc0a9a26b28d8b,"{""methylation_gene"": 12, ""rnaseq_gene"": 88}"
per_cancer,LSCC,os_3yr,2,2,42,355,227,57,71,109,26,35,0,296979,100,variance ranking fitted on training rows only,0,0,118,31,36,folds/per_cancer/os_3yr/LSCC/repeat_02/fold_02.tar.zst,203520,b0f13db8544ad3e59c61e4a57fd4ac8a66c40aaa25e20cd5ffdf9d1e4af5a8b0,"{""methylation_gene"": 72, ""rnaseq_gene"": 28}"
per_cancer,LSCC,os_3yr,2,3,42,355,227,57,71,108,29,33,0,296979,100,variance ranking fitted on training rows only,0,0,119,28,38,folds/per_cancer/os_3yr/LSCC/repeat_02/fold_03.tar.zst,207267,886efbf21a57b497a9075f340d0f78b6ec970c1e4f87ce2f59ba9011a0e9743a,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
per_cancer,LSCC,os_3yr,2,4,42,355,227,57,71,108,31,31,0,296979,100,variance ranking fitted on training rows only,0,0,119,26,40,folds/per_cancer/os_3yr/LSCC/repeat_02/fold_04.tar.zst,54964,d6db965a3ecbcdc082d557dfe2f753043159076b1b6134798d2f391d4d3a0401,"{""methylation_gene"": 9, ""rnaseq_gene"": 91}"
per_cancer,LSCC,os_3yr,3,0,42,355,227,57,71,103,33,34,0,296979,100,variance ranking fitted on training rows only,0,0,124,24,37,folds/per_cancer/os_3yr/LSCC/repeat_03/fold_00.tar.zst,50509,d8a66da1ef498d16334931d3c6c406b40c33e988c137dad62445b979a5232bd0,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_3yr,3,1,42,355,227,57,71,106,32,32,0,296979,100,variance ranking fitted on training rows only,0,0,121,25,39,folds/per_cancer/os_3yr/LSCC/repeat_03/fold_01.tar.zst,52380,2e568f0f63e6cffb0e84155d4b929adf719392432aabe4b9ed8bc5367a285f8c,"{""methylation_gene"": 8, ""rnaseq_gene"": 92}"
per_cancer,LSCC,os_3yr,3,2,42,355,227,57,71,111,23,36,0,296979,100,variance ranking fitted on training rows only,0,0,116,34,35,folds/per_cancer/os_3yr/LSCC/repeat_03/fold_02.tar.zst,208825,fb0b663d545da78917ee032930ce30527b9ff1cbca4978014457dfb67a795f39,"{""methylation_gene"": 75, ""rnaseq_gene"": 25}"
per_cancer,LSCC,os_3yr,3,3,42,355,227,57,71,109,29,32,0,296979,100,variance ranking fitted on training rows only,0,0,118,28,39,folds/per_cancer/os_3yr/LSCC/repeat_03/fold_03.tar.zst,50556,ace8c0e862e28140716983b9f6e5f2bd4a5fc012179cd78eef2424f85292d94d,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_3yr,3,4,42,355,227,57,71,109,25,36,0,296979,100,variance ranking fitted on training rows only,0,0,118,32,35,folds/per_cancer/os_3yr/LSCC/repeat_03/fold_04.tar.zst,189969,1f991349d716ef85ab282e2fd31f5c193fad94571fa048f1eef029337a49d4d5,"{""methylation_gene"": 66, ""rnaseq_gene"": 34}"
per_cancer,LSCC,os_3yr,4,0,42,355,227,57,71,114,27,29,0,296979,100,variance ranking fitted on training rows only,0,0,113,30,42,folds/per_cancer/os_3yr/LSCC/repeat_04/fold_00.tar.zst,43241,998d5111ce1c8c0fc27a00f738d2f2b1417073351cba4f48a2cb856df8c6de67,"{""methylation_gene"": 4, ""rnaseq_gene"": 96}"
per_cancer,LSCC,os_3yr,4,1,42,355,227,57,71,111,26,33,0,296979,100,variance ranking fitted on training rows only,0,0,116,31,38,folds/per_cancer/os_3yr/LSCC/repeat_04/fold_01.tar.zst,50025,738b0b5b52918a871e26d6aceb5683a7c0fbe42b2008688cf7e75218d77ceabc,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_3yr,4,2,42,355,227,57,71,105,27,38,0,296979,100,variance ranking fitted on training rows only,0,0,122,30,33,folds/per_cancer/os_3yr/LSCC/repeat_04/fold_02.tar.zst,52776,e61a05a6407b36f32cdd9d136859cfeaeb86cfaadcee45d9b80a3347fa5461fd,"{""methylation_gene"": 8, ""rnaseq_gene"": 92}"
per_cancer,LSCC,os_3yr,4,3,42,355,227,57,71,112,24,34,0,296979,100,variance ranking fitted on training rows only,0,0,115,33,37,folds/per_cancer/os_3yr/LSCC/repeat_04/fold_03.tar.zst,222518,2592efcf8a323b8e36b3c71f31350a860ea70bf34ffd2a145d20ecb48353995f,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
per_cancer,LSCC,os_3yr,4,4,42,355,227,57,71,109,25,36,0,296979,100,variance ranking fitted on training rows only,0,0,118,32,35,folds/per_cancer/os_3yr/LSCC/repeat_04/fold_04.tar.zst,225506,8b20cb703129d88564f2d9b0f7910687417a30d5263e1ddc0e3cbe159280ca06,"{""methylation_gene"": 82, ""rnaseq_gene"": 18}"
per_cancer,LUAD,os_3yr,0,0,42,318,203,51,64,101,23,33,0,297448,100,variance ranking fitted on training rows only,0,0,102,28,31,folds/per_cancer/os_3yr/LUAD/repeat_00/fold_00.tar.zst,73417,61a25a77716a6aa4b359732c0a8307fb86694f2813dc4ff641f1b50ca9570c31,"{""methylation_gene"": 17, ""rnaseq_gene"": 83}"
per_cancer,LUAD,os_3yr,0,1,42,318,203,51,64,105,19,33,0,297448,100,variance ranking fitted on training rows only,0,0,98,32,31,folds/per_cancer/os_3yr/LUAD/repeat_00/fold_01.tar.zst,89095,d5923293041e6047749d3bb07f23f36369fc69b329e93b3a9b083123f5c41f5e,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
per_cancer,LUAD,os_3yr,0,2,42,318,203,51,64,102,24,31,0,297448,100,variance ranking fitted on training rows only,0,0,101,27,33,folds/per_cancer/os_3yr/LUAD/repeat_00/fold_02.tar.zst,84651,6ccb6ffef980c42c0a97625524ea707525836d88ffb65aaf88afbca6940451c4,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_3yr,0,3,42,318,204,51,63,99,26,32,0,297448,100,variance ranking fitted on training rows only,0,0,105,25,31,folds/per_cancer/os_3yr/LUAD/repeat_00/fold_03.tar.zst,82767,a857b55527216ac128c6b41dc2a53ad48dcf91a78f74777abf834f63de29225d,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
per_cancer,LUAD,os_3yr,0,4,42,318,204,51,63,101,28,28,0,297448,100,variance ranking fitted on training rows only,0,0,103,23,35,folds/per_cancer/os_3yr/LUAD/repeat_00/fold_04.tar.zst,85633,d3195f598a4d4f8e6838c1c9884dde99f6a154632991653df4ee6d21e85d1875,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_3yr,1,0,42,318,203,51,64,95,28,34,0,297448,100,variance ranking fitted on training rows only,0,0,108,23,30,folds/per_cancer/os_3yr/LUAD/repeat_01/fold_00.tar.zst,81925,5597341e65657b0545ec9864fe4bc456cf84f95d7a4ba009db22e60463770ab7,"{""cnv_log2"": 4, ""methylation_gene"": 20, ""rnaseq_gene"": 76}"
per_cancer,LUAD,os_3yr,1,1,42,318,203,51,64,103,19,35,0,297448,100,variance ranking fitted on training rows only,0,0,100,32,29,folds/per_cancer/os_3yr/LUAD/repeat_01/fold_01.tar.zst,73757,e94c5955cff0192564581c8b9d7601311225547351d5deae72d12c85f0865392,"{""methylation_gene"": 18, ""rnaseq_gene"": 82}"
per_cancer,LUAD,os_3yr,1,2,42,318,203,51,64,101,27,29,0,297448,100,variance ranking fitted on training rows only,0,0,102,24,35,folds/per_cancer/os_3yr/LUAD/repeat_01/fold_02.tar.zst,78110,7ecd774d0e2ef73096e397abb6a2029e9f453045fe7d881793754a7ad8a54b7d,"{""methylation_gene"": 19, ""rnaseq_gene"": 81}"
per_cancer,LUAD,os_3yr,1,3,42,318,204,51,63,107,25,25,0,297448,100,variance ranking fitted on training rows only,0,0,97,26,38,folds/per_cancer/os_3yr/LUAD/repeat_01/fold_03.tar.zst,92407,972be16284f2e046ca83ab707d31e76b7aa02cdd759948dbd08999fa7c52f3b2,"{""methylation_gene"": 27, ""rnaseq_gene"": 73}"
per_cancer,LUAD,os_3yr,1,4,42,318,204,51,63,98,25,34,0,297448,100,variance ranking fitted on training rows only,0,0,106,26,29,folds/per_cancer/os_3yr/LUAD/repeat_01/fold_04.tar.zst,80603,0e1ad3ae7dcd83c88b7b61bfccd46260c199ad303dff5e4f5708cb6c0d420009,"{""methylation_gene"": 21, ""rnaseq_gene"": 79}"
per_cancer,LUAD,os_3yr,2,0,42,318,203,51,64,101,24,32,0,297448,100,variance ranking fitted on training rows only,0,0,102,27,32,folds/per_cancer/os_3yr/LUAD/repeat_02/fold_00.tar.zst,61899,e220b8216811ee8092ea483acd9e6ed0ed3c756f79e351d92e300543b9060d8a,"{""methylation_gene"": 12, ""rnaseq_gene"": 88}"
per_cancer,LUAD,os_3yr,2,1,42,318,203,51,64,104,21,32,0,297448,100,variance ranking fitted on training rows only,0,0,99,30,32,folds/per_cancer/os_3yr/LUAD/repeat_02/fold_01.tar.zst,96493,06445e58e181aae515f9973100fcc2ca24dde298e2cc221599b06de60908ca7c,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
per_cancer,LUAD,os_3yr,2,2,42,318,203,51,64,99,23,35,0,297448,100,variance ranking fitted on training rows only,0,0,104,28,29,folds/per_cancer/os_3yr/LUAD/repeat_02/fold_02.tar.zst,88579,f29b09398f946f575695d56042ac88433cd2bb622972496412ddfff2327f7f75,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
per_cancer,LUAD,os_3yr,2,3,42,318,204,51,63,106,22,29,0,297448,100,variance ranking fitted on training rows only,0,0,98,29,34,folds/per_cancer/os_3yr/LUAD/repeat_02/fold_03.tar.zst,93735,d874d1a23f5c04b1bf82a0537278d75296abba19f5a4a54b704db68bf721b908,"{""methylation_gene"": 27, ""rnaseq_gene"": 73}"
per_cancer,LUAD,os_3yr,2,4,42,318,204,51,63,101,27,29,0,297448,100,variance ranking fitted on training rows only,0,0,103,24,34,folds/per_cancer/os_3yr/LUAD/repeat_02/fold_04.tar.zst,83329,b2a250fe5a5a20e243bbe32540c025fedf78153f87cebe0de4668b3adee9be57,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
per_cancer,LUAD,os_3yr,3,0,42,318,203,51,64,102,23,32,0,297448,100,variance ranking fitted on training rows only,0,0,101,28,32,folds/per_cancer/os_3yr/LUAD/repeat_03/fold_00.tar.zst,90151,ba2d45858b020b2e4cbef021c40717aa829c81d4f0d3ccd579110fec20be1b51,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
per_cancer,LUAD,os_3yr,3,1,42,318,203,51,64,101,22,34,0,297448,100,variance ranking fitted on training rows only,0,0,102,29,30,folds/per_cancer/os_3yr/LUAD/repeat_03/fold_01.tar.zst,86792,5106982b1432716de88d9d50350f10032094952cf21d72e2e4bb8c7e594ae048,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_3yr,3,2,42,318,203,51,64,101,25,31,0,297448,100,variance ranking fitted on training rows only,0,0,102,26,33,folds/per_cancer/os_3yr/LUAD/repeat_03/fold_02.tar.zst,84793,4879fcba327d1ae22fa97889eec01ebc4638c7e6c10a251d35d912530e11dbe3,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_3yr,3,3,42,318,204,51,63,103,23,31,0,297448,100,variance ranking fitted on training rows only,0,0,101,28,32,folds/per_cancer/os_3yr/LUAD/repeat_03/fold_03.tar.zst,82815,ce6fa36e4862a1418b8056fba7e81e5160a15f61f7d989904db94a69e38eeac0,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
per_cancer,LUAD,os_3yr,3,4,42,318,204,51,63,102,26,29,0,297448,100,variance ranking fitted on training rows only,0,0,102,25,34,folds/per_cancer/os_3yr/LUAD/repeat_03/fold_04.tar.zst,83442,ec0f30b6ff45095c25a0d3a7748641b8ad8f6d8538165458248ebb407de7b0dd,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
per_cancer,LUAD,os_3yr,4,0,42,318,203,51,64,108,24,25,0,297448,100,variance ranking fitted on training rows only,0,0,95,27,39,folds/per_cancer/os_3yr/LUAD/repeat_04/fold_00.tar.zst,85661,0535a3c5fe09871ae799e0bfb50ecd177412f267617c2ee31c5606f47cece6ad,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_3yr,4,1,42,318,204,51,63,102,20,35,0,297448,100,variance ranking fitted on training rows only,0,0,102,31,28,folds/per_cancer/os_3yr/LUAD/repeat_04/fold_01.tar.zst,73640,8aef86e2642733090c7989811a2318146a95e4f32673ea00c4087392b53cc8c8,"{""methylation_gene"": 18, ""rnaseq_gene"": 82}"
per_cancer,LUAD,os_3yr,4,2,42,318,203,51,64,92,29,36,0,297448,100,variance ranking fitted on training rows only,0,0,111,22,28,folds/per_cancer/os_3yr/LUAD/repeat_04/fold_02.tar.zst,75293,69a3bbd328f0bb5f0546302a3366c86a4c89187f40e5c9fc2a4e9c07ce37a3e8,"{""methylation_gene"": 18, ""rnaseq_gene"": 82}"
per_cancer,LUAD,os_3yr,4,3,42,318,204,51,63,108,24,25,0,297448,100,variance ranking fitted on training rows only,0,0,96,27,38,folds/per_cancer/os_3yr/LUAD/repeat_04/fold_03.tar.zst,81734,876293773dbfd1c7f745fa0f165de3b8e97e880bc56b849d7d0f7785ca016585,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
