rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_TMEM109,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_COMMD5,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_SPATA13,methylation_gene__GENE_ZNF672,methylation_gene__GENE_NAA50,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_TEF,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_RPL37,methylation_gene__GENE_DDX21,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_CARKD,methylation_gene__GENE_AK2,methylation_gene__GENE_ABHD6,methylation_gene__GENE_CFAP418,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_SCRIB,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_C19ORF36;MOBKL2A,methylation_gene__GENE_COMMD3,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_NLK,methylation_gene__GENE_STRAP,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_POLD3,methylation_gene__GENE_PRNP,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_TINF2,methylation_gene__GENE_NUBP1,methylation_gene__GENE_STK10,methylation_gene__GENE_QTRT1,methylation_gene__GENE_VPS28,methylation_gene__GENE_COPZ1,methylation_gene__GENE_CTSC,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_PGRMC2,rnaseq_gene__GENE_GYPB,methylation_gene__GENE_LAP3,methylation_gene__GENE_C14ORF143;TDP1,rnaseq_gene__GENE_TREML2P1,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_BCL7A,methylation_gene__GENE_STK32C,methylation_gene__GENE_BLMH,methylation_gene__GENE_CTTN,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_SART3,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_HIST1H2BN;HIST1H2AK,rnaseq_gene__GENE_HIST1H4G,methylation_gene__GENE_FAM73B,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_STT3B,methylation_gene__GENE_HDHD3,rnaseq_gene__GENE_DEFB106A,methylation_gene__GENE_BANP,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_EML2,methylation_gene__GENE_PIGL,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_ACYP1,target
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.10977936,-0.14748855,-0.07712625,-0.0510505,-0.26089862,-0.32005247,-0.412611,-0.1233472,-0.07560294,-0.16405438,-0.38034046,-0.2828584,-0.23835039,-0.15065473,-0.5163187,-0.075018615,0.29578662,-0.18503654,-0.2107363,0.21281907,-0.4037279,-0.22086772,-0.51583505,6.830429,0.4528627,-0.22421603,-0.5293546,-0.40420523,-0.13238038,-0.29896057,-0.5753723,-0.12132999,-0.24301726,-0.11381862,0.0030521608,-0.18149292,-0.3493221,-0.09053003,-0.32970628,-0.74774224,-0.5847284,-0.6673757,-0.158049,-0.11734243,-0.51409215,-0.61549234,-0.34017855,0.10300266,-0.268635,-0.09292495,-0.12514226,-0.6407895,0.19676436,-0.7218597,-0.19987187,0.127639,-0.41517586,-0.6910467,-0.7427296,-0.9921753,0.23291796,-0.42499325,-0.12686665,-0.52082425,0.38814887,-0.13920209,-0.88483095,-0.27225506,-0.3157478,-0.62119895,-0.4036709,-0.54447687,-0.3859377,-0.51933664,-0.49769884,0.11744973,-0.55652153,-0.6098246,-0.12392791,-0.13413256,-0.20933765,-0.12741643,-0.23230402,-0.4950626,-0.46402317,-0.08767347,-0.20637494,-0.32367235,-0.14762473,0.025274513,-0.4967597,-0.19814862,-0.95283085,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.11033667,-0.20410845,-0.07712625,-0.0510505,-0.031997364,0.105935544,-0.15596473,0.07816474,-0.07560294,-0.13872643,-0.357434,-0.041633748,0.39564192,-0.16167238,-0.093185864,-0.2855159,-0.14385387,-0.058786448,0.008991958,-0.048315484,0.7449789,-0.3212689,0.32128906,0.064920254,-0.48532614,-0.25611225,-0.08775903,0.008752982,-0.5639314,-0.40639058,0.032961994,-0.12132999,-0.16033499,0.553099,0.50117743,-0.10675412,-0.33106,-0.09053003,-0.23628953,-0.32915133,0.48232365,-0.046920896,-0.25756288,-0.11734243,0.47764203,0.17588167,0.035647262,-0.7628257,-0.43897986,-0.09292495,-0.12514226,-0.026341397,0.37528592,0.15259661,0.19117117,18.796936,0.59360105,0.006710713,-0.22665836,-0.31413504,-0.015196337,0.4096979,-0.12686665,-0.32668826,-0.48909938,-0.13920209,0.6525621,-0.114262246,0.4232101,0.20773256,-0.3305348,-0.2728236,0.93492544,0.3633676,0.24941094,0.33408856,0.059401732,-0.48931858,-0.31469986,-0.13413256,-0.21561447,-0.12741643,-0.46583757,-0.5635693,0.2628773,-0.08767347,-0.55086654,-0.10051148,-0.14762473,-0.95092225,0.12905991,-0.35374293,0.7622155,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.11307272,-0.22379829,-0.07712625,-0.0510505,-0.28771713,-0.21493664,-0.37602654,-0.3651746,-0.07560294,-0.18091463,-0.45859298,-0.17201053,-0.2958062,-0.2229694,-0.41337213,-0.5599591,-0.24219303,-0.3157306,-0.25860575,-0.5010237,0.03956097,-0.28524455,0.17208634,-0.18203247,-0.21433249,-0.5925915,-0.19321017,-0.19714077,-0.5636149,-0.3094453,-0.4570237,-0.12132999,-0.32961062,-0.3394192,-0.17049083,-0.21131425,-0.44087288,-0.09053003,-0.07711402,-0.7432484,0.3332207,-0.91521174,-0.396742,-0.11734243,0.060069676,-0.66276693,-0.18762992,-0.24600405,-0.48607087,-0.09292495,-0.12514226,-1.1255003,-0.3987862,-0.31246394,-0.2725446,-0.8409647,-0.26812753,-0.5682985,-0.011807015,-0.645235,-0.27805513,-0.30696908,-0.12686665,-0.47092286,-0.42205885,-0.13920209,-0.61827177,-0.54678136,0.10947137,-0.042776063,-0.22722067,-0.34646755,0.37085998,0.10875535,-0.19781749,0.42777467,0.06001918,-1.1142393,-0.4001266,-0.13413256,-0.08879275,-0.12741643,-0.3739775,-0.95040977,-0.4725912,-0.08767347,-0.6510813,-0.50313395,-0.14762473,-0.7041015,-0.16255942,-0.42425185,-1.0181235,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.13194653,-0.19477071,-0.07712625,-0.0510505,-0.31630546,-0.099287026,-0.34016314,-0.23532268,-0.07560294,-0.16915095,-0.16639262,-0.40444526,-0.29591128,-0.14576848,-0.41339564,-0.10787479,-0.040581383,-0.1676715,-0.27068618,0.03348793,-0.35521406,-0.70030683,-0.5096746,-0.14259925,0.75999355,-0.44588295,-0.38760045,-0.10729444,-0.41330507,-0.38499838,-0.49091792,-0.12132999,-0.31112525,0.05517419,-0.09155415,-0.1888434,-0.26277056,-0.09053003,0.04649592,-0.8801689,-0.40535855,-0.46865958,-0.0034504563,-0.11734243,-0.47449273,-0.30914384,0.013623835,-0.45128986,-0.39959005,-0.09292495,1.1676165,-0.7243537,-1.1668279,-0.6788692,-0.27982393,0.43694746,-1.029513,-0.37205008,-0.35562158,-0.22817151,-0.37136889,-0.54779375,3.8257403,0.12123667,0.02197482,-0.13920209,-0.21990408,-0.4512755,-0.36448836,-0.012630903,-0.30058345,-0.38042325,0.3646618,-0.4755261,-0.09771971,0.14611106,-0.5540689,-0.09652086,-0.2894307,-0.13413256,-0.1631631,-0.12741643,-0.41340613,-0.5123069,-0.5050027,-0.08767347,-0.9317309,-0.103709675,-0.14762473,-0.8007671,-0.27596512,-0.30217633,-0.22292928,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.1609769,0.0050658286,-0.07712625,-0.0510505,-0.19618627,-0.32499135,-0.434932,-0.16082007,-0.07560294,-0.11807644,-0.14505471,-0.3452817,-0.40205887,-0.124395855,-0.12277252,-0.35516068,-0.44161224,-0.17920023,-0.34640697,-0.27563533,-0.0045865937,0.04846051,-0.055145524,-0.29055578,-0.43024185,-0.64703476,-0.37478223,-0.18092576,-0.630271,-0.2499352,-0.033221032,-0.12132999,-0.3461738,-0.17879567,-0.74192613,-0.25288868,-0.081741035,-0.09053003,-0.03871669,-0.7425638,-0.71378237,-0.18943048,-0.7133689,-0.11734243,-0.3517435,-0.2924787,-0.6119762,-0.78682685,-0.24341738,-0.09292495,-0.12514226,-0.05086419,-0.6731718,-0.36579555,-0.1422236,-0.70282847,-0.3093478,-0.95918185,-0.4787821,-1.2327316,0.881233,0.5318261,-0.12686665,-0.6580505,-0.4272852,-0.13920209,-0.20606422,-0.7655913,-0.38837793,0.37750024,-0.46638858,-0.35637,-0.20815337,-0.47384167,-0.13931899,0.15712745,-0.8161837,-0.52727044,-0.19062535,-0.13413256,0.35508716,-0.12741643,-0.4706395,-1.2702166,-0.12340539,-0.08767347,-0.50146675,-0.50315285,-0.14762473,-0.11227907,0.2943121,0.19327477,-0.5837605,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.103792496,-0.1801167,-0.07712625,-0.0510505,-0.39933574,-0.40467328,1.394731,-0.2984865,-0.07560294,-0.20066057,-0.11100279,-0.2887505,0.2266463,-0.23350349,-0.22964166,-0.5035464,-0.2392607,-0.16702552,-0.26090673,-0.56253994,-0.1752965,-0.55149204,-0.16319318,-0.16612616,-0.055761293,-0.39249074,-0.26068226,-0.15221769,-0.7151932,-0.47124052,-0.40351412,-0.12132999,0.09209065,-0.4757719,-0.4503302,0.70495236,-0.2853521,-0.09053003,-0.5405921,-0.60074985,0.43657067,-0.4577764,-0.31050497,-0.11734243,-0.65262175,-0.49446332,-0.4883523,-0.035745893,0.24511506,-0.09292495,-0.12514226,-0.54482496,-0.89973736,-0.18548103,-0.26747847,-0.26296553,-0.2059178,-0.5297637,-0.088510886,-0.23708735,-0.43727162,-0.3001874,-0.12686665,11.013404,-0.1584585,-0.13920209,-0.22360373,-0.54310334,-0.40839237,0.40979728,-0.62774295,-0.42528248,-0.13764112,-0.55460435,-0.21092707,0.10279128,-0.69695526,-0.21350864,-0.108700104,-0.13413256,0.0039771623,-0.12741643,-0.45702004,-0.6805872,-0.23980716,-0.08767347,0.016139613,-0.12562427,-0.14762473,-0.55974805,-0.57040715,-0.27524054,-0.17178863,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,0.02662638,-0.12448249,-0.07712625,-0.0510505,-0.18575683,0.20922287,-0.19208083,-0.24503778,-0.07560294,-0.024043005,0.021342544,-0.254118,-0.31439823,-0.04298654,-0.30774352,0.17334744,-0.13231716,-0.30035275,0.10434448,-0.2749228,0.25082642,-0.40685716,-0.42898038,-0.1509479,-0.28946027,-0.35047442,-0.19969437,0.5844893,-0.21042307,-0.10026049,-0.5242418,-0.12132999,-0.071650155,-0.019760676,-0.2060258,0.1342398,-0.4145709,-0.09053003,0.059761036,-0.68554413,-0.3587974,-0.9442236,-0.7702136,-0.11734243,-0.42192152,-0.38359421,-0.15971732,-1.0316597,-0.7360044,-0.09292495,-0.12514226,-0.85397625,0.39564535,-0.9095307,-0.13104084,-0.389679,-0.5207945,-0.23327631,-0.8803805,-0.34036535,-0.45176268,-0.8673717,-0.12686665,-0.4447734,0.15973306,-0.13920209,-0.22889239,1.2283728,0.20938256,-0.821521,-0.43121833,0.08889391,-0.5437016,0.1524295,-0.24792567,0.2347243,-0.51025224,-0.24894574,-0.22956848,-0.13413256,-0.18225148,-0.12741643,-0.6226258,-0.300009,0.19123127,-0.08767347,-0.36825752,-0.58927,-0.14762473,-0.6975245,-0.39907834,-0.17823845,-0.6501306,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.10245291,-0.1859609,-0.07712625,-0.0510505,-0.034419492,-0.08653648,-0.0111922175,-0.13892403,-0.07560294,-0.1523749,-0.2855812,0.19672129,-0.093879215,-0.16137616,-0.34964088,-0.38008252,-0.12597282,0.22665161,-0.22490972,0.23171607,-0.809259,0.4001342,-0.21593209,-0.18522209,-0.24875632,0.18400119,0.67009544,0.104248665,-0.12789878,-0.5412393,-0.0822169,-0.12132999,-0.19474085,-0.48133805,-0.20929489,-0.19062074,-0.22622053,-0.09053003,-0.5532138,0.11482074,-0.52800167,0.027174171,0.41058356,-0.11734243,-0.07851819,0.35462707,-0.23398338,0.0813166,0.15594135,-0.09292495,-0.12514226,0.29303056,-0.36682403,-0.88328624,-0.23278153,0.43035525,18.440142,-0.5333289,-0.24812533,0.58175886,0.7619874,0.15676272,-0.12686665,-0.34317532,8.911743,-0.13920209,-0.33783373,-0.16118361,-0.032956555,0.02875919,-0.5572565,-0.49018005,-0.54027337,-0.540671,-0.5298464,-0.33722767,0.18226857,0.114070475,-0.08115954,-0.13413256,0.5919889,-0.12741643,0.8701242,-0.7814468,0.83546597,-0.08767347,-0.75228107,-0.6449675,-0.14762473,0.47083402,0.3505865,0.29107195,0.6568303,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.098385446,-0.14047857,-0.07712625,-0.0510505,-0.29458457,-0.20833358,-0.07461954,0.052150622,-0.07560294,-0.16487549,-0.10495828,0.039749265,0.03354889,-0.13569567,-0.05649998,-0.2928927,-0.2057371,-0.27041417,-0.2517622,0.027768988,-0.6713502,-0.074595205,-0.22468169,0.092810325,-0.28759336,-0.44093883,0.68910426,-0.103105515,-0.23023659,0.006825488,-0.20427099,-0.12132999,-0.29722366,0.0013173935,-0.07444672,-0.3073349,-0.11345255,-0.09053003,-0.58453506,0.122441776,-0.31054604,0.09836405,-0.16319847,-0.11734243,-0.20325397,-0.18958013,-0.4619873,-0.20026623,0.045147847,-0.09292495,-0.12514226,-0.036013413,0.07650698,-0.37069225,-0.11352163,-0.41267517,0.0015186933,-0.2059844,0.12285828,0.8717832,0.37537786,0.91088694,-0.12686665,-0.5237838,-0.32067934,-0.13920209,0.09045535,-0.098398864,-0.085660756,-0.23740064,-0.31437573,-0.5711937,-0.72290397,0.12304407,-0.4350761,-0.1329632,-0.57935715,-0.22444521,-0.1798498,-0.13413256,0.30790472,-0.12741643,0.095883995,-0.20863684,1.8618641,-0.08767347,-0.647184,-0.8330991,-0.14762473,-0.16070837,0.24609666,0.65183705,0.8591933,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.05421091,-0.21521637,-0.07712625,-0.0510505,-0.20989832,-0.09786257,-0.0949888,-0.06994011,-0.07560294,-0.08458078,0.0649278,-0.35869113,-0.15024321,-0.020011717,-0.08427921,0.28880006,-0.51555055,-0.5423916,-0.08007487,-0.49083483,0.0011839977,-0.2924578,-0.19399957,-0.22091065,-0.26189038,-0.14945257,-0.29570404,-0.319653,-0.019225482,-0.25724414,-0.23340999,-0.12132999,-0.2894092,-0.73921317,-0.41900694,-0.009899763,-0.43120572,-0.09053003,-0.03342814,-0.5374246,-0.14704034,-0.16832496,-0.6578386,-0.11734243,0.061021928,-0.5118525,0.033325493,-0.2213841,-0.50238985,-0.09292495,-0.12514226,-0.18163046,-0.020597212,-0.17068417,-0.16555606,-0.0030594775,-0.44188455,-0.22574477,-0.005642271,-0.2331759,-0.30454817,-0.08206914,-0.12686665,-0.7365661,-0.14687648,-0.13920209,-0.47515976,-0.39138612,-0.15422876,-0.5370599,0.12963589,0.15061493,-0.57818335,-0.47660542,-0.18901145,0.007488784,-0.041428152,-0.54841626,0.1644189,-0.13413256,-0.91704947,-0.12741643,-0.61470824,-0.14404899,-0.70987475,-0.08767347,-0.23198739,-0.25468537,-0.14762473,-0.36229286,-0.64169,-0.17241728,-0.124697626,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106721625,-0.102319054,0.0,0.0,0.055911385,-0.19091888,-0.04841949,-0.03732169,0.0,-0.13098988,-0.22957486,0.033842996,-0.13350165,-0.005834678,0.012726507,0.2519163,-0.33448502,-0.36497456,-0.107135996,0.031741377,-0.5924453,-0.093971625,-0.26129323,-0.18277536,-0.42338374,0.060755484,-0.18668102,-0.029708631,-0.07894481,-0.08121926,0.4098527,0.0,-0.023923026,-0.4114531,-0.6572931,-0.05608725,-0.46719104,0.0,0.057886727,-0.38813317,0.30396077,0.10995922,-0.41723508,0.0,-0.06594858,-0.2595262,0.12356705,-0.15692091,0.17917155,0.0,0.0,-0.25621027,-0.12145766,-0.30154213,-0.071862176,0.2607441,-0.13959663,-0.36851844,-0.49339178,-0.114152245,-0.5548736,-0.17411534,0.0,-0.5307537,-0.254832,0.0,-0.68831635,-0.26824024,-0.19293919,-0.74305755,-0.023640627,-0.28789303,-0.08794593,-0.1829863,-0.23509288,0.32483077,-0.5512024,-0.52898264,-0.28284112,0.0,-0.20308502,0.0,-0.38307416,-0.12727916,-0.30117276,0.0,-0.07009985,-0.47873172,0.0,0.33507237,-0.26194882,-0.22304317,-0.08288797,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.085933246,-0.18552794,-0.07712625,-0.0510505,-0.22707666,-0.054472826,-0.035088982,-0.21363223,-0.07560294,-0.1027694,-0.21329142,-0.28762087,-0.21192442,-0.091219015,0.4237597,0.29190418,-0.4633878,-0.411628,0.16109602,-0.298826,-0.026594114,-0.22222377,-0.36724946,-0.14753309,-0.44946885,-0.1252099,-0.14100994,-0.4806893,0.101653345,-0.29192647,0.0053504654,-0.12132999,-0.14003511,0.02657409,-0.50790966,-0.027845046,-0.4283318,-0.09053003,0.046322946,-0.16777034,-0.3064951,0.1325471,-0.29181722,-0.11734243,0.14215343,-0.18286559,0.0066480017,-0.37579823,-0.27377415,-0.09292495,-0.12514226,0.0055304645,-0.82588136,-0.47158706,-0.13137199,0.11045466,-0.37767205,-0.2245193,-0.0630173,-0.13742284,-0.4772555,-0.36964607,-0.12686665,-0.71300226,-0.27002916,-0.13920209,-0.731026,-0.19013578,-0.28710198,-0.4323677,0.24097474,3.843458,-0.6821347,-0.34384635,-0.23549007,0.25082397,-0.114262976,-0.21261756,-0.37474662,-0.13413256,-0.72447234,-0.12741643,-0.68565226,-0.11425668,-0.17471135,-0.08767347,-0.5641347,-0.1117972,-0.14762473,0.8789698,-0.29120648,-0.1941657,-0.12333711,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02254454,-0.15395652,0.0,0.0,-0.24759167,-0.2938269,-0.13764456,-0.13481195,0.0,-0.10242777,0.26083815,-0.14449187,-0.17520335,5.4221683,0.03235227,0.33688053,-0.25685114,20.643696,-0.07059685,-0.29306826,-0.31353053,-0.066331014,-0.43719223,-0.1482613,-0.45318896,0.15903741,-0.08899593,-0.4447444,0.07361317,-0.24891303,-0.36476704,0.0,0.095628455,0.030884549,-0.47336304,0.00416636,-0.4302664,0.0,12.409529,-0.13353755,-0.21420735,0.073174566,-0.4860604,0.0,0.117118716,-0.1118388,0.23519322,-0.09557536,0.1931078,0.0,0.0,0.0060257027,0.04141811,0.008725541,0.0025356435,0.047184657,-0.5351895,-0.17039888,0.064352915,-0.18890864,-0.427935,0.0089883,0.0,-0.27810508,-0.25809038,0.0,-0.6638242,-0.44891998,-0.14155343,-0.5476733,1.2990035,0.41180235,-0.14526464,0.8242861,-0.090994455,0.08867046,0.13232845,-0.37484893,-0.23247047,0.0,-0.35435435,0.0,8.266545,0.26033607,-0.47744283,0.0,0.19658156,0.13314454,0.0,-0.2593619,-0.36515677,-0.44985923,-0.20156042,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.18855423,-0.18662979,-0.07712625,-0.0510505,0.13886203,21.467104,-0.4453833,-0.045924917,-0.07560294,-0.22326586,0.018138926,-0.16276288,-0.14184909,-0.22976527,0.38860676,-0.22261885,-0.35462528,-0.02527347,0.46901315,1.2584617,19.974691,20.045822,-0.4666714,-0.2980658,20.071678,0.34206194,-0.25864848,0.03459012,-0.6576051,0.9255945,1.072456,-0.12132999,-0.14781022,-0.1964146,-0.62280506,-0.14029469,-0.31907642,-0.09053003,-0.6193993,-0.29160622,19.102436,19.203905,19.166937,-0.11734243,-0.8762849,18.997555,-0.21416235,0.14845067,18.939775,-0.09292495,-0.12514226,-0.41316953,-0.119121715,-0.5034336,-0.18472202,0.9595408,-0.3191902,0.6262283,-1.0978965,-0.13855182,-0.38521087,18.462149,-0.12686665,0.11706737,-0.1774992,-0.13920209,-0.50464034,-0.52403766,-0.5078561,0.04129061,-0.35425657,-0.45363426,-0.062253945,0.11161592,0.11594188,0.08494688,-1.2019567,17.902828,-0.45607227,-0.13413256,0.102454886,-0.12741643,0.30382478,-0.72041744,0.2838542,-0.08767347,-0.6297534,-0.58144253,-0.14762473,0.16865279,-0.47308013,0.12237471,-1.2292169,0
21.954548,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.13828242,-0.21464089,-0.07712625,-0.0510505,-0.13790576,0.12492464,0.21660419,-0.1489849,-0.07560294,-0.049803033,-0.13386142,0.12363782,0.31541374,-0.11753057,0.19522147,-0.36215982,0.16698237,0.107783705,-0.030065026,-0.15442577,0.70267206,0.47197607,0.77219266,-0.19752687,0.043326147,0.12687787,-0.12033748,-0.07058735,-0.3577521,-0.0053086625,0.11462204,-0.12132999,-0.25873694,0.3171417,0.35764182,-0.13214754,0.10326747,-0.09053003,0.14929174,1.2513688,-0.04197378,-0.12811387,0.58758104,-0.11734243,-0.08487351,0.9212298,-0.36785913,1.0635356,-0.23671727,19.45237,-0.12514226,-0.07323215,1.5275657,0.5190723,-0.09842604,0.06738498,-0.3551441,0.4582251,0.23443516,0.46298248,-0.40772003,-0.17466153,-0.12686665,0.03646363,-0.24005385,-0.13920209,0.6078951,0.079830065,-0.1686517,0.45078987,-0.46332806,-0.3585937,-0.36239523,0.4722009,0.6464651,0.2754929,0.6926283,-0.46107432,-0.30945125,-0.13413256,0.03196036,4.8107915,1.8530082,-0.79769844,0.520159,-0.08767347,-0.7124662,0.4946206,-0.14762473,-0.7991002,0.16431585,-0.26361972,0.6029504,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.23030983,-0.15376586,-0.07712625,-0.0510505,-0.25215054,-0.34856895,-0.4746195,-0.29596737,-0.07560294,-0.24570732,-0.36230123,-0.3681543,-0.41978714,-0.20416628,-0.6756099,-0.43310893,-0.80654436,-0.20835951,-0.27044448,-0.7234328,-0.6726599,-0.5522101,-0.51343983,-0.29443097,-0.60131145,-0.65357107,-0.4765383,-0.17441277,-0.7362168,-0.52364826,-0.36923587,-0.12132999,-0.46350822,-0.39442933,-0.93500185,-0.231167,-0.31875053,-0.09053003,-0.85812134,-1.1674582,-0.76779413,-0.65490824,-0.7887804,-0.11734243,-0.4064415,-0.74503046,-0.9410519,-1.0797837,-0.5516015,-0.09292495,-0.12514226,-0.40500933,-0.2588025,-0.9788907,-0.18856584,-0.6549505,-1.0983598,-1.5366749,-0.8176405,-0.9100307,-0.113948114,1.0268023,-0.12686665,-1.1612806,0.20767877,-0.13920209,-0.6774666,-0.49620113,-0.47484916,-0.22335665,-0.733297,-0.6218435,-0.440774,-0.6647558,-0.41858903,0.18065867,-0.61238045,-0.59729475,-0.45954582,-0.13413256,-0.055431295,-0.12741643,-0.8179697,-1.0739819,-1.1164035,-0.08767347,-0.38705933,-0.59694886,2.8647797,-0.69658744,-0.24389626,-0.11080609,-1.4651015,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.09081789,-0.086706735,-0.07712625,-0.0510505,-0.3031146,0.056522865,-0.32124135,-0.21425042,-0.07560294,-0.10521495,-0.13403903,0.1849821,-0.124618046,-0.06408709,-0.015839394,-0.5412755,-0.3142809,-0.27822018,-0.22971542,-0.21411556,-0.12651905,0.15879157,-0.20709911,-0.11794872,-0.02564244,-0.513796,-0.14072935,0.094478734,-0.19986668,-0.59021163,-0.074455366,-0.12132999,-0.38193974,-0.61247224,-0.15117942,0.038156252,0.09249891,-0.09053003,-0.38837922,-0.5502972,-0.3428913,0.19451675,-0.43743327,-0.11734243,0.51476973,-0.2984606,-0.15744694,-0.8659527,-0.6704812,-0.09292495,-0.12514226,-0.60709876,-0.26376414,-0.6947442,-0.08289337,-0.024520531,-0.8324391,-0.5526979,-0.07748854,-0.60121745,-0.16243957,-0.7125506,-0.12686665,-0.071367264,0.111408,-0.13920209,-0.041871842,-0.49028862,-0.131812,0.16332127,-0.5005178,-0.38585284,-0.5430317,-0.24847701,-0.48155415,-0.00097121793,-0.49781004,-0.22146642,-0.039686754,-0.13413256,1.5379727,-0.12741643,-0.36013582,-0.5363667,-0.022208083,-0.08767347,-0.49064782,-1.0450197,-0.14762473,0.06652927,0.17202418,-0.5697007,1.1485928,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.06486016,-0.11330629,-0.07712625,-0.0510505,-0.08093629,-0.31483305,-0.25076255,-0.34709784,-0.07560294,-0.13700806,-0.14391947,-0.34164473,-0.09036768,-0.16912636,-0.43752426,-0.4327931,-0.30987114,0.08055555,-0.19826888,-0.42941073,-0.073103376,-0.24832392,-0.44124347,-0.24520804,-0.27420524,-0.25711912,-0.24383776,-0.15014572,-0.7143788,-0.30492356,-0.22147211,-0.12132999,-0.26951033,0.02009717,-0.015186348,-0.17592745,-0.27109545,-0.09053003,-0.42128134,-0.5311497,-0.24768268,-0.017692339,-0.101838574,-0.11734243,-0.6489683,-0.2662863,-0.3990374,-0.35230127,0.18664995,-0.09292495,-0.12514226,-0.56666094,0.0050888886,-0.6456438,-0.27698752,-0.3965681,-0.4773259,-0.74762756,-0.86960894,-1.0460789,0.05081811,-0.03426251,-0.12686665,-0.005664644,-0.22011991,-0.13920209,-0.35263115,-0.19538139,-0.45212847,-0.25684223,-0.41891912,-0.3075864,0.008310894,-0.37510708,0.19631761,0.29988953,-0.36264268,-0.43201572,-0.3323757,-0.13413256,0.40980753,-0.12741643,-0.43511435,-0.7822719,-0.5746098,-0.08767347,0.24392739,0.11402224,-0.14762473,-0.31342673,-0.43173373,-0.044225186,-0.3626626,0
