rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_OR2W1,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_NRXN2,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_GPT2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ASAP3,methylation_gene__GENE_TP53I11,methylation_gene__GENE_TOR1A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_NT5C,methylation_gene__GENE_USP14,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RASA1,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_C17ORF59,rnaseq_gene__GENE_PTH,methylation_gene__GENE_ZHX2,methylation_gene__GENE_LDLR,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_ACADM,methylation_gene__GENE_ENO2,methylation_gene__GENE_PREB,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_EIF6,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_ICA1L,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_TMEM160,methylation_gene__GENE_SAMD10,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_SNN,methylation_gene__GENE_AK7,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_NIPA1,methylation_gene__GENE_SEPT7,methylation_gene__GENE_GGA2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_ANG;RNASE4,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ARG2,methylation_gene__GENE_ANXA5,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_RMND5A,methylation_gene__GENE_DCK,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_U2AF2,methylation_gene__GENE_PAK1,methylation_gene__GENE_FICD,methylation_gene__GENE_YAP1,methylation_gene__GENE_MYBBP1A,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_SH3GLB1,methylation_gene__GENE_H2AFY2,methylation_gene__GENE_FGFBP3,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_LSM5;AVL9,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_LYZL1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.20603217,-0.29316753,-0.14136042,-0.19005355,-0.059945107,-0.076208994,-0.20552081,-0.35510105,-0.01722749,-0.016057957,-0.052885056,-0.1987281,-0.31046775,-0.22669715,-0.19741942,-0.23605016,-0.49628726,0.30394214,-0.51104397,-0.214837,-0.22651042,-0.115279995,-0.5467849,-0.22599088,-0.33286512,-0.06817627,-0.30596387,-0.13364081,-0.40541545,-0.38805804,-0.33723494,-0.11475532,0.12755908,-0.50820905,-0.8345284,-0.44848567,0.03521855,-0.8092496,-0.12458608,-0.11409981,-0.64153636,-0.1779356,-0.178257,-0.15906872,-0.25142413,-0.3856329,0.38085154,0.0050896546,-0.13371447,-0.54404247,-0.8063582,-0.19943407,-0.36578628,0.36016968,-0.5581917,-0.37892425,-0.8903037,-0.40997133,-0.5577972,-0.09858156,-0.043453127,-0.27115843,-0.049911365,-0.38926366,-0.39260516,-0.4222606,-0.10108898,-0.24345195,-0.19641253,-0.3132715,-1.0050642,-1.0974754,-0.0558833,-0.14486007,-0.18166023,-0.5297582,-0.16934597,-0.68172854,-0.46100053,-0.6089008,0.13726442,-0.8451505,-0.25752094,-0.6402322,-0.5278113,-0.46843505,-0.12937783,-1.0170563,-0.121873505,-0.5401044,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.015286363,-0.031077828,0.052154016,0.2601046,-0.059945107,-0.076208994,-0.13088898,-0.16502517,-0.03265012,-0.03871958,-0.052885056,0.18308337,0.16613853,0.019520307,0.3351197,0.034001097,-0.2901837,0.30667108,0.032443985,-0.003272901,-0.07178384,-0.115279995,0.27652344,-0.18542951,0.16350266,-0.06817627,-0.37895015,1.045895,-0.11230757,-0.16329394,-0.3750547,-0.07559107,0.5102269,-0.46228966,0.80351037,-0.1818383,0.4775499,0.054084998,-0.12458608,-0.11409981,1.3014755,-0.1779356,-0.017994884,-0.15906872,0.083391644,0.014761893,0.4227286,-0.019437924,-0.33760157,0.43223673,-0.061491575,-0.19943407,0.655799,0.45988655,0.03316378,0.23384218,0.39470822,-0.02360482,-0.32100102,-0.44262087,0.07653369,-0.09309765,-0.027353056,-0.41202185,-0.050524242,0.012992329,5.46113,-0.13685663,0.008172391,0.33391425,0.5313745,0.32734436,0.38703707,-0.14486007,-0.15241592,-0.23104104,-0.16934597,-0.44799623,0.31472826,-0.08211828,0.6989425,0.2940818,0.17132008,-0.15420938,-0.029417543,-0.37962744,-0.12937783,-0.3033674,-0.121873505,-0.3086819,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.20078124,0.019786851,-0.21459831,-0.091910385,-0.059945107,-0.076208994,-0.14670852,-0.12578732,0.23942938,-0.004175413,-0.052885056,-0.09948382,-0.32033032,0.52475727,0.251386,0.11948685,-0.060806077,0.4460633,0.21038921,0.076656826,0.66955876,-0.115279995,0.43870947,-0.048514772,0.51839894,-0.06817627,-0.19390503,-0.13364081,0.40901357,-0.20356432,0.19711794,-0.06141556,0.052753452,-0.0854967,-0.2767518,0.32240164,-0.17458251,0.27612135,-0.12458608,-0.11409981,-0.5109738,-0.1779356,-0.264105,-0.15906872,0.3148819,0.39687398,0.49204868,-0.03059525,-0.51321334,-0.13359237,0.5169314,-0.19943407,0.3936833,0.5901718,-0.28315797,-0.37308514,-0.11142882,-0.29119807,0.13482659,-0.3664286,0.17675915,-0.14469147,0.1617639,0.31708753,-0.09890013,0.10793422,0.039625745,-0.09417273,-0.28574556,-0.028934093,0.09183617,0.33464807,0.040876236,-0.14486007,-0.0195075,0.020483036,-0.16934597,-0.20058869,0.57176363,-0.059115145,0.70904905,0.29849428,-0.32706437,0.008181929,-0.2868049,-0.09377641,-0.12937783,0.32371968,-0.121873505,-0.30742314,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.13112028,-0.14090452,-0.049074426,0.23026545,-0.059945107,-0.076208994,0.040782627,0.4668591,0.020830989,-0.28165153,-0.052885056,-0.17083076,-0.13524938,0.8072902,0.58256614,0.32353827,-0.11963838,-0.13904826,1.0847449,0.048789624,0.64046335,-0.115279995,0.3843452,-0.3206196,0.23182817,-0.06817627,-0.6312551,-0.13364081,-0.2111484,-0.00066746963,-0.21346594,-0.13785563,12.285047,-0.72728795,1.2603718,-0.04621727,0.6267158,0.64820397,-0.12458608,-0.11409981,0.25460204,-0.1779356,0.015503643,-0.15906872,-0.040170457,-0.17998973,0.8014683,-0.10297402,-0.25726113,0.07499891,0.736534,-0.19943407,0.2375971,0.71962285,0.45062095,0.43237397,0.4086612,0.35717335,-0.2815586,-0.43120435,-0.22117224,-0.05915546,0.2322796,-0.27106524,0.5002064,-0.16302842,0.29927436,0.56036884,-0.35664594,0.27640662,0.89876693,-0.25126928,0.0920824,-0.14486007,-0.12686586,0.31727123,-0.16934597,0.5913086,3.7781475,0.035374757,0.28692985,-0.2340253,-0.13127936,0.21175444,0.29497463,-0.30886686,-0.12937783,0.4558519,-0.121873505,-0.40586755,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.22728154,-0.0051863906,-0.08385043,0.16397294,-0.059945107,-0.076208994,-0.27527526,0.10558808,-0.16654232,-0.18327269,22.066364,0.106550075,-0.13943611,0.022899425,-0.11454267,0.14801371,0.27619222,0.41958538,0.2557716,-0.12402462,0.16372661,-0.115279995,0.82724184,-0.20980732,-0.19237763,-0.06817627,0.0060946397,-0.13364081,-0.2541745,-0.09852885,-0.079478435,-0.10678512,0.66627985,-0.5864589,0.23735318,0.0015190996,0.62352103,0.532236,0.8388668,-0.11409981,0.1671414,1.1585119,-0.01704564,-0.15906872,-0.22206819,0.0036996573,-2.0730186,-0.08653944,-0.49664873,0.4030077,0.29594004,-0.19943407,-0.26482183,-0.30694246,-0.14103456,-0.19427764,0.20337398,-0.17226887,-0.17330426,-0.075812,0.48627076,-0.1515177,0.044995137,-0.5340889,0.5797818,0.2523527,0.16372493,0.3326749,-0.07100524,0.08752233,0.2515089,0.18901086,0.2577936,-0.14486007,-0.284903,0.44747713,-0.16934597,-0.1314635,0.14265706,-0.44525474,0.28524974,-0.4522245,-0.084565096,0.20612635,-0.13527116,-0.20956817,-0.12937783,0.20431492,-0.121873505,-0.40742365,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.021413634,-0.15569627,-0.14378686,0.39000887,-0.059945107,-0.076208994,-0.37048447,0.1704444,-0.010627207,-0.08702086,-0.052885056,-0.2504812,0.5490126,0.13280128,-0.3712967,0.44740734,0.16510774,0.3730801,-0.07473944,0.07179422,0.37162837,-0.115279995,0.29502296,-0.22066775,0.19832747,-0.06817627,-0.67932934,-0.13364081,-0.22909273,-0.090001,-0.23050867,-0.17339282,1.8327817,-0.5965863,0.17079182,-0.49298593,0.11402729,1.2895902,-0.12458608,-0.11409981,0.5822226,-0.1779356,-0.19646397,-0.15906872,0.6347705,0.039257873,0.6291913,-0.23219745,-0.71094215,0.23911758,0.0637137,-0.19943407,1.148262,0.9236831,-0.107248195,0.31726974,0.3619775,9.263809,-0.4152729,-0.22455274,0.0998744,-0.22172871,0.4054512,0.11878219,-0.13941512,-0.23853987,0.056575727,0.11857687,-0.21679541,-0.2362653,0.39489123,-0.056975823,0.3678671,-0.14486007,0.095547594,0.31247923,-0.16934597,-0.079369575,0.51418054,0.2838731,0.059374634,0.3077335,-0.17959565,0.2961674,-0.089033715,0.25524744,-0.12937783,-0.5876435,-0.121873505,0.59742594,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.15855706,-0.00055578543,-0.19551627,0.35179487,-0.059945107,-0.076208994,-0.13701548,-0.58173263,-0.12797666,-0.07337204,-0.052885056,0.41462106,-0.356531,0.013371223,-0.08741372,0.34437874,0.0041309963,0.038547054,-0.03229449,-0.1010377,-0.32896256,-0.115279995,0.34698087,-0.13582323,0.04553591,-0.06817627,0.027461624,-0.13364081,-0.103183985,-0.18713865,-0.32973576,-0.15028577,0.15703635,-0.49608976,0.5774802,-0.488965,-0.17366016,0.54051846,-0.12458608,-0.11409981,1.3307127,-0.1779356,0.5359414,-0.15906872,0.19516045,0.32693002,0.8137492,-0.1429607,0.013016752,1.153441,0.09837568,1.3655391,1.6763544,0.77159107,-0.16813944,0.18462878,0.098971866,0.3198292,-0.087284684,0.9104568,-0.068481766,-0.14222977,0.14507662,0.1936142,0.059481595,-0.29520223,6.7641187,0.20775928,-0.16056415,-0.0017464489,0.9835681,-0.30495313,-0.17230894,-0.14486007,-0.12386714,0.4802836,-0.16934597,0.42078766,0.7369869,0.19024913,0.31319088,0.026353333,0.09134339,0.33911476,-0.27539405,-0.16161995,-0.12937783,1.130999,-0.121873505,0.012585709,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.102922715,-0.37652317,-0.24233611,0.14139698,-0.059945107,-0.076208994,-0.26733664,-0.28607368,-0.23905225,-0.24974307,-0.052885056,-0.13513897,-0.41372702,0.060784854,0.14245956,0.27959988,-0.22510737,0.39871156,1.739028,-0.40209523,-0.46673182,-0.115279995,-0.31251577,-0.56439155,-0.054551978,-0.06817627,-0.5175863,-0.13364081,-0.07660687,-0.06545648,-0.19154434,-0.20532864,0.02861088,-0.70936996,-0.02163399,-0.34982505,-0.06781553,-0.19677319,-0.12458608,-0.11409981,0.17936411,-0.1779356,0.27352932,-0.15906872,-0.3614249,-0.26230806,0.28975442,-0.088318676,-0.49000892,0.69338864,-0.31285697,-0.19943407,-0.13692825,0.3912933,0.05522281,-0.36396706,-0.65384716,0.004757376,-0.37957278,-0.6396579,0.0009333029,-0.13052297,-0.7572875,0.2102614,-0.13390645,0.42889947,-0.2204595,-0.056748282,-0.22964682,-0.104950674,-0.38426837,-0.31761554,-0.05955039,-0.14486007,-0.055265646,-0.284102,-0.16934597,0.026771508,-0.17979944,-0.34346163,-0.34053004,-0.6427234,-0.34025508,-0.16430274,-0.40663832,-0.5684936,-0.12937783,-0.5184089,-0.121873505,-0.60352635,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.32315278,-0.29016823,-0.1691202,-0.19959894,-0.059945107,-0.076208994,-0.3175918,-0.06686267,-0.16903323,-0.26648355,-0.052885056,-0.027292717,-0.31543624,-0.382049,-0.2838668,0.32016972,-0.21177556,0.3995951,-0.19388647,-0.4007293,-0.45427296,-0.115279995,-0.36294368,-0.5404098,-0.20838939,-0.06817627,-0.4318115,-0.13364081,0.8098924,-0.32724118,-0.06319296,-0.1525108,-0.3075322,-0.7176193,0.32135597,-0.45756933,-0.31937256,0.13944358,-0.12458608,-0.11409981,0.19715093,-0.1779356,-0.120987,-0.15906872,0.0666686,0.38190043,0.63779026,-0.1563762,-0.13350113,0.58362454,-0.33370838,-0.19943407,-0.33752578,0.50492793,-0.2085064,-0.21809366,-0.6425602,0.07621704,0.5546354,-0.44350114,-0.1951466,0.012380025,-0.50081795,-0.39558196,-0.32272828,-0.5166217,0.9877524,-0.24963447,-0.2333464,0.12709057,0.23866297,0.06359093,-0.11522076,-0.14486007,-0.18200994,0.18483128,-0.16934597,0.89695054,0.25970298,-0.3677553,-0.20454903,0.046322804,1.2465655,0.5277456,-0.1981949,0.021547562,-0.12937783,-0.0734193,-0.121873505,0.0329332,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.0099844225,-0.22249515,-0.13036484,-0.12492066,-0.059945107,-0.076208994,-0.10878331,-0.30020502,0.071859464,-0.09611717,-0.052885056,-0.37180874,-0.20141771,-0.17534098,-0.41128433,-0.5907786,-0.27973503,0.094647884,-0.5757074,-0.37927347,-0.45281398,-0.115279995,-0.81345433,-0.21818493,-0.09704615,-0.06817627,0.21961775,-0.13364081,-0.5519787,-0.17146102,-0.667977,-0.0960989,-0.70417565,-0.3310459,-0.5349449,-0.51552165,-0.65022427,-0.9693061,-0.12458608,-0.11409981,-0.10323235,-0.1779356,-0.32424298,-0.15906872,-0.23489133,-0.33205098,0.5498263,0.05162808,-0.25354603,-0.71358,-0.7256333,-0.19943407,0.31821102,0.6661551,-0.33881178,-0.44496152,-0.7603565,-0.53556263,0.37306523,0.089623265,-0.47096407,-0.13612062,-0.3176267,-0.56309,-0.9181903,-0.69710755,0.11787905,-0.76028407,-0.16134533,-0.39923942,-0.34449476,-0.94736814,-0.2148565,-0.14486007,-0.14779267,-0.9352865,-0.16934597,-1.045902,-0.5927341,-0.8719688,-0.5626232,-0.019962108,-0.43291652,-0.2557084,-0.3903345,-0.42912874,-0.12937783,0.20871279,-0.121873505,-0.1622156,-0.10481271,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142741,0.057732377,0.20554736,-0.13962787,0.0,0.0,-0.05629342,-0.21465495,-0.30501378,0.32609913,0.0,0.044925194,0.12587714,0.116378196,0.53549385,-0.30723011,0.012382053,-0.35411346,-0.26153147,-0.06886089,-0.414755,0.0,-0.8222114,0.43658152,0.4604155,0.0,0.5389643,0.0,1.189037,0.012355466,-0.5486931,-0.10193416,-0.40844396,0.057143938,-0.16218007,0.23727794,-0.5649355,-0.3391848,0.0,0.0,-0.133662,0.0,-0.384103,0.0,-0.5311983,-0.16510622,0.4751474,0.087114125,0.5367121,-0.3599122,-0.5749727,0.0,-0.5331115,-0.5553352,-0.29271838,-0.5278708,-0.23037626,-0.21643685,0.4256651,-0.1341356,-0.7334546,-0.034943044,-0.5249218,-0.5047616,-0.09729452,-0.51939,0.45327812,-0.5429478,0.012278505,-0.30112866,0.034849722,-0.36529744,-0.47812557,0.0,-0.29569846,-0.46645784,0.0,-0.68145275,-0.28566274,-0.13206686,-0.3163477,-0.24470799,0.003644121,-0.6141165,-0.3804046,-0.15379745,0.0,-0.00016756354,0.0,-0.3768266,0.0,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.08170588,0.04343615,-0.2776247,-0.15541324,-0.059945107,-0.076208994,-0.1988618,-0.13078502,-0.5560584,0.015876548,-0.052885056,-0.45820495,0.3006939,-0.04427014,-0.58832145,-0.43176973,-0.2605283,-0.09744891,-0.07446844,-0.126749,-0.63404226,-0.115279995,-0.40371853,-0.090778746,-0.2644788,-0.06817627,-0.21292283,-0.13364081,-0.18543303,-0.14738607,-0.51182824,-0.04084254,-0.48544127,-0.18699808,-0.50600445,-0.050193835,-0.49837887,-0.47300735,-0.12458608,-0.11409981,-0.4698043,-0.1779356,-0.81269187,-0.15906872,-0.4911513,-0.4466104,0.7889701,-0.05426928,0.0600536,-0.4322939,-0.19515127,-0.19943407,-0.43426022,0.22657068,-0.5283558,-0.32593733,-0.51024216,-0.34925482,-0.4374792,-0.42844996,-0.49342206,-0.21280463,-0.45797384,-0.660926,-0.548456,-0.5819225,-0.40875906,-0.97915787,-0.027933892,-0.023979979,-0.643814,-0.96395415,-0.25257212,-0.14486007,-0.2057989,-0.9216401,-0.16934597,-0.69370574,-0.6478697,0.07407129,-0.69463784,-0.3512565,-0.22314921,-0.47882277,-0.33665845,-0.10115636,-0.12937783,-0.08705328,-0.121873505,-0.3805133,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.011303662,0.23981273,-0.06888798,0.20921317,-0.059945107,-0.076208994,-0.01893468,0.11384741,0.090309955,0.07603317,-0.052885056,0.3049574,0.42317033,0.121475026,0.011538787,0.29797545,0.5578852,0.10952009,1.1689492,0.965499,0.579076,-0.115279995,-0.5126846,0.12450568,0.26895285,-0.06817627,0.22335036,-0.13364081,-0.07834882,0.17496172,0.37496147,-0.10192797,-0.5869729,0.15587726,0.029566245,-0.12021157,0.57569176,-0.14035156,-0.12458608,-0.11409981,0.89929205,-0.1779356,0.30016407,-0.15906872,0.5810226,-0.12058112,0.8553502,0.05467511,-0.44004816,0.11994067,0.1670741,-0.19943407,0.32847103,0.16819757,0.38020653,0.1756479,0.88927126,0.0698909,0.32271686,-0.09532206,0.072488904,-0.06547033,1.0487583,-0.28107944,-0.14075251,0.21584994,0.07047621,0.05872997,-0.1333719,-0.05455274,2.261815,2.3033025,0.010545905,-0.14486007,-0.11768788,0.066162586,-0.16934597,1.1761098,0.22736722,-0.19257762,1.4539763,0.39529622,0.023275454,1.5373691,-0.11047992,0.0419465,-0.12937783,0.13232024,-0.121873505,0.12635711,-0.10481271,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.16320609,0.021706352,16.24606,0.050599664,-0.059945107,-0.076208994,-0.23026235,0.27333757,-0.03065821,0.17337985,-0.052885056,0.25884587,0.014329729,1.193632,-0.26668903,-0.029956974,0.24610649,0.15477107,-0.014128222,-0.13924761,0.093189046,-0.115279995,0.5025968,0.44428068,-0.090700895,-0.06817627,0.73584205,-0.13364081,-0.16385095,0.13764903,-0.083550565,-0.07676155,0.8226612,-0.17513527,-0.11110263,-0.37980738,0.3479685,-0.19244558,-0.12458608,-0.11409981,0.16595605,-0.1779356,-0.3437685,-0.15906872,0.14991687,0.43379408,0.55219,-0.04375121,-0.11661631,0.65915245,-0.32664925,-0.19943407,0.1597227,0.70068204,-0.06044737,-0.08096037,-0.44605035,4.3372188,-0.4629482,1.400028,-0.004716782,-0.1329163,0.9980652,0.048533056,0.011355641,0.034074403,6.477567,0.6365353,-0.10410489,0.7250561,0.20066996,1.3165932,0.018534536,-0.14486007,-0.1352451,-0.058156222,-0.16934597,0.17254247,0.47364834,-0.043481298,0.108275086,3.7998157,0.075561106,0.26209715,2.7721133,-0.22424453,-0.12937783,0.566287,-0.121873505,0.10739203,-0.10481271,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,15.71666,-0.12549858,3.685328,-0.19736244,-0.059945107,-0.076208994,0.059368823,21.916412,-0.0039702454,22.047186,-0.052885056,13.267881,-0.1335438,-0.08796466,0.06991106,-0.0371459,0.06282113,0.08244489,0.044375986,-0.13281792,-0.31397262,-0.115279995,0.04368593,0.27601212,0.102658205,-0.06817627,0.15248246,-0.13364081,8.641248,18.174297,-0.55552626,14.886696,0.10655164,0.10690245,-0.0794877,0.024421556,0.30097565,17.79085,-0.12458608,-0.11409981,-0.3940946,-0.1779356,0.66449803,-0.15906872,12.700696,-0.07700161,0.33856037,20.235035,-0.012850675,0.3112489,0.15294757,-0.19943407,0.3274717,0.41127044,11.479574,-0.1672711,0.027644143,-0.23691015,0.77766734,-0.5853977,19.436857,-0.10718465,0.24051598,0.23006326,-0.083191276,10.044872,-0.14619544,0.005383205,0.0018075086,14.01733,0.1381922,0.7493101,0.17463458,-0.14486007,6.9679837,-0.34752434,-0.16934597,-0.18746795,18.89764,-0.20242253,-0.04933055,0.4719197,-0.011500104,10.061387,7.965239,10.378122,-0.12937783,0.4597893,-0.121873505,-0.2089018,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,15.9592705,22.242846,14.812037,0.023562638,-0.059945107,-0.076208994,22.095339,0.08572964,-0.22597626,0.12136072,-0.052885056,16.474005,0.35571992,-0.068800844,0.16112883,0.17926535,-0.35009718,0.13045982,-0.19431102,0.039888017,0.02190888,-0.115279995,0.27380934,0.019754741,-0.2508233,-0.06817627,0.11143956,-0.13364081,10.110009,-0.14419524,-0.116614684,-0.030904392,0.24636738,0.015712865,-0.2434538,-0.005554725,-0.2217043,9.117625,-0.12458608,-0.11409981,-0.14171109,-0.1779356,-0.65281147,-0.15906872,15.847032,0.38121912,0.2577738,-0.11872184,-0.25111166,-0.27260378,0.4843823,-0.19943407,0.73254067,0.61524624,12.451042,1.0609207,-0.5022911,-0.3534518,-0.27469295,-0.117031686,0.3470047,-0.09079764,0.72469884,-0.42633522,-0.0037390161,11.178203,-0.28689188,0.04140236,0.28936073,12.835702,-0.10454896,0.37749588,0.15412544,-0.14486007,12.292601,-0.06053149,-0.16934597,-0.16960873,0.11451328,-0.23846346,-0.4900138,0.58915246,-0.094126716,7.1430106,9.530464,11.665057,-0.12937783,-0.46708387,-0.121873505,-0.6537007,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.064537615,-0.05532343,0.0128209125,-0.057426576,-0.059945107,-0.076208994,-0.18158524,0.64459354,0.08023966,-0.2230636,-0.052885056,-0.24716611,-0.41809428,-0.2838703,-0.2454576,0.0957821,0.43167818,0.38460344,-0.038307358,0.27419087,-0.21242215,-0.115279995,0.10258764,-0.29953042,-0.09107119,-0.06817627,0.61029667,-0.13364081,-0.12899742,0.14570288,0.06680566,-0.13922672,-0.017071463,-0.36513254,-0.25539815,-0.32031077,0.17969671,0.29457298,-0.12458608,-0.11409981,-0.18221256,-0.1779356,0.2608731,-0.15906872,-0.32443544,0.0662305,-0.30321884,-0.10818893,-0.28470734,-0.069226705,-0.018135406,-0.19943407,0.19386448,0.3415615,0.025790105,-0.17802238,0.35094014,0.06071268,0.122246504,-0.21381669,0.1789239,-0.009980904,0.035389848,0.08357565,-0.13389832,0.40976837,0.4831576,0.3500353,-0.2713514,0.22194904,-0.38688797,-0.6527104,0.4818506,-0.14486007,0.39180517,0.025390416,-0.16934597,0.108796865,-0.17625251,-0.046505306,-0.0026923171,-0.10432016,0.25557116,0.12714866,-0.067332655,-0.3449598,-0.12937783,-0.22634584,-0.121873505,-0.42034394,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.15817063,-0.16919266,-0.07571458,0.4739019,-0.059945107,-0.076208994,-0.0035883395,1.1235408,0.001780648,-0.010749562,-0.052885056,0.25990427,-0.23442143,0.586277,-0.6054085,-0.024250766,0.060074423,-0.028142067,-0.10583238,0.016336156,-0.3586485,-0.115279995,0.1233213,-0.19774398,0.005480531,-0.06817627,0.5247056,-0.13364081,-0.07320302,-0.22330515,-0.15929784,-0.17577516,0.3927543,-0.2058093,0.24559878,-0.4763015,-0.13952725,0.10825714,-0.12458608,-0.11409981,-0.446425,-0.1779356,0.05706804,-0.15906872,-0.07374035,-0.031805813,-0.8724137,-0.28206664,0.23388515,0.05836405,-0.4395608,-0.19943407,0.1672607,0.59417135,-0.4084495,-0.5064799,-0.03988119,-0.06940467,-0.08875788,1.1877348,0.072920755,-0.160506,0.51961964,0.24374594,0.0103029,-0.32219437,-0.20853703,-0.12927301,-0.064856246,0.67998135,0.30156785,0.06902803,0.24879918,-0.14486007,-0.08496801,-0.36462498,-0.16934597,-0.65856385,0.74979436,-0.10991878,-0.19609869,0.06034851,0.036793265,0.3319507,-0.1811111,-0.09207967,-0.12937783,0.26231334,-0.121873505,0.7729732,-0.10481271,0
