rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_IFNA2,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_PSG10,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ISG15,methylation_gene__GENE_PDCD4;LOC282997,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_RPLP2,methylation_gene__GENE_LDB1,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_BPY2,methylation_gene__GENE_ADC,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_KDM5C,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_CCNG1,methylation_gene__GENE_KIF20B,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CNOT10,methylation_gene__GENE_POMP,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_KRTAP21-1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_CT47A11,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,12.0191,-0.10227383,-0.07150777,10.702338,-0.10494472,-0.07620693,-0.2569501,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.25921017,-0.0843408,-0.29897034,-0.093568295,21.10782,-0.14480719,-0.10144153,-0.10833606,-0.5456227,-0.064649016,-0.08532813,-0.104859196,-0.25981164,-0.13319255,-0.35358235,0.16227134,-0.68601584,-0.13167094,-0.09187428,-0.124300115,-0.42525643,0.08134303,0.22149271,-0.09052918,-0.13055657,-0.13857728,-0.25416136,-0.08901244,0.17310652,-0.01928219,-0.14566335,-0.12258983,-0.2985932,-0.52887595,-0.56611276,-0.50891894,-0.1006545,18.983334,0.08813931,-0.4344024,-0.088819906,-0.1841379,-0.10152546,12.130692,-0.05995802,-0.119475715,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.70382226,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.020441202,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.06264697,-0.0843408,0.4171322,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.41525307,-0.064649016,-0.08532813,-0.104859196,1.352899,-0.13319255,0.11435412,0.64551276,-0.1265543,0.22059326,-0.09187428,-0.124300115,0.5587891,0.23680449,-0.19895871,-0.09052918,-0.13055657,-0.13857728,0.26318085,-0.08901244,-0.006080396,0.38323313,-0.14566335,-0.12258983,0.2923371,0.49423915,0.13599539,0.2513076,-0.1006545,0.13096909,-0.45633775,0.27268875,-0.088819906,0.7640965,-0.10152546,0.22383179,-0.05995802,1.1034871,19.833279,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,1.0260906,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.09414872,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.16482982,-0.0843408,0.8742173,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.14669871,-0.064649016,-0.08532813,0.83491427,0.81182426,-0.13319255,0.16126326,0.16712028,0.7427633,0.21717916,-0.09187428,-0.124300115,0.82765543,0.01777514,0.10349408,-0.09052918,-0.13055657,-0.13857728,0.2752821,-0.08901244,-0.21647246,0.7205918,-0.14566335,-0.12258983,0.47146028,0.5165065,0.016858552,0.56643844,-0.1006545,0.23488477,0.14003256,0.42133036,-0.088819906,0.46444675,-0.10152546,0.3714334,-0.05995802,0.32885888,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.49845433,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.11940338,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.056242004,-0.0843408,0.15962669,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.42295176,-0.064649016,-0.08532813,-0.104859196,-0.30974153,-0.13319255,0.032315943,-0.2479945,-0.07081606,-0.25437608,-0.09187428,1.2325673,0.0107584195,0.24149841,-0.3547974,-0.09052918,-0.13055657,-0.13857728,0.06997007,-0.08901244,-0.2185204,0.05103298,-0.14566335,-0.12258983,-0.22296812,0.06717328,0.0042836675,-0.4739578,-0.1006545,0.1040614,-0.27665195,-0.6728373,-0.088819906,-0.39374995,-0.10152546,-0.3840543,-0.05995802,0.17594837,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,22.538898,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.14357719,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.0085621765,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.058418047,-0.0843408,-0.1713027,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.08262879,-0.064649016,-0.08532813,-0.104859196,0.35955235,1.2527612,-0.091465354,-0.2575564,-0.024843352,-0.26569223,-0.09187428,-0.124300115,0.15213811,-0.09593572,-0.17935476,-0.09052918,-0.13055657,-0.13857728,-0.0064198254,-0.08901244,-0.044327132,0.04135741,-0.14566335,-0.12258983,-0.15743572,0.9315334,0.06565277,-0.19680949,-0.1006545,0.27819896,-0.24003723,-0.35257855,-0.088819906,0.35066175,-0.10152546,-0.08866536,-0.05995802,-0.27397105,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.10180176,7.0675435,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.064717986,-0.09422289,12.165734,-0.086499214,-0.05596226,0.028864583,-0.0843408,0.31627664,-0.093568295,-0.06268985,10.0701275,-0.10144153,-0.10833606,0.68833613,-0.064649016,-0.08532813,3.1845558,0.6124767,-0.13319255,0.21462117,0.52228945,0.048005726,0.40370175,-0.09187428,1.7620174,0.74552196,0.4235963,-0.21341248,-0.09052918,-0.13055657,-0.13857728,0.1700352,-0.08901244,-0.46920022,0.42731905,-0.14566335,8.55249,0.41326407,0.79163444,2.567088,0.01158955,-0.1006545,0.32785645,-0.08757677,0.918813,-0.088819906,0.61444324,-0.10152546,0.31084678,-0.05995802,0.470946,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,1.148806,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.03601397,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.01339865,-0.0843408,0.66576403,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.79639685,-0.064649016,-0.08532813,-0.104859196,0.63109267,-0.13319255,-0.053188093,0.075658426,0.6423807,0.60620606,-0.09187428,-0.124300115,-0.013479663,0.14552814,0.42074466,-0.09052918,-0.13055657,-0.13857728,0.4662932,-0.08901244,-0.5608455,-0.13267192,-0.14566335,-0.12258983,0.42031664,0.32087502,0.13405763,0.2882943,-0.1006545,0.13009152,0.11476176,0.83579224,-0.088819906,1.2026781,-0.10152546,1.0237612,-0.05995802,0.9488742,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.70612866,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.009079514,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.22411472,-0.0843408,0.87237203,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.38423893,-0.064649016,-0.08532813,-0.104859196,0.8066583,-0.13319255,0.42824855,0.2635991,0.6532947,0.28559235,-0.09187428,-0.124300115,0.38130516,0.35745236,-0.003369877,-0.09052918,-0.13055657,-0.13857728,0.3718647,-0.08901244,-0.43389732,0.32658345,-0.14566335,-0.12258983,7.3037333,-0.75835025,-0.18052804,0.6597463,-0.1006545,0.5583492,-0.14143093,0.14332947,-0.088819906,1.2943273,-0.10152546,-0.059537135,-0.05995802,0.48279318,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.9458491,6.41982,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.09560796,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.006201849,-0.0843408,0.2979017,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.5248512,-0.064649016,-0.08532813,-0.104859196,0.8348047,-0.13319255,0.39548087,0.4670533,0.78427404,11.289942,-0.09187428,-0.124300115,0.3725194,0.1498997,0.078281544,-0.09052918,-0.13055657,-0.13857728,0.021545256,-0.08901244,0.104583584,0.29252627,-0.14566335,-0.12258983,0.40196455,0.49340856,0.20783938,-0.088233136,-0.1006545,0.56370103,-0.15627787,-0.27686992,-0.088819906,0.26642457,4.952032,0.42870128,-0.05995802,1.5733435,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.8348811,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.1588302,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.13279144,-0.0843408,0.15022601,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.17006049,-0.064649016,-0.08532813,-0.104859196,0.5012702,3.67356,0.054898843,0.37863836,0.16486976,0.2686077,-0.09187428,-0.124300115,0.35851932,0.32291758,0.4385726,-0.09052918,-0.13055657,-0.13857728,0.22456306,-0.08901244,-0.36593974,0.23604864,-0.14566335,-0.12258983,0.23539379,0.08329004,0.1674996,0.12953778,-0.1006545,0.63121,0.15962048,0.8358471,-0.088819906,0.5011284,-0.10152546,0.32676,-0.05995802,0.15393011,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.31428197,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-1.0251473,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.5121295,-0.0843408,-0.8861562,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.8663204,-0.064649016,-0.08532813,-0.104859196,-0.26298293,-0.13319255,-0.6473495,-0.13914666,-0.90302014,-0.5559137,-0.09187428,-0.124300115,-0.8130583,-1.1367874,-0.54853785,-0.09052918,-0.13055657,-0.13857728,-0.74590343,-0.08901244,-0.41209167,-0.5369861,-0.14566335,-0.12258983,-0.7962994,-1.2292309,-1.4935049,-0.127378,-0.1006545,-1.0368245,-0.38144907,-0.3838632,-0.088819906,-0.94599813,-0.10152546,14.111827,-0.05995802,-0.43300036,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.21419325,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.44760704,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.09428513,-0.0843408,-0.023519797,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.111013584,-0.064649016,-0.08532813,-0.104859196,-0.2528124,-0.13319255,-0.2892806,-0.36191258,-0.3727251,-0.05047463,-0.09187428,-0.124300115,-0.10041712,-0.32191044,0.03180277,-0.09052918,-0.13055657,-0.13857728,-0.08922212,-0.08901244,0.2302625,-0.26993024,-0.14566335,-0.12258983,0.03580367,0.10385499,-0.33195284,-0.26803812,-0.1006545,-0.34347028,-1.0013918,2.0934668,-0.088819906,-0.029173665,-0.10152546,0.14166245,-0.05995802,0.42641336,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,22.538897,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.06599839,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.2715206,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.66271037,-0.0843408,0.29508555,-0.093568295,-0.06268985,-0.14480719,-0.10144153,14.434013,0.75930214,-0.064649016,-0.08532813,-0.104859196,-0.18317683,-0.13319255,-0.20981638,-0.22074172,0.12105733,-0.0015341751,-0.09187428,-0.124300115,-0.08241746,0.2623594,0.76996565,-0.09052918,8.468203,-0.13857728,-0.3643482,-0.08901244,1.3648076,1.1473026,-0.14566335,1.0159394,0.43642956,0.30353045,0.21512994,1.0845418,20.082924,-0.4686231,-0.7986867,-0.14572096,-0.088819906,-0.51426274,-0.10152546,-0.318503,-0.05995802,-1.2329757,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.33239514,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.4741196,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.39945376,-0.0843408,-0.32729504,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.5916554,-0.064649016,-0.08532813,-0.104859196,-0.24991032,-0.13319255,-0.33695948,-0.16887821,-0.33440137,-0.3451933,-0.09187428,-0.124300115,-0.39074823,-0.17832483,0.08703222,17.015018,-0.13055657,-0.13857728,-0.31344363,-0.08901244,0.093461975,-0.17643611,-0.14566335,-0.12258983,-0.2892778,-0.32300872,-0.8165008,-0.13243935,-0.1006545,-0.35667926,0.076476745,-0.22929104,-0.088819906,-0.5029732,-0.10152546,-0.17366016,-0.05995802,-0.05217275,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,20.633938,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.39372885,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.23125285,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.41594967,-0.0843408,0.15144184,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,1.0458305,-0.064649016,-0.08532813,-0.104859196,0.047816638,-0.13319255,0.5124017,-0.53740543,0.89776945,-0.008698242,-0.09187428,-0.124300115,0.24984463,0.26332584,-0.16540752,-0.09052918,-0.13055657,-0.13857728,0.26023304,-0.08901244,-0.39666924,-0.24719246,-0.14566335,-0.12258983,0.13003701,0.18540604,0.652681,0.023958448,-0.1006545,0.39974117,-0.17333679,-0.60960597,-0.088819906,0.6765748,-0.10152546,0.004749388,-0.05995802,-0.5255441,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,22.5389,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,7.1672893,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.18263227,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.66030884,-0.0843408,-1.0361181,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-1.2026776,-0.064649016,-0.08532813,-0.104859196,-0.70080656,-0.13319255,-0.49825945,-0.28522736,-1.0374534,-0.6943778,-0.09187428,-0.124300115,-0.92040616,-0.6175027,-0.4836322,-0.09052918,-0.13055657,-0.13857728,-0.80111367,-0.08901244,-0.079199076,-0.34431845,-0.14566335,-0.12258983,-0.719365,-1.0409819,-0.4213213,-0.10360762,-0.1006545,-0.72186476,-0.39734793,-0.39765507,-0.088819906,-1.1692994,-0.10152546,-0.80029845,-0.05995802,-0.4596477,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.17073391,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.29430413,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.76412976,-0.0843408,1.1475362,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.26942328,-0.064649016,-0.08532813,-0.104859196,0.34928143,-0.13319255,-0.039178375,-0.024657309,0.108502716,0.22923152,-0.09187428,-0.124300115,0.7619972,0.5101992,0.2239441,-0.09052918,-0.13055657,-0.13857728,0.17264003,-0.08901244,-0.26614326,-0.17038676,-0.14566335,-0.12258983,0.30825403,0.22844835,0.2258032,0.8276808,-0.1006545,0.7674208,-0.12575214,-0.5750148,-0.088819906,0.77529144,-0.10152546,0.06542071,-0.05995802,-0.23046528,-0.07051628,1
