rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_IQCC,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ARL13B,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SREBF2,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PXMP3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA5,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_TOR1A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_C10ORF32,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_PTH,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_USP14,methylation_gene__GENE_FOXC1,methylation_gene__GENE_ZNF672,methylation_gene__GENE_NLRX1,methylation_gene__GENE_GGCT,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_NT5C,cnv_log2__GENE_CACNB1,cnv_log2__GENE_STAC2,cnv_log2__GENE_ARL5C,cnv_log2__GENE_RPL19,cnv_log2__GENE_PLXDC1,methylation_gene__GENE_HERPUD2,methylation_gene__GENE_ACADM,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ENO2,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_UNG,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_EIF6,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZCCHC11,cnv_log2__GENE_MIR6779,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_PSMB3,cnv_log2__GENE_MIR4734,cnv_log2__GENE_MIR4726,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_PCGF2,cnv_log2__GENE_RPL23,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MLLT6,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_CWC25,cnv_log2__GENE_CISD3,cnv_log2__GENE_MIR4727,methylation_gene__GENE_NIPA1,methylation_gene__GENE_LACE1,methylation_gene__GENE_AK7,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_HIST1H3H,rnaseq_gene__GENE_KRT28,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_FBXO47,cnv_log2__GENE_RDM1P5,methylation_gene__GENE_SYPL1,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_ARG2,target
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.06569269,-0.06121572,-0.07577963,0.25992334,-0.076208994,-0.014975932,-0.08340784,-0.052885056,-0.09240501,-0.2060873,0.14421195,-0.059945107,0.20602866,0.50112325,0.1207139,-0.011746857,0.5031576,0.13650824,0.21503481,0.22500125,0.120579585,0.36819717,0.5283444,0.29943734,-0.14522488,-0.13364081,-0.115279995,0.6482846,-0.11023902,-0.21289556,-0.14671578,-0.08773222,0.18874986,-0.15906872,-0.12754409,0.29861933,-0.11409981,0.17716452,0.4994472,0.3219257,0.2480464,1.2635307,0.15909867,0.83866066,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.16928151,0.1950608,-0.14002037,-0.13212325,0.5180286,-0.1779356,-0.08070094,0.2960186,-0.19943407,-0.10840349,0.28233188,-0.05913073,0.50648004,-0.10655723,0.6680558,0.286744,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,0.4909958,0.7471354,1.0536073,-0.05584564,0.11760501,-0.14486007,-0.16924964,-0.16924964,-0.16924964,-0.014996702,0.4309278,-0.16934597,0.5466523,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.2672134,-0.06121572,-0.07577963,-0.19005355,-0.076208994,-0.35510105,-0.016057957,-0.052885056,-0.01722749,-0.31046775,-0.23605016,-0.059945107,-0.22669715,-0.51104397,0.30394214,-0.5277023,-0.22651042,0.04606528,-0.214837,-0.30313486,-0.5467849,-0.118770085,-0.4528187,-0.33286512,-0.38805804,-0.13364081,-0.115279995,-0.33723494,-0.11475532,-0.2179082,-0.14671578,-0.44848567,-0.8345284,-0.15906872,-0.12754409,0.03521855,-0.11409981,-0.50820905,0.12660341,0.08731905,-0.03177874,-0.31801677,-0.178257,0.12755908,-0.4538272,-0.4538272,-0.4538272,-0.4538272,-0.4538272,-0.23547722,0.0050896546,-0.19641253,0.38085154,-0.1779356,-0.13371447,0.36016968,-0.19943407,-0.2683383,-0.8063582,-0.05913073,-0.37892425,-0.36578628,-0.5577972,-0.043453127,-0.48951468,-0.48951468,-0.48951468,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.39260516,-0.42847356,-0.049911365,-0.28949988,-0.38926366,-0.14486007,-0.49183792,-0.49183792,-0.49183792,-1.0050642,-0.5501384,-0.16934597,-1.0974754,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,0.18854883,-0.06121572,-0.07577963,0.12261808,-0.076208994,0.20204508,-0.25669625,-0.052885056,0.09513278,-0.011205168,0.2644763,-0.059945107,-0.04651147,-0.03293627,0.27013212,-0.30261412,-0.13403943,1.352524,-0.053529907,0.07708986,0.42221028,0.10553287,0.22615694,-0.12567908,-0.13653944,-0.13364081,-0.115279995,-0.109090604,-0.075323366,-0.054179836,-0.14671578,-0.11898578,0.24862462,-0.15906872,-0.12754409,0.35280696,-0.11409981,-0.27482212,0.46233296,-0.17212418,-0.23917878,0.279952,-0.007688226,-0.23146625,-0.17224553,-0.17224553,-0.17224553,-0.17224553,-0.17224553,-0.31266445,-0.15942119,-0.063489765,0.6575452,-0.1779356,-0.17967151,0.36779258,-0.19943407,0.20400895,0.52126783,-0.05913073,0.68240315,0.99942005,-0.05603533,0.1682076,-0.16727217,-0.16727217,-0.16727217,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,-0.16725902,0.29922715,0.92778534,0.23890075,0.19574538,-0.097628534,-0.14486007,-0.17260994,-0.17260994,-0.17260994,0.604901,0.5521658,-0.16934597,-0.03143187,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.1422099,-0.06121572,-0.07577963,-0.091910385,-0.076208994,-0.12578732,-0.004175413,-0.052885056,0.23942938,-0.32033032,0.11948685,-0.059945107,0.52475727,0.21038921,0.4460633,0.05557574,0.66955876,0.6393583,0.076656826,0.04683367,0.43870947,0.08456605,-0.54370034,0.51839894,-0.20356432,-0.13364081,-0.115279995,0.19711794,-0.06141556,0.13843624,-0.14671578,0.32240164,-0.2767518,-0.15906872,-0.12754409,-0.17458251,-0.11409981,-0.0854967,-0.4766702,0.17857152,-0.24330297,0.297877,-0.264105,0.052753452,-0.3678707,-0.3678707,-0.3678707,-0.3678707,-0.3678707,-0.22354166,-0.03059525,-0.28574556,0.49204868,-0.1779356,-0.51321334,0.5901718,-0.19943407,-0.069703266,0.5169314,-0.05913073,-0.37308514,0.3936833,0.13482659,0.17675915,-0.3911459,-0.3911459,-0.3911459,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.09890013,0.11542528,0.1617639,0.25242573,0.31708753,-0.14486007,-0.3943894,-0.3943894,-0.3943894,0.09183617,0.70821524,-0.16934597,0.33464807,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.13363877,-0.06121572,-0.07577963,0.23026545,-0.076208994,0.4668591,-0.28165153,-0.052885056,0.020830989,-0.13524938,0.32353827,-0.059945107,0.8072902,1.0847449,-0.13904826,-0.18326369,0.64046335,0.4858161,0.048789624,-0.41645524,0.3843452,0.010898356,0.031844098,0.23182817,-0.00066746963,-0.13364081,-0.115279995,-0.21346594,-0.13785563,-0.0104525285,-0.14671578,-0.04621727,1.2603718,-0.15906872,-0.12754409,0.6267158,-0.11409981,-0.72728795,-0.049509756,-0.07751339,0.0063426,0.24305966,0.015503643,12.285047,-0.19002964,-0.19002964,-0.19002964,-0.19002964,-0.19002964,-0.47045395,-0.10297402,-0.35664594,0.8014683,-0.1779356,-0.25726113,0.71962285,-0.19943407,0.38132712,0.736534,-0.05913073,0.43237397,0.2375971,-0.2815586,-0.22117224,-0.18762434,-0.18762434,-0.18762434,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,0.5002064,0.20910963,0.2322796,3.957469,-0.27106524,-0.14486007,-0.1927717,-0.1927717,-0.1927717,0.89876693,0.9696188,-0.16934597,-0.25126928,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.07711043,-0.06121572,-0.07577963,0.16397294,-0.076208994,0.10558808,-0.18327269,22.066364,-0.16654232,-0.13943611,0.14801371,-0.059945107,0.022899425,0.2557716,0.41958538,-0.2231953,0.16372661,0.47624305,-0.12402462,-0.119861275,0.82724184,0.19923557,0.046866994,-0.19237763,-0.09852885,-0.13364081,-0.115279995,-0.079478435,-0.10678512,-0.22312115,-0.14671578,0.0015190996,0.23735318,-0.15906872,-0.12754409,0.62352103,-0.11409981,-0.5864589,-0.23282671,-0.31238168,-0.43942,0.012658087,-0.01704564,0.66627985,-0.17817357,-0.17817357,-0.17817357,-0.17817357,-0.17817357,-0.27964297,-0.08653944,-0.07100524,-2.0730186,1.1585119,-0.49664873,-0.30694246,-0.19943407,-0.1482778,0.29594004,-0.05913073,-0.19427764,-0.26482183,-0.17330426,0.48627076,-0.17405623,-0.17405623,-0.17405623,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,0.5797818,0.50593793,0.044995137,0.008976957,-0.5340889,-0.14486007,-0.17933053,-0.17933053,-0.17933053,0.2515089,0.28700942,-0.16934597,0.18901086,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.1443998,-0.06121572,-0.07577963,0.03320493,-0.076208994,-0.46195698,-0.24308452,-0.052885056,0.07898304,-0.17661701,0.452186,-0.059945107,0.2861683,-0.4395449,0.13656853,-0.29459614,-0.29987082,-0.2038993,-0.015169799,0.30267036,0.22399592,0.020485794,-0.23855555,-0.0020687105,-0.34188625,-0.13364081,-0.115279995,-0.12627468,-0.15163761,-0.070242085,-0.14671578,-0.42004102,0.20825844,-0.15906872,-0.12754409,0.30435342,-0.11409981,-0.25098324,0.10700485,0.41669902,0.5237088,0.011638466,0.12863398,0.3685961,0.43834203,0.43834203,0.43834203,0.43834203,0.43834203,-0.007912103,-0.14125156,-0.15134636,0.51209694,-0.1779356,-0.35277346,0.6134627,-0.19943407,0.09183179,-0.051352482,-0.05913073,0.046953984,-0.4715764,-0.12759939,0.16434617,0.53148526,0.53148526,0.53148526,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,-0.4074718,-0.102391474,0.11881266,-0.07173869,0.38522246,-0.14486007,0.5196107,0.5196107,0.5196107,-0.0971574,0.81331605,-0.16934597,0.19341451,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.20344402,-0.06121572,-0.07577963,0.35179487,-0.076208994,-0.58173263,-0.07337204,-0.052885056,-0.12797666,-0.356531,0.34437874,-0.059945107,0.013371223,-0.03229449,0.038547054,-0.49102107,-0.32896256,-0.22973956,-0.1010377,0.85336834,0.34698087,0.15749168,0.19948883,0.04553591,-0.18713865,-0.13364081,-0.115279995,-0.32973576,-0.15028577,-0.10663301,-0.14671578,-0.488965,0.5774802,-0.15906872,-0.12754409,-0.17366016,-0.11409981,-0.49608976,0.5009751,-0.2442379,0.25032508,-0.34749886,0.5359414,0.15703635,-0.11592921,-0.11592921,-0.11592921,-0.11592921,-0.11592921,-0.16882339,-0.1429607,-0.16056415,0.8137492,-0.1779356,0.013016752,0.77159107,1.3655391,0.51608133,0.09837568,-0.05913073,0.18462878,1.6763544,-0.087284684,-0.068481766,-0.10282367,-0.10282367,-0.10282367,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,0.059481595,-0.2698327,0.14507662,0.021488508,0.1936142,-0.14486007,-0.10876435,-0.10876435,-0.10876435,0.9835681,1.2147361,-0.16934597,-0.30495313,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.09830731,-0.06121572,-0.07577963,0.14139698,-0.076208994,-0.28607368,-0.24974307,-0.052885056,-0.23905225,-0.41372702,0.27959988,-0.059945107,0.060784854,1.739028,0.39871156,-0.51322657,-0.46673182,0.12735383,-0.40209523,-0.043044806,-0.31251577,0.66521615,-0.30835506,-0.054551978,-0.06545648,-0.13364081,-0.115279995,-0.19154434,-0.20532864,-0.11475868,-0.14671578,-0.34982505,-0.02163399,-0.15906872,-0.12754409,-0.06781553,-0.11409981,-0.70936996,0.06816922,-0.11612685,0.74622047,-0.32868433,0.27352932,0.02861088,0.047091763,0.047091763,0.047091763,0.047091763,0.047091763,-0.39615953,-0.088318676,-0.22964682,0.28975442,-0.1779356,-0.49000892,0.3912933,-0.19943407,-0.10493611,-0.31285697,-0.05913073,-0.36396706,-0.13692825,-0.37957278,0.0009333029,0.0837378,0.0837378,0.0837378,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,-0.13390645,0.21748391,-0.7572875,-0.27636167,0.2102614,-0.14486007,0.07605186,0.07605186,0.07605186,-0.38426837,0.032999195,-0.16934597,-0.31761554,1
-0.044065267,-0.044065263,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.044065263,0.039923795,-0.06121572,-0.07577963,-0.16574296,-0.076208994,-0.025970517,0.008246835,-0.052885056,-0.16447729,0.32131574,-0.42672613,-0.059945107,0.11238598,-0.15117934,0.023118759,1.9632455,-0.46973795,-0.19841214,-0.003912064,-0.27885598,-0.16039872,-0.40035963,0.031205747,-0.049231682,-0.08919269,-0.13364081,-0.115279995,-0.35906705,-0.04698446,-0.25953034,-0.14671578,0.5495638,-0.11499653,-0.15906872,1.7861705,-0.27054104,-0.11409981,0.22430858,-0.24034183,-0.029080823,0.09600807,-0.31590766,0.2334332,-0.15949878,-0.36490667,-0.36490667,-0.36490667,-0.36490667,-0.36490667,-0.029313264,0.068006895,-0.26848587,-0.22495814,-0.1779356,-0.18615149,0.39507532,-0.19943407,-0.2294245,0.26274475,-0.05913073,-0.30437323,-0.045104142,0.1276184,-0.32066587,-0.3877539,-0.3877539,-0.3877539,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,0.03229463,-0.14184186,0.12681787,-0.16951539,-0.045238335,-0.14486007,-0.3910291,-0.3910291,-0.3910291,-0.5170381,-0.20178555,-0.16934597,-0.22245878,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.2278953,-0.06121572,-0.07577963,-0.12492066,-0.076208994,-0.30020502,-0.09611717,-0.052885056,0.071859464,-0.20141771,-0.5907786,-0.059945107,-0.17534098,-0.5757074,0.094647884,-0.3803212,-0.45281398,-0.30304265,-0.37927347,-0.45926508,-0.81345433,-0.73363227,-0.58159685,-0.09704615,-0.17146102,-0.13364081,-0.115279995,-0.667977,-0.0960989,-0.36693373,2.9435735,-0.51552165,-0.5349449,-0.15906872,-0.12754409,-0.65022427,-0.11409981,-0.3310459,-0.89046836,-0.0023685438,-0.8225722,-0.70745033,-0.32424298,-0.70417565,-0.5457117,-0.5457117,-0.5457117,-0.5457117,-0.5457117,-0.58007807,0.05162808,-0.16134533,0.5498263,-0.1779356,-0.25354603,0.6661551,-0.19943407,0.11872799,-0.7256333,-0.05913073,-0.44496152,0.31821102,0.37306523,-0.47096407,-0.5946675,-0.5946675,-0.5946675,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.9181903,-0.7337979,-0.3176267,-0.36069882,-0.56309,-0.14486007,-0.596007,-0.596007,-0.596007,-0.34449476,0.30380374,-0.16934597,-0.94736814,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042700242,0.0,0.0,-0.13962787,0.0,-0.21465495,0.32609913,0.0,-0.30501378,0.12587714,-0.30723011,0.0,0.116378196,-0.26153147,-0.35411346,0.24202615,-0.414755,-0.15707134,-0.06886089,-0.06466103,-0.8222114,-0.41678184,-0.44176692,0.4604155,0.012355466,0.0,0.0,-0.5486931,-0.10193416,-0.40967265,0.0,0.23727794,-0.16218007,0.0,0.0,-0.5649355,0.0,0.057143938,-0.24611448,-0.85799426,-0.4760641,-0.66429716,-0.384103,-0.40844396,-0.12185723,-0.12185723,-0.12185723,-0.12185723,-0.12185723,-0.49947765,0.087114125,0.012278505,0.4751474,0.0,0.5367121,-0.5553352,0.0,-0.43846816,-0.5749727,0.0,-0.5278708,-0.5331115,0.4256651,-0.7334546,-0.109607734,-0.109607734,-0.109607734,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.09729452,-0.74641764,-0.5249218,-0.31425375,-0.5047616,0.0,-0.11548492,-0.11548492,-0.11548492,0.034849722,-0.34643784,0.0,-0.36529744,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.23573947,-0.06121572,-0.07577963,-0.15541324,-0.076208994,-0.13078502,0.015876548,-0.052885056,-0.5560584,0.3006939,-0.43176973,-0.059945107,-0.04427014,-0.07446844,-0.09744891,-0.15766966,-0.63404226,-0.7845366,-0.126749,-0.08363933,-0.40371853,-0.42834416,-0.4595847,-0.2644788,-0.14738607,-0.13364081,-0.115279995,-0.51182824,-0.04084254,-0.37945157,1.8152627,-0.050193835,-0.50600445,-0.15906872,-0.12754409,-0.49837887,-0.11409981,-0.18699808,-0.7142454,-0.34411672,-0.8006598,-0.41608116,-0.81269187,-0.48544127,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.5534249,-0.05426928,-0.027933892,0.7889701,-0.1779356,0.0600536,0.22657068,-0.19943407,-0.48284045,-0.19515127,-0.05913073,-0.32593733,-0.43426022,-0.4374792,-0.49342206,-0.119783804,-0.119783804,-0.119783804,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.548456,-0.29430702,-0.45797384,-0.22074571,-0.660926,-0.14486007,-0.12556581,-0.12556581,-0.12556581,-0.643814,-0.99288917,-0.16934597,-0.96395415,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.08348389,-0.06121572,-0.07577963,0.20921317,-0.076208994,0.11384741,0.07603317,-0.052885056,0.090309955,0.42317033,0.29797545,-0.059945107,0.121475026,1.1689492,0.10952009,-0.03584377,0.579076,0.38469183,0.965499,0.03945463,-0.5126846,-0.02649783,0.7911005,0.26895285,0.17496172,-0.13364081,-0.115279995,0.37496147,-0.10192797,-0.026374169,-0.14671578,-0.12021157,0.029566245,-0.15906872,-0.12754409,0.57569176,-0.11409981,0.15587726,1.5233963,0.385861,-0.0997201,0.08359025,0.30016407,-0.5869729,-0.29673427,-0.29673427,-0.29673427,-0.29673427,-0.29673427,0.22952166,0.05467511,-0.1333719,0.8553502,-0.1779356,-0.44004816,0.16819757,-0.19943407,0.30388966,0.1670741,-0.05913073,0.1756479,0.32847103,0.32271686,0.072488904,-0.3097373,-0.3097373,-0.3097373,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.14075251,0.5587074,1.0487583,0.2057141,-0.28107944,-0.14486007,-0.3137423,-0.3137423,-0.3137423,2.261815,0.12023921,-0.16934597,2.3033025,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.04886995,-0.06121572,-0.07577963,0.050599664,-0.076208994,0.27333757,0.17337985,-0.052885056,-0.03065821,0.014329729,-0.029956974,-0.059945107,1.193632,-0.014128222,0.15477107,-0.41878527,0.093189046,0.64886516,-0.13924761,-0.016444582,0.5025968,0.36110002,0.22201787,-0.090700895,0.13764903,-0.13364081,-0.115279995,-0.083550565,-0.07676155,6.7414484,-0.14671578,-0.37980738,-0.11110263,-0.15906872,-0.12754409,0.3479685,-0.11409981,-0.17513527,0.34374502,1.4353566,0.046560735,-0.33685488,-0.3437685,0.8226612,-0.17520955,-0.17520955,-0.17520955,-0.17520955,-0.17520955,0.18085408,-0.04375121,-0.10410489,0.55219,-0.1779356,-0.11661631,0.70068204,-0.19943407,0.19470379,-0.32664925,-0.05913073,-0.08096037,0.1597227,-0.4629482,-0.004716782,-0.1706642,-0.1706642,-0.1706642,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,0.011355641,-0.07874117,0.9980652,0.11009524,0.048533056,-0.14486007,-0.17597024,-0.17597024,-0.17597024,0.20066996,0.8500705,-0.16934597,1.3165932,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.12856404,-0.06121572,-0.07577963,-0.112486325,-0.076208994,0.17724676,-0.2543178,-0.052885056,0.0032526208,0.009601542,-0.041095376,-0.059945107,0.041043088,-0.114154615,0.53208154,-0.13293193,-0.2367768,0.6237517,0.11281116,0.2520465,-0.021394035,0.09028868,-0.27506697,-0.048984677,-0.056741767,-0.13364081,-0.115279995,-0.37870488,-0.119592406,-0.2782861,-0.14671578,-0.31465292,0.15840001,-0.15906872,-0.12754409,0.18055457,-0.11409981,-0.6266665,-0.53927886,0.33279678,-0.316023,0.08419995,-0.29996377,-0.40941346,0.04412774,0.04412774,0.04412774,0.04412774,0.04412774,-0.20079142,-0.15077467,-0.29767245,0.42605847,-0.1779356,-0.6049093,0.40078416,-0.19943407,-0.34377143,-0.12820622,-0.05913073,0.037057903,0.43171412,-0.18257977,0.012864969,0.080345765,0.080345765,0.080345765,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.5398197,0.32000086,-0.14366624,0.18554641,0.26254818,-0.14486007,0.07269156,0.07269156,0.07269156,-0.07742341,-0.24468338,-0.16934597,0.38055852,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.014957066,-0.06121572,-0.07577963,-0.19736244,-0.076208994,21.916412,22.047186,-0.052885056,-0.0039702454,-0.1335438,-0.0371459,-0.059945107,-0.08796466,0.044375986,0.08244489,0.8372974,-0.31397262,0.6533624,-0.13281792,0.0907552,0.04368593,-0.033441886,0.17898118,0.102658205,18.174297,-0.13364081,-0.115279995,-0.55552626,14.886696,-0.32861304,-0.14671578,0.024421556,-0.0794877,-0.15906872,-0.12754409,0.30097565,-0.11409981,0.10690245,0.14619684,0.17898427,0.779142,-0.13771717,0.66449803,0.10655164,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.20474404,20.235035,0.0018075086,0.33856037,-0.1779356,-0.012850675,0.41127044,-0.19943407,-0.18499243,0.15294757,-0.05913073,-0.1672711,0.3274717,0.77766734,19.436857,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.083191276,0.4294979,0.24051598,-0.28231668,0.23006326,-0.14486007,-0.16924964,-0.16924964,-0.16924964,0.1381922,-0.0016075245,-0.16934597,0.7493101,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.11257408,-0.06121572,-0.07577963,-0.057426576,-0.076208994,0.64459354,-0.2230636,-0.052885056,0.08023966,-0.41809428,0.0957821,-0.059945107,-0.2838703,-0.038307358,0.38460344,-0.23101206,-0.21242215,-0.07754325,0.27419087,-0.018924873,0.10258764,0.4022881,-0.21144769,-0.09107119,0.14570288,-0.13364081,-0.115279995,0.06680566,-0.13922672,-0.21491021,-0.14671578,-0.32031077,-0.25539815,-0.15906872,-0.12754409,0.17969671,-0.11409981,-0.36513254,0.44834512,0.1583286,-0.027653825,0.15111662,0.2608731,-0.017071463,0.6962116,0.6962116,0.6962116,0.6962116,0.6962116,-0.3266515,-0.10818893,-0.2713514,-0.30321884,-0.1779356,-0.28470734,0.3415615,-0.19943407,0.041162923,-0.018135406,-0.05913073,-0.17802238,0.19386448,0.122246504,0.1789239,0.82659155,0.82659155,0.82659155,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,-0.13389832,-0.08512008,0.035389848,-0.04806664,0.08357565,-0.14486007,0.81195635,0.81195635,0.81195635,-0.38688797,-0.7400071,-0.16934597,-0.6527104,1
