rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_ADC,methylation_gene__GENE_ZNF764,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_NES,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_U2AF1,methylation_gene__GENE_DDX11,methylation_gene__GENE_DND1,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_GPR32,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_UBE2T,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_OR4F5,rnaseq_gene__GENE_F9,rnaseq_gene__GENE_CXORF66,cnv_log2__GENE_RLIM,methylation_gene__GENE_MIR219-1;RING1,cnv_log2__GENE_JPX,cnv_log2__GENE_MIR374C,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR421,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374B,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_TAAR8,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_POLR2J2,rnaseq_gene__GENE_IL3,rnaseq_gene__GENE_OR52A5,methylation_gene__GENE_CCNB1,rnaseq_gene__GENE_DUSP21,rnaseq_gene__GENE_RNASE11,rnaseq_gene__GENE_KRTAP10-12,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR4F4,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF785,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_HMHA1,methylation_gene__GENE_PKN3,methylation_gene__GENE_SPSB3;NUBP2,target
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.07682838,-0.30308363,-0.086499214,-0.10144153,-0.11872756,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.14194587,-0.41303852,-0.1006545,-0.104859196,2.0236545,-0.5446122,-0.253133,-0.37772125,-0.36158645,-0.09187428,-0.10746877,-0.07551869,-0.31747308,0.06902449,-0.082131,-0.36624226,-0.56632435,-0.39832625,0.09709205,-0.09052918,0.07258657,-0.113286406,-0.8536542,-0.06097022,-0.20701273,-0.09131542,-0.19521156,-0.3769834,0.014790026,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.06043523,-0.4396097,-0.0580049,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.12829776,-0.21009833,-0.09142434,-0.16054243,-0.095991835,-0.91635615,3.4490294,-0.10883868,-0.097908616,-0.4764028,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.13894916,-0.14965495,-0.07853914,0.08152428,-0.18129501,-0.44862157,-0.14480719,3.4674554,-0.1763773,-0.09296725,-0.23734778,-0.2940681,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,22.5389,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.7334092,0.07505358,-0.086499214,-0.10144153,-0.12638798,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.020299086,-0.5215618,-0.1006545,-0.104859196,1.5901837,-0.22708637,-0.4419582,-0.61849916,-0.31120154,-0.09187428,-0.10746877,-0.07551869,-0.19159316,-0.35840005,-0.082131,0.13280956,-0.27383223,-0.44542503,-0.1636733,-0.09052918,-0.81440836,-0.113286406,-0.011154196,-0.06097022,-0.25749204,-0.09131542,-0.19521156,-0.1946411,-0.15472019,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.10881318,-0.44182956,-0.10632431,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11076366,-0.10305267,-0.12829776,-0.21009833,0.34406006,-0.16054243,-0.095991835,-0.67481595,-0.119156815,-0.10883868,-0.097908616,-0.48891458,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.038214054,-0.14965495,-0.07853914,-0.13183242,-0.18129501,-0.04484727,-0.14480719,-0.29331535,1.9730563,-0.31634688,-0.3320627,-0.019593997,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.89451486,-0.33730656,11.385966,-0.10144153,-0.29679653,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.26065883,-0.058374114,-0.1006545,-0.104859196,-0.124300115,-0.5760287,-0.35587052,-0.089652665,0.18227698,-0.09187428,-0.10746877,-0.07551869,-0.5538869,0.262659,-0.082131,-0.6136248,1.1565522,-0.15614073,-0.32531714,-0.09052918,0.20568736,-0.113286406,-0.09512645,-0.06097022,-0.29998386,-0.09131542,-0.19521156,-0.5595649,0.7329705,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.019042816,0.016661877,0.021376984,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.016621284,0.024095394,-0.12829776,-0.21009833,0.16464108,-0.16054243,-0.095991835,-0.8267267,-0.119156815,-0.10883868,-0.097908616,-0.51066464,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.0076470952,-0.14965495,-0.07853914,-0.6250064,-0.18129501,0.3947778,-0.14480719,-0.29331535,-0.1763773,-1.2155545,-0.25596243,-0.20814942,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.8506374,-0.2950112,-0.086499214,-0.10144153,-0.40997997,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.2765619,0.12447131,-0.1006545,-0.104859196,-0.124300115,-0.24965234,-0.42958722,-0.24437355,0.4045087,-0.09187428,-0.10746877,-0.07551869,0.085191056,-0.8083959,-0.082131,-0.48135805,-0.46199325,-0.35541484,0.41539004,-0.09052918,-0.6774223,-0.113286406,-0.31757143,-0.06097022,-0.3722232,-0.09131542,-0.19521156,0.53389186,-0.012543904,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-1.4979511,-0.4927978,-1.4937816,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.494784,-1.4844991,-0.12829776,-0.21009833,0.15266001,-0.16054243,-0.095991835,-0.23222142,-0.119156815,-0.10883868,-0.097908616,3.9297261,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.58383554,-0.14965495,-0.07853914,-0.5653113,-0.18129501,0.55456567,4.141433,-0.29331535,8.052037,-1.6415907,-0.24869439,-0.041648496,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.89999694,-0.050591357,-0.086499214,-0.10144153,0.27879885,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.13274966,-0.19565326,-0.1006545,-0.104859196,-0.124300115,-0.073731616,-0.36234105,-0.051941443,0.086891115,-0.09187428,-0.10746877,-0.07551869,0.05729332,-0.09898204,-0.082131,0.17033479,-0.27560887,-0.4500761,0.35587198,-0.09052918,0.16987951,-0.113286406,-0.199979,-0.06097022,-0.41873032,-0.09131542,-0.19521156,0.016771745,0.4199271,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.17799892,-0.24180923,0.18014075,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17499176,0.18217137,-0.12829776,-0.21009833,-0.028400388,-0.16054243,6.426798,-0.5309001,-0.119156815,-0.10883868,-0.097908616,-0.23095793,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.086894274,-0.14965495,-0.07853914,-0.27262545,-0.18129501,0.32646093,3.4155536,-0.29331535,2.2535503,-1.7379344,-0.35526076,-0.14239089,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.84455514,-0.19289012,-0.086499214,-0.10144153,0.0064208717,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.102294266,-0.11893166,-0.1006545,-0.104859196,-0.124300115,-0.30092302,-0.38658878,-0.4955425,0.8359762,-0.09187428,-0.10746877,-0.07551869,-0.38253516,-0.10438069,-0.082131,-0.27613768,-0.57791644,-0.27965134,0.5371799,-0.09052918,-0.105463766,-0.113286406,-0.06835925,-0.06097022,-0.4347169,-0.09131542,-0.19521156,-0.39851978,0.09561103,-0.07777694,-0.111529574,-0.16356814,-0.08460147,2.652185,0.0156817,2.6513333,2.6386776,2.6386776,2.6386776,2.6386776,2.6386776,2.6386776,2.6386776,2.6400628,2.6426582,-0.12829776,-0.21009833,0.43046266,-0.16054243,-0.095991835,17.702408,-0.119156815,-0.10883868,-0.097908616,-0.36361164,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.5588806,-0.14965495,-0.07853914,-0.3678892,-0.18129501,0.13016333,-0.14480719,-0.29331535,-0.1763773,-1.3303443,-0.5072752,-0.29710954,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.2746008,0.6790233,-0.086499214,-0.10144153,0.12900272,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.05768367,0.14114921,-0.1006545,-0.104859196,-0.124300115,0.7512956,0.52058613,0.4318057,-0.15889253,-0.09187428,-0.10746877,-0.07551869,0.13171667,0.50598305,-0.082131,0.7154328,0.32820415,0.43264616,-0.88188565,-0.09052918,-0.3217804,-0.113286406,0.6196954,-0.06097022,0.3009226,-0.09131542,-0.19521156,0.07412387,0.40697485,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.06043523,0.37316486,-0.0580049,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.12829776,-0.21009833,0.48628443,-0.16054243,-0.095991835,-0.0224331,-0.119156815,-0.10883868,-0.097908616,-0.12739798,-0.13281175,17.178196,-0.10747062,-0.07120374,0.7773165,-0.14965495,-0.07853914,0.35900852,-0.18129501,0.2545636,-0.14480719,-0.29331535,-0.1763773,0.6169268,0.47474724,0.06418631,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.069424935,-0.13359529,-0.086499214,-0.10144153,0.4183501,-0.13055657,-0.064649016,-0.07620693,-0.0843408,1.2461188,-0.19233066,-0.1006545,-0.104859196,-0.124300115,-0.33662933,0.040350415,-0.0694527,0.0038766207,-0.09187428,-0.10746877,-0.07551869,-0.36333272,0.5421495,-0.082131,-0.032377608,-0.30550256,0.5607693,0.5731319,-0.09052918,0.9203804,-0.113286406,0.5596808,-0.06097022,-0.22999623,-0.09131542,-0.19521156,-0.21871938,-0.21657379,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.084698595,0.61981994,0.08695333,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.082035184,0.08938765,-0.12829776,-0.21009833,-0.043682873,-0.16054243,-0.095991835,-1.4977455,-0.119156815,-0.10883868,-0.097908616,0.026030228,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.23657057,-0.14965495,-0.07853914,0.5913754,-0.18129501,-0.45307666,-0.14480719,-0.29331535,-0.1763773,-0.05714099,0.112518586,0.083153784,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.25100785,0.3207174,-0.086499214,-0.10144153,0.1402307,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.114768356,-0.060649946,-0.1006545,-0.104859196,-0.124300115,-0.3403391,0.7322391,-0.25850576,-0.23622185,-0.09187428,-0.10746877,-0.07551869,0.52450615,1.0167528,19.58314,1.2917792,1.0492661,0.2900776,-0.13459167,-0.09052918,-0.15814881,-0.113286406,-0.18278345,-0.06097022,0.061876077,-0.09131542,-0.19521156,-0.056429006,-0.27532375,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.11226874,0.13233657,-0.109775685,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11420651,-0.10648911,-0.12829776,1.5062397,17.619776,7.307565,-0.095991835,-0.2745895,-0.119156815,-0.10883868,-0.097908616,0.10841112,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.094260775,-0.14965495,-0.07853914,-0.1313854,3.8645816,0.5402348,-0.14480719,-0.29331535,-0.1763773,0.7366841,-0.6909174,0.5492429,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.4031435,0.19867577,-0.086499214,-0.10144153,0.062494364,3.7585952,-0.064649016,4.1570063,-0.0843408,0.1459362,0.44569507,-0.1006545,-0.104859196,-0.124300115,1.238289,0.6525878,0.22904722,0.50877386,-0.09187428,-0.10746877,-0.07551869,0.24733075,0.7334708,-0.082131,0.27073887,0.55715865,0.47489756,-1.2064841,-0.09052918,-1.0527643,-0.113286406,-0.41365224,-0.06097022,0.04186395,-0.09131542,1.88137,0.14186387,-0.3580902,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.053598493,0.50985855,0.05589085,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.051049657,0.05845974,5.90813,-0.21009833,0.42039022,-0.16054243,-0.095991835,0.035472557,-0.119156815,-0.10883868,-0.097908616,0.36578327,-0.13281175,-0.080184266,-0.10747062,-0.07120374,7.2102127,-0.14965495,-0.07853914,0.52645737,-0.18129501,0.6961016,-0.14480719,-0.29331535,4.4650345,-0.06081913,-0.041085012,0.29561085,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.1116931,-0.046827823,-0.086499214,-0.10144153,-0.21920659,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.052658025,-0.0040151747,-0.1006545,-0.104859196,-0.124300115,0.01744918,-0.11202816,-0.22076823,0.013694311,-0.09187428,-0.10746877,-0.07551869,0.21801531,0.0063705584,-0.082131,-0.17697415,-0.0049147652,-0.04164083,-0.60981643,-0.09052918,-0.28360868,-0.113286406,-0.08667756,-0.06097022,-0.16992834,-0.09131542,-0.19521156,-0.20290254,-0.18717419,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.15027998,0.026866585,-0.14774093,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.1520777,-0.14428988,-0.12829776,-0.21009833,-0.00642336,-0.16054243,-0.095991835,0.14383008,-0.119156815,-0.10883868,-0.097908616,-0.24551469,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.0050443583,-0.14965495,-0.07853914,-0.20007716,-0.18129501,0.017456857,-0.14480719,-0.29331535,-0.1763773,-0.6288561,-0.1742663,0.04430624,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.17728026,0.49981546,-0.086499214,-0.10144153,0.30598605,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.42494896,-0.21270786,-0.1006545,-0.104859196,-0.124300115,-0.23313203,-0.010779941,-0.09056383,0.31591427,-0.09187428,-0.10746877,-0.07551869,-0.519671,1.0759822,-0.082131,0.535721,-0.06747568,0.7612616,-0.38669118,-0.09052918,0.96047544,-0.113286406,0.24242541,-0.06097022,-0.08033596,-0.09131542,-0.19521156,-0.2830844,-0.46186593,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.66170394,1.5984391,-0.6585461,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.66161746,-0.6528821,-0.12829776,-0.21009833,-0.15633711,-0.16054243,-0.095991835,0.08433698,-0.119156815,-0.10883868,-0.097908616,-0.06215193,-0.13281175,-0.080184266,-0.10747062,-0.07120374,8.922676,-0.14965495,-0.07853914,-0.18219383,-0.18129501,-0.016082572,1.1619536,-0.29331535,-0.1763773,3.304011,-0.34109703,0.106895335,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,11.823818,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.19794488,-0.57356334,-0.086499214,-0.10144153,-0.23379858,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.0058847466,-0.22612594,-0.1006545,-0.104859196,-0.124300115,0.12572627,-0.0063764825,-0.21619958,-0.25277936,-0.09187428,-0.10746877,-0.07551869,-0.8197706,-0.18777987,-0.082131,-0.21127024,-0.116226986,0.17597598,0.36205676,-0.09052918,-0.06596364,-0.113286406,0.060046047,-0.06097022,-0.027058313,-0.09131542,-0.19521156,-0.082455106,-0.12467931,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.28159153,-0.05666069,-0.27889362,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.2829055,-0.27487436,-0.12829776,-0.21009833,-0.17550024,-0.16054243,-0.095991835,-0.67531335,-0.119156815,-0.10883868,-0.097908616,0.41220346,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.387607,-0.14965495,-0.07853914,0.18650496,-0.18129501,-0.5165442,-0.14480719,-0.29331535,-0.1763773,-0.17502257,-0.35207963,0.10003836,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,18.099865,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.025248671,0.27027526,-0.086499214,-0.10144153,0.53897643,-0.13055657,-0.064649016,-0.07620693,-0.0843408,1.4245291,1.1185255,-0.1006545,-0.104859196,-0.124300115,0.813159,0.7410679,0.28352615,-0.25699657,-0.09187428,-0.10746877,-0.07551869,0.37266877,-0.22205085,-0.082131,0.32625717,0.60421956,1.0856438,-2.3912113,-0.09052918,18.188765,-0.113286406,-0.3412913,-0.06097022,13.100115,-0.09131542,-0.19521156,0.394542,0.10012562,-0.07777694,-0.111529574,-0.16356814,16.160673,0.60994476,0.72834474,0.611564,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.6053463,0.61172557,-0.12829776,17.457481,-0.043467756,-0.16054243,-0.095991835,-0.92347157,-0.119156815,-0.10883868,-0.097908616,0.11827555,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.08868811,-0.14965495,-0.07853914,0.21041635,-0.18129501,0.6896648,-0.14480719,-0.29331535,-0.1763773,-0.38376048,0.26614726,0.9283946,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.2083304,0.1105734,-0.086499214,-0.10144153,0.43369526,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.06823596,-0.055509664,-0.1006545,-0.104859196,-0.124300115,-0.2275862,0.14554267,-0.413638,0.13129343,-0.09187428,-0.10746877,-0.07551869,0.23551483,0.017357003,-0.082131,-0.118363135,0.21987566,0.16927129,0.4177885,-0.09052918,-0.03187897,-0.113286406,-0.27378407,-0.06097022,-0.22246805,-0.09131542,-0.19521156,-0.25881225,-0.30322915,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.79647106,-0.27979106,-0.7931501,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.7958881,-0.7869031,-0.12829776,-0.21009833,0.5783828,-0.16054243,-0.095991835,0.84100896,-0.119156815,-0.10883868,-0.097908616,0.7142631,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.08763528,-0.14965495,-0.07853914,-0.050483577,-0.18129501,0.50854295,-0.14480719,-0.29331535,-0.1763773,-0.36901537,-0.0773623,0.055646498,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.109804854,1.6263541,-0.086499214,-0.10144153,-0.12557207,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.07070255,0.068354815,-0.1006545,-0.104859196,-0.124300115,0.42030624,0.22557335,0.13619953,-0.037086423,-0.09187428,-0.10746877,-0.07551869,0.24086337,-0.2655115,-0.082131,0.38006678,0.14585179,0.55795634,0.375145,-0.09052918,-0.9905383,-0.113286406,-0.057555456,-0.06097022,-0.25690153,-0.09131542,7.1294727,0.189148,0.37049004,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.20211348,-0.15197004,-0.19951174,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20372026,-0.19583638,-0.12829776,-0.21009833,0.40634146,-0.16054243,-0.095991835,0.18926701,-0.119156815,-0.10883868,-0.097908616,-0.2948312,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.036545273,-0.14965495,-0.07853914,0.04646473,-0.18129501,0.79015607,-0.14480719,-0.29331535,-0.1763773,-0.04805186,0.17358872,0.19832735,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.42818323,0.5648341,-0.086499214,-0.10144153,0.6529089,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.39789996,0.84608066,-0.1006545,0.9962839,-0.124300115,0.37287304,1.0054,0.46581027,0.383958,-0.09187428,-0.10746877,-0.07551869,0.5128703,0.34656927,-0.082131,0.34683996,0.8247169,0.38917828,-0.32460395,-0.09052918,1.3101503,-0.113286406,0.27469352,-0.06097022,10.727765,-0.09131542,-0.19521156,0.5053688,0.3257687,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.01205729,0.94311905,-0.009685494,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.014364245,-0.0068325154,-0.12829776,-0.21009833,0.8589018,-0.16054243,-0.095991835,0.35618824,-0.119156815,-0.10883868,-0.097908616,0.18263076,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.47797748,-0.14965495,-0.07853914,0.7968994,-0.18129501,17.037897,-0.14480719,-0.29331535,-0.1763773,0.11690934,0.34298953,0.49242342,1
