rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_GPT2,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_TRIB3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_NRCAM,methylation_gene__GENE_TP53I11,methylation_gene__GENE_TKT,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_PREB,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_GGCT,methylation_gene__GENE_TMEM141,rnaseq_gene__GENE_PTH,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_B3GNTL1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ACADM,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_GK2,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SNN,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_DPP7,methylation_gene__GENE_EIF6,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_LSM12,methylation_gene__GENE_NIPA1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_KRTAP4-3,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_ZNF444,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_ARG2,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_PAK1,methylation_gene__GENE_ARL6IP5,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_SCAMP2,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_USP13,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_SH2B3,methylation_gene__GENE_U2AF2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.2672134,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.2754986,-0.3170057,-0.24211152,-0.076208994,-0.35510105,-0.016057957,-0.48020726,-0.05375852,-0.31046775,-0.24765752,-0.059945107,0.30394214,-0.49628726,-0.5277023,-0.30517483,-0.05610869,-0.07671373,-0.22651042,-0.5467849,-0.34963414,-0.45897374,-0.214837,-0.4528187,-0.30596387,-0.16885634,-0.12458608,-0.115279995,-0.5381535,-0.38805804,-0.8429011,-0.11475532,-0.44848567,-0.8345284,-0.24760391,-0.54404247,0.03521855,-0.11409981,-0.31801677,-0.12989363,-0.15906872,-0.3632377,-0.178257,-0.5029471,-0.1779356,-0.22034955,-0.22599088,0.0050896546,-0.8164268,-0.105781555,-0.8903037,-0.121449016,-0.8063582,-0.13364081,-0.5577972,-0.27115843,-0.37892425,0.36016968,-0.5401044,-0.11265257,-0.3380245,-0.36578628,-0.043453127,-0.39151576,-0.39260516,-1.0050642,-0.55519277,-0.16996564,0.5652892,-0.08857027,-0.10047635,-0.14486007,-0.24345195,-0.09117372,-0.0807927,-1.0974754,-0.12378662,-0.11701565,-0.46100053,-0.16330779,-0.115679696,-0.6901767,-0.14671578,-0.3688479,-0.09858156,-0.18839717,-0.3728497,-0.68172854,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.18854883,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.09964826,-0.170235,0.07993382,-0.076208994,0.20204508,-0.25669625,0.024849426,-0.05375852,-0.011205168,-0.22247511,-0.059945107,0.27013212,0.2053689,-0.30261412,0.10710776,-0.05610869,-0.07671373,-0.13403943,0.42221028,-0.14633517,0.019134203,-0.053529907,0.22615694,-0.22885677,0.122456215,-0.12458608,-0.115279995,0.597873,-0.13653944,-0.092539296,-0.075323366,-0.11898578,0.24862462,0.38272205,-0.17589508,0.35280696,-0.11409981,0.279952,0.17501138,-0.15906872,-0.045779873,-0.007688226,0.008113445,-0.1779356,-0.064930394,0.038857047,-0.15942119,0.48824677,-0.105781555,0.44356835,-0.121449016,0.52126783,-0.13364081,-0.05603533,-0.13207802,0.68240315,0.36779258,0.25964645,-0.11265257,0.23649698,0.99942005,0.1682076,0.7070775,0.29922715,0.604901,-0.08904489,0.06932075,0.48564616,-0.08857027,-0.10047635,-0.14486007,0.0774556,-0.09117372,-0.0807927,-0.03143187,-0.12378662,-0.11701565,0.092167355,0.26160696,-0.115679696,0.21966375,-0.14671578,0.30260253,0.2673517,-0.16081966,0.07541618,0.40792212,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.1311135,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.04320879,-0.10466751,0.25191516,-0.076208994,-0.16502517,-0.03871958,0.27177998,-0.05375852,0.16613853,0.03939247,-0.059945107,0.30667108,-0.2901837,0.28514525,-0.16401482,-0.05610869,-0.07671373,-0.07178384,0.27652344,-0.31127045,0.1608086,-0.003272901,-0.08625423,-0.37895015,-0.16592725,-0.12458608,-0.115279995,-0.30539578,-0.16329394,0.21295752,-0.07559107,-0.1818383,0.80351037,-0.05113848,0.43223673,0.4775499,-0.11409981,0.26424125,0.39413422,-0.15906872,0.09265091,-0.017994884,0.43161288,-0.1779356,0.34915426,-0.18542951,-0.019437924,0.4524619,-0.105781555,0.39470822,-0.121449016,-0.061491575,1.045895,-0.32100102,-0.09309765,0.23384218,0.45988655,-0.3086819,-0.11265257,-0.13832738,0.655799,0.07653369,0.1689791,-0.050524242,0.5313745,0.042042185,0.027513182,0.4451808,-0.08857027,-0.10047635,-0.14486007,-0.13685663,-0.09117372,-0.0807927,0.32734436,-0.12378662,-0.11701565,0.31472826,0.37586865,-0.115679696,0.12435453,-0.14671578,0.08936838,-0.44262087,-0.09780342,-0.14239584,-0.44799623,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.1422099,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.0048113912,0.26508018,0.029498672,-0.076208994,-0.12578732,-0.004175413,0.07542073,-0.05375852,-0.32033032,-0.25886023,-0.059945107,0.4460633,-0.060806077,0.05557574,0.3719514,-0.05610869,-0.07671373,0.66955876,0.43870947,-0.29453668,0.17753728,0.076656826,-0.54370034,-0.19390503,0.011905025,-0.12458608,-0.115279995,-0.27858555,-0.20356432,0.57103896,-0.06141556,0.32240164,-0.2767518,-0.08540981,-0.13359237,-0.17458251,-0.11409981,0.297877,-0.104670286,-0.15906872,1.3567611,-0.264105,0.33238068,-0.1779356,0.10467282,-0.048514772,-0.03059525,0.1688494,-0.105781555,-0.11142882,-0.121449016,0.5169314,-0.13364081,0.13482659,-0.14469147,-0.37308514,0.5901718,-0.30742314,-0.11265257,0.20924799,0.3936833,0.17675915,-0.46047172,-0.09890013,0.09183617,-0.34052816,-0.07694716,0.19452335,-0.08857027,-0.10047635,-0.14486007,-0.09417273,-0.09117372,-0.0807927,0.33464807,-0.12378662,-0.11701565,0.57176363,-0.03778794,-0.115679696,0.82815516,-0.14671578,0.1732133,-0.3664286,0.31173438,0.5803363,-0.20058869,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.13363877,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.15426713,-0.29004136,0.17420074,-0.076208994,0.4668591,-0.28165153,0.37694913,-0.05375852,-0.13524938,-0.24252142,-0.059945107,-0.13904826,-0.11963838,-0.18326369,0.12294496,-0.05610869,-0.07671373,0.64046335,0.3843452,-0.24469209,0.05456494,0.048789624,0.031844098,-0.6312551,0.17979047,-0.12458608,-0.115279995,0.69273967,-0.00066746963,0.19679406,-0.13785563,-0.04621727,1.2603718,-0.10502594,0.07499891,0.6267158,-0.11409981,0.24305966,-0.18867207,-0.15906872,0.82065773,0.015503643,0.33404046,-0.1779356,0.22682779,-0.3206196,-0.10297402,0.3941246,-0.105781555,0.4086612,-0.121449016,0.736534,-0.13364081,-0.2815586,-0.05915546,0.43237397,0.71962285,-0.40586755,-0.11265257,0.61319166,0.2375971,-0.22117224,0.40638512,0.5002064,0.89876693,0.111713775,-0.014354608,-7.2668734,-0.08857027,-0.10047635,-0.14486007,0.56036884,-0.09117372,-0.0807927,-0.25126928,-0.12378662,-0.11701565,3.7781475,0.10970912,-0.115679696,-0.013656422,-0.14671578,-0.15114857,-0.43120435,0.55089587,-0.054127723,0.5913086,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.1574029,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.19904096,-0.24573685,-0.06778279,-0.076208994,-0.3065292,-0.023561725,-0.08958501,-0.05375852,0.05803071,-0.12340248,-0.059945107,0.4034074,-0.17026019,-0.34934875,-0.3943644,-0.05610869,-0.07671373,-0.052962713,-0.4038812,0.05012264,-0.39939046,-0.10553637,-0.00015406283,0.28043163,-0.18547921,-0.12458608,-0.115279995,0.14281885,-0.1791793,-0.5846195,0.04757328,-0.19263776,-0.106731005,-0.041345127,-0.1485537,-0.32009885,-0.11409981,-0.48838675,-0.3402599,-0.15906872,-0.47643054,-0.08940161,-0.4344149,1.2925489,-0.05407388,-0.25803804,-0.13504817,-0.1536563,-0.105781555,-0.034920733,-0.121449016,-0.46170193,-0.13364081,-0.3679292,-0.1596442,-0.39493683,0.5629888,0.0094984295,-0.11265257,-0.386505,-0.37652847,-0.4362593,-0.22675918,-0.3110529,-0.6690248,-0.37777218,-0.10241068,-0.06351799,-0.08857027,-0.10047635,-0.14486007,-0.023635667,-0.09117372,-0.0807927,0.76626974,-0.12378662,-0.11701565,-0.279147,-0.2863211,-0.115679696,-0.47212043,-0.14671578,-0.23674536,-0.2038217,-0.13970008,-0.4927557,-0.48434156,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.20344402,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.23662275,-0.3024057,0.48736537,-0.076208994,-0.58173263,-0.07337204,0.28243428,-0.05375852,-0.356531,-0.14990808,-0.059945107,0.038547054,0.0041309963,-0.49102107,-0.42212766,-0.05610869,-0.07671373,-0.32896256,0.34698087,0.16063295,-0.13644932,-0.1010377,0.19948883,0.027461624,0.525845,-0.12458608,-0.115279995,0.060466208,-0.18713865,-0.17255911,-0.15028577,-0.488965,0.5774802,0.26312262,1.153441,-0.17366016,-0.11409981,-0.34749886,0.8934699,-0.15906872,0.9974307,0.5359414,0.35505733,-0.1779356,0.2668745,-0.13582323,-0.1429607,0.16756521,-0.105781555,0.098971866,-0.121449016,0.09837568,-0.13364081,-0.087284684,-0.14222977,0.18462878,0.77159107,0.012585709,-0.11265257,-0.36394125,1.6763544,-0.068481766,0.05742467,0.059481595,0.9835681,0.23408903,0.05546258,0.5731564,-0.08857027,-0.10047635,-0.14486007,0.20775928,-0.09117372,-0.0807927,-0.30495313,-0.12378662,-0.11701565,0.7369869,-0.14409639,-0.115679696,-0.6241162,-0.14671578,0.009847347,0.9104568,-0.076723285,0.07614447,0.42078766,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.09830731,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.1965129,-0.25701103,-0.2262255,-0.076208994,-0.28607368,-0.24974307,-0.37603098,-0.05375852,-0.41372702,-0.3328419,-0.059945107,0.39871156,-0.22510737,-0.51322657,-0.42875296,-0.05610869,-0.07671373,-0.46673182,-0.31251577,-0.41033393,-0.4539027,-0.40209523,-0.30835506,-0.5175863,-0.1738901,-0.12458608,-0.115279995,-0.14471008,-0.06545648,-0.49606192,-0.20532864,-0.34982505,-0.02163399,-0.07314326,0.69338864,-0.06781553,-0.11409981,-0.32868433,0.086797416,-0.15906872,-0.63868445,0.27352932,-0.17230566,-0.1779356,-0.18859707,-0.56439155,-0.088318676,-0.3374117,-0.105781555,-0.65384716,-0.121449016,-0.31285697,-0.13364081,-0.37957278,-0.13052297,-0.36396706,0.3912933,-0.60352635,-0.11265257,-0.44588545,-0.13692825,0.0009333029,-0.25426924,-0.13390645,-0.38426837,0.08661828,-0.15137559,0.42083663,-0.08857027,-0.10047635,-0.14486007,-0.056748282,-0.09117372,-0.0807927,-0.31761554,-0.12378662,-0.11701565,-0.17979944,-0.55173177,-0.115679696,-0.26837376,-0.14671578,0.16140369,-0.6396579,-0.34391683,-0.50768656,0.026771508,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.06541137,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.17564343,-0.012126847,-0.08461764,-0.076208994,-0.16707076,-0.17952596,-0.053390443,-0.05375852,-0.2870962,-0.08353032,-0.059945107,0.3685202,-0.32559448,0.8670797,-0.21696417,-0.05610869,-0.07671373,-0.16881931,0.15061508,0.029313248,-0.4271502,-0.27391726,-0.17632772,0.006969357,-0.16130537,-0.12458608,-0.115279995,-0.16607589,0.24787304,0.6276632,-0.0011930716,0.4806108,-0.32662466,-0.3340752,-0.21301244,-0.17329897,-0.11409981,-0.19001102,0.07123188,-0.15906872,-0.5372252,0.47317395,0.12742537,-0.1779356,-0.71583134,0.4021279,-0.042141065,-0.50456774,-0.105781555,0.014006277,-0.121449016,0.41795707,-0.13364081,-0.1749732,0.016977595,-0.34108254,0.4222813,0.43596852,-0.11265257,0.3376087,-0.012139512,-0.30162066,-0.044851054,-0.09478672,-0.30585125,-0.5069017,-0.109469645,0.34477243,-0.08857027,-0.10047635,-0.14486007,-0.016185317,-0.09117372,-0.0807927,-0.4687443,-0.12378662,-0.11701565,-0.06871273,-0.2950962,-0.115679696,1.0786659,-0.14671578,0.018197754,-0.41711044,0.14605145,4.933197,0.4993068,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,22.649548,-0.044065263,-0.044065263,0.039923795,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.066732466,0.14126594,-0.15592614,-0.076208994,-0.025970517,0.008246835,-0.2478827,-0.05375852,0.32131574,-0.23094104,-0.059945107,0.023118759,0.2816962,1.9632455,0.1795061,-0.05610869,-0.07671373,-0.46973795,-0.16039872,-0.2308297,-0.21419704,-0.003912064,0.031205747,0.03239024,-0.15096109,-0.12458608,-0.115279995,0.036012255,-0.08919269,0.09845582,-0.04698446,0.5495638,-0.11499653,-0.16718657,-0.4074281,-0.27054104,-0.11409981,-0.31590766,-0.2024939,-0.15906872,-0.26190326,0.2334332,0.08349893,-0.1779356,-0.6326765,0.41680267,0.068006895,-0.052055046,-0.105781555,-0.24778771,-0.121449016,0.26274475,-0.13364081,0.1276184,-0.15054621,-0.30437323,0.39507532,0.09620203,-0.11265257,-0.137377,-0.045104142,-0.32066587,-0.08200314,0.03229463,-0.5170381,-0.11212282,-0.17573622,-4.491413,-0.08857027,-0.10047635,-0.14486007,-0.17328192,-0.09117372,-0.0807927,-0.22245878,-0.12378662,-0.11701565,-0.13235368,-0.6792432,-0.115679696,0.87644094,-0.14671578,-0.09807659,-0.36778164,-0.1339275,-0.43266746,0.19278699,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.2278953,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.11922755,-0.13547555,-0.1942575,-0.076208994,-0.30020502,-0.09611717,-0.3218738,-0.05375852,-0.20141771,-0.12292279,-0.059945107,0.094647884,-0.27973503,-0.3803212,-0.28282875,-0.05610869,-0.07671373,-0.45281398,-0.81345433,-0.22019874,-0.24095134,-0.37927347,-0.58159685,0.21961775,-0.29452267,-0.12458608,-0.115279995,-0.50572383,-0.17146102,-0.5465172,-0.0960989,-0.51552165,-0.5349449,-0.7372424,-0.71358,-0.65022427,-0.11409981,-0.70745033,-0.9632662,-0.15906872,-0.23034878,-0.32424298,-0.5180335,-0.1779356,-0.25854278,-0.21818493,0.05162808,-0.8225544,-0.105781555,-0.7603565,-0.121449016,-0.7256333,-0.13364081,0.37306523,-0.13612062,-0.44496152,0.6661551,-0.1622156,3.1744132,-0.6251686,0.31821102,-0.47096407,-0.7796039,-0.9181903,-0.34449476,-0.21059719,-0.21349834,0.38963833,-0.08857027,-0.10047635,-0.14486007,-0.76028407,-0.09117372,-0.0807927,-0.94736814,-0.12378662,-0.11701565,-0.5927341,-1.0273575,-0.115679696,-0.038293403,2.9435735,-0.30839965,0.089623265,-0.61815166,-0.5299507,-1.045902,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.23573947,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.25760442,0.0010322788,-0.21894918,-0.076208994,-0.13078502,0.015876548,-0.04486586,-0.05375852,0.3006939,-0.18282686,-0.059945107,-0.09744891,-0.2605283,-0.15766966,-0.52435154,-0.05610869,-0.07671373,-0.63404226,-0.40371853,-0.49299824,-0.6310975,-0.126749,-0.4595847,-0.21292283,-0.26937202,-0.12458608,-0.115279995,-0.7077585,-0.14738607,-0.34790748,-0.04084254,-0.050193835,-0.50600445,-0.58340204,-0.4322939,-0.49837887,-0.11409981,-0.41608116,-0.67739743,-0.15906872,-0.36915222,-0.81269187,-0.4544777,-0.1779356,-0.36194685,-0.090778746,-0.05426928,0.2979035,-0.105781555,-0.51024216,-0.121449016,-0.19515127,-0.13364081,-0.4374792,-0.21280463,-0.32593733,0.22657068,-0.3805133,-0.11265257,-0.51947033,-0.43426022,-0.49342206,-0.5617155,-0.548456,-0.643814,-0.75900257,-0.17012906,0.11575424,-0.08857027,-0.10047635,-0.14486007,-0.97915787,-0.09117372,-0.0807927,-0.96395415,-0.12378662,-0.11701565,-0.6478697,-0.9162673,6.733518,-0.96321076,1.8152627,-0.43404713,-0.42844996,-0.50419617,-0.2909654,-0.69370574,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.13007207,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.028168064,-0.30353937,0.26433015,-0.076208994,-0.0077700997,-0.09678786,-0.10264435,-0.05375852,-0.3559991,-0.23045121,-0.059945107,0.24491261,0.64910245,0.12138227,0.5162362,-0.05610869,-0.07671373,0.19295911,0.073230416,-0.5605909,-0.3744635,0.11620559,-0.3936449,-0.4122293,0.09595261,-0.12458608,-0.115279995,0.9588722,-0.22570325,0.03370186,-0.11397784,-0.30726585,0.25539166,0.22061126,-0.2929602,0.44151464,-0.11409981,-0.04736543,-0.38597178,-0.15906872,0.43694422,-0.0013208474,0.18243916,-0.1779356,-0.0057819127,-0.12692074,0.23955801,0.4606011,-0.105781555,0.85245776,-0.121449016,-0.04615422,-0.13364081,-0.17184632,-0.18058735,0.15765212,-1.528118,0.2261252,-0.11265257,-0.19796598,0.4967949,-0.12848036,0.82843703,0.5959179,0.49203068,0.14643365,-0.07622119,-1.4897376,-0.08857027,-0.10047635,-0.14486007,0.2934515,-0.09117372,-0.0807927,-0.3648229,-0.12378662,-0.11701565,0.098877065,0.17770167,-0.115679696,0.092248484,-0.14671578,0.3456255,-0.3034898,0.0008063122,-0.22575358,0.71067613,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.08348389,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.1739294,0.031607624,0.28713268,-0.076208994,0.11384741,0.07603317,0.46656552,-0.05375852,0.42317033,-0.08838655,-0.059945107,0.10952009,0.5578852,-0.03584377,0.5690729,-0.05610869,-0.07671373,0.579076,-0.5126846,-0.05013373,0.7203436,0.965499,0.7911005,0.22335036,0.06942324,-0.12458608,-0.115279995,-0.11872744,0.17496172,0.82036984,-0.10192797,-0.12021157,0.029566245,0.29272032,0.11994067,0.57569176,-0.11409981,0.08359025,-0.31483173,-0.15906872,1.0403956,0.30016407,1.3181281,-0.1779356,-0.35054925,0.12450568,0.05467511,-0.13980247,-0.105781555,0.88927126,-0.121449016,0.1670741,-0.13364081,0.32271686,-0.06547033,0.1756479,0.16819757,0.12635711,-0.11265257,0.5501011,0.32847103,0.072488904,0.5444517,-0.14075251,2.261815,0.40832797,0.24731477,-0.14467491,-0.08857027,-0.10047635,-0.14486007,0.05872997,-0.09117372,-0.0807927,2.3033025,-0.12378662,-0.11701565,0.22736722,0.31567603,-0.115679696,0.3332258,-0.14671578,0.01867517,-0.09532206,-0.1009826,0.016036352,1.1761098,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.12856404,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.07764505,-0.21757202,-0.18201312,-0.076208994,0.17724676,-0.2543178,0.15738122,-0.05375852,0.009601542,-0.1968724,-0.059945107,0.53208154,-0.08459688,-0.13293193,0.03721321,-0.05610869,-0.07671373,-0.2367768,-0.021394035,-0.2769111,1.1047573,0.11281116,-0.27506697,-0.27968755,-0.15482996,-0.12458608,-0.115279995,-0.34558293,-0.056741767,-0.16280313,-0.119592406,-0.31465292,0.15840001,-0.0995255,0.06502462,0.18055457,-0.11409981,0.08419995,-0.4634995,-0.15906872,-0.10338044,-0.29996377,0.13797352,-0.1779356,-0.37166205,-0.41500416,-0.15077467,0.011076623,-0.105781555,0.10222973,-0.121449016,-0.12820622,-0.13364081,-0.18257977,-0.1495513,0.037057903,0.40078416,-0.3434508,-0.11265257,-0.25381386,0.43171412,0.012864969,0.28664362,0.5398197,-0.07742341,-0.22001582,0.05618881,0.5174032,-0.08857027,-0.10047635,-0.14486007,-0.23653938,-0.09117372,-0.0807927,0.38055852,-0.12378662,-0.11701565,0.08796872,-0.13894382,-0.115679696,0.29019699,-0.14671578,-0.14832532,-0.29582632,-0.009268611,-0.2795674,-0.568952,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.014957066,-0.054619074,-0.05913073,-0.061869785,-0.06227874,19.413723,0.07788277,0.01822794,-0.076208994,21.916412,22.047186,0.24226485,-0.05375852,-0.1335438,14.531026,-0.059945107,0.08244489,0.06282113,0.8372974,-0.18161014,-0.05610869,-0.07671373,-0.31397262,0.04368593,0.367476,-0.12131768,-0.13281792,0.17898118,0.15248246,0.031034123,-0.12458608,-0.115279995,1.7322385,18.174297,-0.039705563,14.886696,0.024421556,-0.0794877,-0.13512878,0.3112489,0.30097565,-0.11409981,-0.13771717,-0.08170747,-0.15906872,-0.31605357,0.66449803,-0.2277373,-0.1779356,0.09435625,0.27601212,20.235035,0.08276592,-0.105781555,0.027644143,-0.121449016,0.15294757,-0.13364081,0.77766734,-0.10718465,-0.1672711,0.41127044,-0.2089018,-0.11265257,0.46253207,0.3274717,19.436857,0.28883037,-0.083191276,0.1381922,0.19794756,-0.0025617874,0.4940567,-0.08857027,-0.10047635,-0.14486007,0.005383205,-0.09117372,-0.0807927,0.7493101,-0.12378662,-0.11701565,18.89764,-0.600473,-0.115679696,0.3829836,-0.14671578,19.262257,-0.5853977,0.23381798,0.018760614,-0.18746795,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.024012927,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.10039774,0.19062954,-0.1423109,-0.076208994,-0.031287547,-0.34646994,-0.16322413,-0.05375852,0.12744808,-0.16437262,-0.059945107,0.40635464,0.15123715,-0.4478839,0.17549899,-0.05610869,-0.07671373,-0.28669336,-0.06148563,0.30775023,0.20167205,-0.06776971,-0.46285298,-0.22716463,-0.12540077,-0.12458608,-0.115279995,-0.07773842,-0.27342612,-0.16533019,-0.18185972,-0.4998156,0.06596181,0.38536593,0.17826964,0.05944179,-0.11409981,-0.08155239,0.1530271,-0.15906872,-0.4060637,0.18534613,-0.081487216,-0.1779356,-0.050172918,2.7429821,-0.010056049,-0.06180258,-0.105781555,-0.59611064,-0.121449016,-0.36974424,-0.13364081,0.043275595,-0.0023563225,-0.30651808,0.4413833,-0.37330672,-0.11265257,-0.02016274,-0.3561919,0.04020122,-0.104021706,-0.24987878,-0.01605229,0.12551111,-0.15319458,-0.013074048,-0.08857027,-0.10047635,-0.14486007,-0.0057896553,-0.09117372,-0.0807927,-0.14119945,-0.12378662,-0.11701565,-0.0032820809,-0.3052363,-0.115679696,-0.2004861,-0.14671578,-0.08636113,0.70441824,0.14701888,-0.24275051,-0.51183295,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.1012966,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.049032874,-0.03258359,-0.08665614,-0.076208994,1.1235408,-0.010749562,-0.15753171,-0.05375852,-0.23442143,-0.09709282,-0.059945107,-0.028142067,0.060074423,-0.27996388,0.26050943,-0.05610869,-0.07671373,-0.3586485,0.1233213,0.9661136,0.0130044315,0.016336156,0.13667144,0.5247056,-0.076407515,-0.12458608,-0.115279995,2.4785404,-0.22330515,0.30376673,-0.17577516,-0.4763015,0.24559878,0.12428493,0.05836405,-0.13952725,-0.11409981,-0.027855843,1.4400699,-0.15906872,0.28618756,0.05706804,0.032433014,-0.1779356,0.42385298,-0.19774398,-0.28206664,0.29776308,-0.105781555,-0.03988119,-0.121449016,-0.4395608,-0.13364081,-0.08875788,-0.160506,-0.5064799,0.59417135,0.7729732,-0.11265257,-0.5500873,0.1672607,0.072920755,0.46694684,0.0103029,0.30156785,0.48691577,0.29595202,0.36387113,-0.08857027,-0.10047635,-0.14486007,-0.12927301,-0.09117372,-0.0807927,0.06902803,-0.12378662,-0.11701565,0.74979436,0.5708143,-0.115679696,-0.85708535,3.347661,-0.1475238,1.1877348,0.52899104,0.06359146,-0.65856385,0
