rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_LOC100287704,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_PRAMEF9,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_ZCCHC13,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_CRYGD,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_PRAMEF14,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_PRAMEF13,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_CSTB,methylation_gene__GENE_PKN1,rnaseq_gene__GENE_MT4,methylation_gene__GENE_BTN2A2,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_KIF20B,methylation_gene__GENE_TMEM63A,rnaseq_gene__GENE_OR4K13,methylation_gene__GENE_POMP,methylation_gene__GENE_ZNF764,rnaseq_gene__GENE_KRTAP21-1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_CT47A11,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_FTLP10,rnaseq_gene__GENE_PRAMEF11,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_USP14,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_PRAMEF6,rnaseq_gene__GENE_USP29,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.40653962,-0.08670562,-0.10227383,-0.020441202,-0.0843408,0.06264697,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.41525307,-0.11347569,-0.1265543,-0.10144153,1.352899,0.07270347,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.23680449,-0.1075686,-0.19895871,-0.45633775,-0.12600559,-0.08901244,0.07489252,0.99925786,-0.059154127,0.71843874,0.13599539,0.70382226,0.49423915,0.13096909,-0.059709486,0.27268875,0.70519125,-0.05995802,-0.09052918,19.833279,0.39575005,-0.09113194,-0.15938959,0.22383179,-0.10746877,-0.10152546,1.1034871,-0.5041767,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,1.6697179,-0.07150777,-0.07152144,-0.085027754,0.21662806,-0.08670562,-0.10227383,0.09414872,-0.0843408,0.16482982,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.14669871,-0.11347569,0.7427633,-0.10144153,0.81182426,0.3074067,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.01777514,-0.1075686,0.10349408,0.14003256,-0.12600559,-0.08901244,0.25718474,0.6367271,-0.059154127,0.4712852,0.016858552,1.0260906,0.5165065,0.23488477,-0.059709486,0.42133036,0.45576108,-0.05995802,-0.09052918,-0.07051628,0.36416474,-0.09113194,-0.15938959,0.3714334,-0.10746877,-0.10152546,0.32885888,0.5784173,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,9.864206,0.25615153,-0.08670562,-0.10227383,0.010410549,-0.0843408,0.2507233,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,4.8337007,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.12577367,-0.11347569,0.042969756,-0.10144153,-0.18211228,-0.41979295,-0.074988924,1.2415361,-0.08007545,-0.14742462,-0.117364645,-0.1075686,-0.2235212,-0.3135706,-0.12600559,-0.08901244,0.88335794,-0.16000772,-0.059154127,-0.25834596,3.0367234,-0.35313952,-0.49486774,-0.3711306,-0.059709486,-0.021701708,-0.030796714,-0.05995802,-0.09052918,-0.07051628,-0.23926552,-0.09113194,-0.15938959,-0.27086917,-0.10746877,3.9210308,-0.18367437,-0.33635917,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.218223,-0.08670562,-0.10227383,-0.0085621765,-0.0843408,0.058418047,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.08262879,-0.11347569,-0.024843352,-0.10144153,0.35955235,-0.09695524,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.09593572,-0.1075686,-0.17935476,-0.24003723,-0.12600559,-0.08901244,1.2925516,-0.18141194,-0.059154127,-0.34938684,0.06565277,-0.14357719,0.9315334,0.27819896,-0.059709486,-0.35257855,-0.024869556,-0.05995802,-0.09052918,-0.07051628,0.25888318,-0.09113194,-0.15938959,-0.08866536,-0.10746877,-0.10152546,-0.27397105,-0.367214,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.36927322,-0.08670562,7.0675435,-0.064717986,-0.0843408,0.028864583,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,12.1065855,0.68833613,-0.11347569,0.048005726,-0.10144153,0.6124767,0.408693,-0.074988924,1.7620174,-0.08007545,-0.14742462,0.4235963,-0.1075686,-0.21341248,-0.08757677,-0.12600559,-0.08901244,0.19090235,0.45214817,-0.059154127,0.25819477,2.567088,-0.10180176,0.79163444,0.32785645,-0.059709486,0.918813,0.23985568,-0.05995802,-0.09052918,-0.07051628,0.6258254,-0.09113194,-0.15938959,0.31084678,-0.10746877,-0.10152546,0.470946,0.23312676,-0.08764268,6.2521324,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.16771159,-0.08670562,-0.10227383,0.29207864,-0.0843408,-0.1846229,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.18457623,2.3066595,0.8329995,-0.10144153,0.8722643,6.131392,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.44678774,-0.1075686,-0.11028428,-0.10103705,-0.12600559,-0.08901244,-0.3529871,1.0764087,-0.059154127,0.046961196,0.08758387,0.8168221,0.80903655,0.38957298,-0.059709486,0.027341332,0.68170404,-0.05995802,-0.09052918,-0.07051628,0.87142503,-0.09113194,-0.15938959,0.37846917,-0.10746877,-0.10152546,1.0351609,0.2613025,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.30722457,-0.08670562,-0.10227383,-0.009079514,-0.0843408,0.22411472,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.38423893,-0.11347569,0.6532947,-0.10144153,0.8066583,-0.0466084,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.35745236,-0.1075686,-0.003369877,-0.14143093,-0.12600559,-0.08901244,0.12543094,0.1311549,-0.059154127,1.2001463,-0.18052804,0.70612866,-0.75835025,0.5583492,-0.059709486,0.14332947,0.62908137,-0.05995802,-0.09052918,-0.07051628,0.5757523,-0.09113194,-0.15938959,-0.059537135,-0.10746877,-0.10152546,0.48279318,-0.2503233,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.35158008,-0.08670562,-0.10227383,0.1588302,-0.0843408,0.13279144,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.17006049,-0.11347569,0.16486976,-0.10144153,0.5012702,-0.1663794,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.32291758,-0.1075686,0.4385726,0.15962048,-0.12600559,-0.08901244,-0.18077709,0.13425998,-0.059154127,0.4039845,0.1674996,0.8348811,0.08329004,0.63121,-0.059709486,0.8358471,0.5107699,-0.05995802,-0.09052918,-0.07051628,0.4543673,-0.09113194,-0.15938959,0.32676,-0.10746877,-0.10152546,0.15393011,-0.40437096,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.43575522,-0.08670562,-0.10227383,-0.11404359,-0.0843408,-0.09877198,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.017801879,-0.11347569,0.29013142,-0.10144153,0.056436937,0.18684888,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.22447735,-0.1075686,0.521575,0.49354365,9.306237,-0.08901244,-0.13507916,0.49909163,-0.059154127,-0.0026568035,-0.232415,0.93809086,0.20906347,0.30925116,-0.059709486,0.34770247,0.3220432,-0.05995802,-0.09052918,-0.07051628,0.613149,-0.09113194,-0.15938959,-0.041434575,-0.10746877,-0.10152546,0.9278813,0.10843226,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.67520624,-0.08670562,-0.10227383,-1.0251473,-0.0843408,-0.5121295,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.8663204,-0.11347569,-0.90302014,-0.10144153,-0.26298293,-0.22423786,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-1.1367874,-0.1075686,-0.54853785,-0.38144907,-0.12600559,-0.08901244,-0.5467349,-0.28909126,-0.059154127,-1.4710342,-1.4935049,-0.31428197,-1.2292309,-1.0368245,-0.059709486,-0.3838632,-0.6338027,-0.05995802,-0.09052918,-0.07051628,-1.383605,-0.09113194,-0.15938959,14.111827,-0.10746877,-0.10152546,-0.43300036,-0.61963993,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.25773764,-0.08670562,-0.10227383,-0.44760704,-0.0843408,-0.09428513,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.111013584,-0.11347569,-0.3727251,-0.10144153,-0.2528124,0.20188752,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.32191044,-0.1075686,0.03180277,-1.0013918,-0.12600559,-0.08901244,0.7677671,-0.52845204,-0.059154127,-0.5576223,-0.33195284,-0.21419325,0.10385499,-0.34347028,-0.059709486,2.0934668,-0.5798361,-0.05995802,-0.09052918,-0.07051628,-0.35719395,-0.09113194,-0.15938959,0.14166245,-0.10746877,-0.10152546,0.42641336,-0.32150084,5.949751,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,22.538897,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,1.6749233,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.09158571,-0.08670562,-0.10227383,0.2715206,-0.0843408,0.66271037,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,14.434013,-0.10163879,-0.057659455,-0.064649016,20.082924,-0.086708605,0.75930214,-0.11347569,0.12105733,-0.10144153,-0.18317683,-0.71544766,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.2623594,-0.1075686,0.76996565,-0.7986867,-0.12600559,-0.08901244,0.51051295,1.0939758,-0.059154127,-0.18928595,0.21512994,-0.06599839,0.30353045,-0.4686231,-0.059709486,-0.14572096,1.0056787,-0.05995802,-0.09052918,-0.07051628,-0.30528006,-0.09113194,-0.15938959,-0.318503,-0.10746877,-0.10152546,-1.2329757,1.6541748,-0.08764268,-0.095991835,-0.12281272,3.9542758,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.27828634,-0.08670562,-0.10227383,-0.4741196,-0.0843408,-0.39945376,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.5916554,-0.11347569,-0.33440137,-0.10144153,-0.24991032,-0.34271684,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.17832483,-0.1075686,0.08703222,0.076476745,-0.12600559,-0.08901244,0.48110333,-0.6559611,-0.059154127,-0.28015822,-0.8165008,-0.33239514,-0.32300872,-0.35667926,-0.059709486,-0.22929104,0.07214567,-0.05995802,17.015018,-0.07051628,-0.6422478,-0.09113194,-0.15938959,-0.17366016,-0.10746877,-0.10152546,-0.05217275,-0.25567043,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,20.633938,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.09260087,-0.08670562,-0.10227383,0.23125285,-0.0843408,0.41594967,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,1.0458305,-0.11347569,0.89776945,-0.10144153,0.047816638,-0.5254886,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.26332584,-0.1075686,-0.16540752,-0.17333679,-0.12600559,-0.08901244,-0.38696808,-0.7332261,-0.059154127,-0.17472883,0.652681,-0.39372885,0.18540604,0.39974117,-0.059709486,-0.60960597,-0.07598798,-0.05995802,-0.09052918,-0.07051628,0.6849895,-0.09113194,-0.15938959,0.004749388,-0.10746877,-0.10152546,-0.5255441,0.20273994,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.7401741,-0.08670562,3.3058426,-0.18478817,-0.0843408,-1.0704526,-0.09744255,-0.05653216,2.1950452,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.746231,-0.11347569,-0.8578683,-0.10144153,-0.69064057,-0.17763786,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-1.4195342,-0.1075686,-0.5409595,-0.5673087,-0.12600559,-0.08901244,-0.5594636,0.13789663,-0.059154127,-0.16067602,-0.76401275,-0.13823299,-1.0545654,-0.8018772,-0.059709486,-0.24082562,-0.7790929,-0.05995802,-0.09052918,-0.07051628,-0.9340668,-0.09113194,-0.15938959,-0.7572131,-0.10746877,-0.10152546,-0.3748032,-0.40236065,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.53202236,-0.08670562,-0.10227383,0.29430413,-0.0843408,0.76412976,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.26942328,-0.11347569,0.108502716,-0.10144153,0.34928143,-0.2847181,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.5101992,-0.1075686,0.2239441,-0.12575214,-0.12600559,-0.08901244,-0.6275516,-0.186627,-0.059154127,-0.4131749,0.2258032,-0.17073391,0.22844835,0.7674208,-0.059709486,-0.5750148,1.8399578,-0.05995802,-0.09052918,-0.07051628,0.31070107,-0.09113194,-0.15938959,0.06542071,-0.10746877,-0.10152546,-0.23046528,-0.010378026,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.47772634,-0.08670562,-0.10227383,0.5143027,-0.0843408,-0.14949843,-0.09744255,-0.05653216,-0.06079424,-0.088819906,6.3502345,20.937843,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.031552177,-0.11347569,-0.23011112,-0.10144153,-0.09273033,-0.084775314,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.37219137,-0.1075686,0.21416844,0.4742609,-0.12600559,-0.08901244,-0.5232213,0.23563181,-0.059154127,0.60178804,-0.47976366,-0.09653158,-0.115661256,-0.0037061656,-0.059709486,-0.016341522,-0.15479061,-0.05995802,-0.09052918,-0.07051628,-0.13057715,-0.09113194,-0.15938959,0.12810965,-0.10746877,-0.10152546,-0.04120394,0.5909834,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
