rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_RASSF8,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_DCD,methylation_gene__GENE_CNOT10,methylation_gene__GENE_STARD5,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_IL10RB,methylation_gene__GENE_MIB1,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_CCDC90B,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_TYMP;SCO2,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_ZMYM6,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_MYH10,methylation_gene__GENE_H2AFX,methylation_gene__GENE_TIGD3,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_TMEM85,methylation_gene__GENE_TEF,methylation_gene__GENE_CARKD,methylation_gene__GENE_DDX21,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_ABHD6,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_NF2,methylation_gene__GENE_GCN1L1,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_SEMA3F,methylation_gene__GENE_PRNP,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_TLL2,methylation_gene__GENE_NUBP1,methylation_gene__GENE_UBR1,rnaseq_gene__GENE_OR6M1,methylation_gene__GENE_NLK,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_STIP1,methylation_gene__GENE_POLD3,methylation_gene__GENE_ZFP36,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_COMMD3,methylation_gene__GENE_STRAP,methylation_gene__GENE_SCRIB,methylation_gene__GENE_COPZ1,methylation_gene__GENE_CCDC102A,methylation_gene__GENE_STK10,methylation_gene__GENE_TPCN2,methylation_gene__GENE_BLMH,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_C14ORF102,methylation_gene__GENE_TH1L,methylation_gene__GENE_UBE2T,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_COL27A1,methylation_gene__GENE_TINF2,methylation_gene__GENE_RPL37,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_SLC6A18,rnaseq_gene__GENE_RNU6ATAC,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_TRMT11,methylation_gene__GENE_QTRT1,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_SDCBP,methylation_gene__GENE_UBQLN1,methylation_gene__GENE_ZNF643,methylation_gene__GENE_ETV6,methylation_gene__GENE_FAH,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_CRELD1;IL17RC,target
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,10.224635,-0.063021496,-0.0687474,-0.16344602,-0.2358082,-0.0510505,-0.07261519,-0.2723936,-0.05006385,0.1404294,0.09427278,0.01853006,0.3670308,-0.10138588,-0.18374921,0.676537,-0.029442182,-0.055644006,-0.257979,0.11101687,-0.22642294,0.011743039,-0.07283566,-0.07560294,-0.1947623,-0.1272671,-0.006389645,0.09516427,-0.007854431,-0.4317367,-0.103024274,0.24615754,0.568746,-0.35521764,0.07838188,-0.6140197,-0.09053003,-0.08453181,-0.105206095,8.193068,0.3363297,0.60904694,-0.11469131,0.14870565,-0.122869305,-0.17502736,1.8956828,1.3088119,-0.067606665,0.7624194,-0.16125448,-0.4371075,-0.008991668,0.058268446,-0.4850207,0.7643501,-0.14515287,0.17616887,-0.504028,-0.70875067,-0.57407904,0.058763444,-0.28773385,-0.28322044,-0.15996097,0.53138167,-0.42630705,-0.06604976,-0.17073368,-0.24895795,-0.82184434,-0.1858189,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.32322478,0.46841225,0.07236057,-0.18746555,-0.11069147,0.037416656,-0.066879205,0.16633804,0.02156481,0.20354147,-0.075058505,0.47039717,1.0232171,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.00074742944,-0.15640874,-0.0510505,-0.07261519,-0.1770604,0.32106653,0.24790256,0.042329665,0.01668956,0.22553398,-0.079239145,-0.120080955,-0.5252169,0.17178859,-0.055644006,-0.08679041,0.46862864,-0.1751232,0.7255826,0.18436758,-0.07560294,-0.14311223,-0.337211,-0.19155748,-0.3493515,0.12511922,0.20087866,-0.41694248,0.11780363,-0.3745454,-0.10340277,-0.19175594,-0.725145,-0.09053003,-0.27897272,-0.78120595,-0.12514226,-0.13666694,0.17289956,-0.15446189,-0.30574825,-0.064837635,-0.40264758,0.71070397,-0.119216844,-0.56643736,-0.2815888,-0.039617747,0.3089906,-0.077411875,-0.009358515,-0.05882128,-0.090487696,0.036897056,0.5458675,-0.1292148,0.2729523,0.35283965,-0.07566665,-0.26264808,0.008222884,-0.349187,0.10476009,-0.26105267,-0.06604976,0.07857931,-0.27376062,-0.02418535,-0.105647065,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.4424314,0.17262737,-0.21116845,-0.51689523,0.36252978,-0.45446536,-0.1783625,-0.1836134,0.27891287,0.21571924,-0.075058505,-0.46059376,0.44726953,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.08793636,-0.00040710432,-0.0510505,-0.07261519,-0.24143295,-0.288707,-0.28591177,0.1639016,-0.17040579,0.30599964,-0.16031244,0.80649805,-0.054034308,0.47280028,-0.055644006,-0.098375276,-0.2571197,-0.23457988,-0.030185863,-0.24872068,-0.07560294,-0.23316205,-0.004715092,-0.069153726,-0.45053473,-0.31617254,0.030335331,-0.25941405,0.50592786,-0.05345015,-0.08955924,0.22379693,-0.0844713,-0.09053003,-0.039380655,0.32730874,-0.12514226,0.1900485,-0.07952531,-0.10429965,0.09382689,0.02277252,0.2648335,0.73709935,-0.119216844,-0.33591646,0.30169502,-0.45533192,-0.21563609,0.21285275,0.49772877,0.124036185,0.18209852,-0.06553014,0.11732266,0.19607961,0.8978414,-0.4109545,0.10365788,-0.36509258,-0.331728,-0.16927846,0.30412337,-0.188945,-0.06604976,0.35778713,-0.1760563,-0.17461763,-0.12728527,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.41550782,-0.5001453,-0.132862,-0.06416066,0.8755662,-0.1659641,-0.22230336,-0.33445573,0.17615275,-0.49752596,-0.075058505,-0.24122816,1.3867843,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.0035653058,-0.10367026,-0.0510505,-0.07261519,-0.2184943,0.07396502,-0.17306218,0.48530075,0.1801577,-0.07146207,-0.08467469,-0.18315029,-0.16053925,-0.4173859,-0.055644006,-0.034316268,-0.33670768,0.21751592,-0.2873598,-0.011264368,-0.07560294,-0.11268542,0.09612939,0.03498561,-0.0751569,0.14302196,-0.14152187,-0.21155721,-0.14547086,0.20014882,0.09313855,0.37395868,-0.39551577,-0.09053003,-0.14897174,0.543747,-0.12514226,0.6022119,-0.1403836,0.028743433,-0.10804726,-0.044737834,0.07579488,-0.1782834,-0.119216844,0.06351469,1.0106269,-0.31338954,0.094330736,-0.061897375,0.23805307,0.040487472,-0.051745307,-0.020956857,-0.11531734,-0.2689067,-0.42971838,0.019187285,0.6288782,-0.042150956,0.4104834,0.2367521,0.11741659,-0.15790822,-0.06604976,0.049142048,-0.071201205,0.16095245,-0.035479773,-0.11734243,4.1193047,-0.10943896,-0.09292495,0.11302549,-0.4726204,-0.020723503,0.09053471,-0.23944966,0.06413368,-0.10501071,-0.045936722,0.120082624,-0.09882767,-0.075058505,-0.20884784,-0.18254827,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.12243901,0.14066766,-0.0510505,-0.07261519,-0.09827383,0.08545408,-0.24346337,-0.13004744,-0.28450355,-0.0960768,-0.13425028,-0.06318733,0.078270406,-0.38451248,-0.055644006,-0.109166265,-0.27046704,-0.36483142,-0.37049988,-0.5168304,-0.07560294,0.08846001,-0.10181319,0.07409811,0.17023052,0.11839766,-0.1641623,-0.16727707,-0.058731526,-0.3942209,0.064344265,0.2019166,0.13117222,-0.09053003,-0.7879068,-0.4521455,-0.12514226,0.29790193,-0.19710037,-0.010375605,-0.008730687,-0.015836656,0.35515624,-0.46517488,-0.119216844,-0.14022912,0.120830536,-0.079529874,-0.21936706,-0.044858616,0.8502825,-0.12149708,0.10310361,0.013337705,-0.2612058,0.34641534,-0.52734816,0.007438105,-0.23329166,-0.10810929,-0.17149018,1.2039822,-0.42099258,0.009727606,-0.06604976,-0.19492865,-0.10764092,0.084251806,-0.06729978,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.025581187,-1.1420285,9.594463,0.007952122,-0.16990982,-0.3629703,-0.22366114,-0.5511095,0.35531285,-0.15031487,-0.075058505,-0.44104546,0.13581648,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,0.08300361,0.15178236,-0.0510505,-0.07261519,-0.01470336,0.19500805,-0.01800654,0.54454887,0.013217082,0.18510891,3.097127,0.27588403,-0.07068481,-0.13547954,-0.055644006,-0.07320423,0.019714253,-0.2648549,-0.09910597,-0.07059783,-0.07560294,-0.13888161,-0.06427138,-0.13937248,0.10113683,0.26253197,-0.037875973,-0.11130643,-0.1376264,0.11838433,0.25133032,-0.12268038,-0.15833004,-0.09053003,0.00994576,0.20342475,-0.12514226,-0.12235342,-0.15032585,0.060653303,-0.3014623,0.27907935,-0.19296488,-0.6264517,-0.119216844,1.9256033,0.7553942,-0.3049054,-0.12078745,0.033803973,0.9783287,-0.15036923,0.18575831,0.06260397,-0.10184501,-0.011446221,-0.09062705,-0.15770748,0.34400663,0.5127586,-0.24089195,0.09062308,0.48845947,0.11530582,-0.06604976,-0.11418159,-0.15918839,0.019979164,-0.20650502,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.6020597,-0.056343272,-0.010364519,-0.104648076,0.09237115,-0.24094132,-0.1744706,0.2874168,-0.0017189907,0.49716753,-0.075058505,-0.17827633,-0.66246575,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.02157287,-0.045181416,-0.0510505,-0.07261519,-0.09126694,0.007042865,0.09891358,-0.121428885,-0.061673705,-0.030112606,-0.11412543,0.30283272,-0.008343306,0.29935881,-0.055644006,-0.013099598,-0.13361818,0.30157036,-0.114962526,-0.34653434,-0.07560294,0.13768695,0.110113874,-0.15019712,-0.15173866,0.0371507,0.14763753,-0.10776975,-0.103733785,0.04981755,0.27400905,0.07522049,0.4011005,-0.09053003,-0.07616507,0.37275904,-0.12514226,0.04702456,0.35714492,-0.079778194,-0.095319435,0.19136748,-0.3449209,-0.13898785,-0.119216844,0.77206725,0.42743775,-0.24253802,0.26117438,0.10265792,-0.12218516,0.5534476,0.04115791,1.8292456,-0.18589817,-0.099976525,-0.098212324,0.2727165,0.64390135,-0.2626762,-0.42027178,-0.35935733,0.35045442,0.03705601,-0.06604976,0.12393563,-0.11017972,0.35189685,-0.11378624,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.368957,-0.22312926,-0.0018683648,-0.032407496,0.4052261,-0.09058443,-0.072951704,-0.25863272,0.1817669,0.10042693,-0.075058505,-0.6392081,-0.31581795,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,0.0148822805,-0.12482657,-0.0510505,-0.07261519,-0.12818135,0.26572755,-0.20330106,-0.15292843,-0.064141296,-0.07158342,-0.06371332,0.40415895,-0.45679647,0.2995465,-0.055644006,-0.22762163,-0.28060913,-0.053286627,-0.15861154,0.33416927,-0.07560294,0.087040246,0.2400559,-0.063014686,0.6493235,0.439357,0.021106267,-0.0807592,-0.2193119,-0.13699967,0.29720274,-0.34339875,-0.23188232,-0.09053003,-0.42290422,-0.297718,-0.12514226,-0.37449256,0.46048865,-0.099137545,-0.28585944,0.07032771,-0.10676344,-0.47148538,-0.119216844,0.43887714,0.41354728,-0.22019705,0.6256241,0.011450316,1.2136568,0.19654167,-0.19745119,-0.03439,-0.030209607,-0.07557814,-0.006849736,0.22805105,0.63326466,0.22167455,0.35038123,0.58588016,0.9247308,0.386933,-0.06604976,-0.007505587,-0.13598558,1.0107993,-0.20258296,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.03507484,-0.41886553,-0.24297392,-0.21339458,0.13537912,-0.08697269,0.0010799587,-0.071603924,0.72149223,0.093457974,-0.075058505,-0.64720774,0.18059069,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.0036436836,-0.1936703,-0.0510505,-0.07261519,0.3661395,-0.0630763,-0.03939139,0.1506771,0.26884,0.3412729,0.050646808,0.12099335,0.08984153,0.60839504,-0.055644006,0.12549013,0.59987986,0.015305682,0.35486576,0.3767234,-0.07560294,-0.10168112,-0.20280932,-0.07466635,0.70304215,0.9842678,-0.04493952,0.37620473,0.23610632,0.20070831,0.33870852,1.1563644,-0.3263664,-0.09053003,0.2715171,0.88601905,-0.12514226,0.21593867,0.26045153,0.0013301399,0.24429074,0.099254064,-0.21836488,-0.163432,-0.119216844,-0.14242779,0.187689,1.1474947,0.6868419,-0.2927583,0.87097454,0.8252401,0.43345836,0.2067895,0.23910645,-0.5422435,0.06768087,0.74348545,0.3742163,0.4485131,0.6743705,-0.008923347,-0.18766819,0.38888884,-0.06604976,0.107765764,-0.12210903,0.17106235,0.32591084,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.24749754,0.74511284,0.032037325,1.2483193,0.032873284,0.08984374,0.14132448,0.08880925,0.43762958,0.4864033,-0.075058505,0.1355147,-0.16902022,1
-0.045454547,-0.045454547,-0.045454543,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,0.103023805,-0.026063494,-0.0510505,-0.07261519,0.3537546,0.41513026,0.11000843,0.33002084,-0.03616215,0.12994821,-0.02034911,0.4156389,0.53737074,0.19540651,-0.055644006,-0.034965657,0.1382367,0.22809799,0.75479245,0.40308696,-0.07560294,-0.048090547,0.22892773,0.0018915307,0.5027609,0.62133735,-0.4525572,0.18137941,1.3259358,0.45373333,-0.31939742,0.116984874,0.0023766288,-0.09053003,0.53109056,0.361028,-0.12514226,0.29253688,0.68516684,-0.012219666,-0.12957142,0.2626441,0.41881168,-0.15592048,-0.119216844,0.5697338,-0.0052302815,-0.13883263,0.41233277,0.29088655,1.1458023,0.5568338,0.28755584,0.15729392,0.43611866,0.026954135,0.87159413,0.044176307,-0.1411803,0.60610425,0.24720655,0.395777,1.2303404,0.577095,-0.06604976,0.45747426,-0.16089222,-0.095163435,-0.019416109,-0.11734243,2.7712877,-0.10943896,-0.09292495,-0.3204256,1.2767642,0.15446667,0.5967759,0.31511113,0.12220535,0.1320893,0.04773771,0.22808586,0.4889474,-0.075058505,0.81082267,0.58856577,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,0.045287546,0.12574564,-0.0510505,-0.07261519,0.38546333,0.15488246,0.29279402,-0.04788967,0.08683529,0.13688871,-0.044721205,0.7037241,0.20655534,0.4108095,-0.055644006,0.008792425,0.6971168,0.2871118,0.32968882,-0.12670107,-0.07560294,0.3066498,0.044090845,0.03028824,0.7635375,0.088328354,0.4146771,-0.30194685,-0.095800124,0.78045297,0.35745302,0.720891,0.3419302,-0.09053003,1.1088206,1.199369,-0.12514226,0.39998394,0.94938385,0.08899797,0.13578391,0.2258835,-0.5656941,-0.08131661,-0.119216844,-0.19195692,0.11251442,0.17819135,1.038737,0.13243073,0.3031464,0.44557953,0.21238586,-0.18266656,-0.15986468,0.50981146,1.4588145,-0.21601726,0.3484731,0.077513255,0.53893816,0.14957952,0.3815861,0.14788666,-0.06604976,0.34711623,0.39250478,0.060102265,-0.10656474,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.2665126,0.00203311,0.09319364,0.36052105,-0.017521203,0.124849364,0.0040564616,0.7833221,-0.1043607,0.7186038,-0.075058505,0.9424547,0.7107787,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.28378195,0.04662083,-0.0510505,-0.07261519,-0.16341889,-0.09765712,-0.125415,-0.17920615,-0.23347373,-0.13692126,-0.1048379,-0.30557364,-0.21823783,-0.42290857,-0.055644006,-0.23232336,-0.14232594,-0.19059312,0.12132676,0.113876924,-0.07560294,-0.13094161,-0.16212314,-0.087847434,-0.2819451,0.10663802,-0.16945724,-0.22729294,0.7457201,3.4403763,-0.22349879,-0.41563737,-0.25372687,-0.09053003,0.012916625,-0.51974803,-0.12514226,-0.19777378,-0.1893605,-0.059764832,0.20410353,-0.27288687,0.01438237,0.766019,-0.119216844,-0.41010523,0.2902446,-0.12953861,0.0479289,-0.007055438,0.087622784,0.075474,0.87829065,7.4007945,0.8663919,-0.25241858,-0.38513982,-0.42179683,-0.5623739,-0.2867807,-0.24276619,-0.3333038,-0.11545785,-0.094150044,-0.06604976,0.06947284,-0.3285986,-0.20696834,-0.18058285,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.30290553,-0.09970555,-0.19512175,-0.23194721,0.0738626,-0.21905872,-0.16129269,-0.2911334,-0.06848223,0.17642523,-0.075058505,0.059230126,0.39859432,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.13704328,-0.07862403,-0.0510505,-0.07261519,-0.3277153,0.15808472,20.52039,-0.10875352,0.17109136,0.03687361,-0.08167209,-0.25844944,-0.19374348,-0.1905192,-0.055644006,-0.105806604,0.34687003,-0.30365807,0.11450285,0.44425148,-0.07560294,-0.43013903,-0.07684638,-0.114099145,-0.33260572,0.07766589,0.18346922,-0.13148066,0.44472,0.5395959,-0.20516431,-0.24121329,-0.5946353,-0.09053003,0.3768741,-0.25047424,-0.12514226,-0.053055845,-0.21263991,-0.14066355,-0.059639744,0.0054800003,-0.68571454,0.38560006,-0.119216844,-0.31441033,0.29791963,0.43663314,-0.4968184,-0.25774676,-0.028954674,-0.2350512,-0.093255945,-0.10588911,1.3030447,0.07490382,-0.50576127,-0.07658682,-0.17401794,-0.045757048,-0.12886284,0.2411184,-0.11200729,0.355788,-0.06604976,0.09259487,-0.1280169,0.2661739,0.02199226,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.20304005,0.8402942,-0.061048914,-0.12832505,0.40068102,-0.2431227,0.1033847,0.13435946,0.019893749,-0.32839411,-0.075058505,0.08748666,0.64979404,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.15050684,-0.12803355,-0.0510505,-0.07261519,-0.17904517,-0.245992,-0.032948572,-0.2906577,-0.15972951,-0.11840075,-0.0876006,-0.23372634,0.044418618,-0.35290554,-0.055644006,0.041701246,-0.18124272,0.3887286,-0.28295085,-0.057953898,-0.07560294,0.07487512,-0.29467154,-0.0046644565,-0.19581805,-0.6883771,-0.06892589,-0.30521268,-0.53617436,-0.28624123,-0.001525791,-0.51575565,0.009318928,-0.09053003,-0.073136486,-0.41122577,-0.12514226,0.06580641,0.118246935,-0.054006685,-0.292172,0.026295194,-0.123890504,-0.49809968,-0.119216844,0.31544232,-0.65186626,-0.1648103,-0.0802847,-0.3514666,0.046950847,-0.11795061,-0.658399,-0.26052928,-0.2465667,0.027932666,0.09540841,-0.15595123,4.718296,-0.67518985,-0.010513213,-0.63526076,0.15558231,-0.44471034,19.76581,-0.2943667,0.5874065,-0.4364418,-0.16953994,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.2933529,-0.1555708,-0.13330184,-0.39650628,-0.45623654,-0.2917328,-0.035174415,-0.41193882,-0.5862073,-0.26887468,-0.075058505,-0.4129865,-0.664561,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.19714932,-0.13770767,-0.0510505,-0.07261519,-0.1432871,-0.24805728,-0.22839329,-0.047055364,-0.23169675,-0.26852798,-0.07156912,-0.25732198,-0.037458003,0.010929927,-0.055644006,0.000525224,-0.4127277,0.36725774,-0.40057307,-0.27872914,-0.07560294,-0.1703217,-0.33266783,-0.14144047,-0.19813886,-0.5282691,-0.35484913,-0.33616436,-0.44893813,-0.4529179,-0.22270308,-0.65061116,-0.17169027,-0.09053003,-0.10439969,-0.648431,-0.12514226,-0.10459505,-0.6479725,-0.13675854,-0.43901232,0.40840375,-0.46291277,-0.024382733,-0.119216844,0.020076267,-0.64158857,-0.3627836,-0.21596119,-0.11220643,-0.9500814,-0.33356783,-0.45601356,-0.37939343,-0.40508834,-0.3901971,-0.26764274,-0.27394137,-0.689544,-0.42369604,-0.13713737,-0.6596974,-0.4260796,-0.5752269,-0.06604976,-0.63510615,-0.11053495,-0.44169217,-0.23337768,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.40903884,-0.41070956,-0.12789844,0.27301067,-0.19980133,-0.36829877,-0.1055222,-0.6110606,-0.6139941,-0.016649416,-0.075058505,-0.5958637,-0.680153,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,21.954544,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.30375063,-0.016819559,-0.0510505,-0.07261519,0.10906764,-0.2059549,-0.13966706,-0.055630576,-0.13616419,-0.32320973,-0.0357861,-0.098546244,-0.07073029,-0.3387071,-0.055644006,0.004854161,-0.18346356,0.33713284,-0.4448246,-0.120496444,-0.07560294,-0.2576643,-0.27580294,-0.11342138,-0.224927,-0.5069674,-0.5262172,-0.32710105,-0.2541384,-0.6407264,0.05330836,-0.7516281,-0.38424224,-0.09053003,-0.31324965,-0.7515137,1.9974251,0.01163163,-0.90397537,-0.04507782,-0.2828477,-0.17353597,-0.04311384,-0.45915562,-0.119216844,-0.04870918,-0.48148304,-0.13319811,-0.058693737,-0.36610812,-0.5421466,-0.42913353,-0.5634252,-0.16443704,-0.6279368,-0.034097645,-0.21254806,-0.070728846,-0.64901054,-0.6498957,-0.19545409,-0.7264201,-0.5326536,-0.52498883,-0.06604976,-0.34544697,-0.24747498,-0.92852145,-0.12620266,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.0073413667,-0.35797343,-0.17571348,-0.4510802,-0.08021697,1.1826053,-0.131966,-0.7193901,-0.5014392,-0.75367665,-0.075058505,-0.7689146,-0.5942394,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.15046558,-0.10831819,-0.0510505,-0.07261519,-0.14189245,-0.27529165,-0.09944615,-0.099183515,0.006171343,-0.3656588,-0.1131445,-0.047578998,-0.21344943,0.011443842,-0.055644006,-0.031044498,-0.16091172,0.13476816,-0.34661075,-0.16894962,-0.07560294,-0.14490218,-0.21008214,-0.2353048,-0.31073368,-0.4529249,-0.075914025,-0.05818488,-0.378261,-0.47593707,-0.046412714,20.066156,0.015535089,-0.09053003,-0.6041511,-0.54227644,-0.12514226,0.11071155,-0.44268447,-0.12939404,-0.38357523,-0.64540976,-0.028757697,-0.36702242,-0.119216844,0.09670754,-0.34892535,-0.22058667,-0.085184515,-0.09087348,-0.34622452,-0.3208931,-0.46775094,-0.32893026,-0.122467525,-0.5269077,-0.49119818,-0.43024284,-0.64749604,-0.6985159,-0.05816624,-0.34786448,-0.5269709,-0.5773955,-0.06604976,-0.44602185,-0.19342811,-0.4749739,-0.21945357,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.020764986,-0.19804212,-0.16776043,-0.21100663,-0.1479447,-0.17296505,5.090036,-0.57369196,-0.45882732,-0.23069896,17.494198,-0.515963,-0.57492405,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.07395524,-0.12622604,-0.0510505,-0.07261519,-0.02613123,-0.26514044,-0.17303815,-0.375665,-0.5140669,-0.20193659,-0.09115242,-0.43844253,-0.16649158,-0.46492428,-0.055644006,0.017687863,-0.021637466,-0.51201075,0.33923364,-0.23230918,-0.07560294,-0.1633725,-0.14931329,-0.112574354,-0.053350344,-0.37263632,-0.6272016,0.4760026,-0.12586625,-0.27497283,-0.3358551,-0.29996216,-0.120780334,-0.09053003,0.123990245,-0.35281458,-0.12514226,-0.21127298,-0.3960183,-0.10981939,0.1990104,-0.19424516,-0.18024862,0.72348446,-0.119216844,-0.90213203,-0.38630405,1.205729,0.9438439,-0.14479272,-0.56764066,-0.977572,-0.7586648,-0.14685717,-0.91983896,0.038302872,-0.2477145,-0.364834,-0.27916566,-0.39918247,-0.6546205,0.12479673,-0.1571376,-0.44492146,-0.06604976,-0.33363757,-0.064840615,-0.078097135,-0.04342339,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.17859483,-0.35220236,-0.192272,-0.41355255,-0.3047682,-0.18750465,0.14216383,0.023828765,-0.4412363,-0.5871386,-0.075058505,0.26914254,0.5357142,0
