rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_HES3,methylation_gene__GENE_FHOD3,methylation_gene__GENE_NRXN2,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_TMEM177,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_NR4A2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_MANBA,methylation_gene__GENE_TARS,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_TMED10,methylation_gene__GENE_TOMM40L,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_GPT2,methylation_gene__GENE_WDR5B,methylation_gene__GENE_PRC1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ARL13B,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_YIF1A,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_RASA1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_EPN2,methylation_gene__GENE_PXMP3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_TOR1A,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_RSAD2,methylation_gene__GENE_ATP8B2;AQP10,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_EXOC1L,methylation_gene__GENE_SNORD46;RPS8,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_SQLE,methylation_gene__GENE_SORBS1,methylation_gene__GENE_ANXA5,methylation_gene__GENE_WEE1,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_LDLR,methylation_gene__GENE_TBC1D4,methylation_gene__GENE_ICAM1,methylation_gene__GENE_USP14,methylation_gene__GENE_SLC25A29;MIR345,rnaseq_gene__GENE_SPINT3,methylation_gene__GENE_ACSL1,rnaseq_gene__GENE_OR5D14,methylation_gene__GENE_FICD,methylation_gene__GENE_GGCT,methylation_gene__GENE_SNRPG,methylation_gene__GENE_AK7,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_SIK1,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_B3GNTL1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.14252044,-0.17264535,-0.07715841,0.09125489,0.6038657,0.55548745,0.5266492,-0.13195343,-0.047397606,-0.05137616,0.10290288,-0.076208994,0.075985104,0.37009737,0.24705312,0.21034697,-0.052885056,-0.05406215,0.45472345,-0.31321827,-0.05296452,0.46643478,-0.07707038,0.21251452,0.063902035,0.24787568,0.012879704,0.11991295,0.050763126,-0.071930744,0.19752787,0.1056319,-0.07671373,-0.115279995,1.2946118,0.25984,-0.21295579,0.7600405,0.1653107,0.96085405,0.6308211,0.73912144,0.6645971,0.6986355,0.0640723,0.29215223,-0.18042848,-0.09609405,0.23747809,0.2192248,0.014664391,-0.05610869,-0.06959515,-0.15205652,0.21844028,0.91349936,0.14553529,1.5118992,0.52975315,0.55190265,-0.15572087,-0.105781555,-0.18292414,0.5190676,-0.31212234,1.2554718,0.77786434,-0.071347035,0.29759845,-0.09643943,0.9670675,1.4432642,-0.038267326,0.15870292,0.7018579,-0.021386616,1.6475278,0.85280204,-0.12458608,-0.16934597,0.81551176,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.23315956,-0.25877997,0.050363388,-0.14377604,-0.21859813,0.030670952,-0.050486945,-0.3049119,-0.03157611,-0.05137616,-0.06955334,-0.076208994,-0.15283597,-0.14782548,0.083340734,-0.014452225,-0.052885056,-0.11291827,-0.3392508,0.041636817,-0.27847394,-0.10920254,-0.07707038,-0.1099944,-0.6144706,-0.475629,-0.1827275,-0.016973218,-0.15246965,0.14697969,-0.08709827,-0.24092698,-0.07671373,-0.115279995,0.6943332,0.11110212,-0.4497746,-0.008375307,0.06091062,0.16991886,-0.28356692,-0.28498328,-0.26712263,0.33700523,-0.14999004,-0.34985337,-0.15653428,-0.09609405,-0.2994892,-0.07786455,-0.28078774,-0.05610869,-0.3656516,-0.15205652,-0.31054184,0.14965774,-0.13701873,0.1528596,0.36440888,0.00126358,-0.2149184,-0.105781555,-0.3312619,-0.34691313,-0.01621973,0.023955004,-0.25229284,-0.071347035,-0.35301873,-0.09643943,0.1553345,0.04263061,-0.08905733,-0.13453445,-0.18576743,-0.8005069,0.26988778,0.28647935,-0.12458608,-0.16934597,0.08702533,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.23816885,-0.02331627,0.06748573,0.36897403,0.73583806,0.15219995,0.26991624,-0.1036768,-0.0678885,-0.05137616,0.19882555,-0.076208994,0.020860333,0.4855436,0.025839666,0.10862076,-0.052885056,-0.037493605,0.434506,-0.24952663,-0.019280892,0.70550746,-0.07707038,0.7380694,-0.1045882,0.31216493,0.016121011,1.1440198,-0.16939266,-0.67189187,0.629991,0.13230418,-0.07671373,-0.115279995,0.6960896,0.39316353,0.028949477,0.8623002,0.124533534,0.5349321,0.2241897,0.9296425,0.46736005,0.4879845,0.2606202,0.22642045,-0.040047366,-0.09609405,0.31493893,0.36070794,0.31506547,-0.05610869,-0.0055083986,-0.15205652,0.41898787,1.4044276,0.36897504,0.6547747,0.94537914,0.50471884,0.025629949,-0.105781555,-0.009065577,-0.17346793,-0.1014576,2.1087875,1.415722,-0.071347035,-0.04197238,-0.09643943,-0.030398287,-0.014780616,0.2937793,0.7992762,0.70800203,-0.21128593,1.7377332,0.5205142,20.554184,-0.16934597,0.55780226,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.17710498,-0.35082158,-0.19687915,-0.3263265,-0.17751564,-0.11925646,0.06882228,-0.3656121,-0.17506686,-0.05137616,-0.050330494,-0.076208994,-0.27758303,0.043302447,0.022588158,-0.028788911,-0.052885056,-0.15828206,-0.023822425,-0.27023226,-0.15306652,-0.41328833,-0.07707038,-0.013192426,-0.21769804,-0.45585036,-0.47794697,-0.28396526,-0.42116448,-0.018851314,-0.204927,-0.12611552,-0.07671373,-0.115279995,-0.23530422,0.044752683,-0.47617093,0.15031159,-0.09112417,-0.20900242,-0.023768958,-0.14390215,-0.35127074,-0.23003331,0.019353822,-0.08532907,-0.30736932,-0.09609405,-0.15936181,0.16978788,0.066897094,-0.05610869,-0.43300304,-0.15205652,-0.5369776,-0.0895339,0.08489217,0.2084603,-0.21090576,0.10004929,-0.071974084,-0.105781555,-0.2332971,-1.0315934,-0.30155915,-0.40820345,-0.21021308,-0.071347035,-0.38540366,-0.09643943,-0.64503807,-0.57503575,0.55202204,-0.10071898,-0.3902855,0.072282575,0.30273917,-0.34952733,-0.12458608,-0.16934597,-0.017099604,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.26300725,0.05443748,-0.11251527,-0.0034080753,0.49144787,-0.10161375,0.42555523,0.03595834,0.06666995,-0.05137616,0.40433046,-0.076208994,0.19431749,0.54205245,0.03745958,0.02866241,-0.052885056,-0.10118343,0.86533207,0.43455523,0.098685354,0.5059882,-0.07707038,0.46756697,0.29426524,1.2824599,0.07844699,0.36704808,-0.17733906,-0.3452367,0.9767634,0.04469235,-0.07671373,-0.115279995,0.47175583,0.09579146,-0.06160054,0.6414242,0.56417257,0.43986678,0.4624707,0.70509183,0.35977626,0.45839798,0.07775907,0.7777396,0.034684964,-0.09609405,0.28154296,0.081809424,0.49297252,-0.05610869,0.14085704,-0.15205652,0.3889738,0.5069958,0.10634029,0.5579967,0.42119423,0.061287127,0.35506964,-0.105781555,-0.19337843,0.02107215,0.19479476,1.3960572,1.1082033,-0.071347035,0.36028826,-0.09643943,0.3578744,0.6271953,-0.04563268,-0.18079533,0.05700067,0.019407313,0.961528,0.47408873,-0.12458608,-0.16934597,0.6472807,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.05916902,-0.073339105,-0.06713875,0.14066464,0.050175477,0.56288576,0.50440955,-0.051103383,0.030903285,-0.05137616,0.25055283,-0.076208994,0.015006133,-0.13959168,0.01930417,0.1387274,-0.052885056,0.072968826,-0.14574033,0.50231135,-0.19916028,-0.00084910664,-0.07707038,0.43853816,0.082557835,0.054299437,0.18382637,-0.08226532,0.09606738,0.27962267,-0.18269779,-0.18613048,-0.07671373,-0.115279995,0.737593,0.286603,-0.05853018,0.24751127,0.60522574,0.5157271,0.30032766,-0.051475026,0.23103881,0.8066171,0.027846638,-0.11848305,-0.16404976,-0.09609405,0.38389206,-0.057153888,-0.15674321,-0.05610869,0.299404,-0.15205652,-0.027956925,0.47213134,0.2794041,-0.09839827,0.48486415,0.23472154,0.044208977,-0.105781555,-0.160332,-0.07272837,-0.18593168,-0.3490396,-0.12908141,-0.071347035,-0.2258866,-0.09643943,0.4141503,0.51500803,0.44609106,0.79876816,0.115473546,0.73506784,0.28533474,0.100747414,-0.12458608,-0.16934597,0.39026842,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.12789172,-0.106660664,-0.13261417,-0.08681007,0.03476367,0.4583715,0.11719667,-0.28393644,-0.20417441,-0.05137616,0.2819984,-0.076208994,-0.064934835,-0.20771478,0.0148920175,-0.14120896,-0.052885056,-0.09803881,-0.05975069,-0.14359172,0.2526942,0.36838388,-0.07707038,0.249365,0.3487335,-0.04728611,-0.115554385,0.120913506,-0.164666,0.4344514,0.10043542,0.14209172,-0.07671373,-0.115279995,0.7294172,0.06251554,-0.031437855,0.3807748,-0.011016527,0.08768074,0.32536668,-0.32124844,0.033195365,-0.20186472,-0.45498818,-0.109079905,-0.26390803,-0.09609405,-0.046424787,-0.14055291,0.23165782,-0.05610869,-0.10853151,-0.15205652,0.6052779,0.3010598,-0.020547539,0.47972876,-0.026079591,0.16903743,-0.031721707,-0.105781555,0.009784065,-0.23516925,-0.22268954,-0.5772309,-0.12487292,-0.071347035,0.17389984,-0.09643943,0.12135297,-0.21272472,-0.44197178,0.9370535,-0.20586231,-0.6852812,-0.12104651,0.54063445,-0.12458608,-0.16934597,0.48779008,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.060835063,-0.08179148,-0.24086536,-0.038491536,-0.1489827,0.11387818,0.08639394,-0.2107096,-0.14061628,-0.05137616,-0.03195513,-0.076208994,-0.042767305,-0.15421697,-0.03188084,0.13515128,-0.052885056,-0.1422473,-0.048675314,0.12283464,-0.18319178,0.31107572,-0.07707038,0.32989088,0.30789804,0.76008534,0.025350789,0.09903068,0.11108443,0.4295043,1.2270914,0.17068395,-0.07671373,-0.115279995,0.80884504,0.04101259,0.015456238,0.21939932,0.16228244,0.18830764,0.05457819,-0.20893134,0.46878925,0.16583873,-0.8013714,-0.17568995,0.17906222,-0.09609405,0.026832344,0.13718331,0.17501819,-0.05610869,0.17625503,-0.15205652,1.7194251,0.63498616,-0.06759384,1.3269706,0.06383133,0.33183318,0.9331367,-0.105781555,-0.27727646,-0.4645289,-0.25602868,-0.4347981,-0.10748546,-0.071347035,-0.119506545,-0.09643943,0.7599995,0.42047936,0.14595261,0.41455984,-0.13385242,0.06945781,0.71558875,-0.030069483,-0.12458608,-0.16934597,0.424199,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.1987983,-0.20563726,-0.13528167,-0.22952093,-0.023009665,-0.3580699,0.04474848,-0.019242173,-0.11169697,-0.05137616,-0.10971227,-0.076208994,-0.30318755,0.21375279,-0.18111214,-0.38144577,-0.052885056,-0.16529442,0.43923226,0.430924,0.23345713,-0.09519124,-0.07707038,-0.20761329,-0.317501,-0.111942194,-0.20564622,-0.2821592,0.56375295,0.37442297,-0.12572186,-0.36381197,-0.07671373,-0.115279995,-0.28413987,0.5786431,0.018985925,-0.3211981,0.71891123,-0.26604098,0.46410573,-0.21804455,-0.30378506,-0.081278354,-0.06451675,-0.10233814,-0.1893913,-0.09609405,-0.2615911,-0.27034393,-0.241847,-0.05610869,0.28040287,-0.15205652,-0.076689124,-0.15309756,0.22496524,-0.16126955,0.38801947,0.15521182,0.024826612,-0.105781555,-0.33416694,0.3674093,-0.17253838,-0.15899628,-0.4513906,-0.071347035,-0.22056444,-0.09643943,-0.17513649,-0.047179233,-0.14929017,0.08337123,-0.1957883,-0.4687256,-0.1508432,-0.4591484,-0.12458608,-0.16934597,-0.3298122,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.26280218,-0.21264766,0.18242234,-0.028925505,-0.14515758,-0.0013956666,0.038657017,-0.095641404,-0.010735995,-0.05137616,-0.01802929,-0.076208994,0.10695534,-0.13791038,-0.14115809,0.03272818,-0.052885056,-0.09473333,-0.12255475,-0.4577003,-0.27607036,0.3140564,-0.07707038,0.088539325,0.07436111,0.022046987,0.17395161,-0.3400899,-0.27783883,0.2767825,0.09346855,-0.12297638,-0.07671373,-0.115279995,-0.1518356,-0.17622456,0.06609696,0.39372462,0.085518315,0.25986812,0.4030002,0.02199196,-0.058527704,-0.017275155,-0.463221,-0.14502165,-0.27965257,-0.09609405,0.15569833,0.128693,-0.20399843,-0.05610869,0.20247482,-0.15205652,1.013263,0.6178942,-0.3519141,-0.1723772,-0.31315187,0.02260984,-0.12188739,-0.105781555,-0.20680746,0.22570345,-0.118139595,-0.046915293,-0.12390333,-0.071347035,-0.18697721,-0.09643943,-0.42830268,0.38145572,0.253027,0.7375335,-0.24583623,0.36203754,0.86281437,0.074984275,-0.12458608,-0.16934597,0.17748179,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.06837268,-0.162661,0.12615293,-0.06286644,0.15054113,0.124084905,0.08590655,-0.027041359,0.06913781,-0.05137616,-0.15413144,-0.076208994,0.086733624,-0.17937806,-0.08141059,0.039704684,-0.052885056,0.01774396,0.06838291,0.010310757,-0.12971202,0.16010746,-0.07707038,0.3580421,-0.23176812,-0.14390063,0.1593503,-0.34392247,-0.063300334,0.21727926,-0.3154896,0.07629771,-0.07671373,-0.115279995,0.01673179,0.35341394,0.44855464,-0.18560643,-0.063247606,0.14596455,-0.25943142,-0.073064916,0.09146826,0.7059334,-0.31549847,0.244629,-0.13233633,-0.09609405,-0.039989006,-0.26415685,0.022255437,-0.05610869,-0.11518247,-0.15205652,-0.075421244,-0.40466458,0.7589252,-0.37425935,-0.14633766,-0.19352835,0.07452755,-0.105781555,-0.31390694,0.3894858,0.25357345,0.18947357,0.113124296,-0.071347035,-0.34402284,-0.09643943,-0.20725273,0.19180624,-0.33602116,-0.11958954,0.80880183,0.19527818,0.23730938,0.15415408,-0.12458608,-0.16934597,0.15109785,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.0371028,0.13330303,-0.09577133,-0.060258117,-0.10758032,0.29169115,-0.061524574,-0.07671888,-0.13996898,-0.05137616,-0.30287153,-0.076208994,0.14589308,-0.28244054,0.18744424,0.6447968,-0.052885056,0.11341101,-0.47706005,-0.69602585,0.14836481,0.09327142,-0.07707038,-0.13168982,-0.38412145,0.13564458,0.06898426,-0.069352426,-0.080233276,-0.028531328,0.17402606,0.19471814,-0.07671373,4.188058,-0.025654422,-0.068592876,0.95346814,-0.020692892,0.15212154,-0.4947047,0.15864184,-0.4573111,-0.06326901,0.026555093,-0.14832896,-0.010030365,-0.13235252,-0.09609405,0.2669064,0.5304,-0.08841686,-0.05610869,-0.16070835,-0.15205652,0.16045958,0.24950163,-0.114975296,0.61615753,0.1476322,0.0746446,-0.27398625,-0.105781555,0.17346194,0.9063285,-0.25850767,-0.613507,-0.66011125,-0.071347035,0.5634009,-0.09643943,0.19826852,0.15097481,0.316376,0.033119008,0.92688656,0.026630824,-0.3459632,0.48185027,-0.12458608,-0.16934597,0.23736861,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.14737645,-0.06698047,-0.3420918,-0.34916863,-0.2554754,-0.0855675,0.006542538,-0.116191,-0.2007168,-0.05137616,0.079715304,-0.076208994,-0.2942115,-0.44567305,0.0902541,-0.1534428,-0.052885056,-0.08718687,-0.48152986,0.06541384,0.23086378,-0.13374159,-0.07707038,-0.2480826,-0.27029628,-0.33473668,-0.3351934,-0.5850612,0.5411695,0.44027793,-0.13042103,-0.11712994,-0.07671373,-0.115279995,-0.2932662,-0.36365655,0.3200645,-0.02427487,-0.4264912,-0.06630711,1.2259974,-0.43323132,0.39985085,-0.03447849,-0.4145584,-0.2537859,-0.15270363,-0.09609405,-0.04563115,1.0377146,-0.0985069,-0.05610869,-0.21563315,-0.15205652,-0.0635528,-0.083771154,-0.14977999,0.43546933,-0.45374587,0.2836094,5.2825727,-0.105781555,0.050237536,-0.24787456,15.575823,-0.5630596,-0.19833317,-0.071347035,0.0493587,-0.09643943,-0.0030776912,-0.24981306,-0.07202605,-0.46907288,-0.21722563,2.416704,-0.5759028,0.1478964,-0.12458608,-0.16934597,-0.4826959,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.28226376,-0.2138576,-0.013653674,-0.28908572,-0.30989453,-0.31082952,-0.32122862,-0.17577395,-0.25353637,-0.05137616,-0.52550006,-0.076208994,-0.3133922,-0.14806257,-0.56234354,-0.42186177,-0.052885056,-0.17018631,-0.49891952,-0.33210137,-0.47860867,-0.27587804,-0.07707038,-0.50190026,-0.5126022,-0.42157406,-0.32351992,-0.42410436,-0.3013578,0.31662914,-0.392773,0.0641793,-0.07671373,-0.115279995,-0.40076134,-0.5803311,-0.47370985,-0.5911049,-0.66824645,0.19266698,-0.3359655,-0.5585548,-0.3133433,-0.7013006,-0.5835834,-0.4156041,-0.27132756,-0.09609405,-0.14852025,-0.2645266,-0.37072352,-0.05610869,-0.41594553,-0.15205652,-0.36258596,-0.57881624,-0.5178666,-0.5145719,-0.5948282,-0.9015874,-0.39566097,-0.105781555,-0.48986337,-0.58182335,-0.35208657,-0.4062595,-0.2503422,-0.071347035,-0.119644955,-0.09643943,-0.46078676,-0.20854832,-0.45167693,-0.62567276,-0.3766616,-0.811985,0.36921358,0.20330979,-0.12458608,-0.16934597,-0.24976258,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.23408598,0.0025781,-0.12608528,-0.22309177,0.10511661,-0.21472016,-0.12292131,0.010728655,-0.12715544,-0.05137616,-0.05667883,-0.076208994,0.077801764,-0.082903534,-0.14677475,0.22999947,-0.052885056,-0.15734307,0.32652217,0.44203058,0.03264142,0.0025973232,-0.07707038,0.02697074,0.17126279,-0.098281786,0.5253455,-0.4368404,0.5198644,0.27174273,-0.32766593,0.17113885,-0.07671373,1.3673882,-0.056970045,-0.16498864,-0.033274703,-0.0028308674,0.8640873,-0.19919287,0.5930649,-0.066781916,0.4216695,-0.40838146,1.5996983,-0.31328258,-0.23389241,-0.09609405,0.018674945,-0.020180866,0.66787535,-0.05610869,0.028262315,2.0221493,-0.21957424,0.056719635,-0.4299325,0.21044819,-0.28809074,0.33042693,0.0040479717,-0.105781555,0.15094155,-0.009918883,-0.0629838,-0.34475663,-0.19897035,-0.071347035,-0.029229583,-0.09643943,0.14801173,0.07172549,0.6936437,-0.12820657,0.63080585,-0.062229615,-0.17812467,0.13447551,-0.12458608,-0.16934597,15.276813,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.05237115,-0.10403645,-0.17450051,-0.11015863,-0.23885328,-0.02005792,-0.07821274,0.033634786,0.026332743,-0.05137616,0.13783778,-0.076208994,0.24998073,-0.2754322,-0.077666245,-0.02708785,-0.052885056,-0.05228809,-0.38734013,0.1160122,-0.23826703,0.5060007,-0.07707038,0.20974335,-0.031255696,0.24297804,0.3245,-0.02874867,0.19271179,0.44482756,-0.27857125,0.5490172,-0.07671373,-0.115279995,0.52822703,0.59596205,0.37705788,0.06406008,0.26740527,-0.2622019,0.19783604,-0.5920212,0.65022445,0.11930404,-0.2869129,0.25821933,0.1341939,-0.09609405,0.07727508,0.14201814,0.039823916,-0.05610869,0.051044732,-0.15205652,0.26472348,0.19703059,0.15524,0.92401606,0.11931155,0.29208028,-0.3892067,-0.105781555,-0.09196595,-0.07433907,0.31058532,-0.46773952,-0.27572453,-0.071347035,0.81289893,-0.09643943,0.49405158,0.15345287,-0.02151942,-0.098721206,0.44994038,0.017181298,-0.02658315,0.063149855,-0.12458608,-0.16934597,0.15652464,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.13619006,-0.11871961,-0.10024871,-0.04694198,0.12863472,-0.08975887,-0.16145073,-0.084259085,0.21256283,-0.05137616,0.1354131,-0.076208994,0.2049013,-0.12532185,-0.082166724,0.022572454,-0.052885056,-0.041930407,-0.32150775,-0.14901276,0.59144646,0.21970195,-0.07707038,-0.049343903,-0.014478948,-0.52897507,-0.13216454,0.7741386,-0.14700833,0.28614947,0.16961282,0.45752808,-0.07671373,-0.115279995,0.059226625,0.47761974,-0.07862569,0.17803746,-0.17671154,0.046730474,0.0021073958,-0.21405149,0.05646085,0.14199422,-0.4144363,-0.032844234,0.039276406,-0.09609405,0.08652525,-0.23867516,0.69986033,-0.05610869,0.16529249,-0.15205652,-0.27373365,0.42960215,-0.04599547,0.028007118,0.056335643,-0.14011654,-0.2032747,-0.105781555,-0.0075302524,0.41165558,-0.22082606,-0.07644782,0.67785424,-0.071347035,-0.039221518,-0.09643943,0.6355085,1.5203514,-0.27429527,-0.04331948,0.20653346,-0.14255527,-0.33848763,-0.55474985,0.899835,-0.16934597,-0.073133595,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.055486057,0.16158345,-0.19599426,-0.1455376,-0.09508123,0.079141326,0.16235843,-0.064919785,-0.14287482,-0.05137616,-0.06577212,-0.076208994,0.13704306,-0.18811345,-0.0037318668,-0.23134252,-0.052885056,-0.04764176,-0.22030032,0.25311843,-0.02284883,-0.23886509,-0.07707038,0.095538184,-0.14957672,-0.11467902,0.15658592,-0.462676,0.40970966,0.37892726,0.19754934,0.14032348,-0.07671373,2.0561788,-0.06762971,-0.12855184,0.44826803,0.24035284,0.049456917,-0.037551813,-0.14318253,-0.11985402,0.13162716,0.69402677,0.47311413,-0.18956655,-0.18762927,-0.09609405,-0.17141515,-0.11553143,0.2970945,-0.05610869,-0.17639689,-0.15205652,1.1487374,0.014218081,0.17966813,2.5923352,-0.24253684,-0.058558144,-0.16335216,-0.105781555,0.34858704,0.17871587,-0.20796424,-0.20200005,-0.22704192,-0.071347035,1.0203271,-0.09643943,-0.28115666,-0.061777093,0.15172169,-0.17841016,0.11559681,-0.23944747,-0.15466915,0.40472054,-0.12458608,-0.16934597,0.29150477,1
