rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_ADAR,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_COMMD5,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_TRAPPC2L;GALNS,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ASAH1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNOT10,methylation_gene__GENE_BID,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_QTRT1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_PRM2,rnaseq_gene__GENE_OR5H15,methylation_gene__GENE_CNP,methylation_gene__GENE_ZNF44,methylation_gene__GENE_SCRIB,methylation_gene__GENE_CNIH,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_PGAP1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_UBE3B;KCTD10,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_PTGR2,methylation_gene__GENE_NSUN5,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_SPSB1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_DVL1,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_LELP1,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_TNIP1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_GMCL1,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.35829985,-0.27642158,-0.3595603,-0.054042384,-0.067629814,-0.2153192,-0.06710228,-0.27567318,-0.3174383,-0.0679732,-0.22423561,-0.07421895,-0.12454184,-0.0886151,-0.40025547,-0.05998392,-0.042500064,-0.3128669,-0.5615998,-0.33854884,-0.05578467,-0.08720162,-0.069158584,-0.38511413,-0.05562216,-0.054831173,-0.43894434,-0.039873518,-0.32752794,-0.03129032,-0.051822077,0.92192507,-0.416679,-0.5450578,-0.399388,-0.40237227,-0.29577133,-0.30147308,-0.3858265,-0.5194786,-0.050053358,-0.06925289,-0.4447182,-0.04061949,-0.078358516,-0.62656325,-0.29202297,-0.6454628,-0.09052681,-0.05800454,-0.37846965,-0.5318585,-0.44355953,-0.7077099,-0.64227945,-0.25257272,-0.52679026,0.41342154,-0.105133064,-0.38720703,-0.2766402,-0.32846716,-0.061940223,-0.09926551,-0.057666454,-0.94405633,-0.22011724,-0.1053454,-0.4524989,-0.041330405,-0.5746928,-0.07708009,-0.56589717,-0.14370757,-0.4580648,-0.43657833,-0.06767534,-0.24821237,-0.65940106,-0.44354752,-0.11526267,-0.1948923,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.04297263,0.042614944,-0.33433002,-0.054042384,-0.067629814,-0.6101437,-0.06710228,-0.48863566,-0.33048704,-0.0679732,-0.28164354,-0.07421895,-0.16993192,-0.062348973,-0.2964877,-0.05998392,-0.042500064,-0.5182657,-0.8661078,-0.46027333,-0.05578467,-0.08720162,-0.069158584,-0.50648403,-0.05562216,-0.054831173,-0.18248302,-0.039873518,-0.22967865,-0.24314365,-0.051822077,-0.13250025,-0.39982167,-0.12470915,-0.39269552,-0.46384534,-0.2473024,-0.6944366,0.14343132,-0.38384905,-0.050053358,-0.06925289,-0.124179214,-0.04061949,-0.078358516,-0.45693895,-0.28776428,-0.28093874,-0.09052681,-0.05800454,-0.29148263,-0.50978726,-0.27679792,-0.7114353,0.21116933,-0.14976959,-0.3651229,-0.20626195,-0.105133064,-0.5866151,-0.12586182,0.118445806,-0.061940223,-0.09926551,-0.057666454,-0.82430434,-0.21839365,-0.1053454,-0.29033303,-0.041330405,-0.10069487,-0.07708009,-0.5210043,-0.14370757,-0.59947234,-0.50766516,-0.06767534,-0.014205439,-0.42529637,-0.18073465,-0.11526267,-0.6921088,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.4371415,-0.0712686,-0.3984973,-0.054042384,-0.067629814,-0.19638036,-0.06710228,-0.024177076,0.18449003,-0.0679732,-0.02597906,-0.07421895,-0.043953143,-0.16556281,-0.09875095,-0.05998392,-0.042500064,-0.294306,0.40030956,-0.0789344,-0.05578467,-0.08720162,-0.069158584,-0.09554367,-0.05562216,-0.054831173,-0.02587845,-0.039873518,0.032794688,0.2937061,-0.051822077,-0.13250025,-0.2794857,-0.29307818,-0.19756958,-0.153403,-0.039654616,-0.16241261,-0.03958446,-0.22220716,-0.050053358,-0.06925289,-0.24967363,-0.04061949,-0.078358516,-0.24592009,-0.13340881,0.20596552,-0.09052681,-0.05800454,-0.23229285,0.20528723,-0.23917626,-0.087138556,-0.17988656,-0.27641678,-0.13989541,-0.073842235,-0.105133064,-0.47383767,-0.05689849,-0.121769994,-0.061940223,-0.09926551,-0.057666454,0.5949715,-0.1770034,-0.1053454,-0.39999548,-0.041330405,0.14360376,-0.07708009,-0.36686313,-0.14370757,-0.36896282,0.042807534,-0.06767534,0.011955864,-0.30465072,0.10430306,-0.11526267,-0.23376971,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.0074505163,-0.16232412,-0.2955027,-0.054042384,-0.067629814,0.4427004,-0.06710228,0.7821358,-0.28325614,-0.0679732,-0.21655117,-0.07421895,-0.08795577,0.0045943796,-0.6400105,-0.05998392,-0.042500064,0.35419425,-0.15990007,0.21751216,-0.05578467,-0.08720162,1.5434208,-0.06488264,-0.05562216,-0.054831173,0.3175709,-0.039873518,0.31094924,0.2850533,-0.051822077,-0.13250025,-0.26123515,0.34331113,0.06713337,0.9636431,-0.14581756,0.5408461,-0.39666733,-0.64400417,-0.050053358,-0.06925289,-0.48933867,-0.04061949,-0.078358516,0.09232218,-0.18698716,0.005176141,-0.09052681,-0.05800454,0.05647022,-0.19276352,-0.32676914,0.40237188,-0.0780271,0.0171572,0.09404501,-0.074009806,-0.105133064,-0.4712415,0.5790008,0.20637433,-0.061940223,-0.09926551,-0.057666454,27.469631,-0.106962,2.185527,0.27816474,-0.041330405,-0.14308272,-0.07708009,-0.06593956,-0.14370757,0.022131445,0.1847903,-0.06767534,-0.41474396,-0.0880063,0.62697196,-0.11526267,-0.2408674,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.2291567,0.07499108,-0.32203814,-0.054042384,-0.067629814,-0.3063451,-0.06710228,-0.26375914,-0.42369238,-0.0679732,0.19607998,1.8435313,-0.36756158,-0.31554303,0.8713292,-0.05998392,-0.042500064,-0.19594376,-0.28706032,-0.16063371,-0.05578467,-0.08720162,-0.069158584,-0.64790434,-0.05562216,-0.054831173,-0.1613969,-0.039873518,-0.73071814,-0.5175444,-0.051822077,-0.13250025,-0.11191894,-0.4305586,-0.16429174,-0.111684285,-0.2649091,-0.53728014,-0.42332006,-0.1517892,-0.050053358,-0.06925289,0.4077188,-0.04061949,-0.078358516,-0.7941228,-0.2782735,0.5822789,-0.09052681,-0.05800454,-0.76811886,-0.4084205,-0.68510836,-0.6403269,-0.23445354,0.2709051,-0.18552686,-0.5816428,-0.105133064,-0.20997477,-0.38738114,-0.8283031,-0.061940223,-0.09926551,-0.057666454,0.023112012,-0.25460145,-0.1053454,-0.37638363,-0.041330405,0.20546962,-0.07708009,0.23651247,3.13371,-0.49581656,-0.027102591,-0.06767534,0.77172506,-0.86464113,-0.30402297,-0.11526267,-0.43608758,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.025806,23.897715,0.4161102,-0.054042384,-0.067629814,0.14336106,-0.06710228,0.17196749,-0.5615111,-0.0679732,-0.014615015,-0.07421895,0.007205276,-0.05285566,-0.42976743,-0.05998392,-0.042500064,0.33867434,0.38402924,-0.089686446,-0.05578467,-0.08720162,-0.069158584,-0.26254162,-0.05562216,-0.054831173,-0.052742206,-0.039873518,0.28936565,-0.3265053,-0.051822077,-0.13250025,-0.13363941,0.20620261,-0.021087965,0.069907375,0.17059557,0.055996854,-0.30779257,-0.66776603,-0.050053358,-0.06925289,-0.9848352,-0.04061949,-0.078358516,1.0547372,-0.14207973,0.03879634,-0.09052681,-0.05800454,-0.28493705,0.018289687,-0.46081415,-0.0768675,-0.49715343,0.036895413,-0.23624487,-0.15693417,-0.105133064,-0.25462908,0.1537033,0.49129122,-0.061940223,-0.09926551,-0.057666454,-0.26071,-0.1433831,-0.1053454,-0.38504392,-0.041330405,0.5410667,-0.07708009,0.58649445,-0.14370757,-0.09209088,-0.098410554,-0.06767534,-0.5407079,0.18885198,0.34655055,-0.11526267,-0.3383836,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.3716825,-0.0911872,-0.16241312,-0.054042384,-0.067629814,-0.26742867,-0.06710228,-0.0020251023,-0.48447832,-0.0679732,-0.10194512,-0.07421895,0.011243161,0.2938519,-0.27371278,-0.05998392,-0.042500064,-0.29537758,-0.3781576,-0.40659955,-0.05578467,-0.08720162,-0.069158584,-0.20380288,-0.05562216,-0.054831173,-0.39358473,-0.039873518,0.053643953,0.19625115,-0.051822077,-0.13250025,-0.173449,-0.4121357,-0.44095272,-0.1078013,0.18317163,0.40220317,-0.3269798,-0.6295166,-0.050053358,-0.06925289,-0.0686577,-0.04061949,-0.078358516,0.09088802,-0.085755974,-0.35252494,-0.09052681,-0.05800454,-0.16284643,-0.27791053,-0.3704631,-0.3799112,-0.3936304,0.0062322253,-0.4452405,-0.11683532,-0.105133064,-0.49780047,-0.33224428,-0.22421733,-0.061940223,-0.09926551,-0.057666454,-0.45109624,0.09707907,-0.1053454,-0.75110817,-0.041330405,-0.37165645,-0.07708009,-0.29829463,-0.14370757,-0.2456316,0.39334232,-0.06767534,-0.5728521,-0.34806955,0.26416844,-0.11526267,-0.5823405,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.07893858,-0.07443366,-0.24843815,-0.054042384,-0.067629814,-0.18190916,-0.06710228,0.3396019,-0.33490628,-0.0679732,-0.32066002,-0.07421895,-0.2806777,-0.46756715,-0.2510571,-0.05998392,-0.042500064,-0.020860003,-0.2122217,-0.21657282,-0.05578467,-0.08720162,-0.069158584,-0.30975753,-0.05562216,-0.054831173,-0.06940527,-0.039873518,-0.5675057,-0.374636,-0.051822077,-0.13250025,-0.08503931,-0.06249956,0.013899863,-0.06126327,-0.040009536,0.096971296,0.28275874,0.07494862,-0.050053358,-0.06925289,0.039754383,-0.04061949,-0.078358516,-0.6060328,-0.3460327,-0.0020652525,-0.09052681,-0.05800454,-0.34273276,0.027986407,-0.29434827,-0.37919587,0.38468376,0.66605747,0.23665439,-0.14281262,-0.105133064,0.0447105,-0.44768107,-0.33434704,-0.061940223,-0.09926551,-0.057666454,0.6397354,0.067234725,-0.1053454,0.030249631,-0.041330405,-0.3055427,-0.07708009,-0.06823328,-0.14370757,-0.6230984,0.9795425,-0.06767534,0.16950764,-0.6063822,-0.106192224,-0.11526267,-0.44791913,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.24266411,-0.0026629257,-0.0013347866,-0.054042384,-0.067629814,-0.49752584,-0.06710228,-0.7177431,-0.33158675,-0.0679732,-0.12388206,-0.07421895,-0.41875383,-0.29416734,0.1062614,-0.05998392,-0.042500064,0.18389893,-0.7116616,-0.20826164,6.774495,-0.08720162,-0.069158584,-0.19734986,-0.05562216,-0.054831173,-0.36710668,-0.039873518,-0.9743593,0.23140484,-0.051822077,-0.13250025,-0.052657984,-0.55284667,-0.22753309,-0.36062968,1.3296936,-0.8747224,0.3372196,-0.17878425,-0.050053358,-0.06925289,-0.043064807,-0.04061949,-0.078358516,0.23211937,0.16541052,0.16080528,-0.09052681,-0.05800454,1.4247402,-0.55342895,0.25881568,0.412681,0.32035926,-0.25001636,0.19868793,1.3616661,-0.105133064,0.5721307,-0.2574836,-0.114114806,-0.061940223,-0.09926551,-0.057666454,-0.13227712,-0.034501974,-0.1053454,0.11607163,-0.041330405,-0.30479178,-0.07708009,0.016680257,-0.14370757,-0.099733435,-0.26684955,-0.06767534,0.3740091,-0.5720923,0.03181634,-0.11526267,-0.4671102,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.2669603,-0.052301478,-0.09764303,-0.054042384,-0.067629814,0.11028196,-0.06710228,-0.12828384,0.15567051,-0.0679732,0.0018829256,-0.07421895,-0.21592806,0.82931286,-0.16726318,-0.05998392,-0.042500064,0.042903557,0.35476753,-0.101632155,-0.05578467,-0.08720162,-0.069158584,0.44865417,-0.05562216,-0.054831173,0.08522806,-0.039873518,-0.66411453,-0.5881289,-0.051822077,-0.13250025,0.1286022,0.27561694,0.15226598,0.63256776,1.1801298,0.50785565,1.2760419,0.025950683,-0.050053358,-0.06925289,0.05537206,-0.04061949,-0.078358516,0.32982442,0.04011717,0.64158875,-0.09052681,-0.05800454,-0.7446911,0.09684439,0.080719694,0.17558792,0.72934455,-0.37273473,0.14276147,0.5086941,-0.105133064,0.004018688,-0.23298527,-0.30790994,-0.061940223,-0.09926551,-0.057666454,0.24476689,0.1029273,-0.1053454,0.25193214,-0.041330405,-0.056690816,-0.07708009,-0.16215593,-0.14370757,0.15486734,0.9901224,-0.06767534,0.0020309386,-0.024991754,-0.27943507,-0.11526267,-0.30320492,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,32.863373,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.23788925,0.14107062,-0.0887288,-0.054042384,-0.067629814,-0.148099,-0.06710228,-0.7773658,-0.21441194,-0.0679732,-0.07564525,-0.07421895,-0.28572288,-0.41597548,-0.020331077,-0.05998392,-0.042500064,-0.16169772,-0.10142153,-0.23769908,-0.05578467,-0.08720162,-0.069158584,0.70372105,-0.05562216,-0.054831173,-0.5152782,-0.039873518,-0.64723414,-0.25944373,-0.051822077,-0.13250025,-0.06831753,-0.5492936,-0.14790349,0.111447915,0.9452457,-0.5905832,-0.12821238,-0.17345713,-0.050053358,-0.06925289,0.088065565,-0.04061949,-0.078358516,0.5621437,-0.31657633,-0.08598784,-0.09052681,-0.05800454,-0.037735622,-0.067304045,0.0027243712,0.22515085,-0.12959376,0.2765026,-0.105144866,0.33639026,-0.105133064,-0.12065231,-0.44296753,-0.5634624,-0.061940223,-0.09926551,-0.057666454,0.1854675,-0.1595244,-0.1053454,0.12527013,-0.041330405,-0.49987006,-0.07708009,-0.35723597,-0.14370757,-0.48968035,0.21711223,-0.06767534,-0.23775338,-0.40493453,-0.35010085,-0.11526267,-0.3225776,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.3216474,-0.15287296,-0.23978189,-0.054042384,-0.067629814,-0.11429319,-0.06710228,-0.6656587,-0.5467326,-0.0679732,-0.11403624,-0.07421895,-0.2631833,-0.1731421,0.47102848,-0.05998392,-0.042500064,-0.029268758,-0.26766077,-0.07201558,-0.05578467,-0.08720162,-0.069158584,-0.33926138,-0.05562216,29.981255,1.6450241,-0.039873518,-0.74172795,-0.118451916,-0.051822077,-0.13250025,-0.039181974,-0.28689298,-0.17013964,-0.20629221,-0.41780683,0.14991575,0.39447024,0.060913492,-0.050053358,-0.06925289,0.11813026,-0.04061949,-0.078358516,-0.1068053,-0.27836525,0.2993021,-0.09052681,-0.05800454,0.09518123,-0.43983492,0.28506526,-0.04702871,-0.13372183,-0.31067675,0.04442795,-0.018129626,-0.105133064,-0.10511616,-0.36508068,-0.35062823,-0.061940223,-0.09926551,-0.057666454,-0.6307089,-0.20602876,-0.1053454,0.7521985,-0.041330405,-0.23678157,-0.07708009,0.35036016,-0.14370757,-0.52419436,-0.45454827,-0.06767534,0.07229271,-0.45362064,0.39374578,-0.11526267,-0.25615543,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.4120469,-0.20004568,-0.3725544,-0.054042384,-0.067629814,-0.43710223,-0.06710228,-0.30225283,-0.38256717,-0.0679732,-0.11839482,-0.07421895,-0.22486392,-0.4691191,-0.1298399,-0.05998392,-0.042500064,-0.19896053,-0.7203849,-0.32436776,-0.05578467,1.1855959,-0.069158584,-0.3226041,-0.05562216,-0.054831173,-0.68020684,-0.039873518,-0.45379034,0.3190894,-0.051822077,-0.13250025,-0.22106826,-0.39598888,-0.12757061,-0.1632964,-0.15277292,-0.14126034,0.086994804,-0.17773804,-0.050053358,-0.06925289,-0.3396763,-0.04061949,-0.078358516,0.18078122,-0.26525128,-0.1641474,-0.09052681,-0.05800454,0.024398664,-0.08552805,0.34968755,0.0061363736,-0.089530475,-0.5105347,-0.1758268,-0.48827794,-0.105133064,-0.14856075,-0.459997,0.105642974,-0.061940223,-0.09926551,-0.057666454,-0.0583119,-0.05058846,-0.1053454,-0.00047807457,-0.041330405,-0.46594572,-0.07708009,-0.027630152,-0.14370757,-0.09802401,1.0317005,-0.06767534,-0.15906972,-0.4962723,-0.67946017,-0.11526267,0.4620411,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.086649835,0.05431048,-0.14609863,-0.054042384,-0.067629814,0.008769568,-0.06710228,0.29142612,0.0091686025,-0.0679732,-0.042774875,-0.07421895,0.07183396,-0.06438494,-0.48485777,-0.05998392,-0.042500064,-0.29098555,0.12685177,-0.36342683,-0.05578467,-0.08720162,-0.069158584,0.04734373,-0.05562216,-0.054831173,0.06439547,-0.039873518,-0.047863,-0.16761327,-0.051822077,-0.13250025,-0.27721235,-0.25705594,-0.2557426,-0.26449552,-0.07975424,0.064778514,-0.12094962,-0.5421737,-0.050053358,-0.06925289,0.02901842,-0.04061949,-0.078358516,-0.21496418,0.16483966,-0.5590073,-0.09052681,-0.05800454,0.23424968,-0.2709076,-0.29078013,-0.33864456,-0.5988254,-0.12871103,-0.17436422,-0.5354051,-0.105133064,-0.003915471,-0.46122265,-0.27310207,-0.061940223,-0.09926551,-0.057666454,0.5096869,-0.2797667,-0.1053454,-0.2981163,-0.041330405,0.003654147,-0.07708009,0.49893862,-0.14370757,0.025517859,-0.28305686,-0.06767534,0.90123224,-0.2739663,-0.31898177,-0.11526267,-0.18292838,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.054631658,-0.24800421,-0.079323836,-0.054042384,-0.067629814,-0.06406757,-0.06710228,-0.266242,0.08928149,-0.0679732,-0.042559907,2.2901108,-0.25524643,-0.42370966,-0.065816514,-0.05998392,-0.042500064,-0.03528535,-0.30181032,-0.093685165,-0.05578467,-0.08720162,-0.069158584,-0.028002305,-0.05562216,-0.054831173,-0.1672521,-0.039873518,-0.37742567,-0.599253,-0.051822077,-0.13250025,-0.024988404,-0.4089039,-0.0982202,-0.3834194,-0.2515395,-0.40657803,0.66243124,0.41445512,-0.050053358,-0.06925289,-0.09286897,-0.04061949,-0.078358516,-0.41189805,-0.3572819,0.10587314,-0.09052681,-0.05800454,0.43785462,-0.11465207,-0.12837636,-0.2045557,-0.06783339,-0.044942256,-0.007662233,-0.29106906,-0.105133064,-0.10305321,-0.1928145,-0.0171625,-0.061940223,-0.09926551,-0.057666454,0.53071713,-0.015405823,-0.1053454,-0.18301895,-0.041330405,-0.28669626,-0.07708009,0.076087415,0.49541256,-0.24485093,1.0945568,-0.06767534,0.02382149,-0.39011747,-0.56456995,-0.11526267,-0.3703865,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.08729554,0.014386338,23.680365,-0.054042384,-0.067629814,-0.05766054,-0.06710228,-0.076587066,0.15150817,-0.0679732,-0.0076688128,-0.07421895,-0.2386146,-0.35982773,0.9461649,-0.05998392,-0.042500064,-0.11444584,-0.060957827,1.0783883,-0.05578467,-0.08720162,-0.069158584,-0.51763815,-0.05562216,-0.054831173,-0.51591986,-0.039873518,-0.36444464,-0.57032996,-0.051822077,-0.13250025,10.381462,0.019985093,-0.14209843,0.3031784,0.4081024,-0.26818517,0.012148605,-0.1960318,-0.050053358,-0.06925289,-0.56500125,-0.04061949,-0.078358516,-0.065474585,-0.20380938,-0.043858647,-0.09052681,-0.05800454,0.057043068,-0.27859855,0.005690993,-0.02556831,-0.424721,-0.3877812,0.13519351,-0.771259,23.17683,0.09012638,-0.32728246,-0.4511669,-0.061940223,-0.09926551,-0.057666454,0.48522237,0.12983295,-0.1053454,-0.29167676,-0.041330405,-0.6727206,-0.07708009,0.91726446,-0.14370757,-0.3075625,0.39512372,-0.06767534,0.32555538,-0.6011589,0.5435305,-0.11526267,-0.6145346,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.24296342,0.06195792,-0.30513915,-0.054042384,-0.067629814,0.45694593,-0.06710228,-0.17169146,-0.19373389,-0.0679732,0.008754137,-0.07421895,0.19701634,0.2601876,-0.3313811,-0.05998392,-0.042500064,-0.31826073,0.29611087,-0.32538977,-0.05578467,-0.08720162,-0.069158584,-0.22740279,-0.05562216,-0.054831173,0.12793101,-0.039873518,0.34858766,-0.04486953,-0.051822077,-0.13250025,-0.20533715,-0.37655017,-0.3615199,-0.33231965,0.15083244,-0.00033908992,-0.15393232,-0.63538325,-0.050053358,-0.06925289,-0.23741604,-0.04061949,-0.078358516,-0.15602951,-0.35679665,-0.38037902,-0.09052681,-0.05800454,-0.33546937,-0.38662395,-0.21227895,-0.33467552,-0.2327027,0.13134529,-0.28937137,-0.497596,-0.105133064,0.032071196,-0.41406697,-0.19018917,-0.061940223,-0.09926551,-0.057666454,-0.5874952,-0.2851619,-0.1053454,-0.33066496,-0.041330405,-0.41858327,-0.07708009,0.229913,-0.14370757,-0.11999453,0.21574555,-0.06767534,0.647936,-0.43687165,-0.384392,-0.11526267,0.25359645,0
