rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR4N3P,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_PRAMEF9,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_TMEM63A,rnaseq_gene__GENE_OR11G2,methylation_gene__GENE_POMP,rnaseq_gene__GENE_RBMY2EP,methylation_gene__GENE_ZNF764,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_PRAMEF11,rnaseq_gene__GENE_GPR149,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_C22ORF42,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_PRAMEF6,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_DND1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_USP14,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_OR4F5,methylation_gene__GENE_ZNF136,rnaseq_gene__GENE_OR2F2,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_FAM27L,rnaseq_gene__GENE_KRT33A,rnaseq_gene__GENE_RNU11,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_PRSS38,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_F9,rnaseq_gene__GENE_DUSP21,target
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.37772125,-0.07150777,-0.09093261,0.07682838,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.30308363,-0.09744255,-0.10144153,-0.11872756,5.3208065,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.3769834,-0.14566335,-0.48175728,-0.1624775,-0.41303852,-0.104859196,-0.42363796,-0.13319255,-0.088819906,2.0236545,-0.2440718,-0.10152546,-0.1006545,-0.36158645,-0.10746877,-0.09187428,-0.31747308,-0.10726329,-0.5196826,-0.13055657,-0.253133,-0.48110306,-0.15938959,-0.18596783,-0.60159594,-0.07777694,-0.14124006,-0.36624226,-0.8536542,-0.12281272,-0.113286406,0.09709205,-0.080184266,-0.68714106,-0.1763773,0.31751198,-0.111529574,-0.23260985,-0.10629694,-0.1259461,-0.09165288,-0.11993858,0.4717778,1.4034475,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,3.4490294,1
-0.044280745,-0.04428074,22.5389,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.61849916,-0.07150777,-0.09093261,-0.7334092,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.07505358,-0.09744255,-0.10144153,-0.12638798,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.1946411,-0.14566335,-0.116025805,-0.21174525,-0.5215618,-0.104859196,-0.30734047,-0.13319255,-0.088819906,1.5901837,-0.19830853,-0.10152546,-0.1006545,-0.31120154,-0.10746877,-0.09187428,-0.19159316,-0.10726329,-0.7783792,-0.13055657,-0.4419582,0.025108969,-0.15938959,-0.18596783,0.12886383,-0.07777694,-0.14124006,0.13280956,-0.011154196,-0.12281272,-0.113286406,-0.1636733,-0.080184266,-0.46813455,1.9730563,-0.02948596,-0.111529574,-0.44493443,-0.10629694,6.871887,-0.09165288,-0.11993858,-0.15528625,3.738834,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,22.224855,-0.07152144,-0.06268985,-0.051931962,-0.611508,-0.07150777,-0.09093261,-0.3259211,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.6403999,12.51104,-0.10144153,-0.11860246,19.90233,6.8367653,-0.10833606,15.7739725,-0.064649016,7.7494607,-0.08532813,-0.07620693,-0.32269529,-0.14566335,-0.6208184,-0.17218916,-0.46587032,-0.104859196,-0.88800806,-0.13319255,-0.088819906,-0.124300115,0.030990148,-0.10152546,-0.1006545,-0.06278518,-0.10746877,-0.09187428,-0.32467145,-0.10726329,-1.2268128,-0.13055657,-0.48225746,-0.6496939,14.549098,-0.18596783,-0.5336781,-0.07777694,-0.14124006,-0.2566927,-0.65761447,11.495045,-0.113286406,0.29842192,-0.080184266,-0.88776743,5.425698,-0.3352565,-0.111529574,-0.22628677,-0.10629694,-0.1259461,-0.09165288,12.679143,-0.15528625,16.527521,-0.061562493,8.839816,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.24437355,-0.07150777,-0.09093261,-0.8506374,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.2950112,-0.09744255,-0.10144153,-0.40997997,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.53389186,-0.14566335,-0.46209213,-0.8066966,0.12447131,-0.104859196,0.05981499,-0.13319255,-0.088819906,-0.124300115,-0.69975686,-0.10152546,-0.1006545,0.4045087,-0.10746877,-0.09187428,0.085191056,-0.10726329,-0.76884687,-0.13055657,-0.42958722,0.6131324,-0.15938959,-0.18596783,0.142333,-0.07777694,-0.14124006,-0.48135805,-0.31757143,-0.12281272,-0.113286406,0.41539004,-0.080184266,-0.26877403,8.052037,1.0346911,-0.111529574,-0.20871651,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.051941443,-0.07150777,-0.09093261,-0.89999694,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.050591357,-0.09744255,-0.10144153,0.27879885,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,10.350589,-0.07620693,0.016771745,-0.14566335,-0.3066126,0.31918794,-0.19565326,-0.104859196,0.118455075,-0.13319255,-0.088819906,-0.124300115,-0.32228607,-0.10152546,-0.1006545,0.086891115,-0.10746877,-0.09187428,0.05729332,-0.10726329,-0.8705573,-0.13055657,-0.36234105,0.36237758,-0.15938959,-0.18596783,0.1510849,-0.07777694,-0.14124006,0.17033479,-0.199979,-0.12281272,-0.113286406,0.35587198,-0.080184266,0.035972156,2.2535503,-0.5244154,-0.111529574,-0.1896115,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,6.426798,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.35146442,-0.07150777,-0.09093261,-0.84581375,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.5984423,-0.09744255,2.2753406,-0.8099831,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,16.039307,-0.07620693,-0.37243176,-0.14566335,-0.38273722,-0.58755416,-0.18060705,-0.104859196,-0.25905398,-0.13319255,-0.088819906,-0.124300115,-0.5749419,-0.10152546,-0.1006545,-0.38728642,-0.10746877,-0.09187428,-0.3610953,-0.10726329,-0.83883494,-0.13055657,-0.4822605,-0.27670336,-0.15938959,-0.18596783,0.20841801,-0.07777694,9.267706,0.30065134,-0.28589997,-0.12281272,-0.113286406,0.67649686,-0.080184266,0.25936037,-0.1763773,-0.39750063,-0.111529574,-0.23197164,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,0.9780718,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.4318057,-0.07150777,-0.09093261,-0.2746008,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.6790233,-0.09744255,-0.10144153,0.12900272,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.07412387,-0.14566335,5.553535,0.45436496,0.14114921,-0.104859196,-0.21766445,-0.13319255,-0.088819906,-0.124300115,0.43613115,-0.10152546,-0.1006545,-0.15889253,-0.10746877,-0.09187428,0.13171667,-0.10726329,1.0715868,-0.13055657,0.52058613,0.32766026,-0.15938959,-0.18596783,1.3040419,-0.07777694,-0.14124006,0.7154328,0.6196954,-0.12281272,-0.113286406,-0.88188565,17.178196,-0.026606642,-0.1763773,0.6675525,-0.111529574,0.06708955,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.0694527,-0.07150777,-0.09093261,-0.069424935,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.13359529,-0.09744255,-0.10144153,0.4183501,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.21871938,-0.14566335,-0.46898985,-0.15306638,-0.19233066,-0.104859196,-0.13001686,-0.13319255,-0.088819906,-0.124300115,0.07412458,-0.10152546,-0.1006545,0.0038766207,-0.10746877,-0.09187428,-0.36333272,-0.10726329,2.4313114,-0.13055657,0.040350415,0.8465204,-0.15938959,-0.18596783,1.2818899,-0.07777694,-0.14124006,-0.032377608,0.5596808,-0.12281272,-0.113286406,0.5731319,-0.080184266,1.5422571,-0.1763773,0.53731704,-0.111529574,-0.07529599,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,4.0882587,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.22904722,-0.07150777,-0.09093261,0.4031435,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.19867577,4.2745686,-0.10144153,0.062494364,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,4.1570063,0.14186387,2.4241536,1.4710447,0.4769359,0.44569507,-0.104859196,0.20407313,1.1806256,-0.088819906,-0.124300115,0.26410148,-0.10152546,-0.1006545,0.50877386,-0.10746877,-0.09187428,0.24733075,-0.10726329,0.024809988,3.7585952,0.6525878,0.1298113,4.3903947,-0.18596783,0.62335986,-0.07777694,-0.14124006,0.27073887,-0.41365224,-0.12281272,-0.113286406,-1.2064841,-0.080184266,0.94039977,4.4650345,0.18710871,-0.111529574,0.1382695,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.15049985,-0.07150777,-0.09093261,0.09328895,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.32298216,-0.09744255,-0.10144153,0.28002506,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.09763272,-0.14566335,-0.3665561,0.123120114,0.25169942,1.9849722,0.024229767,-0.13319255,-0.088819906,-0.124300115,0.19191237,16.155277,-0.1006545,0.14177226,-0.10746877,-0.09187428,0.4872017,-0.10726329,-0.72070915,-0.13055657,0.34177586,-0.4048316,-0.15938959,-0.18596783,-0.28914773,-0.07777694,-0.14124006,0.38071883,-0.19457753,-0.12281272,-0.113286406,-0.07189311,-0.080184266,-0.6417039,-0.1763773,0.6278313,-0.111529574,0.008143424,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,22.538897,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.20836996,-0.07150777,-0.09093261,0.18742722,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.06976832,-0.09744255,-0.10144153,0.24020806,-0.08072331,19.22595,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.13312858,19.774147,-0.3493897,0.29451254,0.105045505,-0.104859196,1.0413711,19.98224,-0.088819906,-0.124300115,0.3998545,-0.10152546,-0.1006545,0.29427722,-0.10746877,-0.09187428,0.7832658,-0.10726329,-1.0279124,-0.13055657,-0.05466732,0.18352059,-0.15938959,14.176193,0.46147645,-0.07777694,-0.14124006,0.64536554,0.49820706,-0.12281272,-0.113286406,0.25108066,-0.080184266,0.642824,-0.1763773,0.99408966,-0.111529574,-0.11900383,-0.10629694,-0.1259461,-0.09165288,-0.11993858,15.496106,-0.23125996,-0.061562493,-0.19584931,-0.095991835,13.717671,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,11.823818,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.21619958,-0.07150777,-0.09093261,0.19794488,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.57356334,-0.09744255,-0.10144153,-0.23379858,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.082455106,-0.14566335,-0.6233317,-0.084787555,-0.22612594,-0.104859196,-0.4869426,-0.13319255,-0.088819906,-0.124300115,-0.390635,-0.10152546,-0.1006545,-0.25277936,-0.10746877,-0.09187428,-0.8197706,-0.10726329,-0.66892594,-0.13055657,-0.0063764825,1.0402547,-0.15938959,-0.18596783,0.54804224,-0.07777694,-0.14124006,-0.21127024,0.060046047,-0.12281272,-0.113286406,0.36205676,-0.080184266,0.27789703,-0.1763773,0.14365739,-0.111529574,-0.151106,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,1.2881964,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.19928555,-0.07150777,-0.09093261,-0.21293142,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.7873955,-0.09744255,-0.10144153,0.39330155,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.0006792462,-0.14566335,-0.33417732,0.41031283,-0.14088577,-0.104859196,-0.35979024,-0.13319255,-0.088819906,-0.124300115,0.1612338,-0.10152546,-0.1006545,-0.03049551,-0.10746877,-0.09187428,0.33333233,-0.10726329,-0.06442694,-0.13055657,0.42118472,-0.22177564,-0.15938959,-0.18596783,0.40611222,-0.07777694,-0.14124006,0.1497887,-0.22263543,-0.12281272,-0.113286406,0.71708333,-0.080184266,0.9342918,-0.1763773,0.51957345,-0.111529574,-0.1678587,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,11.781557,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.52235645,-0.07150777,-0.09093261,-0.2476013,-0.07120374,-0.05596226,-0.056167826,21.251379,-0.01567005,-0.09744255,-0.10144153,1.6419183,-0.08072331,4.347591,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.20588806,-0.14566335,-0.11694401,0.113040194,0.06338335,-0.104859196,-0.3693655,-0.13319255,-0.088819906,-0.124300115,0.17447433,-0.10152546,-0.1006545,0.4716783,-0.10746877,-0.09187428,0.37388054,-0.10726329,-0.31908157,-0.13055657,0.19615231,0.29165447,-0.15938959,11.371162,2.8973157,-0.07777694,-0.14124006,1.5071653,3.1407607,-0.12281272,-0.113286406,0.5272253,-0.080184266,-0.5349407,-0.1763773,0.34994474,-0.111529574,0.09937381,-0.10629694,6.0669575,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.413638,-0.07150777,-0.09093261,-0.2083304,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.1105734,-0.09744255,-0.10144153,0.43369526,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.25881225,-0.14566335,-0.50839996,0.2845695,-0.055509664,-0.104859196,-0.4627856,-0.13319255,-0.088819906,-0.124300115,0.37843108,-0.10152546,-0.1006545,0.13129343,-0.10746877,-0.09187428,0.23551483,-0.10726329,-0.424665,-0.13055657,0.14554267,1.2828323,-0.15938959,-0.18596783,-0.36326516,-0.07777694,-0.14124006,-0.118363135,-0.27378407,-0.12281272,-0.113286406,0.4177885,-0.080184266,-0.29535565,-0.1763773,0.3124521,-0.111529574,0.023361739,-0.10629694,-0.1259461,-0.09165288,-0.11993858,0.9401304,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,22.538898,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.13619953,-0.07150777,-0.09093261,0.109804854,-0.07120374,-0.05596226,-0.056167826,-0.05653216,1.6263541,-0.09744255,-0.10144153,-0.12557207,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.189148,-0.14566335,-0.27902332,0.53103924,0.068354815,-0.104859196,0.32550648,-0.13319255,-0.088819906,-0.124300115,0.6562321,-0.10152546,-0.1006545,-0.037086423,-0.10746877,-0.09187428,0.24086337,-0.10726329,-0.3369723,-0.13055657,0.22557335,0.33213532,-0.15938959,-0.18596783,-0.5059836,-0.07777694,-0.14124006,0.38006678,-0.057555456,-0.12281272,-0.113286406,0.375145,-0.080184266,-0.46730524,-0.1763773,-0.03730018,-0.111529574,0.1027168,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,22.538898,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,1.9665035,-0.07152144,-0.06268985,-0.051931962,0.46581027,-0.07150777,-0.09093261,0.42818323,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.5648341,-0.09744255,-0.10144153,0.6529089,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.5053688,-0.14566335,1.1741333,0.45772704,0.84608066,0.9962839,1.1520486,-0.13319255,-0.088819906,-0.124300115,0.68139535,-0.10152546,-0.1006545,0.383958,-0.10746877,-0.09187428,0.5128703,-0.10726329,-0.32424295,-0.13055657,1.0054,0.6050128,-0.15938959,-0.18596783,0.35451695,-0.07777694,-0.14124006,0.34683996,0.27469352,-0.12281272,-0.113286406,-0.32460395,-0.080184266,0.63170683,-0.1763773,0.88588667,-0.111529574,0.30868548,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,15.120809,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
