rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_FHOD3,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ARL13B,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PXMP3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_RFK,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TKT,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_PTH,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_TMEM141,methylation_gene__GENE_RASA1,methylation_gene__GENE_GGCT,methylation_gene__GENE_ACADM,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_ZNF672,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_FOXC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_CISD2;UBE2D3,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_LLPH,methylation_gene__GENE_ZHX2,methylation_gene__GENE_NLRX1,methylation_gene__GENE_PHYH,methylation_gene__GENE_LIG4,methylation_gene__GENE_PARVB,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_TMEM160,methylation_gene__GENE_ICA1L,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_EIF6,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_LSM12,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_IL4R,methylation_gene__GENE_HIST1H3H,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_YAP1,target
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.05911512,0.06964818,-0.17384122,-0.14691968,0.44274798,-0.076208994,0.5333452,-0.050727505,-0.12772195,0.2706751,0.21001181,-0.078769214,0.31453645,0.31560567,-0.05375852,-0.15060945,-0.115279995,0.44735587,1.2071201,-0.013128243,0.14908046,-0.077478625,0.35915965,0.29307368,0.9844722,-0.05610869,-0.12050422,0.45770055,0.24848306,0.47713587,0.16186437,-0.22760545,-0.088562965,-0.108833104,0.5844563,0.20935532,0.24915645,-0.06817627,-0.13364081,0.6984822,1.2631001,-0.12458608,-0.08630882,-0.105781555,-0.121252306,0.3351279,-0.07671373,-0.15906872,0.16463402,0.47496718,-0.14671578,0.7789015,0.7373649,0.59795475,0.7720786,-0.07592422,0.59419364,-0.08437601,-0.22172639,0.09910386,-0.2562584,0.5387383,-0.11409981,-0.16934597,0.46345672,0.017355617,0.47371525,0.37502623,0.06987341,0.14450555,0.7914269,0.027982326,-0.0807927,0.47917026,0.44668126,0.8587082,-0.14486007,1.2061398,-0.00688021,0.33363852,0.7144186,-0.07800698,0.9498777,0.7435093,1.0824646,0.49289367,-0.12419063,2.0015597,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.07278566,-0.06799419,-0.27185005,-0.10440329,0.0054426696,-0.076208994,0.62222403,-0.04313791,-0.08340784,-0.09240501,-0.014975932,-0.078769214,0.32905808,0.30370072,-0.05375852,-0.2060873,-0.115279995,0.39118308,0.14421195,0.20602866,0.1207139,-0.011746857,0.50112325,0.13650824,0.5031576,-0.05610869,0.40722835,0.120579585,0.36819717,0.40930483,0.22256237,-0.3477311,0.21503481,-0.108833104,0.5679241,0.5283444,0.29943734,-0.06817627,-0.13364081,-0.04416051,0.6482846,-0.12458608,-0.08630882,-0.105781555,0.652172,-0.03815403,-0.07671373,-0.15906872,0.18874986,0.83866066,-0.14671578,0.645194,0.18359688,0.29861933,1.2635307,-0.14002037,0.7746599,0.3219257,0.15909867,0.4994472,0.33030045,-0.2961143,-0.11409981,-0.16934597,-0.06619581,0.08125826,0.28788492,0.2480464,0.25559264,-0.00341191,0.3193139,-0.02724711,-0.0807927,0.2960186,0.2293341,-0.1641235,-0.14486007,-0.10655723,-0.30584845,0.50648004,0.18063915,-0.07800698,0.286744,0.6680558,0.45245475,0.11760501,-0.12419063,0.6195165,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.014494949,-0.118686944,-0.08135312,-0.23976746,0.4020011,-0.076208994,-0.33312437,0.039902687,-0.19926059,0.12858018,0.145766,-0.078769214,0.42920274,0.5403949,-0.05375852,-0.2824461,-0.115279995,0.0785432,0.76878464,0.011473472,0.07669249,-0.15901923,-0.09176247,0.10354787,0.2417095,-0.05610869,0.054133315,-0.14385797,-0.24893612,0.22210237,-0.19923109,0.025482371,0.35275945,-0.108833104,-0.07697277,0.16185874,-0.16424377,-0.06817627,0.70377237,0.20293424,-0.28454047,-0.12458608,-0.08630882,-0.105781555,0.37531337,-0.19881126,-0.07671373,-0.15906872,0.6194263,0.64652,-0.14671578,0.20151408,0.36366928,-0.11364252,0.8454058,-0.10494892,-0.05204121,-0.3130845,-0.26213324,0.8704294,-0.004074382,0.03339268,-0.11409981,-0.16934597,1.9877144,-0.056567818,0.30007946,-0.32984498,0.29927158,-0.2342967,-13.573904,-0.23356575,-0.0807927,-0.31946817,0.06493337,-0.24456188,-0.14486007,0.567876,-0.49597955,0.44405803,0.008000114,-0.07800698,-0.15757169,-0.33537933,19.146242,0.38659605,-0.12419063,-0.22796631,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.015286363,0.04320879,-0.10466751,-0.031077828,0.25191516,-0.076208994,0.18057676,-0.13088898,-0.03871958,-0.03265012,-0.16502517,-0.078769214,0.27177998,0.053150225,-0.05375852,0.16613853,-0.115279995,0.3351197,0.034001097,0.019520307,0.30667108,0.28514525,0.032443985,0.43660864,-0.07178384,-0.05610869,-0.16401482,0.27652344,-0.16587862,0.30505016,0.18308337,-0.31127045,-0.003272901,-0.108833104,0.1608086,-0.08625423,0.16350266,-0.06817627,1.045895,0.09623086,-0.3750547,-0.12458608,-0.08630882,-0.105781555,0.21295752,-0.13881876,-0.07671373,-0.15906872,0.80351037,0.5102269,-0.14671578,-0.05113848,0.39413422,0.4775499,0.26424125,-0.019437924,0.34915426,-0.071074046,-0.017994884,-0.39016142,0.43161288,0.09265091,-0.11409981,-0.16934597,0.4524619,-0.19779605,0.083391644,-0.29582417,0.054084998,0.03681102,0.23440586,0.03939247,-0.0807927,0.45988655,0.39470822,0.03316378,-0.14486007,0.655799,-0.44262087,0.23384218,0.1689791,-0.07800698,0.07653369,-0.32100102,0.5950935,-0.41202185,-0.12419063,0.6989425,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.20078124,0.0048113912,0.26508018,0.019786851,0.029498672,-0.076208994,0.089228086,-0.14670852,-0.004175413,0.23942938,-0.12578732,-0.078769214,0.07542073,-0.19474262,-0.05375852,-0.32033032,-0.115279995,0.251386,0.11948685,0.52475727,0.4460633,0.05557574,0.21038921,0.6393583,0.66955876,-0.05610869,0.3719514,0.43870947,0.08456605,0.17577957,-0.09948382,-0.29453668,0.076656826,-0.108833104,0.17753728,-0.54370034,0.51839894,-0.06817627,-0.13364081,-0.18862617,0.19711794,-0.12458608,-0.08630882,-0.105781555,0.57103896,-0.14737777,-0.07671373,-0.15906872,-0.2767518,0.052753452,-0.14671578,-0.08540981,-0.104670286,-0.17458251,0.297877,-0.03059525,0.10467282,0.17857152,-0.264105,-0.4766702,0.33238068,1.3567611,-0.11409981,-0.16934597,0.1688494,0.49273735,0.3148819,-0.24330297,0.27612135,-0.28188884,-0.26887357,-0.25886023,-0.0807927,0.5901718,-0.11142882,-0.28315797,-0.14486007,0.3936833,-0.3664286,-0.37308514,-0.46047172,-0.07800698,0.17675915,0.13482659,0.2671839,0.31708753,-0.12419063,0.70904905,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.13112028,-0.15426713,-0.29004136,-0.14090452,0.17420074,-0.076208994,0.3142203,0.040782627,-0.28165153,0.020830989,0.4668591,-0.078769214,0.37694913,-0.06845257,-0.05375852,-0.13524938,-0.115279995,0.58256614,0.32353827,0.8072902,-0.13904826,-0.18326369,1.0847449,0.4858161,0.64046335,-0.05610869,0.12294496,0.3843452,0.010898356,0.3721909,-0.17083076,-0.24469209,0.048789624,-0.108833104,0.05456494,0.031844098,0.23182817,-0.06817627,-0.13364081,-0.11627564,-0.21346594,-0.12458608,-0.08630882,-0.105781555,0.19679406,-0.18599488,-0.07671373,-0.15906872,1.2603718,12.285047,-0.14671578,-0.10502594,-0.18867207,0.6267158,0.24305966,-0.10297402,0.22682779,-0.07751339,0.015503643,-0.049509756,0.33404046,0.82065773,-0.11409981,-0.16934597,0.3941246,-0.18839443,-0.040170457,0.0063426,0.64820397,-0.009842831,0.92979044,-0.24252142,-0.0807927,0.71962285,0.4086612,0.45062095,-0.14486007,0.2375971,-0.43120435,0.43237397,0.40638512,-0.07800698,-0.22117224,-0.2815586,0.02173457,-0.27106524,-0.12419063,0.28692985,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.15344363,-0.19904096,-0.24573685,-0.19748652,-0.06778279,-0.076208994,-0.10303719,0.03321541,-0.023561725,-0.38761076,-0.3065292,-0.078769214,-0.08958501,-0.3758498,-0.05375852,0.05803071,-0.115279995,0.038920674,-0.2928722,-0.04641087,0.4034074,-0.34934875,-0.20815629,-0.060914733,-0.052962713,-0.05610869,-0.3943644,-0.4038812,-0.18455383,0.29737374,-0.47628576,0.05012264,-0.10553637,-0.108833104,-0.39939046,-0.00015406283,-0.14637029,-0.06817627,-0.13364081,0.012626233,-0.43933424,-0.12458608,-0.08630882,-0.105781555,-0.5846195,-0.2812209,-0.07671373,-0.15906872,-0.106731005,-0.5681583,-0.14671578,-0.041345127,-0.3402599,-0.32009885,-0.48838675,-0.13504817,-0.05407388,-0.48178273,-0.08940161,0.12869366,-0.4344149,-0.47643054,-0.11409981,-0.16934597,-0.1536563,-0.3534578,-0.23167764,0.056827743,-0.076476015,-0.3188412,0.5429653,-0.12340248,-0.0807927,0.5629888,-0.034920733,-0.32400304,-0.14486007,-0.37652847,-0.2038217,-0.39493683,-0.22675918,-0.07800698,-0.4362593,-0.3679292,0.108360015,0.16829623,-0.12419063,-0.7851768,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.15855706,-0.23662275,-0.3024057,-0.00055578543,0.48736537,-0.076208994,0.48713988,-0.13701548,-0.07337204,-0.12797666,-0.58173263,-0.078769214,0.28243428,0.42851132,-0.05375852,-0.356531,-0.115279995,-0.08741372,0.34437874,0.013371223,0.038547054,-0.49102107,-0.03229449,-0.22973956,-0.32896256,-0.05610869,-0.42212766,0.34698087,0.15749168,0.030032158,0.41462106,0.16063295,-0.1010377,3.0428958,-0.13644932,0.19948883,0.04553591,-0.06817627,-0.13364081,-0.21714908,-0.32973576,-0.12458608,-0.08630882,-0.105781555,-0.17255911,-0.17119768,-0.07671373,-0.15906872,0.5774802,0.15703635,-0.14671578,0.26312262,0.8934699,-0.17366016,-0.34749886,-0.1429607,0.2668745,-0.2442379,0.5359414,0.5009751,0.35505733,0.9974307,-0.11409981,-0.16934597,0.16756521,0.21432139,0.19516045,0.25032508,0.54051846,0.116195284,0.31924462,-0.14990808,-0.0807927,0.77159107,0.098971866,-0.16813944,-0.14486007,1.6763544,0.9104568,0.18462878,0.05742467,-0.07800698,-0.068481766,-0.087284684,0.095704995,0.1936142,2.166552,0.31319088,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.102922715,-0.1965129,-0.25701103,-0.37652317,-0.2262255,-0.076208994,0.13701515,-0.26733664,-0.24974307,-0.23905225,-0.28607368,-0.078769214,-0.37603098,-0.33902293,-0.05375852,-0.41372702,-0.115279995,0.14245956,0.27959988,0.060784854,0.39871156,-0.51322657,1.739028,0.12735383,-0.46673182,-0.05610869,-0.42875296,-0.31251577,0.66521615,-0.45137188,-0.13513897,-0.41033393,-0.40209523,-0.108833104,-0.4539027,-0.30835506,-0.054551978,-0.06817627,-0.13364081,-0.37687975,-0.19154434,-0.12458608,-0.08630882,-0.105781555,-0.49606192,-0.17580493,-0.07671373,-0.15906872,-0.02163399,0.02861088,-0.14671578,-0.07314326,0.086797416,-0.06781553,-0.32868433,-0.088318676,-0.18859707,-0.11612685,0.27352932,0.06816922,-0.17230566,-0.63868445,-0.11409981,-0.16934597,-0.3374117,-0.4991145,-0.3614249,0.74622047,-0.19677319,-0.29829544,0.71304953,-0.3328419,-0.0807927,0.3912933,-0.65384716,0.05522281,-0.14486007,-0.13692825,-0.6396579,-0.36396706,-0.25426924,-0.07800698,0.0009333029,-0.37957278,-0.65707123,0.2102614,-0.12419063,-0.34053004,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.04452565,0.17564343,-0.012126847,0.062035,-0.08461764,-0.076208994,-0.031903416,0.04211657,-0.17952596,-0.14487675,-0.16707076,-0.078769214,-0.053390443,-0.31117603,-0.05375852,-0.2870962,-0.115279995,1.2841263,-0.36619487,-0.20688096,0.3685202,0.8670797,-0.24894632,0.13224956,-0.16881931,-0.05610869,-0.21696417,0.15061508,-0.16578986,-0.31143692,-0.06866211,0.029313248,-0.27391726,-0.108833104,-0.4271502,-0.17632772,0.121578075,-0.06817627,-0.13364081,-0.063992016,-0.25185063,-0.12458608,-0.08630882,-0.105781555,0.6276632,-0.19930886,-0.07671373,-0.15906872,-0.32662466,-0.37417993,-0.14671578,-0.3340752,0.07123188,-0.17329897,-0.19001102,-0.042141065,-0.71583134,0.46872202,0.47317395,0.31394014,0.12742537,-0.5372252,-0.11409981,2.3020658,-0.50456774,-0.055738658,0.21789247,-0.006493441,-0.44570932,0.04592457,0.41466978,-0.08353032,-0.0807927,0.4222813,0.014006277,-0.35044432,-0.14486007,-0.012139512,-0.41711044,-0.34108254,-0.044851054,-0.07800698,-0.30162066,-0.1749732,0.2217562,0.32096624,-0.12419063,0.006805931,1
-0.044065263,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.03986407,0.066732466,0.14126594,0.0017532841,-0.15592614,-0.076208994,-0.31843594,-0.14022197,0.008246835,-0.16447729,-0.025970517,-0.078769214,-0.2478827,-0.117268875,-0.05375852,0.32131574,-0.115279995,0.11314953,-0.42672613,0.11238598,0.023118759,1.9632455,-0.15117934,-0.19841214,-0.46973795,-0.05610869,0.1795061,-0.16039872,-0.40035963,-0.39000228,-0.20085093,-0.2308297,-0.003912064,-0.108833104,-0.21419704,0.031205747,-0.049231682,-0.06817627,-0.13364081,-0.29088283,-0.35906705,-0.12458608,-0.08630882,-0.105781555,0.09845582,-0.22804554,-0.07671373,-0.15906872,-0.11499653,-0.15949878,-0.14671578,-0.16718657,-0.2024939,-0.27054104,-0.31590766,0.068006895,-0.6326765,-0.029080823,0.2334332,-0.24034183,0.08349893,-0.26190326,-0.11409981,-0.16934597,-0.052055046,-0.35997275,0.8460026,0.09600807,-0.2116558,0.01054584,-9.377013,-0.23094104,-0.0807927,0.39507532,-0.24778771,-0.020499457,-0.14486007,-0.045104142,-0.36778164,-0.30437323,-0.08200314,-0.07800698,-0.32066587,0.1276184,-0.21703242,-0.045238335,-0.12419063,-0.17690384,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.0099844225,-0.11922755,-0.13547555,-0.22249515,-0.1942575,-0.076208994,-0.2766486,-0.10878331,-0.09611717,0.071859464,-0.30020502,-0.078769214,-0.3218738,-0.40911195,-0.05375852,-0.20141771,-0.115279995,-0.41128433,-0.5907786,-0.17534098,0.094647884,-0.3803212,-0.5757074,-0.30304265,-0.45281398,-0.05610869,-0.28282875,-0.81345433,-0.73363227,-0.1738475,-0.37180874,-0.22019874,-0.37927347,-0.108833104,-0.24095134,-0.58159685,-0.09704615,-0.06817627,-0.13364081,-0.683078,-0.667977,-0.12458608,-0.08630882,-0.105781555,-0.5465172,-0.23282303,-0.07671373,-0.15906872,-0.5349449,-0.70417565,2.9435735,-0.7372424,-0.9632662,-0.65022427,-0.70745033,0.05162808,-0.25854278,-0.0023685438,-0.32424298,-0.89046836,-0.5180335,-0.23034878,-0.11409981,-0.16934597,-0.8225544,-0.03663628,-0.23489133,-0.8225722,-0.9693061,-0.31300503,0.20552196,-0.12292279,-0.0807927,0.6661551,-0.7603565,-0.33881178,-0.14486007,0.31821102,0.089623265,-0.44496152,-0.7796039,-0.07800698,-0.47096407,0.37306523,-0.5682686,-0.56309,-0.12419063,-0.5626232,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142741,0.0022133293,0.018947562,0.057732377,0.032169104,0.0,-0.38501823,-0.05629342,0.32609913,-0.30501378,-0.21465495,0.0,-0.0175989,-0.23662293,0.0,0.12587714,0.0,0.53549385,-0.30723011,0.116378196,-0.35411346,0.24202615,-0.26153147,-0.15707134,-0.414755,0.0,-0.4116234,-0.8222114,-0.41678184,-0.56354326,0.044925194,0.4023141,-0.06886089,0.0,-0.19265224,-0.44176692,0.4604155,0.0,0.0,0.05129393,-0.5486931,0.0,0.0,0.0,-0.19158028,-0.19579966,0.0,0.0,-0.16218007,-0.40844396,0.0,-0.67386633,0.25341338,-0.5649355,-0.66429716,0.087114125,-0.2782851,-0.85799426,-0.384103,-0.24611448,0.027875504,-0.6259467,0.0,0.0,-0.44807312,0.24551004,-0.5311983,-0.4760641,-0.3391848,-0.07127012,-0.09366355,0.02989929,0.0,-0.5553352,-0.23037626,-0.29271838,0.0,-0.5331115,-0.1341356,-0.5278708,-0.27095094,0.0,-0.7334546,0.4256651,-0.3721311,-0.5047616,0.0,-0.3163477,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.08363656,-0.028168064,-0.30353937,0.28451183,0.26433015,-0.076208994,0.28285912,-0.016084302,-0.09678786,0.054384723,-0.0077700997,-0.078769214,-0.10264435,0.11255479,-0.05375852,-0.3559991,-0.115279995,-0.4347713,0.106152765,0.0772187,0.24491261,0.12138227,-0.008383565,0.22740072,0.19295911,-0.05610869,0.5162362,0.073230416,-0.20561242,0.9386333,-0.0318401,-0.5605909,0.11620559,-0.108833104,-0.3744635,-0.3936449,-0.17092629,-0.06817627,-0.13364081,0.17219745,-0.19975574,-0.12458608,-0.08630882,-0.105781555,0.03370186,-0.19357775,-0.07671373,-0.15906872,0.25539166,0.27981338,-0.14671578,0.22061126,-0.38597178,0.44151464,-0.04736543,0.23955801,-0.0057819127,-0.3578022,-0.0013208474,0.4439595,0.18243916,0.43694422,-0.11409981,-0.16934597,0.4606011,-0.0035084574,-0.060220722,0.26737535,0.41450045,-0.3136981,0.39676106,-0.23045121,-0.0807927,-1.528118,0.85245776,0.64932376,-0.14486007,0.4967949,-0.3034898,0.15765212,0.82843703,-0.07800698,-0.12848036,-0.17184632,-0.2522727,-0.13360855,-0.12419063,0.25574335,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.011303662,-0.1739294,0.031607624,0.23981273,0.28713268,-0.076208994,0.34060898,-0.01893468,0.07603317,0.090309955,0.11384741,-0.078769214,0.46656552,1.2718673,-0.05375852,0.42317033,-0.115279995,0.011538787,0.29797545,0.121475026,0.10952009,-0.03584377,1.1689492,0.38469183,0.579076,-0.05610869,0.5690729,-0.5126846,-0.02649783,-0.48946416,0.3049574,-0.05013373,0.965499,-0.108833104,0.7203436,0.7911005,0.26895285,-0.06817627,-0.13364081,-0.15771006,0.37496147,-0.12458608,-0.08630882,-0.105781555,0.82036984,0.22183262,-0.07671373,-0.15906872,0.029566245,-0.5869729,-0.14671578,0.29272032,-0.31483173,0.57569176,0.08359025,0.05467511,-0.35054925,0.385861,0.30016407,1.5233963,1.3181281,1.0403956,-0.11409981,-0.16934597,-0.13980247,0.10783317,0.5810226,-0.0997201,-0.14035156,0.115336604,0.61524814,-0.08838655,-0.0807927,0.16819757,0.88927126,0.38020653,-0.14486007,0.32847103,-0.09532206,0.1756479,0.5444517,-0.07800698,0.072488904,0.32271686,2.7638059,-0.28107944,-0.12419063,1.4539763,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.20734616,-0.07764505,-0.21757202,-0.095513545,-0.18201312,-0.076208994,-0.016293379,-0.15832628,-0.2543178,0.0032526208,0.17724676,-0.078769214,0.15738122,0.23142722,-0.05375852,0.009601542,-0.115279995,0.20839657,-0.041095376,0.041043088,0.53208154,-0.13293193,-0.114154615,0.6237517,-0.2367768,-0.05610869,0.03721321,-0.021394035,0.09028868,0.00084092625,-0.0039686845,-0.2769111,0.11281116,-0.108833104,1.1047573,-0.27506697,-0.048984677,-0.06817627,-0.13364081,0.25444022,-0.37870488,-0.12458608,-0.08630882,-0.105781555,-0.16280313,0.0147160655,-0.07671373,-0.15906872,0.15840001,-0.40941346,-0.14671578,-0.0995255,-0.4634995,0.18055457,0.08419995,-0.15077467,-0.37166205,0.33279678,-0.29996377,-0.53927886,0.13797352,-0.10338044,-0.11409981,-0.16934597,0.011076623,-0.26762557,0.5788681,-0.316023,0.42431736,-0.23515342,0.5605943,-0.1968724,-0.0807927,0.40078416,0.10222973,-0.1896755,-0.14486007,0.43171412,-0.29582632,0.037057903,0.28664362,-0.07800698,0.012864969,-0.18257977,-0.088574395,0.26254818,-0.12419063,-0.3044197,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,15.71666,19.413723,0.07788277,-0.12549858,0.01822794,-0.076208994,-0.1700332,0.059368823,22.047186,-0.0039702454,21.916412,-0.078769214,0.24226485,0.145567,-0.05375852,-0.1335438,-0.115279995,0.06991106,-0.0371459,-0.08796466,0.08244489,0.8372974,0.044375986,0.6533624,-0.31397262,-0.05610869,-0.18161014,0.04368593,-0.033441886,-0.42440906,13.267881,0.367476,-0.13281792,-0.108833104,-0.12131768,0.17898118,0.102658205,-0.06817627,-0.13364081,0.5589405,-0.55552626,-0.12458608,-0.08630882,-0.105781555,-0.039705563,-0.07407897,-0.07671373,-0.15906872,-0.0794877,0.10655164,-0.14671578,-0.13512878,-0.08170747,0.30097565,-0.13771717,20.235035,0.09435625,0.17898427,0.66449803,0.14619684,-0.2277373,-0.31605357,-0.11409981,-0.16934597,0.08276592,0.33874866,12.700696,0.779142,17.79085,8.993447,-0.6492232,14.531026,-0.0807927,0.41127044,0.027644143,11.479574,-0.14486007,0.3274717,-0.5853977,-0.1672711,0.28883037,-0.07800698,19.436857,0.77766734,0.45902872,0.23006326,-0.12419063,-0.04933055,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,15.9592705,-0.19820261,-0.06940712,22.242846,0.2491789,-0.076208994,0.1274457,22.095339,0.12136072,-0.22597626,0.08572964,-0.078769214,0.060838707,0.02543328,-0.05375852,0.35571992,-0.115279995,0.16112883,0.17926535,-0.068800844,0.13045982,0.262057,-0.19431102,-0.0790849,0.02190888,-0.05610869,0.33053416,0.27380934,0.26773584,0.042788986,16.474005,-0.30389097,0.039888017,-0.108833104,0.1488328,0.35055423,-0.2508233,-0.06817627,-0.13364081,14.321754,-0.116614684,-0.12458608,-0.08630882,-0.105781555,-0.05946724,16.324707,-0.07671373,-0.15906872,-0.2434538,0.24636738,-0.14671578,0.18652318,-0.57874906,-0.2217043,-0.009914491,-0.11872184,-0.31504154,-0.1610828,-0.65281147,-0.49810672,-0.23174617,-0.62510836,-0.11409981,-0.16934597,-0.03525433,-0.0961894,15.847032,-0.2717013,9.117625,10.242796,1.0112227,-0.13345715,-0.0807927,0.61524624,-0.5022911,12.451042,-0.14486007,0.73254067,-0.117031686,1.0609207,-0.10906704,-0.07800698,0.3470047,-0.27469295,0.00017384616,-0.42633522,-0.12419063,-0.4900138,1
