rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_GPI,methylation_gene__GENE_LASS5,methylation_gene__GENE_PNN,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_FRY,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_EXT1,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_CASP6,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_CNP,rnaseq_gene__GENE_C8ORF22,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_BID,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_MLN,methylation_gene__GENE_CCNG1,methylation_gene__GENE_B2M,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_SPANXE,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_H3F3B,methylation_gene__GENE_PLEKHB2,rnaseq_gene__GENE_SLC6A5,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_CST8,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_PRCP,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_FSHB,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_AADACL3,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_COX6A1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_NDUFB8,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_GSR,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ASAH1,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_NSUN5,methylation_gene__GENE_INPP5A,methylation_gene__GENE_ZMAT2,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_TOR1A,methylation_gene__GENE_SPPL3,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_EXOSC6,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_USP14,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_SPATA13,target
-0.05298958,-0.34739736,-0.07296509,-0.2355832,-0.082319915,0.08645534,-0.18520324,-0.045454543,0.8278769,0.45111686,-0.15737462,-0.08493927,-0.07638666,1.173048,-0.095032774,-0.16947244,-0.14488868,0.058429897,-0.31136838,0.024359511,-0.2744887,-0.11307077,-0.023185909,0.49290642,-0.1695456,0.7880973,-0.27368698,-0.06333108,0.2362137,-0.06267829,-0.006236933,-0.20904957,-0.08995304,0.03817445,-0.40960723,-0.2866896,0.027007714,-0.06304149,1.4939036,0.412598,-0.12801029,-0.045454547,0.13278453,-0.087317266,-0.98199576,0.39368272,-0.7969772,-0.6640677,-0.09175541,-0.003287646,0.8159192,0.6072438,-0.285473,-0.064097375,0.35070044,-0.14631523,0.12420843,0.10898527,0.12907706,-0.1730607,-0.3502034,0.108310044,-0.11158503,-0.23281044,-0.13979046,-0.07888113,0.07884268,0.5929028,-0.10841153,-0.1220244,-0.17871222,-0.27966487,-0.21834551,-0.07569507,-0.16703396,-0.19389953,-0.20661035,-0.15441594,0.12214113,1.3588583,-0.39061728,-0.2546159,0.46776795,0.7685711,0.44655213,-0.0006585176,-0.14605382,0.34734982,-0.16640548,-0.15062712,-1.0160097,1.0201119,0.17362712,-0.13081414,0.11826143,0.6392258,-0.38594157,-0.64218175,-0.34316215,0.085003845,1
-0.05298958,-0.7145888,-0.07296509,-0.2355832,-0.082319915,-0.2266749,-0.18520324,-0.045454543,0.6788944,-0.99496025,0.07823036,-0.24682875,-0.07638666,-1.1329621,-0.19204134,-0.16947244,0.17337443,-0.33956042,-0.31136838,-0.35243356,-0.2744887,-0.11307077,-0.6943907,-0.23955089,-0.1695456,-0.66009897,-1.3944669,-0.06333108,-0.36835068,-0.06267829,-0.57301354,-0.20904957,-0.08995304,0.2560338,-0.40960723,-0.2866896,-0.40321627,-0.06304149,-0.3997655,0.2606784,-0.12801029,-0.045454547,-0.4961221,-0.087317266,-1.0106254,-0.8326982,-1.5991364,-1.1362575,-0.09175541,-0.16551475,-0.8671008,-0.78892696,-0.285473,-0.064097375,-1.2693378,-0.2729495,-0.35858336,-0.09291363,-0.49788025,-0.58084273,-0.3502034,0.13979374,-0.11158503,-0.23281044,7.305873,-0.07888113,-0.57613826,-0.77513194,-0.10841153,-0.1220244,-1.141923,0.7601507,-0.21834551,-1.2658854,-1.2162116,-0.19389953,-0.4956792,-0.6176507,0.15479255,-1.3352628,-0.5046523,-0.2546159,-1.0325171,-0.7253897,0.21619311,-0.43799737,-0.16282289,-0.2438425,0.3058326,-0.15062712,-0.8235293,-0.59581596,-2.1796064,-0.18643609,-0.6624354,-0.33946037,-0.38594157,-0.29398033,-1.1002977,-0.62998945,1
-0.05298958,-0.18833672,-0.07296509,-0.2355832,-0.082319915,-0.098196454,-0.18520324,-0.045454543,1.4550158,0.03359731,-0.6201273,0.06701209,-0.07638666,1.7835182,0.008038409,-0.16947244,1.414413,-0.32192412,-0.31136838,0.02868291,-0.2744887,-0.11307077,-0.10623364,-0.845135,-0.1695456,1.4436895,1.9721978,-0.06333108,-0.17706977,-0.06267829,-0.49268588,-0.20904957,-0.08995304,-0.40772605,-0.40960723,3.437386,-0.4764859,-0.06304149,-0.015588521,0.6217472,-0.12801029,-0.045454547,-0.12549251,-0.087317266,0.050698295,0.32557377,-0.18804447,0.90123594,-0.09175541,-0.17857443,3.0431619,-0.049749322,-0.285473,-0.064097375,-0.2819725,0.16174537,-0.35858336,0.30099007,-0.19122626,0.65935093,-0.3502034,0.06108451,-0.11158503,-0.23281044,-0.0018019995,-0.07888113,0.20413314,2.4679942,-0.10841153,-0.1220244,-0.58645564,-0.27966487,-0.21834551,0.9371347,-0.74040097,-0.19389953,-0.4956792,0.40170836,0.07316399,-0.8799639,0.6124489,-0.2546159,-0.8459961,1.3804888,-0.20958015,0.5886168,-0.14327481,0.15702452,-0.23977394,-0.15062712,-0.3610636,3.6380222,0.33053592,-0.06629256,0.1935276,-0.0412628,-0.38594157,-0.4192034,-0.98762697,0.046555515,1
-0.05298958,0.53294945,-0.07296509,-0.2355832,-0.082319915,0.37161627,-0.18520324,-0.045454543,0.87593746,1.6448052,1.524005,0.40789893,-0.07638666,1.7054322,-0.058931008,-0.16947244,0.33595896,0.4960718,-0.31136838,-0.24151999,-0.2744887,-0.11307077,0.84967214,1.8862793,-0.1695456,1.854812,3.380413,-0.06333108,0.20189647,-0.06267829,2.6801991,-0.20904957,-0.08995304,1.0974052,-0.40960723,-0.2866896,0.40094662,-0.06304149,1.4479396,2.6785874,-0.12801029,-0.045454547,0.213238,-0.087317266,2.1634586,1.987985,2.0786035,3.5718908,-0.09175541,0.029232442,3.1962328,-0.1785741,-0.285473,-0.064097375,2.4643917,1.9761708,-0.35858336,0.23631586,1.3952986,1.973415,-0.3502034,0.15160012,-0.11158503,-0.23281044,4.853389,-0.07888113,2.5243585,2.0870895,-0.10841153,-0.1220244,2.4818017,-0.27966487,-0.21834551,1.5385127,0.7928097,-0.19389953,1.2943888,0.67622894,0.16703683,1.0801023,0.23445149,-0.2546159,1.7220773,1.6868007,0.006255684,0.20443131,0.0022422662,0.09675748,0.59718615,-0.15062712,0.34103793,1.2362053,2.4301941,-0.1305798,1.423317,0.6263045,-0.38594157,0.32206926,4.0237722,0.09297971,1
3.953577,0.28602076,-0.07296509,5.034124,-0.082319915,-0.19146799,-0.18520324,-0.045454543,0.49438745,0.41842303,0.089257374,-0.1439974,-0.07638666,0.11019186,-0.043212917,-0.16947244,-0.5577941,-0.17768924,-0.31136838,-0.17867546,3.9934952,-0.11307077,-0.1761818,0.22479303,-0.1695456,-0.810761,-0.47831365,-0.06333108,0.24744046,-0.06267829,0.51016,-0.20904957,-0.08995304,0.42189157,-0.40960723,-0.2866896,0.09934795,-0.06304149,0.49575976,-0.45281622,-0.12801029,-0.045454547,-0.6316095,-0.087317266,-0.3780781,1.477816,1.8748705,-0.7623562,-0.09175541,-0.04022268,0.4762374,-0.14424308,-0.285473,-0.064097375,-0.5187009,-0.32977858,2.4712949,-0.2645496,0.6086565,-0.28125095,-0.3502034,-0.7456851,-0.11158503,4.578435,1.0103064,-0.07888113,-0.32192907,-0.180653,-0.10841153,-0.1220244,0.7579902,-0.27966487,-0.21834551,-1.0272566,1.7681421,-0.19389953,0.60178834,0.05606328,-0.7635287,-0.07938779,-0.108510315,-0.2546159,-0.47988114,0.0984993,0.09646275,0.36620656,-0.22805086,-0.08346951,-0.09625322,-0.15062712,0.06500415,-0.36914656,0.33229727,-0.11841296,-0.6092109,-0.32200927,-0.38594157,-0.36258355,-0.46218747,-0.43539247,1
-0.05298958,-0.37170473,-0.07296509,-0.2355832,-0.082319915,-0.15873173,4.172712,-0.045454543,-0.60584044,-1.119533,-0.9901204,-0.19885498,-0.07638666,0.797757,-0.1547864,-0.16947244,0.094397984,-0.25420707,-0.31136838,-0.12934533,-0.2744887,-0.11307077,-0.38653904,-0.14672403,-0.1695456,-0.8782349,-1.3824109,-0.06333108,-0.18961017,-0.06267829,-0.9570973,-0.20904957,-0.08995304,-0.031169077,-0.40960723,-0.2866896,-0.99384373,-0.06304149,1.4641612,0.5699462,-0.12801029,-0.045454547,-0.67294747,-0.087317266,-0.5760803,1.7911845,0.891809,-0.9385361,-0.09175541,-0.20952955,0.93740535,-0.45528075,1.2589815,-0.064097375,-0.8602592,-0.41249365,-0.35858336,-0.16407898,0.6604514,-1.6188838,-0.3502034,-0.52529925,-0.11158503,2.5177472,-0.6836431,-0.07888113,-0.7570499,-0.71070886,-0.10841153,-0.1220244,-0.81070393,-0.27966487,-0.21834551,-0.8298241,-0.97693485,-0.19389953,-0.4956792,0.20566094,-0.53496873,-1.1491337,-0.2557201,-0.2546159,-0.23386614,-0.44600454,0.37406456,-0.29473278,-0.111952424,-0.34498596,0.0588815,-0.15062712,-0.34344214,0.21109886,0.2483901,-0.19728474,-1.2908977,-0.18416938,-0.38594157,-0.66932887,0.42998612,-0.18393396,0
-0.05298958,-0.6595934,-0.07296509,-0.2355832,-0.082319915,-0.06429284,-0.18520324,-0.045454543,-0.6897197,0.2431416,-0.8240531,0.06739372,-0.07638666,-0.3502628,-0.16334489,-0.16947244,-0.22624613,-0.38090634,-0.31136838,0.092351586,-0.2744887,-0.11307077,0.28754967,-0.12824266,-0.1695456,-0.81181854,1.4454778,-0.06333108,-0.3222228,-0.06267829,0.45009604,-0.20904957,-0.08995304,0.36031902,-0.40960723,-0.2866896,-0.75124687,-0.06304149,-0.7063,-0.20793056,-0.12801029,-0.045454547,-0.69863373,-0.087317266,0.61456513,0.9492155,0.9686099,-0.73924595,-0.09175541,-0.1170643,-0.4276273,0.20910405,-0.285473,-0.064097375,-1.3331065,0.043098897,-0.35858336,-0.35109264,0.87149644,-0.8088677,-0.3502034,0.06108451,-0.11158503,-0.23281044,-0.5978298,-0.07888113,-0.41243464,0.044918496,-0.10841153,-0.1220244,-1.0476636,-0.27966487,-0.21834551,0.845797,-0.9199731,-0.19389953,-0.14184934,0.15617605,0.07316399,-0.1450367,-0.23248522,-0.2546159,1.1125875,-0.4801731,0.4454994,-0.23734494,-0.13560896,-0.11042762,-0.07677347,-0.15062712,-0.85285234,0.06472691,1.0626912,-0.12056852,-0.5413441,-0.13558458,-0.38594157,-0.61958313,-0.57468414,-0.2583732,1
-0.05298958,-0.37440202,-0.07296509,-0.2355832,-0.082319915,-0.02304625,-0.18520324,-0.045454543,-0.32379523,0.20583898,-0.3847349,-0.0760825,-0.07638666,-1.008166,-0.10722584,-0.16947244,-0.17263256,-0.13422267,-0.31136838,-0.4203593,-0.2744887,-0.11307077,-0.42305118,-0.74326617,-0.1695456,-1.8583606,1.2065911,-0.06333108,-0.22026187,-0.06267829,-0.82157373,-0.20904957,-0.08995304,-0.7155105,-0.40960723,-0.2866896,-1.0764865,-0.06304149,-0.5759267,-0.4205781,-0.12801029,-0.045454547,-0.28022075,-0.087317266,-0.21146737,-0.24181712,0.2603948,-0.43244523,-0.09175541,-0.15929171,0.19619973,-0.072501935,-0.285473,-0.064097375,-1.5486414,-0.3567573,2.8173032,-0.26922798,1.0689927,-0.5579819,-0.3502034,1.0331435,-0.11158503,-0.23281044,-0.29356828,-0.07888113,-0.19593073,0.1429547,-0.10841153,-0.1220244,-0.824195,-0.27966487,-0.21834551,-0.10506622,-0.5423575,1.3441416,-0.4956792,-0.37813938,1.0812767,-0.29153496,-0.06259817,-0.2546159,0.31079948,-0.48295262,-0.441977,-0.29716578,-0.23950773,-0.346776,-0.21850513,-0.15062712,1.1430405,-0.8386403,-0.25095564,-0.16802011,-0.40860122,-0.113491714,0.7256478,-0.45753765,-0.19733869,-0.29209137,1
-0.05298958,-0.2290365,-0.07296509,-0.2355832,-0.082319915,-0.22222926,-0.18520324,-0.045454543,-0.28044936,0.8483699,0.43096694,0.03202368,-0.07638666,0.95794207,-0.09425458,-0.16947244,0.12503383,0.17589599,-0.31136838,0.33589292,-0.2744887,-0.11307077,0.1412814,0.9009936,-0.1695456,2.4391484,1.9168526,-0.06333108,-0.042619366,-0.06267829,1.5850651,-0.20904957,-0.08995304,0.55285114,-0.40960723,-0.2866896,0.58476675,-0.06304149,0.24303192,-0.50866693,-0.12801029,-0.045454547,0.694051,-0.087317266,1.7264783,0.18758784,0.3751235,1.3151876,4.845111,-0.11992905,2.4187737,0.25704053,-0.285473,-0.064097375,1.8923327,-0.23585626,0.05769996,0.20721073,-0.2816488,2.5664108,-0.3502034,1.0606917,-0.11158503,-0.23281044,-0.17889279,-0.07888113,0.51187503,0.6620595,-0.10841153,-0.1220244,0.691705,-0.27966487,-0.21834551,1.0949755,-0.55726415,-0.19389953,-0.4956792,0.37364352,1.1098466,4.4158816,-0.29075012,-0.2546159,0.24916208,1.267271,-0.39738247,0.34811634,-0.07668721,0.14283282,0.74072474,-0.15062712,1.692009,-0.1067658,0.8154552,-0.14543524,-0.12729838,0.06994684,-0.38594157,-0.649926,1.1291935,0.28322437,1
-0.05298958,0.5072744,-0.07296509,-0.2355832,-0.082319915,-0.11428148,-0.18520324,-0.045454543,-0.34436917,-0.5834564,0.38125613,-0.24703965,-0.07638666,-0.7565472,-0.19590458,-0.16947244,0.08593935,-0.24504319,-0.31136838,0.008764679,-0.2744887,-0.11307077,0.17376612,0.28758854,-0.1695456,-1.1594093,0.56789106,-0.06333108,0.07615605,-0.06267829,-0.23519501,-0.20904957,-0.08995304,0.5024568,-0.40960723,-0.2866896,0.29007718,-0.06304149,-0.5350896,-0.5279936,-0.12801029,-0.045454547,-0.08840437,-0.087317266,-0.75615823,0.7283751,-1.0386394,-0.89417,-0.09175541,-0.22502229,0.013036818,-0.077583835,-0.285473,-0.064097375,1.6183597,-0.07303241,-0.35858336,-0.16290534,0.027143713,-0.35382786,-0.3502034,0.045342665,-0.11158503,-0.23281044,1.1259195,-0.07888113,0.01823537,-0.5289647,-0.10841153,-0.1220244,-0.7780024,-0.27966487,-0.21834551,0.6065862,-0.9031375,-0.19389953,0.33236054,-0.26792973,0.05683828,0.205809,-0.17707989,-0.2546159,0.104492664,-0.9877267,-0.17672697,-0.39178097,-0.16333696,-0.12624219,-0.21468295,-0.15062712,-1.0193928,-0.26900735,-0.56049,-0.13760324,-0.6041293,-0.99002206,-0.38594157,0.1128194,0.0037302978,-0.28329095,1
-0.05298958,-0.21692982,-0.07296509,-0.2355832,-0.082319915,-0.032472797,-0.18520324,-0.045454543,0.14233878,0.80422616,-0.038739856,-0.07490888,-0.07638666,1.5837384,-0.040032774,-0.16947244,0.17271972,0.17807953,-0.31136838,-0.14564416,-0.2744887,4.578349,-0.38271993,0.36791053,16.546581,0.18441178,3.6279526,-0.06333108,0.099007666,-0.06267829,1.0063316,3.814094,-0.08995304,-0.16434304,-0.40960723,-0.2866896,-0.4886758,-0.06304149,0.7369637,0.5079502,-0.12801029,-0.045454547,-0.6164449,-0.087317266,1.2924261,0.29783884,0.56658405,2.0585763,-0.09175541,-0.10725412,-0.5665728,0.12479463,-0.285473,-0.064097375,0.3777915,-0.30780908,-0.35858336,-0.121245,0.131346,0.44460526,-0.3502034,0.30508313,-0.11158503,-0.23281044,-0.3848924,-0.07888113,0.89849734,-0.53408146,-0.10841153,-0.1220244,1.0045904,0.53085893,-0.21834551,0.14020953,-0.8720395,-0.19389953,-0.4956792,0.50315964,0.3262125,-0.12174394,-0.23911354,-0.2546159,0.12891017,0.63502955,-0.10179578,0.3007834,-0.16481735,0.5257706,0.10625029,-0.15062712,-0.07605792,0.7399624,1.2278774,-0.13691424,0.013467603,-0.2770543,-0.38594157,-0.13189775,-0.50926226,-0.3708617,1
-0.05298958,0.7742637,-0.07296509,-0.2355832,-0.082319915,-0.07442173,-0.18520324,-0.045454543,1.4338675,0.44529593,0.41850865,-0.0864105,-0.07638666,0.3905445,-0.06740811,-0.16947244,0.66007835,-0.08937794,-0.31136838,-0.07590396,-0.2744887,-0.11307077,-0.11852577,1.2470524,-0.1695456,-0.27349994,0.7206335,-0.06333108,0.3946068,-0.06267829,0.42443463,-0.20904957,-0.08995304,-0.5934685,-0.40960723,0.35932192,1.6410037,-0.06304149,-0.07121813,-0.13997905,-0.12801029,-0.045454547,-0.30109575,-0.087317266,2.5573688,-0.07022988,-0.30071566,0.4277914,-0.09175541,0.05512213,1.1312249,0.6408089,-0.285473,-0.064097375,-0.49025142,-0.37498584,-0.35858336,0.48864123,-0.4817379,0.8667171,-0.3502034,0.10043912,-0.11158503,-0.23281044,-0.018722398,-0.07888113,2.0931382,0.16316216,-0.10841153,-0.1220244,1.3858068,0.4664936,-0.21834551,0.7899948,-0.36772165,-0.19389953,-0.4956792,0.090250544,0.113978274,1.6795539,0.14999177,-0.2546159,0.73392636,0.52081066,-0.6310072,0.47547433,-0.1439905,-0.3654136,0.36194652,-0.15062712,-0.43676922,0.94272876,1.2594677,-0.1340025,0.7184843,0.6674615,-0.38594157,0.5399075,0.13339901,0.20557088,1
-0.05298958,0.8891758,-0.07296509,-0.2355832,-0.082319915,0.02455928,-0.18520324,-0.045454543,0.8810872,-0.6116505,0.632436,-0.060871903,-0.07638666,0.89277816,-0.11555053,-0.16947244,-0.5136795,0.055190805,-0.31136838,0.05955781,-0.2744887,-0.11307077,1.6598513,1.8092928,-0.1695456,-0.15958156,-1.1310116,-0.06333108,-0.19916376,5.8213005,-0.5909891,-0.20904957,-0.08995304,0.06749179,-0.40960723,-0.2866896,0.3265439,-0.06304149,-0.16311488,-0.18141565,-0.12801029,-0.045454547,0.39389944,-0.087317266,-0.18545082,0.31166607,-1.043847,0.1882026,-0.09175541,-0.17807916,0.08092702,0.865756,-0.285473,-0.064097375,1.1086037,-0.18180479,-0.35858336,-0.18316548,0.16749613,0.14797251,-0.3502034,0.045342665,-0.11158503,-0.23281044,-0.32350445,-0.07888113,0.79053175,0.3073528,-0.10841153,-0.1220244,-0.5471963,-0.27966487,-0.21834551,-0.4261883,0.061463963,-0.19389953,-0.4956792,-0.21255477,0.05683828,0.5759276,-0.20456985,-0.2546159,0.18627174,-0.08156962,0.27664796,-0.09923452,-0.20099774,0.0017208204,-0.3832626,-0.15062712,-0.35311356,0.4160428,0.27109042,-0.16292652,0.50125986,0.122995116,-0.38594157,0.40394956,-0.76853055,0.15563585,0
-0.05298958,-0.26901034,-0.07296509,-0.2355832,-0.082319915,-0.20104425,-0.18520324,-0.045454543,-0.05124679,-0.55639106,-0.09092317,-0.056144,-0.07638666,0.009834388,-0.100749195,-0.16947244,-0.6297239,-0.109560385,-0.31136838,-0.021645395,-0.2744887,-0.11307077,0.15777369,0.55158496,-0.1695456,0.81170076,0.54701596,-0.06333108,-0.3826565,-0.06267829,-0.8720998,-0.20904957,-0.08995304,0.60684687,-0.40960723,-0.2866896,0.25055405,-0.06304149,-0.2048402,-0.21650636,1.9353689,-0.045454547,0.88193536,-0.087317266,0.5743783,-0.48460948,0.42642543,-0.06373277,-0.09175541,0.027620587,0.59507716,-1.1558348,-0.285473,-0.064097375,1.2989777,-0.3710581,-0.35858336,-0.21129756,-0.43552887,0.24607421,2.0505607,-0.753556,-0.11158503,-0.23281044,-0.2661539,-0.07888113,-0.51179606,-0.23981136,-0.10841153,-0.1220244,-0.5672497,-0.27966487,-0.21834551,-0.28029627,-0.13742986,-0.19389953,-0.4956792,0.0052063856,-0.77169156,-0.5333661,-0.36185843,-0.2546159,-0.38845202,-0.48651192,0.14113183,0.048043925,-0.20158233,-0.09723003,-0.0351876,-0.15062712,-0.16205133,0.647872,-0.19508259,-0.13219452,1.0252382,0.23255162,-0.38594157,0.1592914,-0.16407627,-0.12581646,1
-0.05298958,0.6119186,-0.07296509,-0.2355832,-0.082319915,0.013208409,-0.18520324,-0.045454543,0.35267088,0.19244708,1.1848615,0.22855796,-0.07638666,0.437344,-0.13258788,-0.16947244,-0.36445087,-0.15853311,-0.31136838,0.7272344,-0.2744887,-0.11307077,0.70504963,1.3864788,1.4776667,0.50927484,0.07563429,-0.06333108,0.0003363526,-0.06267829,0.537176,-0.20904957,-0.08995304,-0.6287362,-0.40960723,-0.2866896,-0.1825315,-0.06304149,-0.3932048,-0.051243123,-0.12801029,-0.045454547,0.09180805,-0.087317266,0.95392406,0.5191043,-0.32822186,-0.56434464,-0.09175541,0.012655394,-0.2174304,0.78697693,-0.285473,-0.064097375,1.6886781,-0.26535758,-0.35858336,-0.2400953,0.18451694,0.15126783,-0.3502034,-0.12781763,-0.11158503,-0.23281044,0.80242574,-0.07888113,0.116543874,0.31393486,-0.10841153,-0.1220244,0.33023056,-0.27966487,-0.21834551,0.42590448,0.22745611,-0.19389953,-0.4956792,0.26597583,-0.12274454,-0.99151087,-0.13723014,-0.2546159,-0.041021876,-0.52401227,-0.042383257,-0.048404984,-0.14435214,-0.19674347,-0.2975079,-0.15062712,-0.6052215,-0.3178719,-0.5571515,-0.13777359,-0.39608705,-0.25737327,-0.38594157,0.6509569,-0.27810773,-0.25111902,1
-0.05298958,-0.109513514,-0.07296509,-0.2355832,-0.082319915,0.01213819,-0.18520324,-0.045454543,0.083506614,2.0570426,0.008372651,-0.010196695,-0.07638666,1.2984159,-0.104889564,-0.16947244,-0.2646763,-0.015862666,-0.31136838,0.1328408,-0.2744887,-0.11307077,0.4223739,1.3593324,-0.1695456,1.0509952,0.6942176,-0.06333108,-0.011688666,-0.06267829,-0.24579859,-0.20904957,-0.08995304,0.15297803,-0.40960723,-0.2866896,-0.03156467,-0.06304149,0.7263914,-0.75943446,-0.12801029,-0.045454547,-0.33002523,-0.087317266,1.2736354,1.1080679,-0.72816914,0.62629956,-0.09175541,0.09226381,0.5189551,-0.054999813,1.193309,-0.064097375,1.3327267,-0.28193754,-0.35858336,-0.10776253,-0.29207954,0.72993183,-0.3502034,-0.2734297,-0.11158503,-0.23281044,1.1325957,-0.07888113,0.22837606,0.56383747,-0.10841153,-0.1220244,0.42362723,-0.27966487,-0.21834551,0.43927252,0.8535382,-0.19389953,-0.4956792,0.02754578,-0.2737574,-1.2167121,-0.22427982,-0.2546159,0.7218392,-0.20602566,0.17202523,-0.015137462,-0.12695739,-0.269206,-0.15055357,-0.15062712,-0.14753847,-0.7415432,0.77417296,-0.16756499,-0.02094807,-0.27877724,-0.38594157,0.64164186,1.4044216,-0.18547742,1
-0.05298958,0.030067828,-0.07296509,-0.2355832,-0.082319915,-0.14377153,-0.18520324,-0.045454543,0.13360542,0.058250766,0.24718808,-0.08367232,-0.07638666,0.5266601,-0.11826172,-0.16947244,-0.34371313,-0.20254225,-0.31136838,0.30237535,-0.2744887,-0.11307077,1.1564808,0.6242145,-0.1695456,-0.5671568,0.5128431,-0.06333108,-0.07484135,-0.06267829,-0.13426445,-0.20904957,-0.08995304,-1.085298,-0.40960723,-0.2866896,0.9411519,-0.06304149,-0.45627815,0.7656461,-0.12801029,-0.045454547,2.2594132,-0.087317266,0.5623832,1.6281173,0.4952929,-0.20176096,-0.09175541,12.27492,0.22859542,-0.05409126,-0.285473,-0.064097375,0.03595758,-0.18229009,-0.35858336,0.019109624,-0.4759421,-0.33402324,-0.3502034,0.0059880493,-0.11158503,-0.23281044,-0.48822948,-0.07888113,-0.5636847,-0.41360167,-0.10841153,-0.1220244,0.22051185,-0.27966487,-0.21834551,-0.13570935,0.037358247,-0.19389953,0.087915,0.0074616447,0.016024003,-0.8131679,0.05923218,-0.2546159,0.23718938,-1.4518273,-0.24344964,-0.06777905,-0.21311669,-0.34591642,-0.44806138,-0.15062712,-0.46530432,0.3667568,-0.4420771,-0.14822946,0.62280625,-0.039161164,-0.38594157,0.0794645,0.26133716,-0.2891968,1
-0.05298958,0.8117525,-0.07296509,-0.2355832,-0.082319915,0.07517621,-0.18520324,-0.045454543,0.22481969,-0.5077327,-0.0524296,-0.084822826,-0.07638666,0.28483462,-0.07931877,-0.16947244,0.108659044,-0.29355255,-0.31136838,-0.26077536,-0.2744887,-0.11307077,0.62658,-0.6231155,-0.1695456,0.64224964,0.7969021,-0.06333108,-0.20909247,-0.06267829,-0.020643545,-0.20904957,-0.08995304,-0.52635354,-0.40960723,-0.2866896,-0.25082955,-0.06304149,-0.26746312,-0.20410551,-0.12801029,-0.045454547,0.4311582,-0.087317266,0.2334121,-0.17239286,-0.45660767,-0.18119368,-0.09175541,-0.17770454,-0.22647594,0.0977654,-0.285473,-0.064097375,-0.43257228,-0.29765296,0.71173257,-0.023786675,-0.30900973,-0.2668123,-0.3502034,-0.6787822,-0.11158503,-0.23281044,0.25806046,-0.07888113,0.1607452,0.7312315,-0.10841153,-0.1220244,-0.7411154,-0.27966487,-0.21834551,0.17255247,-0.3664225,-0.19389953,0.84958124,-0.4004286,-0.69414437,0.21632574,0.46751666,-0.2546159,-0.0043599536,-0.062181745,-0.18415679,-0.18373865,-0.15057872,-0.24843599,-0.18115804,-0.15062712,-0.085642904,-0.40431094,-0.014800123,-0.121131115,-0.3794295,0.551387,-0.38594157,0.25439653,0.20581573,-0.18856055,0
