rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_HES3,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SKIL,methylation_gene__GENE_UNC84B,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_NPBWR2,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_CNIH,methylation_gene__GENE_TRIB3,methylation_gene__GENE_ZNF619,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_RTP1,methylation_gene__GENE_DDX60,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_DUSP4,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_TBC1D28,methylation_gene__GENE_GMFB,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_DDX56,methylation_gene__GENE_CGRRF1,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_FAM59A,rnaseq_gene__GENE_DEFB108B,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,2.758497,0.05225125,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.4002124,-0.08606776,-0.062246185,-0.23424207,-0.041330405,-0.06825314,0.27495274,-0.048288155,-0.083192356,-0.05877857,-0.5404265,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.20950899,-0.09926551,-0.13838363,-0.20691572,-0.08408102,-0.066061795,-0.42655036,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.3783528,-0.09939945,-0.07587367,-1.0251693,-0.20046626,-0.18789676,-0.2577851,-0.050521668,-0.08846551,-0.31413653,-0.11980957,0.023371257,-0.12264586,-0.18440436,0.6245681,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.2052134,-0.34683728,-0.13944355,-0.4345085,-0.34398082,-0.10081922,-0.40721297,-0.48021096,-0.3593425,-0.079487145,-0.061940223,-0.18295817,-0.065219104,0.03685617,-0.39507917,-0.04301151,-0.16144404,-0.35073027,-0.49031442,-0.051617455,-0.084201984,0.15143828,-0.026401257,-0.39936572,-0.14199477,-0.49316567,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.37861356,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.21031907,-0.08606776,-0.062246185,0.01771046,-0.041330405,-0.06825314,0.16685534,-0.048288155,-0.083192356,-0.05877857,-0.07196643,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.103221595,-0.09926551,-0.13838363,-0.29449385,-0.08408102,-0.066061795,-0.6981903,-0.09467098,-0.09391567,-0.08561648,1.4903508,0.08247012,-0.09939945,-0.07587367,-0.11105042,-0.32326797,-0.032786746,0.2174459,-0.050521668,-0.08846551,-0.1418741,-0.11980957,-0.08135141,-0.0060090995,0.07738259,3.3792949,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.43848073,-0.3492758,-0.13944355,0.8017812,0.026929121,-0.034738358,-0.2964429,1.0013033,0.13664797,-0.079487145,-0.061940223,0.020743031,-0.065219104,0.13742526,4.024206,-0.04301151,-0.16144404,-0.08109189,-0.5337114,-0.051617455,-0.084201984,-0.7732594,-0.63470894,-0.3766221,-0.14199477,4.181655,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.05451468,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.04586085,-0.08606776,-0.062246185,-0.21391815,-0.041330405,-0.06825314,-0.2680833,-0.048288155,-0.083192356,-0.05877857,-0.14569815,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.16814241,-0.09926551,-0.13838363,-0.50827867,-0.08408102,-0.066061795,-0.50373554,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.3525124,-0.09939945,-0.07587367,-0.47911057,-0.4582478,-0.24997127,-0.33037326,-0.050521668,-0.08846551,-0.09865783,-0.11980957,-0.32628238,-0.0165508,-0.2532957,-0.50298953,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.12455282,-0.37093112,-0.13944355,1.8033867,-0.14752221,-0.16546789,-0.22079927,22.833755,0.23724823,-0.079487145,-0.061940223,-0.38518202,-0.065219104,-0.23816068,0.04737492,-0.04301151,-0.16144404,-0.577231,-0.663106,-0.051617455,-0.084201984,-0.6397137,-0.3133447,-0.37828353,-0.14199477,0.5338251,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.49007794,-0.061702468,-0.050053358,1.0161506,-0.07234395,-0.06925289,-0.5836888,-0.08606776,-0.062246185,-0.4676675,-0.041330405,-0.06825314,0.21623088,-0.048288155,-0.083192356,-0.05877857,0.41433942,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.24702527,-0.09926551,-0.13838363,0.30332384,-0.08408102,-0.066061795,0.98687035,-0.09467098,2.322745,-0.08561648,-0.19387476,-0.023108117,-0.09939945,-0.07587367,-0.057910144,0.96623605,0.018024957,0.020526987,-0.050521668,-0.08846551,-0.38740784,-0.11980957,-0.28252107,-0.18903716,5.5147076,-0.6309144,-0.078358516,-0.04293071,-0.23341642,-0.11066106,0.14698462,-0.02638453,-0.13944355,-0.4345085,-0.19872208,-0.37696332,-0.051156025,0.7676636,-0.3074748,-0.079487145,-0.061940223,0.19170395,-0.065219104,0.20552519,-0.20640743,-0.04301151,-0.16144404,-0.13478157,2.2373862,-0.051617455,-0.084201984,1.3238055,0.5483039,-0.1914325,-0.14199477,-0.2957482,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.08446265,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.060923375,-0.08606776,-0.062246185,-0.053274672,-0.041330405,-0.06825314,-0.32566747,-0.048288155,-0.083192356,-0.05877857,-0.08599264,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.0280709,-0.09926551,-0.13838363,-0.18417612,-0.08408102,-0.066061795,-0.74205875,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.18778257,-0.09939945,-0.07587367,0.35401174,-0.24647363,-0.36901993,-0.25446105,-0.050521668,-0.08846551,-0.2188102,-0.11980957,-0.20943636,0.19467586,-0.20585823,0.066381045,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.1759104,-0.15320821,-0.13944355,-0.4345085,-0.17993651,0.035970863,-0.019585533,-0.33687967,0.3140394,-0.079487145,-0.061940223,0.3350261,-0.065219104,0.018311668,-0.02218332,-0.04301151,-0.16144404,-0.33970562,-0.5514606,-0.051617455,-0.084201984,-0.073378846,-0.5719704,-0.35049576,-0.14199477,0.01438574,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.096239306,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.11743919,-0.08606776,-0.062246185,-0.023614483,-0.041330405,-0.06825314,0.268674,-0.048288155,-0.083192356,-0.05877857,-0.25276822,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.23952287,-0.09926551,-0.13838363,-0.3497762,-0.08408102,-0.066061795,-0.36691633,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.4690216,-0.09939945,-0.07587367,0.005070755,0.53331786,0.07817179,-0.11764204,-0.050521668,-0.08846551,-0.22264268,-0.11980957,-0.4274183,-0.034120966,-0.16808999,0.79702544,-0.078358516,-0.04293071,-0.23341642,-0.11066106,0.2013697,-0.2881174,-0.13944355,2.1212308,0.13542011,0.0357172,0.19415526,-0.2717374,0.017258607,-0.079487145,-0.061940223,0.19571272,-0.065219104,-0.68284404,0.6519502,-0.04301151,-0.16144404,0.56222236,-0.31671923,-0.051617455,-0.084201984,11.104163,0.7536856,-0.1609551,-0.14199477,-0.38598517,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.15567051,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.08522806,-0.08606776,-0.062246185,-0.101632155,-0.041330405,-0.06825314,0.27561694,-0.048288155,-0.083192356,-0.05877857,0.080719694,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.13763747,-0.09926551,-0.13838363,-0.4342879,-0.08408102,-0.066061795,0.0020309386,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.16215593,-0.09939945,-0.07587367,0.763337,-0.42635465,0.1286022,0.21711263,-0.050521668,-0.08846551,0.04011717,-0.11980957,0.17558792,-0.095141746,0.1029273,-0.74119335,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.24160016,1.0617273,2.7701633,-0.4345085,-0.028214166,-0.13824065,0.9550014,0.30429605,-0.23298527,-0.079487145,-0.061940223,-0.4325941,-0.065219104,0.10592683,0.015121601,-0.04301151,-0.16144404,0.2099254,1.7038509,-0.051617455,-0.084201984,0.012141281,-0.23397481,-0.10352322,4.5438776,-0.055631798,-0.05221101,0
-0.030400895,-0.030400896,32.863373,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.21441194,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.5152782,-0.08606776,-0.062246185,-0.23769908,-0.041330405,-0.06825314,-0.5492936,-0.048288155,-0.083192356,-0.05877857,0.0027243712,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.0853502,-0.09926551,-0.13838363,0.87513655,-0.08408102,-0.066061795,-0.23775338,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.35723597,-0.09939945,-0.07587367,16.459297,0.043045685,-0.06831753,-0.17577675,-0.050521668,-0.08846551,-0.31657633,-0.11980957,0.22515085,-0.0934696,-0.1595244,-0.7189148,-0.078358516,-0.04293071,3.440201,-0.11066106,-0.17495166,0.055469003,-0.13944355,-0.4345085,-0.08792942,-0.17697498,0.043033965,1.1037935,-0.44296753,-0.079487145,-0.061940223,0.08702891,-0.065219104,19.287422,-0.6211304,-0.04301151,-0.16144404,-0.31767598,0.47345415,-0.051617455,-0.084201984,0.46296123,0.18059057,-0.13445912,-0.14199477,-0.65937483,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.38256717,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.68020684,-0.08606776,-0.062246185,-0.32436776,-0.041330405,-0.06825314,-0.39598888,-0.048288155,-0.083192356,-0.05877857,0.34968755,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.21422473,-0.09926551,-0.13838363,-0.42150187,-0.08408102,-0.066061795,-0.15906972,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.027630152,-0.09939945,-0.07587367,-0.40196282,1.13598,-0.22106826,-0.17375271,-0.050521668,-0.08846551,-0.26525128,-0.11980957,0.0061363736,-0.2931052,-0.05058846,-0.81808,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.20341393,-0.24793515,-0.13944355,-0.4345085,-0.23737395,-0.1834672,-0.23305847,-0.34033236,-0.459997,-0.079487145,-0.061940223,-0.24034277,-0.065219104,-0.1309558,-0.4156217,-0.04301151,-0.16144404,-0.69285846,-0.030218355,-0.051617455,-0.084201984,-0.32255957,0.53539306,-0.3419593,-0.14199477,-0.18289651,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.08928149,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.1672521,-0.08606776,-0.062246185,-0.093685165,-0.041330405,-0.06825314,-0.4089039,-0.048288155,-0.083192356,-0.05877857,-0.12837636,-0.059162382,-0.071920976,0.49541256,-0.06418999,-0.089100406,4.898201,-0.09926551,-0.13838363,-0.17102547,-0.08408102,-0.066061795,0.02382149,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.076087415,-0.09939945,-0.07587367,0.6315665,0.83658344,-0.024988404,-0.04013893,-0.050521668,-0.08846551,-0.3572819,-0.11980957,-0.2045557,-0.055377223,-0.015405823,-0.65158534,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.181149,0.6616944,-0.13944355,-0.4345085,-0.151672,-0.24531506,-0.078897215,1.139137,-0.1928145,-0.079487145,-0.061940223,-0.17471656,-0.065219104,0.2343741,-0.21848173,-0.04301151,-0.16144404,0.12737632,-0.31136072,-0.051617455,-0.084201984,1.5532012,-0.06661789,-0.0809489,-0.14199477,-0.22108023,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.19373389,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.12793101,-0.08606776,-0.062246185,-0.32538977,-0.041330405,-0.06825314,-0.37655017,-0.048288155,-0.083192356,-0.05877857,-0.21227895,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.48415744,-0.09926551,-0.13838363,-0.67252004,-0.08408102,-0.066061795,0.647936,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.229913,-0.09939945,-0.07587367,0.99418116,-0.19655518,-0.20533715,-0.2834102,-0.050521668,-0.08846551,-0.35679665,-0.11980957,-0.33467552,-0.19417027,-0.2851619,0.27524552,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.34177828,-0.6240342,-0.13944355,-0.4345085,-0.024839565,-0.24841526,-0.27228662,-0.30085298,-0.41406697,-0.079487145,-0.061940223,0.43166864,-0.065219104,-0.6907292,-0.39766115,-0.04301151,-0.16144404,-0.52450633,-0.4045202,-0.051617455,-0.084201984,-0.73706555,-0.7257289,-0.37606204,-0.14199477,0.2195359,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.13060072,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.2498437,-0.08606776,-0.062246185,-0.28354546,-0.041330405,-0.06825314,-0.4639878,-0.048288155,-0.083192356,-0.05877857,-0.2799621,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.30927518,-0.09926551,-0.13838363,-0.4164956,-0.08408102,-0.066061795,-1.2975856,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.2039463,-0.09939945,-0.07587367,0.5622601,-0.64871365,-0.14753719,-0.034245603,-0.050521668,-0.08846551,0.06846232,-0.11980957,-0.5376657,-0.12211026,-0.2017043,-0.42848343,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.49228477,-0.5466667,-0.13944355,0.44622213,-0.4209274,-0.07750899,-0.3186952,-0.3097088,-0.16000137,-0.079487145,-0.061940223,-0.111893,-0.065219104,-0.9554003,-0.54611063,-0.04301151,-0.16144404,0.09431051,0.013389872,-0.051617455,-0.084201984,0.9116467,-0.3537883,-0.4856308,-0.14199477,-0.21143368,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.27923888,-0.061702468,-0.050053358,0.8509285,-0.07234395,-0.06925289,-0.1270768,-0.08606776,-0.062246185,0.34551743,-0.041330405,-0.06825314,-0.46214667,-0.048288155,-0.083192356,-0.05877857,-0.3331781,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.43729255,-0.09926551,-0.13838363,-0.27903384,-0.08408102,-0.066061795,-0.5942445,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.39109176,-0.09939945,-0.07587367,-0.9936127,-0.35112926,-0.115264416,-0.13352041,-0.050521668,-0.08846551,-0.33010447,-0.11980957,0.021023294,-0.1936195,-0.04698069,0.2819487,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.26943895,-0.81786704,-0.13944355,-0.4345085,-0.3036663,-0.11456724,-0.19487822,-0.29625365,0.1162301,-0.079487145,-0.061940223,-0.2751919,-0.065219104,-0.21161029,0.41430104,-0.04301151,-0.16144404,0.16292906,0.3427931,-0.051617455,-0.084201984,-0.27569965,-0.004572817,-0.22616816,1.0712707,0.08897183,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.5896141,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.30105826,-0.08606776,-0.062246185,-0.30678988,-0.041330405,-0.06825314,-0.5884207,-0.048288155,-0.083192356,-0.05877857,-0.54805964,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.34481654,-0.09926551,-0.13838363,-0.56997657,-0.08408102,-0.066061795,-0.7437828,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.69163245,-0.09939945,-0.07587367,-0.9328381,-0.8803929,-0.26723388,-0.25270352,-0.050521668,2.002045,-0.3002887,-0.11980957,-0.14377844,-0.19391306,-0.4333257,-0.4922198,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.30275777,-0.7549009,-0.13944355,0.95645756,-0.0958254,-0.2626148,-0.13093235,-0.47655213,-0.14486171,-0.079487145,-0.061940223,-0.43775123,-0.065219104,-0.37736458,-0.69812644,-0.04301151,-0.16144404,-0.5127481,-0.3758953,-0.051617455,-0.084201984,-0.46413973,-0.7084687,-0.38117152,-0.14199477,-0.31030247,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.4669248,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.20579217,-0.08606776,-0.062246185,0.11742567,-0.041330405,-0.06825314,0.12442902,-0.048288155,-0.083192356,-0.05877857,-0.46124882,-0.059162382,-0.071920976,-0.14370757,-0.06418999,6.6784596,-0.30063275,4.023843,-0.13838363,0.09641184,-0.08408102,-0.066061795,-0.06819505,-0.09467098,-0.09391567,11.386753,-0.19387476,0.10809358,-0.09939945,-0.07587367,-0.38879064,0.07505999,-0.019429054,24.472734,-0.050521668,-0.08846551,-0.1560805,-0.11980957,0.008881728,-0.029387036,-0.09035788,-0.12568732,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.4391769,-0.089820705,-0.13944355,0.5573539,-0.086615145,-0.12105014,-0.34052527,-0.25294912,0.16288847,-0.079487145,-0.061940223,0.18509376,-0.065219104,1.2448512,0.13421205,-0.04301151,-0.16144404,-0.27856612,-0.15802175,-0.051617455,-0.084201984,0.005406585,-0.28077304,-0.3838329,-0.14199477,0.17765993,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.25852934,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.43533713,-0.08606776,-0.062246185,-0.45307192,-0.041330405,-0.06825314,-0.6820825,-0.048288155,-0.083192356,-0.05877857,-0.5732259,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.5231699,-0.09926551,21.445602,-0.3002654,-0.08408102,-0.066061795,-1.0118148,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.61862457,-0.09939945,-0.07587367,-0.64880115,-0.926248,-0.24213283,-0.42982906,-0.050521668,-0.08846551,-0.22406115,-0.11980957,-0.42680913,-0.22127928,-0.2415876,-0.5525235,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.6042214,-0.98962384,-0.13944355,0.49583882,-0.28166157,-0.22188266,-0.35752276,-0.7643095,-0.49346456,-0.079487145,-0.061940223,-0.5369029,-0.065219104,-0.28350404,0.009860201,-0.04301151,-0.16144404,-0.34467325,-0.39805165,-0.051617455,-0.084201984,-0.7039301,-0.34362328,-0.60318017,-0.14199477,-0.78844595,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.02170757,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.16048078,-0.08606776,-0.062246185,-0.17716588,-0.041330405,-0.06825314,0.09423189,-0.048288155,-0.083192356,-0.05877857,0.04451761,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.42640814,-0.09926551,-0.13838363,-0.15240431,-0.08408102,-0.066061795,-0.6360725,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.44711614,-0.09939945,-0.07587367,-0.9851743,0.12595315,-0.2302275,-0.24923591,-0.050521668,-0.08846551,11.084031,-0.11980957,-0.2450974,-0.16127712,-0.08017532,0.83872825,-0.078358516,-0.04293071,-0.23341642,-0.11066106,0.27573642,0.14165668,13.600837,-0.4345085,-0.38621828,-0.1895059,-0.22617385,-0.4575989,-0.23622768,-0.079487145,-0.061940223,0.21155295,-0.065219104,-0.016776985,-0.43708542,-0.04301151,-0.16144404,-0.3207075,-0.006319894,-0.051617455,-0.084201984,0.022220837,-0.3891156,-0.27239588,-0.14199477,-0.29425687,-0.05221101,1
