rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_GPI,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_SPACA1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_MLN,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_ZNF672,methylation_gene__GENE_PRCP,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_LRRC20,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_COASY,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_ADAR,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_DUSP4,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_SPATA13,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_UNC84B,methylation_gene__GENE_RSAD2,cnv_log2__GENE_IL36G,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_VCY,cnv_log2__GENE_DDX18,methylation_gene__GENE_TRAF6,cnv_log2__GENE_LOC101927709,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF619,cnv_log2__GENE_STEAP3,rnaseq_gene__GENE_SRY,methylation_gene__GENE_KCNIP3,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PARP4,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ITPA,cnv_log2__GENE_TMEM37,cnv_log2__GENE_MARCO,cnv_log2__GENE_C2ORF76,cnv_log2__GENE_DBI,cnv_log2__GENE_INSIG2,cnv_log2__GENE_EN1,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_SCARNA4,cnv_log2__GENE_HIPK3,cnv_log2__GENE_C1QL2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_ANXA5,cnv_log2__GENE_CKAP2L,cnv_log2__GENE_IL1A,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_ZNF160,target
-0.22547875,-0.2355832,-0.08995304,-0.6776133,-0.3304904,-0.31136838,-0.10941658,-0.07296509,-0.050556514,-0.43487698,-0.13956253,-0.21834551,1.3239691,-0.0510505,-0.30913323,-0.2744887,-1.1655475,-0.12801029,-0.33005098,-0.19127981,-0.8144233,-0.25340986,-0.056336332,0.2615178,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.35460484,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.18972978,-0.73276234,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.25399733,0.9751595,0.9308214,0.0,-0.38656104,0.30961084,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.27295735,-0.05666739,0.11060754,-0.4956792,-0.18443629,-0.68206733,-1.2831882,-0.9172752,-0.15919974,-0.3431322,-0.34113103,-0.49597088,0.028708149,-0.2843588,1.2974031,-0.094022274,-0.15248702,1.3235217,0.45730898,1.0825012,-0.13164584,-0.13500252,1.121686,-0.61129725,-0.3910161,-0.37786034,-0.1845758,-0.7328705,-0.19022886,0.56235665,1.1246237,1.0874615,1.1201692,1.1201692,1.0944073,1.0872726,-0.16693339,-0.07712625,0.48537946,1.0900253,-0.27966487,-0.11674749,1.40465,1.40465,-0.34156528,0.040239688,-0.35700625,1
-0.22547875,-0.2355832,-0.08995304,-1.784372,-0.36260498,-0.31136838,0.39652222,-0.07296509,-0.050556514,-0.43487698,-0.97473836,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-1.6075637,-0.12801029,-0.35830712,-0.19127981,-1.0054022,-0.25340986,-0.056336332,-1.1226135,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-1.8859292,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,0.21305214,-0.11158503,0.107854955,-1.3056915,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-1.269594,1.8322593,1.7572683,0.0,-0.40811497,-0.29760373,1.2112455,-0.068801284,-0.29211408,-0.24371879,-0.37427187,-0.05666739,-0.25936484,-0.4956792,-0.22528903,-1.0369523,-1.4857049,-0.9172752,-0.15696706,-0.3431322,-0.40000665,-0.079521805,-0.9229563,0.06282303,1.123476,-0.094022274,-0.15248702,1.1496843,-1.2257547,0.93573314,-0.13164584,-0.4027779,0.9716098,-0.61129725,-0.22613358,-0.37786034,-0.8154865,1.842996,-0.2091173,-0.82567346,0.9743375,0.9401805,0.9701283,0.9701283,0.9466938,0.939978,-0.16693339,-0.07712625,1.0168256,0.94236493,-0.27966487,-1.0480016,1.2189351,1.2189351,-0.34156528,0.23093309,-0.4323305,1
-0.22547875,-0.2355832,-0.08995304,-1.098492,1.8313398,-0.31136838,7.4992576,-0.07296509,-0.050556514,4.202844,-0.11477475,-0.21834551,-0.15588616,-0.0510505,0.50686556,-0.2744887,0.5093845,-0.12801029,-0.538235,1.522974,-0.4602457,-0.25340986,-0.056336332,9.089127,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-1.2065856,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.57620084,3.2411978,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-1.2618785,-0.14315167,-0.14749494,0.0,-0.37780228,0.020150479,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.29183945,-0.05666739,-0.25804612,-0.4956792,-0.12278011,-0.65151924,3.508061,-0.022704804,-0.040844813,-0.3431322,0.034771584,-0.11201213,0.04178912,0.045556158,1.0705417,-0.094022274,-0.15248702,1.0967772,1.886419,0.89106464,-0.13164584,0.5768106,0.9259344,-0.61129725,-0.54439217,-0.37786034,-0.16602379,-0.39650908,-0.049624316,0.52350104,0.9285982,0.8953558,0.9244637,0.9244637,0.90173745,0.89514923,-0.16693339,-0.07712625,-1.2028887,0.8974248,-0.27966487,-0.6797775,1.1624132,1.1624132,1.4069886,0.24499668,-0.359526,0
-0.22547875,-0.2355832,-0.08995304,-0.6785345,-0.10551783,-0.31136838,-1.2530794,-0.07296509,-0.050556514,-0.43487698,-0.5623262,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.3142956,-0.12801029,-0.45696735,6.4392214,-0.97450846,-0.25340986,-0.056336332,-1.2085177,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.4323678,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,0.25157994,-0.11158503,0.32641062,-0.38504022,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.9080457,-3.3593168,-3.2486384,0.0,-0.40073353,-0.30156565,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.25482076,-0.05666739,0.057095587,-0.4956792,-0.112151176,0.087296754,-0.5557135,-0.25984693,-0.16518536,0.3914317,0.12018973,-0.46340302,1.0602143,0.34362027,-0.72922486,-0.094022274,-0.15248702,3.949978,-0.40169674,3.2999752,-0.13164584,-0.33555713,3.3891418,-0.61129725,-0.4337815,-0.37786034,-0.86133564,-0.24068312,-0.23198865,2.0649981,3.3952508,3.3126857,3.3870902,3.3870902,3.3261669,3.312702,-0.16693339,-0.07712625,-0.107862666,3.3209813,-0.27966487,-1.1430869,-0.75933194,-0.75933194,-0.34156528,-0.14571811,-0.329623,1
-0.22547875,-0.2355832,-0.08995304,0.2470512,-0.3886033,-0.31136838,-0.40988988,-0.07296509,-0.050556514,-0.43487698,-0.50440735,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.5712879,-0.12801029,-0.39151606,-0.19127981,-0.31581548,-0.25340986,-0.056336332,-1.8059088,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.45296356,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.23294878,-0.51577276,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.34221268,0.18336254,0.16734196,0.0,-0.33800107,-0.29794955,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.3015037,-0.05666739,0.30282846,1.4105077,-0.27218264,-0.91174585,-0.3899235,2.22477,0.015977254,-0.3431322,-0.44102347,-0.4830566,0.5735041,-0.49655035,-0.57042193,-0.094022274,-0.15248702,-0.5433408,-0.86500525,-0.4936601,-0.13164584,-0.031587597,-0.4900019,0.986028,-0.4093878,-0.37786034,-0.90114516,0.70966,-0.15084155,0.11406466,-0.48931885,-0.49420866,-0.49113896,-0.49113896,-0.4919083,-0.49454358,-0.16693339,-0.07712625,-0.26606056,-0.49571893,-0.27966487,-0.3858917,-0.58976614,-0.58976614,-0.34156528,-0.34988102,-0.41966572,1
-0.22547875,-0.2355832,-0.08995304,0.67475915,-0.025764173,-0.31136838,0.22951293,-0.07296509,-0.050556514,-0.43487698,0.36985287,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,1.480536,-0.12801029,2.4461484,-0.19127981,0.38617444,-0.25340986,-0.056336332,-0.5347433,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.09117134,-0.09175541,-0.09292495,-0.14358915,-0.045454547,0.15980119,1.2974236,-0.39034873,-0.11158503,-0.105695486,-0.2445457,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.43881357,0.31396824,0.29327673,0.0,9.089351,-0.075713545,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.2897259,-0.05666739,-0.1324984,-0.4956792,-0.1546148,0.84760517,-0.105588764,-0.9172752,-0.06490575,-0.3431322,-0.118490905,0.15375425,-0.56567657,0.30586177,-0.1923197,-0.094022274,-0.15248702,-0.16543344,-0.3410465,-0.17459908,-0.13164584,0.1138004,-0.1637493,-0.61129725,-0.4928182,-0.37786034,-0.8027626,-0.066079184,-0.097650945,-0.30735278,-0.16260983,-0.17403252,-0.16496322,-0.16496322,-0.17079179,-0.17433788,-0.16693339,10.184688,-0.35257503,-0.17471804,-0.27966487,0.28474048,-0.18603818,-0.18603818,0.12547073,0.14022039,-0.38559884,1
-0.22547875,-0.2355832,-0.08995304,-0.04185611,-0.03129215,-0.31136838,-1.36132,-0.07296509,-0.050556514,-0.43487698,-0.5042742,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,0.2425434,-0.12801029,-0.27371767,2.5016704,-0.8594894,-0.25340986,-0.056336332,-0.08463291,-0.08417187,1.9397625,-0.12514226,-0.07814217,-0.10339415,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.023076046,-0.32872725,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.689968,-0.12274454,-0.12781763,0.0,-0.17367543,4.940619,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.30392092,-0.05666739,-0.043446984,-0.4956792,-0.16045853,-0.75467736,-1.3627453,-0.9172752,-0.21042587,-0.3431322,-0.38198313,-0.2107866,-0.048244316,-0.25541273,-0.15829052,-0.094022274,-0.15248702,-0.13142179,-0.2505452,-0.1458836,-0.13164584,0.0884119,-0.13438658,0.2740705,-0.3029851,-0.37786034,0.34489778,-0.44630903,-0.23292513,1.6466904,-0.13320602,-0.14521667,-0.13560742,-0.13560742,-0.14189132,-0.14551938,-0.16693339,-0.07712625,-0.39706817,-0.14582798,0.7250425,-0.45931455,-0.14970268,-0.14970268,-0.34156528,0.044824466,-0.38894466,1
-0.22547875,-0.2355832,-0.08995304,-0.23725007,0.013367988,-0.31136838,-0.20544125,-0.07296509,-0.050556514,0.43548185,-0.7355464,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.87897366,-0.12801029,0.07393637,-0.19127981,0.035650663,-0.25340986,-0.056336332,1.0119522,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.46101388,-0.09175541,-0.09292495,4.4140034,-0.045454547,-0.3086284,-0.29357803,0.5838711,-0.11158503,-0.21905403,0.18382108,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.9477668,-0.012545988,-0.021560177,0.0,-0.352418,-0.21044944,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.07442791,-0.05666739,0.09527661,-0.4956792,-0.1374627,0.21462251,-1.2404685,-0.9172752,6.949943,-0.3431322,-0.2785916,-0.049817145,-0.93184495,-0.04883101,-0.078889035,-0.094022274,-0.15248702,-0.052061215,-0.0040828143,-0.07888079,13.78341,0.2055601,-0.06587352,-0.61129725,-0.28614897,-0.37786034,-1.1004288,-0.61525506,-0.22776596,0.70435643,-0.06459712,-0.07797967,-0.067110494,-0.067110494,-0.074456826,-0.07827616,-0.16693339,-0.07712625,0.29257578,-0.078417785,-0.27966487,0.27992168,-0.064919785,-0.064919785,-0.34156528,-0.100220785,-0.3396001,0
-0.22547875,-0.2355832,-0.08995304,-0.3046613,-0.06606552,-0.31136838,-0.29459742,-0.07296509,-0.050556514,-0.43487698,-0.9050163,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.019546332,-0.12801029,-0.022716274,-0.19127981,-0.5308703,-0.25340986,-0.056336332,-0.81939584,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.8662201,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.369764,-0.5575129,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.7002977,-0.35946736,-0.3560744,0.0,0.119873956,-0.11363963,-0.28256753,-0.068801284,0.5721012,-0.24371879,-0.34439462,-0.05666739,0.25302207,-0.4956792,0.05564516,-0.9854657,-0.9892747,-0.5685591,-0.17628548,-0.3431322,0.092481256,-0.1803553,-0.38888252,-0.1806108,-0.4796774,-0.094022274,-0.15248702,-0.4526431,3.3943057,-0.41708544,-0.13164584,-0.0356566,-0.4117013,-0.61129725,-0.35057864,-0.37786034,0.6585965,-0.15149081,-0.21866083,-0.41676176,-0.41090867,-0.4173664,-0.41285676,-0.41285676,-0.41484034,-0.41769418,-0.16693339,-0.07712625,-1.2127761,-0.4186787,-0.27966487,-0.6080458,-0.49287146,-0.49287146,-0.34156528,-0.09847616,-0.39149114,1
0.704285,-0.2355832,-0.08995304,0.66607136,-0.23222256,-0.31136838,-0.38878253,-0.07296509,-0.050556514,0.7386,-0.026209043,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.18795766,-0.12801029,-0.020463578,-0.19127981,-0.32048202,-0.25340986,-0.056336332,2.4803743,-0.08417187,-0.2810898,-0.12514226,2.2487023,-0.16511668,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,-0.05790944,0.8368478,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.21184888,0.13846684,0.12405189,0.0,-0.37643954,-0.27031726,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.29862723,-0.05666739,0.46646917,-0.4956792,-0.1149084,-0.46328095,-0.8822587,0.46906596,-0.124051034,-0.3431322,20.674263,-0.05248863,0.67963254,0.11724055,-0.4985825,-0.094022274,-0.15248702,-0.47153842,1.0131068,-0.4330385,-0.13164584,11.540174,-0.42801392,-0.61129725,-0.39251935,0.3701364,0.020279493,-0.5923195,-0.03736905,1.2828312,-0.42724413,-0.43337524,-0.4291656,-0.4291656,-0.4308962,-0.43370453,-0.16693339,-0.07712625,0.7424511,-0.43472877,0.5133686,6.4005513,-0.5130578,-0.5130578,0.40415934,-0.39263505,-0.40801194,1
-0.22547875,-0.2355832,-0.08995304,0.4052817,0.19574158,-0.31136838,0.6526764,-0.07296509,-0.050556514,-0.43487698,0.734932,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,0.3535519,-0.12801029,-0.2738358,-0.19127981,0.8038997,-0.25340986,-0.056336332,-1.0586649,-0.08417187,-0.2810898,-0.12514226,-0.07814217,0.10507091,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.13288109,-0.12367638,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.6791922,2.6730337,2.5679736,0.0,-0.3398455,-0.25729787,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.3825071,-0.05666739,0.26671362,-0.4956792,-0.13458939,-0.1873787,-0.98529345,-0.4759324,-0.16157055,-0.3431322,-0.12258861,-0.4594155,0.22206354,0.34073088,-0.21500586,-0.094022274,-0.15248702,-0.18810791,0.0044687274,-0.19374277,-0.13164584,-0.14889197,-0.18332447,-0.61129725,-0.076453514,-0.37786034,-0.6641637,-0.8261171,-0.029143214,-0.42973506,-0.18221238,-0.1932431,-0.18453377,-0.18453377,-0.19005878,-0.19355023,-0.16693339,-0.07712625,-1.3907487,-0.19397812,-0.27966487,0.05060936,-0.21026188,-0.21026188,-0.34156528,0.18240646,-0.3979323,0
-0.22547875,-0.2355832,-0.08995304,0.021807563,-0.16177516,-0.31136838,-0.40203494,-0.07296509,-0.050556514,-0.43487698,-0.012314108,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.18310456,-0.12801029,-0.14070158,-0.19127981,0.08749226,-0.25340986,-0.056336332,3.794621,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.11408455,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.28621095,-0.34441295,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.63953733,-0.490073,-0.48200914,0.0,-0.25591415,-0.11120169,-0.28256753,-0.068801284,0.45419294,-0.24371879,-0.13681205,-0.05666739,0.25966662,-0.4956792,-0.10856441,-0.29234496,-0.71340334,-0.41399655,-0.15037303,-0.3431322,-0.22108501,-0.094450995,1.2504268,-0.06598628,-0.38137084,-0.094022274,-0.15248702,-0.35438716,-0.5601396,-0.3341296,-0.13164584,0.46503758,-0.32687563,-0.61129725,-0.53484577,-0.37786034,0.8311543,1.0855863,-0.055985816,-0.21115439,-0.32596433,-0.3341206,-0.3280511,-0.3280511,-0.33135006,-0.33444074,-0.16693339,-0.07712625,1.3801863,-0.3352185,-0.27966487,-0.23976536,-0.3879022,-0.3879022,-0.34156528,-0.25017464,-0.39738998,0
-0.22547875,-0.2355832,-0.08995304,0.032554153,-0.052280176,1.0586286,-0.6637269,-0.07296509,-0.050556514,-0.43487698,-0.14015478,-0.21834551,-0.15588616,-0.0510505,4.195117,-0.2744887,0.5330505,-0.12801029,0.13291779,-0.19127981,-0.20528425,-0.25340986,-0.056336332,-1.0358789,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.10406993,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,0.34129184,-0.11158503,-0.53867704,0.12602141,-0.045454547,-0.077656925,-0.06326722,-0.14762473,0.2003718,0.18744397,0.17127743,0.0,1.9804062,-0.21630523,1.528723,-0.068801284,-0.29211408,-0.24371879,-0.3499696,-0.05666739,-0.26979256,0.28648648,-0.14852875,0.64171904,-1.5377365,1.1103041,-0.14228448,-0.3431322,-0.49034306,0.013982048,-0.54319376,-0.33740416,-0.056202907,-0.094022274,-0.15248702,-0.029386781,-0.53652006,-0.059737135,-0.13164584,-0.31702846,-0.046298366,2.1298485,0.058742624,1.6248156,-0.09528885,-0.8620672,-0.10979264,-0.7508969,-0.044994593,-0.05876911,-0.047539957,-0.047539957,-0.05518984,-0.059063826,-0.16693339,-0.07712625,0.2999913,-0.05915774,-0.27966487,-0.352695,-0.04069612,-0.04069612,-0.34156528,-0.30448896,-0.39306676,0
-0.22547875,-0.2355832,-0.08995304,-0.5412845,0.003212201,-0.31136838,-0.8882903,-0.07296509,-0.050556514,-0.43487698,-0.5518963,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.5723033,-0.12801029,0.15327889,-0.19127981,0.0921409,-0.25340986,-0.056336332,0.12421688,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.17205591,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,2.519733,-0.39034873,-0.11158503,-0.296031,1.1581609,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.92031634,0.15887399,0.1437292,0.0,-0.36147022,-0.2561379,-0.28256753,5.029577,0.35348997,1.0927668,-0.3818745,-0.05666739,-0.056144796,-0.4956792,-0.1517155,0.42845652,-0.2839642,-0.65677005,-0.14096372,-0.3431322,-0.2529905,0.08212587,0.25601894,-0.43662432,-0.1885387,-0.094022274,-0.15248702,-0.16165438,-0.14306527,-0.17140849,-0.13164584,0.031519152,-0.1604868,-0.61129725,-0.24787037,-0.37786034,0.7537155,0.1203778,-0.0010054018,-0.5052271,-0.15934275,-0.17083077,-0.16170149,-0.16170149,-0.16758063,-0.17113583,-0.16693339,-0.07712625,1.00941,-0.17150806,-0.27966487,-0.539192,-0.18200094,-0.18200094,-0.34156528,-0.028809765,-0.36658624,1
-0.22547875,-0.2355832,-0.08995304,-0.055183362,0.28691906,-0.31136838,0.28244042,-0.07296509,-0.050556514,-0.43487698,0.9841463,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,-0.800019,-0.12801029,-0.29966286,-0.19127981,-0.00015947456,-0.25340986,-0.056336332,1.3774283,-0.08417187,-0.2810898,2.9012945,-0.07814217,0.3085559,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,-0.26715383,-0.14797926,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.12530568,0.3098868,0.28934127,0.0,-0.36075434,-0.36070865,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.36426842,-0.05666739,-0.2772711,-0.4956792,-0.24330427,0.3722111,-0.0985032,1.3082767,-0.13669461,-0.3431322,-0.1574351,0.066144995,-0.2245618,-0.19733134,-0.029735755,-0.094022274,-0.15248702,-0.0029332666,-0.66424257,-0.03740287,-0.13164584,-0.17395835,-0.023460688,-0.61129725,-0.32694894,-0.37786034,-0.11757094,-1.634938,-0.050026435,-0.41804793,-0.022124967,-0.03635678,-0.02470766,-0.02470766,-0.032711685,-0.03664943,-0.16693339,-0.07712625,-0.49594188,-0.03668768,-0.27966487,-0.20233649,-0.012435164,-0.012435164,-0.34156528,-0.1498289,-0.35360402,0
-0.22547875,-0.2355832,-0.08995304,1.4158391,-0.088874,-0.31136838,-0.53810376,-0.07296509,-0.050556514,-0.43487698,-0.6636703,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,2.0245466,-0.12801029,0.22861996,-0.19127981,1.6193933,2.3279922,-0.056336332,-0.111947425,-0.08417187,-0.2810898,-0.12514226,-0.07814217,-0.99626154,-0.09175541,-0.09292495,-0.14358915,-0.045454547,4.298129,-0.29357803,-0.39034873,-0.11158503,0.1323602,1.0702956,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-0.74060893,0.130304,0.116180964,0.0,1.2735891,-0.24829966,-0.28256753,-0.068801284,-0.29211408,-0.24371879,-0.25216165,-0.05666739,-0.07388917,-0.4956792,0.04759525,0.4222479,0.118923664,2.328141,-0.1385638,-0.3431322,-0.0407281,0.29149872,0.2223421,0.15809399,-0.49480146,-0.094022274,-0.15248702,-0.46775934,-0.1601346,-0.4298479,-0.13164584,0.35827526,-0.4247514,-0.61129725,0.02828095,-0.37786034,0.10638902,-0.32379898,-0.023117319,-0.28270024,-0.42397702,-0.43017346,-0.42590383,-0.42590383,-0.42768502,-0.43050244,-0.16693339,-0.07712625,0.31482235,-0.43151876,-0.27966487,-0.42186275,-0.50902057,-0.50902057,-0.34156528,-0.061342433,-0.40059137,1
-0.22547875,-0.2355832,-0.08995304,-0.66635793,0.39846203,-0.31136838,0.57197976,-0.07296509,-0.050556514,-0.43487698,-0.2133137,-0.21834551,-0.15588616,-0.0510505,-0.30913323,-0.2744887,1.0761837,-0.12801029,-0.20913059,-0.19127981,0.11043698,-0.25340986,-0.056336332,2.7249398,-0.08417187,-0.2810898,-0.12514226,-0.07814217,1.0853622,-0.09175541,-0.09292495,-0.14358915,-0.045454547,4.2499394,-0.29357803,1.379786,-0.11158503,0.82076377,0.6784073,-0.045454547,-0.077656925,-0.06326722,3.6886303,2.2805557,0.6037496,0.5726944,0.0,-0.10273201,-0.12846527,-0.28256753,-0.068801284,0.090080574,-0.24371879,-0.18637389,-0.05666739,-0.09203939,-0.4956792,0.08567147,0.34297207,0.79907006,0.8974877,-0.14532015,-0.3431322,-0.14017239,-0.22044188,0.29753792,0.13855883,-0.05998394,-0.094022274,-0.15248702,-0.033165865,-0.8553063,-0.06292775,-0.13164584,-0.1493288,-0.0495609,-0.61129725,0.28555724,0.11252457,0.7444109,0.59348553,-0.08290357,-0.14030161,-0.04826169,-0.06197088,-0.050801724,-0.050801724,-0.05840101,-0.062265888,-0.16693339,-0.07712625,-0.16965872,-0.062367756,1.0039928,0.31511372,-0.04473341,-0.04473341,-0.34156528,0.43285426,-0.14364265,1
-0.22547875,3.3643715,-0.08995304,-1.8995239,-0.28772935,-0.31136838,0.10768887,-0.07296509,-0.050556514,-0.43487698,-0.4685932,-0.21834551,-0.15588616,-0.0510505,-0.30913323,6.073276,-1.197686,-0.12801029,-0.382861,-0.19127981,-1.1825507,-0.25340986,-0.056336332,-0.07268542,-0.08417187,-0.2810898,-0.12514226,-0.07814217,0.18942054,-0.09175541,-0.09292495,-0.14358915,-0.045454547,-0.3086284,-0.29357803,-0.39034873,-0.11158503,0.14096753,-0.60434574,-0.045454547,-0.077656925,-0.06326722,-0.14762473,-1.0990729,-0.15131453,-0.15536585,0.0,0.024139883,0.2608491,-0.28256753,-0.068801284,0.9017956,-0.24371879,-0.32209337,-0.05666739,-0.26963958,1.5416992,-0.2887126,-0.83399105,-2.0587313,0.2435754,-0.1707183,0.41549203,-0.4588265,-0.51908976,0.6549527,0.6562389,1.0062644,-0.094022274,-0.15248702,1.032533,-0.41092414,0.8368243,-0.13164584,1.7840186,0.8704715,1.380529,2.2844713,-0.37786034,-0.62653935,-0.89640963,-0.28843427,0.080927715,0.8730577,0.84092593,0.86901397,0.86901397,0.8471476,0.84071416,-0.16693339,-0.07712625,-0.0040452927,0.84285474,-0.27966487,-1.0401063,1.0937796,1.0937796,-0.34156528,0.90085125,-0.42442736,1
