rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_SCRIB,methylation_gene__GENE_ENO2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_FRY,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_MDK,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_MOS,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_TPP1,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_SKIL,methylation_gene__GENE_QTRT1,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ITPA,methylation_gene__GENE_ZNF619,methylation_gene__GENE_TRIB3,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_DCI,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_ZNF160,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_LYZL6,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DUSP4,methylation_gene__GENE_FGF22,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_SART3,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.37861356,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.21031907,0.01771046,0.049007926,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.16685534,-0.06940588,-0.048288155,-0.07196643,-0.29449385,-0.35304946,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.009126206,-0.08408102,-0.066061795,0.10672882,1.4903508,0.103221595,-0.6981903,0.021759355,-0.06427042,-0.050053358,0.17368664,0.08247012,-0.0320303,-0.09467098,0.2174459,-0.25575453,-0.14094758,-0.09939945,-0.32326797,-0.11980957,-0.024622437,-0.032786746,-0.11105042,-0.1418741,-0.08135141,-0.06859739,3.3792949,0.07738259,-0.0060090995,0.020743031,-0.078358516,-0.04293071,-0.43848073,-0.0583981,0.13664797,-0.3492758,-0.11066106,-0.079487145,-0.16218084,-0.2964429,-0.08109189,-0.10483764,-0.15536214,0.42632017,1.0013033,-0.09619508,-0.065219104,0.13742526,0.22932947,4.024206,-0.07587367,-0.63470894,-0.04301151,-0.084201984,-0.72231793,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.05451468,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.04586085,-0.21391815,0.0122981975,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.2680833,-0.06940588,-0.048288155,-0.14569815,-0.50827867,-0.30295852,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.012420988,-0.08408102,-0.066061795,-0.5529567,-0.19387476,-0.16814241,-0.50373554,-0.21147825,-0.06427042,-0.050053358,-0.14061943,-0.3525124,-0.14394052,-0.09467098,-0.33037326,-0.17208715,-0.14094758,-0.09939945,-0.4582478,-0.11980957,0.02440156,-0.24997127,-0.47911057,-0.09865783,-0.32628238,-0.06859739,-0.50298953,-0.2532957,-0.0165508,-0.38518202,-0.078358516,-0.04293071,-0.12455282,-0.0583981,0.23724823,-0.37093112,-0.11066106,-0.079487145,1.8656317,-0.22079927,-0.577231,-0.10483764,1.9299057,-0.38064125,22.833755,-0.09207842,-0.065219104,-0.23816068,0.47896606,0.04737492,-0.07587367,-0.3133447,-0.04301151,-0.084201984,-0.72252643,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.14503372,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.16502146,0.35964644,0.32449758,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.62383187,-0.06940588,-0.048288155,-0.560382,-0.388839,-0.07637277,-0.071920976,-0.06418999,-0.09926551,-0.052082743,6.1179647,-0.21529208,-0.014330725,-0.08408102,-0.066061795,-0.11430173,-0.19387476,-0.11556712,-0.35567442,-0.20417063,-0.06427042,-0.050053358,-0.17828126,-0.6981073,-0.11845021,-0.09467098,-0.1650903,-0.26534608,-0.14094758,-0.09939945,-0.26236954,-0.11980957,0.12665072,0.14719138,0.19841157,0.10436893,-0.21037936,-0.06859739,-0.16896322,-0.28801015,-0.082168885,-0.28169647,-0.078358516,-0.04293071,0.019563843,-0.0583981,0.26114184,-0.75051373,5.273085,-0.079487145,-0.16218084,0.08400899,-0.21183953,-0.10483764,-0.15536214,-0.1591677,-0.22507732,-0.004551975,-0.065219104,-0.83363545,0.9365991,0.3583666,-0.07587367,-0.47263658,-0.04301151,-0.084201984,-0.76357216,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.49007794,-0.061702468,-0.07234395,1.0161506,-0.08606776,-0.5836888,-0.4676675,-0.5533763,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.21623088,-0.06940588,-0.048288155,0.41433942,0.30332384,0.35294956,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.22173359,-0.08408102,-0.066061795,-0.24860527,-0.19387476,-0.24702527,0.98687035,-0.07405807,6.203939,-0.050053358,-0.22596186,-0.023108117,-0.047047593,-0.09467098,0.020526987,0.5963174,-0.14094758,-0.09939945,0.96623605,-0.11980957,-0.09464941,0.018024957,-0.057910144,-0.38740784,-0.28252107,-0.06859739,-0.6309144,5.5147076,-0.18903716,0.19170395,-0.078358516,-0.04293071,0.14698462,-0.0583981,-0.3074748,-0.02638453,-0.11066106,-0.079487145,1.5588099,-0.051156025,-0.13478157,-0.10483764,-0.15536214,-1.2597259,0.7676636,-0.14244245,-0.065219104,0.20552519,-1.174698,-0.20640743,-0.07587367,0.5483039,-0.04301151,-0.084201984,-0.058994398,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.33048704,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.18248302,-0.46027333,-0.22967865,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.12470915,10.186263,-0.048288155,-0.27679792,-0.1687975,-0.41985437,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.587096,-0.08408102,-0.066061795,-0.47642532,-0.19387476,-0.33066872,-0.014205439,-0.49325663,-0.06427042,-0.050053358,-0.6921088,-0.5210043,-0.16817431,-0.09467098,-0.4138323,-0.13862176,-0.14094758,-0.09939945,-1.3184866,-0.11980957,-0.39092582,-0.39982167,-0.31594992,-0.28776428,-0.7114353,-0.06859739,-0.33425105,-0.21839365,-0.22488882,-0.29347906,-0.078358516,-0.04293071,0.14943299,-0.0583981,-0.12586182,-0.6989867,-0.11066106,-0.079487145,-0.16218084,-0.46585482,0.06387004,-0.10483764,-0.15536214,-0.1766945,-0.72657603,-0.08128332,-0.065219104,-0.5723143,-0.2339639,-0.15427928,-0.07587367,-0.33827657,-0.04301151,-0.084201984,-0.4195472,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.18449003,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.02587845,-0.0789344,0.032794688,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.29307818,-0.06940588,-0.048288155,-0.23917626,-0.048753526,-0.2112057,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.3647498,-0.08408102,-0.066061795,0.078264214,-0.19387476,-0.19001338,0.011955864,-0.3619863,-0.06427042,-0.050053358,-0.23376971,-0.36686313,-0.08010936,-0.09467098,-0.05479249,-0.1985672,-0.14094758,-0.09939945,0.038770918,-0.11980957,-0.18904717,-0.2794857,0.000737929,-0.13340881,-0.087138556,-0.06859739,-0.40841597,-0.1770034,0.066513635,0.48421365,-0.078358516,-0.04293071,-0.095837526,-0.0583981,-0.05689849,-0.38077432,-0.11066106,-0.079487145,-0.16218084,-0.2897653,-0.3034241,-0.10483764,-0.15536214,0.33136454,-0.1711628,-0.024101352,-0.065219104,-0.012592196,0.18238963,0.7215917,-0.07587367,-0.46702516,-0.04301151,-0.084201984,-0.3443702,1
-0.030400895,-0.030400896,32.863373,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.21441194,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.5152782,-0.23769908,-0.64723414,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.5492936,-0.06940588,-0.048288155,0.0027243712,0.87513655,-0.077112414,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.20209682,-0.08408102,-0.066061795,-0.3245845,-0.19387476,-0.0853502,-0.23775338,-0.26770046,-0.06427042,-0.050053358,-0.3225776,-0.35723597,-0.27519628,-0.09467098,-0.17577675,-0.22213607,-0.14094758,-0.09939945,0.043045685,-0.11980957,0.1098566,-0.06831753,16.459297,-0.31657633,0.22515085,-0.06859739,-0.7189148,-0.1595244,-0.0934696,0.08702891,-0.078358516,-0.04293071,-0.17495166,-0.0583981,-0.44296753,0.055469003,-0.11066106,-0.079487145,-0.16218084,0.043033965,-0.31767598,-0.10483764,-0.15536214,-1.022625,1.1037935,-0.10424461,-0.065219104,19.287422,-0.9056237,-0.6211304,-0.07587367,0.18059057,-0.04301151,-0.084201984,0.13279395,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.051947515,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.023772564,0.21322486,-0.25870228,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.22671977,-0.06940588,-0.048288155,-0.40804818,-0.39729732,1.1254599,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.35831577,-0.08408102,-0.066061795,-0.011017986,-0.19387476,-0.038345642,1.8134977,0.15956141,-0.06427042,-0.050053358,-0.18244581,-0.18959723,-0.33905464,-0.09467098,0.043848474,-0.22960307,-0.14094758,-0.09939945,0.8575393,-0.11980957,0.3073835,0.0695791,0.7421983,-0.20940503,0.026807627,-0.06859739,-0.4222585,0.05894049,-0.086294666,0.025641227,-0.078358516,-0.04293071,0.33737785,-0.0583981,-0.24038363,0.8535534,-0.11066106,-0.079487145,-0.16218084,0.10769508,0.14037366,-0.10483764,-0.15536214,-0.14565143,0.40934217,0.108498506,-0.065219104,0.34073383,0.5455451,-0.1790128,-0.07587367,-0.30656815,-0.04301151,-0.084201984,0.63262963,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.38256717,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.68020684,-0.32436776,-0.45379034,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.39598888,-0.06940588,-0.048288155,0.34968755,-0.42150187,0.026305912,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.12979794,-0.08408102,-0.066061795,-0.30524984,-0.19387476,-0.21422473,-0.15906972,0.11416865,-0.06427042,-0.050053358,0.4620411,-0.027630152,-0.2909869,-0.09467098,-0.17375271,-0.24146098,-0.14094758,-0.09939945,1.13598,-0.11980957,0.09934199,-0.22106826,-0.40196282,-0.26525128,0.0061363736,-0.06859739,-0.81808,-0.05058846,-0.2931052,-0.24034277,-0.078358516,-0.04293071,-0.20341393,-0.0583981,-0.459997,-0.24793515,-0.11066106,-0.079487145,-0.16218084,-0.23305847,-0.69285846,-0.10483764,-0.15536214,-1.2638572,-0.34033236,-0.14853081,-0.065219104,-0.1309558,-0.7812854,-0.4156217,-0.07587367,0.53539306,-0.04301151,-0.084201984,0.18313578,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.19373389,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.12793101,-0.32538977,0.34858766,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.37655017,-0.06940588,-0.048288155,-0.21227895,-0.67252004,-0.28800973,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.17736895,-0.08408102,-0.066061795,-0.37275207,-0.19387476,-0.48415744,0.647936,-0.40259096,-0.06427042,-0.050053358,0.25359645,0.229913,-0.21160337,-0.09467098,-0.2834102,-0.28764543,-0.14094758,-0.09939945,-0.19655518,-0.11980957,-0.23563033,-0.20533715,0.99418116,-0.35679665,-0.33467552,-0.06859739,0.27524552,-0.2851619,-0.19417027,0.43166864,-0.078358516,-0.04293071,-0.34177828,-0.0583981,-0.41406697,-0.6240342,-0.11066106,-0.079487145,-0.16218084,-0.27228662,-0.52450633,-0.10483764,-0.15536214,-0.019817742,-0.30085298,-0.017207876,-0.065219104,-0.6907292,1.2200638,-0.39766115,-0.07587367,-0.7257289,-0.04301151,-0.084201984,-0.5926204,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.13060072,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.2498437,-0.28354546,0.3715622,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.4639878,-0.06940588,-0.048288155,-0.2799621,-0.4164956,-0.10294559,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.49001053,-0.08408102,-0.066061795,-0.117634974,-0.19387476,-0.30927518,-1.2975856,-0.30255678,-0.06427042,-0.050053358,-0.014218031,-0.2039463,-0.16144307,-0.09467098,-0.034245603,-0.035786983,-0.14094758,-0.09939945,-0.64871365,-0.11980957,-0.3795022,-0.14753719,0.5622601,0.06846232,-0.5376657,-0.06859739,-0.42848343,-0.2017043,-0.12211026,-0.111893,-0.078358516,-0.04293071,-0.49228477,-0.0583981,-0.16000137,-0.5466667,-0.11066106,-0.079487145,-0.16218084,-0.3186952,0.09431051,-0.10483764,-0.15536214,-0.120730355,-0.3097088,-0.07221941,-0.065219104,-0.9554003,1.1158185,-0.54611063,-0.07587367,-0.3537883,-0.04301151,-0.084201984,-0.6503119,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.26196283,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.34995496,-0.32903567,-0.01480017,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.33533043,-0.06940588,-0.048288155,-0.3062995,0.07591782,-0.3990281,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.2695125,-0.08408102,-0.066061795,-0.0605477,-0.19387476,-0.30920744,-0.47710875,-0.285466,-0.06427042,-0.050053358,-0.033065416,-0.45384708,-0.18503088,-0.09467098,-0.2531757,-0.24274176,0.6386322,-0.09939945,-0.20230228,-0.11980957,-0.5869012,-0.2764833,-0.6282034,-0.37096822,-0.49024913,-0.06859739,-0.56619555,-0.3341851,-0.14760388,-0.4234322,-0.078358516,-0.04293071,-0.46807027,-0.0583981,-0.07580983,-0.7793988,-0.11066106,-0.079487145,-0.16218084,-0.5891313,-0.37766117,-0.10483764,-0.15536214,0.46886578,-0.12992145,-0.14368945,-0.065219104,-0.8924871,0.36750978,-0.1258883,-0.07587367,-0.581178,-0.04301151,-0.084201984,-0.23804535,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.5896141,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.30105826,-0.30678988,-0.073158585,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.5884207,-0.06940588,-0.048288155,-0.54805964,-0.56997657,-0.33353972,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.33746114,-0.08408102,-0.066061795,-0.66907936,-0.19387476,-0.34481654,-0.7437828,-0.49682125,-0.06427042,-0.050053358,-0.48776138,-0.69163245,-0.23475431,-0.09467098,-0.25270352,-0.23767397,-0.14094758,-0.09939945,-0.8803929,-0.11980957,-0.15095581,-0.26723388,-0.9328381,-0.3002887,-0.14377844,-0.06859739,-0.4922198,-0.4333257,-0.19391306,-0.43775123,-0.078358516,-0.04293071,-0.30275777,4.91576,-0.14486171,-0.7549009,-0.11066106,-0.079487145,-0.16218084,-0.13093235,-0.5127481,-0.10483764,-0.15536214,-0.1664322,-0.47655213,-0.26253784,-0.065219104,-0.37736458,-0.45142704,-0.69812644,-0.07587367,-0.7084687,-0.04301151,-0.084201984,-0.7735383,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.4669248,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.20579217,0.11742567,-0.55065125,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.12442902,-0.06940588,-0.048288155,-0.46124882,0.09641184,-0.24713004,-0.071920976,-0.06418999,4.023843,-0.052082743,-0.069542356,-0.21529208,-0.15751022,-0.08408102,-0.066061795,-0.39544713,-0.19387476,-0.30063275,-0.06819505,0.2266833,-0.06427042,-0.050053358,-0.25911596,0.10809358,-0.24806556,-0.09467098,24.472734,-0.29452655,-0.14094758,-0.09939945,0.07505999,-0.11980957,-0.08898973,-0.019429054,-0.38879064,-0.1560805,0.008881728,-0.06859739,-0.12568732,-0.09035788,-0.029387036,0.18509376,-0.078358516,-0.04293071,-0.4391769,-0.0583981,0.16288847,-0.089820705,-0.11066106,-0.079487145,-0.16218084,-0.34052527,-0.27856612,-0.10483764,-0.15536214,-0.20555222,-0.25294912,-0.019514259,-0.065219104,1.2448512,0.17510433,0.13421205,-0.07587367,-0.28077304,-0.04301151,-0.084201984,-0.7486547,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.075387575,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.0386848,-0.38069177,0.10367189,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.83348787,-0.06940588,-0.048288155,-0.29826754,-0.1998897,-0.17502739,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.38845974,-0.08408102,-0.066061795,-0.36900416,-0.19387476,-0.18035798,-0.56327975,-0.032183614,-0.06427042,-0.050053358,0.04300902,-0.2335328,-0.0395329,-0.09467098,-0.27462775,-0.21903765,14.154018,-0.09939945,0.6300251,-0.11980957,-0.12233051,-0.1417042,-0.6176831,0.010090249,0.41191542,-0.06859739,-0.0795409,0.21227165,-0.09086247,-0.18291748,-0.078358516,-0.04293071,0.08452743,-0.0583981,0.0783307,1.2241322,-0.11066106,-0.079487145,-0.16218084,-0.13471836,-0.16695517,-0.10483764,-0.15536214,0.41921002,0.5580339,-0.07523675,-0.065219104,-0.50471556,0.4551867,0.7132823,-0.07587367,-0.23368737,-0.04301151,-0.084201984,-0.3101448,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.02170757,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.16048078,-0.17716588,-0.4474239,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.09423189,-0.06940588,-0.048288155,0.04451761,-0.15240431,-0.11104153,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.12785408,-0.08408102,-0.066061795,3.3632257,-0.19387476,-0.42640814,-0.6360725,-0.23226102,-0.06427042,-0.050053358,-0.00082087616,-0.44711614,-0.18926378,-0.09467098,-0.24923591,0.039199237,-0.14094758,-0.09939945,0.12595315,-0.11980957,0.003252449,-0.2302275,-0.9851743,11.084031,-0.2450974,-0.06859739,0.83872825,-0.08017532,-0.16127712,0.21155295,-0.078358516,-0.04293071,0.27573642,-0.0583981,-0.23622768,0.14165668,-0.11066106,-0.079487145,-0.16218084,-0.22617385,-0.3207075,-0.10483764,-0.15536214,10.0052,-0.4575989,-0.13285437,-0.065219104,-0.016776985,-0.6450342,-0.43708542,-0.07587367,-0.3891156,-0.04301151,-0.084201984,-0.47486213,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.29079157,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.3689023,0.5511027,-0.11668215,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.30255815,-0.06940588,-0.048288155,-0.13593875,0.10036247,-0.13774861,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.020888038,-0.08408102,-0.066061795,0.21891497,-0.19387476,-0.06379643,-0.029223016,-0.17475672,-0.06427042,-0.050053358,0.09693333,0.3404067,-0.032814525,-0.09467098,0.009094105,0.033884477,-0.14094758,-0.09939945,0.065381125,-0.11980957,0.33847657,0.08176994,-0.3852986,0.05244952,0.50883454,-0.06859739,0.23813148,0.22218691,0.03622977,-0.1319939,-0.078358516,-0.04293071,-0.069709204,-0.0583981,0.17292061,0.46428502,3.0949333,-0.079487145,-0.16218084,-0.10860675,0.27041134,-0.10483764,-0.15536214,0.0019483638,-0.02322946,0.0468023,-0.065219104,0.7828486,0.92055,0.2984911,-0.07587367,0.23908108,-0.04301151,-0.084201984,0.11857452,0
