rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_CSN1S2A,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4C15,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR10C1,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_MOV10,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR10K2,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_RGPD4-AS1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_SNORD84;BAT1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_BIRC8,target
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.11330629,-0.048834685,-0.12391824,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.08093629,-0.21514462,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.31483305,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.34709784,-0.06779342,-0.05688307,-0.056749213,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.106443115,-0.048834685,-0.23637752,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,0.35052377,-0.18738276,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,0.107622504,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,0.18276346,-0.06779342,-0.05688307,-0.056749213,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.17171635,-0.048834685,-0.14723448,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.09930751,-0.10307228,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,0.21116962,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.024367055,-0.06779342,-0.05688307,-0.056749213,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.1513717,-0.048834685,-0.24036399,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.063935325,-0.2869344,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.38341984,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.3277084,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.091366716,-0.048834685,-0.2838334,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.17989878,-0.28567734,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.36823776,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.047190014,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.26286894,-0.048834685,-0.1957326,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.19910108,-0.28199956,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.43453017,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.17005491,-0.06779342,-0.05688307,-0.056749213,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,0.09427404,-0.048834685,0.036052287,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,1.420355,-0.0510505,-0.06154955,-0.010499412,-0.023582011,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,16.523994,-0.056040857,-0.058577605,-0.052857853,-0.26102605,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,0.14182335,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.06571627,-0.048834685,-0.15406911,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,14.832117,-0.0510505,-0.06154955,-0.03531415,-0.085347764,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.084510885,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.32495022,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,2.413115,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.09985816,-0.048834685,-0.20020725,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.17679228,-0.25246727,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,1.5580443,-0.056040857,-0.058577605,-0.052857853,-0.21026482,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.1819199,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.14893763,-0.048834685,-0.116909854,-0.049290735,3.7143755,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.4025918,-0.368266,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.061897285,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.11826965,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,0.01724045,-0.048834685,0.25050318,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.20580678,0.027565071,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.025100458,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.18122002,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.023685763,-0.048834685,-0.033180144,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,0.03366678,-0.03179291,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.22393286,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.16792834,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,3.1627471,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.11830521,-0.048834685,-0.09583698,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.17504181,-0.07614051,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.08044748,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.29631418,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,0.0567384,-0.048834685,-0.098901585,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.09772014,-0.16582154,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.17886575,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,0.40938765,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.046422277,-0.048834685,-0.038822226,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,0.02068253,0.001294188,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.119362004,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.0019716392,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,-0.06147661,-0.15954216,-0.048834685,-0.03711938,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.020845748,-0.21598011,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.10570284,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,-0.3539339,-0.06779342,-0.05688307,-0.056749213,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.051273204,-0.05162177,-0.052358013,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.059761662,-0.060684837,10.224635,-0.20530277,-0.048834685,-0.06250693,-0.049290735,-0.05606167,-0.07370518,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.06548551,-0.050876774,-0.061227385,-0.08251828,-0.0510505,-0.06154955,-0.2358082,-0.20102304,-0.051386137,-0.051538043,-0.051617697,-0.057309687,-0.05731347,-0.051879484,-0.052091867,-0.052135784,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.2723936,-0.05298958,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.056941256,0.3670308,-0.06779342,-0.05688307,-0.056749213,1
