rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PNN,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_CNP,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_RSPH3,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FRY,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_SDC1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_LRRC20,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_ENO2,methylation_gene__GENE_DCTN3,methylation_gene__GENE_CNIH,methylation_gene__GENE_SKIL,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_IAPP,methylation_gene__GENE_ITPA,methylation_gene__GENE_PNP,methylation_gene__GENE_DCI,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_CSRP3,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_C10ORF71,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_COX6A1,target
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.40771466,-0.07355285,-0.067629814,-0.05803116,-0.36752564,-0.042500064,-0.0022960287,-0.0679732,2.815834,-0.07421895,-0.05562216,2.1300566,-0.07234395,-0.050053358,-0.09654722,-0.028886752,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,2.6602113,4.4018655,-0.071920976,-0.062246185,4.0582376,-0.089100406,-0.08795058,-0.041330405,1.9985156,3.9454308,-0.14370757,3.3774269,3.0294182,-0.083192356,2.821273,-0.048288155,-0.11526267,-0.09926551,3.261601,-0.06825314,1.4272074,15.102105,2.7389362,0.008918488,3.7843564,-0.21529208,4.5853057,-0.17625973,-0.0583981,2.8577363,-1.2166504,1.8562703,-0.066061795,1.9956856,1.8281121,-0.09370761,2.1691153,2.9467394,-0.08367701,3.941546,5.592621,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,1.792723,-0.09939945,-0.1489025,0.70210475,2.3093543,5.535137,-0.398124,3.4356642,-0.06427042,3.1805043,-0.09391567,0.051275,-0.14094758,3.4657218,4.876274,3.0451372,4.1960053,-0.15924661,-0.078358516,3.3909416,-0.06859739,-0.1911025,-0.08846551,-0.07638114,1.2604598,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.060497604,-0.07355285,-0.067629814,-0.05803116,0.0783912,-0.042500064,0.27168763,-0.0679732,-0.31211096,-0.07421895,-0.05562216,-0.0038100616,-0.07234395,-0.050053358,-0.09654722,-0.2766508,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.01771046,-0.17255001,-0.071920976,-0.062246185,-0.21530196,-0.089100406,-0.08795058,-0.041330405,-0.2555387,0.16685534,-0.14370757,0.012746436,-0.086453825,-0.083192356,0.49684268,-0.048288155,-0.11526267,-0.09926551,-0.09461231,-0.06825314,-0.5477409,-0.16380341,-0.3994595,-0.35304946,0.009126206,-0.21529208,-0.19431202,-0.17625973,-0.0583981,-0.0894158,-0.18127675,-0.6981903,-0.066061795,0.107886486,0.021759355,-0.09370761,-0.19855666,-0.43905976,-0.08367701,0.08247012,0.2174459,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.4638397,-0.09939945,-0.1489025,-0.29449385,-0.25575453,-0.08135141,-0.11105042,0.020743031,-0.06427042,-0.024622437,-0.09391567,0.103221595,-0.14094758,3.3792949,-0.19655988,-0.43848073,0.3531601,-0.15924661,-0.078358516,-0.07255009,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.43683794,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.13876148,-0.07355285,-0.067629814,-0.05803116,-0.1041228,-0.042500064,-0.11352385,-0.0679732,-0.3991912,-0.07421895,-0.05562216,0.03480826,-0.07234395,-0.050053358,-0.09654722,-0.26221967,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.21391815,-0.2639336,-0.071920976,-0.062246185,-0.16689137,-0.089100406,-0.08795058,-0.041330405,-0.323892,-0.2680833,-0.14370757,-0.2049602,-0.3533604,-0.083192356,0.06706932,-0.048288155,-0.11526267,-0.09926551,-0.1970973,-0.06825314,-0.8661528,-0.23516719,-0.4137795,-0.30295852,0.012420988,-0.21529208,-0.32779723,-0.17625973,-0.0583981,0.11288528,-0.4046392,-0.50373554,-0.066061795,-0.24890226,-0.21147825,-0.09370761,-0.33648616,-0.1578084,-0.08367701,-0.3525124,-0.33037326,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.27542233,-0.09939945,2.3170733,-0.50827867,-0.17208715,-0.32628238,-0.47911057,-0.38518202,-0.06427042,0.02440156,-0.09391567,-0.16814241,-0.14094758,-0.50298953,-0.65053725,-0.12455282,-0.42742208,-0.15924661,-0.078358516,-0.56037635,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.8345308,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.0051045474,-0.07355285,-0.067629814,-0.05803116,-0.00402079,-0.042500064,-0.049059037,-0.0679732,-0.37841266,-0.07421895,-0.05562216,-0.18102479,-0.07234395,-0.050053358,-0.09654722,-0.10439054,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.053274672,-0.26716128,-0.071920976,-0.062246185,-0.25518894,-0.089100406,-0.08795058,-0.041330405,0.0059876656,-0.32566747,-0.14370757,0.45875162,-0.3748512,-0.083192356,-0.31697997,-0.048288155,-0.11526267,-0.09926551,-0.47514045,-0.06825314,-0.5575176,9.400099,-0.21031003,-0.105878435,-0.04938687,-0.21529208,-0.14755785,-0.17625973,-0.0583981,-0.312027,0.11094326,-0.74205875,-0.066061795,-0.226509,-0.5452504,-0.09370761,0.035782274,-0.5657533,-0.08367701,-0.18778257,-0.25446105,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.28495145,-0.09939945,-0.1489025,-0.18417612,-0.15017286,-0.20943636,0.35401174,0.3350261,-0.06427042,-0.30223104,-0.09391567,-0.0280709,-0.14094758,0.066381045,-0.44061452,-0.1759104,0.09545022,-0.15924661,-0.078358516,-0.05831016,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.6353894,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.13211349,-0.07355285,-0.067629814,-0.05803116,-0.01282034,-0.042500064,0.19164093,-0.0679732,-0.124689065,-0.07421895,-0.05562216,-0.17568429,-0.07234395,-0.050053358,-0.09654722,-0.113592036,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.023614483,-0.021665303,-0.071920976,-0.062246185,-0.35347807,-0.089100406,-0.08795058,-0.041330405,-0.3546758,0.268674,-0.14370757,-0.23602267,0.05847979,-0.083192356,0.27284333,-0.048288155,-0.11526267,-0.09926551,-0.09506715,-0.06825314,-0.0015494197,0.21293558,-0.2329402,-0.1659254,0.123582594,-0.21529208,-0.20281994,-0.17625973,-0.0583981,-0.0761244,0.3041074,-0.36691633,-0.066061795,0.092519425,-0.26624307,-0.09370761,-0.15135826,0.12399832,-0.08367701,0.4690216,-0.11764204,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.069712125,-0.09939945,-0.1489025,-0.3497762,-0.11316094,-0.4274183,0.005070755,0.19571272,-0.06427042,0.15441877,-0.09391567,-0.23952287,-0.14094758,0.79702544,-0.04161312,0.2013697,-0.29908758,-0.15924661,-0.078358516,-0.13290283,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.27719435,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.04297263,-0.07355285,-0.067629814,-0.05803116,-0.28164354,-0.042500064,-0.062348973,-0.0679732,-0.6101437,-0.07421895,-0.05562216,-0.2964877,-0.07234395,-0.050053358,-0.09654722,-0.2473024,-0.08606776,-0.06925289,10.186263,-0.08720162,-0.057666454,-0.46027333,-0.5182657,-0.071920976,-0.062246185,-0.24314365,-0.089100406,-0.08795058,-0.041330405,-0.29148263,-0.12470915,-0.14370757,-0.38384905,-0.6944366,-0.083192356,-0.124179214,-0.048288155,-0.11526267,-0.09926551,-0.28093874,-0.06825314,-0.50766516,-0.39269552,-0.45693895,-0.41985437,-0.587096,-0.21529208,-0.46384534,-0.17625973,-0.0583981,-0.4140713,-0.21927732,-0.014205439,-0.066061795,-0.59913194,-0.49325663,-0.09370761,-0.31963924,-0.29033303,-0.08367701,-0.5210043,-0.4138323,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.5054639,-0.09939945,-0.1489025,-0.1687975,-0.13862176,-0.7114353,-0.31594992,-0.29347906,-0.06427042,-0.39092582,-0.09391567,-0.33066872,-0.14094758,-0.33425105,-0.62826246,0.14943299,-0.18073465,-0.15924661,-0.078358516,0.21116933,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.614418,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.4371415,-0.07355285,-0.067629814,-0.05803116,-0.02597906,-0.042500064,-0.16556281,-0.0679732,-0.19638036,-0.07421895,-0.05562216,-0.09875095,-0.07234395,-0.050053358,-0.09654722,-0.039654616,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.0789344,-0.294306,-0.071920976,-0.062246185,0.2937061,-0.089100406,-0.08795058,-0.041330405,-0.23229285,-0.29307818,-0.14370757,-0.22220716,-0.16241261,-0.083192356,-0.24967363,-0.048288155,-0.11526267,-0.09926551,0.20596552,-0.06825314,0.042807534,-0.19756958,-0.24592009,-0.2112057,0.3647498,-0.21529208,-0.153403,-0.17625973,-0.0583981,-0.2894595,-0.1684076,0.011955864,-0.066061795,-0.25974575,-0.3619863,-0.09370761,-0.26282305,-0.39999548,-0.08367701,-0.36686313,-0.05479249,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.29532796,-0.09939945,-0.1489025,-0.048753526,-0.1985672,-0.087138556,0.000737929,0.48421365,-0.06427042,-0.18904717,-0.09391567,-0.19001338,-0.14094758,-0.40841597,-0.3776344,-0.095837526,0.10430306,-0.15924661,-0.078358516,-0.17988656,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.40364307,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,32.863373,-0.030400896,-0.040199555,0.23788925,-0.07355285,-0.067629814,-0.05803116,-0.07564525,-0.042500064,-0.41597548,-0.0679732,-0.148099,-0.07421895,-0.05562216,-0.020331077,-0.07234395,-0.050053358,-0.09654722,0.9452457,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.23769908,-0.16169772,-0.071920976,-0.062246185,-0.25944373,-0.089100406,-0.08795058,-0.041330405,-0.037735622,-0.5492936,-0.14370757,-0.17345713,-0.5905832,-0.083192356,0.088065565,-0.048288155,-0.11526267,-0.09926551,-0.08598784,-0.06825314,0.21711223,-0.14790349,0.5621437,-0.077112414,0.20209682,-0.21529208,0.111447915,-0.17625973,-0.0583981,0.22107439,-0.5739984,-0.23775338,-0.066061795,-0.8654474,-0.26770046,-0.09370761,0.20186657,0.12527013,-0.08367701,-0.35723597,-0.17577675,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.065939076,-0.09939945,-0.1489025,0.87513655,-0.22213607,0.22515085,16.459297,0.08702891,-0.06427042,0.1098566,-0.09391567,-0.0853502,-0.14094758,-0.7189148,-0.19304708,-0.17495166,-0.35010085,-0.15924661,-0.078358516,-0.12959376,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.16624631,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.46069846,-0.07355285,-0.067629814,-0.05803116,-0.23761226,-0.042500064,-0.07898701,-0.0679732,0.35507756,-0.07421895,-0.05562216,0.14428619,-0.07234395,-0.050053358,-0.09654722,-0.00034461363,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.21322486,0.19096602,-0.071920976,-0.062246185,-0.5222482,-0.089100406,-0.08795058,-0.041330405,0.4707237,-0.22671977,-0.14370757,0.08377669,-0.4131132,-0.083192356,0.2949518,-0.048288155,-0.11526267,-0.09926551,0.180827,-0.06825314,1.0447252,-0.002995075,-0.07338744,1.1254599,-0.35831577,-0.21529208,-0.08505303,-0.17625973,-0.0583981,0.1114172,-0.9375894,1.8134977,-0.066061795,0.8504165,0.15956141,-0.09370761,-0.19802168,-0.31626415,-0.08367701,-0.18959723,0.043848474,-0.11196494,-0.09467098,0.95390606,-0.08561648,-0.069542356,-0.6114167,-0.09939945,-0.1489025,-0.39729732,-0.22960307,0.026807627,0.7421983,0.025641227,-0.06427042,0.3073835,-0.09391567,-0.038345642,-0.14094758,-0.4222585,0.49149245,0.33737785,0.65917933,-0.15924661,-0.078358516,0.8735557,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.046188902,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.4120469,-0.07355285,-0.067629814,-0.05803116,-0.11839482,-0.042500064,-0.4691191,-0.0679732,-0.43710223,-0.07421895,-0.05562216,-0.1298399,-0.07234395,-0.050053358,-0.09654722,-0.15277292,-0.08606776,-0.06925289,-0.06940588,1.1855959,-0.057666454,-0.32436776,-0.19896053,-0.071920976,-0.062246185,0.3190894,-0.089100406,-0.08795058,-0.041330405,0.024398664,-0.39598888,-0.14370757,-0.17773804,-0.14126034,-0.083192356,-0.3396763,-0.048288155,-0.11526267,-0.09926551,-0.1641474,-0.06825314,1.0317005,-0.12757061,0.18078122,0.026305912,-0.12979794,-0.21529208,-0.1632964,-0.17625973,-0.0583981,-0.5280732,0.26602238,-0.15906972,-0.066061795,-0.63830817,0.11416865,-0.09370761,-0.3569501,-0.00047807457,-0.08367701,-0.027630152,-0.17375271,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.29474795,-0.09939945,-0.1489025,-0.42150187,-0.24146098,0.0061363736,-0.40196282,-0.24034277,-0.06427042,0.09934199,-0.09391567,-0.21422473,-0.14094758,-0.81808,-0.04065635,-0.20341393,-0.67946017,-0.15924661,-0.078358516,-0.089530475,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.77822006,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.24296342,-0.07355285,-0.067629814,-0.05803116,0.008754137,-0.042500064,0.2601876,-0.0679732,0.45694593,-0.07421895,-0.05562216,-0.3313811,-0.07234395,-0.050053358,-0.09654722,0.15083244,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.32538977,-0.31826073,-0.071920976,-0.062246185,-0.04486953,-0.089100406,-0.08795058,-0.041330405,-0.33546937,-0.37655017,-0.14370757,-0.63538325,-0.00033908992,-0.083192356,-0.23741604,-0.048288155,-0.11526267,-0.09926551,-0.38037902,-0.06825314,0.21574555,-0.3615199,-0.15602951,-0.28800973,-0.17736895,-0.21529208,-0.33231965,-0.17625973,-0.0583981,-0.5245493,0.48021007,0.647936,-0.066061795,-0.01641787,-0.40259096,-0.09370761,-0.22930223,-0.33066496,4.0751762,0.229913,-0.2834102,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.52934974,-0.09939945,-0.1489025,-0.67252004,-0.28764543,-0.33467552,0.99418116,0.43166864,-0.06427042,-0.23563033,-0.09391567,-0.48415744,-0.14094758,0.27524552,-0.18550576,-0.34177828,-0.384392,-0.15924661,-0.078358516,-0.2327027,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.5619549,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.20052215,-0.07355285,-0.067629814,-0.05803116,0.046036724,-0.042500064,0.0439096,-0.0679732,-0.00950231,-0.07421895,-0.05562216,0.14736608,-0.07234395,-0.050053358,0.8509285,-0.36702886,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.34551743,-0.2014693,-0.071920976,-0.062246185,-0.101463296,-0.089100406,-0.08795058,-0.041330405,-0.27571106,-0.46214667,-0.14370757,0.680611,0.14471833,-0.083192356,0.66968083,-0.048288155,-0.11526267,-0.09926551,0.47293502,-0.06825314,0.29065144,-0.2374258,-0.44175392,-0.27902076,-0.31203866,-0.21529208,0.19782309,-0.17625973,-0.0583981,-0.37617907,1.3791735,-0.5942445,-0.066061795,-0.53200245,-0.5614384,-0.09370761,-0.45726913,-0.27208385,-0.08367701,-0.39109176,-0.13352041,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.54894054,-0.09939945,-0.1489025,-0.27903384,-0.107287094,0.021023294,-0.9936127,-0.2751919,-0.06427042,-0.43074742,-0.09391567,-0.43729255,-0.14094758,0.2819487,-0.2649209,-0.26943895,-0.22486857,-0.15924661,-0.078358516,-0.0150198005,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.09404283,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.39261466,-0.07355285,-0.067629814,-0.05803116,-0.10837819,-0.042500064,-0.14289388,-0.0679732,-0.22507495,-0.07421895,-0.05562216,-0.60035205,-0.07234395,-0.050053358,-0.09654722,-0.33635414,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.32903567,-0.30381212,-0.071920976,-0.062246185,-0.378891,-0.089100406,-0.08795058,-0.041330405,-0.62985146,-0.33533043,-0.14370757,-0.65159786,-0.34769598,-0.083192356,-0.44294408,-0.048288155,-0.11526267,-0.09926551,-0.44672275,-0.06825314,-0.52947074,-0.39084798,-0.40496862,-0.3990281,-0.2695125,-0.21529208,-0.23692837,-0.17625973,-0.0583981,-0.13401386,-0.1533765,-0.47710875,-0.066061795,-0.4330263,-0.285466,-0.09370761,0.23798305,-0.79380465,-0.08367701,-0.45384708,-0.2531757,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.27749196,-0.09939945,-0.1489025,0.07591782,-0.24274176,-0.49024913,-0.6282034,-0.4234322,-0.06427042,-0.5869012,-0.09391567,-0.30920744,0.6386322,-0.56619555,-0.43648145,-0.46807027,-0.5867802,-0.15924661,-0.078358516,-0.2548885,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.716136,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.21838978,-0.07355285,-0.067629814,-0.05803116,-0.17777042,-0.042500064,-0.40370634,-0.0679732,-0.2988349,-0.07421895,-0.05562216,-0.22265641,-0.07234395,-0.050053358,-0.09654722,-0.41991237,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.30678988,-0.3076334,-0.071920976,-0.062246185,-0.050191637,-0.089100406,-0.08795058,-0.041330405,-0.45928416,-0.5884207,-0.14370757,-0.29957867,-0.4190939,-0.083192356,-0.17509168,-0.048288155,-0.11526267,-0.09926551,-0.4928909,-0.06825314,-0.40477872,-0.20089836,0.039007444,-0.33353972,-0.33746114,-0.21529208,-0.39242122,-0.17625973,4.91576,-0.0747775,-0.5546182,-0.7437828,-0.066061795,-0.8838359,-0.49682125,-0.09370761,-0.14051428,0.19142893,-0.08367701,-0.69163245,-0.25270352,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.466907,-0.09939945,-0.1489025,-0.56997657,-0.23767397,-0.14377844,-0.9328381,-0.43775123,-0.06427042,-0.15095581,-0.09391567,-0.34481654,-0.14094758,-0.4922198,-0.1763159,-0.30275777,-0.60889095,-0.15924661,-0.078358516,0.110055275,-0.06859739,-0.1911025,2.002045,-0.07638114,-0.6937198,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.04748744,-0.07355285,-0.067629814,-0.05803116,-0.16168779,-0.042500064,-0.27157727,-0.0679732,0.13154489,-0.07421895,-0.05562216,0.16164578,-0.07234395,-0.050053358,-0.09654722,-0.07826795,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.11742567,-0.19543822,-0.071920976,-0.062246185,0.08016922,6.6784596,-0.08795058,-0.041330405,-0.5517604,0.12442902,-0.14370757,-0.48860425,0.099232286,-0.083192356,0.08753371,-0.048288155,-0.11526267,4.023843,-0.36128032,-0.06825314,-0.47747496,-0.19358692,0.057999227,-0.24713004,-0.15751022,-0.21529208,0.119541384,-0.17625973,-0.0583981,-0.47939476,-0.34911782,-0.06819505,-0.066061795,-0.64792544,0.2266833,-0.09370761,0.13979764,-0.48546553,-0.08367701,0.10809358,24.472734,-0.11196494,-0.09467098,-0.1653577,11.386753,-0.069542356,-0.37014416,-0.09939945,-0.1489025,0.09641184,-0.29452655,0.008881728,-0.38879064,0.18509376,-0.06427042,-0.08898973,-0.09391567,-0.30063275,-0.14094758,-0.12568732,-0.42393363,-0.4391769,0.5750358,-0.15924661,-0.078358516,-0.21406959,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.020641921,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.24307075,-0.07355285,-0.067629814,-0.05803116,0.061077982,-0.042500064,0.32627627,-0.0679732,0.03240961,-0.07421895,-0.05562216,0.6099459,-0.07234395,-0.050053358,-0.09654722,0.087813966,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.38069177,0.0015089243,-0.071920976,-0.062246185,-0.17122884,-0.089100406,-0.08795058,-0.041330405,-0.009009341,0.83348787,-0.14370757,0.3757431,0.72340065,-0.083192356,0.18052967,-0.048288155,-0.11526267,-0.09926551,0.43516904,-0.06825314,0.118655816,-0.20058276,0.2815482,-0.17502739,0.38845974,-0.21529208,0.72110987,-0.17625973,-0.0583981,0.5490088,-0.11207964,-0.56327975,-0.066061795,-0.08915017,-0.032183614,-0.09370761,-0.48111132,-0.61837435,-0.08367701,-0.2335328,-0.27462775,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.24429744,-0.09939945,-0.1489025,-0.1998897,-0.21903765,0.41191542,-0.6176831,-0.18291748,-0.06427042,-0.12233051,-0.09391567,-0.18035798,14.154018,-0.0795409,-0.035203516,0.08452743,-0.14475091,-0.15924661,-0.078358516,0.2106806,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.5983301,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.12370345,-0.07355285,-0.067629814,-0.05803116,-0.08994166,-0.042500064,0.063597485,-0.0679732,0.12792648,-0.07421895,-0.05562216,0.026294647,-0.07234395,-0.050053358,-0.09654722,-0.03775633,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.06294743,-0.14421381,-0.071920976,-0.062246185,0.072986335,-0.089100406,-0.08795058,-0.041330405,-0.24969795,0.024205081,-0.14370757,-0.21301445,0.14139952,-0.083192356,-0.28527564,-0.048288155,-0.11526267,-0.09926551,-0.010872497,-0.06825314,-0.42002797,-0.029882107,-0.07083809,0.040308487,-0.05646565,-0.21529208,-0.06098455,-0.17625973,-0.0583981,0.16624258,0.21954733,0.91607887,-0.066061795,-0.14881426,-0.062321313,-0.09370761,-0.022499453,0.37525454,-0.08367701,0.3026101,-0.18787944,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.28608435,-0.09939945,-0.1489025,-0.3918392,-0.09829036,0.3466449,0.22598554,0.3262468,-0.06427042,0.32133752,-0.09391567,-0.012445213,-0.14094758,0.16042356,0.32920125,0.27877772,0.33855963,-0.15924661,-0.078358516,0.264476,-0.06859739,-0.1911025,-0.08846551,24.1337,1.1634045,0
